"Time"	lldR	arcA	betI	xylR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	rcsA	csgD	rcsB	rstA	ompR	bolA	phoP	treR	mdtE	mdtF	csgE	csgG	csgF	gadA	yhiD	hdeB	hdeA	rutB	rutG	rutC	rutE	rutF	rutA	rutD	cadB	gadB	fadL	cadA	gadC	sra	rprA	nemA	wcaB	wza	lldP	osmB	betT	betB	wcaA	wzc	gadY	wzb	betA	lldD	bdm	treC	slp	hdeD	treB	dctR	rpoS	yjbF
800	1,0237353	1,0020951	0,4206168	0,0468655	0,7911630	0,5157868	0,3008859	0,8293908	0,8457348	0,3613361	0,5979132	0,1647019	0,4075085	1,0429396	0,9915293	0,8092043	1,1034550	0,1150576	0,4328374	0,7026742	0,9758455	0,9628277	0,2706838	0,8308296	0,2908044	0,3775467	0,7988511	0,9279486	0,7033282	0,9999635	0,0301422	0,8580696	0,8791253	0,0880043	0,6394890	0,6952235	0,6910919	0,7472039	0,3312062	0,8882686	0,1429320	0,0497175	1,0554936	0,3692769	0,7676062	0,4478339	0,6966931	0,9519494	0,2024142	0,4336462	0,8517612	0,7689760	0,5465023	1,0729467	0,3874964	0,1137889	0,9048944	0,4749760	0,9274493	0,7714137	0,7938633	0,4906288	0,5652003	0,9563530
820	1,0636407	0,9763779	0,3846813	0,0443309	0,7654573	0,5072192	0,2939438	0,7371764	0,8739475	0,3594381	0,6194987	0,1674208	0,4175359	1,0377834	1,0035811	0,8561826	1,0718036	0,1451591	0,4107317	0,6912040	0,9844988	0,9263474	0,2872104	0,8069163	0,3029431	0,3282571	0,6952249	0,8973543	0,7092312	0,9502384	0,0289571	0,8125556	0,7998577	0,0945226	0,6197552	0,6699791	0,6913752	0,7221717	0,2737105	0,8759652	0,1225693	0,0615753	1,0432267	0,3658153	0,7502847	0,4860145	0,7727180	0,9202240	0,1444114	0,3822264	0,8246026	0,7104871	0,5641651	1,0968421	0,3500251	0,0962841	0,8837609	0,5131185	0,9503934	0,7128860	0,8337605	0,5476550	0,5572036	0,9678130
840	1,0087866	0,9537682	0,3838266	0,0328694	0,7145891	0,5074756	0,3078685	0,6772347	0,8457165	0,3042392	0,6105694	0,1552320	0,4137344	1,0760407	0,9648397	0,8874822	1,0496413	0,1150006	0,4472801	0,7459508	0,9674191	1,0115456	0,3148509	0,7677708	0,2553478	0,3204830	0,6769883	0,9293049	0,7121387	0,9964980	0,0228987	0,8865794	0,9040205	0,0942283	0,6671792	0,6780528	0,6956508	0,6435080	0,2676143	0,8441631	0,1190419	0,0588280	0,9642850	0,3796112	0,6690682	0,4763273	0,7517382	0,8966046	0,1518329	0,4400309	0,7997037	0,7225578	0,5482076	1,0818180	0,3371695	0,1071952	0,9870227	0,5249578	0,9783460	0,6930513	0,8193260	0,5243951	0,5563454	1,0153420
860	1,0075648	0,9902380	0,3988777	0,0623649	0,7295651	0,5337824	0,3207039	0,6777977	0,8276370	0,2928460	0,6271962	0,1162762	0,4025022	1,0615881	1,0153122	0,8658199	1,0674854	0,1049173	0,4214617	0,7474557	0,9416496	0,9856902	0,2936466	0,8362222	0,2689126	0,3259452	0,6123358	0,9075733	0,7352119	0,9357996	0,0218308	0,8708768	0,8776139	0,0974653	0,7147933	0,7027541	0,6358129	0,5805938	0,2534833	0,8076151	0,1160988	0,0479090	0,9293645	0,3826516	0,7095438	0,4584086	0,7938091	0,9516500	0,1695024	0,4648690	0,8592485	0,7057216	0,5912051	1,0507099	0,3425811	0,0911658	1,0212629	0,5517190	0,9861835	0,7055356	0,8289832	0,5444801	0,5751301	0,9928804
880	0,9925326	1,0119582	0,4430387	0,0637278	0,7912333	0,5414109	0,3072388	0,6484481	0,8461519	0,2683645	0,5251225	0,0912128	0,3315992	0,9808754	1,0300903	0,8385646	1,0277309	0,1423128	0,3938222	0,7651354	0,9247674	0,9226018	0,2700659	0,8591914	0,2834868	0,3693819	0,6742743	1,0002367	0,7027985	0,9583022	0,0181331	0,8736003	0,8753263	0,0743834	0,7457821	0,6967143	0,6210167	0,5555933	0,2459755	0,7524441	0,1346595	0,0570490	0,9219374	0,3898188	0,7501696	0,5184519	0,7519493	0,9325834	0,1717886	0,4975420	0,8834845	0,7679191	0,5114590	0,9948798	0,3335935	0,0842469	0,9880986	0,5802972	0,9896364	0,7170028	0,8331732	0,5907453	0,5570077	0,9612653
900	0,9763502	1,0214805	0,4361788	0,0457859	0,7929069	0,5283499	0,3338753	0,6764509	0,8317997	0,2746099	0,5233664	0,0902995	0,3344427	1,0361959	1,0753299	0,8682487	1,0119072	0,1763515	0,4051035	0,7907996	0,8912369	0,9034250	0,2473202	0,8239722	0,2745318	0,3868005	0,6668619	0,9854851	0,7466208	0,9702829	0,0242247	0,9251246	0,9395514	0,1026274	0,6825860	0,6985256	0,6570494	0,5827574	0,2689187	0,7914999	0,1375599	0,0596746	0,9070465	0,3881205	0,7437990	0,5521416	0,7347466	0,9053269	0,1884465	0,5114323	0,9151425	0,6860714	0,4656577	0,9839380	0,3338275	0,0691630	1,0015815	0,5959396	0,9837367	0,7162861	0,7966881	0,5383353	0,5405183	1,0104307
920	1,0261683	0,9840450	0,4386782	0,0357423	0,7896933	0,5541470	0,3057831	0,6516329	0,7878331	0,2719925	0,5053655	0,0840437	0,3159676	1,0551350	1,0846532	0,8575623	1,0128843	0,1455238	0,3922632	0,7843925	0,8365923	0,9135259	0,2572167	0,7813961	0,2504982	0,3962288	0,6531883	1,0476297	0,7497412	0,9823764	0,0354642	0,9205289	0,9792315	0,1115360	0,6626309	0,7155716	0,7150011	0,6085023	0,3009889	0,7164316	0,1504077	0,0635580	0,8955768	0,3617751	0,7444523	0,4657159	0,7309381	0,9088657	0,2113136	0,5101292	0,9525328	0,7064605	0,4255794	0,9556786	0,3386930	0,0807332	1,0046810	0,5531731	1,0086212	0,7832137	0,8077102	0,4776131	0,5388512	0,9479952
940	1,0487541	1,0549399	0,4042507	0,0440312	0,8328537	0,5572482	0,2975775	0,6413632	0,7471569	0,2466447	0,4593224	0,0813106	0,2854456	1,0574998	0,9673377	0,9245032	1,0090209	0,1087319	0,4916959	0,7790724	0,8836762	0,8040165	0,2644700	0,8848553	0,2586441	0,3898582	0,5952337	1,0475428	0,6803804	1,0317537	0,0395575	0,9711134	0,9793834	0,0956851	0,6170438	0,7218425	0,6574500	0,6079714	0,2864707	0,6751164	0,1453452	0,0585612	0,8909293	0,3861788	0,6622692	0,4130464	0,6553480	0,9399614	0,1938414	0,5544533	0,9069204	0,7120388	0,4476950	0,9456593	0,3766637	0,0660420	0,9337164	0,5503092	0,9868944	0,6962895	0,7816056	0,4324526	0,5452529	1,0098933
960	1,0860561	1,0448659	0,4241923	0,0382968	0,7506900	0,5622809	0,2958953	0,6679341	0,8031315	0,2393319	0,4194228	0,0930389	0,3238406	1,0538470	0,9963471	0,9494998	1,0394573	0,1178032	0,4578577	0,8274611	0,8865909	0,7628478	0,2688567	0,8329284	0,2759396	0,3507096	0,6247024	1,0254712	0,6702206	1,0335512	0,0323699	0,9100542	0,9998001	0,1124143	0,6673012	0,7130017	0,6293909	0,5560144	0,2867615	0,7273037	0,1429724	0,0519252	0,9064109	0,3800191	0,5994928	0,4900896	0,6567139	0,9815612	0,1875221	0,5938573	0,9209465	0,7688217	0,4520546	1,0060596	0,3573424	0,0922061	0,9004686	0,5400516	1,0136255	0,6671247	0,7825717	0,4485925	0,5595462	1,0850617
980	1,0810689	1,0507704	0,4374312	0,0378811	0,7313114	0,5506634	0,3822837	0,7063748	0,8294067	0,2226266	0,3996581	0,0897417	0,2920102	1,0627336	1,0675037	0,9323525	0,9992747	0,1111490	0,4590855	0,8412775	0,8399401	0,6784802	0,3040403	0,8091325	0,2817330	0,3423584	0,6006151	0,9974242	0,6286016	0,9963124	0,0196036	0,9439554	0,8914143	0,0969648	0,6865750	0,7241627	0,6251310	0,5322898	0,2966577	0,7585471	0,1201671	0,0555240	0,9045357	0,3963354	0,6040842	0,4715504	0,6954880	0,9938159	0,2292654	0,5873470	0,8892665	0,7327798	0,4260531	0,9775720	0,3517397	0,1148877	0,9429736	0,5648518	1,0513340	0,7164627	0,7461437	0,4493489	0,5892508	1,0227276
1000	1,0875849	1,0080279	0,3951275	0,0485955	0,7576657	0,5405268	0,3396444	0,7261365	0,8756224	0,2133998	0,3909591	0,1020864	0,2468921	1,0750221	1,0233580	0,8697773	0,9951280	0,1198325	0,4566510	0,8653922	0,8269983	0,6336754	0,3252410	0,7529260	0,2628972	0,3196703	0,6428306	1,0496516	0,6414326	1,0359035	0,0192881	0,8958868	0,9179182	0,0982171	0,6742756	0,7112034	0,5759169	0,4856508	0,2689640	0,7680481	0,1426761	0,0570988	0,8506805	0,3974057	0,5673329	0,4544427	0,6671129	0,8912554	0,2223912	0,6093965	0,8691821	0,7856061	0,4270658	0,9859744	0,3403249	0,0870512	0,9649412	0,5665973	0,9663547	0,7391236	0,7663855	0,4322776	0,5317940	0,9914600
1020	0,9798234	1,0027833	0,3954640	0,0574736	0,7649733	0,5314409	0,3194793	0,8450755	0,8924201	0,2335226	0,3513718	0,0894327	0,2309314	1,0409782	1,0212061	0,8862028	0,9569797	0,0890041	0,4255909	0,9049674	0,8569590	0,5944347	0,3218807	0,7748270	0,2871280	0,3193282	0,6320628	0,9853923	0,6180418	1,0990636	0,0140692	0,8729955	0,8756385	0,0929816	0,6461857	0,7356504	0,5995475	0,4934128	0,2772876	0,8397087	0,1006824	0,0628136	0,9052143	0,4077261	0,5910434	0,4542380	0,6202716	0,8362376	0,2003911	0,6183117	0,8777082	0,7242869	0,4214188	0,9652031	0,3249808	0,0951844	0,9497523	0,5973252	1,0263227	0,7517592	0,7276478	0,4425847	0,5422647	1,0221235
1040	1,0172010	0,9462984	0,3926910	0,0417256	0,7600004	0,5272070	0,3606528	0,8478489	0,8912824	0,2051526	0,3262580	0,0964501	0,1796502	1,0415652	1,0649217	0,8599937	0,9501397	0,0968880	0,4438691	0,9208176	0,8411426	0,6635683	0,3685574	0,8228163	0,2891845	0,3122075	0,6176464	0,9797608	0,6901366	1,0564211	0,0170427	0,8400212	0,8980052	0,1168107	0,6253311	0,7074083	0,5682311	0,4770677	0,2834952	0,8029915	0,1066823	0,0724188	0,8677277	0,4495348	0,5944676	0,4178054	0,6419777	0,8570406	0,2006835	0,6131175	0,9125300	0,6407842	0,4649756	0,9732324	0,3555263	0,0729785	0,9976727	0,6323574	0,9916706	0,7932830	0,7404233	0,5123610	0,5580822	1,0800939
1060	0,9850692	1,0209208	0,4050854	0,0417780	0,7702169	0,4935655	0,3530479	0,7430357	0,8538082	0,1994108	0,3605290	0,0859334	0,1839620	1,0216750	1,0874264	0,8019473	0,8954628	0,1225826	0,4847287	0,8857652	0,8576499	0,6400372	0,3466906	0,8300157	0,3179909	0,3290841	0,6204948	1,0055099	0,6777042	1,0391874	0,0307439	0,9004613	0,9463986	0,0903143	0,6058153	0,6970983	0,5692992	0,4784268	0,2635717	0,7794020	0,0983997	0,0518870	0,8479883	0,3708206	0,5535919	0,5307536	0,6899995	0,8614007	0,1853794	0,6565683	0,8530997	0,6653697	0,5311432	0,9426184	0,3774313	0,1222316	0,9716597	0,6133132	0,9941980	0,7761221	0,7048295	0,5785697	0,5961426	1,1595085
1080	0,9768126	0,9944725	0,4166368	0,0445914	0,7591606	0,5130847	0,2959353	0,7088096	0,8247473	0,1767214	0,4008491	0,0705159	0,1854439	0,9601518	1,1079683	0,8679488	0,9182940	0,1836779	0,4764298	0,8690967	0,8295896	0,7078700	0,3519563	0,8905000	0,3383410	0,2844979	0,6424195	0,9055572	0,7125110	1,0306359	0,0339282	0,8975623	0,9086967	0,0922653	0,5628539	0,6805060	0,6081919	0,4596374	0,2593228	0,7975285	0,0911867	0,0413813	0,8240619	0,3480659	0,5117263	0,5648387	0,7049996	0,8701813	0,1768826	0,6384797	0,8506725	0,6714403	0,5970649	0,9508988	0,4087956	0,1187710	0,9825488	0,5726130	0,9548935	0,7255141	0,7501955	0,5653628	0,5877413	1,0810304
1100	0,9713205	1,0172272	0,3881187	0,0430030	0,7650751	0,4877735	0,2536564	0,6642911	0,8314950	0,1592377	0,3954620	0,0553611	0,1962339	1,0083224	1,0632165	0,9144735	1,0150546	0,1891654	0,4489494	0,8733723	0,8618057	0,6511667	0,3534957	0,8786579	0,3556903	0,3165429	0,5934883	0,9546452	0,6757570	0,9970245	0,0307059	0,8645811	0,9001370	0,0910106	0,5613811	0,6839450	0,6256939	0,4922377	0,2898493	0,7709163	0,0999791	0,0501456	0,7881486	0,3398950	0,4532590	0,5290816	0,6876951	0,8565826	0,1796430	0,6175216	0,8391005	0,6949090	0,5469446	0,9395241	0,4093894	0,0836258	1,0404446	0,5487595	0,9872483	0,7487293	0,7129203	0,5654381	0,5171422	1,0827524

0	1,0131944	1,0142759	0,3675667	0,0490818	0,8701330	0,5080885	0,3099420	0,7310553	0,8857446	0,1260044	0,3749456	0,0933609	0,1593457	1,0014151	0,9879286	0,7396593	0,9468369	0,1741788	0,4824110	0,8743050	0,9315699	0,5424249	0,4015967	0,7971280	0,4537301	0,3451494	0,6408405	0,8912094	0,7177271	0,9247502	0,0339902	0,9275157	0,9960088	0,0793532	0,5749128	0,6956712	0,6316572	0,5492668	0,2829445	0,7324142	0,0772878	0,0428889	0,2834197	0,4228227	0,4610613	0,5033700	0,7534838	0,8799551	0,2005049	0,5328213	0,6004775	0,6896912	0,5229743	0,9625312	0,3659251	0,0700148	0,7162221	0,5157650	1,0949145	0,7222884	0,7263005	0,6413949	0,6145911	0,9039892
20	1,0445931	0,9446963	0,4427118	0,0505114	0,8206811	0,5587540	0,3503777	0,7483856	0,5975519	0,1310285	0,3812548	0,0785298	0,1674291	0,9048447	0,9458629	0,7168562	0,5349817	0,0694693	0,3299580	0,6171189	0,8072588	0,4875133	0,4359761	0,7294944	0,3921084	0,3481826	0,6380180	0,9630237	0,6798750	0,9236335	0,0348218	0,8720277	0,8583495	0,0728043	0,7046184	0,8006980	0,4987016	0,4432693	0,3351635	0,5668686	0,3618384	0,3822775	0,4096283	0,4061087	0,7484802	0,4537320	0,6061698	0,9846061	0,1971967	0,5124529	0,6708472	0,7534619	0,5025644	0,9179144	0,3504692	0,0684236	0,7814790	0,4869718	1,0071915	0,7361263	0,6850020	0,3954371	0,5659176	1,0139928
40	0,9636438	1,0439715	0,4490290	0,0599721	0,7888277	0,5378846	0,3427508	0,7515966	0,4513115	0,1281996	0,3705108	0,0896390	0,1904166	0,9220808	0,8471569	0,7537313	0,2857768	0,0262625	0,2705972	0,4470219	0,8367060	0,4445964	0,4657335	0,7064677	0,4129375	0,3499804	0,6437605	0,9565386	0,6689525	1,0109987	0,0368933	0,8761975	0,9404480	0,0821303	0,6782497	0,8584058	0,4973525	0,4308254	0,3278047	0,4715095	0,4642832	0,6011011	0,3823458	0,4143253	0,8041019	0,4052310	0,6515609	0,9565231	0,1812861	0,4550137	0,6891646	0,8309989	0,5579189	0,9380808	0,3654299	0,0490024	0,8263354	0,4753949	1,0943578	0,7211206	0,6768201	0,3465776	0,4818881	1,0645887
60	0,8819108	1,0153754	0,4233921	0,0425171	0,8378984	0,5186847	0,3131250	0,7195463	0,3464861	0,1424363	0,3581403	0,0897649	0,1522625	0,9205356	0,7850347	0,6881519	0,1676592	0,0362253	0,2928797	0,4030622	0,8811469	0,4519805	0,4948083	0,7088312	0,4064345	0,3549580	0,6850263	0,9315853	0,6744427	0,9519924	0,0270445	0,8813692	0,9030979	0,0737985	0,6065803	0,9915534	0,5028136	0,4434510	0,2914351	0,4501091	0,4896389	0,7783574	0,4387529	0,4249747	0,9153139	0,4071915	0,6415272	1,0287431	0,1833459	0,4817839	0,7086126	0,8604199	0,5064522	0,9556143	0,3875571	0,0186238	0,8470836	0,4704564	1,0978036	0,6813094	0,6826457	0,3522884	0,4357743	1,0927595
80	0,8623094	0,9981137	0,4067961	0,0317794	0,8591219	0,5255247	0,3214313	0,7666035	0,2729180	0,1371421	0,3589124	0,1023274	0,1755843	0,9525638	0,7425622	0,6420505	0,0959081	0,0395444	0,2966527	0,3790090	0,7783616	0,4458408	0,4951327	0,6143964	0,3657823	0,3700844	0,6872175	0,9759678	0,6878834	0,9410318	0,0322914	0,8485545	0,8931420	0,0769030	0,6121033	0,9439895	0,4803223	0,4880653	0,3493222	0,4104955	0,5205610	0,8201468	0,4974884	0,4258245	0,8776869	0,3993102	0,6318868	0,9347533	0,1875947	0,4897827	0,6630350	0,8308258	0,4814556	0,8821270	0,4068425	0,0132564	0,8707656	0,5072224	1,0359095	0,7658561	0,6648585	0,3569461	0,4180161	1,0387410
100	0,8559187	0,9834224	0,3913740	0,0463269	0,8460890	0,5323941	0,2982243	0,6958046	0,2684186	0,1128813	0,3451359	0,1095322	0,1734681	0,9573360	0,7555191	0,6657050	0,0355786	0,0609110	0,2889164	0,3478930	0,7619963	0,4972772	0,5253930	0,4980330	0,3840691	0,3668689	0,6007428	0,9697240	0,7057935	0,9307555	0,0326257	0,9070800	0,8457429	0,0993655	0,6346877	0,9900407	0,3980152	0,4465490	0,3416065	0,3733402	0,5559711	0,8739394	0,5086140	0,4410671	0,7991712	0,3297208	0,5618330	0,9769140	0,1859525	0,5538270	0,6920201	0,7591418	0,4534250	0,8923131	0,3798742	0,0291852	0,8137817	0,6044945	1,0872335	0,6974438	0,7085870	0,3586797	0,3729629	1,0124537
120	0,8282612	0,9099034	0,4656531	0,0473680	0,8355620	0,5304126	0,3459977	0,6953895	0,2532547	0,1187820	0,3523844	0,0926492	0,1691365	0,9809724	0,7923355	0,6828940	0,0138517	0,0719022	0,2552787	0,2794994	0,8047328	0,5673149	0,6200636	0,4476659	0,3929453	0,3278258	0,6614482	1,0116208	0,6894028	0,9069712	0,0321857	0,9580930	0,7869518	0,1071195	0,6097981	1,0715566	0,4073360	0,4623324	0,3504047	0,3631821	0,5974387	0,9263034	0,5051004	0,5410305	0,8323764	0,3141451	0,5728333	0,9708872	0,2068150	0,6477385	0,6681431	0,7803929	0,4720891	0,9198372	0,4153035	0,0325983	0,7926401	0,5804385	1,0347131	0,7100685	0,7095109	0,3463664	0,3963180	0,9972721
140	0,8628145	0,8754331	0,5111430	0,0339951	0,7855897	0,5258354	0,3475468	0,6598037	0,2160934	0,1225967	0,3791898	0,0782424	0,1615896	0,9583764	0,7784968	0,5916839	0,0038404	0,0689534	0,2677592	0,2677170	0,7927070	0,6296114	0,6163946	0,4230067	0,3840977	0,3705896	0,6907267	1,0066249	0,6145817	1,0316364	0,0254788	0,9827305	0,7967539	0,1127242	0,6271456	1,0144274	0,5299752	0,4439037	0,3632606	0,3684871	0,6115434	0,8872839	0,4647971	0,6022928	0,8709379	0,3841808	0,5968419	1,0082931	0,2181877	0,6274405	0,6374970	0,8062462	0,5171955	0,9623556	0,4731779	0,0312582	0,7365685	0,5927531	0,9869334	0,7278021	0,7490399	0,3711137	0,3299263	0,9583645
160	0,8870567	0,9394822	0,5179792	0,0404258	0,7066370	0,5269314	0,3453213	0,6737451	0,2237198	0,1320723	0,4050024	0,0704849	0,1851072	0,8421392	0,7676431	0,6121346	0,0043470	0,0649075	0,2872301	0,2972450	0,8080810	0,5485127	0,6488163	0,3860940	0,3824889	0,3111751	0,6715044	0,9916472	0,6172365	0,9736177	0,0266919	0,9428991	0,8061150	0,1169121	0,6111503	0,9912889	0,5079896	0,4366845	0,3840383	0,4100084	0,5679325	0,9562640	0,4678879	0,6495044	0,8994262	0,3481747	0,5758121	1,0393063	0,2313475	0,7175999	0,5950649	0,9658806	0,4866759	0,9573358	0,4569249	0,0283352	0,6988245	0,5432196	1,0484550	0,7393634	0,7388865	0,3283500	0,3414500	0,9526708
180	0,9236667	1,0331218	0,5400552	0,0560077	0,7246530	0,5058062	0,3020670	0,6497186	0,2041112	0,1381595	0,3892350	0,0766141	0,1623650	0,8011806	0,7372430	0,6579360	0,0000000	0,0756253	0,2632522	0,2845180	0,8366451	0,4913246	0,5809014	0,3728605	0,3562538	0,2822613	0,6688370	1,0026055	0,5752851	1,0329961	0,0420149	0,8903298	0,7777252	0,1252566	0,5874643	1,0043896	0,5112843	0,4851429	0,4241015	0,3968338	0,5923032	0,9597964	0,3819403	0,7598047	0,9345589	0,3647428	0,5983541	1,0287326	0,1917148	0,7410764	0,6493074	0,8999546	0,4410797	0,9382497	0,4947139	0,0354050	0,6580180	0,5560760	1,0231534	0,6785480	0,6937434	0,3235586	0,3485680	1,0015088
200	0,9218500	1,0183219	0,5302774	0,0516679	0,8066953	0,5029538	0,3008163	0,7000821	0,1836696	0,1225183	0,3677533	0,0904547	0,1807791	0,7092125	0,6416947	0,6292115	0,0026589	0,0745085	0,2760319	0,2738593	0,7630756	0,4937744	0,4894647	0,3854398	0,3539711	0,3085743	0,6524526	1,0456383	0,5947045	0,9546006	0,0406951	0,9041099	0,8517758	0,1028130	0,6716190	1,0301764	0,5340815	0,4668132	0,4510344	0,3710745	0,5812363	0,9769808	0,2995173	0,8013297	0,9555509	0,3353476	0,6018622	1,0152038	0,1974694	0,6092057	0,5895958	0,7608500	0,3813480	0,9816408	0,4538649	0,0441337	0,6417944	0,5146910	0,9749470	0,7297643	0,7954282	0,3353719	0,3594376	0,9679872
220	0,8642173	0,9642525	0,4635600	0,0379601	0,7739557	0,5709123	0,3094525	0,7419872	0,1725401	0,1210745	0,3613640	0,0700707	0,1644268	0,6680313	0,7336060	0,6750929	0,0063331	0,0656668	0,2558148	0,2732648	0,7425911	0,4623154	0,3785571	0,4095601	0,3395625	0,2951302	0,6812072	1,0521254	0,5640210	0,9412795	0,0380280	0,8560399	0,7949745	0,1008705	0,6709367	0,9818339	0,4673883	0,4186022	0,4383350	0,3732632	0,5123286	0,9406993	0,2909789	0,8603404	0,9075652	0,3263004	0,6449616	0,9978801	0,1993347	0,5356365	0,6320743	0,7988951	0,3972793	0,9176836	0,4043750	0,0482957	0,5957411	0,5488386	0,9706380	0,7189583	0,8134274	0,3740111	0,3330949	1,0328273
240	0,8802743	0,9002992	0,4584659	0,0530331	0,8143441	0,5869090	0,3249172	0,7101750	0,1577608	0,1222348	0,3229113	0,0839321	0,1649080	0,6729798	0,6651633	0,6712761	0,0054869	0,0458222	0,2535783	0,2707000	0,8169034	0,4659169	0,2861508	0,3919230	0,3050703	0,2793586	0,6786418	1,0311049	0,5971925	1,0146032	0,0387843	0,9555180	0,8158949	0,1183165	0,6850558	0,9419679	0,4985538	0,4246435	0,3824766	0,3449954	0,5964983	0,9121313	0,2701312	0,8429097	0,8483554	0,3148337	0,6637395	0,9093558	0,1633298	0,5570800	0,6321665	0,8912214	0,4295834	0,8753015	0,3580991	0,0498728	0,5225584	0,5804025	0,9648696	0,7275066	0,7747121	0,4202192	0,3287197	0,9995711
260	0,8731642	0,9507092	0,4211723	0,0353493	0,8026121	0,5927904	0,2732587	0,7016836	0,1501467	0,1326320	0,3372935	0,0913823	0,1714082	0,6614095	0,6798861	0,6286853	0,0072201	0,0699070	0,2882262	0,2406278	0,8031384	0,4388669	0,2239855	0,3816632	0,2972570	0,2985095	0,6857054	1,0941327	0,6163049	1,0359879	0,0309426	0,9280516	0,8731142	0,1142176	0,6533090	1,0104309	0,4808806	0,4540724	0,3757746	0,3349271	0,6147865	0,8941050	0,2907533	0,8555657	0,8716364	0,3598052	0,6374104	0,9548462	0,1538824	0,5174093	0,6003286	0,8938398	0,4178561	0,9205493	0,3463342	0,0496735	0,5650546	0,5654428	1,0260875	0,6896544	0,8229672	0,5016045	0,3029946	0,9625303
280	0,8042455	0,9901274	0,3718343	0,0454133	0,7867519	0,5888248	0,3374223	0,6726993	0,1901984	0,1259536	0,3583886	0,0969266	0,1663179	0,6386873	0,6801187	0,6451293	0,0014690	0,0690879	0,2763707	0,2929899	0,7984277	0,4952369	0,2167678	0,3204533	0,3065050	0,3259582	0,6521633	1,0389378	0,6265147	1,0521305	0,0513034	0,8742321	0,8234021	0,1119470	0,6533562	0,9699843	0,4765148	0,4556498	0,3833661	0,3127255	0,6137635	0,9543846	0,2930359	0,8340014	0,8751661	0,3464694	0,5766719	1,0234043	0,1481807	0,4920032	0,5981191	0,8782215	0,4500193	0,9435731	0,3339283	0,0355120	0,5945393	0,5905396	1,0038020	0,6892576	0,7866882	0,4884685	0,3184667	1,0338546
300	0,8763495	1,0207217	0,3631522	0,0444981	0,7970376	0,5800153	0,3437181	0,6877048	0,1902554	0,1361251	0,3892941	0,0901070	0,1658588	0,6799051	0,6741512	0,6738536	0,0049469	0,0571137	0,2810210	0,2676151	0,8240696	0,4602968	0,1970589	0,3621879	0,2709684	0,3207799	0,6693658	1,0349596	0,6520332	1,0719242	0,0525499	0,9605448	0,8791803	0,0929832	0,6111990	0,9443461	0,4796816	0,4390230	0,4030844	0,3043105	0,5806266	0,8943826	0,3205567	0,8733869	0,8747162	0,2899350	0,5425913	1,0763712	0,1697194	0,5663042	0,6343363	0,7973520	0,4086400	0,8990924	0,3453947	0,0360308	0,5664514	0,5994714	1,0124589	0,6960178	0,8383543	0,4082806	0,3122734	0,9455076
320	0,9117822	1,0042948	0,4001162	0,0388027	0,8121436	0,5408433	0,3244615	0,7347702	0,1902534	0,1224617	0,4025988	0,0779404	0,1720035	0,6835630	0,6958828	0,5980740	0,0029708	0,0458900	0,2985909	0,2390395	0,8554848	0,4763545	0,1839032	0,4300314	0,2606096	0,3169778	0,6651260	1,0026176	0,6959017	1,0380177	0,0493358	0,9777860	0,8814574	0,0837953	0,6410241	0,9799084	0,4597809	0,4787245	0,4030318	0,3336721	0,5601939	0,9808204	0,3146525	0,8367087	0,8546507	0,2580608	0,5768618	0,9987951	0,2159195	0,5762035	0,6412793	0,7281543	0,4118562	0,8661844	0,3807725	0,0238317	0,6565275	0,6197541	0,9918098	0,6951125	0,8373079	0,3988853	0,2996068	0,9635366
340	0,8605869	1,0172282	0,4214636	0,0394647	0,8021016	0,5032034	0,3694629	0,7380971	0,1811203	0,1338087	0,3678087	0,0794567	0,1802954	0,6564172	0,7003692	0,6276288	0,0005082	0,0581509	0,3064424	0,2601114	0,8322976	0,4457133	0,1676269	0,3877232	0,2847242	0,3117041	0,6675613	0,9721186	0,6992589	0,9572288	0,0311969	0,8552045	0,8903239	0,0709910	0,5691824	0,9814492	0,4532365	0,4426893	0,4050535	0,3312241	0,5682956	1,0213720	0,3147436	0,8485249	0,8887337	0,2647882	0,5662693	0,9822752	0,1929675	0,5912809	0,6817678	0,7270711	0,4279091	0,8438663	0,3617563	0,0379731	0,6486541	0,5787969	1,0220688	0,6813922	0,8466877	0,3712539	0,3327170	0,9293696
360	0,8557094	1,0132595	0,4194874	0,0503510	0,7330251	0,5725716	0,3515041	0,6741991	0,1592731	0,1453464	0,3392164	0,1000484	0,1705997	0,6968444	0,7055851	0,6370912	0,0032780	0,0591894	0,3420728	0,2579449	0,8190578	0,4397717	0,1533524	0,3682894	0,2585314	0,3181842	0,6606279	1,0173183	0,6373064	0,9962470	0,0254876	0,8671785	0,8590466	0,0817189	0,5626598	0,9525712	0,4684894	0,4456050	0,4194090	0,3352008	0,6114758	1,0337285	0,2893359	0,8428093	0,8406356	0,2583821	0,5610086	0,9773767	0,1838233	0,6042685	0,6369641	0,8095326	0,4434783	0,8168139	0,3884055	0,0297485	0,5983558	0,5849215	1,0022980	0,7162976	0,8079408	0,4034890	0,3309883	0,9459216
