"Time"	lldR	arcA	betI	xylR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	rcsA	csgD	rcsB	rstA	ompR	bolA	phoP	treR	mdtE	mdtF	csgE	csgG	csgF	gadA	yhiD	hdeB	hdeA	rutB	rutG	rutC	rutE	rutF	rutA	rutD	cadB	gadB	fadL	cadA	gadC	sra	rprA	nemA	wcaB	wza	lldP	osmB	betT	betB	wcaA	wzc	gadY	wzb	betA	lldD	bdm	treC	slp	hdeD	treB	dctR	rpoS	yjbF
360	0,6699748	0,3695752	0,1068934	0,0182031	0,5184909	0,3136340	0,2457506	0,5828153	0,0118003	0,0804918	0,2965401	0,0793956	0,5344239	0,6429584	0,5401508	0,5019072	0,1334184	0,6693964	0,2418910	0,5637449	0,6627260	0,2034420	0,1752306	0,3048220	0,0699754	0,1290060	0,5288679	0,7182885	0,4770122	0,5128614	0,0295685	0,5487804	0,5936821	0,0441222	0,3951493	0,4435158	0,3990812	0,2874472	0,3571696	0,6739464	0,0466755	0,1752167	0,6562314	0,5664029	0,6222830	0,3166861	0,4611382	0,5235635	0,0324287	0,6014803	0,8038008	0,6040939	0,2030164	0,7294623	0,6422392	0,0800135	0,6605294	0,1665358	0,7157183	0,5428369	0,3597769	0,2737581	0,3146681	0,7170283
380	0,6954686	0,3650792	0,1207340	0,0310341	0,3822094	0,4267524	0,2670158	0,6107108	0,0139019	0,0604320	0,2962419	0,0332929	0,5163724	0,6900412	0,5009775	0,5217684	0,1075445	0,6615237	0,2649876	0,6571794	0,8277760	0,2476263	0,2151306	0,2440069	0,1353629	0,1255576	0,4372246	0,6266557	0,5489071	0,7573994	0,0248947	0,4892533	0,6788305	0,0583553	0,3079177	0,3391913	0,4117424	0,3273654	0,4443090	0,5342291	0,0561865	0,0787327	0,7450971	0,6237264	0,6447413	0,3037160	0,3874872	0,5875694	0,0239791	0,6436305	0,6443759	0,5003622	0,2115594	0,5780550	0,6917573	0,1636998	0,6099305	0,1778952	0,7771629	0,4933050	0,2391630	0,3044050	0,4200665	0,6790025
400	0,7439134	0,3329593	0,0570785	0,0345625	0,4515474	0,3815326	0,2156422	0,5645757	0,0146329	0,0997051	0,3218462	0,0395019	0,4522538	0,6257076	0,4765097	0,5869226	0,2032998	0,8541135	0,2529243	0,6111009	0,7445182	0,2744640	0,1468958	0,3479995	0,0658916	0,0997226	0,5090113	0,6487627	0,4546217	0,6677793	0,0417748	0,6067171	0,6291371	0,0734278	0,3148675	0,4125538	0,4486666	0,2553679	0,4958319	0,5510251	0,0305239	0,1341793	0,7100523	0,7153995	0,6782655	0,2995530	0,3817894	0,5382945	0,0072706	0,6518038	0,6349104	0,5397824	0,2190421	0,6214886	0,7893426	0,1068826	0,6914585	0,1353027	0,7114569	0,5161838	0,4529999	0,3188168	0,2844776	0,7508534
420	0,6838269	0,3663084	0,0950804	0,0345477	0,3378791	0,4630491	0,2268654	0,5393236	0,0305816	0,1338622	0,3104041	0,0618563	0,5588585	0,5428645	0,6166768	0,5503370	0,1486563	0,6772678	0,3355357	0,7311901	0,5929020	0,2201614	0,1677052	0,2502457	0,0922034	0,1127648	0,5241042	0,7704870	0,5087096	0,7340499	0,0144422	0,5677743	0,6360953	0,0655257	0,3033209	0,3180878	0,4363310	0,3425644	0,3864205	0,6705391	0,0578235	0,1617182	0,7218549	0,8468624	0,6095583	0,2988942	0,4302021	0,5139547	0,0093615	0,6716763	0,8034407	0,5749174	0,2582201	0,6678096	0,8703485	0,1296954	0,8196416	0,1198961	0,6927108	0,5227650	0,4004271	0,3622533	0,3537097	0,7177237
440	0,6724593	0,2737952	0,0890255	0,0389185	0,3866160	0,4185463	0,2540078	0,4895330	0,0317572	0,0864231	0,2827233	0,0525669	0,5475323	0,6091838	0,5664261	0,5423344	0,2251475	0,7945594	0,2432152	0,6160579	0,5482123	0,2777009	0,1390106	0,2646922	0,1240082	0,1513574	0,3917992	0,7905543	0,6106332	0,7078351	0,0255490	0,4940886	0,6233243	0,0848769	0,4479284	0,3672148	0,4235321	0,4216203	0,3970340	0,5683050	0,0509300	0,1364041	0,6392283	0,7717557	0,6111845	0,2874802	0,4032159	0,5275897	0,0040641	0,6857411	0,8118865	0,5549782	0,2442252	0,7064647	0,7452615	0,1061880	0,7400429	0,1732717	0,7265036	0,5113299	0,2430801	0,3085264	0,3703916	0,9162415
460	0,7502613	0,3851144	0,0700342	0,0427380	0,4129225	0,4836564	0,1971461	0,7129664	0,0088515	0,0768214	0,1874780	0,0556070	0,5363338	0,5001056	0,4879705	0,5085884	0,1650362	0,8407246	0,3212033	0,6770784	0,7723748	0,2003852	0,1741209	0,2006869	0,0947669	0,1885825	0,5496835	0,7345652	0,5589650	0,5714638	0,0493859	0,6142729	0,5657351	0,0976687	0,4359348	0,4028094	0,3558694	0,3315583	0,3949268	0,7046456	0,0150015	0,1368159	0,6960330	0,7632773	0,5027233	0,3133399	0,3987864	0,5840191	0,0340478	0,5216879	0,7128490	0,5324249	0,2366882	0,7051313	0,6969561	0,1698187	0,7015211	0,1752596	0,6567671	0,3847119	0,3549219	0,3494114	0,2630397	0,7193213
480	0,8101948	0,3800398	0,0603721	0,0815908	0,4179851	0,3789479	0,2216934	0,5832687	0,0097262	0,0963666	0,2437388	0,0495909	0,5067694	0,4732670	0,4650264	0,5700514	0,1282630	0,6294377	0,2618349	0,5488756	0,6154735	0,2485434	0,1896421	0,1894413	0,1083540	0,1573599	0,4660746	0,6453634	0,5373032	0,6044063	0,0272553	0,6123176	0,5706842	0,0557384	0,3992392	0,3851762	0,3498493	0,3660816	0,3994344	0,7147233	0,0353095	0,2114581	0,6492206	0,6254076	0,5523604	0,4635695	0,4474109	0,6789198	0,0295051	0,7275181	0,6674069	0,5760269	0,2596355	0,7712924	0,7196528	0,1655906	0,6514737	0,1706197	0,9161976	0,3964496	0,3317577	0,3915690	0,3221957	0,7697882
500	0,6811541	0,4544759	0,0982043	0,0330240	0,3128183	0,2717989	0,2466982	0,5929451	0,0134330	0,0567496	0,2008901	0,0569981	0,4641035	0,5697314	0,4757645	0,5767433	0,0912951	0,8340960	0,3191582	0,6073250	0,6333123	0,1736340	0,1202828	0,1510377	0,1203441	0,1702917	0,5692565	0,6459419	0,4347633	0,7559587	0,0414261	0,6711161	0,5257126	0,0572310	0,3918367	0,3721376	0,3466362	0,3065495	0,3519273	0,5834813	0,0417556	0,2010721	0,8235360	0,6190598	0,5198393	0,3364422	0,4157150	0,4718070	0,0293681	0,7266471	0,6725350	0,6513521	0,2462502	0,5376481	0,7967655	0,1474319	0,7341216	0,1819079	0,7106196	0,3581647	0,2693040	0,2863651	0,2705813	0,7967022
520	0,5660246	0,4503446	0,1072455	0,0281965	0,3177583	0,3727229	0,1972320	0,4626809	0,0169009	0,0630484	0,2536592	0,1006181	0,5069656	0,4743126	0,4839520	0,5795221	0,1115545	0,7226330	0,3176047	0,6248175	0,6724449	0,2485672	0,1487612	0,2055667	0,1069955	0,1413873	0,5725187	0,7278007	0,4975569	0,6883093	0,0172461	0,5102890	0,5439078	0,0579080	0,3436679	0,3530985	0,4475540	0,3628810	0,3808669	0,7557130	0,0332645	0,1801302	0,7175350	0,7534667	0,4792376	0,2749898	0,4193551	0,4997033	0,0050901	0,6316213	0,7419679	0,5802033	0,1641145	0,6197007	0,7637878	0,1233969	0,7620709	0,2039842	0,7151637	0,3922119	0,2773659	0,3702008	0,2715436	0,7840557
540	0,7726147	0,4129077	0,0609165	0,0494052	0,3678083	0,3663729	0,2310153	0,5937538	0,0154941	0,0754087	0,2410042	0,1080481	0,5668302	0,5785628	0,4439160	0,5617364	0,1126444	0,8168445	0,2781145	0,6100284	0,5377293	0,2086780	0,1055378	0,1736102	0,0707143	0,1722157	0,6236318	0,6280375	0,5314260	0,5481919	0,0187143	0,5340497	0,5693574	0,0542396	0,4071741	0,3494906	0,4059117	0,4137566	0,4883559	0,7033054	0,0323452	0,2084833	0,7222449	0,6624249	0,4418960	0,3479720	0,5044728	0,4748022	0,0159924	0,9146565	0,6593727	0,7028788	0,1845969	0,5509402	0,7436450	0,1148523	0,6098180	0,2075882	0,7997163	0,4202126	0,2725329	0,3735904	0,2271274	0,7307098
560	0,5225252	0,3547448	0,0954630	0,0369195	0,3380641	0,3208763	0,1781051	0,4932750	0,0169091	0,0951195	0,2346961	0,0625805	0,4940716	0,5004888	0,4289342	0,5892589	0,1457577	0,8171313	0,2586576	0,6769572	0,6524052	0,1927112	0,1361035	0,2079981	0,0715083	0,1651514	0,5482795	0,7616261	0,5202241	0,5691808	0,0156107	0,6337915	0,6433765	0,0698426	0,4075988	0,3571123	0,3333623	0,2696183	0,5049946	0,6812124	0,0347441	0,1969819	0,8112841	0,5594040	0,5170560	0,3289304	0,4166033	0,5714972	0,0102211	0,9516388	0,6957682	0,6499406	0,2233548	0,6954806	0,6679629	0,1542117	0,7238038	0,2115901	0,6892257	0,4374743	0,2353494	0,3332622	0,2192088	0,7834933
580	0,6133604	0,4173507	0,0952423	0,0319509	0,4059292	0,3715308	0,2656145	0,5945664	0,0868373	0,0698019	0,3507757	0,0965282	0,5585269	0,4967224	0,5285306	0,6282666	0,1958289	0,7965989	0,2961754	0,5707970	0,5142507	0,2413826	0,1505007	0,2765981	0,0716886	0,1702211	0,4993857	0,7557978	0,5217930	0,6052348	0,0235738	0,5644672	0,4928629	0,1108566	0,3491393	0,3507439	0,2993487	0,3240990	0,4589317	0,6773610	0,0496668	0,1745208	0,5980252	0,6478163	0,6071392	0,3996003	0,4278938	0,7053111	0,0478919	0,6682941	0,6661543	0,7241728	0,2092100	0,7695733	0,7582090	0,1330254	0,8338285	0,2342242	0,7480766	0,3946111	0,2400781	0,2930594	0,2208324	0,7503849
600	0,5773006	0,4143883	0,1465817	0,0240644	0,3717869	0,2881039	0,2646409	0,4448671	0,2747275	0,0596500	0,2983045	0,0971105	0,5409052	0,4751213	0,4967563	0,5486096	0,2896165	0,6744148	0,2858441	0,6013768	0,5956547	0,2727040	0,1626892	0,2327006	0,0798287	0,1446646	0,5620503	0,8199339	0,5112762	0,5398849	0,0325565	0,5431559	0,5159172	0,0554819	0,4341797	0,2480184	0,4396460	0,3350049	0,4131941	0,6444481	0,0304352	0,1496000	0,6529026	0,7915357	0,6154573	0,2517971	0,5106091	0,7085732	0,0744443	0,7122180	0,5745475	0,6106894	0,2361471	0,7610687	0,6117727	0,1444120	0,6840397	0,2719734	0,7241784	0,5104455	0,3507283	0,3927597	0,2476402	0,6174692
620	0,6001876	0,5254085	0,2459887	0,0301898	0,4233654	0,3205981	0,2272311	0,5353369	0,3615907	0,1118820	0,2888244	0,0578956	0,2928146	0,5368244	0,6044946	0,5507610	0,3793541	0,6549193	0,3384185	0,6161206	0,5143133	0,2797512	0,2017371	0,1995424	0,0937858	0,1506063	0,4704500	0,6897762	0,4398795	0,6087476	0,0134608	0,7403330	0,5785218	0,0681375	0,4590049	0,3200049	0,3412885	0,3544397	0,3693489	0,5736345	0,0130310	0,1318753	0,6670141	0,5874368	0,3968710	0,2521382	0,6829891	0,5846736	0,1013109	0,7544635	0,6478255	0,5328264	0,1257934	0,7305779	0,6445912	0,1488989	0,7218143	0,2403801	0,6188920	0,4884374	0,2786571	0,3189947	0,2702330	0,7354340
640	0,5735269	0,5625955	0,2879727	0,0439835	0,4536872	0,3395628	0,1880911	0,5769916	0,5962657	0,1021222	0,2681936	0,0697062	0,3531539	0,6416690	0,6447895	0,4722051	0,4252946	0,6071677	0,2806019	0,5189056	0,6072902	0,2461089	0,1632198	0,1932157	0,1079689	0,1477124	0,4829435	0,7244686	0,5232990	0,5872450	0,0187091	0,5750576	0,6959893	0,0604733	0,4938194	0,4535509	0,3084929	0,3237024	0,4282067	0,5684264	0,0315647	0,1406251	0,8190837	0,6113728	0,5489544	0,3384920	0,5059316	0,6363808	0,1177598	0,6629615	0,5960272	0,5203736	0,1353093	0,7088094	0,7229495	0,1133804	0,7956320	0,2750390	0,7732840	0,5000619	0,3326131	0,3961581	0,2606863	0,8318711
660	0,7423520	0,7071312	0,3010321	0,0451426	0,5629148	0,3986406	0,2890967	0,5105665	0,5508371	0,0960946	0,2804975	0,0545956	0,2812300	0,5019080	0,6361220	0,5554200	0,5922996	0,6676290	0,2711734	0,6205264	0,6324725	0,2461762	0,1552118	0,2163847	0,1442302	0,1811306	0,4899151	0,7816010	0,5430288	0,4842467	0,0081448	0,6267148	0,4817612	0,0823713	0,4793541	0,4238194	0,3757055	0,3874780	0,4445535	0,6696796	0,0183350	0,0969486	0,6945846	0,4794552	0,5417994	0,2605307	0,4857727	0,6512005	0,1388661	0,6633586	0,5497427	0,4630774	0,2146955	0,7934476	0,6874159	0,1301822	0,6338828	0,2138427	0,8019616	0,5269121	0,4431473	0,3321938	0,2750617	0,7719117
680	0,6481037	0,5634048	0,3699052	0,0204425	0,5956083	0,3313278	0,2207126	0,4643074	0,6447237	0,0855826	0,2170563	0,0525860	0,2844791	0,5504528	0,6569136	0,6720983	0,6314037	0,5080633	0,3540337	0,4865901	0,6897904	0,2898256	0,2490441	0,4090148	0,1624933	0,1959030	0,5629837	0,6230062	0,4376472	0,6468001	0,0134482	0,6099776	0,5666407	0,0813648	0,5070622	0,4818846	0,3124202	0,3716778	0,3828597	0,6504779	0,0335268	0,1109233	0,6071653	0,4993611	0,4759443	0,2364998	0,5111348	0,7034991	0,2141173	0,5127665	0,3737823	0,4268136	0,2146320	0,6392217	0,5010424	0,1162523	0,6502249	0,2667629	0,8612414	0,4551226	0,3814786	0,2618706	0,3324770	0,8381854
700	0,7028894	0,5892695	0,3854021	0,0195595	0,5242332	0,4024036	0,2666551	0,5440533	0,5295559	0,0948009	0,2325534	0,0961398	0,2197046	0,5599448	0,6247302	0,6071754	0,6123881	0,4034034	0,2805847	0,5566222	0,7137991	0,2596830	0,2189568	0,5318676	0,2170108	0,1676640	0,4511043	0,6042259	0,5489879	0,6357245	0,0226880	0,5836034	0,5866715	0,0636143	0,4372742	0,4410607	0,2953561	0,3187981	0,3196095	0,4897889	0,0243611	0,0693124	0,5804155	0,5292533	0,4642334	0,2783572	0,5468888	0,5896131	0,1600472	0,3489623	0,5931386	0,4497845	0,2513969	0,5806092	0,4591550	0,1078435	0,7249233	0,3651028	0,7044648	0,6621146	0,3866875	0,3223241	0,3140656	0,7219543
720	0,5667452	0,6376129	0,4377603	0,0326960	0,6318275	0,4078744	0,2255036	0,5390977	0,5712950	0,0909740	0,2213356	0,0640168	0,1638970	0,6323716	0,6880808	0,6395800	0,6477569	0,3383830	0,3010706	0,6249849	0,6398723	0,2668089	0,2505403	0,4187329	0,1887022	0,1855423	0,4840499	0,6578475	0,5032483	0,5818374	0,0179884	0,6330572	0,6230594	0,0591070	0,4088706	0,3898528	0,3013234	0,3042170	0,4106652	0,5533925	0,0426889	0,0580579	0,5988495	0,4079546	0,5787148	0,2913613	0,5008586	0,6302522	0,1338301	0,4090607	0,6316304	0,4675007	0,3246622	0,6079540	0,3833661	0,0934918	0,6325390	0,2846132	0,6853812	0,4445492	0,4216512	0,4052156	0,3683022	0,7884218
740	0,6506797	0,6293003	0,3995514	0,0289265	0,5643839	0,3239923	0,2479883	0,4508000	0,5330931	0,0914024	0,2019381	0,0695159	0,1609825	0,7497990	0,6838743	0,5850655	0,6480205	0,2615884	0,2869583	0,7201090	0,6135414	0,2930389	0,2171507	0,4158870	0,1793141	0,1323440	0,4508792	0,6794302	0,4694035	0,7134581	0,0162532	0,4346065	0,6253105	0,0609921	0,4134396	0,6156906	0,2687367	0,3213627	0,2950125	0,5550477	0,0503845	0,0878537	0,5314467	0,3688394	0,4625206	0,2977972	0,4391346	0,7460597	0,0717534	0,3623803	0,6216854	0,5648407	0,2782098	0,6335869	0,3953454	0,0999236	0,6305381	0,2702418	0,6476034	0,4706001	0,3645445	0,3958025	0,2639524	0,6212185
760	0,6125499	0,6825758	0,2858629	0,0411168	0,5513404	0,3234274	0,2893014	0,5775927	0,5584494	0,0560824	0,3391621	0,0894630	0,1438497	0,8318399	0,7128788	0,4958490	0,7273172	0,2506453	0,2655590	0,6452395	0,6800677	0,2717447	0,2387681	0,5317531	0,1961310	0,1750898	0,4854576	0,7778132	0,4895657	0,7257329	0,0325589	0,6081362	0,5135175	0,1130579	0,4529852	0,4320206	0,3006524	0,3691398	0,3209039	0,6206645	0,0647499	0,0522829	0,4292338	0,4671308	0,4488994	0,3864977	0,3893372	0,6270610	0,0842640	0,3395224	0,5683516	0,5209993	0,3478796	0,6546041	0,3605764	0,1168707	0,6365596	0,2704337	0,6858736	0,4696357	0,4687694	0,3646227	0,4074859	0,7440962
780	0,7147126	0,6924730	0,2534045	0,0335066	0,4558700	0,4100064	0,1947305	0,5366911	0,5453607	0,0718540	0,2862055	0,0983920	0,1445116	0,6151999	0,6595495	0,6782269	0,7521641	0,1700477	0,4256927	0,5606950	0,5251246	0,3260273	0,2638641	0,4758344	0,2256282	0,1772275	0,4635504	0,6378643	0,4299558	0,7271298	0,0455912	0,6594281	0,5887526	0,0861097	0,4262590	0,4463892	0,3086981	0,3617628	0,3094169	0,4760031	0,0437291	0,0389864	0,4200226	0,3964616	0,3663864	0,4032140	0,4307472	0,7138785	0,1310883	0,4422742	0,5318287	0,4872828	0,3960208	0,6858976	0,3490116	0,1164158	0,6756792	0,3176230	0,7925436	0,5216357	0,4555079	0,4061298	0,4121569	0,7030139
800	0,5428426	0,7214453	0,2801053	0,0208229	0,5733684	0,3564953	0,2515730	0,3834287	0,5669517	0,0376162	0,2212151	0,0267799	0,1365774	0,4689446	0,7359029	0,5585050	0,7639081	0,1940910	0,2934549	0,5729746	0,6360710	0,3300274	0,2799390	0,5748445	0,1906531	0,2671069	0,4543614	0,6400614	0,4229807	0,7228578	0,0486108	0,6910940	0,6055305	0,0792803	0,4885369	0,4388770	0,3475031	0,3656648	0,2766110	0,5862056	0,0371886	0,0496813	0,4725967	0,3325117	0,4536017	0,2067512	0,5070217	0,5895910	0,1326554	0,2707713	0,5498581	0,6746415	0,3766047	0,5457850	0,3051273	0,1005981	0,5197003	0,3897735	0,5367904	0,4753059	0,4319575	0,3609869	0,5148551	0,5850604
820	0,6764022	0,6810090	0,3248394	0,0283757	0,6908706	0,3744236	0,1778607	0,4127709	0,5232669	0,0540332	0,2137390	0,0422120	0,1379160	0,7356792	0,6500183	0,6698589	0,8405247	0,1544035	0,3090427	0,5123298	0,5657459	0,2667009	0,2571855	0,5382968	0,1979844	0,1926416	0,3765277	0,5947916	0,4006727	0,6501443	0,0166439	0,7256410	0,5581065	0,0818367	0,4095189	0,4255027	0,3493326	0,3548682	0,1994007	0,5976986	0,0204195	0,0442934	0,4040219	0,3067570	0,3139591	0,3638647	0,4506054	0,6330657	0,1837140	0,4085285	0,6098233	0,5750334	0,3105052	0,7485020	0,3313403	0,1106931	0,6518377	0,4399267	0,7614889	0,4839236	0,4377311	0,3507908	0,4846330	0,6873141
840	0,7272412	0,6557113	0,3050936	0,0527890	0,6003139	0,4738743	0,2075440	0,4786305	0,6216461	0,0986164	0,2107748	0,0730222	0,1070866	0,7267031	0,5676337	0,6661996	0,7008560	0,1450111	0,2938269	0,5199746	0,5269530	0,2906880	0,2130934	0,6361862	0,3253373	0,3336979	0,3841879	0,6950529	0,3980936	0,6801358	0,0193955	0,5953686	0,5160498	0,0756245	0,4186911	0,4260033	0,4746992	0,2924541	0,2597938	0,7149665	0,0462286	0,0453104	0,3943979	0,2138796	0,2474018	0,3382618	0,4630721	0,5931239	0,1785637	0,3988548	0,4460191	0,5648438	0,3046091	0,7198627	0,3175564	0,0709266	0,6206935	0,3381476	0,6696173	0,6507383	0,5899222	0,2768247	0,4000326	0,8578378
860	0,7475249	0,7092899	0,2487207	0,0370257	0,5315514	0,3057540	0,3280118	0,5256908	0,5835177	0,0573749	0,3021063	0,1128581	0,0942902	0,5982317	0,6937080	0,5167766	0,7509047	0,1040883	0,2747910	0,6413487	0,4887931	0,2704904	0,2496957	0,5637658	0,3542731	0,1827075	0,4655555	0,7528135	0,4195957	0,8625839	0,0199470	0,5806077	0,5798135	0,0497816	0,5380546	0,4985613	0,4198290	0,3319548	0,2113867	0,6040687	0,0215118	0,0213204	0,3864730	0,2449834	0,2891537	0,3071517	0,4907274	0,6098375	0,1422085	0,4863610	0,5901671	0,4918145	0,2845940	0,7052160	0,2830198	0,0594773	0,5930783	0,4021361	0,7490206	0,6202779	0,5236834	0,2694769	0,3842978	0,6637823
880	0,6136324	0,7951519	0,2955904	0,0366267	0,5636832	0,3929704	0,2364777	0,5847404	0,6150141	0,0592463	0,1983846	0,0760650	0,0871208	0,7108152	0,7971779	0,6472030	0,5868094	0,1303314	0,3015595	0,5163545	0,5950978	0,2520768	0,2513053	0,5643202	0,3235350	0,2452749	0,3976295	0,7289476	0,3382610	0,6419296	0,0096013	0,6374098	0,6382952	0,0433031	0,4858419	0,5032422	0,3557624	0,2875323	0,2904562	0,5519436	0,0286411	0,0290554	0,3775257	0,2865088	0,2826666	0,3314316	0,4865837	0,6824883	0,1557557	0,3549966	0,4452545	0,5195989	0,2358500	0,6376967	0,2980581	0,0734548	0,5595156	0,4890585	0,6683075	0,6139357	0,4690457	0,2650580	0,3545254	0,6265458
900	0,7455575	0,6961854	0,2720697	0,0133868	0,6099830	0,3977453	0,2643567	0,5221373	0,6192472	0,0738720	0,2987888	0,0793933	0,0942674	0,7612970	0,7535975	0,5350171	0,6315455	0,1824133	0,3316083	0,5932039	0,6767973	0,2572644	0,3584941	0,5902613	0,2447111	0,2700180	0,4158525	0,6730599	0,4321947	0,5983264	0,0144461	0,6925765	0,6128468	0,0651475	0,4797079	0,4162116	0,4184819	0,2744362	0,2367820	0,4664647	0,0255975	0,0479325	0,3085542	0,2178907	0,2418971	0,2893760	0,4650514	0,7155208	0,1434373	0,4142814	0,5280728	0,5115084	0,2712955	0,6779616	0,2961094	0,1156728	0,5147929	0,4278001	0,7301096	0,5947842	0,5233495	0,2076969	0,4546134	0,7131057
920	0,6543677	0,6766778	0,2852462	0,0238498	0,5001822	0,4533349	0,2331111	0,4583409	0,5189004	0,0875913	0,2320228	0,0980355	0,0987698	0,8720794	0,6920089	0,6147498	0,7052787	0,1288794	0,2759930	0,6530424	0,5308578	0,1970805	0,2713368	0,5535221	0,2083389	0,2228014	0,4685185	0,7368731	0,3775390	0,6225541	0,0122733	0,8740413	0,5224067	0,0872469	0,5065580	0,5342321	0,4583231	0,3138535	0,2276362	0,5244247	0,0432799	0,0481769	0,3026525	0,2916965	0,2851765	0,2798923	0,4423605	0,6494538	0,1583963	0,3818086	0,5139297	0,5647019	0,2674194	0,7618900	0,2337283	0,1149465	0,5080862	0,4285850	0,8648717	0,7211340	0,4792526	0,1987464	0,3553366	0,7168145
940	0,6870174	0,6210303	0,3082300	0,0283338	0,4842790	0,3500549	0,3123790	0,4638431	0,5734502	0,0649906	0,2274099	0,0954963	0,1375063	0,6740707	0,6962791	0,5132578	0,8270619	0,1433969	0,3366927	0,5673948	0,5442463	0,2879720	0,3284657	0,6004177	0,3289806	0,2823115	0,4196176	0,6956089	0,4448950	0,8255160	0,0105686	0,7146638	0,6778739	0,0873658	0,4377252	0,4634265	0,4457852	0,2497074	0,2119804	0,5950101	0,0424076	0,0473339	0,2717089	0,2788394	0,3164463	0,3198731	0,5895678	0,6436866	0,1699739	0,5076748	0,5107873	0,5055326	0,3206017	0,6666120	0,2361037	0,0878145	0,5686292	0,3831771	0,7168894	0,5266923	0,4353664	0,2490691	0,5255579	0,7377294
960	0,6431703	0,5499212	0,3035436	0,0379914	0,5415078	0,4997561	0,2340813	0,4207912	0,5460417	0,0766273	0,2687940	0,0663268	0,1182383	0,7475927	0,7180169	0,5242820	0,6931633	0,1838724	0,3020921	0,7198726	0,5794441	0,3064585	0,3372396	0,5573039	0,2924438	0,2588391	0,4350247	0,8076240	0,4303167	0,6643815	0,0506616	0,5730920	0,5895150	0,0845424	0,4323981	0,4746231	0,3632845	0,3446902	0,2349715	0,5700683	0,0331339	0,0592002	0,2621907	0,3915095	0,2572911	0,4387180	0,5690093	0,7818152	0,1577113	0,3752756	0,5563413	0,4604761	0,2847489	0,8209912	0,2342980	0,0891713	0,4278800	0,3707354	0,7776914	0,4646989	0,4260905	0,2294514	0,4888787	0,7478930
980	0,8174386	0,7456108	0,3097337	0,0546239	0,7346372	0,4429819	0,2588093	0,4714978	0,5349458	0,0907374	0,2488479	0,1256967	0,1154951	0,8982448	0,7656654	0,5946681	0,8749631	0,1079711	0,2715304	0,5686321	0,5668619	0,3725892	0,2689307	0,6149007	0,3412595	0,1598541	0,4685425	0,5875246	0,4744577	0,7744041	0,0406607	0,6692959	0,5426165	0,0647615	0,4794338	0,4121860	0,3744712	0,3363486	0,2252890	0,5566271	0,0423442	0,0436101	0,2320405	0,2732412	0,3055640	0,3457652	0,5045169	0,7074870	0,0949500	0,3827287	0,4599627	0,4904412	0,2646381	0,6373766	0,3020177	0,0408273	0,5093403	0,4218361	0,7799365	0,5433688	0,4264945	0,1530991	0,3712554	0,6729529
1000	0,8887550	0,6740645	0,3027998	0,0224244	0,5784680	0,4183882	0,2887624	0,5005230	0,6026834	0,0825465	0,3205290	0,0764429	0,1514023	0,7476469	0,7750760	0,6004670	0,8283454	0,0828589	0,3695569	0,6256475	0,7297797	0,3571337	0,3711564	0,5304281	0,3552109	0,2280571	0,4887673	0,7297337	0,4419610	0,7892626	0,0488378	0,6981353	0,5642103	0,0739571	0,4500415	0,4231345	0,3924295	0,3427432	0,2112208	0,4940127	0,0447845	0,0424990	0,3633620	0,1760835	0,2258945	0,3340823	0,3644295	0,7636504	0,1519778	0,3598451	0,3989786	0,5247235	0,3972958	0,7033275	0,2562799	0,0667292	0,6492173	0,3700963	0,8113604	0,5251294	0,5167601	0,2609262	0,3858032	0,7806619
1020	0,8701314	0,6873534	0,2305162	0,0347967	0,5743219	0,4164147	0,2275001	0,5314841	0,5604530	0,0845037	0,3320920	0,0768348	0,1435306	0,7621143	0,6931850	0,6487387	0,7143824	0,1131014	0,3851026	0,5582378	0,5843816	0,3956470	0,2817437	0,6007548	0,2916277	0,2669999	0,3695159	0,6601386	0,4907400	0,7917770	0,0438226	0,6083773	0,5286533	0,0560210	0,4095723	0,3760171	0,4144919	0,3022881	0,2287916	0,5444404	0,0326541	0,0723883	0,2771020	0,2894482	0,2376080	0,3083850	0,4964929	0,7091617	0,0946223	0,3969434	0,5747640	0,5820680	0,3068290	0,6416345	0,3003406	0,0780372	0,5346944	0,4731020	0,7397310	0,5837704	0,5736893	0,3646569	0,5080110	0,7022699
1040	0,6659066	0,7102382	0,3041385	0,0251685	0,5330984	0,3680334	0,1713145	0,4507579	0,6674271	0,1123229	0,2392397	0,1047944	0,1613933	0,7075718	0,6565944	0,5650763	0,7359146	0,1154375	0,2917437	0,6940698	0,5531385	0,4135385	0,2560427	0,6024380	0,3521877	0,2782468	0,5397084	0,5171903	0,4365295	0,8497198	0,0230866	0,5901627	0,5379255	0,0709503	0,5184933	0,4587190	0,3980206	0,3090629	0,1974466	0,4809666	0,0453115	0,0507882	0,2689455	0,2791637	0,2627516	0,3817016	0,5941408	0,7612714	0,1452344	0,3415248	0,5974020	0,5131522	0,3316123	0,6933591	0,2038873	0,0763979	0,6144435	0,3869956	0,6801439	0,6626178	0,6087715	0,2681016	0,4391850	0,6794402
