"Time"	flhD	hdfR	qseB	lrhA	flhC	ompR	rcsB	rcsA	csgD	bolA	rstA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtF	mdtE	csgF	csgG	csgE	yhiD	hdeB	hdeA	gadA	gadB	gadC	sra	flgM	flgJ	fliR	rprA	wcaB	flhE	fliQ	fliM	fliH	flgE	flgN	wzc	flgH	fliK	gltI	yhjH	osmB	flhB	fliN	recC	flgD	flgI	fliG	fliF	fliT	fliD	bdm	flhA	ppdC	gadY	flgA	flgG
280	0,1072425	0,0108812	0,4038612	0,0815895	0,3951848	0,7973449	0,6199509	1,0597695	0,4073348	0,0278446	0,6918200	0,6011869	0,8361606	1,0327170	0,0952968	0,7377703	0,2626367	0,3338356	0,7011425	1,0553759	0,9369757	0,6835421	0,9571316	0,2346213	0,3061344	0,0575754	1,0466915	0,5161832	0,4327951	0,4933306	0,4705481	0,7271249	0,7227873	0,0987087	1,0484286	0,5192481	0,5438202	0,5678465	0,9052557	0,1035613	0,6224354	0,2158008	0,1518105	0,2643330	0,0669498	0,3400469	0,0389023	0,4480405	0,9128740	0,9792504	0,8755032	0,8009436	0,8750309	0,1388618	0,1941900	0,9442653	0,0215469	0,0096843	0,5801223	0,0259956	0,6647916	0,9414464	0,0111536	0,0312595
300	0,0977771	0,0063414	0,4545758	0,0977378	0,4220907	0,7629846	0,6834843	1,0576239	0,3813936	0,0266442	0,7172451	0,6029264	0,8470923	1,0499309	0,0903463	0,7385361	0,2353653	0,3963206	0,6949401	1,0407996	0,9884369	0,6627315	0,9847449	0,1872358	0,3273856	0,0575499	1,0423566	0,4548729	0,4645401	0,4797680	0,5244945	0,7036224	0,7326758	0,0954163	1,0449291	0,5265891	0,5366698	0,5730434	0,9042503	0,0896834	0,6541506	0,1889820	0,1498535	0,2807807	0,0673221	0,3346450	0,0629732	0,4079649	0,8915289	0,9697109	0,8789148	0,7677611	0,8922958	0,1483706	0,2323822	0,9390370	0,0309494	0,0093318	0,4947716	0,0295270	0,6974940	0,9284610	0,0125674	0,0285347
320	0,1090898	0,0138655	0,6298494	0,0836680	0,4286796	0,7322951	0,7087197	1,0630157	0,3423315	0,0220937	0,7120076	0,6017742	0,8995240	1,0515119	0,0910610	0,7680697	0,2928382	0,4951464	0,7174180	1,0460476	0,9623354	0,6587410	0,9362329	0,1823768	0,2675128	0,0370950	1,0642185	0,4008321	0,4681955	0,5243511	0,5683782	0,6829050	0,7109426	0,0987670	0,9660041	0,5189588	0,5358709	0,6101671	0,9127251	0,0772660	0,6403568	0,2283908	0,1732850	0,2590435	0,0756325	0,3481485	0,0629787	0,3759297	0,8529394	0,9421829	0,8907995	0,8222209	0,9135936	0,1624520	0,2344144	0,8977515	0,0252225	0,0118663	0,4833111	0,0326813	0,7159511	0,9648815	0,0111869	0,0333710
340	0,1214592	0,0132016	0,6684191	0,0678879	0,4394276	0,7162930	0,7080040	1,0379311	0,3423579	0,0242242	0,7347059	0,5407201	0,8244041	0,9792021	0,0809737	0,7737738	0,3486864	0,5103827	0,7271753	0,9691281	0,9309137	0,6751862	0,8819389	0,1800927	0,3019760	0,0487620	0,9966238	0,3947266	0,4835426	0,4708096	0,5670695	0,7023820	0,7077616	0,1138463	0,9754702	0,5171389	0,5409898	0,6151777	0,8958627	0,1140568	0,6584410	0,2323799	0,1838392	0,2991025	0,0694711	0,3357304	0,0795570	0,4511574	0,8440985	0,9078952	0,8650627	0,8243075	0,8377753	0,1544203	0,2112701	0,9045658	0,0325429	0,0132757	0,4682765	0,0350997	0,7201493	0,9802341	0,0084403	0,0422980
360	0,1037002	0,0029987	0,7070181	0,0656419	0,4436757	0,7508369	0,7240055	1,0068545	0,3698235	0,0309818	0,7027942	0,5936294	0,7856116	0,9257105	0,0855503	0,7346532	0,3173673	0,4303046	0,7399791	0,9725639	0,9513553	0,6541988	0,9277420	0,2071760	0,3023989	0,0447331	0,9594759	0,3646034	0,4765450	0,4244820	0,5406859	0,7201925	0,7950362	0,1178071	1,0018484	0,5253598	0,5709000	0,6162781	0,9071013	0,1051326	0,5497100	0,2479513	0,1636982	0,3014593	0,0677158	0,3316038	0,0854379	0,4402227	0,8936832	0,9128524	0,7958050	0,7670189	0,8873737	0,1643965	0,1757633	0,9122299	0,0381690	0,0088469	0,5103865	0,0458119	0,6994566	1,0483242	0,0137938	0,0341997
380	0,0880332	0,0066850	0,7955995	0,0712340	0,4137116	0,7780885	0,6976149	1,0083221	0,2909070	0,0266691	0,7291134	0,5943090	0,7589096	0,9434633	0,0879836	0,7682658	0,2591454	0,3823850	0,6836233	0,9829983	0,9362201	0,6450855	0,9399731	0,2183712	0,2481993	0,0459279	1,0639758	0,3377984	0,4639362	0,4422155	0,5944057	0,7270364	0,7331691	0,0972600	1,0165066	0,4475068	0,6161767	0,6127333	0,8636600	0,0901399	0,5175896	0,2523720	0,1391759	0,3385196	0,0579003	0,3440338	0,0732402	0,4678160	0,8592426	0,8972115	0,8422136	0,7294082	0,7909771	0,1787155	0,1544207	0,8714214	0,0340298	0,0015244	0,5667816	0,0311053	0,6607129	0,9678912	0,0168518	0,0338058
400	0,1016901	0,0119915	0,7954584	0,0454950	0,3991597	0,7237183	0,6884869	0,8871681	0,3068827	0,0285114	0,7804697	0,6003333	0,7119363	0,9617784	0,0885183	0,8261962	0,2572695	0,3870785	0,6460483	1,0016097	0,9220416	0,6551984	0,8931119	0,2013681	0,2899520	0,0668645	1,1013764	0,3427665	0,4387133	0,4683682	0,6151152	0,6972090	0,7405737	0,0963844	1,0159291	0,4979098	0,5783241	0,6215339	0,8079162	0,0837547	0,5131287	0,2432041	0,1393106	0,3606274	0,0647620	0,3381991	0,0739549	0,4241814	0,7843299	0,9203740	0,8122615	0,7198085	0,8167048	0,1376981	0,1247192	0,9397125	0,0303258	0,0025850	0,5606127	0,0179646	0,6751441	0,9375305	0,0141740	0,0418887
420	0,0866446	0,0107226	0,7951297	0,0708507	0,4258856	0,6480441	0,6550358	0,8861545	0,2871376	0,0210930	0,7691679	0,5689387	0,7488655	0,9421258	0,0896997	0,7776462	0,3000002	0,4052044	0,6575883	0,9658168	0,9688916	0,6493671	0,9675165	0,1311511	0,2952911	0,0514592	1,1006729	0,3291353	0,4508549	0,4204114	0,6022949	0,7128563	0,6991509	0,0959725	0,9807724	0,4417515	0,5578068	0,6382990	0,9197269	0,1024227	0,5354921	0,2392944	0,1292749	0,3607165	0,0488209	0,3448906	0,0653370	0,4327200	0,7957073	0,9008721	0,7883793	0,7136658	0,8331924	0,1679051	0,1153426	0,8750360	0,0263589	0,0043631	0,5387605	0,0343583	0,6546318	0,9285730	0,0179961	0,0467091
440	0,1046682	0,0095495	0,8822679	0,0710004	0,4115770	0,7068494	0,6455650	1,0192724	0,3274722	0,0286430	0,7372044	0,5757408	0,7464252	0,9356237	0,0876378	0,7757123	0,3168285	0,4498948	0,6100898	1,0012066	0,9320588	0,5992112	0,8772400	0,1731793	0,2862203	0,0544692	0,9574394	0,3106819	0,3774404	0,4193811	0,5532307	0,7524541	0,7517628	0,0946449	0,9709076	0,4610857	0,5814260	0,6426287	0,8648599	0,0966878	0,5375838	0,2292184	0,1520046	0,3654946	0,0716946	0,3510159	0,0632053	0,4598516	0,8483726	0,8916296	0,7982255	0,7532213	0,8538311	0,1466707	0,1285984	0,9180113	0,0272736	0,0043724	0,5379830	0,0438063	0,6036747	0,9727740	0,0164795	0,0515517
460	0,1133223	0,0117477	0,8676722	0,0897047	0,4037744	0,6843760	0,6410730	1,0089507	0,3209535	0,0381063	0,8130925	0,5409788	0,7199803	0,9330665	0,0792861	0,7721931	0,3020503	0,3637359	0,6294576	0,9474010	0,9092994	0,6325060	0,9528204	0,1571199	0,3047085	0,0625179	1,0220828	0,3168253	0,4145100	0,4155947	0,5564358	0,7495442	0,7646298	0,0871666	0,9909330	0,5043681	0,6105533	0,6605776	0,8237670	0,1046262	0,5870512	0,2539439	0,1347404	0,3512968	0,0575894	0,3219241	0,0534857	0,4604275	0,9112791	0,8775103	0,8457900	0,7526726	0,7946557	0,1458297	0,1558369	0,9594291	0,0256582	0,0069896	0,5578942	0,0497772	0,6003788	0,9855352	0,0146854	0,0524253
480	0,1238808	0,0067349	0,8882205	0,0870041	0,4047073	0,6814197	0,6327447	1,0194756	0,2820848	0,0293005	0,8661642	0,5562508	0,7767984	1,0155691	0,0602759	0,7477599	0,3225325	0,4092924	0,6274063	0,9002686	0,8843918	0,6776604	0,8466249	0,1654547	0,3536960	0,0396111	1,0112174	0,2642652	0,3951724	0,4267048	0,5313713	0,7832939	0,7598850	0,0913540	0,9994035	0,5257381	0,5798477	0,6813065	0,7832690	0,1161250	0,6267256	0,2396086	0,1547221	0,3225319	0,0562154	0,3301706	0,0549272	0,4468625	0,7893835	0,8644002	0,8046803	0,7696645	0,8796512	0,1298885	0,1619455	0,9714222	0,0317296	0,0056290	0,5759432	0,0382863	0,6375366	1,0080056	0,0163420	0,0410580
500	0,1240462	0,0078064	0,9176502	0,0748977	0,4534640	0,7080791	0,6512223	1,0157932	0,2903791	0,0262214	0,8632139	0,6239919	0,8261592	0,9970655	0,0740756	0,7759858	0,3105816	0,3811963	0,6359909	0,9296839	0,8881045	0,6851847	0,8871217	0,2119004	0,3243911	0,0323782	0,9548141	0,2586828	0,3801580	0,4026313	0,6347729	0,7366347	0,6998393	0,0896136	0,9474860	0,5542819	0,5834651	0,7010600	0,7668183	0,1032327	0,7057669	0,2569910	0,1521968	0,2994269	0,0727077	0,3302982	0,0577792	0,4466678	0,8044891	0,8291789	0,8033791	0,7886750	0,8951869	0,1188852	0,1684142	0,9772456	0,0240242	0,0064881	0,6085496	0,0423274	0,6351173	1,0097144	0,0225699	0,0415648
520	0,1229842	0,0087847	0,9660285	0,0614852	0,4512469	0,8037579	0,6165765	0,9490693	0,2899590	0,0243481	0,8303402	0,6538310	0,7512967	1,0016979	0,0754576	0,7728599	0,2907688	0,4715688	0,6007006	0,9441017	0,8774655	0,6890502	0,9352506	0,2176557	0,2680813	0,0351893	0,9941139	0,3108173	0,4213760	0,4719008	0,6668409	0,6979208	0,6783048	0,0932672	0,9997435	0,5339888	0,5621239	0,6892472	0,8391050	0,1050606	0,7209674	0,2596461	0,1809386	0,2916566	0,0663318	0,3729526	0,0540990	0,4825627	0,8290420	0,8547036	0,8545502	0,7880666	0,8152633	0,1310183	0,2153388	0,9891274	0,0261260	0,0039178	0,5719108	0,0322554	0,6116053	1,0526891	0,0248650	0,0401714
540	0,1364828	0,0081949	0,9708246	0,0528512	0,4357162	0,6775619	0,6005641	0,9933556	0,2817356	0,0231870	0,8097708	0,6422570	0,8110910	0,9596887	0,0894170	0,7076238	0,2939773	0,4570473	0,6552935	0,9388478	0,8613778	0,7172784	0,9117442	0,2048027	0,3494025	0,0436957	1,0210328	0,4057343	0,4084531	0,4050683	0,7023900	0,7057065	0,6470531	0,0787747	0,9383200	0,5338818	0,5451403	0,6747317	0,8040456	0,1122479	0,7003091	0,3053050	0,1919901	0,2960866	0,0660524	0,3348455	0,0539090	0,4997233	0,8123406	0,8436914	0,8736640	0,8131223	0,8413683	0,1179090	0,2071324	0,9595662	0,0154169	0,0009640	0,5517304	0,0293586	0,6292451	1,0957396	0,0223997	0,0338809
560	0,1385158	0,0175634	0,9468952	0,0602531	0,4068189	0,7743536	0,6069723	1,0308343	0,2607054	0,0345811	0,8068512	0,6387212	0,8307513	1,1092577	0,0830387	0,7088269	0,3158027	0,4353649	0,7178232	0,9530389	0,9188901	0,7277613	0,9080277	0,2425811	0,3537856	0,0610646	1,0124193	0,4125055	0,4394659	0,4392443	0,7100169	0,7071112	0,7018974	0,0648620	0,9215614	0,4712455	0,4832991	0,7067471	0,8611097	0,0763729	0,6215234	0,2646458	0,1931577	0,3157258	0,0807753	0,3983262	0,0619014	0,5065803	0,7931124	0,8785187	0,8736632	0,8466194	0,8352732	0,0898798	0,1795974	0,8755612	0,0312957	0,0016630	0,5380103	0,0361243	0,6532772	1,0124997	0,0168260	0,0382345
580	0,4775778	0,5419461	0,9564985	0,0643183	0,4369388	0,9158401	0,7246275	0,8935030	0,2647432	0,1098062	0,7233693	0,6205894	0,7944113	1,0856636	0,3528891	0,7541495	0,3454343	0,4906042	0,6495693	0,9642889	0,8977741	0,5228606	0,9222116	0,2130215	0,3421850	0,0561361	1,0096730	0,3971440	0,4577080	0,5044641	0,6366271	0,7196877	0,7218365	0,0857317	1,0118065	0,4599205	0,4725007	0,6861344	0,4285680	0,0849564	0,6494439	0,2663978	0,1481380	0,3123702	0,0809752	0,3949753	0,0535491	0,4741206	0,8198166	0,5990701	0,9217744	0,8679417	0,4914646	0,0861775	0,1913356	0,9269358	0,0282054	0,0034442	0,5644241	0,0353221	0,4473567	0,9728748	0,0137902	0,0373768
600	0,6612366	0,8494167	0,9897953	0,0510727	0,4352900	1,0095337	0,7904190	0,9001897	0,2660501	0,1136072	0,7818846	0,6256719	0,7911147	1,0439335	0,5964122	0,8392630	0,3488439	0,4815420	0,5983942	0,8903762	0,8911868	0,3548082	0,9367168	0,2054506	0,3325284	0,0640242	1,0478309	0,4641731	0,4615749	0,4412247	0,5628730	0,7166050	0,7394158	0,0979464	1,0569505	0,4758855	0,4319122	0,7105213	0,2612098	0,1204734	0,6861063	0,2691986	0,1980392	0,3346130	0,0855669	0,4297375	0,0768221	0,4521575	0,8004267	0,4635308	0,9395389	0,8849009	0,3176731	0,1036647	0,3086603	0,8870693	0,0381056	0,0047876	0,6008807	0,0389662	0,3792901	0,9374514	0,0307482	0,0483648
620	0,7449355	0,9010072	0,9628845	0,0419248	0,3164160	1,0819171	0,8017326	0,8437908	0,2735984	0,1470204	0,8368379	0,6125634	0,8349613	1,0177474	0,6937125	0,7948335	0,3000185	0,4645602	0,6012305	0,9050910	0,8433162	0,2919890	0,9626391	0,1834668	0,3175151	0,1589561	0,9754615	0,5351817	0,4681457	0,3897236	0,4941940	0,6791760	0,7293674	0,1056742	1,0885641	0,4009139	0,4494179	0,7660241	0,3238283	0,1478079	0,6836091	0,3138130	0,2331192	0,3263144	0,0926753	0,4548077	0,1556309	0,4539264	0,8164482	0,4110099	1,0713742	0,8902199	0,2927497	0,1087766	0,4286378	0,9272429	0,0786546	0,0829211	0,5559946	0,0378459	0,3970152	0,9623526	0,1219044	0,1091023
640	0,9188835	1,0026219	0,9543596	0,0397634	0,1984897	0,9855241	0,8818211	0,8008193	0,2243587	0,1310870	0,7863170	0,6558124	0,8240478	0,9621050	0,7665524	0,7554565	0,3368631	0,4748925	0,5825717	0,9280998	0,8715395	0,2354822	0,9630493	0,1918632	0,3486752	0,2466165	0,9569743	0,6060589	0,4819411	0,3759459	0,4705496	0,6831228	0,7734728	0,1502068	1,0563954	0,3573038	0,4800431	0,7688761	0,3278418	0,1718629	0,7273475	0,3706136	0,2586751	0,3232938	0,1086499	0,4698878	0,3174916	0,4371963	0,7615317	0,3908038	1,1014770	0,8756261	0,3290646	0,1000250	0,5925191	0,9875857	0,1032072	0,2381051	0,5294358	0,0330458	0,3730944	0,9504056	0,3022145	0,2347771
660	0,9723288	0,9897636	0,9218250	0,0497567	0,1358356	0,9401826	0,8900577	0,9183036	0,2654005	0,1243478	0,7788120	0,6619142	0,7817782	0,9585190	0,8268581	0,7212355	0,2836139	0,4253473	0,6392901	0,9864455	0,8776142	0,1801476	0,8761978	0,1882303	0,2642221	0,3763114	1,0296471	0,6267894	0,4713713	0,4071923	0,4363486	0,6659218	0,8276579	0,1558994	0,9465217	0,3801946	0,4583741	0,8298570	0,3897105	0,2368856	0,7062652	0,4062793	0,2483349	0,3123569	0,0967276	0,5188645	0,4485862	0,4573361	0,8354098	0,3517729	1,0416841	0,9083981	0,3964505	0,0858949	0,7062140	0,9794812	0,0720126	0,4531650	0,4971860	0,0506905	0,3900777	0,9365535	0,3823747	0,3255507
680	1,0441241	1,0664831	0,8837249	0,0532553	0,0906275	0,9637642	0,9358030	0,8396428	0,2482017	0,1315315	0,7265912	0,6666225	0,7853272	0,9961686	0,8043546	0,7734077	0,2332714	0,4751521	0,6279147	0,9777642	0,9436386	0,1421818	0,8908475	0,2063086	0,2599429	0,4935655	0,9972527	0,6370386	0,5132603	0,4436343	0,4296535	0,6237702	0,8286458	0,1796349	1,0004959	0,3641117	0,4741207	0,7401356	0,3081442	0,3080408	0,7372880	0,4203988	0,1879309	0,3075465	0,0641505	0,5391607	0,5974300	0,3624114	0,8363623	0,3392243	1,0137078	0,8548995	0,3159232	0,0853146	0,7177453	1,0057625	0,0437792	0,5859210	0,4377754	0,0509063	0,3157828	0,9488439	0,3838336	0,3699471
700	1,0238328	1,0197551	0,9059619	0,0644414	0,0675772	0,9101129	1,0030020	0,8535850	0,2123619	0,1274137	0,7564515	0,7260992	0,8460116	0,9804857	0,8262429	0,7901066	0,3056160	0,5079952	0,6455342	0,9960228	0,9303121	0,1434495	0,9497288	0,1899115	0,2746811	0,5742659	1,0021615	0,7258420	0,4964422	0,4193764	0,3658442	0,6655894	0,7789601	0,1667787	0,9917232	0,3586778	0,4385352	0,6864081	0,2596439	0,3525188	0,7523470	0,4472940	0,1985171	0,3246539	0,0597792	0,5753070	0,6112648	0,2633236	0,8022027	0,2737708	0,9987804	0,8177359	0,2613896	0,0764888	0,7810185	0,9782760	0,0288134	0,6555082	0,5450878	0,0338740	0,2512020	0,9315485	0,3239868	0,3931654
720	1,0441163	1,0228662	0,9727218	0,0564317	0,0444095	0,9732746	0,9728130	0,8808968	0,2166155	0,1444375	0,7348938	0,7272907	0,8441091	0,9877887	0,7960291	0,7912533	0,3399478	0,4700027	0,6759128	0,9978790	0,8991248	0,1294978	0,9501306	0,1607797	0,2515501	0,5559115	0,9249542	0,7035522	0,5172022	0,4423935	0,3595342	0,6801065	0,7445659	0,1616609	1,0130236	0,3487070	0,4370485	0,6449342	0,1984631	0,3988776	0,7152210	0,4818083	0,1568406	0,3730170	0,0600435	0,6334673	0,6059463	0,1982095	0,8552535	0,2076356	1,0121724	0,6689868	0,2374377	0,0881195	0,8520809	0,8926029	0,0132284	0,6701975	0,5760002	0,0197700	0,1934177	0,8889069	0,2830471	0,3611999
740	1,0923069	1,0061414	1,0004483	0,0603249	0,0291848	0,8803867	0,9925545	0,8581276	0,2634858	0,1605017	0,7360641	0,7198673	0,8568881	1,0094804	0,7947134	0,7466409	0,3031796	0,3904006	0,6645200	0,9683263	0,8861566	0,1434162	0,9070323	0,1599771	0,2457525	0,5267168	0,8238512	0,7156369	0,5786023	0,4729808	0,3440497	0,7031822	0,7037296	0,1278627	0,9704746	0,3709891	0,4159348	0,5530908	0,1313328	0,5005359	0,6533643	0,4412565	0,1296707	0,3849125	0,0614181	0,6081228	0,6206150	0,1515669	0,8523548	0,1815100	0,9672865	0,4903101	0,1830184	0,1143261	0,8321259	0,8235202	0,0157166	0,7234809	0,5533978	0,0309067	0,1359580	0,9409823	0,2241787	0,3043659
760	0,9864960	1,0009532	0,9251657	0,0630217	0,0169839	0,9280187	0,9169953	0,9097118	0,2945984	0,1601870	0,7572140	0,7413146	0,8221014	1,0334936	0,8618104	0,8435701	0,2748183	0,3934129	0,6510841	0,9292639	0,8883410	0,1397505	0,9222202	0,1498677	0,2771563	0,6408996	0,9628313	0,7706513	0,5624545	0,4080076	0,2993625	0,7226242	0,6978309	0,1274966	0,9627929	0,3573763	0,3922121	0,5977695	0,0933316	0,4909913	0,5985836	0,4416741	0,1250363	0,3631443	0,0523468	0,5984615	0,6236054	0,1616079	0,8742264	0,1654299	0,9259238	0,3190564	0,1583335	0,0864092	0,7934439	0,8544136	0,0143662	0,7069888	0,5052636	0,0350744	0,0870844	0,9549227	0,1427590	0,2761455
780	0,9712867	0,9966648	0,9042912	0,0368075	0,0254859	1,0052491	0,8622530	0,9281379	0,2925135	0,1376158	0,7564243	0,7666710	0,8338040	1,0623780	0,9325832	0,8327622	0,3269217	0,4138332	0,7001076	0,9158119	0,8885534	0,1274954	0,8793804	0,1861923	0,2448137	0,6501069	0,9428994	0,7939390	0,5671179	0,4371028	0,2746128	0,6703766	0,6091402	0,1227356	1,0208775	0,3324854	0,4264022	0,5983460	0,0602928	0,5432397	0,6391993	0,4547857	0,1216602	0,4021265	0,0524722	0,5565068	0,5487719	0,1055648	0,8896759	0,1412401	0,8262379	0,1946010	0,1250585	0,0751363	0,7290573	0,8285831	0,0058829	0,6399987	0,5189870	0,0395591	0,0571598	0,9312334	0,0830892	0,2160101
800	0,9775291	0,9844279	0,8724175	0,0343399	0,0158959	0,9756278	0,8676682	0,9015280	0,2862173	0,1286299	0,6758315	0,7749946	0,8089438	1,0244846	0,9115958	0,8428974	0,3513599	0,5091229	0,6389921	0,9272872	1,0148930	0,1668612	0,8843259	0,1765463	0,2284425	0,6406232	0,8627494	0,7299143	0,5590690	0,4267304	0,2852105	0,6568877	0,5856783	0,1174689	1,0263706	0,3381232	0,4479352	0,5726257	0,0434050	0,5392008	0,6180965	0,4556946	0,1422804	0,4058873	0,0641333	0,5863506	0,4339076	0,0970684	0,8605873	0,1154414	0,8380265	0,1104374	0,1137476	0,0826004	0,7222798	0,9118042	0,0048688	0,6274725	0,5443005	0,0418841	0,0460649	0,9561227	0,0261058	0,1606735
820	0,9688693	0,9867487	0,9415346	0,0420985	0,0132319	0,9609497	0,9190166	0,8626118	0,2662700	0,1625963	0,6855266	0,7306706	0,8098371	1,0565470	0,9201715	0,8399567	0,2993641	0,5264568	0,6156110	0,8992089	0,9641180	0,1780072	0,9005148	0,2104627	0,2547449	0,6654596	0,8944543	0,7313255	0,5667933	0,4114101	0,2944037	0,6904157	0,5270169	0,1142997	0,9607438	0,3366888	0,4298866	0,5487232	0,0401197	0,4980246	0,6622740	0,4800964	0,1459003	0,3196578	0,0625794	0,6019421	0,3355481	0,0620601	0,8614350	0,0858351	0,7552014	0,0583482	0,1166334	0,0837224	0,6294605	0,9234126	0,0072543	0,5178547	0,5261715	0,0339007	0,0291252	0,9766901	0,0193379	0,1185233
840	0,9822602	0,9575471	0,9929235	0,0463697	0,0128503	0,9449358	0,9592997	0,8747506	0,2484476	0,1648633	0,7404697	0,7306360	0,8274498	0,9875885	0,9723777	0,7834882	0,3610448	0,5400769	0,6267268	0,8921692	0,9393581	0,1710775	0,9117096	0,2251237	0,2477719	0,6902668	0,7781140	0,7698520	0,5562983	0,3996946	0,2752809	0,6550517	0,4471263	0,1041255	0,9732533	0,3153917	0,4412511	0,5119099	0,0268811	0,5075295	0,6686199	0,4385804	0,1366593	0,3373072	0,0477438	0,6394465	0,2402397	0,0597929	0,7879434	0,0637906	0,7413919	0,0458912	0,1025062	0,0784761	0,5430247	0,8963581	0,0067719	0,4698051	0,5320741	0,0362687	0,0184038	0,9275539	0,0186486	0,0886444
860	0,9462170	0,9310324	0,8943959	0,0389690	0,0126263	0,9743335	0,9980312	0,8828498	0,2469577	0,1691619	0,7431359	0,7468414	0,8080482	0,9551258	0,9132767	0,6957254	0,3257562	0,5483576	0,5880862	0,9364082	0,9123373	0,1598448	0,8330761	0,2320910	0,2329670	0,7016117	0,7897227	0,7874126	0,5608460	0,3769183	0,3156568	0,6845202	0,4171541	0,1132969	0,9521704	0,2939371	0,4348075	0,5589433	0,0163630	0,4996271	0,7573469	0,4698158	0,1499702	0,3657130	0,0551143	0,5854330	0,1689270	0,0511450	0,8851043	0,0463230	0,6667387	0,0319626	0,0645213	0,0867986	0,4277567	0,8897528	0,0072115	0,3646831	0,5498876	0,0289856	0,0177518	0,8918567	0,0200721	0,0486919
880	0,9581922	0,9592729	0,8996926	0,0314858	0,0152893	0,9970869	1,0433908	0,8230079	0,2271263	0,1718524	0,7997009	0,7672126	0,8286520	0,9110458	0,9766206	0,6956029	0,3028653	0,4738056	0,5534957	0,9490878	0,8241307	0,1640354	0,8191271	0,1983255	0,2320844	0,7351668	0,6766147	0,8605388	0,5878149	0,3580243	0,2726988	0,6576869	0,3960613	0,1159459	0,8742747	0,3163974	0,4504156	0,5866393	0,0213587	0,4781662	0,7263372	0,4234781	0,1277869	0,4153772	0,0466840	0,5806140	0,1180798	0,0310322	0,8641328	0,0458062	0,4336315	0,0161972	0,0753980	0,0813067	0,3393297	0,7786092	0,0055612	0,2845183	0,5477960	0,0293702	0,0082064	0,9102900	0,0066050	0,0444765
900	0,9508368	1,0362066	0,9457149	0,0305905	0,0116346	0,9611381	1,0286334	0,8879202	0,2238657	0,1729785	0,8258257	0,8048434	0,8381905	1,0398328	0,9563723	0,6933362	0,3355631	0,4450812	0,5714675	0,9840806	0,8323766	0,1699280	0,8986319	0,1988780	0,2137098	0,7109130	0,8082710	0,7805263	0,5218206	0,4028329	0,3295224	0,6423803	0,3457502	0,1238821	0,8150055	0,3710352	0,4348168	0,5379065	0,0147530	0,4288391	0,6701324	0,4222033	0,1288764	0,4461514	0,0412554	0,5578776	0,1069168	0,0328133	0,8173888	0,0483076	0,3833858	0,0059584	0,0886089	0,0743203	0,2540296	0,8459491	0,0099427	0,2590993	0,5469626	0,0329012	0,0057820	0,8937429	0,0078660	0,0425024
920	0,8987042	0,9672971	0,9955825	0,0456480	0,0143627	0,8993585	1,0246699	0,8636176	0,2246490	0,1771573	0,8040271	0,8019078	0,8181751	1,0467893	0,9272960	0,6748030	0,3338126	0,3810041	0,6752754	1,0010631	0,8520707	0,1549883	0,8476275	0,2194988	0,1761819	0,7004075	0,8932957	0,7960526	0,5238724	0,4352906	0,3383271	0,6701179	0,3322497	0,1224670	0,8160061	0,3238922	0,4104003	0,4647441	0,0089230	0,4464468	0,6630346	0,4010099	0,1245572	0,4255899	0,0489877	0,5285388	0,0837760	0,0330376	0,7648737	0,0387529	0,3336216	0,0041347	0,0694531	0,0788341	0,1973529	0,7428245	0,0107944	0,2118389	0,5481578	0,0490942	0,0050731	0,9484388	0,0076391	0,0376722
940	0,9036320	0,9790397	0,9913739	0,0550143	0,0106040	0,9635613	1,0699321	0,9210446	0,2122618	0,1837540	0,7873018	0,8107462	0,8178800	1,0881995	0,8815008	0,7029380	0,2771845	0,3606528	0,6914083	0,9512663	0,9517258	0,1365293	0,8863735	0,2230942	0,1530118	0,6209336	0,8972314	0,7328293	0,5354610	0,4361929	0,3359936	0,6468990	0,3572440	0,1048248	0,8310741	0,3544479	0,4622200	0,4820899	0,0144324	0,4245609	0,6203479	0,4935581	0,1260760	0,4212375	0,0536909	0,5294670	0,0679627	0,0484399	0,7980723	0,0360427	0,2971057	0,0083172	0,0652262	0,0646059	0,1573216	0,7735531	0,0207131	0,2015526	0,5778000	0,0435578	0,0036468	0,9321315	0,0088354	0,0495878
960	0,9834528	1,0288657	0,9896056	0,0326571	0,0097902	1,0071181	1,0041017	0,8688583	0,2388080	0,1514048	0,8961766	0,7763642	0,7841485	1,0265167	0,8690656	0,6394347	0,2607257	0,3922686	0,7137180	0,9670141	0,9405670	0,1304647	0,8290660	0,2201527	0,1871739	0,6656496	0,8711726	0,8133668	0,5278152	0,4880982	0,3168984	0,6191144	0,3578831	0,0839336	0,9035559	0,3242362	0,4627664	0,4526636	0,0244801	0,3709255	0,6144772	0,5041923	0,1392269	0,4195131	0,0398289	0,5487689	0,0721290	0,0403727	0,8735778	0,0480239	0,2985000	0,0103524	0,0496189	0,0693051	0,1528061	0,7533000	0,0122461	0,1625628	0,5708607	0,0379124	0,0048208	0,9248406	0,0090841	0,0425124
