"Time"	rhaR	rhaS	crp	feaR	melR	zraR	malI	mtlR	prpR	ascG	rbsR	marR	fucR	chbR	nagC	srlR	gutM	idnR	xylR	uxuR	chbB	chbF	chbG	chbA	chbC	gutQ	srlE	srlD	srlA	srlB	zraS	rhaB	prpE	prpD	rbsC	rbsA	melB	nagE	fucO	rhaD	ascF	prpB	rbsB	fucU	rhaA	fucA	prpC	fucI	nagD	ascB	rbsK	fucP	malX	rbsD	gntP	melA	malY	nagB	fucK	xylF	uxuA	uxuB	rhaT	xylH
540	0,0031601	0,0805585	0,0171953	0,0124151	0,1492645	0,9130831	0,1467503	0,2074058	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746802	0,7397568	0,5831055	0,2553430	0,0480573	0,0868379	0,4700695	0,0162221	0,1555085	0,0009051	0,1401110	0,0000611	0,0361273	0,5677833	0,1176856	0,0473965	0,0211011	0,0034484	0,0167959	0,0225509	0,1679256	0,7554350	0,3475831	0,6075220	0,9999228	0,2838758	0,0096699	0,0450626	0,0512305	0,2707150	0,0117953	0,1470536	0,8942179	0,0430951	0,6957214	0,5676602	0,0171305	0,4274803	0,0217126	0,0850815	0,0349609	0,0825912	0,7089834	0,9970731	0,2321982	0,5076796	0,0032434	0,0463514	0,0724188	0,1140027	0,8438132
560	0,0031601	0,0805585	0,0171953	0,0124151	0,1674543	0,9130845	0,1467503	0,2074058	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746802	0,7397568	0,5831054	0,2553428	0,0480573	0,0868381	0,4700695	0,0162221	0,1555085	0,0009051	0,1401110	0,0000611	0,0361257	0,5677808	0,1176845	0,0473965	0,0210977	0,0034484	0,0167959	0,0225509	0,1679256	0,7554343	0,3475831	0,6093262	0,9999228	0,2838758	0,0096699	0,0450626	0,0512305	0,2707150	0,0117953	0,1470536	0,8942179	0,0430951	0,6957214	0,5676602	0,0171305	0,4274803	0,0217126	0,0850807	0,0349609	0,0825893	0,7089844	0,9970731	0,2321984	0,5076797	0,0032434	0,0463514	0,0724188	0,1140027	0,8438151
580	0,0031601	0,0805585	0,0171953	0,0124151	0,1821367	0,5857985	0,1701358	0,3540362	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746802	0,7397568	0,4741469	0,2562684	0,0480573	0,0868382	0,4700695	0,0162221	0,1555085	0,0009051	0,1401110	0,0000611	0,1541814	0,5036130	0,1177575	0,0484968	0,0213406	0,0034484	0,0167959	0,0225509	0,1679256	0,7762148	0,2392033	0,4162462	0,9999228	0,2838758	0,0096699	0,0450626	0,0512305	0,4286049	0,0117953	0,1470536	0,4788207	0,0430951	0,6036719	0,8229348	0,0171305	0,4274803	0,0217126	0,4358292	0,2351172	0,2082626	0,3925148	0,9969358	0,1876112	0,5076797	0,0032434	0,0463514	0,0724188	0,1140027	0,5588447
600	0,0031601	0,0805585	0,0171953	0,0124151	0,2071022	0,3786184	0,1761125	0,4143605	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746802	0,7397568	0,4105431	0,2606207	0,0480573	0,0868383	0,4700695	0,0162221	0,1555085	0,0009051	0,1401110	0,0000611	0,2372845	0,4673064	0,1181626	0,0539634	0,0226570	0,0034484	0,0167959	0,0225509	0,1679256	0,7904112	0,1782674	0,3013112	0,9999228	0,2838758	0,0096699	0,0450626	0,0512305	0,4969212	0,0117953	0,1470536	0,2592945	0,0430951	0,5668995	0,9274811	0,0171305	0,4274803	0,0217126	0,6519546	0,3364865	0,2916266	0,2176244	0,9963982	0,1594002	0,5076797	0,0032434	0,0463514	0,0724188	0,1140027	0,3755899
620	0,0031601	0,0805585	0,0171953	0,0124151	0,2423999	0,2474680	0,1744422	0,4242968	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746802	0,7397568	0,3785844	0,2680832	0,0480573	0,0868384	0,4700695	0,0162221	0,1555085	0,0009051	0,1401110	0,0000611	0,2984371	0,4509102	0,1191363	0,0643304	0,0253673	0,0034483	0,0167959	0,0225509	0,1679256	0,8001097	0,1440065	0,2354519	0,9999228	0,2838758	0,0096699	0,0450626	0,0512305	0,5264804	0,0117953	0,1470536	0,1432809	0,0430951	0,5522095	0,9702975	0,0171305	0,4274803	0,0217126	0,7851142	0,3878251	0,3469251	0,1209915	0,9957371	0,1415507	0,5076797	0,0032434	0,0463514	0,0724188	0,1140027	0,2577450
640	0,0031601	0,0805585	0,0171953	0,0124151	0,2871454	0,1644462	0,1718604	0,4164424	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746802	0,7397568	0,3660265	0,2769477	0,0480573	0,0868384	0,4700695	0,0162221	0,1555085	0,0009051	0,1401110	0,0000611	0,3438831	0,4465939	0,1208876	0,0779766	0,0292584	0,0034483	0,0167959	0,0225509	0,1679256	0,8067353	0,1247436	0,2017644	0,9999228	0,2838758	0,0096699	0,0450626	0,0512305	0,5392702	0,0117953	0,1470536	0,0819709	0,0430951	0,5463410	0,9878327	0,0171305	0,4274803	0,0217126	0,8671732	0,4138255	0,3836068	0,0676420	0,9952580	0,1302571	0,5076798	0,0032434	0,0463514	0,0724188	0,1140027	0,1819629
660	0,0031601	0,0805585	0,0171953	0,0124151	0,3362781	0,1118912	0,1704894	0,4077090	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746802	0,7397568	0,3635867	0,2855626	0,0480573	0,0868385	0,4700695	0,0162221	0,1555085	0,0009051	0,1401110	0,0000611	0,3772228	0,4484847	0,1234705	0,0922186	0,0337548	0,0034483	0,0167959	0,0225509	0,1679256	0,8112617	0,1139131	0,1905170	0,9999228	0,2838758	0,0096699	0,0450626	0,0512305	0,5448041	0,0117953	0,1470536	0,0495702	0,0430951	0,5439967	0,9950142	0,0171305	0,4274803	0,0217126	0,9177565	0,4269935	0,4079392	0,0382818	0,9950184	0,1231115	0,5076798	0,0032434	0,0463514	0,0724188	0,1140027	0,1332301
680	0,0031601	0,0805585	0,0171953	0,0124151	0,3823257	0,0786225	0,1701973	0,4027370	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746802	0,7397568	0,3653947	0,2928904	0,0480573	0,0868385	0,4700695	0,0162221	0,1555085	0,0009051	0,1401110	0,0000611	0,4011295	0,4528855	0,1267294	0,1046392	0,0381991	0,0034483	0,0167959	0,0225509	0,1679256	0,8143539	0,1078237	0,1955175	0,9999228	0,2838758	0,0096699	0,0450626	0,0512305	0,5471986	0,0117953	0,1470536	0,0324473	0,0430951	0,5430601	0,9979553	0,0171305	0,4274803	0,0217126	0,9489426	0,4336624	0,4240798	0,0222415	0,9949338	0,1185903	0,5076798	0,0032434	0,0463514	0,0724188	0,1140027	0,1018916
700	0,0031601	0,0805585	0,0171953	0,0124151	0,4201500	0,0575624	0,1703495	0,4009647	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746802	0,7397568	0,3683204	0,2985415	0,0480573	0,0868386	0,4700695	0,0162221	0,1555085	0,0009051	0,1401110	0,0000611	0,4178424	0,4577744	0,1303605	0,1139868	0,0421079	0,0034483	0,0167959	0,0225509	0,1679256	0,8164664	0,1044000	0,2116601	0,9999228	0,2838758	0,0096699	0,0450626	0,0512305	0,5482346	0,0117953	0,1470536	0,0233983	0,0430951	0,5426860	0,9991599	0,0171305	0,4274803	0,0217126	0,9681693	0,4370398	0,4347864	0,0135399	0,9949141	0,1157297	0,5076798	0,0032434	0,0463514	0,0724188	0,1140027	0,0817389
720	0,0031601	0,0805585	0,0171953	0,0124151	0,4485643	0,0442309	0,1705313	0,4007958	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746802	0,7397568	0,3709781	0,3025755	0,0480573	0,0868386	0,4700695	0,0162221	0,1555085	0,0009051	0,1401110	0,0000611	0,4292378	0,4622038	0,1340192	0,1201817	0,0452603	0,0034483	0,0167959	0,0225509	0,1679256	0,8179096	0,1024751	0,2341148	0,9999228	0,2838758	0,0096699	0,0450626	0,0512305	0,5486829	0,0117953	0,1470536	0,0186162	0,0430951	0,5425365	0,9996532	0,0171305	0,4274803	0,0217126	0,9800215	0,4387504	0,4418886	0,0088249	0,9949100	0,1139198	0,5076798	0,0032434	0,0463514	0,0724188	0,1140027	0,0687794
740	0,0031601	0,0805585	0,0171953	0,0124151	0,4687822	0,0357917	0,1706185	0,4011026	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746802	0,7397568	0,3729294	0,3052759	0,0480573	0,0868386	0,4700695	0,0162221	0,1555085	0,0009051	0,1401110	0,0000611	0,4368280	0,4658368	0,1374141	0,1238230	0,0476463	0,0034483	0,0167959	0,0225509	0,1679256	0,8188955	0,1013928	0,2587108	0,9999228	0,2838758	0,0096699	0,0450626	0,0512305	0,5488768	0,0117953	0,1470536	0,0160890	0,0430951	0,5424768	0,9998552	0,0171305	0,4274803	0,0217126	0,9873268	0,4396167	0,4465997	0,0062643	0,9949056	0,1127746	0,5076798	0,0032434	0,0463514	0,0724188	0,1140027	0,0604456
760	0,0031601	0,0805585	0,0171953	0,0124151	0,4827196	0,0304494	0,1706323	0,4013878	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746802	0,7397568	0,3741769	0,3069848	0,0480573	0,0868387	0,4700695	0,0162221	0,1555085	0,0009051	0,1401110	0,0000611	0,4417787	0,4686472	0,1403554	0,1256977	0,0493717	0,0034483	0,0167959	0,0225509	0,1679256	0,8195691	0,1007842	0,2824411	0,9999228	0,2838758	0,0096699	0,0450626	0,0512305	0,5489608	0,0117953	0,1470536	0,0147534	0,0430951	0,5424530	0,9999379	0,0171305	0,4274803	0,0217126	0,9918291	0,4400554	0,4497248	0,0048708	0,9949000	0,1120500	0,5076798	0,0032434	0,0463514	0,0724188	0,1140027	0,0550864
780	0,0031601	0,0805585	0,0171953	0,0124151	0,4921534	0,0270677	0,1706193	0,4015378	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746802	0,7397568	0,3748821	0,3080126	0,0480573	0,0868387	0,4700695	0,0162221	0,1555085	0,0009051	0,1401110	0,0000611	0,4449506	0,4707423	0,1427611	0,1264982	0,0505811	0,0034483	0,0167959	0,0225509	0,1679256	0,8200292	0,1004421	0,3035529	0,9999228	0,2838758	0,0096699	0,0450626	0,0512305	0,5489971	0,0117953	0,1470536	0,0140476	0,0430951	0,5424434	0,9999718	0,0171305	0,4274803	0,0217126	0,9946040	0,4402776	0,4517978	0,0041117	0,9948952	0,1115916	0,5076798	0,0032434	0,0463514	0,0724188	0,1140027	0,0516401
800	0,0031601	0,0805585	0,0171953	0,0124151	0,4984726	0,0249269	0,1706068	0,4015857	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746802	0,7397568	0,3752280	0,3086024	0,0480573	0,0868387	0,4700695	0,0162221	0,1555085	0,0009051	0,1401110	0,0000611	0,4469550	0,4722681	0,1446348	0,1267243	0,0514127	0,0034483	0,0167959	0,0225509	0,1679256	0,8203436	0,1002497	0,3213074	0,9999228	0,2838758	0,0096699	0,0450626	0,0512305	0,5490128	0,0117953	0,1470536	0,0136746	0,0430951	0,5424396	0,9999857	0,0171305	0,4274803	0,0217126	0,9963144	0,4403901	0,4531729	0,0036982	0,9948923	0,1113015	0,5076798	0,0032434	0,0463514	0,0724188	0,1140027	0,0494239
820	0,0031601	0,0805585	0,0171953	0,0124151	0,5026815	0,0235718	0,1706014	0,4015865	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746802	0,7397568	0,3753636	0,3089265	0,0480573	0,0868387	0,4700695	0,0162221	0,1555085	0,0009051	0,1401110	0,0000611	0,4482101	0,4733642	0,1460344	0,1266901	0,0519796	0,0034483	0,0167959	0,0225509	0,1679256	0,8205583	0,1001416	0,3356375	0,9999228	0,2838758	0,0096699	0,0450626	0,0512305	0,5490196	0,0117953	0,1470536	0,0134775	0,0430951	0,5424381	0,9999914	0,0171305	0,4274803	0,0217126	0,9973687	0,4404471	0,4540850	0,0034732	0,9948909	0,1111180	0,5076798	0,0032434	0,0463514	0,0724188	0,1140027	0,0479987
840	0,0031601	0,0805585	0,0171953	0,0124151	0,5054766	0,0227139	0,1706009	0,4015751	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746802	0,7397568	0,3753913	0,3090981	0,0480573	0,0868387	0,4700695	0,0162221	0,1555085	0,0009051	0,1401110	0,0000611	0,4489932	0,4741458	0,1470428	0,1265698	0,0523664	0,0034483	0,0167959	0,0225509	0,1679256	0,8207051	0,1000808	0,3468499	0,9999228	0,2838758	0,0096699	0,0450626	0,0512305	0,5490225	0,0117953	0,1470536	0,0133733	0,0430951	0,5424375	0,9999937	0,0171305	0,4274803	0,0217126	0,9980186	0,4404760	0,4546901	0,0033510	0,9948904	0,1110019	0,5076798	0,0032434	0,0463514	0,0724188	0,1140027	0,0470822
860	0,0031601	0,0805585	0,0171953	0,0124151	0,5073309	0,0221709	0,1706019	0,4015660	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746802	0,7397568	0,3753734	0,3091866	0,0480573	0,0868387	0,4700695	0,0162221	0,1555085	0,0009051	0,1401110	0,0000611	0,4494829	0,4747018	0,1477471	0,1264462	0,0526327	0,0034483	0,0167959	0,0225509	0,1679256	0,8208053	0,1000466	0,3554131	0,9999228	0,2838758	0,0096699	0,0450626	0,0512305	0,5490238	0,0117953	0,1470536	0,0133182	0,0430951	0,5424372	0,9999947	0,0171305	0,4274803	0,0217126	0,9984192	0,4404906	0,4550915	0,0032847	0,9948902	0,1109284	0,5076798	0,0032434	0,0463514	0,0724188	0,1140027	0,0464929
880	0,0031601	0,0805585	0,0171953	0,0124151	0,5085608	0,0218271	0,1706028	0,4015615	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746802	0,7397568	0,3753431	0,3092321	0,0480573	0,0868387	0,4700695	0,0162221	0,1555085	0,0009051	0,1401110	0,0000611	0,4497913	0,4750971	0,1482262	0,1263503	0,0528185	0,0034483	0,0167959	0,0225509	0,1679256	0,8208738	0,1000274	0,3618280	0,9999228	0,2838758	0,0096699	0,0450626	0,0512305	0,5490244	0,0117953	0,1470536	0,0132891	0,0430951	0,5424372	0,9999950	0,0171305	0,4274803	0,0217126	0,9986661	0,4404980	0,4553577	0,0032490	0,9948901	0,1108819	0,5076798	0,0032434	0,0463514	0,0724188	0,1140027	0,0461139
900	0,0031601	0,0805585	0,0171953	0,0124151	0,5093769	0,0216095	0,1706031	0,4015603	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746802	0,7397568	0,3753153	0,3092564	0,0480573	0,0868387	0,4700695	0,0162221	0,1555085	0,0009051	0,1401110	0,0000611	0,4499879	0,4753786	0,1485448	0,1262869	0,0529504	0,0034483	0,0167959	0,0225509	0,1679256	0,8209205	0,1000166	0,3665588	0,9999228	0,2838758	0,0096699	0,0450626	0,0512305	0,5490246	0,0117953	0,1470536	0,0132738	0,0430951	0,5424371	0,9999952	0,0171305	0,4274803	0,0217126	0,9988183	0,4405018	0,4555343	0,0032298	0,9948901	0,1108525	0,5076798	0,0032434	0,0463514	0,0724188	0,1140027	0,0458702
920	0,0031601	0,0805585	0,0171953	0,0124151	0,5099190	0,0214718	0,1706031	0,4015604	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746802	0,7397568	0,3752948	0,3092704	0,0480573	0,0868387	0,4700695	0,0162221	0,1555085	0,0009051	0,1401110	0,0000611	0,4501149	0,4755790	0,1487529	0,1262501	0,0530453	0,0034483	0,0167959	0,0225509	0,1679256	0,8209525	0,1000105	0,3700027	0,9999228	0,2838758	0,0096699	0,0450626	0,0512305	0,5490247	0,0117953	0,1470536	0,0132656	0,0430951	0,5424371	0,9999953	0,0171305	0,4274803	0,0217126	0,9989121	0,4405037	0,4556515	0,0032196	0,9948900	0,1108339	0,5076798	0,0032434	0,0463514	0,0724188	0,1140027	0,0457134
940	0,0031601	0,0805585	0,0171953	0,0124151	0,5102793	0,0213846	0,1706030	0,4015608	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746802	0,7397568	0,3752818	0,3092795	0,0480573	0,0868388	0,4700695	0,0162221	0,1555085	0,0009051	0,1401110	0,0000611	0,4501981	0,4757218	0,1488869	0,1262316	0,0531146	0,0034483	0,0167959	0,0225509	0,1679256	0,8209743	0,1000071	0,3724827	0,9999228	0,2838758	0,0096699	0,0450626	0,0512305	0,5490247	0,0117953	0,1470536	0,0132613	0,0430951	0,5424371	0,9999953	0,0171305	0,4274803	0,0217126	0,9989699	0,4405046	0,4557292	0,0032142	0,9948900	0,1108221	0,5076798	0,0032434	0,0463514	0,0724188	0,1140027	0,0456127
960	0,0031601	0,0805585	0,0171953	0,0124151	0,5105190	0,0213294	0,1706030	0,4015611	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746802	0,7397568	0,3752745	0,3092860	0,0480573	0,0868388	0,4700695	0,0162221	0,1555085	0,0009051	0,1401110	0,0000611	0,4502532	0,4758233	0,1489723	0,1262242	0,0531655	0,0034483	0,0167959	0,0225509	0,1679256	0,8209892	0,1000051	0,3742524	0,9999228	0,2838758	0,0096699	0,0450626	0,0512305	0,5490248	0,0117953	0,1470536	0,0132591	0,0430951	0,5424371	0,9999953	0,0171305	0,4274803	0,0217126	0,9990056	0,4405051	0,4557807	0,0032113	0,9948900	0,1108146	0,5076798	0,0032434	0,0463514	0,0724188	0,1140027	0,0455479
980	0,0031601	0,0805585	0,0171953	0,0124151	0,5106786	0,0212944	0,1706029	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746802	0,7397568	0,3752710	0,3092908	0,0480573	0,0868388	0,4700695	0,0162221	0,1555085	0,0009051	0,1401110	0,0000611	0,4502900	0,4758953	0,1490264	0,1262226	0,0532032	0,0034483	0,0167959	0,0225509	0,1679256	0,8209994	0,1000041	0,3755053	0,9999228	0,2838758	0,0096699	0,0450626	0,0512305	0,5490248	0,0117953	0,1470536	0,0132579	0,0430951	0,5424371	0,9999953	0,0171305	0,4274803	0,0217126	0,9990275	0,4405053	0,4558149	0,0032099	0,9948900	0,1108099	0,5076798	0,0032434	0,0463514	0,0724188	0,1140027	0,0455062
1000	0,0031601	0,0805585	0,0171953	0,0124151	0,5107849	0,0212723	0,1706029	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746802	0,7397568	0,3752697	0,3092944	0,0480573	0,0868388	0,4700695	0,0162221	0,1555085	0,0009051	0,1401110	0,0000611	0,4503146	0,4759461	0,1490606	0,1262235	0,0532310	0,0034483	0,0167959	0,0225509	0,1679256	0,8210064	0,1000035	0,3763865	0,9999228	0,2838758	0,0096699	0,0450626	0,0512305	0,5490248	0,0117953	0,1470536	0,0132572	0,0430951	0,5424371	0,9999953	0,0171305	0,4274803	0,0217126	0,9990411	0,4405055	0,4558376	0,0032092	0,9948900	0,1108070	0,5076798	0,0032434	0,0463514	0,0724188	0,1140027	0,0454794
1020	0,0031601	0,0805585	0,0171953	0,0124151	0,5108558	0,0212583	0,1706029	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746802	0,7397568	0,3752696	0,3092971	0,0480573	0,0868388	0,4700695	0,0162221	0,1555085	0,0009051	0,1401110	0,0000611	0,4503312	0,4759819	0,1490823	0,1262252	0,0532516	0,0034483	0,0167959	0,0225509	0,1679256	0,8210111	0,1000031	0,3770027	0,9999228	0,2838758	0,0096699	0,0450626	0,0512305	0,5490248	0,0117953	0,1470536	0,0132569	0,0430951	0,5424371	0,9999953	0,0171305	0,4274803	0,0217126	0,9990494	0,4405055	0,4558526	0,0032088	0,9948899	0,1108051	0,5076798	0,0032434	0,0463514	0,0724188	0,1140027	0,0454621
1040	0,0031601	0,0805585	0,0171953	0,0124151	0,5109031	0,0212495	0,1706029	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746802	0,7397568	0,3752699	0,3092991	0,0480573	0,0868388	0,4700695	0,0162221	0,1555085	0,0009051	0,1401110	0,0000611	0,4503422	0,4760069	0,1490962	0,1262268	0,0532667	0,0034483	0,0167959	0,0225509	0,1679256	0,8210144	0,1000029	0,3774314	0,9999228	0,2838758	0,0096699	0,0450626	0,0512305	0,5490248	0,0117953	0,1470536	0,0132567	0,0430951	0,5424371	0,9999953	0,0171305	0,4274803	0,0217126	0,9990546	0,4405056	0,4558626	0,0032087	0,9948899	0,1108039	0,5076798	0,0032434	0,0463514	0,0724188	0,1140027	0,0454511
1060	0,0031601	0,0805585	0,0171953	0,0124151	0,5109347	0,0212439	0,1706029	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746802	0,7397568	0,3752702	0,3093004	0,0480573	0,0868388	0,4700695	0,0162221	0,1555085	0,0009051	0,1401110	0,0000611	0,4503496	0,4760243	0,1491050	0,1262280	0,0532779	0,0034483	0,0167959	0,0225509	0,1679256	0,8210166	0,1000028	0,3777283	0,9999228	0,2838758	0,0096699	0,0450626	0,0512305	0,5490248	0,0117953	0,1470536	0,0132566	0,0430951	0,5424371	0,9999953	0,0171305	0,4274803	0,0217126	0,9990577	0,4405056	0,4558692	0,0032086	0,9948899	0,1108031	0,5076798	0,0032434	0,0463514	0,0724188	0,1140027	0,0454439
1080	0,0031601	0,0805585	0,0171953	0,0124151	0,5109558	0,0212403	0,1706029	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746802	0,7397568	0,3752706	0,3093013	0,0480573	0,0868388	0,4700695	0,0162221	0,1555085	0,0009051	0,1401110	0,0000611	0,4503544	0,4760364	0,1491108	0,1262288	0,0532860	0,0034483	0,0167959	0,0225509	0,1679256	0,8210181	0,1000028	0,3779332	0,9999228	0,2838758	0,0096699	0,0450626	0,0512305	0,5490248	0,0117953	0,1470536	0,0132566	0,0430951	0,5424371	0,9999953	0,0171305	0,4274803	0,0217126	0,9990597	0,4405056	0,4558736	0,0032086	0,9948899	0,1108026	0,5076798	0,0032434	0,0463514	0,0724188	0,1140027	0,0454393
1100	0,0031601	0,0805585	0,0171953	0,0124151	0,5109698	0,0212381	0,1706029	0,4015612	0,3464356	0,6513928	0,3425702	0,6104120	0,7534440	0,1746802	0,7397568	0,3752708	0,3093019	0,0480573	0,0868388	0,4700695	0,0162221	0,1555085	0,0009051	0,1401110	0,0000611	0,4503576	0,4760447	0,1491145	0,1262292	0,0532920	0,0034483	0,0167959	0,0225509	0,1679256	0,8210192	0,1000027	0,3780741	0,9999228	0,2838758	0,0096699	0,0450626	0,0512305	0,5490248	0,0117953	0,1470536	0,0132566	0,0430951	0,5424371	0,9999953	0,0171305	0,4274803	0,0217126	0,9990609	0,4405056	0,4558765	0,0032086	0,9948899	0,1108023	0,5076798	0,0032434	0,0463514	0,0724188	0,1140027	0,0454364

0	0,0031601	0,0805582	0,0171953	0,0124150	0,0422430	0,0212342	0,1706029	0,4015612	0,3464350	0,6513923	0,3425658	0,6104019	0,7534395	0,1746803	0,7397568	0,3752710	0,3093031	0,0480447	0,0867057	0,4700695	0,0162218	0,1555092	0,0009070	0,1401115	0,0000613	0,4503634	0,4760704	0,1491247	0,1262294	0,0533620	0,0034483	0,0167958	0,0225509	0,1679255	0,8209987	0,1000008	0,0787632	0,9999228	0,2838269	0,0096699	0,0450626	0,0512305	0,5490232	0,0117953	0,1470481	0,0132524	0,0430951	0,5424333	0,9999953	0,0171305	0,4274782	0,0217126	0,9990627	0,4405028	0,4558878	0,0015162	0,9948899	0,1108034	0,5071229	0,0032434	0,0463515	0,0724176	0,1140020	0,0454310
20	0,0031601	0,4929043	0,0171953	0,1248805	0,3988535	0,0212342	0,3057881	0,4015612	0,3464352	0,6513916	0,3425658	0,6104077	0,7534410	0,1722290	0,4773346	0,5479028	0,4726396	0,0480472	0,0867285	0,4700695	0,0672999	0,1584561	0,0009491	0,1424743	0,0000624	0,4483164	0,4752649	0,1543349	0,3000015	0,0521503	0,0034483	0,2329995	0,0225509	0,1679255	0,8210054	0,1000012	0,0821604	0,9999246	0,2838441	0,0999005	0,0450626	0,0512305	0,5490238	0,0288707	0,2483166	0,0132538	0,3434528	0,5424345	0,9999954	0,1313344	0,4274787	0,0217126	0,9988489	0,4405036	0,3055609	0,2764545	0,9934763	0,2431615	0,5072671	0,0032434	0,0463515	0,1680469	0,2583960	0,0454310
40	0,0031601	0,6856707	0,0171953	0,2011917	0,6293766	0,0212342	0,3665628	0,4015612	0,3464353	0,6513917	0,3425672	0,6104112	0,7534420	0,1814482	0,3376834	0,6480225	0,5700653	0,0480493	0,0867473	0,4700695	0,1014326	0,1732267	0,0012158	0,1589600	0,0000700	0,4384511	0,4711784	0,1773159	0,3758748	0,0475501	0,0034483	0,3550157	0,0225509	0,1679255	0,8210105	0,1000019	0,1126992	0,9999325	0,2838552	0,1513599	0,0450626	0,0512305	0,5490244	0,0402083	0,4372725	0,0132548	0,5471114	0,5424353	0,9999956	0,2076933	0,4274795	0,0217126	0,9974952	0,4405047	0,2058433	0,4284745	0,9849266	0,3340593	0,5073741	0,0032434	0,0463515	0,2263884	0,3433134	0,0454310
60	0,0031601	0,7757865	0,0171953	0,2529712	0,7757660	0,0212342	0,3937231	0,4015612	0,3464355	0,6513920	0,3425688	0,6104129	0,7534427	0,1994763	0,2667261	0,7015177	0,6249552	0,0480509	0,0867630	0,4700695	0,1242870	0,2014381	0,0019546	0,2042344	0,0000950	0,4214320	0,4637279	0,2101212	0,4048928	0,0413783	0,0034483	0,4392638	0,0225509	0,1679255	0,8210142	0,1000025	0,1848818	0,9999446	0,2838624	0,1807079	0,0450626	0,0512305	0,5490248	0,0477362	0,6104300	0,0132554	0,6852028	0,5424359	0,9999959	0,2587483	0,4274801	0,0217126	0,9945544	0,4405054	0,1396967	0,5126813	0,9675360	0,4023829	0,5074534	0,0032434	0,0463514	0,2619813	0,4018278	0,0454311
80	0,0031601	0,8179145	0,0171953	0,2881050	0,8647737	0,0212342	0,4065068	0,4015612	0,3464355	0,6513924	0,3425699	0,6104135	0,7534431	0,2200526	0,2316378	0,7299757	0,6544189	0,0480522	0,0867759	0,4700695	0,1395619	0,2390624	0,0035205	0,2787979	0,0001586	0,4013583	0,4545319	0,2381176	0,4147232	0,0353173	0,0034483	0,5019157	0,0225509	0,1679255	0,8210168	0,1000028	0,2761445	0,9999567	0,2838671	0,1974454	0,0450626	0,0512305	0,5490249	0,0527345	0,7342853	0,0132558	0,7788362	0,5424363	0,9999964	0,2928847	0,4274804	0,0217126	0,9906278	0,4405058	0,0958192	0,5592473	0,9460430	0,4577616	0,5075122	0,0032434	0,0463514	0,2836958	0,4440056	0,0454311
100	0,0031601	0,8376088	0,0171953	0,3119444	0,9185029	0,0212342	0,4126811	0,4015612	0,3464356	0,6513926	0,3425705	0,6104135	0,7534434	0,2386213	0,2144599	0,7459083	0,6694183	0,0480532	0,0867867	0,4700695	0,1497137	0,2797248	0,0062680	0,3632212	0,0002920	0,3817926	0,4452047	0,2553183	0,4172925	0,0300498	0,0034483	0,5474074	0,0225509	0,1679256	0,8210184	0,1000029	0,3621931	0,9999670	0,2838701	0,2069912	0,0450626	0,0512305	0,5490250	0,0560533	0,8166294	0,0132560	0,8423247	0,5424365	0,9999969	0,3157089	0,4274805	0,0217126	0,9866341	0,4405059	0,0667135	0,5849845	0,9258470	0,5042501	0,5075558	0,0032434	0,0463514	0,2969433	0,4739746	0,0454311
