"Time"	bolA	ompR	csgD	rstA	rcsB	rcsA	flhD	hdfR	flhC	qseB	lrhA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtE	mdtF	csgF	csgE	csgG	hdeA	hdeB	yhiD	gadA	gadB	gadC	sra	flgH	fliM	ppdA	flgM	fliT	fliF	osmB	fliK	wcaB	ygdB	gltJ	flgA	flgE	wzb	fliJ	flgG	wzc	wcaA	fliQ	fliE	fliG	recC	flgC	fliO	flgD	ygbK	fliR	fliN	yhjH	fliP	gltI	flgF
580	0,0597702	0,7337779	0,0947820	0,0265557	0,6329520	0,6403184	0,0024538	0,5920995	0,0762157	0,0320494	0,0612811	0,1955011	0,0214456	0,0020187	0,7444089	0,2253368	0,1761414	0,7324534	0,3813825	0,0881211	0,4020576	0,0159941	0,0074616	0,6497886	0,6544740	0,5714132	0,4001058	0,6063427	0,2153545	0,1730453	0,4035331	0,3785680	0,0062103	0,5682843	0,0415416	0,0004575	0,0541881	0,0479517	0,6489678	0,4024615	0,4847795	0,1021955	0,0000948	0,0395325	0,0476797	0,7401485	0,1913424	0,0565349	0,6458688	0,6095697	0,0517314	0,0029028	0,0041257	0,0011042	0,0227462	0,0129283	0,0135535	0,6623210	0,0158507	0,0111628	0,0445040	0,1368334	0,0253694	0,0490430
600	0,1014475	0,7436627	0,0857576	0,0224979	0,6278520	0,4724300	0,0190541	0,6923872	0,0246823	0,0350974	0,1023806	0,3535080	0,0168278	0,0003029	0,7597894	0,2026972	0,2037326	0,8796969	0,2546273	0,0982793	0,3641190	0,0527726	0,0305178	0,5676608	0,6526982	0,4602645	0,3666060	0,5440817	0,1968201	0,1039937	0,4109655	0,4923718	0,0031794	0,5792267	0,0122811	0,0005084	0,0132448	0,0591978	0,7379683	0,2455327	0,5053662	0,0879421	0,0002560	0,0310222	0,0622142	0,7405551	0,1670509	0,0458612	0,7043951	0,6721018	0,0393020	0,0105852	0,0004789	0,0017993	0,0175187	0,0100308	0,0227861	0,4757582	0,0019069	0,0024914	0,0519965	0,1034202	0,0222179	0,0477570
620	0,1370610	0,6465106	0,0663247	0,0286503	0,6966267	0,5485154	0,0396164	0,4849292	0,0773583	0,0378496	0,0829455	0,4066213	0,0179351	0,0004741	0,6614980	0,2107593	0,2479144	0,8163677	0,4075898	0,0778114	0,4082418	0,0211691	0,0110876	0,4920349	0,7559935	0,5663791	0,3315213	0,6706066	0,2192154	0,1485597	0,4505568	0,4571579	0,0038185	0,4631983	0,0194384	0,0030095	0,0268614	0,0500988	0,5800004	0,1412082	0,5157038	0,0548855	0,0007666	0,0388838	0,0409130	0,5794938	0,1502545	0,1302531	0,6156748	0,5228268	0,0512782	0,0048704	0,0022560	0,0046597	0,0264102	0,0077985	0,0366732	0,6139833	0,0056386	0,0054508	0,0406268	0,0777359	0,0379371	0,0244238
640	0,1375766	0,7601742	0,0726626	0,0212187	0,5566616	0,5588967	0,0316347	0,6258450	0,0670888	0,0395246	0,0756058	0,2416923	0,0274207	0,0018143	0,7521576	0,1728829	0,2572404	0,8421661	0,5212458	0,1071948	0,4804684	0,0388890	0,0221982	0,3792198	0,6697900	0,4946882	0,3934466	0,6541525	0,2014610	0,1186128	0,4244252	0,4804321	0,0031929	0,2387216	0,0188882	0,0108898	0,0332808	0,0574131	0,4803901	0,1493507	0,5023018	0,0814358	0,0022343	0,0189631	0,0464227	0,6966004	0,1250200	0,1613523	0,7404996	0,4803686	0,0731508	0,0192583	0,0004517	0,0014151	0,0066648	0,0306837	0,0668988	0,4978305	0,0091921	0,0280621	0,0751821	0,0887721	0,0202584	0,0536890
660	0,1237317	0,7656251	0,0751464	0,0275391	0,6746594	0,5031746	0,0612511	0,6303748	0,0533455	0,0583841	0,0802135	0,2565292	0,0516566	0,0001817	0,7261980	0,1961158	0,2678742	0,5962544	0,5080949	0,0937885	0,4672920	0,0401623	0,0283596	0,4644570	0,6287615	0,5084912	0,3689165	0,6691229	0,2554968	0,1135137	0,4028169	0,4727345	0,0110559	0,2872569	0,0229921	0,0049347	0,0408408	0,0534753	0,5312828	0,1001830	0,5022255	0,0868141	0,0057295	0,0362767	0,0407095	0,7178527	0,1331250	0,2544962	0,6461250	0,6340549	0,0859887	0,0212913	0,0015313	0,0016456	0,0095073	0,0275198	0,0385891	0,6205556	0,0079423	0,0056489	0,0706801	0,1080297	0,0241378	0,0427790
680	0,2856667	0,7856319	0,0751359	0,0268672	0,8467257	0,6836976	0,0750174	0,6525740	0,0516058	0,0222417	0,0778708	0,3155757	0,0794672	0,0019218	0,7316753	0,1432961	0,3118446	0,7957452	0,3650975	0,0906236	0,5017325	0,0818312	0,0242394	0,3134256	0,7458248	0,5454949	0,3724037	0,6325027	0,1958751	0,1110265	0,3960547	0,3772184	0,0043617	0,1676679	0,0229609	0,0136253	0,0527169	0,0620184	0,5474788	0,0671911	0,6046361	0,1099664	0,0009744	0,0450408	0,0405323	0,6725980	0,0932528	0,1896811	0,5662351	0,6517835	0,1288347	0,0152173	0,0044573	0,0095563	0,0062070	0,0110060	0,0297619	0,4802600	0,0268187	0,0114603	0,0346992	0,0954140	0,0218145	0,0222170
700	0,1952267	0,8314733	0,1195953	0,0498502	0,5175435	0,6139288	0,0587039	0,7166339	0,0688775	0,0299771	0,1140420	0,2548454	0,0489145	0,0007143	0,7233019	0,1706155	0,2812236	0,7105390	0,4022619	0,0730446	0,5229051	0,1694469	0,0320206	0,2328179	0,6223011	0,5656751	0,3139964	0,6011055	0,1878752	0,1654417	0,3174448	0,3342895	0,0180464	0,1599837	0,0075696	0,0194658	0,0325690	0,0749149	0,4896917	0,0713674	0,4946985	0,1093294	0,0012658	0,0445477	0,0336395	0,7125681	0,0517117	0,2574609	0,5962659	0,6164177	0,1827807	0,0153437	0,0031317	0,0167595	0,0069321	0,0169608	0,0282005	0,5149133	0,0430022	0,0277874	0,1034073	0,0974982	0,0053980	0,0281007
720	0,1772531	0,7544782	0,0882501	0,0288466	0,5031188	0,7155522	0,0718150	0,7900265	0,0340218	0,0361327	0,1001186	0,2023103	0,0450641	0,0013277	0,8031609	0,1160536	0,3547420	0,6492395	0,4410610	0,0783438	0,3489406	0,1634710	0,0265556	0,3199020	0,7091872	0,6414686	0,4826270	0,5441833	0,1716982	0,1517748	0,4176649	0,4457948	0,0131232	0,1591899	0,0261794	0,0106660	0,0557250	0,1004478	0,5414370	0,1413074	0,5791818	0,1089225	0,0001098	0,0577477	0,0307014	0,6169303	0,0717954	0,3899728	0,6110319	0,5737208	0,1836101	0,0241946	0,0030465	0,0120815	0,0232862	0,0111965	0,0547169	0,5569419	0,0032332	0,0387916	0,0910188	0,0963119	0,0437189	0,0322647
740	0,2775180	0,8542983	0,0836325	0,0373467	0,7580915	0,7179362	0,0720217	0,6492721	0,0469328	0,0182718	0,1026718	0,2481019	0,0631908	0,0040234	0,7095236	0,1372777	0,3499115	0,6695708	0,3703657	0,0930234	0,3931101	0,2054845	0,0205379	0,2504456	0,7689944	0,5666892	0,4033096	0,6766695	0,1256959	0,0932823	0,3699262	0,3858712	0,0255849	0,0834978	0,0071341	0,0413452	0,0352053	0,1374811	0,5213787	0,1157500	0,5668790	0,0880344	0,0012503	0,0525405	0,0218179	0,6737215	0,0893970	0,3579021	0,5561725	0,6100233	0,2212858	0,0105999	0,0043438	0,0248696	0,0213510	0,0033637	0,0373393	0,5982094	0,0095056	0,0228042	0,0571369	0,1015606	0,0468376	0,0839585
760	0,2303704	0,5480951	0,1032337	0,0256066	0,6667433	0,7206276	0,0848306	0,7807017	0,0222701	0,0382312	0,0719835	0,2139016	0,0558250	0,0056592	0,6339003	0,0928764	0,3209198	0,5712656	0,4063799	0,0748192	0,3658109	0,2198353	0,0301776	0,3491985	0,7030919	0,5381955	0,4015831	0,6096752	0,1570822	0,0913122	0,3447666	0,3782044	0,0460925	0,0661402	0,0185111	0,0024967	0,0517519	0,1338253	0,4379894	0,1058968	0,4734875	0,1718936	0,0003262	0,0318225	0,0521529	0,6792266	0,0821285	0,4112543	0,5702384	0,6130015	0,2889829	0,0279947	0,0058714	0,0298968	0,0162907	0,0055705	0,0460183	0,7030453	0,0081284	0,0541799	0,0418965	0,1103037	0,0330253	0,0605092
780	0,1872235	0,6940128	0,1103197	0,0485799	0,6586719	0,6566514	0,0621120	0,6872685	0,0363158	0,0280089	0,0820684	0,1822293	0,0867542	0,0042421	0,8287999	0,1586450	0,3512816	0,6926832	0,3555103	0,0735264	0,3626662	0,1983510	0,0120410	0,2480358	0,7705819	0,6908066	0,3934955	0,5572746	0,1497696	0,0794234	0,4062289	0,4329686	0,0240880	0,0731360	0,0158628	0,0208286	0,0743320	0,1185606	0,4722160	0,1099910	0,6135477	0,1183911	0,0006630	0,0531693	0,0306680	0,6494735	0,0671202	0,5090328	0,6124029	0,6465913	0,3432147	0,0374182	0,0170342	0,0176627	0,0211908	0,0018896	0,0155993	0,6503334	0,0102380	0,0374200	0,0754980	0,0971180	0,0399564	0,0489523
800	0,2625414	0,6434538	0,0646866	0,0202068	0,6832762	0,6534887	0,0565445	0,6598777	0,0407064	0,0410698	0,0495411	0,1087727	0,0349021	0,0046135	0,7539522	0,1575254	0,3291132	0,5890706	0,3888005	0,0950761	0,2943703	0,0973973	0,0212776	0,3352630	0,7878991	0,5995654	0,3587640	0,7415752	0,1304687	0,0765944	0,2806862	0,4531290	0,0215709	0,0912006	0,0111073	0,0117920	0,0187367	0,1035769	0,5789894	0,1424189	0,4475973	0,1218054	0,0031120	0,0487820	0,0346149	0,8614253	0,0659168	0,5037731	0,5362090	0,5995300	0,4097796	0,0275598	0,0473665	0,0436446	0,0108982	0,0053773	0,0368994	0,5174740	0,0023186	0,0401850	0,0470473	0,1361583	0,0342528	0,0621514
820	0,2069534	0,6068818	0,0958038	0,0262158	0,6165866	0,7120674	0,0641309	0,6677207	0,0611470	0,0272422	0,1005113	0,0659415	0,0919409	0,0101080	0,7605163	0,1390116	0,3131098	0,7337686	0,4117935	0,0844134	0,3329837	0,1246417	0,0290856	0,3381943	0,7688305	0,6099082	0,2472443	0,5706792	0,1095295	0,1161049	0,2878092	0,4563440	0,0228823	0,0618460	0,0233624	0,0146144	0,0169607	0,0812162	0,5060718	0,1237762	0,5797671	0,0711840	0,0011042	0,0209365	0,0472979	0,7002697	0,0912823	0,4835603	0,5911887	0,6632388	0,3684934	0,0113695	0,0112987	0,0356908	0,0173028	0,0275678	0,0308147	0,5618612	0,0103110	0,0484188	0,0506925	0,1039638	0,0191880	0,0334724
840	0,2707324	0,6528675	0,0884079	0,0555627	0,6774669	0,6265595	0,1152303	0,7422488	0,0353844	0,0479685	0,0593127	0,1430374	0,0537307	0,0073071	0,7323501	0,1147401	0,3811117	0,7761465	0,3691151	0,1152848	0,3127216	0,0733964	0,0327716	0,3036135	0,7091712	0,5871181	0,1863761	0,5896776	0,1356376	0,0649995	0,3182691	0,4556523	0,0226618	0,0327845	0,0107383	0,0147631	0,0330069	0,0693332	0,5418277	0,1570991	0,5987417	0,0961744	0,0001269	0,0332166	0,0829338	0,7231155	0,1230921	0,4224961	0,7786921	0,6157354	0,4505951	0,0239537	0,0232472	0,0311223	0,0156197	0,0129613	0,0215719	0,4871878	0,0046431	0,1011919	0,1140756	0,1283443	0,0320893	0,0492508
860	0,1934848	0,5822904	0,0751249	0,0481444	0,6992259	0,6424521	0,1135325	0,7268551	0,0608481	0,0512782	0,1031270	0,0955935	0,0778320	0,0026544	0,7848177	0,1487080	0,2273390	0,6915254	0,3801410	0,1079429	0,3802783	0,0425195	0,0267843	0,2093932	0,6839992	0,5239297	0,1735704	0,5171197	0,1401228	0,0456037	0,2854253	0,4785260	0,0284144	0,0270959	0,0176242	0,0201845	0,0481087	0,1031014	0,5715370	0,1723069	0,5401322	0,0882930	0,0008307	0,0269312	0,0210343	0,5926414	0,0840697	0,4052180	0,6591733	0,6436423	0,4224807	0,0265985	0,0298445	0,0188288	0,0196511	0,0079121	0,0246697	0,7602986	0,0098095	0,0578234	0,0457908	0,1150902	0,0300985	0,0482624
880	0,2187469	0,6152087	0,0895247	0,0158127	0,6940662	0,6777062	0,0707958	0,6684022	0,0327625	0,0746689	0,0649254	0,0673184	0,0425592	0,0013061	0,7215855	0,1311384	0,2868133	0,7241460	0,3926451	0,0516079	0,3065884	0,0446483	0,0203619	0,3262199	0,7747376	0,5787237	0,1862701	0,6334661	0,0666926	0,0757568	0,2346988	0,4172882	0,0348839	0,0183258	0,0308986	0,0029770	0,0229852	0,1098032	0,5146383	0,2440109	0,5584948	0,1393405	0,0003943	0,0230642	0,0454628	0,7266897	0,0738801	0,4262407	0,5112622	0,7370212	0,5481610	0,0293642	0,0157993	0,0128004	0,0132118	0,0079393	0,0400146	0,6553628	0,0052113	0,0424533	0,0667264	0,1282780	0,0138968	0,0576533
900	0,2095457	0,6575075	0,1036614	0,0457882	0,5428991	0,6198354	0,0665569	0,7087418	0,0593693	0,0607496	0,0446828	0,0891559	0,0360898	0,0051628	0,6120134	0,1321054	0,3487816	0,8193052	0,3866036	0,1345871	0,3346862	0,0424915	0,0257832	0,2435504	0,7093186	0,5069817	0,1596962	0,6569392	0,0470323	0,0430131	0,2306575	0,4193724	0,0125856	0,0190846	0,0145708	0,0057672	0,0469223	0,1392651	0,4915073	0,1663247	0,6026137	0,0794802	0,0000948	0,0148186	0,0422816	0,6145297	0,1263847	0,3756374	0,5242063	0,7178948	0,4678672	0,0245561	0,0016376	0,0225527	0,0145018	0,0168835	0,0374464	0,6029494	0,0082638	0,0865568	0,1342971	0,1332416	0,0113115	0,0378873
920	0,1843205	0,7045097	0,0972652	0,0438068	0,5268107	0,6543593	0,0673767	0,6619150	0,0550304	0,0435875	0,0523928	0,0527268	0,0737054	0,0057412	0,7326463	0,2118097	0,2391126	0,6609868	0,3915961	0,0617422	0,3736420	0,0277883	0,0154042	0,2545444	0,6060941	0,6094877	0,0941458	0,5888528	0,0801577	0,0904908	0,1991274	0,4087798	0,0214217	0,0187853	0,0151593	0,0071427	0,0286061	0,2262937	0,4732477	0,2262687	0,5740970	0,1506921	0,0001205	0,0307637	0,0459806	0,6469512	0,1486843	0,5477062	0,4735995	0,6708844	0,5490717	0,0070586	0,0066863	0,0199595	0,0058458	0,0185414	0,0407832	0,6128863	0,0186038	0,0487336	0,0873930	0,1038362	0,0207003	0,0834477
940	0,2216820	0,8527783	0,0795338	0,0180248	0,7365925	0,5694512	0,0598638	0,7807278	0,0621577	0,0348718	0,0817935	0,0567345	0,0536558	0,0082698	0,5934004	0,0906218	0,2623211	0,6459758	0,4588685	0,0855878	0,3354180	0,0332555	0,0321631	0,2986186	0,6633987	0,5804305	0,1113100	0,5100808	0,0856402	0,0563795	0,1552449	0,4923835	0,0167552	0,0162761	0,0250363	0,0046963	0,0246010	0,2138198	0,5989987	0,1894478	0,5816957	0,1311375	0,0000000	0,0372649	0,0351896	0,7534112	0,0805133	0,4629238	0,5155505	0,7509364	0,4835100	0,0293591	0,0104465	0,0198295	0,0071342	0,0116690	0,0300250	0,6820559	0,0048606	0,0462485	0,1167007	0,1244934	0,0104203	0,0607206
960	0,2170606	0,7159242	0,1030642	0,0134611	1,0273347	0,6139801	0,0905758	0,6509781	0,0627250	0,0501240	0,0605643	0,0541064	0,0664277	0,0096610	0,7429305	0,0880342	0,3259758	0,7284442	0,5007265	0,1118790	0,4136087	0,0134151	0,0184775	0,3539546	0,6654689	0,4859417	0,0945642	0,6007512	0,0845991	0,0616216	0,2510493	0,5009292	0,0123118	0,0093325	0,0237192	0,0010046	0,0337064	0,1543417	0,5614801	0,2002603	0,6051290	0,1208944	0,0030100	0,0439143	0,0406027	0,7083220	0,1207871	0,4614242	0,6184527	0,7348820	0,4862059	0,0149723	0,0054868	0,0142333	0,0176194	0,0082912	0,0298967	0,5238812	0,0045804	0,0465487	0,1198541	0,0998291	0,0200273	0,0710524
980	0,1847288	0,6727262	0,1101926	0,0229419	0,8593394	0,6853712	0,0423403	0,6036267	0,0714165	0,0441601	0,0657765	0,0779469	0,0710409	0,0100722	0,6340428	0,1033571	0,2937866	0,7294589	0,4862677	0,0831072	0,3247810	0,0286411	0,0169789	0,2382359	0,7180377	0,5759310	0,0796457	0,6284324	0,0684595	0,0846419	0,1747170	0,4779192	0,0145489	0,0235937	0,0326541	0,0000000	0,0243761	0,1255196	0,7219040	0,2761541	0,6104674	0,1740047	0,0000921	0,0325976	0,0564455	0,7137130	0,1049980	0,4491933	0,5598305	0,5481627	0,4183552	0,0167912	0,0031931	0,0187148	0,0107469	0,0186226	0,0103676	0,5838118	0,0098637	0,0561039	0,1184905	0,0818983	0,0240757	0,0506280
1000	0,2049531	0,7705157	0,0758773	0,0123080	0,8309708	0,5514416	0,0431202	0,7620992	0,0790469	0,0418233	0,0472734	0,0429301	0,0501902	0,0049661	0,7520612	0,0641980	0,3515359	0,6782291	0,3867123	0,0873309	0,3911217	0,0147057	0,0364473	0,3470233	0,5633861	0,6300131	0,1166900	0,6523557	0,0495367	0,0901658	0,1492818	0,4291678	0,0262329	0,0282250	0,0230107	0,0084443	0,0358176	0,1341570	0,6062177	0,1082281	0,5444273	0,2219569	0,0033006	0,0485672	0,0315821	0,6198540	0,0845250	0,5103842	0,6741972	0,6353737	0,3212870	0,0090691	0,0168800	0,0292901	0,0081225	0,0114514	0,0637283	0,6001391	0,0009525	0,0275720	0,0656734	0,0858190	0,0117342	0,0385436
1020	0,2195068	0,7045360	0,0765715	0,0390379	0,7277187	0,6734433	0,0450686	0,7295107	0,0975378	0,0247633	0,0600799	0,0302386	0,0707749	0,0023513	0,8003193	0,1409379	0,3049101	0,7194812	0,4329805	0,1398172	0,3681866	0,0125764	0,0238889	0,2602404	0,6525624	0,4955304	0,1250826	0,6286426	0,1289535	0,0644462	0,1271345	0,4747791	0,0170927	0,0321950	0,0343452	0,0090454	0,0150438	0,1612879	0,4855572	0,1469707	0,5962134	0,1966839	0,0008444	0,0385793	0,0332734	0,6355154	0,1155107	0,4133895	0,6798650	0,5900223	0,2952337	0,0218338	0,0052138	0,0356500	0,0420512	0,0092861	0,0453179	0,5295952	0,0034779	0,0282698	0,0404066	0,0981636	0,0428229	0,0850241
1040	0,1870618	0,6945518	0,0897516	0,0615677	0,7352661	0,5736789	0,0528941	0,7377935	0,0400003	0,0292472	0,0726157	0,0405980	0,0308902	0,0027802	0,7783807	0,1118392	0,2916327	0,6274973	0,3994124	0,0694451	0,4510282	0,0081774	0,0345313	0,3032983	0,5721237	0,6027465	0,1017199	0,5299459	0,0911566	0,0685985	0,1379604	0,4048934	0,0138694	0,0083983	0,0258160	0,0070041	0,0068036	0,1090163	0,5370214	0,0719254	0,5217502	0,1352300	0,0004623	0,0290268	0,0290829	0,6725714	0,0835836	0,4020641	0,7343258	0,5745084	0,3715064	0,0327458	0,0081413	0,0302865	0,0127670	0,0473609	0,0123445	0,6531043	0,0040600	0,0657642	0,0685045	0,0836472	0,0552899	0,1283367
1060	0,2696719	0,8165530	0,0617266	0,0360149	0,9015562	0,5456226	0,0326844	0,7034396	0,0587194	0,0386991	0,1113548	0,0404438	0,0722301	0,0009960	0,8171836	0,0770099	0,2994600	0,6569041	0,3720173	0,0651903	0,3273123	0,0109802	0,0418910	0,3837933	0,6210568	0,6451903	0,0804279	0,5510521	0,0880114	0,0706377	0,1549416	0,3651966	0,0271526	0,0176450	0,0157805	0,0013939	0,0200377	0,1095377	0,6292400	0,1412431	0,4962736	0,1455605	0,0009438	0,0367063	0,0421450	0,6950386	0,0692335	0,4002377	0,6156389	0,6514814	0,3436239	0,0077524	0,0191620	0,0450781	0,0168541	0,0097013	0,0537825	0,6097943	0,0142795	0,0551934	0,0670012	0,1324201	0,0114364	0,0667910
1080	0,1935281	0,7169458	0,0402750	0,0218351	0,7039261	0,6216573	0,0443521	0,7109149	0,1149158	0,0461160	0,0383748	0,0218901	0,0783284	0,0003316	0,8566452	0,1479426	0,2091852	0,5287506	0,3710614	0,1051050	0,3296018	0,0124651	0,0218939	0,3473821	0,5958237	0,5376924	0,1006437	0,4943834	0,0736347	0,0527662	0,2330294	0,4094328	0,0143985	0,0108291	0,0060165	0,0002111	0,0113478	0,1070156	0,6059054	0,0784461	0,5785852	0,2012173	0,0023169	0,0427272	0,0397063	0,6727716	0,0976327	0,4048715	0,5947755	0,5405752	0,3691983	0,0206461	0,0053577	0,0244424	0,0282746	0,0175847	0,0669691	0,5943318	0,0062836	0,0496372	0,0886384	0,1144410	0,0372617	0,0892293
1100	0,2782679	0,6094836	0,0255838	0,0399953	0,6795037	0,5109025	0,0573855	0,8244658	0,0621531	0,0339699	0,0634802	0,0151941	0,0770289	0,0010890	0,6889107	0,1075086	0,2715737	0,6123512	0,4289864	0,1260888	0,4149662	0,0147389	0,0089376	0,2604540	0,6894225	0,6135900	0,0868043	0,4646353	0,0757540	0,0558971	0,1415403	0,3923433	0,0268442	0,0707600	0,0087052	0,0066919	0,0242356	0,1392998	0,5369751	0,0962775	0,5083769	0,2038871	0,0017184	0,0331301	0,0539205	0,7783929	0,0967804	0,3373409	0,5992354	0,7533019	0,4133032	0,0090171	0,0071672	0,0537536	0,0201493	0,0215465	0,0699430	0,6347801	0,0136544	0,0177772	0,0623966	0,0915764	0,0422996	0,0569509

0	0,1308221	0,6419508	0,1052691	0,0250846	0,5973181	0,4758262	0,0817644	0,7638047	0,0518478	0,0253201	0,0360676	0,0366998	0,0464653	0,0005139	0,7257167	0,1044164	0,3430343	0,6001467	0,3526442	0,0911909	0,4354510	0,0218327	0,0153717	0,2786304	0,8088801	0,5597018	0,0664673	0,6357957	0,0483709	0,0686554	0,1862068	0,3718857	0,0204008	0,0397948	0,0222507	0,0058330	0,0282456	0,1649226	0,6247662	0,1205381	0,5590538	0,1441667	0,0031934	0,0327931	0,0627437	0,5238418	0,1097214	0,4671313	0,5724878	0,6825009	0,3805925	0,0073297	0,0056501	0,0334584	0,0103079	0,0319748	0,0318980	0,7498051	0,0020875	0,0388900	0,1302006	0,1206206	0,0208611	0,0587659
20	0,2406335	0,7511782	0,1064596	0,0329283	0,5627907	0,3987263	0,0495411	0,7553393	0,0673837	0,0342076	0,0738442	0,0137317	0,0312542	0,0029555	0,7567962	0,1722957	0,3686629	0,5098156	0,3687164	0,1005806	0,4663524	0,0049329	0,0200580	0,2085550	0,6818713	0,5274758	0,0857136	0,6024402	0,0629813	0,1575948	0,1695796	0,3685638	0,0342775	0,0379851	0,0273841	0,0466135	0,0570160	0,1344259	0,6480971	0,1728362	0,5288738	0,1387746	0,0313751	0,0282629	0,0267173	0,6931762	0,1384466	0,5744173	0,6043737	0,5609186	0,3068415	0,0178624	0,0018089	0,0098871	0,0178621	0,0278784	0,0360804	0,5539894	0,0534601	0,0198293	0,0586202	0,1348126	0,0164352	0,0457007
40	0,1842015	0,7301039	0,0965235	0,0390950	0,6339261	0,4740067	0,0763747	0,7695051	0,0541371	0,0190119	0,0990852	0,0131325	0,0442417	0,0044501	0,6748070	0,1086482	0,2672541	0,5068157	0,2090173	0,0810221	0,4090257	0,0274049	0,0309604	0,1825377	0,6832025	0,5412031	0,0415863	0,5423204	0,1071208	0,1836424	0,2185265	0,2756065	0,1244776	0,0254979	0,0279267	0,0937233	0,0343532	0,0868383	0,6954749	0,1107574	0,4915143	0,1661172	0,0493897	0,0490939	0,0300215	0,8184628	0,1996679	0,5407485	0,6832311	0,5077207	0,3752878	0,0106194	0,0052523	0,0211501	0,0346105	0,0133367	0,0152232	0,5354399	0,1338114	0,0238897	0,0570574	0,2490525	0,0259376	0,0532308
60	0,1798738	0,6100683	0,0779910	0,0232636	0,3777123	0,4287535	0,0871366	0,8862052	0,0991720	0,0297705	0,1245163	0,0322569	0,0962863	0,0029626	0,6716788	0,1406134	0,3018750	0,4368102	0,3454406	0,1481043	0,3629132	0,0201364	0,0566075	0,2210613	0,8180911	0,5317408	0,1254575	0,6687110	0,0621235	0,2410813	0,1582780	0,3652406	0,1494145	0,0340181	0,0208051	0,0712696	0,0299469	0,1153128	0,5631240	0,1993808	0,4116530	0,1999702	0,1052302	0,0315523	0,0748289	0,6959674	0,3140485	0,4806520	0,6327095	0,6172126	0,4215339	0,0096610	0,0011598	0,0223816	0,0083739	0,0170633	0,0552197	0,5394795	0,1369929	0,0332163	0,0686577	0,2091262	0,0287584	0,0701349
80	0,1956921	0,6094504	0,0760128	0,0194386	0,4127838	0,3844657	0,0489366	0,7927667	0,0355795	0,0265779	0,0888975	0,0175643	0,1064679	0,0048731	0,7710923	0,1645595	0,3288597	0,3276851	0,3259622	0,0954593	0,4877025	0,0069340	0,0302993	0,2431691	0,6784622	0,4703549	0,0545688	0,4732434	0,0699982	0,4142210	0,1417294	0,4148981	0,1761410	0,0304629	0,0216144	0,0734123	0,0184563	0,1100026	0,6122160	0,1994111	0,3666551	0,1674325	0,1609556	0,0538508	0,0401132	0,7081931	0,3079777	0,6043596	0,5780851	0,5848033	0,3485748	0,0104879	0,0020513	0,0076810	0,0066862	0,0183465	0,0318271	0,5764559	0,1567908	0,0460328	0,0497674	0,3714980	0,0134949	0,0919529
100	0,1952587	0,5907975	0,0857503	0,0443319	0,2999566	0,3960953	0,1268493	0,7674662	0,0535550	0,0194184	0,0852261	0,0222548	0,0621557	0,0005372	0,8420316	0,1924835	0,2673290	0,3346253	0,3045227	0,0727602	0,4927223	0,0137791	0,0305596	0,2119113	0,6914112	0,6584546	0,0706283	0,5677163	0,0624681	0,3565956	0,2042525	0,3535243	0,1699069	0,0272104	0,0365554	0,1215077	0,0326366	0,0943920	0,7630217	0,1577925	0,3907290	0,1509826	0,2523099	0,0359040	0,0405656	0,5327708	0,4297143	0,6452702	0,5891109	0,7376375	0,3921940	0,0136287	0,0000000	0,0073347	0,0122646	0,0090125	0,0348108	0,6768315	0,1788132	0,0993727	0,0647147	0,5026373	0,0370047	0,0580665
120	0,2619790	0,5599211	0,0694712	0,0229896	0,1987591	0,4512076	0,0839785	0,6783989	0,0550379	0,0331001	0,0546515	0,0206449	0,0644409	0,0002296	0,5571154	0,1546589	0,3256261	0,3042136	0,2501933	0,0850581	0,7353542	0,0095385	0,0037705	0,2333887	0,7676602	0,5680577	0,0454154	0,5977946	0,0693826	0,4172472	0,2253901	0,4179969	0,2182421	0,0265995	0,0377514	0,1225395	0,0512141	0,0768503	0,7338590	0,1456359	0,3760889	0,1617306	0,2333811	0,0773930	0,0443049	0,6525175	0,4536005	0,5379103	0,5579626	0,7296558	0,3088753	0,0348961	0,0015072	0,0169838	0,0209994	0,0077548	0,0376975	0,5601329	0,3345933	0,0628009	0,0790746	0,5357553	0,0505848	0,1276595
140	0,2329314	0,5070499	0,0732203	0,0249915	0,1640209	0,4200385	0,1094470	0,7429107	0,0717578	0,0371728	0,1259618	0,0341569	0,0597744	0,0001146	0,6697437	0,2114745	0,2463646	0,2783655	0,2480931	0,0570076	0,5716493	0,0054057	0,0190371	0,2868535	0,7779330	0,5022887	0,0978936	0,5586352	0,1235386	0,4292147	0,1891287	0,3731366	0,2754633	0,0178008	0,0237839	0,1091245	0,0292482	0,1175760	0,6703394	0,2607540	0,4485374	0,2076821	0,2282220	0,0418074	0,0631966	0,6031071	0,4467753	0,6037972	0,4683639	0,7136333	0,4368213	0,0200901	0,0015188	0,0076272	0,0306529	0,0096346	0,0325163	0,6332775	0,2501282	0,0392144	0,1088073	0,5054641	0,0206969	0,1074003
