"Time"	betI	arcA	lldR	xylR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	rcsA	csgD	rcsB	rstA	ompR	bolA	phoP	treR	mdtE	mdtF	csgE	csgG	csgF	gadA	hdeA	yhiD	hdeB	rutF	rutE	rutA	rutG	rutD	rutB	rutC	gadC	cadA	gadB	fadL	cadB	sra	wza	wcaA	wzb	wzc	osmB	nemA	lldP	wcaB	betA	betB	lldD	rprA	bdm	betT	gadY	treB	hdeD	slp	treC	dctR	yjbE	yjbF
480	0,0007244	0,6460064	0,3159698	0,6382416	0,8464478	0,5278447	0,3427590	0,3167706	0,0233988	0,5111797	0,7235279	0,6531070	0,6777123	0,0276885	0,1103958	0,7419261	0,6153279	0,1523106	0,2940702	0,5529360	0,6219445	0,5361699	0,4412922	0,2103297	0,1682735	0,3115011	0,4922483	0,0244346	0,5605535	0,5263481	0,5660064	0,2692877	0,5966327	0,5468276	0,3866202	0,7094299	0,1839228	0,1140674	0,6610828	0,1323156	0,6915448	0,4728631	0,4041759	0,0286902	0,6324075	0,4244361	0,5700374	0,6649308	0,1957760	0,3193586	0,0733588	0,1790389	0,2283864	0,3376569	0,2157016	0,6299608	0,5517376	0,6458859	0,6873856	0,3292728	0,0221158	0,7807754	0,7109975	0,6887235
500	0,0000815	0,7209255	0,2990312	0,7337997	0,6004545	0,4305797	0,2599222	0,3346207	0,0181547	0,5045468	0,7551042	0,6490379	0,5404411	0,0280308	0,0940438	0,5581902	0,5888663	0,1274500	0,2796086	0,4951333	0,6165052	0,6788807	0,3750198	0,2205936	0,1440208	0,3028298	0,5197872	0,0293836	0,4814433	0,5692902	0,6426685	0,1911956	0,4835268	0,6337451	0,2727118	0,7383901	0,1603522	0,1106658	0,6653233	0,1040016	0,6072070	0,5323037	0,4393402	0,0328094	0,5210726	0,3552006	0,4701765	0,6967633	0,1498295	0,3356371	0,1374398	0,2965899	0,2412432	0,4151504	0,2974524	0,7186003	0,6060497	0,5351552	0,5566983	0,2793827	0,0054991	0,7252435	0,6770054	0,6736165
520	0,0001315	0,6522302	0,3992210	0,6321045	0,8694462	0,5147489	0,2436291	0,3809455	0,0764398	0,4288999	0,6627650	0,7888665	0,8358936	0,0613455	0,1282927	0,5165891	0,7576054	0,1672043	0,2936931	0,5006481	0,7067326	0,5792836	0,4041895	0,2157752	0,2095858	0,3427477	0,4887663	0,0370380	0,5364137	0,4493516	0,5078636	0,2869257	0,4949746	0,5137312	0,2974083	0,5684231	0,1585597	0,1713024	0,5462197	0,0947812	0,6737372	0,5320628	0,3366759	0,0307541	0,4383503	0,5232911	0,4847645	0,7556494	0,2023031	0,2378558	0,0544653	0,2126395	0,1502721	0,3531844	0,2093171	0,7581350	0,4485161	0,5634244	0,7460682	0,3676090	0,0181605	0,6445786	0,7613702	0,6710227
540	0,0005061	0,7170577	0,3015972	0,6972617	0,7539065	0,5133591	0,2535390	0,2778496	0,0233746	0,5050867	0,5881185	0,7255590	0,7617982	0,0488659	0,0825660	0,5265802	0,7393313	0,1622376	0,3027567	0,6213899	0,6183137	0,5104049	0,4275961	0,2248578	0,2513973	0,3500714	0,5204678	0,0609148	0,4888643	0,4591890	0,7197294	0,2299526	0,4053733	0,5442753	0,2812465	0,7090980	0,1484543	0,1334051	0,6768455	0,0863309	0,6845608	0,4280796	0,3176822	0,0350004	0,4723608	0,4192651	0,4832138	0,8658025	0,2362967	0,2170760	0,1471779	0,4238795	0,1385368	0,2479517	0,2196541	0,6126722	0,5114404	0,6121729	0,6805670	0,3769026	0,0103941	0,5456646	0,7267008	0,7047625
560	0,0000137	0,7133881	0,2597925	0,5978398	0,7518407	0,4380206	0,3258039	0,2917767	0,0404790	0,5104637	0,5479150	0,6175852	0,7202967	0,0627890	0,0754452	0,5863824	0,7299176	0,2564460	0,4019706	0,6061848	0,6568824	0,5625960	0,3599899	0,2299518	0,1722410	0,3622411	0,4570954	0,0506918	0,6769480	0,4783572	0,7386743	0,2218209	0,4481343	0,6597885	0,2938452	0,6128236	0,1301317	0,1077500	0,6547676	0,0623844	0,5884146	0,4684040	0,3052976	0,0403789	0,5407483	0,3884524	0,3992860	0,6909382	0,2066931	0,3094395	0,1307544	0,2353585	0,2169526	0,2869772	0,3558964	0,7069198	0,6450666	0,5836334	0,7315737	0,3991399	0,0497810	0,7410106	0,6467180	0,6082129
580	0,1431123	0,9163566	0,2328508	0,4889722	0,7294735	0,4722730	0,2121051	0,2428854	0,3290065	0,5118719	0,5578444	0,8240701	0,7078779	0,0561058	0,3169523	0,5618160	0,6533507	0,1714596	0,4391581	0,6521429	0,6042308	0,5034098	0,3955984	0,1800846	0,1998374	0,2920884	0,3841059	0,0412201	0,6195453	0,5456909	0,6026502	0,1756188	0,4809135	0,5712689	0,2764317	0,6100074	0,1823586	0,2007607	0,5516867	0,1119960	0,4199766	0,4285625	0,2506908	0,0342912	0,5840227	0,4253701	0,6337457	0,7217965	0,2965889	0,2434244	0,0697086	0,2423269	0,1883748	0,3246394	0,2979817	0,6195135	0,5889301	0,5513776	0,5754350	0,3762602	0,0304543	0,4873864	0,6359954	0,6601659
600	0,1477947	0,6542323	0,2867253	0,5284345	0,7441577	0,4570212	0,3131533	0,1802400	0,3786471	0,5127304	0,6674516	0,8551978	0,8074773	0,0367694	0,5641170	0,5785875	0,7809994	0,1517758	0,5195748	0,6365055	0,6477600	0,6136353	0,4027191	0,1492327	0,1542350	0,3006874	0,4664168	0,0515634	0,6477603	0,5183591	0,6341076	0,1672956	0,5027496	0,6540908	0,5232286	0,5738346	0,2345939	0,1217589	0,6546074	0,0648857	0,4613051	0,4352534	0,3083216	0,0367608	0,5654493	0,4175856	0,6731793	0,6932024	0,3506573	0,2720548	0,0868891	0,2810850	0,2683330	0,3299183	0,1899429	0,4772481	0,5394142	0,3915249	0,6273400	0,4153051	0,0701383	0,4598730	0,7250629	0,7853425
620	0,2072495	0,6657987	0,3593680	0,4757243	0,5880027	0,5211698	0,2735979	0,3057553	0,3888376	0,4148132	0,7472939	0,7143072	0,6797373	0,1012006	0,5298555	0,7485010	0,7445317	0,1462315	0,5194030	0,5052726	0,7445812	0,5491878	0,3005949	0,1750691	0,1378770	0,3190716	0,4534057	0,0225987	0,5431997	0,6097102	0,5812326	0,1680761	0,6089084	0,5361416	0,4679653	0,6460613	0,3145044	0,1269711	0,6374097	0,1338667	0,4320127	0,5335096	0,3723600	0,0605289	0,5933679	0,4168864	0,6215215	0,7571081	0,3606793	0,2490877	0,1128979	0,2560092	0,2190526	0,3813409	0,2510560	0,3696302	0,4206958	0,4532869	0,6354621	0,3738860	0,1099458	0,4677216	0,6861992	0,6965597
640	0,1847111	0,7407948	0,3621918	0,5306059	0,8272424	0,5384296	0,2663486	0,2618715	0,4835828	0,6370054	0,6629334	0,8252894	0,6945895	0,0518061	0,6050538	0,5784129	0,6364255	0,2696037	0,4774662	0,5711199	0,7845025	0,5050787	0,3966146	0,1752684	0,0904442	0,3029010	0,4507624	0,0372918	0,5614109	0,6874932	0,6749220	0,2610668	0,5065547	0,5113838	0,2981380	0,6019879	0,3398081	0,0982940	0,5313343	0,1073081	0,4594531	0,5399918	0,3647829	0,1170005	0,6170303	0,5339918	0,6380593	0,6671919	0,2918519	0,4201944	0,2368213	0,1798017	0,1800619	0,4459231	0,2511456	0,3547807	0,4703902	0,5164504	0,6226562	0,2777571	0,0989559	0,3128654	0,6852901	0,6114644
660	0,2239015	0,7195969	0,2616950	0,4103334	0,7031394	0,3969213	0,2718422	0,2658126	0,4503172	0,5562916	0,7368876	0,8225055	0,7546736	0,0335651	0,7248045	0,5534492	0,8182277	0,2431004	0,5141349	0,5470273	0,7200322	0,5298874	0,2690755	0,1498573	0,0622762	0,2984547	0,4260749	0,0257325	0,5048290	0,4796701	0,5460231	0,2645502	0,5560658	0,5484987	0,5232912	0,7624399	0,3844103	0,0908560	0,5614960	0,1692870	0,4739143	0,6450389	0,3552263	0,1262049	0,7164428	0,4931074	0,7579005	0,7066427	0,3843987	0,3641484	0,0991117	0,2266931	0,1626401	0,4215225	0,2497973	0,3010339	0,5002425	0,3984596	0,6652633	0,4121615	0,0984969	0,3195122	0,7810086	0,7845066
680	0,2995985	0,6849362	0,2949548	0,4030743	0,7452566	0,3916580	0,2624774	0,3148853	0,4108552	0,4436001	0,7272681	0,8370375	0,6625034	0,0311573	0,6653453	0,7206248	0,7177576	0,1747864	0,4553103	0,5297317	0,6313603	0,6117132	0,3493214	0,1399294	0,0817592	0,2360360	0,3590728	0,0400345	0,6169866	0,4563130	0,5458444	0,3131060	0,5697978	0,5679349	0,5539341	0,6984629	0,3181999	0,1057497	0,5836512	0,1938468	0,3618330	0,5424272	0,2610818	0,1821043	0,7467157	0,5555133	0,6174679	0,6318559	0,4031384	0,3427890	0,1135936	0,2530607	0,1421566	0,5251927	0,3471817	0,2126829	0,4398542	0,4056668	0,5358972	0,3821291	0,1199691	0,3858143	0,8442682	0,6379263
700	0,3130791	0,7184765	0,3026973	0,4067341	0,6447316	0,3580566	0,2314951	0,3194664	0,4564188	0,5001666	0,7185307	0,8138493	0,6952665	0,0278547	0,7426834	0,5891858	0,7205555	0,2008712	0,4810840	0,5044484	0,5405609	0,5804273	0,3548665	0,1761111	0,0808400	0,2264575	0,4571905	0,0352474	0,5620639	0,6481809	0,6565183	0,3589438	0,4775676	0,5328428	0,5980770	0,6255325	0,3283902	0,0749022	0,7073445	0,1775540	0,5174831	0,5067672	0,3244900	0,2567594	0,7640971	0,5448756	0,8198519	0,6961755	0,4227390	0,4224487	0,1376324	0,1944914	0,2229947	0,5551089	0,3611713	0,2179319	0,4016819	0,4576524	0,5501486	0,3098370	0,1410884	0,3938108	0,7935117	0,5915874
720	0,2708700	0,6888352	0,3614168	0,3053085	0,6640164	0,5170889	0,2631676	0,2717856	0,4400326	0,4905616	0,7332863	0,7672721	0,5955488	0,0157010	0,7006858	0,5636381	0,7196917	0,1758357	0,4314289	0,3815167	0,6674862	0,5131329	0,2970584	0,2139983	0,0547568	0,2792865	0,4642090	0,0192545	0,5155906	0,5722644	0,5511311	0,3456184	0,5609376	0,6546058	0,5820203	0,6970298	0,3694748	0,0738170	0,5774385	0,2044065	0,5210255	0,6050276	0,4007860	0,1966790	0,7058692	0,4438175	0,5841200	0,6997489	0,4087544	0,4878159	0,2048781	0,2237742	0,2078282	0,5638607	0,3566502	0,2129731	0,4092828	0,3565457	0,5835598	0,4015246	0,1759949	0,3066667	0,6810430	0,6192381
740	0,2568503	0,6921937	0,2684922	0,3648616	0,6746724	0,5018251	0,3113530	0,2945210	0,4014215	0,6272263	0,7319782	0,5822714	0,6935437	0,0437454	0,8283937	0,6228542	0,7490408	0,1600566	0,4306293	0,4228826	0,6022881	0,4762252	0,2708251	0,2379690	0,0458705	0,2575391	0,4004753	0,0403727	0,6165319	0,4982783	0,6781661	0,3004151	0,4866699	0,5783032	0,5491879	0,6861693	0,3159405	0,1382968	0,6087793	0,1281524	0,4511989	0,4986272	0,3308025	0,2380388	0,7627562	0,5514073	0,6390935	0,8055764	0,3825147	0,5217544	0,1506843	0,2368854	0,2039335	0,6390117	0,4156268	0,1781216	0,3928399	0,4379596	0,6681898	0,3838035	0,1409965	0,4197366	0,7315300	0,5292614
760	0,2531088	0,7682312	0,3522072	0,4163913	0,8322698	0,5664707	0,3371675	0,2936255	0,4542738	0,4342466	0,6990104	0,8452432	0,6489384	0,0296584	0,6638970	0,6748247	0,6108871	0,1727103	0,5575217	0,5516421	0,6424257	0,6273817	0,3313603	0,1664115	0,0422418	0,3648859	0,5683503	0,0648551	0,5850123	0,6075015	0,6239797	0,2828991	0,5038191	0,5309849	0,5409642	0,7279629	0,3318128	0,1293626	0,6458620	0,1860003	0,4880720	0,6160125	0,5043080	0,2931373	0,6904083	0,5756964	0,6785492	0,6640849	0,4313422	0,4075183	0,1237249	0,1897473	0,2257442	0,6709182	0,4378270	0,2120546	0,5407316	0,3978133	0,6348430	0,3772305	0,1284384	0,4248665	0,6872531	0,5804654
780	0,2231229	0,7431909	0,2705625	0,3650852	0,7065182	0,5571106	0,2760653	0,2963461	0,3366337	0,5081593	0,6924401	0,8369244	0,6558236	0,0303815	0,7528353	0,6889347	0,8287271	0,1549919	0,4374219	0,4388760	0,5635898	0,5033378	0,3491830	0,2428851	0,0502491	0,3023782	0,6683423	0,0137994	0,6209619	0,6034595	0,5938067	0,2658933	0,4710531	0,6111609	0,5298802	0,6970581	0,2817755	0,0957960	0,6183249	0,1462303	0,4396018	0,5749128	0,4331945	0,3333566	0,6702994	0,5617865	0,6607416	0,6348205	0,3137572	0,4993488	0,1495232	0,1642294	0,2612071	0,6128725	0,4612116	0,1338913	0,5179999	0,3401323	0,6390611	0,3649704	0,1376047	0,3786395	0,6355672	0,6070656
800	0,1908685	0,6545110	0,2272506	0,3736250	0,8031200	0,5816134	0,2157065	0,3004634	0,3950621	0,5301876	0,8135656	0,5554199	0,6387509	0,0291318	0,5575908	0,6537205	0,7398702	0,1654839	0,4731308	0,3546496	0,5127533	0,5158189	0,3661775	0,2291949	0,0441916	0,2673445	0,4780387	0,0131146	0,5479627	0,5712053	0,5970765	0,3141761	0,6347746	0,5041855	0,6196117	0,6502616	0,2498040	0,1601189	0,7255147	0,1056331	0,3717834	0,6406014	0,5189050	0,3022580	0,7715292	0,6868114	0,7933597	0,7782572	0,3814943	0,5997720	0,1570114	0,2563509	0,2858337	0,6195868	0,4340625	0,1465540	0,5261490	0,4132185	0,6092969	0,3936336	0,1339806	0,3164348	0,7263592	0,5933280
820	0,2877694	0,8465765	0,2885157	0,3241510	0,6751018	0,4628368	0,3076668	0,3042777	0,5172902	0,5694524	0,6577340	0,7626916	0,7128068	0,0254634	0,6617208	0,6982687	0,6895416	0,1724077	0,4823980	0,5321412	0,7613916	0,5536513	0,3197271	0,1963419	0,0279081	0,2250739	0,4324311	0,0297242	0,5619637	0,5196901	0,6549670	0,3170124	0,5261536	0,6443144	0,6254781	0,6005529	0,2496704	0,1358023	0,8151866	0,1138010	0,4832336	0,5869698	0,4136668	0,3060786	0,6754496	0,6196541	0,6756773	0,5882815	0,3397329	0,5358207	0,1380806	0,1911902	0,3146092	0,6027982	0,4368850	0,1715190	0,4442455	0,4324767	0,6580808	0,4340788	0,1328430	0,3139741	0,9757784	0,5125920
840	0,2346557	0,7855286	0,4047585	0,4766688	0,6490509	0,4737520	0,3706139	0,3227977	0,4430201	0,5310181	0,7104084	0,6734100	0,7625430	0,0263582	0,6812570	0,7081329	0,7930328	0,1357003	0,4806967	0,4733297	0,7024186	0,5700556	0,3258157	0,2276594	0,0469591	0,2826096	0,4857239	0,0361929	0,4981202	0,5024734	0,5391910	0,3629158	0,5027338	0,6579664	0,7448704	0,7505016	0,3390773	0,1252006	0,8020534	0,1193296	0,5417551	0,6863115	0,4485569	0,3332108	0,6423627	0,5671319	0,6112235	0,7725885	0,3239416	0,4341800	0,1212233	0,2159434	0,2813345	0,7611130	0,4311165	0,1066371	0,4271813	0,3425386	0,5562272	0,3226572	0,1608208	0,3492721	0,6841817	0,5759728
860	0,3020727	0,8271816	0,2417499	0,4790273	0,7198800	0,4594158	0,3101656	0,3357881	0,4161128	0,5550924	0,7040978	0,7117166	0,7478155	0,0093538	0,6636182	0,7005952	0,7205956	0,1809554	0,5123186	0,5341535	0,4565076	0,5537643	0,4390653	0,1814734	0,0231022	0,2854004	0,4204851	0,0439184	0,6362726	0,7300219	0,6528275	0,3547361	0,4859149	0,7839843	0,6657295	0,6006373	0,2134893	0,1855669	0,7158379	0,1070768	0,4218755	0,7074687	0,5296305	0,2635135	0,7602216	0,6041333	0,7268374	0,6921941	0,3102928	0,4137824	0,1660246	0,2210445	0,3419694	0,6053955	0,4752516	0,1099468	0,4657356	0,3901390	0,6284260	0,3467551	0,1474764	0,2920654	0,8372728	0,6913653
880	0,2252514	0,7154445	0,3174872	0,4202861	0,6925580	0,4737233	0,2675161	0,3349163	0,4044340	0,6156533	0,5991267	0,7367253	0,7335685	0,0248399	0,7077413	0,7196292	0,8356254	0,1477144	0,5944518	0,4130092	0,7363618	0,6038745	0,3185587	0,2184005	0,0194464	0,3056168	0,3623771	0,0291601	0,4832375	0,5152658	0,6160847	0,3016118	0,4549977	0,6354615	0,7143959	0,7186352	0,2888415	0,1155094	0,6515207	0,1196401	0,4753913	0,6357112	0,4711282	0,2877189	0,7462233	0,5647546	0,6957484	0,6913921	0,3467496	0,4879316	0,1525139	0,2667736	0,3111735	0,7233169	0,4799936	0,1072105	0,4709146	0,3647976	0,6044442	0,3410249	0,2137185	0,3122268	0,8310639	0,5830886
900	0,1933088	0,5227074	0,3379423	0,3759660	0,6662132	0,4470817	0,3388490	0,2338234	0,4337605	0,6181470	0,5630099	0,7061430	0,6515321	0,0101924	0,8036416	0,7224646	0,6488890	0,1334492	0,5018746	0,4914670	0,5972062	0,5673738	0,3302334	0,2246589	0,0281935	0,3159317	0,3451076	0,0336425	0,6229192	0,5089176	0,6844469	0,3569660	0,5244293	0,6650721	0,6130304	0,6210107	0,3222392	0,1301935	0,6324411	0,1749382	0,5293006	0,5712828	0,4626822	0,2569548	0,6613807	0,6013410	0,7048694	0,5994402	0,2164504	0,4032351	0,1251167	0,2162861	0,3574481	0,7082585	0,4318966	0,1190457	0,3825063	0,3994708	0,5554973	0,4151160	0,1386845	0,2912937	0,6301665	0,6640865
920	0,2331080	0,6896424	0,2508154	0,3648320	0,7681048	0,5227921	0,3639267	0,3115592	0,3473117	0,5642060	0,6652514	0,7575920	0,6320805	0,0139210	0,7611120	0,7133451	0,7154750	0,1408543	0,4879544	0,5148261	0,6873211	0,4556922	0,3644663	0,1893150	0,0127122	0,3087980	0,5224339	0,0208457	0,4672254	0,5149618	0,7530754	0,2965074	0,5282399	0,5725372	0,5832707	0,7216313	0,2823809	0,1080025	0,7313386	0,1307515	0,4098588	0,5901688	0,5447666	0,2699264	0,6247197	0,5241859	0,7312703	0,6152460	0,1681428	0,4551028	0,1069909	0,2773176	0,3366411	0,6358181	0,4687712	0,2197600	0,4478017	0,5339340	0,5901263	0,3602279	0,2088790	0,2882235	0,7671660	0,7283410
940	0,2278604	0,8234700	0,3297092	0,3949083	0,6632882	0,5760356	0,2612596	0,2994843	0,3399490	0,5673695	0,7635410	0,6623358	0,7121186	0,0322083	0,8224041	0,8758124	0,6544346	0,1226623	0,4414147	0,3888340	0,6789170	0,4321145	0,3736662	0,2373973	0,0076706	0,2981894	0,4529824	0,0258155	0,5611352	0,6029388	0,6483035	0,2911353	0,4539024	0,6489094	0,7374403	0,7135977	0,2948548	0,1577707	0,5410152	0,1236716	0,4301079	0,4710280	0,6315681	0,3553391	0,7567814	0,6430979	0,6867546	0,5601539	0,2884340	0,4347536	0,1112393	0,1747796	0,3417832	0,5822430	0,4915189	0,1608753	0,4375495	0,3999160	0,6562775	0,3847137	0,1781008	0,2892803	0,7215345	0,5010787
960	0,3049147	0,6259155	0,2938767	0,3687827	0,6717179	0,4436155	0,2571055	0,2913886	0,3959859	0,4951589	0,6278192	0,7298339	0,6150765	0,0092286	0,6369863	0,6766613	0,6371159	0,1074790	0,6358998	0,3539107	0,7871756	0,4046602	0,3186292	0,3594637	0,0069999	0,3195058	0,5160545	0,0325919	0,4959467	0,5863084	0,5826939	0,2650280	0,4430119	0,5623707	0,6375136	0,6283091	0,2879814	0,1608517	0,6824109	0,1176219	0,5015471	0,4852980	0,4914588	0,2765532	0,6722182	0,4925313	0,8681849	0,6447132	0,2973979	0,3341828	0,1326642	0,1993521	0,2469539	0,7067934	0,4073832	0,1925788	0,5224807	0,3562955	0,6764008	0,4181529	0,1511308	0,2724106	0,7635843	0,5722087
980	0,2113544	0,6410349	0,2669594	0,3075161	0,6847338	0,4419667	0,2435824	0,2394053	0,4087034	0,4462837	0,8590650	0,7174073	0,6311131	0,0324142	0,7506849	0,7113672	0,6555713	0,1026116	0,5028000	0,4450977	0,6885532	0,4791174	0,3793413	0,2416655	0,0299463	0,2790067	0,4213004	0,0200034	0,5713136	0,6224310	0,7530890	0,3217081	0,5150203	0,5985903	0,5510828	0,5294513	0,3386793	0,1679150	0,7660565	0,1472712	0,4213572	0,5038508	0,5806473	0,3311625	0,6745939	0,4269686	0,7176529	0,5975536	0,2686628	0,5133403	0,1902489	0,1687104	0,3012425	0,5982544	0,3893989	0,1759945	0,4576241	0,3613984	0,6328542	0,3898885	0,0969685	0,3579233	0,7012875	0,6294469
1000	0,2170113	0,6840401	0,2553088	0,2812689	0,7595767	0,3943468	0,3295386	0,2690686	0,4466675	0,5234028	0,6812190	0,8123976	0,7746911	0,0321252	0,6735663	0,6984243	0,7360075	0,1783863	0,4413931	0,5056556	0,7436227	0,5051408	0,3711310	0,2702648	0,0153547	0,2814682	0,4593026	0,0237622	0,5162573	0,5942214	0,7276212	0,3266189	0,4794843	0,5543891	0,6139945	0,6835382	0,3547852	0,1542470	0,6708191	0,1647825	0,4478599	0,5351274	0,4375476	0,3528898	0,7017951	0,5734089	0,6854704	0,8117467	0,2391746	0,3843592	0,1220923	0,2095076	0,3312736	0,7080708	0,4904256	0,1204578	0,3594472	0,3494861	0,6195862	0,3609301	0,1075413	0,3018299	0,7075660	0,6210732
1020	0,2260800	0,7505649	0,3679699	0,3895835	0,7258233	0,4532422	0,3113291	0,2625015	0,4351208	0,5982461	0,7220823	0,6641291	0,8218098	0,0346598	0,7130770	0,6648340	0,7017254	0,1222232	0,4517723	0,4883106	0,5796139	0,6183194	0,4002928	0,2377107	0,0239880	0,2050431	0,4913933	0,0416178	0,4173524	0,6285324	0,6360901	0,2901756	0,5106405	0,5518622	0,5606204	0,6347569	0,3021009	0,1273650	0,6138566	0,2055327	0,4053831	0,5983676	0,3743321	0,2964798	0,6053028	0,4626645	0,6479670	0,7260837	0,2430207	0,5269778	0,1035539	0,2411925	0,3434536	0,5646924	0,4859846	0,1520064	0,3435295	0,4699770	0,6956922	0,4210103	0,2043118	0,3296467	0,6212050	0,5518631
1040	0,2512202	0,6768214	0,3547278	0,3340571	0,6861229	0,4216139	0,2195381	0,3122118	0,3287079	0,4959365	0,6721222	0,5700610	0,7815250	0,0269567	0,7477941	0,5977366	0,6705621	0,1829262	0,4338922	0,4434920	0,6773612	0,6168828	0,2770348	0,2847700	0,0360809	0,3173066	0,4084560	0,0165885	0,4414920	0,5364783	0,8014762	0,3094923	0,4198961	0,5508473	0,6271139	0,5785672	0,3248862	0,0988318	0,5991802	0,1267847	0,4225930	0,7015818	0,5141076	0,3099556	0,5382332	0,6237116	0,7984765	0,6763054	0,2657962	0,3752836	0,1653598	0,1941547	0,2525511	0,8144214	0,5193564	0,1090161	0,3387999	0,4073747	0,6278641	0,3354760	0,1420475	0,3246214	0,7339284	0,7073686
1060	0,2478991	0,7083244	0,2910205	0,2844656	0,7139324	0,4490121	0,3200907	0,2497705	0,4239822	0,5855645	0,6558679	0,6908047	0,7368068	0,0188450	0,7799846	0,6594666	0,7705484	0,1786472	0,5164057	0,3817445	0,8012061	0,5966034	0,3314719	0,2663420	0,0150125	0,2301417	0,5169310	0,0434670	0,5042451	0,5876091	0,5912577	0,3850954	0,4973231	0,6953669	0,5685159	0,5471207	0,2723327	0,1460374	0,5695263	0,1137962	0,4019225	0,5400454	0,4741390	0,3284554	0,6234273	0,5452803	0,7721586	0,7031840	0,2420842	0,4524062	0,1349316	0,1757377	0,3421066	0,7143038	0,4478667	0,1141506	0,3959432	0,3799603	0,7098697	0,4133952	0,1121562	0,3236866	0,6656747	0,5673122
1080	0,2825213	0,7125132	0,4005744	0,3900813	0,7566869	0,5413367	0,2515416	0,3062191	0,3858939	0,4873196	0,6300942	0,5856999	0,6847255	0,0174680	0,7066356	0,7997639	0,7514831	0,1806146	0,4602137	0,4251840	0,7153106	0,5114577	0,3629869	0,2458941	0,0110784	0,2548857	0,5745586	0,0256771	0,5148085	0,5123216	0,5545134	0,2125016	0,6208269	0,6901921	0,6611270	0,6540468	0,2576041	0,1702013	0,5764943	0,1464190	0,3647075	0,5626642	0,5086802	0,3442429	0,5957115	0,6231751	0,6935400	0,7466610	0,1945343	0,4714694	0,1687052	0,2083546	0,3465208	0,6576691	0,4086660	0,1254405	0,4586373	0,4989174	0,6787114	0,3354553	0,1671642	0,2843156	0,8024647	0,6347489
1100	0,2681266	0,5639214	0,4484727	0,3336860	0,7408113	0,4524921	0,2840289	0,2726881	0,4687973	0,4945100	0,6553720	0,6865159	0,5550654	0,0103989	0,6533253	0,6479353	0,6326160	0,1674527	0,4512369	0,5928581	0,7117113	0,5045520	0,2955213	0,2121245	0,0071696	0,3272902	0,4384434	0,0160495	0,4984681	0,5355069	0,5917762	0,2476038	0,4912311	0,5809290	0,6764331	0,6308688	0,2889766	0,1662930	0,6240074	0,1046578	0,4192078	0,6758237	0,5490255	0,2987803	0,6301755	0,5322539	0,7760246	0,6869871	0,2665460	0,5120957	0,1107502	0,1551306	0,2219708	0,6941542	0,4066702	0,1370215	0,3885393	0,4500121	0,6545845	0,3045964	0,1585255	0,2864717	0,6913831	0,8012500

0	0,2232788	0,5770799	0,3010999	0,3558397	0,6431972	0,3692078	0,2069477	0,2784446	0,2757976	0,5970614	0,7386561	0,7993170	0,7427722	0,0176096	0,6893337	0,7313154	0,6220855	0,2107762	0,5311842	0,4784192	0,5676705	0,4974377	0,3202762	0,2578242	0,0469587	0,2809356	0,5432870	0,0165920	0,5300202	0,6588939	0,6002164	0,3679595	0,5691192	0,6048763	0,5048435	0,7055239	0,2635343	0,1607439	0,5839969	0,2092356	0,4570241	0,4967039	0,5129854	0,2846445	0,6010468	0,5861048	0,6081291	0,7200100	0,2908553	0,5120104	0,2366451	0,2292587	0,3030983	0,6953853	0,5280447	0,1006943	0,3723597	0,3898692	0,6066624	0,3681012	0,1641512	0,3652899	0,9345445	0,5721324
20	0,2242769	0,8362281	0,2725560	0,3107643	0,5862071	0,4017454	0,2229148	0,3289502	0,3966154	0,4953268	0,6129211	0,6527621	0,7154319	0,0274542	0,6796015	0,7605352	0,6496311	0,1641724	0,3352508	0,4396329	0,6788411	0,5925802	0,4237318	0,1765648	0,0308326	0,2246037	0,4390192	0,0221132	0,6192872	0,6776193	0,6491528	0,2833508	0,5241852	0,6141507	0,6806324	0,6688796	0,4399932	0,1635311	0,5792990	0,1721913	0,3250867	0,6134044	0,6004130	0,3594666	0,7648573	0,4742366	0,6496438	0,5008309	0,2854590	0,4735593	0,1328371	0,1263254	0,2028061	0,6088881	0,4846800	0,0685751	0,5596962	0,3241738	0,7262052	0,2841470	0,2039140	0,2913264	0,7530924	0,5231267
40	0,2866937	0,6233907	0,2477711	0,3483309	0,7915699	0,3875129	0,1686262	0,3081534	0,3201629	0,4272872	0,7609562	0,7769006	0,8257745	0,0271034	0,6449122	0,7572797	0,6772516	0,1938999	0,2880466	0,3278614	0,5842553	0,4652897	0,4823745	0,1627307	0,0503930	0,4398093	0,4536362	0,0560379	0,5841019	0,5716359	0,6328580	0,3132859	0,5725485	0,6162998	0,5986060	0,6874940	0,2905648	0,1294535	0,6887650	0,2057523	0,2988484	0,6485425	0,4015193	0,3140073	0,6343823	0,5629308	0,7116897	0,3428451	0,2518652	0,4603293	0,1431353	0,0579644	0,1563141	0,7028139	0,5365347	0,0618995	0,4557847	0,4507378	0,6799288	0,2703062	0,1970190	0,2777452	0,6650537	0,5403272
