"Time"	glrR	glmY	ihfB	hipA	hipB	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	rstA	rcsB	rcsA	fhlA	hyfR	gadE	ydeO	evgA	csgE	csgG	csgF	sra	yjbE	yjbF	yjbG	yjbH	tdcB	tdcC	mdtF	tdcF	tdcE	mdtE	tdcD	tdcG	ompF	osmB	wzb	rprA	wzc	wcaB	wza	wcaA	bdm	hyfA	sgbE	yiaO	yiaK	hyfI	hyfJ	ftsZ	focB	hyfG	yiaL	yiaN	hyfE	hyfB	sgbU	ftsA	hyfD	hyfC	lyxK	sgbH
740	1,0505748	0,2041380	0,5761746	0,6608009	0,2948890	1,0130998	0,5132456	1,0226847	0,6615025	0,2761243	0,4878253	0,8351350	0,9802870	0,8712896	0,4338226	0,9327622	0,9602542	0,7761539	0,6556730	1,1040526	0,2896529	0,3340802	0,3161702	0,0842064	0,8480341	0,9216916	0,9106666	1,0029999	0,7812425	0,5561545	0,9648648	0,7110396	0,6717212	0,7329724	0,8480923	0,5817248	0,1502075	0,1616630	0,5547319	1,0049323	0,6994281	0,9586754	0,6739106	0,1433461	0,5562846	0,9558255	0,9137738	0,4145222	0,4594633	0,9233613	0,8343208	0,4505340	0,8303735	1,0028321	0,1238702	0,8338762	0,8761444	0,7462833	0,3641744	1,0235965	0,6951250	1,0007574	0,7120030	0,8224740
760	0,9987882	0,1922108	0,5572540	0,6700202	0,3108539	0,9705690	0,5324990	1,0450418	0,7265427	0,2717354	0,4649333	0,8451001	1,0043745	0,8655016	0,4551498	0,9663329	0,9795160	0,8309185	0,6363379	1,0407674	0,3022459	0,2958768	0,3226582	0,0829732	0,8149566	0,9461904	0,9456433	1,0820440	0,7913158	0,6131502	1,0045059	0,6762717	0,6746210	0,7320286	0,8742791	0,5241414	0,1496188	0,1680980	0,5368738	1,0219184	0,7015657	0,9400335	0,6978857	0,1481763	0,5421119	0,9465807	0,8948650	0,4378378	0,4238908	0,9408857	0,8745666	0,4078156	0,7432633	0,9743149	0,1086064	0,8412522	0,8736036	0,6865469	0,3278845	1,0268143	0,7012755	0,9907628	0,7493204	0,8371939
780	0,9535593	0,1954095	0,5633773	0,6657627	0,3104383	1,0079978	0,5176670	0,9921257	0,7031562	0,2893593	0,5110543	0,8430791	1,0443514	0,9538629	0,4413500	0,9708754	0,9084104	0,8691399	0,6924147	0,9744496	0,3626573	0,3189287	0,3138461	0,1000037	0,8028926	0,9456009	0,9952875	0,9791880	0,7784429	0,6695076	0,9516499	0,6794030	0,7088953	0,7147712	0,9046410	0,5324887	0,1540179	0,2061828	0,5234264	1,0482115	0,7632873	0,8989844	0,7069049	0,1791064	0,5367541	0,9705972	0,8875962	0,3927643	0,4276264	0,9579687	0,7827654	0,4033071	0,7557626	0,9387113	0,1076235	0,8075206	0,8623154	0,7413231	0,3361342	0,9762907	0,6888815	0,9881953	0,7878622	0,7706306
800	1,0116647	0,2157280	0,5768514	0,7015517	0,3149157	1,0198098	0,5085949	0,9488899	0,6346938	0,3233439	0,5130153	0,8726830	1,0327088	0,9381149	0,4597162	0,9656658	0,9652729	0,8638887	0,6875320	1,0265929	0,3822655	0,3311960	0,3351852	0,1041252	0,7759596	0,9458106	0,9688945	1,0230945	0,7787854	0,6588287	1,0041390	0,6732803	0,7176348	0,7068091	0,9108010	0,5233628	0,1570446	0,1983127	0,5098846	1,0314799	0,7256702	0,8634529	0,6428039	0,1667036	0,5363143	0,9580235	0,8823610	0,3600023	0,3651310	0,8849673	0,8427490	0,3978545	0,7563991	0,9604660	0,1175799	0,8068505	0,9413488	0,7946280	0,3489949	0,9876124	0,7215089	0,9748302	0,8408995	0,7907769
820	0,9445509	0,1990907	0,6154455	0,6550755	0,3417346	1,0253329	0,4808461	0,9755180	0,6755025	0,3410333	0,4689835	0,8934782	0,9668912	0,9525132	0,4714572	0,9598709	0,8433587	0,8293158	0,7119749	1,0280158	0,3561861	0,3804204	0,3416189	0,0781399	0,8261757	0,9747353	0,9621380	1,0119345	0,7994108	0,6250852	0,9825906	0,6625776	0,7181747	0,7055143	0,8824917	0,5458781	0,1652828	0,1852242	0,5196170	1,0738338	0,7818394	0,9270403	0,6131958	0,1414709	0,4817043	0,9805411	0,8345109	0,3481221	0,3764194	0,9044235	0,8070236	0,3596609	0,7761532	0,9593981	0,1173297	0,8579897	0,9228324	0,8876968	0,2851635	0,9940316	0,7236341	0,8970340	0,7898862	0,7891957
840	0,9433490	0,1924059	0,5957058	0,6485506	0,3183861	1,0192655	0,5023053	0,9465262	0,5530736	0,2884149	0,5193442	0,9454273	0,9809487	0,9361901	0,4774464	0,9413918	0,8651807	0,7969365	0,6518062	0,9997493	0,3518953	0,3479723	0,3462288	0,0936862	0,8530793	0,9611704	0,9811578	0,9746167	0,7967170	0,6036271	0,9980675	0,6727108	0,6434240	0,7405733	0,8912011	0,5512249	0,1567972	0,1675057	0,5272214	1,0680604	0,7582014	0,9580962	0,5994458	0,1295037	0,4950662	0,9637364	0,8721045	0,3629361	0,3748609	0,9492008	0,8175650	0,3548451	0,7871646	1,0271408	0,1079977	0,8765481	0,9157168	0,8296704	0,3069419	0,9742504	0,7102431	0,9346563	0,7733737	0,8081884
860	0,9773473	0,2102732	0,6512774	0,6186263	0,3340464	1,0325895	0,5358105	1,0070166	0,5665709	0,2696691	0,5526564	0,9226503	0,9441634	0,9534127	0,4313916	0,9179131	0,8800817	0,7157647	0,6926778	1,0206454	0,3742094	0,3485335	0,3166849	0,0998273	0,8366679	0,9769778	1,0141890	0,9919416	0,8786724	0,6333557	0,9681387	0,7033074	0,6399736	0,7694967	0,9298592	0,5663220	0,1417817	0,1727705	0,5292893	1,0687473	0,6851166	0,9299664	0,6856627	0,1717450	0,4893781	1,0320685	0,8821443	0,3597618	0,4032647	0,9191723	0,8166137	0,3708858	0,6930272	0,9995796	0,1137821	0,9294958	0,9645963	0,8163428	0,3270926	1,0436592	0,7124605	0,9821116	0,7747859	0,8462234
880	0,9760482	0,1958053	0,5717818	0,6640866	0,3015621	1,0588655	0,5384025	0,9589652	0,6163698	0,2806800	0,5560184	0,8887094	0,9810663	0,9689693	0,5205148	0,9454900	0,9383184	0,7863312	0,6642601	1,0423550	0,3668357	0,3405704	0,2817317	0,0904253	0,7804688	0,9923493	0,9807901	1,0108556	0,8304098	0,6893862	1,0029942	0,6743004	0,6764084	0,7452811	0,8983226	0,5347211	0,1743712	0,1567959	0,5311531	1,0323723	0,6501377	0,9809964	0,6643811	0,1563890	0,5403692	1,0079628	0,8966485	0,4275909	0,4261878	0,9238197	0,8314899	0,4159348	0,6662697	1,0047826	0,1112905	0,8955873	0,9340584	0,8217570	0,3472661	1,0670635	0,7648561	1,0536036	0,8210866	0,7644599
900	0,9853725	0,1847055	0,5992071	0,6245094	0,3024415	0,9889274	0,5599231	0,9358879	0,6286123	0,2917385	0,5429361	0,9006328	1,0357444	0,9798833	0,4986623	0,9773075	0,8982561	0,7829222	0,6967339	1,0338564	0,3567145	0,3009472	0,2984667	0,1119047	0,8148735	1,0241882	0,9976665	1,0602303	0,8563873	0,6791421	1,0489082	0,6405542	0,6951197	0,7334141	0,9044675	0,5201352	0,1412380	0,1718811	0,5308813	0,9923978	0,6234587	0,9218255	0,6896437	0,1247669	0,5209705	0,9462407	0,8814404	0,4204239	0,4048326	0,9548277	0,8481233	0,3952796	0,6967755	0,9676225	0,1078969	0,9084571	0,8593626	0,7456199	0,3829075	1,0194903	0,7574188	1,0334218	0,7756150	0,8577433
920	0,9992562	0,1862236	0,6291303	0,6695423	0,3119220	0,9659039	0,5635407	0,9015802	0,6657703	0,3020365	0,5560079	0,9037101	1,0378779	0,9496479	0,5326653	0,9783479	0,8739345	0,8070099	0,6927200	1,0568668	0,3487369	0,3440734	0,2973233	0,0958356	0,7891372	0,9803364	1,0442187	0,9999776	0,8613514	0,7091075	1,0207907	0,6171890	0,6851050	0,7768467	0,8140750	0,5866621	0,1915082	0,1807298	0,5287937	1,0053686	0,6772556	0,9819245	0,6793933	0,1584685	0,5537427	0,9051670	0,8725157	0,4720931	0,3860857	0,9757737	0,7993148	0,3999394	0,7140851	0,9120654	0,1460257	0,8593807	0,8470049	0,7047112	0,3539697	0,9805558	0,7048553	1,0075874	0,8268053	0,8287756
940	0,9908171	0,1809268	0,6568798	0,5787263	0,3018469	0,9950682	0,5239059	0,9271083	0,6712254	0,3148031	0,5798935	0,9322764	1,0081329	1,0206290	0,5619988	0,9907024	0,8372308	0,7885848	0,6588273	1,0061030	0,3963647	0,3436975	0,2852569	0,0951087	0,8901729	0,9541509	1,0034684	1,0083025	0,8811943	0,6482566	1,0360605	0,6679402	0,7270190	0,7356859	0,7820906	0,5666569	0,2157776	0,1927450	0,6249423	1,0360503	0,6706382	0,9454958	0,7031869	0,1740637	0,5979562	0,9407059	0,9176198	0,3955990	0,3521537	0,9817787	0,8147236	0,4091546	0,7519162	0,9310501	0,1233596	0,8067458	0,8765276	0,7207559	0,3237781	1,0440814	0,7959542	0,9748187	0,8198150	0,8609076
960	0,9442323	0,1980043	0,5873705	0,6308440	0,3017073	0,9374987	0,5159479	0,9593576	0,6641487	0,2988349	0,5352223	0,8947498	1,0082343	1,0996072	0,6062201	0,9936194	0,8292279	0,7853685	0,5985151	1,0021484	0,3593006	0,3246994	0,2792629	0,1111734	0,8779023	0,9165420	0,9768383	1,0187245	0,7684132	0,5680563	0,9945610	0,6937931	0,7473495	0,7902560	0,8675931	0,5556307	0,2116777	0,2345993	0,6238300	1,0208047	0,7508758	0,9234649	0,7001788	0,1882050	0,5819449	0,9083632	0,8337339	0,3632825	0,3227447	0,9287103	0,8146090	0,3897296	0,7028409	0,9024952	0,1170817	0,9024992	0,8997588	0,7392548	0,3176499	0,9682444	0,7498663	0,9667207	0,7632794	0,8820595
980	0,9537798	0,1756367	0,6114692	0,5764539	0,3238431	0,9239013	0,5336797	0,9446823	0,6654782	0,2783822	0,5349957	0,8845990	0,9782918	1,0577152	0,5758089	0,9787630	0,8276957	0,7821607	0,5845391	1,0273532	0,3252257	0,2740768	0,3165501	0,1021372	0,8262011	0,9172644	1,0037823	1,0096447	0,7868934	0,5279003	1,0533409	0,7323718	0,7391271	0,7268451	0,8445248	0,5909585	0,1816308	0,2566060	0,6414630	1,0295194	0,7221818	0,9443836	0,8260529	0,1881987	0,6671264	0,8621346	0,8524611	0,3312927	0,3434823	0,9257009	0,7909972	0,4325839	0,6560921	0,8978548	0,1051290	0,8912960	0,8369007	0,7418928	0,3336118	1,0396508	0,7229324	0,8867538	0,7757603	0,8192327
1000	1,0354665	0,1889954	0,6842520	0,6447840	0,3116634	0,9859054	0,5732981	0,9731602	0,6863591	0,3050457	0,5264147	0,8724028	0,9353938	1,0434995	0,6156262	0,9144062	0,8656766	0,7710446	0,5621493	0,9739140	0,3147730	0,2865274	0,2734718	0,1326218	0,8151448	0,8851101	0,9546915	1,0286263	0,7821730	0,5690507	1,0555939	0,6668908	0,7751209	0,7183372	0,9153060	0,5613036	0,1802907	0,2661837	0,6676088	1,0123422	0,7991645	0,9689132	0,8215814	0,1789283	0,7182142	0,8875939	0,8876003	0,3105543	0,3326552	0,8877496	0,7639627	0,4644103	0,6029859	0,8405427	0,0930916	0,8503151	0,8454748	0,7221005	0,3112245	1,1299571	0,6894844	0,8008084	0,7582772	0,8478326
1020	1,0494301	0,1788520	0,6181960	0,6800813	0,3394950	0,9984835	0,4956297	0,9984709	0,6553056	0,2859828	0,5549017	0,8887538	0,9836868	1,0740019	0,6358196	0,9279227	0,8585114	0,7726940	0,5766609	1,0057626	0,2873433	0,2961065	0,2405804	0,1420210	0,9047956	0,9216353	1,0065666	1,0371703	0,8143273	0,5487474	1,0115503	0,6670325	0,7604492	0,7312717	0,8951831	0,5223143	0,1734405	0,2643516	0,7373630	1,0523423	0,7455355	0,9969940	0,7726353	0,2247505	0,7236462	0,9384523	0,9157757	0,3114338	0,3293026	0,9093311	0,7972743	0,4885311	0,6168528	0,9117828	0,0993935	0,7953015	0,8444122	0,7084099	0,3017721	1,0284007	0,6677550	0,8480058	0,7295598	0,8012869
1040	1,0202171	0,1698304	0,6564474	0,7016151	0,3654194	1,0255234	0,5739598	0,9923368	0,6218838	0,3208012	0,5964075	0,9162634	0,9997755	1,0543477	0,6375420	0,8870918	0,8944980	0,7484353	0,5773575	0,9803088	0,2868742	0,2794530	0,2461426	0,1409437	0,9199524	1,0019571	1,0177309	0,9872706	0,8011570	0,5844818	1,0067180	0,6712317	0,7908587	0,6849465	0,8007613	0,5110775	0,1777819	0,2859141	0,6463490	1,1104372	0,7528111	1,0073876	0,7605730	0,2482228	0,7628410	0,8720629	0,9593860	0,3438209	0,3262579	0,9120173	0,7581633	0,5284291	0,6437393	0,8788435	0,1243040	0,7916982	0,8258694	0,6591069	0,3440397	0,9727913	0,6521466	0,8752231	0,7588986	0,8128231
1060	1,0074214	0,1584138	0,6435778	0,6643643	0,3675817	0,9731149	0,5507168	1,0164978	0,6389578	0,2777940	0,5693809	0,9549359	0,9860781	0,9576250	0,6688149	0,8646592	0,8064793	0,7425099	0,5835620	1,0060271	0,3032788	0,2531578	0,2491182	0,1567505	0,8941359	0,9758302	1,0085873	0,9322038	0,8811890	0,5801926	0,9621076	0,7392881	0,7552482	0,7002366	0,8417282	0,5400092	0,1548928	0,3046759	0,6482126	1,0608460	0,7631238	1,0135700	0,7540222	0,2709425	0,8155797	0,9496079	0,8964813	0,3714044	0,2992037	0,9268830	0,7623776	0,5363642	0,6474979	0,8881705	0,1341253	0,8208841	0,9152683	0,6879487	0,3497053	1,0078266	0,6463197	0,9049877	0,7439480	0,8211586
1080	0,9737082	0,1655477	0,5726939	0,6098983	0,3562279	0,9316395	0,5330841	1,0227369	0,6124456	0,2796224	0,5408923	0,9462436	0,9379003	0,9976716	0,6062701	0,9495051	0,8625817	0,7279677	0,6056092	0,9802030	0,3320750	0,2656823	0,2421033	0,1806195	0,8641181	1,0209856	0,9853523	0,8845603	0,8309911	0,6395312	1,0208152	0,7945077	0,7260267	0,6575804	0,8382372	0,5108755	0,1886557	0,2670379	0,6106849	1,0378348	0,6905678	0,9786764	0,7194269	0,2312888	0,8544241	1,0264460	0,8837109	0,3751614	0,3229619	0,9220405	0,7603368	0,5888901	0,6047097	0,8594898	0,1152743	0,8180387	0,8817612	0,6984605	0,3187189	0,9979423	0,6157726	0,9506565	0,7367787	0,8605505
1100	0,9707822	0,1620560	0,6046640	0,6009401	0,3579102	0,9903974	0,5131745	1,0074427	0,6586545	0,3152328	0,5185352	0,8796530	0,9488948	1,0642888	0,6014583	0,9436977	0,8923425	0,8013158	0,6180835	0,9175844	0,3465249	0,2757198	0,2453887	0,1614273	0,8295566	1,0041319	1,0120131	0,9253871	0,8452525	0,6288340	0,9904192	0,7149620	0,6868315	0,7030038	0,8994671	0,5409274	0,1869641	0,3072483	0,6158138	0,9784542	0,8389695	0,9823147	0,7321331	0,2479296	0,8854573	1,0007710	0,8589612	0,4156996	0,3716793	0,8918063	0,7196065	0,5266700	0,5947706	0,9202863	0,0952313	0,8113761	0,9019118	0,7132730	0,3078922	1,0254351	0,6672909	0,9516774	0,7566769	0,8148603

0	1,0303277	0,2171065	0,6279023	0,6754665	0,3824024	1,0483646	0,5520505	1,0230125	0,6580745	0,3137705	0,5543616	0,8867926	1,0665001	1,0215351	0,6581751	1,0346679	0,9989167	0,7963304	0,6195250	1,0253304	0,3692827	0,2948839	0,2615450	0,1472485	0,9187078	1,0087048	1,0825930	1,0888459	0,8261436	0,6505811	1,0107728	0,7360351	0,7337996	0,8865514	0,9461560	0,5391828	0,2446227	0,3019701	0,7546915	0,9567008	0,6358240	0,9332006	0,8185155	0,1880967	0,7531191	0,9422849	0,8692823	0,4732935	0,4385810	0,9147250	0,8505877	0,6213147	0,6891389	0,9622113	0,1219604	0,9372652	0,8433247	0,7629267	0,3838271	1,0410066	0,7847151	0,9817337	0,7144863	0,8781495
20	0,9028998	0,3084778	0,5578967	0,5714416	0,3718652	1,0327277	0,7772587	1,0165195	0,5793121	0,3029610	0,5766376	0,8784472	0,9697578	0,9600283	0,6003634	1,0725210	0,9419307	0,7522632	0,6669477	0,9066928	0,2028444	0,4049701	0,2476922	0,2241244	0,9067690	1,0157983	1,0302730	0,9783224	0,8745686	0,6772071	1,0259878	0,9044315	0,6544441	0,6651785	0,9561159	0,6550203	0,1887805	0,3257739	0,7121815	1,0373315	0,7446254	0,9990856	0,8756550	0,3063308	0,7994010	0,9839713	0,8117354	0,4082023	0,2636653	0,9230252	0,8445059	0,6160522	0,9219104	0,9126505	0,1091019	0,8636633	0,8839238	0,8372475	0,3848499	0,9840344	0,7385886	0,9749710	0,7902068	0,8895706
40	0,8980091	0,3616335	0,5318597	0,5021802	0,3564265	1,0293806	0,8427977	1,0413359	0,5809525	0,2832091	0,5792052	0,9309633	0,9612647	0,9746699	0,5782868	1,0797908	0,9978339	0,7235916	0,6480710	0,9191840	0,1775271	0,4097801	0,2433978	0,2081126	0,8688038	1,0117519	1,0539402	0,9660823	0,8987219	0,6129541	0,9843611	0,9181285	0,6716749	0,7364922	0,9581530	0,7109639	0,1684192	0,2947380	0,7021129	1,0336493	0,7389445	1,0306488	0,8380862	0,3024235	0,8015074	0,9819112	0,8339834	0,3495603	0,2085002	0,9670098	0,8651365	0,6679084	0,9357863	1,0364712	0,1012962	0,8662763	0,9086246	0,8358173	0,3628944	0,9420558	0,7324692	0,9253380	0,8215583	0,8209680
60	0,9563607	0,4337078	0,5591842	0,5609340	0,3723190	1,0606597	0,7973283	1,0157593	0,5612894	0,2719737	0,6142203	0,9518207	0,9155373	0,9862073	0,6027145	1,0444100	0,9759237	0,7330862	0,6481094	1,0007613	0,1661970	0,4440030	0,2732337	0,1944613	0,8675510	1,0163271	0,9557859	0,9353626	0,9402029	0,6068108	1,0087128	1,0433406	0,7379297	0,7664355	1,0021246	0,7196638	0,1534887	0,3059098	0,6837160	1,0373035	0,7744939	0,8739157	0,8390511	0,2591050	0,7723580	1,0168764	0,8439979	0,4031722	0,1777091	1,0223013	0,8649116	0,6440163	0,9099363	0,9592763	0,1164150	0,9091315	0,9431610	0,8446809	0,3164319	0,9305876	0,7542723	0,9415563	0,7789993	0,8011293
80	1,0530894	0,4419479	0,6003671	0,5898943	0,3702910	0,9627218	0,8774888	0,9981250	0,5671790	0,2548448	0,5805831	0,9610950	0,9668805	0,9943285	0,6122239	0,9856860	0,8529273	0,7812562	0,6703808	1,0167382	0,1488690	0,5025036	0,2737465	0,2002743	0,8037747	1,0369400	0,9692226	0,9456751	0,9156243	0,5860920	0,9669147	0,9778467	0,7278690	0,7981055	0,9233573	0,6858913	0,1521792	0,3115549	0,6065273	0,9576844	0,7616902	0,9199278	0,7913364	0,2609646	0,7599795	0,9520829	0,8826555	0,4385855	0,1474384	0,9926809	0,8137244	0,6186562	0,8112004	0,9928035	0,1079716	0,9061633	0,9595400	0,8564162	0,3301360	0,9346637	0,7543419	0,9689527	0,7901603	0,8502975
100	0,9426639	0,4268710	0,5438877	0,6165217	0,3524781	0,9657202	0,9666318	1,0097866	0,6162980	0,2635173	0,5952981	0,9996504	0,9591777	0,9846659	0,6191295	1,0010448	0,8704429	0,7792456	0,6294359	1,0008325	0,1391647	0,4644309	0,2620965	0,1846455	0,8130125	1,0962730	0,9278721	0,9530984	0,8907315	0,6536916	0,9121470	1,0016926	0,7498311	0,7822453	0,9869442	0,7124142	0,1568670	0,3027896	0,6514216	1,0312109	0,8064866	0,9440656	0,7802982	0,2828476	0,7659067	0,9726333	0,8803549	0,4428328	0,1305368	0,9739784	0,7905378	0,6269293	0,8476198	1,0188076	0,1163940	0,8702648	0,9446749	0,9399880	0,3410552	0,9209604	0,7449260	0,9384479	0,7633589	0,8009575
120	1,0152939	0,4107809	0,5240158	0,6235336	0,3869227	1,0513079	1,0355293	0,9909631	0,6035743	0,2926016	0,6436758	0,9355874	1,0078033	1,0612048	0,5807029	1,0187655	0,8522517	0,7699083	0,6030837	1,0061733	0,1292777	0,4502802	0,2874535	0,2124071	0,8468234	1,0404657	0,9549018	0,9710546	0,9173859	0,6034623	0,9216124	0,9736140	0,7764763	0,7933270	1,0425348	0,6701307	0,2057256	0,3124454	0,6443129	0,9847317	0,7248759	0,9654630	0,7759343	0,2639625	0,7941291	1,0067512	0,8731828	0,4411825	0,1088979	0,9359337	0,8549277	0,6181869	0,8972210	0,9280439	0,1005087	0,8035503	1,0311351	0,9603403	0,3872752	0,9284029	0,7744955	0,9603072	0,7677056	0,8908964
140	0,9900227	0,4562262	0,5329592	0,5739501	0,3824216	1,0222463	1,0020279	0,9494633	0,5789193	0,3125456	0,6372834	0,8726341	0,9562095	0,9857834	0,6036141	0,9713806	0,7915831	0,8438341	0,6509186	1,0986931	0,1380353	0,4264886	0,2935893	0,2213010	0,8603436	0,9793478	0,9803645	0,8782146	0,9459271	0,6139081	0,9604048	0,9936603	0,7596605	0,7344063	0,9857690	0,6927139	0,2390881	0,3191348	0,6329230	0,9795712	0,6960410	1,0005981	0,7588647	0,2523276	0,7766371	0,9916557	0,9143962	0,4482332	0,0999450	0,9267931	0,8898556	0,6122145	0,8907525	0,9252907	0,0926369	0,9034201	1,0061762	0,9759987	0,3862247	0,9872077	0,8787680	0,9599178	0,7695432	0,8773022
160	1,0069192	0,4514999	0,5636717	0,5755047	0,3360701	0,9934214	0,9979392	0,9311237	0,6434944	0,3097848	0,5966449	0,8664775	1,0160913	0,9944495	0,5615637	1,0310609	0,8531198	0,8788426	0,5890514	1,0406255	0,1431422	0,4294416	0,3242929	0,2166756	0,8262169	1,0160309	1,0055912	0,8705363	1,0341177	0,6847390	0,9936382	0,9775414	0,7458753	0,8070064	1,0084571	0,6841103	0,2176029	0,3149249	0,5944310	0,9852710	0,7729107	0,9859343	0,7507703	0,2496559	0,7297041	0,9622123	0,9244842	0,3822476	0,1127751	0,9614217	0,8795796	0,6135177	0,8609138	0,9130613	0,1133415	0,8209078	0,9504372	0,9997251	0,3829912	0,9645530	0,8162579	0,9565914	0,7314531	0,8739558
180	0,9594353	0,4137865	0,6385620	0,5874352	0,3521512	0,9631089	1,0015357	0,9631353	0,6911531	0,3106062	0,5820263	0,9393157	1,1257455	0,9636313	0,5863334	1,0238561	0,9426958	0,8726494	0,6331359	1,0305074	0,1457821	0,4935363	0,3187945	0,1884139	0,8653608	1,0595350	0,8914245	0,9236457	1,0464826	0,6566754	0,9836980	0,9610595	0,7532175	0,7448543	1,0616021	0,7313156	0,1944208	0,2964398	0,6220694	1,0224131	0,7520320	0,9993460	0,7527220	0,2111853	0,7390970	1,0156398	0,9228932	0,3908984	0,1099850	0,8997727	0,8746120	0,6355632	0,8445113	0,8988139	0,1180558	0,8175353	0,9815261	0,9294665	0,3601413	0,9796525	0,8085660	0,9943719	0,7650149	0,8350724
200	0,9487515	0,4154761	0,6370578	0,5660950	0,3421450	0,9477053	1,0438369	1,0048650	0,6405262	0,2759504	0,5448836	0,9242705	1,0879878	0,9995731	0,6604364	0,9463622	0,8858741	0,8762098	0,6604027	1,1160059	0,1426192	0,4923488	0,3114202	0,1880873	0,8591038	1,0292729	0,8175635	0,9338775	1,0120730	0,6201653	0,9514001	0,8922099	0,7394075	0,7949579	0,9505948	0,6916635	0,1750159	0,2961923	0,5884175	1,0389265	0,7714790	1,0054170	0,7226978	0,2191757	0,7255735	0,9856493	0,8707699	0,3790436	0,1103415	0,8612023	0,8903635	0,5975344	0,8386453	0,9205343	0,1167438	0,8043048	0,9812801	1,0029253	0,3655971	1,0011904	0,7481993	0,9585007	0,7444798	0,8439964
220	1,0375039	0,4344239	0,5913185	0,5836925	0,3817817	0,9513929	1,0330204	0,9009934	0,6328692	0,2657862	0,4994842	0,8831768	1,0902460	0,9812927	0,5961110	0,9159025	0,9753350	0,8049659	0,5783657	1,1044244	0,1459575	0,5424192	0,2759124	0,2055952	0,9287061	0,9537849	0,8699918	0,9133440	1,0155752	0,6206451	0,9600022	0,9393494	0,8248922	0,7613480	0,8695718	0,6894041	0,1614218	0,2446119	0,5813050	1,0440838	0,7052519	1,0685320	0,7299236	0,2196706	0,7547739	0,9610718	0,8618671	0,4419148	0,1307733	0,8757062	0,8733578	0,5770159	0,8609740	0,9000660	0,1124954	0,8633734	0,9074953	1,0131016	0,3439244	1,0283008	0,8414513	0,9546431	0,7165983	0,9024139
240	1,1037871	0,4338301	0,5645143	0,5682041	0,3861100	0,9571071	1,0107100	0,9483082	0,6389363	0,2477101	0,5330093	0,9455625	1,0670397	0,9567232	0,5623739	0,9080692	0,8461758	0,8480936	0,5906454	0,9697972	0,1285899	0,5369541	0,2884784	0,1959495	0,8319342	0,9133935	0,8792564	0,9138385	0,9956991	0,6642848	0,9118474	0,9632644	0,8318900	0,7596329	0,9289288	0,7176850	0,1878056	0,2712184	0,6191244	1,0851399	0,7327119	1,0451755	0,7724395	0,1990910	0,7804574	0,9509536	0,8396824	0,4694544	0,1368564	0,9333664	0,8658320	0,5927407	0,8384332	0,9088900	0,1358533	0,8711846	0,9146569	0,9723505	0,3015450	0,9880902	0,8524865	0,9810250	0,7479076	0,9224493
260	1,1063222	0,4131030	0,5561391	0,5250109	0,3812515	0,9964091	0,9682845	0,9597704	0,5739987	0,2682715	0,5480528	0,9288991	1,0178117	0,9788822	0,5411625	0,8940551	0,8531006	0,8559336	0,5691384	0,9841433	0,1133943	0,5449803	0,2783954	0,1908783	0,7689539	0,9462514	0,9267479	0,9385226	1,0484212	0,6097315	0,9426768	0,9723969	0,8327223	0,7360332	0,8982115	0,7556788	0,1780883	0,2791471	0,6076983	1,1064995	0,7821570	1,0659775	0,7374742	0,2250887	0,7545143	0,9716091	0,8556945	0,3991448	0,1462515	0,8760214	0,8976347	0,5904179	0,8412369	0,9248139	0,1109507	0,8390718	0,9894597	0,9102663	0,3286379	0,9394768	0,8331229	0,9532597	0,7901753	0,9048540
280	1,0853830	0,4460699	0,5410836	0,5417126	0,3780582	0,9775438	0,9782403	0,9243074	0,5855609	0,2814204	0,5620926	0,8872344	0,9710793	0,9162476	0,5286103	0,8895711	0,8327715	0,8030830	0,6492905	0,9933090	0,0949030	0,5202191	0,2908226	0,1822263	0,8403550	1,0235815	0,9313905	0,9489857	0,9412641	0,6537199	0,9924149	1,0035593	0,7868773	0,7175162	0,9391997	0,7185418	0,1700731	0,2541993	0,6318943	1,0375772	0,7900000	0,9949327	0,7565572	0,2425765	0,7040305	0,8964474	0,9031753	0,4119981	0,1604413	0,8850837	0,8933217	0,6253815	0,8253640	0,9357180	0,1020438	0,8149476	0,9924950	0,9931109	0,3299925	0,9644868	0,7760620	1,0017597	0,7590618	0,8348202
300	0,9744059	0,4860509	0,5674508	0,5487861	0,3943078	0,9584800	0,9901018	0,9042742	0,6245641	0,2821718	0,5863190	0,9122054	1,0007118	0,9188476	0,5191115	0,9470122	0,9038993	0,7886308	0,6366357	1,0404623	0,1238850	0,5601833	0,3639444	0,1824319	0,8168839	1,0571044	0,9449978	0,9652553	0,9782686	0,6503304	0,9421633	1,0156474	0,7308179	0,7350014	0,8864479	0,6076237	0,1476311	0,2320266	0,6178866	1,0837938	0,7394817	1,0652619	0,7597795	0,2026800	0,7269255	0,8757284	0,8401239	0,4598353	0,1589725	0,9303065	0,8591753	0,5930123	0,8709379	0,9102772	0,1210366	0,8595832	0,9394620	0,9579575	0,4137266	0,9227161	0,7891060	0,9920330	0,8403452	0,8748673
