"Time"	dicA	ydfD	dicB	alaS	tdh	lrp	yeiL	stpA	malT	dgsA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	rcsA	csgD	mdtE	mdtF	hdeA	hdeB	yhiD	gadA	gadB	gadC	nemA	gadY	hdeD	slp	dctR	cadA	cadB	osmC	csgG	csgF	csgE	gltD	gltB	gltF	livK	livM	iraP	asnB	yfdX	lon	lysU	ydeP	livH	sdaA	kbl	livJ	livF	malZ	gnd	adrA	ybaT	yegR	ybaS	yneN	pepD	yojI
680	1,0082182	0,4159287	0,0082566	0,3937470	0,9752815	0,9205028	1,0011364	0,4369132	0,6251750	0,7012969	1,0758138	0,1769841	0,0020467	0,9304240	0,1736444	0,6454207	0,7601580	0,2983051	0,0949802	0,8623480	0,8918589	0,9678318	0,0397951	0,5167332	0,4524233	0,3309656	0,0126519	0,3198743	0,3303133	1,0901802	0,0761850	0,4842874	0,7257239	0,5807349	0,4597297	0,7820385	0,9200945	0,9586922	0,7301418	0,9403698	1,0884834	0,9201261	0,0151726	0,3002431	0,9932785	1,1136032	0,0268358	0,1982039	0,2652931	0,1708425	0,0545105	0,4879628	0,9548617	0,0231524	0,2211464	0,8665073	0,9319612	0,4426958	0,2587733	0,0805446	0,5443059	0,0831992	0,4234305	0,7694419
700	1,0207656	0,4363221	0,0104785	0,4022353	1,0488040	0,8946971	0,9701256	0,4522073	0,4836698	0,6420521	1,0266442	0,1624568	0,0024934	0,9640551	0,1300934	0,6499319	0,7803811	0,2809826	0,1145138	0,8954218	0,9173497	0,9110001	0,0562019	0,5450365	0,5175447	0,3208817	0,0147376	0,3375925	0,3146546	1,0679937	0,0685464	0,4796275	0,6767212	0,5367306	0,4565254	0,8186909	0,8925342	0,9865402	0,7043210	0,9645768	1,0782756	0,9421258	0,0115429	0,2919689	1,0346335	1,0814498	0,0303658	0,2201233	0,2291219	0,1295008	0,0532750	0,4646967	0,9346975	0,0208377	0,1740957	0,8684325	0,8758488	0,4716544	0,1851391	0,0794049	0,4549484	0,0787044	0,4406347	0,7436934
720	1,0222150	0,4383833	0,0079089	0,3959313	1,0388501	0,8948428	0,9108354	0,4003109	0,4677752	0,6073837	1,0516423	0,1569733	0,0030256	0,9560709	0,1100946	0,6505529	0,8718313	0,2637275	0,1090668	0,9355020	1,0406982	0,9474282	0,0735139	0,4983304	0,5555415	0,3081644	0,0198583	0,2795388	0,3151101	1,0512769	0,0431959	0,4172045	0,6555216	0,5784034	0,4611429	0,7885651	0,9091006	0,9735893	0,7579513	0,8970989	1,0646318	0,9044063	0,0143355	0,2854722	1,0389484	1,0611653	0,0379720	0,1782088	0,2313141	0,1349297	0,1062768	0,5296020	0,8993677	0,0203909	0,2080014	0,8206844	0,8699004	0,4958696	0,1630982	0,0577773	0,3487741	0,0819282	0,4093319	0,8303128
740	0,9966282	0,4135747	0,0024720	0,4164697	1,0654472	0,8460638	0,8265534	0,3726858	0,4618105	0,6012559	1,0247909	0,1811752	0,0007362	0,9466823	0,0841512	0,6305411	0,8414918	0,2632460	0,1187016	0,9518393	0,9312536	0,9938880	0,0815047	0,4704600	0,5717887	0,2463315	0,0231018	0,2740185	0,3283260	0,9806256	0,0392470	0,4644230	0,5906972	0,5187720	0,4318209	0,8301355	0,9705965	1,0026406	0,7413211	1,0226598	1,0387653	0,9083134	0,0187533	0,2714910	0,9618762	1,0260802	0,0260639	0,1743073	0,2361380	0,1172930	0,0854304	0,5390453	0,9617674	0,0260379	0,2396199	0,9421134	0,8314859	0,4704729	0,1499311	0,0567880	0,2391918	0,0763178	0,3836347	0,7951816
760	1,0653610	0,4243082	0,0017399	0,4207774	1,0425284	0,8259171	0,8646165	0,3113446	0,4633908	0,6226498	1,0115296	0,1652635	0,0002231	0,9753960	0,0635143	0,6980994	0,8620806	0,2469344	0,1334866	0,9885915	0,8329851	0,9881666	0,0741915	0,4819810	0,5456024	0,2672069	0,0202554	0,3051771	0,3185434	0,8961316	0,0290793	0,4226769	0,5769331	0,4588525	0,4151669	0,8071955	0,8845754	0,9925396	0,7009691	1,0066965	1,0720274	0,8996599	0,0169024	0,3034599	0,9133362	0,9769617	0,0224252	0,1503661	0,2743174	0,0994909	0,0670155	0,5407980	0,9402392	0,0371003	0,2208693	0,8585548	0,8368766	0,4990193	0,1440343	0,0626085	0,1916657	0,0557381	0,4213043	0,7400862
780	1,0466600	0,3933705	0,0083432	0,4022623	1,0424950	0,9415715	0,9467836	0,3337401	0,4032142	0,6002124	1,0161499	0,1338318	0,0001719	0,9848692	0,0546135	0,6928889	0,9071399	0,2655771	0,1194592	0,9807480	0,6871122	1,0668216	0,0490520	0,4955881	0,5892143	0,2289773	0,0179365	0,3411658	0,3115369	0,8053319	0,0267760	0,4114783	0,5988858	0,4881432	0,3424069	0,7808965	0,9356981	1,0053644	0,7310904	0,9895533	1,0679589	0,8712544	0,0204415	0,3055655	0,9238501	0,9776920	0,0402644	0,1553448	0,2853597	0,0602019	0,1065759	0,5435576	0,9846870	0,0332348	0,2196921	0,9985634	0,8176127	0,5570882	0,1509531	0,0818516	0,1487466	0,0608433	0,3907936	0,7480672
800	0,9874298	0,3638338	0,0078255	0,3632707	1,0543153	0,9997269	0,9253485	0,4220367	0,4274853	0,6168743	0,9053333	0,1079914	0,0039723	1,0005918	0,0430390	0,6469085	0,8557504	0,2661707	0,1462203	0,9436206	0,6373542	1,0744277	0,0550486	0,4545796	0,5932320	0,3067677	0,0217181	0,2855628	0,3085227	0,7604244	0,0286065	0,3687355	0,6134302	0,4665399	0,3611973	0,7710955	0,8581283	0,9725910	0,7170501	0,9628182	1,0685530	0,8396093	0,0178366	0,3224859	0,9529522	0,8701402	0,0353422	0,1347845	0,2648440	0,0599072	0,1038133	0,5394496	0,8668554	0,0321282	0,2088891	0,9691068	0,7371291	0,5412343	0,1284826	0,0947538	0,1403574	0,0563513	0,3260698	0,7649760
820	0,9207817	0,3623287	0,0024179	0,3872023	1,0295863	0,9767649	0,9278837	0,3723751	0,3914596	0,6560891	0,8629044	0,1077093	0,0050112	1,0176839	0,0326665	0,6184655	0,8459534	0,2752183	0,1713431	0,9074315	0,5462386	1,0472232	0,0554961	0,5262194	0,5844590	0,3422665	0,0244027	0,2398957	0,3094336	0,6454706	0,0204693	0,3796621	0,6159549	0,4752803	0,3706498	0,7741373	0,9131901	0,9356761	0,7079972	0,9966056	1,0614064	0,9108987	0,0180753	0,3103099	0,9198084	0,8862172	0,0161634	0,1217293	0,2606122	0,0672126	0,1028677	0,4825272	0,8761195	0,0323793	0,1980487	0,9451375	0,8125847	0,5535499	0,1247325	0,0558129	0,1025792	0,0558877	0,3081673	0,8086362
840	0,9889530	0,3393509	0,0007897	0,3951720	1,0461003	1,0174097	0,9111074	0,4261837	0,3390470	0,6881696	0,9110927	0,1346244	0,0027917	1,0597018	0,0192627	0,6353351	0,8357874	0,2864188	0,1598296	0,8918491	0,4693204	1,0013487	0,0672183	0,5477878	0,6639003	0,3323355	0,0284097	0,2401424	0,2954659	0,5420207	0,0204562	0,3619581	0,6162338	0,4496233	0,3628892	0,8286371	0,8835797	0,9673179	0,6746418	0,9349479	0,9931109	0,8916496	0,0105625	0,2902686	0,9674711	0,8152447	0,0178331	0,1038885	0,2705373	0,0472903	0,0869146	0,5641627	0,9335149	0,0367862	0,2599304	0,9439778	0,8416514	0,5120510	0,1009568	0,0834028	0,0775635	0,0534272	0,3490021	0,7908151
860	1,0473085	0,3259270	0,0066000	0,4333888	1,0658789	1,0349264	0,9432023	0,4178117	0,3261739	0,6618798	1,0169086	0,1699481	0,0048739	0,8892542	0,0142892	0,6781547	0,7690010	0,2902878	0,1486135	0,8494000	0,3161533	1,0111934	0,0700229	0,5194108	0,6114115	0,3158568	0,0302365	0,2909423	0,2685702	0,4782665	0,0235833	0,3595292	0,6315409	0,4366127	0,3307594	0,7816499	0,9023705	0,9737169	0,6879335	0,8820791	0,9649103	0,8289744	0,0090675	0,2935827	0,9437708	0,7012956	0,0215161	0,0991576	0,2525791	0,0602616	0,0813891	0,5064729	0,9474496	0,0361040	0,2704057	0,9414161	0,9054668	0,5206424	0,0718304	0,0900588	0,0489346	0,0617696	0,3682074	0,7928289
880	1,0769375	0,3549861	0,0067446	0,4690208	1,0950578	0,9558036	0,8875055	0,4188820	0,3772312	0,6554364	0,9374114	0,1855780	0,0047375	0,9176898	0,0084163	0,6026121	0,7882610	0,3031978	0,1537266	0,8424461	0,2516390	0,9287077	0,0732446	0,4724591	0,6749888	0,3201205	0,0329287	0,3084188	0,2975127	0,4374200	0,0230327	0,3578861	0,6242391	0,4592273	0,3140496	0,8831662	0,9133759	0,9696416	0,7214593	0,8076030	0,9554816	0,8968236	0,0193288	0,2986535	1,0059299	0,6009017	0,0235421	0,0861475	0,2403326	0,0580178	0,0721205	0,4648995	0,9280549	0,0430136	0,2528202	0,9041738	0,8159283	0,5462129	0,0637878	0,0802474	0,0416285	0,0850462	0,3448572	0,7033067
900	1,0982981	0,3326678	0,0108273	0,4435701	1,1361584	0,9853405	0,9371644	0,3887003	0,2976365	0,6462046	0,9974767	0,1895841	0,0088918	0,9486459	0,0049725	0,6258087	0,8345053	0,3057674	0,1505527	0,8166468	0,2153690	0,8183609	0,0772045	0,4635579	0,7097047	0,2776000	0,0177576	0,3600444	0,3291792	0,3359946	0,0218822	0,4006928	0,5934835	0,4277208	0,3037040	0,8727510	0,9501219	0,9585914	0,6869637	0,8880217	1,0298548	0,9373004	0,0174168	0,2881327	1,0646606	0,5322886	0,0228305	0,0875472	0,2355401	0,0636295	0,0750734	0,5101441	1,0369740	0,0445734	0,2558078	0,9694788	0,7808788	0,5404949	0,0664303	0,0739659	0,0287083	0,1073182	0,3838214	0,6897093
920	1,0582369	0,3601992	0,0065544	0,4144935	1,1057713	0,9231364	0,9836187	0,4135020	0,3601274	0,6392245	0,9650344	0,2603831	0,0088882	0,9879841	0,0031963	0,6170925	0,8661626	0,3188034	0,1564925	0,8491443	0,1723979	0,6949798	0,0626353	0,5019142	0,6391967	0,2752541	0,0255300	0,3031154	0,3283485	0,2852844	0,0176632	0,3891664	0,5355559	0,4525410	0,3363378	0,8530795	0,8481275	0,9460106	0,7217407	0,8841201	1,0094351	0,8778340	0,0105355	0,2710047	0,9914683	0,3737024	0,0356945	0,0958125	0,2110475	0,0629710	0,0968166	0,4820329	1,0284357	0,0420212	0,2327409	0,8887889	0,7813180	0,5195086	0,0674935	0,0671108	0,0237835	0,1724158	0,3775131	0,6635184
940	0,9980591	0,3750899	0,0092836	0,3895855	1,1407610	0,9488831	0,9584426	0,4217876	0,3418098	0,6704674	0,9951783	0,3530705	0,0133658	1,0324571	0,0024285	0,6944419	0,8737447	0,3312801	0,1177260	0,8623711	0,1261708	0,6522894	0,0655767	0,4979601	0,6093030	0,3042839	0,0277896	0,2789789	0,3244369	0,2236806	0,0173335	0,3849754	0,5471035	0,4323574	0,3211290	0,8571672	0,8650561	0,9381120	0,7232718	0,9065926	1,0515400	0,8373803	0,0183468	0,3205938	0,9303280	0,2679500	0,0329597	0,1085102	0,2359903	0,0632573	0,0899001	0,4999892	0,9676281	0,0466407	0,2237342	0,9289052	0,7879263	0,4898687	0,0975962	0,0530964	0,0218137	0,2525592	0,3344718	0,8119937
960	1,0833106	0,3704717	0,0123582	0,3823020	1,0792918	0,9412887	0,8505993	0,3933252	0,3946811	0,5936348	0,8853961	0,3569098	0,0085432	1,0655210	0,0034968	0,6660222	0,8415616	0,3112093	0,1130548	0,8541860	0,1532912	0,7050726	0,0696792	0,4898519	0,6217309	0,3258242	0,0253939	0,3274985	0,2932332	0,1674753	0,0162720	0,3984197	0,5626793	0,4797249	0,2718986	0,8501579	0,8675325	1,0110333	0,6660973	0,9254518	1,0482369	0,8848648	0,0131414	0,2908895	0,8524922	0,1901370	0,0336270	0,1162517	0,2399995	0,0594023	0,0886458	0,5171390	0,9225977	0,0545103	0,2755388	0,9577036	0,7382840	0,4683034	0,0857852	0,0477712	0,0168390	0,3051693	0,3630725	0,8147599
980	1,0654592	0,3438237	0,0072072	0,4024149	1,1040496	0,9745222	0,8826940	0,3919016	0,3779892	0,5862026	0,9554241	0,3707826	0,0118081	1,1173561	0,0029912	0,6413531	0,8308228	0,2581220	0,1254781	0,8776276	0,1735831	0,6577033	0,0705152	0,4836820	0,6737936	0,3152060	0,0211158	0,2651791	0,2692085	0,1255153	0,0187685	0,4160283	0,5594334	0,4509770	0,2596222	0,8257862	0,7866281	0,9781748	0,6353764	0,9996152	1,0233315	0,8507845	0,0083370	0,2950119	0,8217683	0,1412848	0,0444144	0,1033599	0,2449125	0,0699699	0,1012197	0,5027743	0,8664564	0,0531141	0,2758457	0,9844352	0,7787167	0,4223267	0,0870089	0,0565614	0,0188159	0,3131133	0,3292226	0,7991736
1000	1,0187854	0,3704452	0,0064024	0,4515892	1,1633324	0,9718775	1,0237403	0,3863459	0,4022531	0,6143845	1,0354041	0,4347034	0,0073194	0,9735138	0,0050755	0,6646318	0,8309691	0,2578030	0,1232067	0,8961989	0,2146206	0,6716739	0,0821320	0,4451187	0,6068572	0,3577884	0,0160718	0,2467133	0,2738024	0,1001109	0,0121434	0,3648504	0,6020906	0,4288790	0,2881151	0,8210445	0,8331180	0,9880834	0,6617658	1,0949398	0,9326388	0,8892977	0,0187711	0,2735152	0,8107295	0,1002369	0,0430223	0,1003248	0,2418086	0,0621219	0,0893616	0,4781306	0,8573794	0,0468277	0,2689766	0,9524694	0,7267444	0,4472244	0,0958655	0,0631999	0,0206235	0,3143445	0,2917406	0,7762524
1020	0,9933441	0,3930622	0,0035094	0,4103394	1,1382834	0,9944967	0,9879797	0,3979043	0,3432133	0,6400289	1,0073114	0,4345599	0,0133007	0,9619421	0,0039050	0,6461657	0,8491700	0,2812293	0,1065400	0,8993775	0,2291635	0,7238880	0,0831188	0,4827218	0,6596930	0,3261118	0,0089292	0,2717504	0,2763795	0,0935648	0,0078827	0,3446581	0,6247656	0,4153726	0,2780095	0,8108282	0,8654092	0,9847336	0,6775913	1,0239882	0,9361839	0,9498760	0,0174173	0,2694582	0,8525782	0,1108935	0,0214736	0,1052953	0,2017394	0,0581863	0,0729460	0,5266895	0,8313266	0,0416631	0,2670907	0,9562329	0,7436155	0,4470989	0,0868423	0,0618764	0,0190123	0,3357732	0,3123612	0,8436288
1040	0,9475499	0,4167400	0,0050330	0,4222009	1,0939333	1,0256199	0,9641457	0,4559704	0,4506562	0,5942147	0,9865134	0,4151593	0,0060661	0,9865617	0,0009997	0,6497168	0,8314354	0,2884290	0,0992704	0,8609292	0,2776716	0,7803660	0,0726798	0,5010533	0,5960091	0,3801421	0,0176099	0,2756708	0,2698547	0,0896180	0,0065868	0,3240448	0,6442248	0,3948047	0,3336647	0,7984193	0,8650302	0,8540742	0,6702520	0,8759339	0,9287177	0,9668651	0,0194630	0,2403681	0,8951871	0,0988671	0,0289093	0,0823127	0,2142426	0,0660534	0,0766310	0,5032137	0,8516706	0,0369948	0,2644654	0,9136163	0,7868552	0,4040072	0,0754900	0,0532223	0,0185716	0,4245541	0,3778010	0,8194016
1060	0,9735141	0,4195493	0,0077159	0,4572599	1,1298707	1,0095190	0,9538980	0,4621693	0,4497996	0,5755371	1,0143373	0,4445938	0,0076609	1,0727768	0,0003158	0,6417994	0,8494971	0,2577022	0,0961536	0,8087852	0,2930229	0,8018639	0,0604525	0,4571509	0,5524299	0,3014791	0,0300561	0,2279038	0,2852180	0,0827614	0,0074828	0,3498326	0,6611083	0,4400005	0,3195968	0,7899579	0,7894753	0,8553890	0,6663269	0,9412735	0,9741936	0,9848714	0,0246860	0,2493146	1,0038183	0,0914343	0,0329998	0,0747702	0,1904228	0,0589573	0,0741253	0,5402583	0,9093030	0,0283939	0,2592647	0,8888690	0,8179027	0,3533491	0,0804237	0,0462243	0,0201225	0,3965322	0,4148711	0,8640703
1080	0,9409010	0,4200746	0,0025926	0,4276506	1,0318309	0,9656207	0,9308569	0,4205882	0,4574281	0,6768623	1,0319930	0,4659591	0,0092258	1,0596806	0,0035633	0,6468321	0,8082685	0,2378438	0,0722032	0,9382248	0,3091542	0,7588756	0,0494731	0,4941330	0,6015487	0,3091925	0,0157208	0,2068092	0,2776386	0,0738657	0,0074335	0,3463077	0,6969519	0,4888122	0,3006314	0,8086349	0,7788596	0,8553150	0,6529051	1,0123506	0,9417285	1,0030799	0,0248723	0,2334138	0,9603283	0,0858111	0,0383001	0,0712439	0,2312026	0,0473888	0,0636440	0,4812413	0,9047081	0,0310059	0,2544012	0,9929516	0,8095755	0,3857850	0,0750175	0,0742111	0,0066366	0,3730682	0,3995212	0,8241466
1100	0,9473828	0,3880413	0,0043971	0,4252784	1,0637666	1,0030948	0,9988859	0,4041655	0,4484634	0,6833472	1,0315801	0,4295933	0,0070154	0,9968888	0,0036423	0,6685675	0,8334213	0,2495292	0,0773966	0,8774580	0,3279628	0,7899706	0,0452787	0,5022278	0,5423828	0,2866807	0,0173711	0,2078656	0,2604743	0,0766614	0,0060016	0,3884835	0,6548443	0,4603891	0,3402637	0,8469904	0,7359304	0,8724172	0,7181987	0,9191532	0,9101988	0,9944544	0,0159317	0,2520472	0,9626809	0,0755075	0,0225605	0,0825523	0,2108597	0,0407506	0,0771853	0,4768989	0,9012649	0,0301456	0,2556806	1,0312058	0,8272400	0,3936841	0,0738819	0,0656742	0,0082438	0,3191430	0,3799337	0,7792338

0	1,0479391	0,3268174	0,0039622	0,4146840	0,9525670	0,9620891	0,9069126	0,3945959	0,4648351	0,6398952	0,9302796	0,2896332	0,0080559	1,0427639	0,0040806	0,5994070	0,7676065	0,2782807	0,1377052	0,8043794	0,1394429	0,6010271	0,0568561	0,4682966	0,6063048	0,3862545	0,0371380	0,2849221	0,2889258	0,0405798	0,0269686	0,3890209	0,6366754	0,4629121	0,2917499	0,8064766	0,8913487	0,9649417	0,7072187	0,9554502	1,0576496	0,9470542	0,0102598	0,3441913	0,9827604	0,1726778	0,0445547	0,1423352	0,2523765	0,0646949	0,0779903	0,4671426	0,9506062	0,0492022	0,2126670	1,0454521	0,9078128	0,4196142	0,0990882	0,0693673	0,0115987	0,1647084	0,5038985	0,7896547
20	0,9600223	0,2768885	0,0017033	0,3959317	0,9263880	0,9271916	0,9260273	0,4041201	0,3860700	0,5959693	1,0427352	0,4430149	0,0461016	1,0759932	0,0052985	0,6060805	0,7501191	0,2853999	0,0828441	0,7339433	0,3020693	0,8337066	0,0686025	0,4684587	0,5422395	0,2749785	0,0449738	0,3192348	0,3008363	0,0563499	0,0420699	0,4215740	0,6875505	0,4185855	0,3322197	0,8869403	0,8274837	1,1008186	0,6694102	0,9564519	1,0130768	0,9806938	0,0152207	0,2786338	1,0287298	0,1551395	0,0531869	0,1078129	0,2496792	0,0548049	0,0655661	0,4985589	0,8490015	0,0291673	0,2482012	1,1308905	0,8707384	0,4016520	0,1623731	0,0648508	0,0075255	0,4138817	0,4835258	0,8118219
40	0,9017975	0,2895709	0,0016420	0,3464374	0,8713695	0,9021535	0,9589156	0,4322352	0,3678539	0,6538239	0,9867709	0,5276185	0,1281276	1,1027292	0,0029864	0,6080611	0,7586228	0,3012406	0,0865751	0,6760005	0,4397783	0,7790176	0,0744516	0,5037350	0,5373496	0,3148853	0,0697008	0,2601424	0,2824329	0,0944773	0,0480282	0,4131737	0,6303121	0,4874998	0,3295668	0,8487398	0,7801137	1,1308833	0,6539608	0,9130475	1,0018580	1,0335829	0,0141724	0,2342558	1,0896833	0,1580990	0,0894679	0,1066914	0,2396849	0,0573841	0,0897111	0,5140725	0,8409452	0,0292015	0,2471075	1,0565001	0,8437243	0,4095551	0,2986914	0,0664661	0,0060410	0,5494605	0,5391405	0,7941033
60	0,9123592	0,2438832	0,0004855	0,2700012	0,8590065	0,9828220	0,9909723	0,4375020	0,3537149	0,6890989	0,9484146	0,6615683	0,3076559	0,9991259	0,0048767	0,5521957	0,7590308	0,3022422	0,0871873	0,6401267	0,5129505	0,8460953	0,0837364	0,4903445	0,6339612	0,3309809	0,1413020	0,2230286	0,2733088	0,1345590	0,0499575	0,3969736	0,6643771	0,5040227	0,3667563	0,8330536	0,8075483	1,0560385	0,6430904	0,8632744	1,0317716	1,0417871	0,0072220	0,1865960	1,0532424	0,1475669	0,1471597	0,1035415	0,2213905	0,0579557	0,0967907	0,5113271	0,8542299	0,0396019	0,2343697	1,0463728	0,8903002	0,3769340	0,4005642	0,1236648	0,0061805	0,6450442	0,5587120	0,8384705
80	0,9331907	0,2430865	0,0044589	0,1895808	0,8740524	0,9277170	0,9632881	0,4209066	0,3695344	0,6888252	0,8715241	0,7221994	0,4192692	0,9856131	0,0038917	0,5994102	0,7063923	0,3067525	0,0733816	0,6238092	0,5835533	0,8929915	0,0940340	0,5014812	0,7101720	0,3184382	0,2111258	0,2276240	0,2878510	0,1520765	0,0581095	0,4533083	0,6181981	0,4751434	0,3966378	0,7950417	0,8756624	1,0581143	0,5817229	0,9373562	1,0361391	1,0977951	0,0122421	0,1234677	1,0027325	0,1185521	0,2254182	0,0760421	0,2232590	0,0918949	0,1017160	0,5386990	0,8516268	0,0448254	0,2259081	1,0938838	0,9353986	0,3776454	0,5397186	0,2430264	0,0000000	0,7763008	0,5722935	0,7998443
100	0,9597930	0,2420618	0,0035407	0,1488982	0,9228834	0,9066065	0,9458482	0,4279531	0,3718376	0,6579100	0,8630958	0,7241585	0,5471122	1,0067609	0,0014791	0,5668565	0,6676071	0,2825761	0,0940864	0,5842926	0,6918088	0,9249219	0,0832219	0,5114727	0,7676627	0,3452347	0,2411406	0,2150592	0,2890144	0,1532077	0,0402697	0,3960362	0,6547944	0,4707603	0,4006975	0,7672355	0,8837252	1,0465987	0,5724939	0,9875128	1,0663846	1,0485631	0,0077955	0,0732334	0,9867115	0,1175737	0,2804396	0,0829958	0,2573981	0,2211518	0,1227656	0,5068549	0,8499123	0,0456056	0,2082668	1,0930676	0,9752262	0,3243893	0,6812587	0,4135633	0,0055647	0,8776757	0,4925293	0,8309985
120	0,9510097	0,2210172	0,0044315	0,1467902	0,9355479	0,9812813	1,0210371	0,4521581	0,3216874	0,6124676	0,9388037	0,8876823	0,6121920	0,9530393	0,0031073	0,5843729	0,6134570	0,2589039	0,0863530	0,5264462	0,7254539	1,0240498	0,0709113	0,5444775	0,7291700	0,3334096	0,2928961	0,2193479	0,3266339	0,1806235	0,0378024	0,4399129	0,6483080	0,4769281	0,3817228	0,7768439	0,7660374	1,0024198	0,6031893	0,9744580	1,0323963	1,0964199	0,0138854	0,0657332	1,0381590	0,0886265	0,3029089	0,1006776	0,2266114	0,3314323	0,1070807	0,4995073	0,8611448	0,0317855	0,1915191	1,0192849	0,9326753	0,3403338	0,7718322	0,5380124	0,0080992	0,9352322	0,5710800	0,8322345
140	0,9601819	0,2201786	0,0071010	0,1769639	1,0012460	0,9736949	0,9966366	0,4509516	0,3859850	0,6213115	1,0639295	0,9172296	0,7143625	1,0060587	0,0048225	0,5910517	0,5374721	0,2626282	0,0854037	0,5029478	0,7720533	1,0139776	0,0761378	0,5438949	0,8421555	0,3265412	0,3332760	0,2372791	0,3627177	0,1763681	0,0343931	0,4894431	0,6423778	0,4450044	0,3860704	0,7795987	0,7452986	0,9917196	0,6394684	0,9597169	0,9383539	1,0942307	0,0130314	0,0534662	1,0515357	0,0734727	0,3388177	0,1320274	0,2242247	0,4484231	0,0971605	0,5041129	0,8390179	0,0303345	0,2040018	0,9699400	0,9822446	0,3502112	0,8199139	0,5551884	0,0100100	0,8573172	0,6241661	0,8480992
160	0,9913756	0,2092628	0,0036410	0,1539259	1,0544744	0,9639970	1,0528443	0,5380722	0,3816307	0,6511819	1,0015240	0,9413661	0,7408140	1,0510631	0,0022030	0,5449532	0,5240588	0,2865522	0,0751381	0,4611857	0,8870331	1,0173953	0,0705239	0,5239662	0,7835846	0,2978750	0,3318041	0,2798068	0,3642432	0,2044735	0,0281192	0,4336830	0,6325773	0,4698913	0,3978878	0,8085072	0,6981504	0,9780859	0,6163790	0,9781794	0,9947684	1,0410200	0,0200312	0,0257993	1,0593276	0,0768686	0,3580342	0,1142656	0,2186177	0,6390086	0,1004963	0,5921390	0,8535184	0,0373721	0,1884352	1,0095525	1,0410438	0,3608595	1,0065942	0,7313773	0,0148057	0,8471842	0,7362276	0,8366730
180	1,0253821	0,2191090	0,0042320	0,1499368	1,0872342	0,8326468	1,0077885	0,5081119	0,4165873	0,6390012	0,9094777	0,9258793	0,8125194	1,1027532	0,0015206	0,5907314	0,5280920	0,2382412	0,0860056	0,3982890	0,9238022	1,0136713	0,0588210	0,4993979	0,6941012	0,3139958	0,3504850	0,2908009	0,3384927	0,2051212	0,0371363	0,4233398	0,6541151	0,5184784	0,4040236	0,8310938	0,6589628	0,9381492	0,5741947	0,8482822	1,0134551	1,0146142	0,0330896	0,0253566	0,9998322	0,0900671	0,3516959	0,1088004	0,2441821	0,7121632	0,1251703	0,5728438	0,9024197	0,0328481	0,2177082	0,9305833	0,9916770	0,3334407	0,9452944	0,7346002	0,0189844	0,9090371	0,7716809	0,8940568
200	1,0506906	0,2262394	0,0023056	0,1640004	1,0924296	0,8362282	0,9814630	0,4287323	0,4383743	0,6077539	0,9407510	0,9972545	0,9176106	1,0378016	0,0064146	0,5321086	0,5362507	0,2568420	0,0810685	0,4093203	0,8077386	0,9147662	0,0711032	0,5476832	0,7606100	0,3550808	0,3325990	0,2533098	0,3203422	0,2295217	0,0354731	0,4476392	0,6816737	0,4946728	0,4649758	0,7684707	0,6825316	0,9423603	0,5542365	0,8551607	0,9300204	1,0389909	0,0400520	0,0169349	1,0406366	0,0815538	0,4385197	0,1197760	0,2629677	0,7397472	0,0814853	0,5788698	0,8874825	0,0295797	0,2258790	0,9326159	0,9731250	0,2869117	0,9166552	0,8423150	0,0276988	0,8669135	0,7728874	0,8533493
220	1,0654778	0,2312168	0,0047153	0,1547434	1,0505622	0,8536073	0,9292537	0,3927755	0,3952314	0,6232298	0,9302293	1,0303084	0,9199320	0,9387617	0,0069997	0,5228214	0,4686721	0,2729916	0,1035580	0,3568350	0,8437362	0,9328149	0,0742345	0,4980133	0,7017214	0,3675612	0,3161444	0,2055883	0,3663461	0,2449103	0,0209028	0,4204454	0,6684776	0,4452172	0,4639577	0,7418151	0,5896892	1,0752516	0,5500697	0,9044591	0,9366019	1,0612343	0,0345606	0,0163351	1,0490431	0,1029085	0,4347523	0,1041117	0,2377678	0,7842678	0,1102562	0,5558705	0,8380215	0,0151149	0,2327790	1,0006080	0,8650338	0,2768852	0,8921624	0,8734604	0,0253114	0,8675225	0,7929452	0,8500248
240	1,0284306	0,2475697	0,0098761	0,1329435	0,9851673	0,9192572	0,9538497	0,3399892	0,3998491	0,6421881	1,0176026	1,0062061	0,9650634	0,9900384	0,0049966	0,5694568	0,4616009	0,2971080	0,0981158	0,3133270	0,8969738	1,0203191	0,0964858	0,4964299	0,7184304	0,3517269	0,2773698	0,2609317	0,3672734	0,2052266	0,0184250	0,3757436	0,5895775	0,4769863	0,4657637	0,7930659	0,6664334	1,0354528	0,5587471	0,9034990	0,9052518	0,9806103	0,0215916	0,0218997	0,9959062	0,1399660	0,4714351	0,1167370	0,2220137	0,8397180	0,1264151	0,5518384	0,8023787	0,0179163	0,2880823	1,0278039	0,8410491	0,2548851	0,9582110	0,9088527	0,0131159	0,8845456	0,8375090	0,9205256
