"Time"	bolA	ompR	csgD	rstA	rcsB	rcsA	flhD	hdfR	flhC	qseB	lrhA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtE	mdtF	csgF	csgE	csgG	hdeA	hdeB	yhiD	gadA	gadB	gadC	sra	flgH	fliM	ppdA	flgM	fliT	fliF	osmB	fliK	wcaB	ygdB	gltJ	flgA	flgE	wzb	fliJ	flgG	wzc	wcaA	fliQ	fliE	fliG	recC	flgC	fliO	flgD	ygbK	fliR	fliN	yhjH	fliP	gltI	flgF
280	0,0491813	1,0000000	0,0910699	0,0451200	1,0000000	0,9461728	0,0013648	1,0000000	0,0063534	0,0472324	0,9608610	0,4958670	0,0655454	0,0040182	0,7200279	0,4132504	0,2303280	0,9989886	0,2024555	0,1209664	0,8166816	0,1320796	0,0125799	0,3628281	0,9998680	0,6439012	0,3887246	0,8090752	0,1441169	0,1326974	0,6081051	0,8030182	0,0132087	0,0181173	0,0234255	0,0826327	0,6472550	0,0512216	0,7931950	0,0347784	0,7227740	0,1074221	0,0000330	0,0135727	0,4965259	0,9634429	0,0918822	0,3721543	0,9984554	0,9926377	0,1170322	0,0209346	0,0063534	0,7662266	0,7400220	0,0122683	0,0258636	0,2478743	0,0130232	0,0844831	0,3683136	0,1298466	0,0297609	0,0571667
300	0,0478846	1,0000000	0,0910696	0,0451200	1,0000000	0,9488274	0,0009757	1,0000000	0,0056749	0,0472324	0,9656958	0,5208356	0,0655454	0,0040182	0,7188095	0,4143207	0,2305935	0,9990304	0,2018505	0,1209664	0,8189846	0,1477662	0,0125561	0,3627882	0,9998679	0,6510723	0,4286432	0,8078557	0,1566742	0,1392334	0,6426185	0,8046985	0,0127517	0,0177608	0,0234255	0,0826445	0,6507102	0,0480659	0,7932130	0,0334162	0,7250083	0,1046669	0,0000325	0,0129002	0,4976034	0,9642189	0,0900516	0,3602130	0,9988851	0,9928372	0,1048053	0,0209311	0,0063316	0,7713943	0,7400292	0,0122682	0,0250608	0,2119631	0,0130174	0,0841459	0,3685990	0,1298463	0,0297609	0,0568933
320	0,0469904	1,0000000	0,0910694	0,0451200	1,0000000	0,9507660	0,0007172	1,0000000	0,0051926	0,0472324	0,9691351	0,5410581	0,0655454	0,0040182	0,7179556	0,4149936	0,2307993	0,9990518	0,2014913	0,1209664	0,8206062	0,1639884	0,0125403	0,3627540	0,9998678	0,6578205	0,4621996	0,8069501	0,1683043	0,1455877	0,6688871	0,8059176	0,0124049	0,0174959	0,0234254	0,0826509	0,6531353	0,0457563	0,7932263	0,0324848	0,7268333	0,1026128	0,0000322	0,0124073	0,4983242	0,9648296	0,0886353	0,3522756	0,9991813	0,9929773	0,0955758	0,0209285	0,0063175	0,7751750	0,7400320	0,0122682	0,0244734	0,1826668	0,0130135	0,0839368	0,3687824	0,1298461	0,0297609	0,0567028
340	0,0463761	1,0000000	0,0910692	0,0451200	1,0000000	0,9521766	0,0005458	1,0000000	0,0048515	0,0472324	0,9715787	0,5572137	0,0655454	0,0040182	0,7173619	0,4154156	0,2309430	0,9990619	0,2012823	0,1209664	0,8217414	0,1799873	0,0125299	0,3627251	0,9998678	0,6638119	0,4896555	0,8062843	0,1788223	0,1515216	0,6884297	0,8068000	0,0121432	0,0172999	0,0234254	0,0826544	0,6548308	0,0440872	0,7932361	0,0318456	0,7283005	0,1010899	0,0000319	0,0120491	0,4988062	0,9653040	0,0875510	0,3470855	0,9993850	0,9930763	0,0886294	0,0209265	0,0063084	0,7779373	0,7400332	0,0122682	0,0240488	0,1592856	0,0130108	0,0838086	0,3689004	0,1298460	0,0297609	0,0565711
360	0,0459558	1,0000000	0,0910690	0,0451200	1,0000000	0,9532004	0,0004326	1,0000000	0,0046112	0,0472324	0,9733134	0,5699733	0,0655454	0,0040182	0,7169535	0,4156800	0,2310350	0,9990662	0,2011638	0,1209664	0,8225322	0,1951484	0,0125230	0,3627011	0,9998677	0,6689309	0,5116604	0,8057993	0,1881420	0,1568827	0,7027247	0,8074377	0,0119468	0,0171554	0,0234254	0,0826562	0,6560122	0,0428943	0,7932433	0,0314057	0,7294644	0,0999660	0,0000318	0,0117906	0,4991283	0,9656684	0,0867285	0,3437349	0,9995247	0,9931466	0,0834126	0,0209251	0,0063025	0,7799536	0,7400336	0,0122682	0,0237448	0,1409736	0,0130090	0,0837307	0,3689762	0,1298459	0,0297609	0,0564807
380	0,0456692	1,0000000	0,0910689	0,0451200	1,0000000	0,9539421	0,0003579	1,0000000	0,0044426	0,0472324	0,9745442	0,5799540	0,0655454	0,0040182	0,7166759	0,4158460	0,2310891	0,9990676	0,2010986	0,1209664	0,8230806	0,2090420	0,0125184	0,3626814	0,9998677	0,6731879	0,5290173	0,8054495	0,1962559	0,1615954	0,7130498	0,8078978	0,0117999	0,0170493	0,0234254	0,0826573	0,6568329	0,0420497	0,7932486	0,0311021	0,7303769	0,0991399	0,0000316	0,0116051	0,4993435	0,9659458	0,0861094	0,3415934	0,9996203	0,9931967	0,0795010	0,0209240	0,0062986	0,7814242	0,7400338	0,0122682	0,0235289	0,1268593	0,0130077	0,0836837	0,3690249	0,1298458	0,0297609	0,0564189
400	0,0454742	1,0000000	0,0910688	0,0451200	1,0000000	0,9544786	0,0003087	1,0000000	0,0043246	0,0472324	0,9754169	0,5876977	0,0655454	0,0040182	0,7164903	0,4159505	0,2311178	0,9990678	0,2010644	0,1209664	0,8234596	0,2214199	0,0125154	0,3626654	0,9998676	0,6766589	0,5425386	0,8051997	0,2032138	0,1656448	0,7204373	0,8082295	0,0116906	0,0169715	0,0234254	0,0826578	0,6574015	0,0414568	0,7932524	0,0308923	0,7310854	0,0985346	0,0000316	0,0114728	0,4994873	0,9661554	0,0856466	0,3402352	0,9996857	0,9932325	0,0765714	0,0209232	0,0062962	0,7824962	0,7400339	0,0122682	0,0233766	0,1161268	0,0130069	0,0836555	0,3690562	0,1298458	0,0297609	0,0563767
420	0,0453420	1,0000000	0,0910687	0,0451200	1,0000000	0,9548664	0,0002763	1,0000000	0,0042423	0,0472324	0,9760356	0,5936640	0,0655454	0,0040182	0,7163683	0,4160166	0,2311307	0,9990675	0,2010476	0,1209664	0,8237205	0,2321876	0,0125134	0,3626524	0,9998676	0,6794468	0,5529701	0,8050232	0,2091029	0,1690579	0,7256861	0,8084683	0,0116094	0,0169146	0,0234254	0,0826581	0,6577945	0,0410435	0,7932552	0,0307471	0,7316306	0,0980926	0,0000315	0,0113788	0,4995834	0,9663126	0,0853026	0,3393791	0,9997304	0,9932582	0,0743791	0,0209226	0,0062946	0,7832773	0,7400339	0,0122682	0,0232695	0,1080587	0,0130063	0,0836387	0,3690763	0,1298458	0,0297609	0,0563479
440	0,0452525	1,0000000	0,0910687	0,0451200	1,0000000	0,9551465	0,0002551	1,0000000	0,0041850	0,0472324	0,9764742	0,5982338	0,0655454	0,0040182	0,7162899	0,4160586	0,2311349	0,9990671	0,2010403	0,1209664	0,8238996	0,2413670	0,0125121	0,3626421	0,9998675	0,6816601	0,5609565	0,8049000	0,2140308	0,1718883	0,7293964	0,8086401	0,0115494	0,0168731	0,0234254	0,0826583	0,6580656	0,0407572	0,7932572	0,0306464	0,7320470	0,0977705	0,0000315	0,0113122	0,4996475	0,9664299	0,0850483	0,3388418	0,9997609	0,9932766	0,0727396	0,0209222	0,0062935	0,7838463	0,7400339	0,0122682	0,0231946	0,1020525	0,0130060	0,0836286	0,3690893	0,1298457	0,0297609	0,0563283
460	0,0451921	1,0000000	0,0910686	0,0451200	1,0000000	0,9553486	0,0002411	1,0000000	0,0041452	0,0472324	0,9767849	0,6017162	0,0655454	0,0040182	0,7162408	0,4160856	0,2311348	0,9990669	0,2010379	0,1209664	0,8240223	0,2490580	0,0125112	0,3626339	0,9998675	0,6834009	0,5670344	0,8048151	0,2181138	0,1742032	0,7320099	0,8087636	0,0115051	0,0168428	0,0234254	0,0826584	0,6582522	0,0405601	0,7932587	0,0305767	0,7323631	0,0975363	0,0000314	0,0112653	0,4996904	0,9665171	0,0848610	0,3385058	0,9997817	0,9932898	0,0715141	0,0209218	0,0062929	0,7842606	0,7400339	0,0122682	0,0231424	0,0976185	0,0130057	0,0836227	0,3690976	0,1298457	0,0297609	0,0563149
480	0,0451514	1,0000000	0,0910686	0,0451200	1,0000000	0,9554945	0,0002319	1,0000000	0,0041176	0,0472324	0,9770051	0,6043585	0,0655454	0,0040182	0,7162112	0,4161030	0,2311328	0,9990667	0,2010378	0,1209664	0,8241061	0,2554072	0,0125106	0,3626274	0,9998675	0,6847596	0,5716379	0,8047576	0,2214674	0,1760739	0,7338465	0,8088524	0,0114725	0,0168207	0,0234254	0,0826584	0,6583804	0,0404251	0,7932597	0,0305283	0,7326015	0,0973665	0,0000314	0,0112323	0,4997190	0,9665815	0,0847238	0,3382962	0,9997958	0,9932993	0,0705983	0,0209216	0,0062924	0,7845622	0,7400339	0,0122682	0,0231061	0,0943687	0,0130055	0,0836191	0,3691030	0,1298457	0,0297609	0,0563058
500	0,0451240	1,0000000	0,0910685	0,0451200	1,0000000	0,9555998	0,0002259	1,0000000	0,0040985	0,0472324	0,9771611	0,6063558	0,0655454	0,0040182	0,7161941	0,4161143	0,2311305	0,9990666	0,2010387	0,1209664	0,8241633	0,2605817	0,0125103	0,3626224	0,9998675	0,6858133	0,5751119	0,8047193	0,2242008	0,1775702	0,7351356	0,8089161	0,0114486	0,0168047	0,0234254	0,0826584	0,6584684	0,0403329	0,7932605	0,0304948	0,7327805	0,0972434	0,0000314	0,0112092	0,4997381	0,9666290	0,0846235	0,3381657	0,9998055	0,9933062	0,0699142	0,0209214	0,0062921	0,7847818	0,7400339	0,0122682	0,0230808	0,0920017	0,0130054	0,0836170	0,3691064	0,1298457	0,0297609	0,0562996
520	0,0451056	1,0000000	0,0910685	0,0451200	1,0000000	0,9556757	0,0002219	1,0000000	0,0040853	0,0472324	0,9772716	0,6078608	0,0655454	0,0040182	0,7161849	0,4161218	0,2311285	0,9990666	0,2010399	0,1209664	0,8242022	0,2647523	0,0125100	0,3626184	0,9998675	0,6866261	0,5777258	0,8046944	0,2264134	0,1787563	0,7360400	0,8089619	0,0114310	0,0167930	0,0234254	0,0826584	0,6585287	0,0402703	0,7932611	0,0304715	0,7329143	0,0971545	0,0000314	0,0111930	0,4997509	0,9666639	0,0845504	0,3380845	0,9998120	0,9933111	0,0694032	0,0209213	0,0062920	0,7849416	0,7400339	0,0122682	0,0230633	0,0902873	0,0130053	0,0836158	0,3691086	0,1298457	0,0297609	0,0562953
540	0,0450933	1,0000000	0,0910685	0,0451200	1,0000000	0,9557305	0,0002194	1,0000000	0,0040762	0,0472324	0,9773499	0,6089915	0,0655454	0,0040182	0,7161806	0,4161267	0,2311269	0,9990666	0,2010411	0,1209664	0,8242287	0,2680812	0,0125098	0,3626153	0,9998675	0,6872500	0,5796881	0,8046787	0,2281936	0,1796892	0,7366746	0,8089948	0,0114182	0,0167846	0,0234254	0,0826585	0,6585700	0,0402279	0,7932615	0,0304554	0,7330139	0,0970902	0,0000314	0,0111818	0,4997594	0,9666894	0,0844973	0,3380341	0,9998165	0,9933147	0,0690216	0,0209212	0,0062918	0,7850579	0,7400339	0,0122682	0,0230512	0,0890515	0,0130053	0,0836151	0,3691100	0,1298457	0,0297609	0,0562924
560	0,0450851	1,0000000	0,0910685	0,0451200	1,0000000	0,9557700	0,0002176	1,0000000	0,0040699	0,0472324	0,9774053	0,6098391	0,0655454	0,0040182	0,7161790	0,4161299	0,2311259	0,9990666	0,2010421	0,1209664	0,8242467	0,2707158	0,0125097	0,3626129	0,9998675	0,6877270	0,5811584	0,8046692	0,2296181	0,1804179	0,7371202	0,8090184	0,0114088	0,0167784	0,0234254	0,0826585	0,6585982	0,0401992	0,7932617	0,0304443	0,7330878	0,0970439	0,0000314	0,0111739	0,4997651	0,9667082	0,0844588	0,3380027	0,9998195	0,9933172	0,0687367	0,0209212	0,0062918	0,7851425	0,7400339	0,0122682	0,0230428	0,0881646	0,0130052	0,0836146	0,3691109	0,1298457	0,0297609	0,0562904
580	0,0643295	1,0000000	0,0910685	0,0451200	1,0000000	0,9557985	0,0015360	1,0000000	0,0041118	0,0472324	0,9688026	0,6055244	0,0655454	0,0040182	0,7398306	0,4160087	0,2607389	0,9990347	0,2568585	0,1209664	0,8014713	0,2662670	0,0136302	0,3626111	0,9998675	0,6885000	0,5830583	0,8047937	0,2573332	0,1809517	0,7372705	0,7931186	0,0114020	0,0167740	0,0234254	0,0660278	0,6171599	0,0402173	0,7932620	0,0304373	0,7331424	0,0970105	0,0000314	0,0111685	0,4535444	0,9667218	0,0844433	0,2974387	0,9941717	0,9847320	0,0685239	0,0209211	0,0062917	0,7316892	0,5554573	0,0122682	0,0230371	0,0875604	0,0130052	0,0736443	0,3356233	0,1298457	0,0297609	0,0562891
600	0,1035256	1,0000000	0,0910684	0,0451200	1,0000000	0,9558187	0,0041180	1,0000000	0,0042048	0,0472324	0,9525682	0,5953493	0,0655454	0,0040182	0,7841352	0,4137681	0,3165535	0,9986560	0,3663384	0,1209664	0,7578414	0,2593409	0,0156590	0,3626097	0,9998675	0,6920769	0,5854675	0,8060256	0,3026932	0,1810325	0,7359111	0,7602951	0,0113970	0,0167707	0,0234254	0,0438067	0,5317296	0,0405729	0,7932621	0,0304383	0,7331827	0,0969864	0,0000314	0,0111647	0,3697736	0,9667317	0,0845465	0,2280481	0,9829270	0,9700894	0,0683652	0,0209211	0,0062917	0,6228835	0,3209141	0,0122682	0,0230344	0,0873915	0,0130052	0,0571700	0,2753897	0,1298457	0,0297609	0,0562888
620	0,1460829	1,0000000	0,0910684	0,0451200	1,0000000	0,9558324	0,0068257	1,0000000	0,0043097	0,0472324	0,9359117	0,5830543	0,0655454	0,0040182	0,8258212	0,4015769	0,3689676	0,9972935	0,4715329	0,1209664	0,7134200	0,2594851	0,0176076	0,3626086	0,9998674	0,6994757	0,5874447	0,8092761	0,3382194	0,1800315	0,7319177	0,7240426	0,0113934	0,0167684	0,0234254	0,0282208	0,4376995	0,0415582	0,7932622	0,0304518	0,7332124	0,0969692	0,0000314	0,0111621	0,2891455	0,9667390	0,0848724	0,1670902	0,9710037	0,9570032	0,0682487	0,0209211	0,0062918	0,5043181	0,1707348	0,0122682	0,0230352	0,0878231	0,0130052	0,0429658	0,2180847	0,1298457	0,0297609	0,0562901
640	0,1846758	1,0000000	0,0910684	0,0451200	1,0000000	0,9558411	0,0092208	1,0000000	0,0044087	0,0472324	0,9211785	0,5692624	0,0655454	0,0040182	0,8570512	0,3720679	0,4075376	0,9944127	0,5444582	0,1209664	0,6753732	0,2678910	0,0191821	0,3626078	0,9998674	0,7101238	0,5884799	0,8144916	0,3593790	0,1767114	0,7254523	0,6905023	0,0113907	0,0167669	0,0234254	0,0188230	0,3512190	0,0431862	0,7932623	0,0304788	0,7332341	0,0969568	0,0000314	0,0111603	0,2237830	0,9667442	0,0854381	0,1244663	0,9604288	0,9472269	0,0681708	0,0209210	0,0062923	0,3958489	0,0909891	0,0122682	0,0230394	0,0888609	0,0130052	0,0327611	0,1723238	0,1298457	0,0297609	0,0562927
660	0,2167564	1,0000000	0,0910684	0,0451200	1,0000000	0,9558456	0,0111837	1,0000000	0,0044947	0,0472324	0,9088572	0,5517515	0,0655454	0,0040182	0,8790906	0,3307585	0,4317369	0,9901551	0,5818028	0,1209664	0,6449894	0,2811583	0,0203577	0,3626072	0,9998674	0,7241854	0,5884682	0,8209369	0,3690452	0,1699614	0,7174529	0,6619770	0,0113888	0,0167659	0,0234254	0,0134744	0,2782872	0,0452732	0,7932623	0,0305190	0,7332499	0,0969479	0,0000314	0,0111591	0,1747589	0,9667480	0,0861926	0,0995523	0,9518168	0,9405144	0,0681354	0,0209210	0,0062934	0,3044171	0,0522605	0,0122682	0,0230463	0,0904067	0,0130052	0,0260625	0,1386230	0,1298457	0,0297609	0,0562963
680	0,2420853	1,0000000	0,0910684	0,0451200	1,0000000	0,9558466	0,0127294	1,0000000	0,0045660	0,0472324	0,8987893	0,5268682	0,0655454	0,0040182	0,8962753	0,2880293	0,4447727	0,9853384	0,5932519	0,1209664	0,6211784	0,2947100	0,0211984	0,3626067	0,9998674	0,7423289	0,5873549	0,8277719	0,3706590	0,1602451	0,7088610	0,6388699	0,0113874	0,0167653	0,0234254	0,0105069	0,2198502	0,0475762	0,7932624	0,0305702	0,7332613	0,0969417	0,0000314	0,0111583	0,1395124	0,9667507	0,0870579	0,0882717	0,9451436	0,9361233	0,0681481	0,0209210	0,0062950	0,2308432	0,0344127	0,0122682	0,0230549	0,0923134	0,0130052	0,0219136	0,1149025	0,1298457	0,0297609	0,0563003
700	0,2614136	1,0000000	0,0910684	0,0451200	1,0000000	0,9558435	0,0139202	1,0000000	0,0046237	0,0472324	0,8906375	0,4922234	0,0655454	0,0040182	0,9119436	0,2506575	0,4504471	0,9809026	0,5906312	0,1209664	0,6021724	0,3044211	0,0217840	0,3626064	0,9998674	0,7643597	0,5848214	0,8344246	0,3664428	0,1493171	0,7001732	0,6207293	0,0113865	0,0167652	0,0234254	0,0088801	0,1745823	0,0498809	0,7932624	0,0306290	0,7332694	0,0969373	0,0000314	0,0111578	0,1148043	0,9667525	0,0879581	0,0861322	0,9401371	0,9333381	0,0682107	0,0209210	0,0062971	0,1733403	0,0264668	0,0122682	0,0230642	0,0944194	0,0130052	0,0194590	0,0986671	0,1298457	0,0297609	0,0563045
720	0,2758101	1,0000000	0,0910684	0,0451200	1,0000000	0,9558351	0,0148272	1,0000000	0,0046694	0,0472324	0,8840556	0,4487373	0,0655454	0,0040182	0,9271445	0,2213044	0,4519027	0,9774418	0,5829499	0,1209664	0,5863151	0,3070195	0,0221851	0,3626061	0,9998674	0,7885139	0,5801266	0,8406469	0,3573908	0,1389246	0,6913324	0,6067914	0,0113857	0,0167655	0,0234254	0,0079933	0,1403448	0,0520360	0,7932624	0,0306913	0,7332750	0,0969343	0,0000314	0,0111575	0,0977580	0,9667537	0,0888337	0,0893977	0,9364643	0,9316080	0,0683192	0,0209210	0,0062994	0,1292646	0,0230147	0,0122682	0,0230734	0,0965740	0,0130052	0,0180695	0,0877570	0,1298457	0,0297609	0,0563084
740	0,2863407	1,0000000	0,0910684	0,0451200	1,0000000	0,9558184	0,0155148	1,0000000	0,0047054	0,0472324	0,8787411	0,4000126	0,0655454	0,0040182	0,9414309	0,2000654	0,4513213	0,9751077	0,5754182	0,1209664	0,5724110	0,3002593	0,0224569	0,3626059	0,9998674	0,8120598	0,5720558	0,8463874	0,3438687	0,1300940	0,6817475	0,5962470	0,0113852	0,0167660	0,0234254	0,0075113	0,1149074	0,0539548	0,7932624	0,0307530	0,7332785	0,0969322	0,0000314	0,0111573	0,0861195	0,9667543	0,0896451	0,0953737	0,9338136	0,9305491	0,0684643	0,0209210	0,0063018	0,0959357	0,0215420	0,0122682	0,0230822	0,0986557	0,0130052	0,0173224	0,0805166	0,1298457	0,0297609	0,0563120
760	0,2939361	1,0000000	0,0910684	0,0451200	1,0000000	0,9557884	0,0160358	1,0000000	0,0047336	0,0472324	0,8744449	0,3502018	0,0655454	0,0040182	0,9540595	0,1857261	0,4500267	0,9737501	0,5701638	0,1209664	0,5598244	0,2833124	0,0226396	0,3626058	0,9998674	0,8325106	0,5589669	0,8516526	0,3262623	0,1231384	0,6702148	0,5883612	0,0113848	0,0167666	0,0234254	0,0072497	0,0962665	0,0556021	0,7932624	0,0308109	0,7332801	0,0969309	0,0000314	0,0111572	0,0782283	0,9667544	0,0903703	0,1023091	0,9319238	0,9299073	0,0686346	0,0209210	0,0063042	0,0709765	0,0209225	0,0122682	0,0230900	0,1005798	0,0130052	0,0169491	0,0757535	0,1298457	0,0297609	0,0563151
780	0,2993533	1,0000000	0,0910684	0,0451200	1,0000000	0,9557369	0,0164318	1,0000000	0,0047556	0,0472324	0,8709665	0,3025209	0,0655454	0,0040182	0,9645913	0,1765862	0,4487121	0,9730981	0,5674064	0,1209664	0,5483901	0,2571510	0,0227618	0,3626057	0,9998674	0,8484101	0,5390289	0,8564374	0,3053444	0,1179345	0,6546562	0,5825150	0,0113846	0,0167674	0,0234254	0,0071078	0,0827548	0,0569784	0,7932624	0,0308632	0,7332796	0,0969300	0,0000314	0,0111572	0,0729030	0,9667539	0,0910007	0,1091732	0,9305888	0,9295207	0,0688180	0,0209210	0,0063064	0,0524170	0,0206649	0,0122682	0,0230969	0,1022977	0,0130052	0,0167853	0,0726397	0,1298457	0,0297609	0,0563177
800	0,3031817	1,0000000	0,0910684	0,0451200	1,0000000	0,9556502	0,0167342	1,0000000	0,0047727	0,0472324	0,8681458	0,2588847	0,0655454	0,0040182	0,9729674	0,1709866	0,4476664	0,9728844	0,5665010	0,1209664	0,5382051	0,2244430	0,0228432	0,3626056	0,9998674	0,8594077	0,5107927	0,8607158	0,2822878	0,1141761	0,6319924	0,5782101	0,0113844	0,0167682	0,0234254	0,0070309	0,0730477	0,0581048	0,7932624	0,0309087	0,7332767	0,0969295	0,0000314	0,0111573	0,0693209	0,9667525	0,0915373	0,1154315	0,9296520	0,9292875	0,0690042	0,0209210	0,0063083	0,0386886	0,0205587	0,0122682	0,0231028	0,1037904	0,0130052	0,0167337	0,0706133	0,1298457	0,0297609	0,0563198
820	0,3058668	1,0000000	0,0910684	0,0451200	1,0000000	0,9555055	0,0169665	1,0000000	0,0047861	0,0472324	0,8658554	0,2201537	0,0655454	0,0040182	0,9793852	0,1675906	0,4469517	0,9729018	0,5666312	0,1209664	0,5294139	0,1887965	0,0228974	0,3626057	0,9998674	0,8659380	0,4740060	0,8644577	0,2584526	0,1115268	0,5990683	0,5750569	0,0113842	0,0167690	0,0234254	0,0069891	0,0661248	0,0590127	0,7932623	0,0309474	0,7332703	0,0969291	0,0000314	0,0111573	0,0669166	0,9667498	0,0919866	0,1208627	0,9289974	0,9291448	0,0691852	0,0209210	0,0063099	0,0285736	0,0205152	0,0122682	0,0231077	0,1050603	0,0130052	0,0167385	0,0692989	0,1298457	0,0297609	0,0563216
840	0,3077378	1,0000000	0,0910684	0,0451200	1,0000000	0,9552657	0,0171462	1,0000000	0,0047966	0,0472324	0,8639932	0,1865175	0,0655454	0,0040182	0,9841613	0,1654649	0,4465236	0,9730139	0,5671513	0,1209664	0,5220750	0,1537232	0,0229333	0,3626058	0,9998674	0,8688380	0,4301749	0,8676452	0,2351233	0,1096904	0,5550756	0,5727571	0,0113841	0,0167698	0,0234254	0,0069665	0,0612181	0,0597364	0,7932622	0,0309796	0,7332584	0,0969290	0,0000314	0,0111573	0,0653053	0,9667450	0,0923581	0,1254284	0,9285400	0,9290531	0,0693553	0,0209210	0,0063113	0,0211430	0,0204976	0,0122682	0,0231118	0,1061229	0,0130052	0,0167686	0,0684485	0,1298457	0,0297609	0,0563231
860	0,3090344	1,0000000	0,0910684	0,0451200	1,0000000	0,9548701	0,0172862	1,0000000	0,0048049	0,0472324	0,8624776	0,1577990	0,0655454	0,0040182	0,9876360	0,1640358	0,4463036	0,9731433	0,5676781	0,1209664	0,5161260	0,1218559	0,0229571	0,3626060	0,9998674	0,8690582	0,3823415	0,8702800	0,2133197	0,1084320	0,5032988	0,5710852	0,0113841	0,0167705	0,0234254	0,0069543	0,0577585	0,0603086	0,7932619	0,0310061	0,7332378	0,0969289	0,0000314	0,0111574	0,0642267	0,9667369	0,0926622	0,1291860	0,9282182	0,9289870	0,0695111	0,0209210	0,0063125	0,0156967	0,0204904	0,0122682	0,0231151	0,1070011	0,0130052	0,0168075	0,0678993	0,1298457	0,0297609	0,0563242
880	0,3099287	1,0000000	0,0910684	0,0451200	1,0000000	0,9542222	0,0173959	1,0000000	0,0048114	0,0472324	0,8612431	0,1336365	0,0655454	0,0040182	0,9901205	0,1629945	0,4462154	0,9732536	0,5680509	0,1209664	0,5114116	0,0946689	0,0229729	0,3626064	0,9998674	0,8674864	0,3341506	0,8723836	0,1937169	0,1075765	0,4496826	0,5698732	0,0113840	0,0167711	0,0234254	0,0069476	0,0553302	0,0607588	0,7932616	0,0310276	0,7332031	0,0969289	0,0000314	0,0111574	0,0635052	0,9667233	0,0929092	0,1322350	0,9279869	0,9289281	0,0696508	0,0209210	0,0063135	0,0117116	0,0204875	0,0122682	0,0231178	0,1077201	0,0130052	0,0168469	0,0675451	0,1298457	0,0297609	0,0563251
900	0,3105429	1,0000000	0,0910684	0,0451200	1,0000000	0,9531748	0,0174826	1,0000000	0,0048165	0,0472324	0,8602369	0,1135801	0,0655454	0,0040182	0,9918747	0,1621958	0,4462000	0,9733335	0,5682492	0,1209664	0,5077329	0,0726084	0,0229833	0,3626070	0,9998674	0,8648608	0,2888205	0,8739915	0,1766545	0,1069979	0,3997878	0,5689964	0,0113840	0,0167717	0,0234254	0,0069440	0,0536325	0,0611119	0,7932610	0,0310450	0,7331456	0,0969289	0,0000314	0,0111575	0,0630227	0,9667008	0,0931088	0,1346864	0,9278117	0,9288607	0,0697740	0,0209210	0,0063143	0,0087996	0,0204864	0,0122682	0,0231200	0,1083047	0,0130052	0,0168829	0,0673169	0,1298457	0,0297609	0,0563259
920	0,3109632	1,0000000	0,0910684	0,0451200	1,0000000	0,9515162	0,0175514	1,0000000	0,0048206	0,0472324	0,8594162	0,0971425	0,0655454	0,0040182	0,9931024	0,1615758	0,4462176	0,9733845	0,5683163	0,1209664	0,5048890	0,0554103	0,0229902	0,3626081	0,9998674	0,8617426	0,2485362	0,8751475	0,1621993	0,1066079	0,3570028	0,5683632	0,0113840	0,0167722	0,0234254	0,0069421	0,0524496	0,0613885	0,7932600	0,0310590	0,7330514	0,0969290	0,0000314	0,0111575	0,0627003	0,9666641	0,0932694	0,1366463	0,9276652	0,9287678	0,0698813	0,0209210	0,0063149	0,0066738	0,0204859	0,0122682	0,0231217	0,1087777	0,0130052	0,0169141	0,0671700	0,1298457	0,0297609	0,0563264
940	0,3112499	1,0000000	0,0910684	0,0451200	1,0000000	0,9489675	0,0176065	1,0000000	0,0048239	0,0472324	0,8587465	0,0838311	0,0655454	0,0040182	0,9939570	0,1611016	0,4462451	0,9734132	0,5683092	0,1209664	0,5027018	0,0424261	0,0229948	0,3626098	0,9998674	0,8585239	0,2143479	0,8758983	0,1502250	0,1063458	0,3224771	0,5679064	0,0113839	0,0167726	0,0234254	0,0069410	0,0516278	0,0616054	0,7932584	0,0310702	0,7328997	0,0969291	0,0000314	0,0111576	0,0624848	0,9666050	0,0933982	0,1382088	0,9275224	0,9286283	0,0699737	0,0209210	0,0063154	0,0051232	0,0204858	0,0122682	0,0231231	0,1091594	0,0130052	0,0169405	0,0670756	0,1298457	0,0297609	0,0563269
960	0,3114448	1,0000000	0,0910685	0,0451200	1,0000000	0,9452031	0,0176510	1,0000000	0,0048265	0,0472324	0,8581998	0,0731707	0,0655454	0,0040182	0,9945501	0,1607484	0,4462708	0,9734267	0,5682735	0,1209664	0,5010249	0,0328733	0,0229978	0,3626126	0,9998674	0,8554548	0,1863889	0,8762907	0,1404890	0,1061697	0,2958438	0,5675771	0,0113839	0,0167729	0,0234254	0,0069404	0,0510584	0,0617757	0,7932559	0,0310793	0,7326605	0,0969291	0,0000314	0,0111576	0,0623409	0,9665117	0,0935014	0,1394535	0,9273586	0,9284145	0,0700527	0,0209210	0,0063159	0,0039929	0,0204857	0,0122682	0,0231242	0,1094669	0,0130052	0,0169623	0,0670148	0,1298457	0,0297609	0,0563273
