"Time"	flhD	hdfR	qseB	lrhA	flhC	ompR	rcsB	rcsA	csgD	bolA	rstA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtF	mdtE	csgF	csgG	csgE	yhiD	hdeB	hdeA	gadA	gadB	gadC	sra	flgM	flgJ	fliR	rprA	wcaB	flhE	fliQ	fliM	fliH	flgE	flgN	wzc	flgH	fliK	gltI	yhjH	osmB	flhB	fliN	recC	flgD	flgI	fliG	fliF	fliT	fliD	bdm	flhA	ppdC	gadY	flgA	flgG
740	0,6342376	0,6483258	0,6998123	0,0752140	0,0034196	0,6421594	0,6302723	0,5816613	0,1543747	0,0881012	0,6679278	0,6121602	0,4944578	0,6303380	0,5488995	0,5150634	0,2052350	0,3177093	0,5722456	0,7826463	0,5933408	0,1663730	0,6681923	0,1050336	0,1179469	0,5756881	0,6677815	0,5573673	0,3991143	0,3954048	0,2316152	0,4932287	0,1871627	0,0443816	0,1317041	0,3848907	0,3835172	0,3078950	0,0251973	0,3035989	0,4460608	0,4516917	0,1088719	0,4232957	0,0599360	0,3513830	0,0440516	0,0209003	0,6393373	0,0327251	0,0204078	0,0000000	0,0647364	0,0360559	0,0034378	0,5813063	0,0107132	0,0048489	0,3733115	0,0514355	0,0157000	0,6775109	0,0381144	0,0605748
760	0,9053534	0,6730908	0,7361064	0,1150627	0,0098572	0,7411776	0,6531532	0,6674559	0,1718295	0,1324645	0,5788383	0,5649424	0,5814776	0,7602711	0,6263825	0,4802789	0,1743897	0,1987264	0,5129982	0,7063667	0,8015155	0,2570780	0,6248853	0,1503577	0,1577216	0,5429486	0,5112928	0,6615580	0,4843746	0,3221918	0,1639874	0,4627010	0,2284043	0,0606049	0,1889651	0,3351774	0,3129365	0,2611022	0,0136383	0,3644413	0,4535704	0,4060730	0,0631562	0,4186866	0,0678788	0,4028182	0,0510403	0,0147514	0,6777211	0,0140394	0,0275396	0,0030803	0,0883951	0,0443486	0,0208675	0,6051546	0,0045940	0,0220277	0,3862086	0,0280957	0,0196023	0,5992930	0,0077773	0,0210183
780	0,8820547	0,7715280	0,5711052	0,0747348	0,0077582	0,7321517	0,8479927	0,5888656	0,3563684	0,1354998	0,5192206	0,5387854	0,5665062	0,7004514	0,5624938	0,4851832	0,2643010	0,2481882	0,4733217	0,6895921	0,6757106	0,1212488	0,7084105	0,1531799	0,1241205	0,5274012	0,6017353	0,5625092	0,3814865	0,3345285	0,2926915	0,3978115	0,1445639	0,0574962	0,2732470	0,3324617	0,4312053	0,4394376	0,0097328	0,4046911	0,4509695	0,3596198	0,1101676	0,3409012	0,1094663	0,3871312	0,0330450	0,0184636	0,5046168	0,0175498	0,0507137	0,0024965	0,0514225	0,0225932	0,0290773	0,5961858	0,0077595	0,0252615	0,4577198	0,0339964	0,0014256	0,7220841	0,0316432	0,0510380
800	0,7240813	0,8018447	0,6569034	0,0439517	0,0110374	0,7530726	0,6842444	0,6726535	0,1446165	0,1319428	0,5160928	0,5873967	0,5889012	0,6692718	0,6955297	0,5234916	0,2769908	0,2744998	0,4117937	0,7992861	0,5949413	0,1565658	0,6992074	0,1864688	0,0980406	0,4260245	0,5843214	0,5657870	0,3543444	0,3106874	0,2588679	0,5360371	0,1526839	0,0625507	0,4261886	0,2950381	0,4058571	0,2889340	0,0079822	0,3666613	0,4946668	0,3781027	0,0353974	0,3260983	0,0613143	0,4832929	0,0237844	0,0224344	0,4998971	0,0462023	0,0432912	0,0020865	0,0721804	0,0537578	0,0066926	0,6482372	0,0072166	0,0255353	0,3953123	0,0143467	0,0042258	0,6904984	0,0091186	0,0224345
820	0,8139784	0,7376119	0,5940956	0,0572751	0,0031270	0,6060809	0,6591658	0,6601242	0,2112409	0,0915386	0,4487434	0,5389758	0,6293785	0,7775450	0,5423410	0,4936790	0,2206812	0,2906259	0,4203744	0,7804805	0,6799706	0,1294474	0,7468561	0,1409225	0,1151748	0,3809664	0,5629406	0,7004135	0,3085458	0,3015877	0,2233283	0,4442309	0,1829672	0,0564649	0,3213635	0,2595015	0,3785645	0,3166422	0,0201645	0,3153671	0,5453251	0,4366643	0,0867190	0,2907958	0,0503077	0,4620303	0,0347681	0,0341384	0,6580304	0,0188373	0,0589494	0,0043175	0,0614693	0,0246036	0,0207012	0,5657991	0,0083900	0,0323981	0,4464921	0,0155771	0,0124597	0,6742696	0,0303394	0,0379915
840	0,8284808	0,8762880	0,6739599	0,0819330	0,0052810	0,8266153	0,6827989	0,6419348	0,1927675	0,1225106	0,5278974	0,6562854	0,6150104	0,7427714	0,6135471	0,5648333	0,2197690	0,2847806	0,5724095	0,6976068	0,5965043	0,0682111	0,7713374	0,1726447	0,1384215	0,4021332	0,6780123	0,5954492	0,3352288	0,3283722	0,2716533	0,3790888	0,2233251	0,0750144	0,3144251	0,2844207	0,3534995	0,3405406	0,0094714	0,4367977	0,5370405	0,3623134	0,0848235	0,2887111	0,0801551	0,4237365	0,0409623	0,0277208	0,6666089	0,0269693	0,0485285	0,0014759	0,0405344	0,0407895	0,0120197	0,5081830	0,0080613	0,0254944	0,5183933	0,0319519	0,0024709	0,7120209	0,0110144	0,0256510
860	0,8477522	0,6428819	0,7263710	0,0311302	0,0118022	0,6807103	0,7353847	0,5691657	0,1788458	0,0994131	0,5611978	0,5068416	0,6513250	0,6888924	0,6369973	0,5488901	0,2323796	0,3324572	0,4181521	0,6749847	0,4419070	0,1401464	0,7961174	0,1451960	0,1519095	0,4235590	0,6382179	0,5714585	0,3291699	0,3194512	0,2197767	0,5113196	0,1889513	0,0397079	0,2782734	0,2782559	0,4273487	0,3246229	0,0134496	0,3729116	0,5791791	0,4203112	0,0586313	0,3903484	0,0611863	0,3983191	0,0094616	0,0266202	0,6120565	0,0238272	0,0530330	0,0039759	0,0462423	0,0483825	0,0205857	0,6180767	0,0022574	0,0485026	0,4354468	0,0236383	0,0011457	0,8702486	0,0139212	0,0305296
880	0,8108843	0,7593997	0,7266679	0,0483458	0,0113822	0,7363145	0,6215334	0,5918732	0,1667198	0,1034119	0,5945754	0,5226174	0,6593677	0,8573093	0,5930958	0,5267961	0,1740607	0,3682811	0,4139485	0,5926505	0,5809708	0,1019347	0,7044293	0,1288340	0,1468904	0,5941205	0,7393442	0,5511338	0,3600373	0,2574045	0,2262045	0,4716255	0,2353250	0,0787029	0,4037648	0,3118590	0,3374607	0,3738438	0,0037812	0,4118547	0,4407415	0,3798878	0,0957044	0,3441552	0,0639273	0,3975271	0,0413651	0,0167312	0,5679075	0,0228402	0,0925522	0,0020106	0,1083851	0,0421022	0,0178333	0,5372223	0,0017154	0,0465866	0,4206825	0,0194291	0,0043048	0,7049810	0,0269633	0,0408860
900	0,7219047	0,8330210	0,6790411	0,0390896	0,0140375	0,7033280	0,5680985	0,6976984	0,1416885	0,0813013	0,5388686	0,5186779	0,6026866	0,7259913	0,5924902	0,4512098	0,2392855	0,2794460	0,4625002	0,7552571	0,6661218	0,1077387	0,7255052	0,1505336	0,1355036	0,4435644	0,6573223	0,5364210	0,3311714	0,2787182	0,2003289	0,4020209	0,2595678	0,0888075	0,4978038	0,3077172	0,3183991	0,3465143	0,0016918	0,4009970	0,4811571	0,3747611	0,0857210	0,4045143	0,0501978	0,4235610	0,0304517	0,0280216	0,6057715	0,0095985	0,1526477	0,0004062	0,0654150	0,0741140	0,0347874	0,4979063	0,0055847	0,0374795	0,4092598	0,0252029	0,0028048	0,7213498	0,0056685	0,0124143
920	0,8390002	0,7632746	0,7720928	0,0664933	0,0043761	0,6266390	0,6143523	0,6909074	0,1300434	0,0906977	0,4903119	0,5363570	0,6206376	0,5427471	0,6711530	0,5939177	0,2234196	0,3885591	0,4852550	0,6102026	0,7774027	0,1011870	0,6873517	0,1291664	0,1463182	0,4017612	0,4428909	0,5264837	0,3417856	0,3732163	0,2067125	0,3863655	0,3144276	0,0657905	0,4071082	0,2294071	0,3872639	0,3919937	0,0041347	0,3604900	0,4522607	0,3569237	0,0719235	0,3807896	0,0606221	0,3537991	0,0242308	0,0225234	0,7113188	0,0275265	0,0964806	0,0036317	0,0377971	0,0375182	0,0403602	0,4626825	0,0026307	0,0443725	0,4874687	0,0251759	0,0019102	0,7834739	0,0127056	0,0237290
940	0,6402209	0,7348735	0,6538335	0,1142272	0,0077957	0,7646426	0,6732027	0,6431266	0,1686878	0,1181371	0,4870577	0,6897070	0,4913042	0,5188281	0,8334999	0,4476321	0,2012674	0,3674790	0,5261396	0,7196682	0,6784845	0,1778250	0,5940783	0,1409394	0,1401147	0,4196711	0,6265927	0,5795528	0,2916764	0,3562794	0,2018624	0,4405389	0,1995555	0,0643069	0,4942736	0,2327427	0,2978892	0,3002530	0,0093305	0,3550895	0,4930592	0,3405944	0,1174265	0,2837794	0,0305693	0,2981560	0,0258463	0,0134378	0,5014678	0,0139461	0,0942574	0,0011880	0,0627473	0,0605976	0,0135138	0,5454965	0,0151948	0,0283283	0,3844592	0,0302591	0,0015019	0,6167923	0,0139150	0,0264073
960	0,7838759	0,6002199	0,8004433	0,0506041	0,0126657	0,7321157	0,7920414	0,7036062	0,2186169	0,1094234	0,5582204	0,4994105	0,5234192	0,7420345	0,7171603	0,4938817	0,1613437	0,2937765	0,5084227	0,6692549	0,5812548	0,1574004	0,6684083	0,1004741	0,1239799	0,4656992	0,7001045	0,7189836	0,3047223	0,3313799	0,1941164	0,4393160	0,1750446	0,0391156	0,4945264	0,3013914	0,3269069	0,3587330	0,0112919	0,4077512	0,5416369	0,2957798	0,1571420	0,3419031	0,0204467	0,4063998	0,0232308	0,0236165	0,5500975	0,0180380	0,1712805	0,0007309	0,0535278	0,0577035	0,0064635	0,5098508	0,0050063	0,0414699	0,3840950	0,0208547	0,0013134	0,6046607	0,0124919	0,0182529
980	0,6918505	0,6496527	0,5563870	0,0390459	0,0106188	0,6323621	0,6118202	0,6466766	0,1808566	0,1054418	0,5187630	0,5550406	0,5070527	0,7256772	0,7261892	0,4803434	0,2208619	0,2658745	0,4093016	0,7141189	0,7025196	0,1987150	0,6093625	0,0947536	0,1575755	0,5163495	0,5958901	0,6606549	0,3372916	0,3585367	0,2145636	0,3896796	0,1949674	0,0698716	0,4999035	0,2699356	0,3878556	0,3009708	0,0188349	0,3380314	0,4428409	0,3432280	0,0911518	0,2473929	0,0829301	0,3852893	0,0454693	0,0325348	0,5156820	0,0296257	0,1279846	0,0028600	0,0742631	0,0709652	0,0163782	0,5554768	0,0027834	0,0476860	0,4221297	0,0505521	0,0047145	0,7490818	0,0069133	0,0188771
1000	0,7140769	0,6982210	0,7761264	0,0610874	0,0103570	0,7220799	0,7160508	0,6303907	0,1926363	0,0826526	0,5279709	0,5584691	0,5408798	0,6219407	0,6236613	0,4512523	0,1807134	0,3401092	0,3235145	0,7167727	0,5384800	0,1323965	0,5603344	0,1676635	0,1369150	0,4808421	0,5545367	0,5587216	0,4527587	0,3177279	0,1807616	0,4760822	0,2330553	0,0650633	0,5306939	0,2459007	0,4151786	0,4035394	0,0243529	0,3496851	0,5112314	0,3738202	0,0763201	0,3277592	0,0348874	0,4159538	0,0503286	0,0147144	0,7074988	0,0514201	0,1444400	0,0009592	0,0670701	0,0739381	0,0392129	0,5204088	0,0069774	0,0734480	0,5027495	0,0265117	0,0237847	0,7733559	0,0100186	0,0185824
1020	0,7349325	0,6739092	0,7019199	0,0392875	0,0246165	0,7921846	0,8264338	0,6107469	0,1907864	0,0708015	0,5281568	0,5165459	0,4973367	0,7386471	0,6169148	0,4505537	0,1736203	0,2078468	0,4072884	0,7217968	0,5148083	0,1830992	0,7024606	0,1193317	0,2328299	0,5349292	0,6600257	0,4865034	0,3405909	0,2851904	0,1823677	0,4949635	0,2436194	0,1037895	0,4833518	0,3366973	0,4891450	0,4261842	0,0078770	0,3256666	0,4062565	0,4863493	0,1207035	0,3507135	0,0484478	0,4334372	0,0596186	0,0164206	0,6249179	0,0164211	0,2510862	0,0007237	0,0674417	0,0358420	0,0896133	0,5943586	0,0034213	0,0513763	0,3843557	0,0322018	0,0014813	0,6636723	0,0072383	0,0121234
1040	0,7244373	0,6239521	0,6779679	0,0347623	0,0120300	0,7646573	0,7780461	0,6027499	0,1967876	0,1216620	0,5612370	0,5042208	0,4983059	0,7538100	0,5670522	0,5505465	0,3662921	0,2464392	0,5628035	0,7174491	0,5947967	0,1758646	0,6113586	0,1492751	0,1859188	0,4719086	0,6903917	0,5920261	0,3232532	0,4527767	0,2117955	0,4547432	0,1828646	0,0791294	0,6368324	0,3154093	0,4519242	0,3841121	0,0081924	0,2848296	0,4789436	0,3831335	0,1078513	0,4152459	0,0343938	0,3501076	0,0451659	0,0281863	0,4889905	0,0370522	0,2360878	0,0042552	0,1223798	0,0913116	0,0734842	0,5031744	0,0093986	0,0709205	0,3295202	0,0188768	0,0071044	0,6951181	0,0167533	0,0190338
1060	0,6513096	0,7974200	0,6386889	0,0724864	0,0395742	0,8027481	0,8044463	0,7146365	0,1546577	0,0720248	0,4661500	0,5689923	0,4424642	0,6157372	0,5779200	0,4546413	0,2232638	0,2792928	0,4989862	0,7418827	0,5762455	0,1423455	0,5940198	0,1692653	0,1575768	0,4853664	0,4554307	0,6616333	0,3435901	0,3052280	0,2136547	0,5019073	0,2108728	0,0682568	0,6349242	0,2847462	0,4514601	0,4647133	0,0086161	0,3045109	0,4785316	0,3525424	0,0708234	0,3352767	0,0503390	0,4476931	0,0451132	0,0391875	0,5185630	0,0228931	0,2488358	0,0108107	0,0444576	0,0510771	0,0539185	0,5207943	0,0132937	0,0918519	0,4407601	0,0487885	0,0042507	0,5822628	0,0227302	0,0194465
1080	0,7685588	0,7812082	0,7268957	0,0636705	0,0072489	0,6596874	0,6352422	0,6047471	0,1907768	0,1046604	0,5125461	0,4931456	0,4858274	0,8722870	0,4700782	0,5618894	0,2365292	0,3134229	0,4235835	0,7488685	0,5603701	0,0817322	0,5434777	0,1462168	0,1089754	0,3707095	0,5193943	0,5381242	0,3313258	0,3000681	0,2188501	0,3983867	0,2403158	0,0562689	0,4522426	0,3035094	0,4380227	0,4052410	0,0041783	0,3281143	0,3902746	0,3187064	0,0692671	0,3740624	0,0242880	0,4599283	0,0394682	0,0556635	0,5323572	0,0411966	0,3756320	0,0098984	0,0612658	0,0616756	0,0552527	0,5400756	0,0034761	0,1871916	0,4456148	0,0298135	0,0159197	0,6659059	0,0056548	0,0269872
1100	0,7563925	0,8101566	0,6103991	0,0406499	0,0055343	0,5890578	0,6236655	0,7511815	0,2030633	0,0810001	0,5809809	0,5927619	0,4318633	0,6774212	0,5600753	0,4822954	0,2010195	0,2538394	0,3911035	0,5568146	0,7737087	0,1054820	0,5885061	0,1821725	0,1380934	0,4734432	0,6878387	0,4611379	0,3547279	0,2962643	0,2785104	0,4666892	0,2329344	0,0631543	0,4720857	0,2886184	0,4139992	0,3724765	0,0135734	0,3628209	0,5022896	0,3558266	0,0890375	0,3624793	0,0405199	0,5252910	0,0599134	0,0336353	0,5921329	0,0511810	0,3728963	0,0033863	0,0349130	0,0432364	0,0853095	0,5622447	0,0036393	0,1597638	0,4299864	0,0125115	0,0061730	0,7210482	0,0228506	0,0296848

0	0,7692661	0,6643763	0,0324608	0,0327635	0,0331343	0,6890015	0,7046471	0,6592679	0,1708585	0,1249158	0,6263843	0,5642376	0,5448824	0,8605843	0,6881329	0,4717952	0,2255624	0,3131981	0,6005329	0,7462721	0,6465398	0,0973327	0,7265374	0,1558485	0,0984372	0,4997273	0,6516925	0,5249593	0,4368018	0,2934077	0,2062724	0,4696964	0,1796383	0,0644027	0,2546568	0,3580841	0,3136196	0,3759981	0,0140268	0,4081696	0,4933160	0,3569747	0,0808797	0,2943715	0,0708532	0,5240360	0,0614437	0,0180321	0,6117346	0,0172534	0,0548127	0,0039642	0,0486572	0,0237278	0,0094485	0,6271537	0,0048422	0,0543244	0,4128042	0,0137592	0,0104899	0,6035434	0,0098226	0,0276735
20	0,5751758	0,7376304	0,0357435	0,1490104	0,0049330	0,7691874	0,6010140	0,6580603	0,1907388	0,0848110	0,6252258	0,5213288	0,6116964	0,6376647	0,4918930	0,5786509	0,2956761	0,3547410	0,4780405	0,7701046	0,6807417	0,0922304	0,6675239	0,2762036	0,1338596	0,4466492	0,6055483	0,4796188	0,4077743	0,2506674	0,1897061	0,4136965	0,2500432	0,0486191	0,5743111	0,2046856	0,3151769	0,5334217	0,0154580	0,2791816	0,6340293	0,4848595	0,0753293	0,4647611	0,1580184	0,6081114	0,0503976	0,0918522	0,6237701	0,0280537	0,1260083	0,0257587	0,2513198	0,1123696	0,0690971	0,5623406	0,0046297	0,0975429	0,4285886	0,2140152	0,2190600	0,5106886	0,0112705	0,0470873
40	0,6693046	0,7320861	0,0338721	0,2084131	0,0048670	0,7644031	0,4708365	0,7856162	0,1948962	0,0714642	0,6481232	0,5110316	0,6357468	0,8262453	0,6485040	0,4764281	0,2427738	0,3153707	0,3910608	0,6426113	0,5207239	0,1114552	0,6477812	0,3169045	0,1412022	0,4779930	0,6166033	0,5102409	0,2675668	0,3051229	0,2155800	0,4997532	0,2116056	0,0590131	0,4776223	0,2396714	0,4437728	0,3049339	0,0382720	0,3251981	0,8003171	0,5234797	0,0638993	0,4159527	0,2362797	0,5550389	0,0466466	0,1393041	0,5256755	0,0177489	0,1032220	0,0013195	0,4575700	0,0640851	0,0440015	0,5196978	0,0106025	0,0946250	0,3774164	0,3469975	0,3340585	0,5242750	0,0111486	0,0139841
60	0,5304232	0,5728094	0,0292266	0,2515721	0,0030685	0,6521113	0,5751299	0,6963190	0,1655254	0,0646147	0,6824654	0,5237254	0,5748006	0,7771894	0,5823741	0,5308594	0,1905203	0,2912851	0,3566167	0,6608073	0,6988777	0,1145459	0,6051940	0,2979336	0,1416878	0,4442710	0,5679782	0,5084173	0,4350325	0,2633001	0,2270447	0,4689301	0,2784450	0,0638553	0,4923463	0,2517961	0,5034762	0,4521670	0,0029883	0,3442121	0,6894518	0,5493758	0,0751639	0,6381756	0,2789762	0,4978332	0,0575055	0,1857851	0,5531033	0,0204060	0,0810337	0,0087946	0,4610761	0,1013859	0,0725650	0,5826209	0,0153661	0,0529993	0,3436031	0,5358449	0,4799730	0,5815690	0,0097341	0,0188013
80	0,5570401	0,6986275	0,0286718	0,2907455	0,0031986	0,6403994	0,5136066	0,6450979	0,1922834	0,0692563	0,6954966	0,4550419	0,5862305	0,7525199	0,6547451	0,5523453	0,2139053	0,3112521	0,3710839	0,6336869	0,6903404	0,1415001	0,5669951	0,2376865	0,1820845	0,4827998	0,6297776	0,5271050	0,3844632	0,3020920	0,2223656	0,4699893	0,2058445	0,0950755	0,4046212	0,3309184	0,5085383	0,3254586	0,0066348	0,3295048	0,7026762	0,4591280	0,1056204	0,6414062	0,2911013	0,6238223	0,0352825	0,1638139	0,5777900	0,0339944	0,0592691	0,0040111	0,4776349	0,0617760	0,0601974	0,5797942	0,0025773	0,0482820	0,3598873	0,4277245	0,4113016	0,5882092	0,0068721	0,0137253
100	0,4726811	0,7843598	0,0165960	0,3169597	0,0096169	0,6806182	0,3022749	0,7484726	0,1664191	0,0598996	0,6527485	0,5385320	0,6360124	0,6976246	0,5812548	0,5155299	0,1601707	0,1978427	0,2562323	0,6119187	0,6144797	0,0842605	0,4996836	0,2476100	0,1756896	0,4782145	0,6265394	0,4727641	0,3670420	0,3569014	0,3584097	0,5216791	0,2627386	0,0868684	0,3380715	0,2815941	0,4843946	0,3961813	0,0107996	0,3233757	0,7842912	0,5359584	0,0672390	0,7793305	0,4286432	0,6157531	0,0220635	0,1758927	0,5614598	0,0263910	0,0424782	0,0076348	0,4736161	0,0586430	0,0471915	0,5534062	0,0039961	0,0301630	0,4106481	0,5134800	0,5894617	0,6465694	0,0060042	0,0130868
120	0,5876835	0,6661598	0,0089277	0,3994157	0,0006693	0,7513296	0,3885630	0,6938708	0,2033294	0,0497713	0,6272840	0,4349734	0,6744411	0,7444965	0,5110073	0,5481706	0,1548749	0,2688481	0,3152376	0,6964924	0,7405383	0,0838210	0,6112482	0,2104647	0,2080261	0,4854104	0,5690823	0,4465699	0,4029729	0,3736930	0,2176310	0,4334794	0,1745798	0,0703656	0,2145004	0,3150280	0,4644028	0,3794302	0,0061282	0,3226533	0,6743602	0,7035801	0,0801628	0,7595691	0,4526534	0,6175438	0,0488930	0,2030965	0,5638130	0,0564956	0,0418567	0,0170127	0,5619516	0,0615221	0,0198316	0,5879075	0,0060786	0,0405523	0,3349143	0,5294967	0,4938586	0,6346025	0,0067297	0,0365094
140	0,4920907	0,7161931	0,0278775	0,3959284	0,0017271	0,6779982	0,3880482	0,6326679	0,2614425	0,0354564	0,6248010	0,5294853	0,5332773	0,6630042	0,6598255	0,4886862	0,2332673	0,2659192	0,4321668	0,6127255	0,7187913	0,1105730	0,6251643	0,3066257	0,2389464	0,4506274	0,6431408	0,5034215	0,3820946	0,4091631	0,2033133	0,5735845	0,2344387	0,0692364	0,1514785	0,3067877	0,4414647	0,3352762	0,0167288	0,2225858	0,7145138	0,5558208	0,0769613	0,7364669	0,3925001	0,6680616	0,0247873	0,1521718	0,5212685	0,0363244	0,0183812	0,0032542	0,4998859	0,0573754	0,0420716	0,4951248	0,0025070	0,0312790	0,3431766	0,4223212	0,5093534	0,7181958	0,0034360	0,0113931
160	0,5452217	0,6693933	0,0312316	0,4749454	0,0035072	0,7279640	0,2629176	0,6687769	0,2294054	0,0771654	0,6458716	0,4999583	0,6790120	0,7010411	0,7275471	0,5436263	0,1972700	0,3039759	0,2855034	0,6851392	0,6371500	0,1199996	0,6692616	0,2766084	0,2224527	0,4583391	0,5248387	0,5906268	0,3595985	0,3320288	0,1477149	0,4868698	0,1891892	0,0615143	0,1154983	0,2934827	0,4812549	0,2603352	0,0092616	0,2325759	0,7232551	0,5646337	0,0836815	0,7827187	0,4088860	0,5080356	0,0332150	0,1739006	0,7150333	0,0418468	0,0085184	0,0043101	0,4686735	0,0276031	0,0768608	0,4632486	0,0015897	0,0270938	0,3182064	0,5499743	0,5985818	0,6515935	0,0091227	0,0216042
180	0,4535837	0,7466086	0,0394544	0,5091483	0,0029372	0,6551165	0,2446956	0,7461780	0,2003127	0,0621018	0,5863796	0,5554995	0,5244376	0,7884884	0,8542433	0,5929104	0,2321085	0,2530443	0,3603402	0,6031378	0,7112968	0,1564196	0,6974243	0,2802164	0,2389854	0,3910208	0,6106141	0,4890116	0,3487624	0,2517096	0,2879093	0,4546487	0,2276053	0,0971547	0,1327293	0,2857975	0,4314860	0,3026875	0,0033428	0,3179559	0,6663326	0,5945201	0,0982773	0,6407005	0,3979604	0,5131674	0,0547233	0,1191853	0,5452531	0,0483440	0,0142128	0,0015794	0,5528276	0,0521382	0,0662737	0,5032328	0,0032895	0,0169479	0,3257275	0,5601877	0,4468841	0,6672545	0,0198525	0,0289278
200	0,4542042	0,7998067	0,0182798	0,4608568	0,0007698	0,6405709	0,2846031	0,6880711	0,3943212	0,0615224	0,4394851	0,5250842	0,7235547	0,7252219	0,5504655	0,5429678	0,2788606	0,2292723	0,3332519	0,6497867	0,6466818	0,0900287	0,5610188	0,3309291	0,3321888	0,4748662	0,6149277	0,4323465	0,3847245	0,2855116	0,2486020	0,4831844	0,1822692	0,1169694	0,0878583	0,2682390	0,4788561	0,2944775	0,0029184	0,2434542	0,6505443	0,5065805	0,1048690	0,7143178	0,4141478	0,6346814	0,0458623	0,1514315	0,5050889	0,0268320	0,0203771	0,0023953	0,5829297	0,0582703	0,0378117	0,4153395	0,0478616	0,0336703	0,2746797	0,5541525	0,4574272	0,7920476	0,0108074	0,0236407
220	0,5465109	0,7956077	0,0121573	0,5237063	0,0012202	0,6711211	0,2507155	0,7139854	0,3929784	0,0554108	0,6134148	0,6434689	0,5767006	0,7318888	0,6554120	0,6751107	0,2750213	0,2425769	0,2811161	0,6495636	0,6275772	0,0918367	0,6944537	0,2146723	0,2661179	0,3948454	0,6880454	0,4549558	0,4370757	0,2715297	0,2162034	0,4384780	0,2264176	0,1087313	0,1713131	0,2781302	0,4498050	0,3085665	0,0030731	0,2380341	0,7660045	0,5715876	0,0809454	0,6788577	0,3832212	0,5336749	0,0295385	0,1381754	0,5283728	0,0390704	0,0160864	0,0040818	0,4356817	0,0417511	0,0533879	0,4924129	0,0189531	0,0537908	0,3259336	0,4277222	0,5030690	0,7592162	0,0103910	0,0192245
240	0,4807464	0,7024555	0,0295585	0,6172414	0,0011167	0,6350561	0,3735867	0,7013620	0,4371777	0,0733034	0,6435689	0,5527975	0,5578321	0,7244089	0,6265596	0,6796379	0,1774972	0,2617579	0,3568422	0,7187578	0,6463803	0,1250332	0,5754333	0,2558063	0,2781699	0,4334001	0,6547329	0,4221830	0,4399960	0,3112829	0,2551732	0,5092713	0,1888438	0,0468882	0,1348956	0,3264469	0,4522161	0,2505550	0,0151499	0,2147401	0,7027290	0,5287684	0,0980292	0,6943663	0,4635715	0,5103719	0,0648110	0,1593977	0,4688352	0,0064226	0,0186023	0,0004021	0,6195948	0,0267851	0,0622354	0,4732741	0,0221095	0,0309558	0,2556996	0,4617020	0,5078504	0,7641678	0,0041582	0,0352775
260	0,3793707	0,8367828	0,0339271	0,6220702	0,0002519	0,8009379	0,2729193	0,7699404	0,3388676	0,0568503	0,5083896	0,5873898	0,6411193	0,6961642	0,6656057	0,5108831	0,2135947	0,3149345	0,2822852	0,7669701	0,6141580	0,1416558	0,7243714	0,2159766	0,3545652	0,4170573	0,5226989	0,5665877	0,3609541	0,2790807	0,2387462	0,5191176	0,1904213	0,0712598	0,1377707	0,2926375	0,3521732	0,2769630	0,0152723	0,2715322	0,7576603	0,4617042	0,0953750	0,7019358	0,6450488	0,4701653	0,0491211	0,2040043	0,6329765	0,0380797	0,0350082	0,0021639	0,4902914	0,0178801	0,0463325	0,5660681	0,0099257	0,0358244	0,2749057	0,5009487	0,4759115	0,7706196	0,0159549	0,0088314
280	0,4949857	0,7077849	0,0290706	0,4733958	0,0008449	0,7627665	0,3202995	0,9095619	0,4064999	0,0520045	0,6698793	0,5264239	0,6097774	0,6387075	0,5786396	0,5493195	0,2371039	0,3699543	0,3743913	0,7733626	0,6096616	0,1384311	0,8460496	0,2737031	0,3506915	0,4784552	0,5868577	0,5217783	0,3692940	0,2190219	0,2339830	0,5442044	0,1530030	0,0643430	0,1655026	0,2793757	0,3728741	0,2560768	0,0107235	0,3067394	0,6825638	0,5399806	0,0612186	0,6905252	0,4779182	0,5137442	0,0707194	0,1599691	0,5319822	0,0160751	0,0463421	0,0054979	0,5278853	0,0343586	0,0142565	0,4449924	0,0031162	0,0164307	0,3023105	0,4966080	0,6472319	0,6447518	0,0025401	0,0088002
300	0,4277210	0,6755372	0,0126850	0,5196100	0,0004767	0,7681316	0,3392861	0,5769957	0,4104187	0,0559181	0,6186804	0,5679649	0,5408906	0,6937328	0,6482543	0,5014609	0,2167444	0,3455928	0,3251281	0,7478441	0,6589862	0,1075191	0,7447988	0,3759820	0,3165965	0,4862714	0,4268994	0,5628374	0,3436973	0,2960925	0,1610208	0,4613673	0,1313737	0,0504057	0,2061883	0,2881451	0,3051201	0,3306541	0,0107825	0,2167734	0,7984329	0,5805059	0,1149332	0,6825655	0,4574651	0,5463179	0,0354093	0,1621640	0,6307112	0,0348576	0,0203458	0,0007816	0,6116660	0,0626151	0,0367592	0,5745525	0,0135582	0,0437201	0,3410307	0,5995465	0,5105399	0,7255303	0,0137227	0,0099731
