"Time"	rhaR	rhaS	crp	feaR	melR	zraR	malI	mtlR	prpR	ascG	rbsR	marR	fucR	chbR	nagC	srlR	gutM	idnR	xylR	uxuR	chbB	chbF	chbG	chbA	chbC	gutQ	srlE	srlD	srlA	srlB	zraS	rhaB	prpE	prpD	rbsC	rbsA	melB	nagE	fucO	rhaD	ascF	prpB	rbsB	fucU	rhaA	fucA	prpC	fucI	nagD	ascB	rbsK	fucP	malX	rbsD	gntP	melA	malY	nagB	fucK	xylF	uxuA	uxuB	rhaT	xylH
540	0,0007249	0,0791398	0,0069090	0,0072772	0,2455375	0,5854053	0,1237900	0,0840023	0,1757060	0,4671462	0,3047585	0,5009572	0,5290937	0,1113035	0,6668843	0,3744104	0,1994392	0,0362560	0,1224908	0,3305472	0,0166162	0,1442287	0,0003393	0,0721455	0,0006043	0,0713435	0,4600311	0,0674332	0,0522489	0,0243526	0,0075778	0,0496353	0,0357784	0,0815713	0,5495422	0,3129850	0,4725124	0,7001569	0,1808226	0,0012604	0,0419791	0,0561688	0,3317394	0,0280679	0,1078192	0,5503677	0,0297220	0,5756173	0,4434075	0,0123045	0,2612298	0,0280129	0,0622978	0,0299897	0,0425843	0,5956362	0,7876852	0,1779969	0,3383270	0,0027723	0,0172403	0,0497038	0,1562973	0,5069411
560	0,0001572	0,0767860	0,0050626	0,0063730	0,3491057	0,5686864	0,0986348	0,1045452	0,3072394	0,4987890	0,2048066	0,4436991	0,6566249	0,1166356	0,4872589	0,4068838	0,1644418	0,0670356	0,0890811	0,3828688	0,0212224	0,0910286	0,0000745	0,0825888	0,0012579	0,0181525	0,4659903	0,0934420	0,0654015	0,0174794	0,0102008	0,0144145	0,0314818	0,1042725	0,5399874	0,2871017	0,4045059	0,7879062	0,2260755	0,0125502	0,0624923	0,0389547	0,2320321	0,0081398	0,0983745	0,5840936	0,0235538	0,5067735	0,4429836	0,0054012	0,2327884	0,0237448	0,0673188	0,0233477	0,0543418	0,6498435	0,7765956	0,1407999	0,3097363	0,0102772	0,0162946	0,0719439	0,0693032	0,5365939
580	0,0007305	0,0605027	0,0092671	0,0185791	0,2890631	0,6563670	0,1700059	0,1470076	0,2668641	0,5187973	0,2598675	0,3716770	0,5481839	0,1884309	0,7000880	0,2782985	0,2235326	0,0368217	0,1071319	0,3037301	0,0332388	0,1413297	0,0000998	0,1511902	0,0001813	0,0583023	0,4062926	0,0760981	0,0441724	0,0127649	0,0077936	0,0211614	0,0260841	0,0871503	0,5120675	0,1999720	0,4647728	0,7255777	0,2079623	0,0150368	0,0440829	0,0388931	0,3086658	0,0158923	0,1369858	0,5334050	0,0195377	0,5392199	0,4895142	0,0002730	0,2561425	0,0144340	0,1321519	0,0737204	0,1014371	0,5103279	0,7141278	0,1761098	0,2898906	0,0041607	0,0224007	0,0738139	0,0727151	0,6138069
600	0,0003739	0,0397555	0,0061626	0,0165002	0,3278938	0,5231955	0,0848099	0,2310592	0,2020725	0,4436496	0,3027121	0,4087830	0,5857023	0,1310027	0,6111548	0,2206698	0,2201552	0,0472012	0,1265299	0,2838893	0,0374009	0,1629808	0,0008872	0,1715904	0,0001146	0,1572116	0,3512638	0,1269382	0,0582770	0,0114162	0,0009756	0,0054493	0,0312870	0,1044030	0,4911890	0,1618602	0,3675586	0,7399015	0,2048420	0,0074299	0,0486947	0,0308136	0,3043369	0,0063436	0,0908723	0,5498280	0,0411978	0,4175568	0,5198338	0,0010324	0,2702685	0,0176485	0,2286698	0,1234933	0,1228129	0,3737258	0,7532164	0,1370816	0,2639105	0,0054411	0,0316321	0,0289778	0,0816947	0,4007747
620	0,0021176	0,0398555	0,0155004	0,0100321	0,3803294	0,4129169	0,1546586	0,2002533	0,2795538	0,3751389	0,2935567	0,4373960	0,5154351	0,1266738	0,4839973	0,4108046	0,2342754	0,0810304	0,1146556	0,3367261	0,0289509	0,0923481	0,0000363	0,0881294	0,0013296	0,1780113	0,4642206	0,1284990	0,0474098	0,0094007	0,0120192	0,0122169	0,0117021	0,1413077	0,4940268	0,1264326	0,3857370	0,6734756	0,2495564	0,0046496	0,0617373	0,0405443	0,2888367	0,0046737	0,1371601	0,3622844	0,0400795	0,3535224	0,7454239	0,0071426	0,3814914	0,0098321	0,3336692	0,1726127	0,2051947	0,3059672	0,7310935	0,1249071	0,3175584	0,0028197	0,0363030	0,0591274	0,1045362	0,4236903
640	0,0116533	0,0587654	0,0149281	0,0134036	0,3172416	0,4197126	0,1552510	0,2776429	0,2797290	0,3856049	0,2638005	0,3924601	0,6728594	0,1264163	0,5246492	0,2752149	0,2101160	0,0424738	0,0421752	0,3083562	0,0299645	0,0641858	0,0022923	0,1061712	0,0001064	0,1417055	0,3725363	0,0693153	0,0734289	0,0168899	0,0106708	0,0073531	0,0203764	0,1278882	0,6382679	0,1290291	0,3764653	0,7467779	0,2396027	0,0064435	0,0480688	0,0232267	0,3615367	0,0108129	0,0748978	0,2445734	0,0277252	0,3741106	0,7179360	0,0210403	0,2876373	0,0155415	0,5346994	0,2045333	0,1878332	0,1764389	0,7270850	0,0631334	0,3846691	0,0018749	0,0281316	0,0698495	0,1415496	0,3161717
660	0,0075629	0,0715647	0,0054636	0,0048073	0,3788705	0,2292446	0,1237157	0,2094010	0,2527232	0,5562284	0,2685083	0,4668711	0,6210697	0,1336561	0,4706920	0,3192390	0,2553438	0,0468107	0,0989896	0,2831432	0,0170555	0,0933449	0,0007050	0,0809185	0,0008303	0,1935394	0,3618114	0,0836438	0,0605438	0,0126427	0,0019158	0,0181373	0,0111582	0,0920942	0,6490386	0,0686239	0,2976318	0,7399836	0,2649997	0,0024485	0,0586059	0,0298644	0,5052455	0,0014015	0,1577091	0,1967431	0,0251628	0,3452476	0,7293303	0,0091947	0,3475156	0,0144124	0,4945286	0,2737350	0,2221763	0,1447727	0,7604339	0,0820681	0,3308590	0,0029067	0,0383441	0,0446435	0,0680620	0,2294599
680	0,0108679	0,0550947	0,0036251	0,0126411	0,3993515	0,2079452	0,1228625	0,2435241	0,2652050	0,4592659	0,2856211	0,4997559	0,4807868	0,1217062	0,5881514	0,3455135	0,2438100	0,0214230	0,0562570	0,2835248	0,0240813	0,1315946	0,0012207	0,1133100	0,0008015	0,2689845	0,3292168	0,1303693	0,0571957	0,0393396	0,0003982	0,0044204	0,0081201	0,0947798	0,5815798	0,0710793	0,2660901	0,8249069	0,2883413	0,0065515	0,0634034	0,0350061	0,4050980	0,0104686	0,0997689	0,1150208	0,0229618	0,4258426	0,7482452	0,0085274	0,2511716	0,0080214	0,5553116	0,3321414	0,2329727	0,1294765	0,6912802	0,1133772	0,3571231	0,0134842	0,0298839	0,0337790	0,0827926	0,2693421
700	0,0017888	0,0594952	0,0175556	0,0039055	0,3889207	0,1628284	0,1048915	0,3132986	0,2107511	0,3751455	0,2545158	0,5295361	0,5049576	0,1221747	0,5333593	0,3379360	0,2986806	0,0721103	0,0333680	0,3290174	0,0724952	0,1294868	0,0086336	0,1092776	0,0000000	0,2982585	0,2508927	0,0725238	0,0549482	0,0349106	0,0007602	0,0058727	0,0238401	0,1375036	0,6524665	0,1092628	0,3989050	0,8490167	0,2487633	0,0014801	0,0451453	0,0250146	0,3244319	0,0102611	0,1324428	0,0678094	0,0559494	0,3552357	0,7630743	0,0158334	0,2964718	0,0141911	0,6084864	0,3604918	0,3162687	0,0389663	0,7255191	0,0931491	0,4342134	0,0063752	0,0333554	0,0341340	0,0855895	0,1902551
720	0,0076236	0,0592050	0,0044261	0,0077248	0,3734179	0,0975455	0,1017439	0,2500911	0,2307225	0,4534879	0,2857910	0,5954397	0,5728834	0,1372124	0,5263581	0,2373947	0,1783206	0,0445496	0,0308255	0,3125760	0,0218726	0,1093870	0,0088080	0,0841717	0,0006608	0,3204957	0,3628040	0,0464205	0,0405482	0,0292921	0,0031054	0,0059750	0,0194227	0,1495836	0,7350510	0,0849959	0,3017328	0,7717830	0,2672819	0,0109318	0,0566230	0,0280341	0,4877873	0,0078897	0,1198765	0,0488310	0,0169750	0,4315684	0,6949473	0,0186257	0,2856750	0,0421650	0,5910323	0,3003315	0,2646403	0,0772573	0,7544076	0,1142541	0,3079849	0,0050100	0,0136431	0,0246812	0,0628541	0,1588158
740	0,0004400	0,0415024	0,0102489	0,0043921	0,3755675	0,0654194	0,1191089	0,2646846	0,2633658	0,5627728	0,2757138	0,4260101	0,6691773	0,1333453	0,5043492	0,2461432	0,1449248	0,0343626	0,0532007	0,3164834	0,0318095	0,1339651	0,0077969	0,0705177	0,0023321	0,2762241	0,3556270	0,0806708	0,0790479	0,0205768	0,0002671	0,0175083	0,0153129	0,1051377	0,6985257	0,1411675	0,3143400	0,7218150	0,1848794	0,0091712	0,0317481	0,0181234	0,4230272	0,0131748	0,1156036	0,0382927	0,0197148	0,3808166	0,8208726	0,0192289	0,3360341	0,0407867	0,7009392	0,2909797	0,3606808	0,0082574	0,8912365	0,1337894	0,3711682	0,0029556	0,0190871	0,0304816	0,1142683	0,2239409
760	0,0031573	0,0612546	0,0086697	0,0074039	0,3787319	0,0554487	0,1110601	0,2641363	0,2796649	0,4165840	0,3104464	0,5210273	0,5562566	0,1084092	0,4932676	0,2727493	0,2627794	0,0516805	0,0404981	0,4597282	0,0158598	0,0956521	0,0314839	0,0802021	0,0039903	0,4039138	0,4610720	0,0942286	0,1251161	0,0148750	0,0031012	0,0159827	0,0127117	0,1557272	0,5662806	0,0821432	0,2975112	0,7971889	0,1644865	0,0042465	0,0655014	0,0257250	0,3490354	0,0057243	0,1052763	0,0380519	0,0268860	0,4058435	0,9769706	0,0100817	0,3384786	0,0325918	0,6929557	0,2442776	0,4033428	0,0078186	0,6940873	0,0982807	0,3879337	0,0009893	0,0216387	0,0339920	0,0806493	0,1429262
780	0,0003627	0,0582016	0,0119013	0,0069338	0,4057220	0,0261293	0,1611475	0,2611780	0,2659273	0,3885960	0,2961529	0,4551724	0,4316730	0,0830849	0,5505059	0,2781394	0,2425891	0,0258173	0,0494443	0,2876512	0,0128950	0,0952479	0,0031258	0,1030040	0,0006447	0,3992583	0,3881034	0,1070399	0,1032958	0,0336952	0,0027622	0,0124582	0,0294384	0,1074381	0,5861903	0,0891207	0,2512946	0,7569432	0,1707243	0,0044013	0,0634347	0,0259359	0,3260949	0,0230503	0,1206932	0,0231743	0,0286891	0,3545012	0,6979116	0,0096822	0,3375678	0,0285523	0,8301706	0,3125718	0,3413749	0,0131136	0,7154518	0,1000941	0,4313789	0,0005426	0,0208201	0,0638789	0,0538283	0,0727803
800	0,0013471	0,0773358	0,0423523	0,0058126	0,3688076	0,0287165	0,1541205	0,4742403	0,2396677	0,4496557	0,2152958	0,5253780	0,5449584	0,1159879	0,5492193	0,2978526	0,2662058	0,0285264	0,0233244	0,3455924	0,0231068	0,0620194	0,0021267	0,0434421	0,0005914	0,3593356	0,3561439	0,0934014	0,1284022	0,0253243	0,0101900	0,0148621	0,0253128	0,1806778	0,6168279	0,0769225	0,3585734	0,7412850	0,1718950	0,0055307	0,0348702	0,0277866	0,4245716	0,0042201	0,0942367	0,0148900	0,0342553	0,4700616	0,7994318	0,0297135	0,3206056	0,0355952	0,7044726	0,3237522	0,2739145	0,0063222	0,6859559	0,0504211	0,4076750	0,0003964	0,0388702	0,0389962	0,1161872	0,0632525
820	0,0022082	0,0423972	0,0260191	0,0064416	0,4737643	0,0287881	0,1647350	0,3889778	0,3135296	0,4205585	0,2955586	0,3299709	0,4796455	0,1754314	0,4675955	0,3545151	0,2704396	0,0471984	0,0698946	0,2982344	0,0211505	0,0655223	0,0005793	0,1174439	0,0007431	0,3197583	0,3830515	0,1196214	0,0584509	0,0379895	0,0025196	0,0415683	0,0110545	0,0796784	0,5695586	0,1170990	0,3046004	0,6883467	0,1733052	0,0049151	0,0564999	0,0350564	0,4394306	0,0095942	0,1218608	0,0244932	0,0258457	0,5474736	0,7310170	0,0025211	0,3236765	0,0135327	0,7434470	0,4023708	0,4188574	0,0119706	0,7692908	0,0955310	0,3239234	0,0007547	0,0831305	0,0528458	0,1345599	0,0472208
840	0,0023227	0,0657953	0,0140414	0,0112755	0,3710754	0,0187962	0,1336687	0,3217032	0,2386402	0,4716010	0,3154126	0,4700623	0,5480059	0,0665090	0,5520711	0,3349186	0,3231743	0,0451976	0,0619251	0,3823632	0,0114934	0,0716312	0,0002134	0,0889625	0,0000878	0,2772560	0,3535148	0,1104481	0,1059261	0,0354423	0,0000000	0,0192820	0,0122475	0,1357990	0,5368809	0,0707686	0,4238098	0,6205964	0,1636385	0,0025588	0,0796015	0,0167019	0,3117654	0,0071945	0,1286137	0,0132081	0,0388635	0,4458904	0,6800186	0,0018796	0,3311949	0,0286735	0,9760902	0,3625337	0,4079982	0,0081693	0,7789808	0,0908204	0,5734930	0,0013195	0,0884648	0,1327983	0,0964796	0,0759888
860	0,0017891	0,0612205	0,0267336	0,0040979	0,3546300	0,0175946	0,0919573	0,3085625	0,2014206	0,5587513	0,2597415	0,4607886	0,6428857	0,1134093	0,4629967	0,3201821	0,2466864	0,0484151	0,1498238	0,3120326	0,0059452	0,0797163	0,0072157	0,0761782	0,0003290	0,2366359	0,2756422	0,1209898	0,1077840	0,0484758	0,0019338	0,0060345	0,0041644	0,1363936	0,5903643	0,0811741	0,3735884	0,6011630	0,2139210	0,0004322	0,0725987	0,0483353	0,4779400	0,0057613	0,1222413	0,0326235	0,0301225	0,4656717	0,7314968	0,0181251	0,3016194	0,0206374	0,8054840	0,4531075	0,3430153	0,0041116	0,6900510	0,1350887	0,4537391	0,0011499	0,0405326	0,0987967	0,0858699	0,0634382
880	0,0093981	0,0582195	0,0228980	0,0079931	0,5187854	0,0149983	0,0552317	0,2879384	0,2294706	0,5330726	0,2537175	0,3168954	0,6035022	0,1228174	0,5921168	0,3513887	0,1952014	0,0339160	0,0613924	0,2979946	0,0025978	0,0839345	0,0016838	0,1003491	0,0000422	0,2545606	0,2963327	0,1120785	0,1083516	0,0194240	0,0094280	0,0182511	0,0184440	0,1526586	0,4804535	0,0704241	0,3484591	0,6785855	0,1832398	0,0027430	0,0484712	0,0347346	0,4600845	0,0092686	0,1292279	0,0290852	0,0207042	0,4711972	0,5802674	0,0133251	0,3695590	0,0116461	0,7473758	0,3771000	0,3232536	0,0036402	0,8418245	0,1196388	0,3487169	0,0002962	0,0470692	0,0612817	0,0973822	0,0404612
900	0,0131556	0,0552723	0,0104562	0,0055419	0,3413215	0,0124864	0,1066746	0,2451523	0,2704737	0,4689400	0,2475267	0,4680772	0,6354964	0,1137442	0,5611908	0,2786303	0,1574150	0,0147782	0,0717294	0,3670115	0,0227387	0,1399351	0,0028083	0,0462695	0,0000928	0,2700290	0,3090772	0,1099808	0,0561595	0,0243415	0,0059007	0,0129055	0,0098240	0,0664401	0,5889466	0,0749823	0,4075268	0,6645501	0,2375975	0,0161220	0,0231140	0,0488775	0,5200773	0,0124117	0,1311653	0,0455802	0,0362589	0,3391534	0,7728032	0,0166085	0,3848648	0,0161712	0,8088957	0,3938373	0,2994953	0,0045557	0,6904413	0,0920307	0,4274156	0,0101471	0,0786467	0,0834023	0,1299753	0,0594584
920	0,0020913	0,0628914	0,0127892	0,0030641	0,3736756	0,0055886	0,1598227	0,3067807	0,2907214	0,4529576	0,3132263	0,3763052	0,6149774	0,0948098	0,5968538	0,2798817	0,1624672	0,0228970	0,0593241	0,3049701	0,0216184	0,0872951	0,0007468	0,0902550	0,0002489	0,2764538	0,3006821	0,1461830	0,0811740	0,0434144	0,0040017	0,0114382	0,0115904	0,1686630	0,5620661	0,0728258	0,3574309	0,7519074	0,2066624	0,0010343	0,0677495	0,0551542	0,3756428	0,0052607	0,1549818	0,0278512	0,0559010	0,3545345	0,6824410	0,0228983	0,2744241	0,0088649	0,7975479	0,4136183	0,4298952	0,0002736	0,7736807	0,0693497	0,4569949	0,0056296	0,0298519	0,0783074	0,0743856	0,0418391
940	0,0043497	0,0276136	0,0368973	0,0062321	0,3847393	0,0225129	0,1653156	0,3220960	0,3118117	0,5074185	0,2530058	0,3936015	0,7748594	0,1362694	0,6097497	0,3615944	0,2119205	0,0139727	0,0562957	0,4196598	0,0228429	0,1650100	0,0009980	0,1296246	0,0002723	0,2543624	0,3299610	0,1137756	0,0418775	0,0498309	0,0000000	0,0306976	0,0114132	0,1109279	0,5953029	0,0843496	0,3348935	0,7690293	0,3170604	0,0052416	0,0587159	0,0379899	0,3839960	0,0147297	0,1090153	0,0407325	0,0262515	0,5429298	0,8658989	0,0100894	0,2961849	0,0216809	0,6284957	0,3256274	0,3387142	0,0007279	0,6060318	0,1132559	0,2923135	0,0031603	0,0267552	0,0877572	0,0909275	0,0637128
960	0,0018488	0,0567800	0,0069094	0,0075659	0,3704398	0,0076633	0,0918220	0,3548845	0,2797828	0,4743506	0,2465337	0,4993342	0,6816776	0,1388086	0,5502618	0,3060780	0,1777020	0,0092067	0,1004241	0,3849890	0,0485138	0,0895679	0,0001123	0,1258944	0,0000000	0,3265040	0,3828121	0,0924747	0,1285034	0,0331192	0,0007156	0,0249794	0,0305358	0,1060667	0,5594555	0,0728702	0,2635118	0,5571889	0,1924783	0,0048290	0,0675263	0,0501123	0,4410049	0,0079248	0,1058836	0,0354590	0,0719052	0,5095237	0,7497695	0,0034771	0,3288417	0,0109097	0,7689392	0,3001982	0,3225697	0,0004205	0,8255948	0,0816162	0,3673691	0,0023261	0,0439118	0,0555598	0,1078833	0,0616524
980	0,0044038	0,0947930	0,0043452	0,0112255	0,4498381	0,0094700	0,1086694	0,3316387	0,2605152	0,5871200	0,2069092	0,4874834	0,7068540	0,1222234	0,6181830	0,2211068	0,1717545	0,0133778	0,1022847	0,3316718	0,0271687	0,2069764	0,0000801	0,0821190	0,0000659	0,3596543	0,4044786	0,0822029	0,0837775	0,0288212	0,0000811	0,0030241	0,0307111	0,1453661	0,5374921	0,0871079	0,3173813	0,7870101	0,1991890	0,0049239	0,0542765	0,0551245	0,4040484	0,0046535	0,1043562	0,0177452	0,0308308	0,3268465	0,6973236	0,0068153	0,2568830	0,0251189	0,6261256	0,3287387	0,4133753	0,0008949	0,6013772	0,0912406	0,3649353	0,0045826	0,0313752	0,0780300	0,1151503	0,0642461
1000	0,0021825	0,0366615	0,0193201	0,0206107	0,3909855	0,0069774	0,1007963	0,2273848	0,2438002	0,4169251	0,2885713	0,4869886	0,6666235	0,0887617	0,5335768	0,3019717	0,1809059	0,0193857	0,0497163	0,3552967	0,0178673	0,1178343	0,0003841	0,0963901	0,0002585	0,2439044	0,3798331	0,0777034	0,0709211	0,0256228	0,0003971	0,0053856	0,0125991	0,0984567	0,4819619	0,0989464	0,3151598	0,7096164	0,2359586	0,0426119	0,0328240	0,0255556	0,3477328	0,0040059	0,0963385	0,0437901	0,0436793	0,4554899	0,7710549	0,0051202	0,3359423	0,0079317	0,7458079	0,2915461	0,3846951	0,0057229	0,6073612	0,1363498	0,3095544	0,0068376	0,0503586	0,0388956	0,0750389	0,0419793
1020	0,0024052	0,0391104	0,0147199	0,0111668	0,4410344	0,0161968	0,0956133	0,2777386	0,3138479	0,4056554	0,2121139	0,4459126	0,5517670	0,1675190	0,4716740	0,3000942	0,2933456	0,0139897	0,0942077	0,3468511	0,0412390	0,0988114	0,0004482	0,1531431	0,0016994	0,3465923	0,4112710	0,0785107	0,0566947	0,0276656	0,0001683	0,0058213	0,0140811	0,1590222	0,5475690	0,1045813	0,3493125	0,7249619	0,2556464	0,0099134	0,0524844	0,0387049	0,3556317	0,0232913	0,0710505	0,0158667	0,0281914	0,3857812	0,8480915	0,0101741	0,3361310	0,0143173	0,6316902	0,3203383	0,4674041	0,0007829	0,6217953	0,1089550	0,3552741	0,0051120	0,0528021	0,0380018	0,0317307	0,0617450
1040	0,0029524	0,0406044	0,0114007	0,0061502	0,3634582	0,0257343	0,1164420	0,3196528	0,3048055	0,4002206	0,2351550	0,3807836	0,7162370	0,1051309	0,4778064	0,3074595	0,3158238	0,0230700	0,0483271	0,3529403	0,0343664	0,0881303	0,0000580	0,1388693	0,0013079	0,3100936	0,3399209	0,0942349	0,0659880	0,0268391	0,0013686	0,0060718	0,0439663	0,1153711	0,6067898	0,0534934	0,3218410	0,7113660	0,2015778	0,0127302	0,0683626	0,0413438	0,4116146	0,0151979	0,1006716	0,0348942	0,0138439	0,3975366	0,7418907	0,0150802	0,3454245	0,0202402	0,6853857	0,3689783	0,4147905	0,0073984	0,6823132	0,1303453	0,3441301	0,0020508	0,0598918	0,0764501	0,0384496	0,0690005
1060	0,0014400	0,0324251	0,0132528	0,0094323	0,3417539	0,0268138	0,1752236	0,3971455	0,2820107	0,3907598	0,2708575	0,4320534	0,6024538	0,1528914	0,6376511	0,3198295	0,2448414	0,0650990	0,0456044	0,3667937	0,0130182	0,0906312	0,0019562	0,1520262	0,0000000	0,3352733	0,3284618	0,0609716	0,0781785	0,0113047	0,0008420	0,0059445	0,0083305	0,0876659	0,6251089	0,0669933	0,3843707	0,7186070	0,2342133	0,0108197	0,0192911	0,0436721	0,3315852	0,0055304	0,1074928	0,0148115	0,0222589	0,3942708	0,8389209	0,0065622	0,2769478	0,0297147	0,5957917	0,2699614	0,2747135	0,0012482	0,7377778	0,0779485	0,3425871	0,0011918	0,0240025	0,0595183	0,0723233	0,0275067
1080	0,0037615	0,0632461	0,0095158	0,0009997	0,3596943	0,0204526	0,1837742	0,2866885	0,2091822	0,5133499	0,2856104	0,5976606	0,5124776	0,1332965	0,6220378	0,3091755	0,2741202	0,0498342	0,0884099	0,2932497	0,0426815	0,0914194	0,0001000	0,1056832	0,0003078	0,2925978	0,2483729	0,1215958	0,1323670	0,0416804	0,0061964	0,0183048	0,0300856	0,0604507	0,5441059	0,0522828	0,2636041	0,6247216	0,2159394	0,0097850	0,0239394	0,0396742	0,3988257	0,0025808	0,0962997	0,0059887	0,0152746	0,3385212	0,8236398	0,0052678	0,2286739	0,0198449	0,7587180	0,2633723	0,2907853	0,0096105	0,7282918	0,0618996	0,4157805	0,0007794	0,0196861	0,0263730	0,0649988	0,0370761
1100	0,0095716	0,0622328	0,0285338	0,0027731	0,4340261	0,0166501	0,1776540	0,2696619	0,2586401	0,3970202	0,2776052	0,4443059	0,4874553	0,1116282	0,5494989	0,2108845	0,2147844	0,0489520	0,0968230	0,3623049	0,0113371	0,1233394	0,0032346	0,1395922	0,0000422	0,2502469	0,2623498	0,1096976	0,1424558	0,0259386	0,0031818	0,0088853	0,0119834	0,1161220	0,4512666	0,0782275	0,2331367	0,7323983	0,1958172	0,0234074	0,0205870	0,0507262	0,3237541	0,0181738	0,0823028	0,0188491	0,0311154	0,3542890	0,7759434	0,0092367	0,2878249	0,0117708	0,6262978	0,2641702	0,2777462	0,0042180	0,8764686	0,1001030	0,3661246	0,0146223	0,0207655	0,0544035	0,0598843	0,0407016

0	0,0045735	0,0761875	0,0192333	0,0118885	0,0351926	0,0234882	0,0885313	0,3312457	0,2302351	0,4535599	0,2301487	0,3734602	0,5950374	0,1953198	0,4159447	0,3808867	0,2568176	0,0335828	0,0770039	0,2795076	0,0020986	0,1213544	0,0052221	0,0969734	0,0020594	0,4014750	0,3615034	0,1028771	0,0591282	0,0436313	0,0032415	0,0262448	0,0093289	0,1199388	0,6721136	0,0510600	0,0854264	0,7444401	0,2798563	0,0038324	0,0115494	0,0372021	0,4618637	0,0183305	0,1176203	0,0026139	0,0175180	0,4246425	0,7777846	0,0218339	0,2941956	0,0109810	0,7190699	0,4031105	0,3906113	0,0019071	0,6136990	0,0600729	0,3381247	0,0012590	0,0456373	0,1070214	0,0801781	0,0491244
20	0,0011936	0,1872670	0,0101488	0,0445759	0,1130094	0,0217439	0,1561274	0,2513283	0,2141976	0,5553778	0,3135429	0,5200733	0,4912296	0,1184632	0,4790986	0,4302616	0,2279751	0,0270970	0,1176918	0,3383647	0,0106400	0,1160992	0,0007115	0,1161183	0,0002062	0,3189366	0,3126750	0,1061004	0,1057366	0,0765672	0,0050795	0,0633249	0,0024980	0,1364354	0,5393151	0,0605566	0,2122447	0,7689105	0,2018196	0,0247586	0,0363616	0,0351161	0,4189355	0,0196510	0,2323619	0,0227353	0,0744910	0,5442710	0,8560051	0,0591531	0,2717506	0,0122692	0,6594015	0,3477362	0,3486383	0,0543061	0,7828476	0,0904324	0,3606463	0,0043816	0,0213349	0,0903733	0,0956654	0,0365283
40	0,0007782	0,2428436	0,0242900	0,0393488	0,3248298	0,0267095	0,1914017	0,3264209	0,2264586	0,4758210	0,2701548	0,4231403	0,5609168	0,1795363	0,4803597	0,4164987	0,4093833	0,0446084	0,0720141	0,3118897	0,0450626	0,1389944	0,0006093	0,1015058	0,0004539	0,2931216	0,3225699	0,1161163	0,1933331	0,0578772	0,0015029	0,0989510	0,0093839	0,1342640	0,4383696	0,1090389	0,1740933	0,7237200	0,1713396	0,0393113	0,0370228	0,0192457	0,3980480	0,0194245	0,1845185	0,1164627	0,1030188	0,5674280	0,7313213	0,0453104	0,3228238	0,0095313	0,7206352	0,3929703	0,2251513	0,1505088	0,5712579	0,1200448	0,3799673	0,0015997	0,0441178	0,0811870	0,0966398	0,0477443
60	0,0040540	0,3306509	0,0098988	0,1039392	0,5323552	0,0314244	0,2477376	0,2591885	0,3623286	0,4807746	0,2400600	0,3978779	0,6264622	0,1521204	0,3017399	0,5034994	0,5245761	0,0426718	0,0948865	0,2818113	0,0416597	0,1544940	0,0028152	0,1464809	0,0010734	0,3817329	0,3210585	0,1176651	0,2245236	0,0537063	0,0050310	0,2021147	0,0296408	0,0898209	0,5854391	0,0641545	0,1848277	0,6445968	0,1828831	0,0759244	0,0192104	0,0421174	0,3745325	0,0347769	0,3557679	0,0365262	0,1981552	0,4120091	0,8938693	0,0692919	0,3475751	0,0451104	0,7935904	0,3252780	0,1634078	0,2431363	0,5897985	0,2409215	0,3902337	0,0128317	0,0469825	0,1506767	0,1882380	0,0283899
80	0,0043120	0,5274938	0,0131655	0,1081687	0,4917533	0,0219776	0,2778968	0,2871777	0,2918974	0,4094773	0,2398378	0,4422518	0,4836545	0,1209782	0,2907064	0,4685886	0,5768917	0,0600592	0,0770240	0,3417816	0,0321947	0,1378552	0,0059854	0,1370389	0,0014759	0,3567384	0,4001144	0,1342296	0,2185085	0,0820045	0,0010581	0,3071124	0,0265564	0,1440371	0,6526502	0,0711190	0,2186287	0,7053384	0,2203737	0,1293789	0,0247834	0,0473488	0,4172557	0,0515093	0,3495476	0,0294680	0,3586142	0,3526581	0,6896909	0,1209443	0,3433454	0,0177181	0,5489931	0,3168402	0,2229972	0,3358728	0,7646627	0,2630400	0,3725909	0,0017332	0,0870118	0,1934934	0,1971436	0,0094061
100	0,0077598	0,5203125	0,0061214	0,1046976	0,6646378	0,0397108	0,2798605	0,2533193	0,2323668	0,4292405	0,2903770	0,4514884	0,5317395	0,1931847	0,2563876	0,4507593	0,5015002	0,0772723	0,0461723	0,3885357	0,0597648	0,1163664	0,0040940	0,2475461	0,0000000	0,3288798	0,3717266	0,1767880	0,2891692	0,0283723	0,0173413	0,3409528	0,0589138	0,1434716	0,6650607	0,0310886	0,2465262	0,6293502	0,2419934	0,1174249	0,0550367	0,0337031	0,3537056	0,0489043	0,4923722	0,0515879	0,3355338	0,3166654	0,6582295	0,1155964	0,3016252	0,0136072	0,7147966	0,3489184	0,1165534	0,3724504	0,6161613	0,3559932	0,4236919	0,0108956	0,0308124	0,2163393	0,1978941	0,0399844
