"Time"	hupB	fis	mtlR	marR	marA	rob	putA	xylR	glcC	hupA	soxS	soxR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	marB	mdtE	mdtF	hdeB	yhiD	hdeA	gadA	micF	gadB	fumC	gadC	zwf	dctR	slp	inaA	nfo	ygiA	ygiC	ygiB	tolC	acrA	acrB	sodA	fpr	gadY	rfaY	poxB	rfaZ	seqA	pqiB	pgm	nemA	pqiA	xylH	hdeD	purA	xylG	xylF	mtlA	mtlD	cadB	cadA	tyrP	ptsG
620	0,3865590	0,6186157	0,5317282	0,4750688	0,8015144	0,5721191	0,4744567	0,7412826	0,5267116	0,3920660	0,0619183	0,4251801	0,5518925	0,2619942	0,7232217	0,3376955	0,5834693	0,0779391	0,0666159	0,0472649	0,1183467	0,5790051	0,4402940	0,1483344	0,4521733	0,4941381	0,9960681	0,2007009	0,0916821	0,1311149	0,4116788	0,3108375	0,1904085	0,2013819	0,3653248	0,0362305	0,4180129	0,2866235	0,9881998	0,0840869	0,7437148	0,3286945	0,9593560	0,1812743	0,0318451	0,5515504	0,2813149	0,9954592	0,4891389	0,2618769	0,9881378	0,1325075	0,7471581	0,3641951	0,7548688	0,0296397	0,2504539	0,3719060	0,6023763	0,9702015	0,1947732	0,4076424	0,7457917	0,3437721
640	0,4615707	0,6186157	0,5317282	0,4448121	0,8016123	0,5914564	0,4744578	0,7412826	0,5267116	0,3920660	0,0738672	0,4932243	0,5301232	0,2713392	0,7232217	0,4393141	0,5834693	0,0933912	0,0517373	0,0318533	0,1215562	0,5002175	0,4161608	0,1078518	0,4600454	0,5055274	0,9939685	0,2069468	0,0904082	0,1174750	0,3698769	0,2361530	0,1938271	0,2020419	0,3653411	0,0362429	0,4197219	0,2972848	0,9893740	0,0863245	0,7437523	0,2780431	0,9615889	0,1813083	0,0326258	0,5515541	0,2046045	0,9957808	0,5161868	0,2668342	0,9819832	0,1487724	0,7471621	0,3570353	0,6770513	0,0296367	0,2504539	0,4167030	0,6023763	0,9702015	0,1446972	0,3723457	0,8139905	0,3439944
660	0,5166860	0,6186157	0,5317282	0,4297059	0,8017535	0,6070728	0,4744604	0,7412826	0,5267116	0,3920660	0,0942473	0,5320728	0,5094775	0,2768306	0,7232217	0,5266552	0,5834693	0,1409874	0,0397275	0,0214626	0,1259423	0,4376179	0,3670720	0,0809372	0,4755962	0,5199697	0,9902245	0,2238166	0,0892415	0,1166677	0,3352008	0,1750039	0,2055174	0,2041641	0,3653816	0,0362779	0,4233972	0,3214409	0,9909978	0,0919988	0,7438776	0,2379710	0,9640340	0,1814196	0,0347168	0,5515656	0,1493980	0,9964233	0,5246271	0,2809296	0,9736236	0,1609666	0,7471710	0,3508423	0,6127049	0,0297951	0,2504539	0,4505318	0,6023763	0,9702015	0,1089370	0,3459033	0,8507150	0,3447340
680	0,5552021	0,6186157	0,5317282	0,4230885	0,8019151	0,6191011	0,4744649	0,7412826	0,5267116	0,3920660	0,1197960	0,5508544	0,4995883	0,2794369	0,7232217	0,5984663	0,5834693	0,2189651	0,0305277	0,0146660	0,1313592	0,3886176	0,3013733	0,0672724	0,4994119	0,5372469	0,9847401	0,2466912	0,0884094	0,1249403	0,3078815	0,1274354	0,2275181	0,2088213	0,3654733	0,0363600	0,4300867	0,3615885	0,9928102	0,1036980	0,7441797	0,2085141	0,9663800	0,1816961	0,0387714	0,5515930	0,1129087	0,9972268	0,5187977	0,3078870	0,9640936	0,1696674	0,7471858	0,3457500	0,5620596	0,0306757	0,2504539	0,4749385	0,6023763	0,9702015	0,0845499	0,3368272	0,8609971	0,3465421
700	0,5812546	0,6186157	0,5317282	0,4208768	0,8020723	0,6280877	0,4744711	0,7412826	0,5267116	0,3920660	0,1456488	0,5578797	0,5034435	0,2802545	0,7232217	0,6555599	0,5834693	0,3118849	0,0237208	0,0102884	0,1377259	0,3514783	0,2367004	0,0663071	0,5280474	0,5570303	0,9779572	0,2717426	0,0878644	0,1394746	0,2879666	0,0916596	0,2587542	0,2168749	0,3656525	0,0365176	0,4401890	0,4120793	0,9945199	0,1229398	0,7447502	0,1884855	0,9684665	0,1822491	0,0452197	0,5516495	0,0916550	0,9979907	0,5042399	0,3468621	0,9543997	0,1756800	0,7472062	0,3416996	0,5264624	0,0337165	0,2504539	0,4920555	0,6023763	0,9702015	0,0708295	0,3505466	0,8530124	0,3500044
720	0,5984807	0,6186157	0,5317282	0,4209347	0,8022083	0,6346618	0,4744782	0,7412826	0,5267116	0,3920660	0,1678405	0,5589934	0,5163520	0,2801549	0,7232217	0,6996075	0,5834693	0,4045603	0,0188070	0,0074915	0,1449178	0,3253581	0,1834269	0,0755565	0,5579948	0,5786906	0,9707641	0,2967198	0,0874313	0,1580049	0,2760232	0,0653892	0,2961785	0,2288111	0,3659488	0,0367678	0,4530601	0,4644518	0,9959538	0,1487134	0,7456307	0,1762732	0,9702383	0,1831585	0,0542684	0,5517508	0,0821482	0,9986112	0,4855937	0,3930131	0,9452825	0,1797440	0,7472308	0,3385523	0,5109584	0,0410999	0,2504539	0,5038381	0,6023763	0,9702015	0,0697039	0,3869518	0,8349338	0,3553541
740	0,6096831	0,6186157	0,5317282	0,4221567	0,8023161	0,6393980	0,4744854	0,7412826	0,5267116	0,3920660	0,1843953	0,5577151	0,5327609	0,2797083	0,7232217	0,7326150	0,5834693	0,4876458	0,0153245	0,0057123	0,1526562	0,3092009	0,1438242	0,0901053	0,5869793	0,6013080	0,9640817	0,3205705	0,0869946	0,1781963	0,2725100	0,0464408	0,3362852	0,2445074	0,3663652	0,0371025	0,4672682	0,5126226	0,9970643	0,1778384	0,7467759	0,1701147	0,9716954	0,1844103	0,0658217	0,5519081	0,0809480	0,9990699	0,4660857	0,4403161	0,9371772	0,1824472	0,7472578	0,3361487	0,5201890	0,0545269	0,2504539	0,5118455	0,6023763	0,9702015	0,0835069	0,4408175	0,8130657	0,3622065
760	0,6168773	0,6186157	0,5317282	0,4238759	0,8023954	0,6427715	0,4744919	0,7412826	0,5267116	0,3920660	0,1952134	0,5558824	0,5490745	0,2792274	0,7232217	0,7566495	0,5834693	0,5572315	0,0128914	0,0045831	0,1605116	0,3013134	0,1161861	0,1054919	0,6136808	0,6238755	0,9585266	0,3426895	0,0865246	0,1978069	0,2768593	0,0329627	0,3760522	0,2630946	0,3668720	0,0374888	0,4811979	0,5537133	0,9978780	0,2065856	0,7480651	0,1682489	0,9728614	0,1858833	0,0794002	0,5521192	0,0848365	0,9993890	0,4476707	0,4838686	0,9302675	0,1842238	0,7472851	0,3343373	0,5519332	0,0739990	0,2504539	0,5172384	0,6023763	0,9702015	0,1119574	0,5041471	0,7914272	0,3696912
780	0,6214526	0,6186157	0,5317282	0,4256324	0,8024495	0,6451538	0,4744972	0,7412826	0,5267116	0,3920660	0,2013433	0,5542886	0,5635234	0,2788470	0,7232217	0,7736560	0,5834693	0,6128959	0,0112107	0,0038674	0,1680098	0,2996192	0,0976851	0,1191478	0,6374307	0,6455033	0,9543368	0,3625057	0,0860386	0,2151550	0,2873580	0,0234819	0,4133053	0,2831608	0,3674184	0,0378821	0,4935700	0,5870806	0,9984509	0,2320657	0,7493498	0,1690794	0,9737696	0,1873974	0,0942089	0,5523678	0,0911256	0,9996021	0,4313556	0,5207724	0,9245638	0,1853806	0,7473103	0,3329863	0,5980749	0,0977878	0,2504539	0,5208471	0,6023763	0,9702015	0,1514845	0,5691285	0,7721381	0,3768510
800	0,6243401	0,6186157	0,5317282	0,4271344	0,8024834	0,6468256	0,4745010	0,7412826	0,5267116	0,3920660	0,2042119	0,5531623	0,5754970	0,2785978	0,7232217	0,7853401	0,5834693	0,6560043	0,0100604	0,0034141	0,1747549	0,3020683	0,0856561	0,1301121	0,6579937	0,6655307	0,9514638	0,3795143	0,0855668	0,2293483	0,3017414	0,0168732	0,4467282	0,3031719	0,3679515	0,0382425	0,5036730	0,6132750	0,9988421	0,2527499	0,7505048	0,1713153	0,9744578	0,1887840	0,1093264	0,5526294	0,0978802	0,9997401	0,4175155	0,5499993	0,9199733	0,1861285	0,7473317	0,3319870	0,6496710	0,1233551	0,2504539	0,5232505	0,6023763	0,9702015	0,1968938	0,6299938	0,7560218	0,3829861
820	0,6261511	0,6186157	0,5317282	0,4282521	0,8025023	0,6479936	0,4745036	0,7412826	0,5267116	0,3920660	0,2051203	0,5524740	0,5850078	0,2784609	0,7232217	0,7931163	0,5834693	0,6886025	0,0092793	0,0031271	0,1805023	0,3069223	0,0780001	0,1383580	0,6754126	0,6835502	0,9497019	0,3934469	0,0851345	0,2402069	0,3178478	0,0123007	0,4757117	0,3218439	0,3684307	0,0385445	0,5113376	0,6333432	0,9991026	0,2683281	0,7514555	0,1740364	0,9749651	0,1899339	0,1239037	0,5528804	0,1039435	0,9998275	0,4061425	0,5718431	0,9163530	0,1866092	0,7473482	0,3312530	0,7000210	0,1483283	0,2504539	0,5248457	0,6023763	0,9702015	0,2433036	0,6834469	0,7431379	0,3877785
840	0,6272812	0,6186157	0,5317282	0,4289837	0,8025110	0,6488075	0,4745051	0,7412826	0,5267116	0,3920660	0,2050328	0,5521082	0,5923507	0,2784021	0,7232217	0,7981050	0,5834693	0,7128074	0,0087522	0,0029454	0,1851696	0,3128694	0,0732055	0,1442726	0,6898990	0,6993777	0,9487925	0,4043464	0,0847571	0,2480353	0,3339900	0,0091563	0,5001603	0,3383295	0,3688332	0,0387790	0,5167764	0,6484384	0,9992723	0,2792972	0,7521799	0,1766744	0,9753290	0,1908079	0,1372948	0,5531035	0,1088000	0,9998818	0,3970222	0,5873387	0,9135446	0,1869168	0,7473599	0,3307169	0,7452286	0,1710316	0,2504539	0,5259018	0,6023763	0,9702015	0,2871623	0,7282367	0,7331612	0,3912349
860	0,6279835	0,6186157	0,5317282	0,4294007	0,8025134	0,6493739	0,4745058	0,7412826	0,5267116	0,3920660	0,2045614	0,5519461	0,5979116	0,2783888	0,7232217	0,8011608	0,5834693	0,7305203	0,0083985	0,0028304	0,1888046	0,3190160	0,0702406	0,1483564	0,7017556	0,7130018	0,9484867	0,4125163	0,0844405	0,2533815	0,3490479	0,0070048	0,5203132	0,3522296	0,3691529	0,0389494	0,5204002	0,6596321	0,9993807	0,2865443	0,7526948	0,1789414	0,9755836	0,1914212	0,1491024	0,5532901	0,1123697	0,9999149	0,3898490	0,5978050	0,9113957	0,1871129	0,7473674	0,3303271	0,7836275	0,1905768	0,2504539	0,5265996	0,6023763	0,9702015	0,3263942	0,7644758	0,7256189	0,3935561
880	0,6284185	0,6186157	0,5317282	0,4295983	0,8025124	0,6497682	0,4745061	0,7412826	0,5267116	0,3920660	0,2040375	0,5518961	0,6020696	0,2783971	0,7232217	0,8029147	0,5834693	0,7433253	0,0081624	0,0027576	0,1915355	0,3248164	0,0684256	0,1510810	0,7113233	0,7245301	0,9485757	0,4184102	0,0841836	0,2568525	0,3624021	0,0055389	0,5366004	0,3635038	0,3693953	0,0390658	0,5226699	0,6678398	0,9994486	0,2910371	0,7530377	0,1807413	0,9757577	0,1918198	0,1591592	0,5534384	0,1148117	0,9999347	0,3842957	0,6045451	0,9097699	0,1872375	0,7473717	0,3300450	0,8149913	0,2067122	0,2504539	0,5270601	0,6023763	0,9702015	0,3601142	0,7930278	0,7200217	0,3950144
900	0,6286871	0,6186157	0,5317282	0,4296634	0,8025101	0,6500431	0,4745060	0,7412826	0,5267116	0,3920660	0,2036063	0,5518984	0,6051544	0,2784122	0,7232217	0,8038196	0,5834693	0,7524835	0,0080054	0,0027115	0,1935258	0,3299839	0,0673236	0,1528354	0,7189458	0,7341430	0,9488993	0,4225228	0,0839811	0,2590007	0,3738089	0,0045436	0,5495386	0,3723498	0,3695722	0,0391412	0,5240041	0,6738051	0,9994904	0,2936411	0,7532517	0,1820909	0,9758747	0,1920588	0,1674760	0,5535515	0,1163775	0,9999465	0,3800525	0,6086830	0,9085517	0,1873165	0,7473739	0,3298414	0,8398830	0,2196026	0,2504539	0,5273635	0,6023763	0,9702015	0,3882413	0,8150678	0,7159290	0,3958725
920	0,6288525	0,6186157	0,5317282	0,4296606	0,8025075	0,6502351	0,4745058	0,7412826	0,5267116	0,3920660	0,2033053	0,5519190	0,6074339	0,2784264	0,7232217	0,8041912	0,5834693	0,7589685	0,0079014	0,0026824	0,1949405	0,3344076	0,0666591	0,1539187	0,7249480	0,7420573	0,9493426	0,4253128	0,0838256	0,2602713	0,3832739	0,0038699	0,5596598	0,3790926	0,3696975	0,0391875	0,5247367	0,6781113	0,9995156	0,2950399	0,7533766	0,1830598	0,9759522	0,1921895	0,1741826	0,5536348	0,1173215	0,9999533	0,3768464	0,6111019	0,9076462	0,1873665	0,7473747	0,3296950	0,8592121	0,2296347	0,2504539	0,5275634	0,6023763	0,9702015	0,4111654	0,8318127	0,7129716	0,3963444
940	0,6289543	0,6186157	0,5317282	0,4296315	0,8025052	0,6503695	0,4745056	0,7412826	0,5267116	0,3920660	0,2031213	0,5519412	0,6091173	0,2784368	0,7232217	0,8042441	0,5834693	0,7635163	0,0078327	0,0026639	0,1959265	0,3380861	0,0662608	0,1545501	0,7296233	0,7485008	0,9498283	0,4271637	0,0837091	0,2609928	0,3909484	0,0034151	0,5674683	0,3841009	0,3697840	0,0392145	0,5251094	0,6812045	0,9995307	0,2957247	0,7534443	0,1837331	0,9760030	0,1922527	0,1794739	0,5536945	0,1178564	0,9999572	0,3744469	0,6124450	0,9069778	0,1873981	0,7473748	0,3295899	0,8739687	0,2372778	0,2504539	0,5276950	0,6023763	0,9702015	0,4295063	0,8443775	0,7108554	0,3965856
960	0,6290167	0,6186157	0,5317282	0,4295985	0,8025034	0,6504638	0,4745054	0,7412826	0,5267116	0,3920660	0,2030233	0,5519587	0,6103625	0,2784433	0,7232217	0,8041199	0,5834693	0,7666739	0,0077874	0,0026523	0,1966039	0,3410790	0,0660231	0,1548855	0,7332285	0,7536951	0,9503081	0,4283719	0,0836238	0,2613894	0,3970553	0,0031089	0,5734162	0,3877336	0,3698430	0,0392296	0,5252826	0,6834191	0,9995395	0,2960201	0,7534777	0,1841902	0,9760363	0,1922775	0,1835693	0,5537364	0,1181406	0,9999594	0,3726658	0,6131512	0,9064873	0,1874180	0,7473745	0,3295146	0,8850826	0,2429981	0,2504539	0,5277816	0,6023763	0,9702015	0,4439589	0,8537140	0,7093533	0,3966992
980	0,6290550	0,6186157	0,5317282	0,4295716	0,8025021	0,6505302	0,4745053	0,7412826	0,5267116	0,3920660	0,2029803	0,5519702	0,6112872	0,2784466	0,7232217	0,8039091	0,5834693	0,7688431	0,0077578	0,0026449	0,1970650	0,3434739	0,0658820	0,1550328	0,7359820	0,7578453	0,9507541	0,4291535	0,0835629	0,2616041	0,4018394	0,0029030	0,5778935	0,3903099	0,3698827	0,0392376	0,5253550	0,6850015	0,9995447	0,2961236	0,7534921	0,1844961	0,9760582	0,1922829	0,1866856	0,5537653	0,1182817	0,9999606	0,3713533	0,6135016	0,9061292	0,1874305	0,7473742	0,3294609	0,8933609	0,2472146	0,2504539	0,5278385	0,6023763	0,9702015	0,4552022	0,8605989	0,7082944	0,3967481
1000	0,6290784	0,6186157	0,5317282	0,4295533	0,8025013	0,6505769	0,4745052	0,7412826	0,5267116	0,3920660	0,2029682	0,5519769	0,6119774	0,2784478	0,7232217	0,8036670	0,5834693	0,7703158	0,0077383	0,0026402	0,1973777	0,3453659	0,0657984	0,1550651	0,7380660	0,7611345	0,9511524	0,4296585	0,0835206	0,2617224	0,4055380	0,0027650	0,5812262	0,3920970	0,3699094	0,0392418	0,5253821	0,6861312	0,9995477	0,2961459	0,7534971	0,1846997	0,9760728	0,1922800	0,1890208	0,5537851	0,1183470	0,9999613	0,3703923	0,6136656	0,9058689	0,1874384	0,7473738	0,3294225	0,8994701	0,2502808	0,2504539	0,5278759	0,6023763	0,9702015	0,4638520	0,8656460	0,7075522	0,3967677
1020	0,6290927	0,6186157	0,5317282	0,4295426	0,8025008	0,6506099	0,4745051	0,7412826	0,5267116	0,3920660	0,2029707	0,5519802	0,6124957	0,2784479	0,7232217	0,8034260	0,5834693	0,7713021	0,0077256	0,0026372	0,1975899	0,3468464	0,0657492	0,1550310	0,7396296	0,7637222	0,9514984	0,4299870	0,0834920	0,2617918	0,4083650	0,0026726	0,5836806	0,3933090	0,3699276	0,0392440	0,5253923	0,6869377	0,9995494	0,2961421	0,7534980	0,1848357	0,9760826	0,1922747	0,1907461	0,5537985	0,1183757	0,9999617	0,3696927	0,6137391	0,9056803	0,1874434	0,7473736	0,3293952	0,9039431	0,2524831	0,2504539	0,5279005	0,6023763	0,9702015	0,4704410	0,8693293	0,7070344	0,3967757
1040	0,6291014	0,6186157	0,5317282	0,4295375	0,8025005	0,6506331	0,4745051	0,7412826	0,5267116	0,3920660	0,2029783	0,5519815	0,6128873	0,2784476	0,7232217	0,8032033	0,5834693	0,7719521	0,0077173	0,0026354	0,1977346	0,3479964	0,0657202	0,1549620	0,7407930	0,7657440	0,9517928	0,4302034	0,0834735	0,2618369	0,4105044	0,0026109	0,5854695	0,3941111	0,3699400	0,0392453	0,5253981	0,6875137	0,9995505	0,2961360	0,7534974	0,1849276	0,9760893	0,1922698	0,1920040	0,5538077	0,1183884	0,9999619	0,3691859	0,6137722	0,9055442	0,1874465	0,7473734	0,3293758	0,9071955	0,2540463	0,2504539	0,5279167	0,6023763	0,9702015	0,4754154	0,8720086	0,7066748	0,3967803
1060	0,6291068	0,6186157	0,5317282	0,4295359	0,8025003	0,6506495	0,4745051	0,7412826	0,5267116	0,3920660	0,2029863	0,5519818	0,6131852	0,2784471	0,7232217	0,8030067	0,5834693	0,7723720	0,0077119	0,0026342	0,1978340	0,3488851	0,0657032	0,1548779	0,7416514	0,7673137	0,9520393	0,4303485	0,0834621	0,2618696	0,4121093	0,0025697	0,5867601	0,3946275	0,3699486	0,0392460	0,5254040	0,6879253	0,9995512	0,2961351	0,7534966	0,1849907	0,9760940	0,1922661	0,1929095	0,5538139	0,1183952	0,9999620	0,3688205	0,6137891	0,9054463	0,1874484	0,7473732	0,3293620	0,9095457	0,2551431	0,2504539	0,5279273	0,6023763	0,9702015	0,4791397	0,8739532	0,7064260	0,3967843
1080	0,6291100	0,6186157	0,5317282	0,4295361	0,8025002	0,6506611	0,4745051	0,7412826	0,5267116	0,3920660	0,2029925	0,5519816	0,6134132	0,2784467	0,7232217	0,8028383	0,5834693	0,7726362	0,0077084	0,0026334	0,1979028	0,3495695	0,0656932	0,1547909	0,7422797	0,7685249	0,9522434	0,4304476	0,0834556	0,2618951	0,4133038	0,0025423	0,5876817	0,3949489	0,3699547	0,0392466	0,5254107	0,6882196	0,9995516	0,2961395	0,7534961	0,1850347	0,9760973	0,1922638	0,1935532	0,5538182	0,1184002	0,9999620	0,3685581	0,6138001	0,9053759	0,1874497	0,7473731	0,3293522	0,9112343	0,2559034	0,2504539	0,5279343	0,6023763	0,9702015	0,4819061	0,8753628	0,7062543	0,3967884
1100	0,6291120	0,6186157	0,5317282	0,4295371	0,8025001	0,6506693	0,4745051	0,7412826	0,5267116	0,3920660	0,2029968	0,5519813	0,6135886	0,2784464	0,7232217	0,8026972	0,5834693	0,7727967	0,0077061	0,0026329	0,1979508	0,3500953	0,0656874	0,1547078	0,7427358	0,7694543	0,9524107	0,4305163	0,0834524	0,2619155	0,4141865	0,0025240	0,5883331	0,3951403	0,3699590	0,0392470	0,5254178	0,6884302	0,9995518	0,2961472	0,7534959	0,1850659	0,9760996	0,1922625	0,1940050	0,5538211	0,1184046	0,9999621	0,3683704	0,6138089	0,9053255	0,1874504	0,7473731	0,3293452	0,9124409	0,2564237	0,2504539	0,5279389	0,6023763	0,9702015	0,4839455	0,8763842	0,7061362	0,3967924

0	0,6291126	0,6186156	0,5317278	0,4295456	0,8024996	0,6507161	0,4745051	0,7412791	0,5267094	0,3920872	0,2030007	0,5519806	0,6137238	0,2784459	0,7232222	0,8026100	0,5834694	0,7733809	0,0077019	0,0026321	0,1981476	0,3506344	0,0656797	0,1547750	0,7441982	0,7727945	0,9523867	0,4308242	0,0834180	0,2620557	0,4163367	0,0024885	0,5901345	0,3956815	0,3699819	0,0392497	0,5254811	0,6891923	0,9995525	0,2962413	0,7534962	0,1852290	0,9761116	0,1922599	0,1954302	0,5537858	0,1184266	0,9999620	0,3677270	0,6138387	0,9050260	0,1874533	0,7473726	0,3287497	0,9154324	0,2579080	0,2503982	0,5278989	0,6023769	0,9702004	0,4902618	0,8780305	0,7058814	0,3968090
20	0,6050222	0,6115093	0,4783692	0,4291962	0,8024686	0,6000684	0,4745050	0,7413687	0,5267950	0,3917706	0,2030006	0,5519807	0,6139045	0,2784463	0,7095522	0,7793713	0,5836453	0,7731426	0,0077019	0,0026321	0,1979540	0,4205588	0,1376115	0,1545637	0,7440596	0,7831987	0,9525721	0,4623330	0,1108104	0,2612242	0,4164525	0,0024883	0,5948146	0,3950885	0,4128245	0,0469459	0,5250164	0,6886509	0,9995485	0,2955553	0,7534963	0,1850377	0,9760343	0,1922604	0,1949701	0,5537983	0,1184253	0,9999637	0,3572130	0,6138388	0,9051429	0,1875950	0,7473726	0,3289432	0,9154252	0,2578024	0,2504242	0,5279153	0,5498028	0,9703539	0,4983565	0,8782877	0,7069607	0,3968854
40	0,5619432	0,5973437	0,4032805	0,4260446	0,8021639	0,5008466	0,4745040	0,7422657	0,5276503	0,3887196	0,2030006	0,5519807	0,6147871	0,2784464	0,6828436	0,7311967	0,5853103	0,7715604	0,0077019	0,0026321	0,1961986	0,5462695	0,2653268	0,1534462	0,7432586	0,8058368	0,9529725	0,5163518	0,1635435	0,2537704	0,4170803	0,0024872	0,6031304	0,3902351	0,4970978	0,0607586	0,5208145	0,6841035	0,9994981	0,2889533	0,7534954	0,1832924	0,9749240	0,1922541	0,1914336	0,5538047	0,1184206	0,9999665	0,3361534	0,6138284	0,9058766	0,1890386	0,7473688	0,3293960	0,9154024	0,2576746	0,2505228	0,5279437	0,4600950	0,9716406	0,5107382	0,8784973	0,7163705	0,3975624
60	0,5222037	0,5827163	0,3566720	0,4184597	0,8013458	0,3971374	0,4744975	0,7447529	0,5299685	0,3805655	0,2030007	0,5519807	0,6172062	0,2784464	0,6562489	0,6777489	0,5895493	0,7665535	0,0077019	0,0026321	0,1912991	0,6664043	0,3843945	0,1503607	0,7409517	0,8321614	0,9538897	0,5563417	0,2178366	0,2362556	0,4187488	0,0024841	0,6087584	0,3777657	0,5852167	0,0737983	0,5103215	0,6731331	0,9992851	0,2710033	0,7534912	0,1783767	0,9686135	0,1922110	0,1825129	0,5537940	0,1183953	0,9999691	0,3150345	0,6137612	0,9078731	0,1930910	0,7473451	0,3305349	0,9153123	0,2573140	0,2508426	0,5280616	0,3825706	0,9744452	0,5207328	0,8787386	0,7382643	0,3991889
80	0,4923871	0,5705017	0,3381172	0,4077230	0,8000109	0,3061585	0,4744780	0,7489436	0,5336557	0,3673590	0,2030008	0,5519807	0,6215217	0,2784464	0,6351513	0,6282194	0,5959835	0,7561249	0,0077019	0,0026321	0,1829242	0,7630942	0,4769641	0,1448431	0,7366883	0,8576838	0,9554550	0,5714313	0,2650089	0,2130474	0,4215098	0,0024785	0,6084201	0,3584165	0,6622294	0,0840659	0,4944996	0,6576795	0,9985978	0,2417516	0,7534778	0,1699649	0,9443315	0,1920798	0,1687538	0,5537438	0,1183201	0,9999710	0,2988942	0,6135594	0,9113175	0,1999908	0,7472777	0,3326913	0,9150161	0,2562507	0,2515550	0,5284057	0,3280763	0,9780615	0,5269345	0,8791343	0,7688643	0,4015898
100	0,4725219	0,5614916	0,3354897	0,3962046	0,7983305	0,2326228	0,4744391	0,7543873	0,5380003	0,3508565	0,2030009	0,5519807	0,6275898	0,2784463	0,6205999	0,5861296	0,6033626	0,7388704	0,0077019	0,0026321	0,1718387	0,8350853	0,5429220	0,1371138	0,7305116	0,8802797	0,9576108	0,5668355	0,3030343	0,1904118	0,4249468	0,0024704	0,6012718	0,3354376	0,7239866	0,0914753	0,4761805	0,6411322	0,9965123	0,2061235	0,7534416	0,1589635	0,8916814	0,1918141	0,1522754	0,5536292	0,1181684	0,9999723	0,2892532	0,6131533	0,9159793	0,2089655	0,7471496	0,3360468	0,9142662	0,2537967	0,2527941	0,5291104	0,2932498	0,9816440	0,5287932	0,8797827	0,8019325	0,4043579
120	0,4604477	0,5554520	0,3390456	0,3856811	0,7965319	0,1758810	0,4743798	0,7604014	0,5421572	0,3332646	0,2030009	0,5519807	0,6349467	0,2784462	0,6116708	0,5521046	0,6103931	0,7144315	0,0077019	0,0026321	0,1592969	0,8864621	0,5875683	0,1278614	0,7228244	0,8991590	0,9601803	0,5521979	0,3325397	0,1718967	0,4283693	0,0024607	0,5881732	0,3122614	0,7710671	0,0965566	0,4581659	0,6259109	0,9903104	0,1704215	0,7533477	0,1468220	0,8256986	0,1913952	0,1352711	0,5534328	0,1179292	0,9999731	0,2856430	0,6125157	0,9214233	0,2187526	0,7469593	0,3406228	0,9126985	0,2491900	0,2546067	0,5302472	0,2718730	0,9846918	0,5257419	0,8806888	0,8327305	0,4071019
140	0,4537254	0,5517532	0,3435601	0,3769828	0,7948135	0,1333549	0,4743045	0,7663379	0,5455142	0,3164315	0,2030009	0,5519807	0,6430025	0,2784462	0,6068435	0,5254372	0,6162125	0,6836971	0,0077019	0,0026321	0,1465351	0,9222120	0,6167864	0,1179384	0,7142028	0,9142512	0,9629485	0,5348738	0,3549840	0,1582647	0,4310204	0,0024501	0,5709020	0,2912664	0,8057818	0,0999293	0,4423053	0,6130889	0,9728230	0,1392548	0,7531141	0,1348883	0,7655803	0,1908379	0,1193096	0,5531510	0,1176102	0,9999736	0,2867115	0,6116705	0,9271919	0,2281305	0,7467206	0,3462858	0,9098383	0,2418059	0,2569390	0,5317992	0,2588228	0,9870463	0,5172440	0,8817428	0,8588752	0,4095534
160	0,4503417	0,5497089	0,3470432	0,3702706	0,7933072	0,1020979	0,4742215	0,7717239	0,5478220	0,3015481	0,2030010	0,5519807	0,6511850	0,2784462	0,6046708	0,5049359	0,6204871	0,6485660	0,0077019	0,0026321	0,1344997	0,9466974	0,6354572	0,1081118	0,7052382	0,9258459	0,9657204	0,5188007	0,3718896	0,1488654	0,4322406	0,0024396	0,5514630	0,2735971	0,8307796	0,1021193	0,4293999	0,6028433	0,9297525	0,1146181	0,7525949	0,1240870	0,7189385	0,1901833	0,1052436	0,5527947	0,1172339	0,9999738	0,2909194	0,6106801	0,9329046	0,2362446	0,7464558	0,3527783	0,9051237	0,2313695	0,2596561	0,5336749	0,2507299	0,9887487	0,5030606	0,8827497	0,8797602	0,4115789
180	0,4488635	0,5487315	0,3491793	0,3653573	0,7920747	0,0794338	0,4741395	0,7762944	0,5491392	0,2891703	0,2030010	0,5519807	0,6590207	0,2784462	0,6040290	0,4893536	0,6232885	0,6113993	0,0077019	0,0026321	0,1237741	0,9632980	0,6471789	0,0989341	0,6964360	0,9343897	0,9683490	0,5054929	0,3845679	0,1426547	0,4315788	0,0024299	0,5316247	0,2594767	0,8484641	0,1035200	0,4194907	0,5949190	0,8459013	0,0965022	0,7516563	0,1148824	0,6857373	0,1894844	0,0933750	0,5523846	0,1168300	0,9999738	0,2969025	0,6096248	0,9382895	0,2426937	0,7461887	0,3597677	0,8979595	0,2180809	0,2625801	0,5357397	0,2455941	0,9899206	0,4834859	0,8834833	0,8957677	0,4131508
