"Time"	betI	arcA	lldR	xylR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	rcsA	csgD	rcsB	rstA	ompR	bolA	phoP	treR	mdtE	mdtF	csgE	csgG	csgF	gadA	hdeA	yhiD	hdeB	rutF	rutE	rutA	rutG	rutD	rutB	rutC	gadC	cadA	gadB	fadL	cadB	sra	wza	wcaA	wzb	wzc	osmB	nemA	lldP	wcaB	betA	betB	lldD	rprA	bdm	betT	gadY	treB	hdeD	slp	treC	dctR	yjbE	yjbF
400	0,0002012	0,7217630	0,4863477	0,3413276	0,9994847	0,6873164	0,0841953	0,4871536	0,9536412	0,7409326	0,9706260	0,9988368	0,9999769	0,0156168	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,3055501	0,9999682	0,7414791	0,4959611	0,0249357	0,0074780	0,3385705	0,7082880	0,1831506	0,7881959	0,9824979	0,7343477	0,6609985	0,7867517	0,9340451	0,9477877	0,9918391	0,3952955	0,2762058	0,9074497	0,2233163	0,6295161	0,8707958	0,7020483	0,5045419	0,9993438	0,8266739	0,9996526	0,9998792	0,5377512	0,9836888	0,7136927	0,4834278	0,2906604	0,9036828	0,8969962	0,9950202	0,6267333	0,4783046	0,8647400	0,6795156	0,1882096	0,4615873	0,9987844	0,9999821
420	0,0001786	0,7217449	0,4863873	0,3400337	0,9994848	0,6873164	0,0842144	0,4873028	0,9536287	0,7415757	0,9706270	0,9988369	0,9999769	0,0156168	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,3055229	0,9999689	0,7416780	0,4959597	0,0249350	0,0074709	0,3387439	0,7096543	0,1831047	0,7886143	0,9824530	0,7342150	0,6609721	0,7867901	0,9338247	0,9478074	0,9918454	0,3947346	0,2769465	0,9068757	0,2233163	0,6295389	0,8707958	0,7020484	0,5045437	0,9993441	0,8266739	0,9996526	0,9998864	0,5389943	0,9836888	0,7691567	0,4838251	0,2904202	0,9036828	0,8971102	0,9965884	0,6273945	0,4779919	0,8652298	0,6808557	0,1884067	0,4621492	0,9987844	0,9999836
440	0,0001640	0,7217331	0,4864118	0,3389500	0,9994848	0,6873164	0,0842251	0,4874243	0,9536041	0,7420801	0,9706277	0,9988370	0,9999770	0,0156168	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,3055049	0,9999694	0,7418370	0,4959588	0,0249346	0,0074657	0,3389361	0,7107317	0,1830705	0,7889564	0,9824208	0,7341171	0,6609457	0,7868176	0,9336572	0,9478120	0,9918492	0,3943349	0,2775465	0,9064250	0,2233163	0,6295546	0,8707958	0,7020484	0,5045449	0,9993443	0,8266739	0,9996526	0,9998912	0,5399568	0,9836888	0,8110238	0,4841104	0,2902489	0,9036828	0,8971928	0,9976604	0,6279048	0,4777647	0,8656516	0,6818867	0,1885405	0,4625752	0,9987844	0,9999846
460	0,0001545	0,7217255	0,4864269	0,3380436	0,9994847	0,6873164	0,0842308	0,4875265	0,9535776	0,7424738	0,9706282	0,9988370	0,9999770	0,0156168	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,3054929	0,9999698	0,7419636	0,4959583	0,0249344	0,0074621	0,3391278	0,7115783	0,1830449	0,7892337	0,9823977	0,7340451	0,6609227	0,7868373	0,9335312	0,9478087	0,9918515	0,3940531	0,2780288	0,9060734	0,2233163	0,6295653	0,8707958	0,7020484	0,5045455	0,9993445	0,8266739	0,9996526	0,9998945	0,5406948	0,9836888	0,8411422	0,4843146	0,2901284	0,9036828	0,8972527	0,9983924	0,6282972	0,4776002	0,8660091	0,6826772	0,1886312	0,4628981	0,9987844	0,9999851
480	0,0001484	0,7217205	0,4864361	0,3372863	0,9994846	0,6873164	0,0842335	0,4876140	0,9535541	0,7427802	0,9706286	0,9988371	0,9999770	0,0156168	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,3054850	0,9999701	0,7420639	0,4959579	0,0249342	0,0074595	0,3393073	0,7122420	0,1830256	0,7894572	0,9823813	0,7339921	0,6609043	0,7868514	0,9334370	0,9478016	0,9918528	0,3938558	0,2784139	0,9058003	0,2233163	0,6295727	0,8707958	0,7020484	0,5045460	0,9993445	0,8266739	0,9996526	0,9998966	0,5412559	0,9836888	0,8620744	0,4844603	0,2900444	0,9036828	0,8972961	0,9988916	0,6285983	0,4774815	0,8663080	0,6832823	0,1886923	0,4631434	0,9987844	0,9999854
500	0,0001444	0,7217172	0,4864418	0,3366543	0,9994845	0,6873164	0,0842346	0,4876892	0,9535350	0,7430181	0,9706288	0,9988371	0,9999770	0,0156168	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,3054797	0,9999703	0,7421432	0,4959576	0,0249342	0,0074576	0,3394686	0,7127615	0,1830111	0,7896364	0,9823696	0,7339532	0,6608902	0,7868615	0,9333672	0,9477932	0,9918536	0,3937184	0,2787194	0,9055890	0,2233163	0,6295778	0,8707958	0,7020485	0,5045462	0,9993446	0,8266739	0,9996526	0,9998981	0,5416790	0,9836888	0,8762786	0,4845638	0,2899865	0,9036828	0,8973275	0,9992319	0,6288292	0,4773962	0,8665552	0,6837455	0,1887335	0,4633306	0,9987844	0,9999856
520	0,0001419	0,7217151	0,4864455	0,3361272	0,9994844	0,6873164	0,0842348	0,4877535	0,9535204	0,7432026	0,9706290	0,9988371	0,9999771	0,0156168	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,3054762	0,9999705	0,7422058	0,4959574	0,0249342	0,0074563	0,3396094	0,7131681	0,1830000	0,7897795	0,9823613	0,7339247	0,6608799	0,7868687	0,9333157	0,9477851	0,9918540	0,3936227	0,2789606	0,9054256	0,2233163	0,6295814	0,8707958	0,7020485	0,5045464	0,9993446	0,8266739	0,9996526	0,9998990	0,5419959	0,9836888	0,8857623	0,4846372	0,2899469	0,9036828	0,8973503	0,9994637	0,6290066	0,4773349	0,8667575	0,6841007	0,1887611	0,4634742	0,9987844	0,9999858
540	0,0001402	0,7217137	0,4864478	0,3356879	0,9994844	0,6873164	0,0842346	0,4878080	0,9535098	0,7433458	0,9706291	0,9988371	0,9999771	0,0156168	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,3054739	0,9999706	0,7422551	0,4959573	0,0249341	0,0074553	0,3397295	0,7134862	0,1829915	0,7898935	0,9823554	0,7339039	0,6608725	0,7868739	0,9332779	0,9477777	0,9918542	0,3935557	0,2791501	0,9052994	0,2233163	0,6295838	0,8707958	0,7020485	0,5045465	0,9993446	0,8266739	0,9996526	0,9998997	0,5422318	0,9836888	0,8920262	0,4846891	0,2899199	0,9036828	0,8973668	0,9996215	0,6291431	0,4772911	0,8669218	0,6843739	0,1887796	0,4635850	0,9987844	0,9999858
560	0,0001392	0,7217128	0,4864494	0,3353221	0,9994844	0,6873164	0,0842343	0,4878538	0,9535024	0,7434570	0,9706291	0,9988371	0,9999771	0,0156168	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,3054724	0,9999707	0,7422939	0,4959572	0,0249341	0,0074546	0,3398303	0,7137354	0,1829850	0,7899842	0,9823513	0,7338887	0,6608674	0,7868776	0,9332503	0,9477715	0,9918542	0,3935085	0,2792984	0,9052018	0,2233163	0,6295855	0,8707959	0,7020485	0,5045466	0,9993447	0,8266739	0,9996526	0,9999001	0,5424065	0,9836888	0,8961334	0,4847258	0,2899016	0,9036828	0,8973788	0,9997288	0,6292485	0,4772599	0,8670542	0,6845847	0,1887920	0,4636711	0,9987844	0,9999859
580	0,1299703	0,8188692	0,4859305	0,3357339	0,9993636	0,6873164	0,3700085	0,5275961	0,9437597	0,7437081	0,9706210	0,9973473	0,9999771	0,0244016	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,4049789	0,9908812	0,7423543	0,4959821	0,1443293	0,0130531	0,3411296	0,7145971	0,1093141	0,7901650	0,8744672	0,7941089	0,6510127	0,7867412	0,9332206	0,9459917	0,9918066	0,3930947	0,2782069	0,9049444	0,2233163	0,6294438	0,8707959	0,7020485	0,4760307	0,9951622	0,8266739	0,9991841	0,9998433	0,5425201	0,7969151	0,4797544	0,4824778	0,3388100	0,9036828	0,8257977	0,9883540	0,6296228	0,4783488	0,8671609	0,6378508	0,3484735	0,4643141	0,9987844	0,9633355
600	0,2144278	0,8821061	0,4833968	0,3389965	0,9986855	0,6873164	0,4872801	0,5257948	0,8348424	0,7444623	0,9705826	0,9964316	0,9999771	0,0286367	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,4709969	0,9857360	0,7424993	0,4961181	0,2097171	0,0170897	0,3468764	0,7173353	0,0741055	0,7906993	0,8227882	0,8369423	0,6106118	0,7854129	0,9301711	0,9378518	0,9911201	0,3915044	0,2727655	0,9040990	0,2233162	0,6287802	0,8707959	0,7020485	0,4584456	0,9925522	0,8266739	0,9989268	0,9990552	0,5424282	0,7236502	0,2876847	0,4712822	0,3453077	0,9036828	0,7739301	0,9123345	0,6308824	0,4840964	0,8672565	0,6124268	0,3986005	0,4665084	0,9987844	0,9412108
620	0,2693001	0,9232655	0,4788852	0,3452630	0,9976609	0,6873164	0,4963031	0,4991342	0,6732924	0,7453357	0,9705161	0,9958677	0,9999771	0,0306785	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,5147969	0,9828304	0,7426516	0,4963994	0,2455392	0,0200256	0,3565079	0,7201848	0,0572737	0,7913483	0,8013183	0,8670509	0,5572929	0,7814310	0,9192162	0,9254738	0,9884762	0,3896778	0,2635992	0,9030698	0,2233162	0,6275955	0,8707959	0,7020485	0,4476012	0,9909234	0,8266739	0,9987855	0,9961165	0,5417457	0,6949109	0,2228147	0,4505972	0,3397891	0,9036828	0,7363469	0,7850213	0,6322711	0,4947501	0,8673672	0,5988073	0,3899954	0,4685646	0,9987844	0,9278549
640	0,3047669	0,9500553	0,4732508	0,3536644	0,9967659	0,6873164	0,4668755	0,4703636	0,5655463	0,7457733	0,9704343	0,9955196	0,9999771	0,0316628	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,5438562	0,9810935	0,7427067	0,4967961	0,2651720	0,0221745	0,3678708	0,7211101	0,0493021	0,7917020	0,7946534	0,8873002	0,5120022	0,7751053	0,9036672	0,9130178	0,9837091	0,3889148	0,2527623	0,9025157	0,2233161	0,6260841	0,8707959	0,7020485	0,4409137	0,9899069	0,8266739	0,9987079	0,9914458	0,5400167	0,6836375	0,2010494	0,4241819	0,3327621	0,9036828	0,7091142	0,6524269	0,6327636	0,5080663	0,8675037	0,5896215	0,3586271	0,4687402	0,9987844	0,9197923
660	0,3274168	0,9674921	0,4673772	0,3632008	0,9961540	0,6873164	0,4331467	0,4476405	0,5331315	0,7454819	0,9703493	0,9953042	0,9999771	0,0321373	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,5631357	0,9799299	0,7426115	0,4972448	0,2759369	0,0237520	0,3791346	0,7194666	0,0456368	0,7915486	0,7945489	0,9005904	0,4817820	0,7682409	0,8895161	0,9028528	0,9782821	0,3897960	0,2419646	0,9027819	0,2233160	0,6244962	0,8707959	0,7020485	0,4367897	0,9892726	0,8266739	0,9986653	0,9871197	0,5369392	0,6792153	0,1937288	0,3967368	0,3276586	0,9036828	0,6893814	0,5374612	0,6319360	0,5216761	0,8676469	0,5809341	0,3241594	0,4667121	0,9987844	0,9149252
680	0,3416135	0,9788414	0,4618984	0,3730503	0,9957997	0,6873164	0,4067465	0,4321398	0,5489010	0,7444246	0,9702696	0,9951706	0,9999771	0,0323661	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,5759268	0,9790469	0,7423591	0,4976850	0,2818421	0,0249099	0,3892134	0,7156462	0,0440764	0,7909006	0,7969599	0,9096923	0,4652214	0,7623937	0,8796955	0,8956426	0,9736835	0,3922305	0,2321966	0,9038693	0,2233160	0,6230344	0,8707959	0,7020485	0,4342464	0,9888767	0,8266739	0,9986419	0,9842115	0,5324658	0,6774806	0,1912467	0,3717069	0,3251713	0,9036828	0,6750830	0,4455955	0,6299068	0,5340693	0,8677566	0,5713833	0,2945728	0,4630931	0,9987844	0,9119871
700	0,3503093	0,9862283	0,4571661	0,3826326	0,9956326	0,6873164	0,3898541	0,4228243	0,5763556	0,7427314	0,9701997	0,9950875	0,9999771	0,0324763	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,5844131	0,9783183	0,7419715	0,4980768	0,2850828	0,0257583	0,3976374	0,7104533	0,0435431	0,7898945	0,8000167	0,9164546	0,4583177	0,7582027	0,8744589	0,8911364	0,9705522	0,3957632	0,2238601	0,9055762	0,2233159	0,6218121	0,8707959	0,7020485	0,4326781	0,9886297	0,8266739	0,9986290	0,9825876	0,5267860	0,6768002	0,1903915	0,3507708	0,3249565	0,9036828	0,6647224	0,3751926	0,6270636	0,5445820	0,8677892	0,5610222	0,2717333	0,4587417	0,9987844	0,9102135
720	0,3555039	0,9910363	0,4533075	0,3915827	0,9955843	0,6873164	0,3810677	0,4181046	0,5963935	0,7406191	0,9701412	0,9950356	0,9999771	0,0325295	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,5900434	0,9776988	0,7414871	0,4984025	0,2868621	0,0263782	0,4043272	0,7047109	0,0434983	0,7887000	0,8029155	0,9217992	0,4571412	0,7556010	0,8728105	0,8887199	0,9688165	0,3998265	0,2169953	0,9076295	0,2233159	0,6208630	0,8707959	0,7020485	0,4317109	0,9884755	0,8266739	0,9986220	0,9818134	0,5202458	0,6765333	0,1900880	0,3342729	0,3263567	0,9036828	0,6572152	0,3225174	0,6238529	0,5531005	0,8677115	0,5504908	0,2550316	0,4543854	0,9987844	0,9091428
740	0,3585276	0,9941657	0,4503030	0,3997005	0,9956007	0,6873164	0,3779115	0,4164291	0,6062628	0,7383279	0,9700940	0,9950032	0,9999771	0,0325551	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,5937789	0,9771758	0,7409507	0,4986603	0,2878393	0,0268298	0,4094151	0,6990738	0,0436653	0,7874660	0,8053650	0,9261136	0,4587028	0,7542033	0,8734384	0,8877217	0,9680929	0,4039024	0,2114634	0,9097723	0,2233159	0,6201691	0,8707959	0,7020486	0,4311145	0,9883793	0,8266740	0,9986181	0,9815489	0,5132549	0,6764286	0,1899747	0,3218159	0,3287116	0,9036828	0,6517754	0,2836977	0,6206589	0,5597940	0,8675083	0,5405190	0,2431711	0,4504967	0,9987844	0,9084964
760	0,3602414	0,9962026	0,4480518	0,4069030	0,9956440	0,6873164	0,3779797	0,4165145	0,6095242	0,7360722	0,9700569	0,9949828	0,9999771	0,0325675	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,5962572	0,9767449	0,7404054	0,4988570	0,2883762	0,0271577	0,4131295	0,6939727	0,0439002	0,7862996	0,8073116	0,9295702	0,4610753	0,7535779	0,8751880	0,8875652	0,9679681	0,4076074	0,2070617	0,9118071	0,2233158	0,6196866	0,8707959	0,7020485	0,4307467	0,9883193	0,8266740	0,9986160	0,9815648	0,5062088	0,6763875	0,1899289	0,3127031	0,3314803	0,9036828	0,6478338	0,2553825	0,6177528	0,5649419	0,8671842	0,5316741	0,2348826	0,4473041	0,9987844	0,9081062
780	0,3611858	0,9975284	0,4464207	0,4131852	0,9956911	0,6873164	0,3794364	0,4174262	0,6098354	0,7340102	0,9700284	0,9949700	0,9999770	0,0325735	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,5979014	0,9764010	0,7398863	0,4990029	0,2886714	0,0273952	0,4157279	0,6896280	0,0441299	0,7852646	0,8088021	0,9322825	0,4632286	0,7533748	0,8772419	0,8878258	0,9681230	0,4107171	0,2035848	0,9136086	0,2233158	0,6193651	0,8707959	0,7020485	0,4305199	0,9882818	0,8266739	0,9986148	0,9817052	0,4994382	0,6763714	0,1899082	0,3061956	0,3342750	0,9036828	0,6449777	0,2348834	0,6152849	0,5688408	0,8667596	0,5242715	0,2291403	0,4448533	0,9987844	0,9078707
800	0,3616900	0,9983913	0,4452739	0,4185909	0,9957305	0,6873164	0,3811341	0,4185693	0,6092405	0,7322345	0,9700068	0,9949619	0,9999770	0,0325763	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,5989923	0,9761352	0,7394172	0,4991090	0,2888336	0,0275669	0,4174596	0,6860977	0,0443223	0,7843887	0,8099161	0,9343582	0,4647661	0,7533587	0,8791268	0,8882316	0,9683565	0,4131517	0,2008510	0,9151174	0,2233158	0,6191580	0,8707959	0,7020485	0,4303800	0,9882584	0,8266739	0,9986142	0,9818704	0,4931851	0,6763651	0,1898977	0,3016346	0,3368517	0,9036828	0,6429081	0,2201278	0,6133049	0,5717600	0,8662652	0,5183866	0,2251803	0,4430777	0,9987844	0,9077285
820	0,3619493	0,9989529	0,4444896	0,4231918	0,9957583	0,6873164	0,3825128	0,4196246	0,6085276	0,7307786	0,9699908	0,9949568	0,9999769	0,0325777	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,5997160	0,9759361	0,7390110	0,4991848	0,2889229	0,0276907	0,4185463	0,6833334	0,0444683	0,7836747	0,8107350	0,9359081	0,4656655	0,7533957	0,8806388	0,8886342	0,9685654	0,4149373	0,1987096	0,9163241	0,2233158	0,6190271	0,8707959	0,7020485	0,4302937	0,9882438	0,8266739	0,9986138	0,9820076	0,4875998	0,6763626	0,1898918	0,2984844	0,3390833	0,9036828	0,6414085	0,2095548	0,6117909	0,5739267	0,8657354	0,5139174	0,2224561	0,4418571	0,9987844	0,9076427
840	0,3620761	0,9993185	0,4439667	0,4270728	0,9957750	0,6873164	0,3834099	0,4204636	0,6079084	0,7296326	0,9699790	0,9949535	0,9999769	0,0325784	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6001962	0,9757910	0,7386709	0,4992382	0,2889720	0,0277798	0,4191733	0,6812311	0,0445712	0,7831097	0,8113302	0,9370404	0,4660734	0,7534243	0,8817464	0,8889699	0,9687122	0,4161640	0,1970389	0,9172520	0,2233158	0,6189447	0,8707959	0,7020485	0,4302405	0,9882347	0,8266739	0,9986136	0,9820987	0,4827517	0,6763616	0,1898881	0,2963333	0,3409264	0,9036828	0,6403219	0,2020068	0,6106809	0,5755236	0,8652025	0,5106597	0,2205848	0,4410586	0,9987844	0,9075909
860	0,3621338	0,9995564	0,4436264	0,4303224	0,9957831	0,6873164	0,3838764	0,4210693	0,6074235	0,7287608	0,9699704	0,9949514	0,9999768	0,0325787	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6005148	0,9756878	0,7383936	0,4992755	0,2889990	0,0278439	0,4194880	0,6796674	0,0446392	0,7826731	0,8117596	0,9378537	0,4661737	0,7534263	0,8825064	0,8892248	0,9687965	0,4169476	0,1957423	0,9179417	0,2233158	0,6188915	0,8707958	0,7020485	0,4302077	0,9882290	0,8266739	0,9986135	0,9821469	0,4786460	0,6763612	0,1898857	0,2948771	0,3423923	0,9036828	0,6395345	0,1966350	0,6098967	0,5766939	0,8646932	0,5083716	0,2193008	0,4405613	0,9987844	0,9075596
880	0,3621569	0,9997113	0,4434101	0,4330265	0,9957855	0,6873164	0,3840422	0,4214771	0,6070820	0,7281163	0,9699642	0,9949501	0,9999768	0,0325789	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6007261	0,9756160	0,7381724	0,4993013	0,2890139	0,0278899	0,4196021	0,6785236	0,0446816	0,7823422	0,8120680	0,9384314	0,4661209	0,7534052	0,8830057	0,8894086	0,9688337	0,4174046	0,1947422	0,9184388	0,2233158	0,6188555	0,8707958	0,7020485	0,4301875	0,9882255	0,8266739	0,9986135	0,9821643	0,4752430	0,6763610	0,1898841	0,2938976	0,3435222	0,9036828	0,6389640	0,1928218	0,6093611	0,5775474	0,8642266	0,5068185	0,2184208	0,4402671	0,9987844	0,9075407
900	0,3621637	0,9998121	0,4432754	0,4352651	0,9957847	0,6873164	0,3840381	0,4217377	0,6068779	0,7276510	0,9699598	0,9949493	0,9999767	0,0325790	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6008663	0,9755668	0,7379989	0,4993190	0,2890221	0,0279229	0,4195964	0,6776969	0,0447065	0,7820952	0,8122888	0,9388400	0,4660184	0,7533713	0,8833274	0,8895388	0,9688419	0,4176359	0,1939765	0,9187874	0,2233158	0,6188296	0,8707958	0,7020485	0,4301750	0,9882233	0,8266739	0,9986134	0,9821642	0,4724753	0,6763609	0,1898830	0,2932416	0,3443704	0,9036828	0,6385506	0,1901207	0,6090064	0,5781672	0,8638141	0,5057975	0,2178185	0,4401031	0,9987844	0,9075293
920	0,3621636	0,9998777	0,4431933	0,4371104	0,9957823	0,6873164	0,3839625	0,4218983	0,6067872	0,7273219	0,9699566	0,9949487	0,9999767	0,0325790	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6009594	0,9755337	0,7378646	0,4993311	0,2890266	0,0279466	0,4195265	0,6771044	0,0447201	0,7819131	0,8124468	0,9391297	0,4659220	0,7533346	0,8835367	0,8896320	0,9688362	0,4177219	0,1933949	0,9190256	0,2233158	0,6188099	0,8707958	0,7020484	0,4301673	0,9882219	0,8266739	0,9986134	0,9821568	0,4702612	0,6763609	0,1898823	0,2928035	0,3449928	0,9036828	0,6382510	0,1882107	0,6087784	0,5786156	0,8634606	0,5051471	0,2174068	0,4400182	0,9987844	0,9075224
940	0,3621611	0,9999204	0,4431439	0,4386259	0,9957796	0,6873164	0,3838753	0,4219953	0,6067730	0,7270931	0,9699544	0,9949484	0,9999767	0,0325790	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6010211	0,9755116	0,7377618	0,4993393	0,2890291	0,0279635	0,4194288	0,6766825	0,0447269	0,7817802	0,8125598	0,9393367	0,4658536	0,7533016	0,8836783	0,8897008	0,9688262	0,4177214	0,1929569	0,9191841	0,2233158	0,6187942	0,8707958	0,7020484	0,4301625	0,9882210	0,8266739	0,9986134	0,9821483	0,4685158	0,6763609	0,1898818	0,2925111	0,3454406	0,9036828	0,6380339	0,1868622	0,6086361	0,5789390	0,8631653	0,5047460	0,2171260	0,4399792	0,9987844	0,9075182
960	0,3621582	0,9999482	0,4431146	0,4398666	0,9957769	0,6873164	0,3838049	0,4220537	0,6067980	0,7269366	0,9699528	0,9949481	0,9999767	0,0325790	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6010620	0,9754971	0,7376839	0,4993448	0,2890305	0,0279757	0,4193255	0,6763837	0,0447298	0,7816839	0,8126405	0,9394862	0,4658152	0,7532754	0,8837798	0,8897536	0,9688172	0,4176748	0,1926299	0,9192869	0,2233158	0,6187816	0,8707958	0,7020484	0,4301596	0,9882205	0,8266739	0,9986134	0,9821415	0,4671575	0,6763609	0,1898814	0,2923159	0,3457574	0,9036828	0,6378766	0,1859111	0,6085502	0,5791715	0,8629245	0,5045076	0,2169348	0,4399652	0,9987844	0,9075157
980	0,3621556	0,9999663	0,4430972	0,4408797	0,9957747	0,6873164	0,3837593	0,4220893	0,6068344	0,7268310	0,9699517	0,9949480	0,9999766	0,0325791	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6010892	0,9754876	0,7376253	0,4993486	0,2890313	0,0279844	0,4192288	0,6761733	0,0447305	0,7816146	0,8126982	0,9395951	0,4657998	0,7532566	0,8838566	0,8897953	0,9688111	0,4176083	0,1923879	0,9193516	0,2233158	0,6187715	0,8707958	0,7020484	0,4301578	0,9882202	0,8266739	0,9986134	0,9821372	0,4661126	0,6763609	0,1898812	0,2921854	0,3459782	0,9036828	0,6377627	0,1852411	0,6085003	0,5793382	0,8627320	0,5043722	0,2168048	0,4399640	0,9987844	0,9075142
1000	0,3621536	0,9999780	0,4430868	0,4417051	0,9957729	0,6873164	0,3837357	0,4221111	0,6068661	0,7267608	0,9699509	0,9949479	0,9999766	0,0325791	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011072	0,9754814	0,7375816	0,4993511	0,2890317	0,0279906	0,4191447	0,6760260	0,0447302	0,7815651	0,8127394	0,9396752	0,4657985	0,7532440	0,8839167	0,8898289	0,9688079	0,4175375	0,1922103	0,9193907	0,2233158	0,6187634	0,8707958	0,7020484	0,4301567	0,9882199	0,8266739	0,9986134	0,9821351	0,4653168	0,6763608	0,1898810	0,2920980	0,3461302	0,9036828	0,6376801	0,1847694	0,6084729	0,5794573	0,8625808	0,5043004	0,2167167	0,4399687	0,9987844	0,9075133
1020	0,3621522	0,9999857	0,4430805	0,4423762	0,9957715	0,6873164	0,3837274	0,4221245	0,6068874	0,7267149	0,9699504	0,9949478	0,9999766	0,0325791	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011192	0,9754774	0,7375492	0,4993528	0,2890319	0,0279950	0,4190750	0,6759236	0,0447295	0,7815299	0,8127688	0,9397343	0,4658039	0,7532360	0,8839642	0,8898560	0,9688069	0,4174710	0,1920810	0,9194133	0,2233158	0,6187570	0,8707958	0,7020484	0,4301560	0,9882198	0,8266739	0,9986134	0,9821344	0,4647160	0,6763608	0,1898809	0,2920391	0,3462339	0,9036828	0,6376202	0,1844375	0,6084591	0,5795423	0,8624641	0,5042663	0,2166571	0,4399754	0,9987844	0,9075127
1040	0,3621512	0,9999907	0,4430764	0,4429211	0,9957704	0,6873164	0,3837277	0,4221325	0,6068987	0,7266853	0,9699500	0,9949478	0,9999766	0,0325791	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011271	0,9754750	0,7375254	0,4993539	0,2890320	0,0279982	0,4190194	0,6758531	0,0447286	0,7815050	0,8127896	0,9397779	0,4658111	0,7532313	0,8840013	0,8898775	0,9688072	0,4174128	0,1919877	0,9194254	0,2233158	0,6187520	0,8707958	0,7020484	0,4301556	0,9882197	0,8266739	0,9986134	0,9821345	0,4642659	0,6763608	0,1898808	0,2919994	0,3463040	0,9036828	0,6375768	0,1842042	0,6084532	0,5796029	0,8623752	0,5042539	0,2166169	0,4399824	0,9987844	0,9075124
1060	0,3621505	0,9999939	0,4430737	0,4433629	0,9957696	0,6873164	0,3837317	0,4221368	0,6069029	0,7266667	0,9699498	0,9949477	0,9999766	0,0325791	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011324	0,9754734	0,7375081	0,4993547	0,2890321	0,0280005	0,4189762	0,6758051	0,0447278	0,7814875	0,8128044	0,9398100	0,4658174	0,7532285	0,8840298	0,8898944	0,9688080	0,4173642	0,1919208	0,9194310	0,2233158	0,6187483	0,8707958	0,7020484	0,4301553	0,9882197	0,8266739	0,9986134	0,9821350	0,4639310	0,6763608	0,1898807	0,2919725	0,3463512	0,9036828	0,6375454	0,1840401	0,6084517	0,5796458	0,8623084	0,5042531	0,2165897	0,4399887	0,9987844	0,9075122
1080	0,3621501	0,9999961	0,4430717	0,4437206	0,9957690	0,6873164	0,3837361	0,4221387	0,6069029	0,7266552	0,9699496	0,9949477	0,9999766	0,0325791	1,0000000	0,9987145	1,0000000	0,2548683	0,6871866	0,6011359	0,9754724	0,7374955	0,4993552	0,2890321	0,0280021	0,4189435	0,6757726	0,0447270	0,7814753	0,8128148	0,9398335	0,4658218	0,7532269	0,8840512	0,8899073	0,9688089	0,4173250	0,1918733	0,9194328	0,2233158	0,6187454	0,8707958	0,7020483	0,4301551	0,9882196	0,8266739	0,9986134	0,9821354	0,4636832	0,6763608	0,1898807	0,2919542	0,3463830	0,9036828	0,6375226	0,1839248	0,6084525	0,5796763	0,8622589	0,5042579	0,2165715	0,4399940	0,9987844	0,9075121
