"Time"	bolA	ompR	csgD	rstA	rcsB	rcsA	flhD	hdfR	flhC	qseB	lrhA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtE	mdtF	csgF	csgE	csgG	hdeA	hdeB	yhiD	gadA	gadB	gadC	sra	flgH	fliM	ppdA	flgM	fliT	fliF	osmB	fliK	wcaB	ygdB	gltJ	flgA	flgE	wzb	fliJ	flgG	wzc	wcaA	fliQ	fliE	fliG	recC	flgC	fliO	flgD	ygbK	fliR	fliN	yhjH	fliP	gltI	flgF
200	0,3118505	1,0000000	0,0910693	0,0451200	1,0000000	0,9722986	0,2153399	0,2781649	0,0771855	0,0472324	0,0855723	0,0140248	0,1358689	0,0040182	0,9999420	0,0330362	0,4463134	0,9734224	0,5681990	0,1209664	0,7643714	0,9432588	0,0230037	0,1330197	0,9998677	0,8927944	0,6800864	0,9231421	0,0996099	0,1058054	0,2278536	0,5667358	0,0475309	0,0635701	0,2115478	0,0077648	0,1076002	0,3890503	0,7932491	0,4445993	0,7321723	0,3155065	0,0001668	0,0444876	0,7289798	0,9667049	0,1572774	0,9888895	0,9256273	0,9281683	0,9781146	0,0212664	0,0150246	0,8185052	0,0205221	0,0122683	0,4179036	0,9103656	0,0153743	0,1067791	0,2109489	0,1299446	0,0297618	0,0718783
220	0,3118505	1,0000000	0,0910690	0,0451200	1,0000000	0,9727435	0,2411776	0,2742241	0,0771860	0,0472324	0,0855735	0,0137671	0,1365385	0,0040182	0,9999645	0,0327636	0,4463134	0,9734224	0,5681990	0,1209664	0,7584134	0,9470637	0,0230037	0,1317321	0,9998676	0,8927867	0,6831257	0,9151571	0,0992335	0,1058054	0,2278138	0,5667407	0,0550924	0,0810680	0,2131200	0,0078742	0,1083783	0,4009165	0,7932633	0,5008571	0,7337691	0,3475804	0,0002399	0,0449842	0,7329916	0,9671763	0,1619078	0,9905362	0,9267094	0,9292785	0,9832216	0,0213588	0,0174067	0,8281502	0,0205303	0,0122683	0,4188183	0,9130499	0,0165937	0,1203852	0,2590849	0,1300074	0,0297619	0,0719453
240	0,3118505	1,0000000	0,0910688	0,0451200	1,0000000	0,9729441	0,2651322	0,2716207	0,0771861	0,0472324	0,0855745	0,0135944	0,1370124	0,0040182	0,9999781	0,0326014	0,4463134	0,9734224	0,5681990	0,1209664	0,7540206	0,9494903	0,0230037	0,1308790	0,9998675	0,8927458	0,6851220	0,9087652	0,0989702	0,1058054	0,2277843	0,5667442	0,0655084	0,1063945	0,2142150	0,0080022	0,1092702	0,4144449	0,7932729	0,5577843	0,7348895	0,3871625	0,0003681	0,0457444	0,7356988	0,9674914	0,1675425	0,9920486	0,9275109	0,9300440	0,9871765	0,0214920	0,0208111	0,8353001	0,0205406	0,0122683	0,4195079	0,9154641	0,0185920	0,1371847	0,3155028	0,1301205	0,0297620	0,0720697
260	0,3118505	1,0000000	0,0910686	0,0451200	1,0000000	0,9730083	0,2859136	0,2699008	0,0771860	0,0472324	0,0855754	0,0134785	0,1373479	0,0040182	0,9999863	0,0325047	0,4463134	0,9734224	0,5681990	0,1209664	0,7508717	0,9510379	0,0230037	0,1303138	0,9998675	0,8926966	0,6864332	0,9037784	0,0987909	0,1058054	0,2277628	0,5667465	0,0787379	0,1390408	0,2149776	0,0081407	0,1103649	0,4286942	0,7932792	0,6088521	0,7356596	0,4316214	0,0005760	0,0468292	0,7375422	0,9676980	0,1738837	0,9933372	0,9280955	0,9305621	0,9902214	0,0216698	0,0253002	0,8406090	0,0205523	0,0122683	0,4201465	0,9174721	0,0216046	0,1562042	0,3719079	0,1303082	0,0297621	0,0722859
280	0,3118505	1,0000000	0,0910685	0,0451200	1,0000000	0,9730001	0,3030514	0,2687646	0,0771858	0,0472324	0,0855761	0,0134008	0,1375853	0,0040182	0,9999912	0,0324471	0,4463134	0,9734224	0,5681990	0,1209664	0,7486642	0,9520249	0,0230037	0,1299395	0,9998674	0,8926500	0,6872944	0,8999559	0,0986712	0,1058054	0,2277474	0,5667481	0,0943244	0,1766028	0,2155089	0,0082804	0,1117038	0,4427361	0,7932833	0,6507390	0,7361783	0,4777549	0,0008848	0,0482642	0,7388146	0,9678307	0,1805712	0,9943755	0,9285158	0,9309064	0,9925526	0,0218896	0,0307790	0,8445525	0,0205644	0,0122683	0,4208479	0,9190563	0,0257586	0,1761791	0,4214284	0,1305921	0,0297622	0,0726294
300	0,3118505	1,0000000	0,0910684	0,0451200	1,0000000	0,9729570	0,3166476	0,2680140	0,0771857	0,0472324	0,0855768	0,0133485	0,1377533	0,0040182	0,9999942	0,0324128	0,4463134	0,9734224	0,5681990	0,1209664	0,7471455	0,9526544	0,0230037	0,1296917	0,9998674	0,8926100	0,6878599	0,8970620	0,0985924	0,1058054	0,2277366	0,5667491	0,1114950	0,2156923	0,2158791	0,0084137	0,1132744	0,4558435	0,7932860	0,6830401	0,7365207	0,5226797	0,0013043	0,0500252	0,7397090	0,9679139	0,1872579	0,9951807	0,9288141	0,9311308	0,9943292	0,0221427	0,0370055	0,8474809	0,0205761	0,0122684	0,4216727	0,9202631	0,0310014	0,1958718	0,4610035	0,1309827	0,0297623	0,0731235
320	0,3118505	1,0000000	0,0910683	0,0451200	1,0000000	0,9729002	0,3271170	0,2675182	0,0771856	0,0472324	0,0855774	0,0133133	0,1378723	0,0040182	0,9999960	0,0323923	0,4463134	0,9734224	0,5681990	0,1209664	0,7461179	0,9530558	0,0230037	0,1295276	0,9998674	0,8925773	0,6882313	0,8948909	0,0985412	0,1058054	0,2277290	0,5667498	0,1293384	0,2531676	0,2161372	0,0085348	0,1150175	0,4675563	0,7932876	0,7069720	0,7367416	0,5643154	0,0018280	0,0520399	0,7403512	0,9679647	0,1936586	0,9957901	0,9290231	0,9312740	0,9956787	0,0224166	0,0436448	0,8496541	0,0205868	0,0122684	0,4226321	0,9211617	0,0370928	0,2142982	0,4907219	0,1314739	0,0297625	0,0737689
340	0,3118505	1,0000000	0,0910682	0,0451200	1,0000000	0,9728415	0,3349929	0,2671906	0,0771855	0,0472324	0,0855779	0,0132896	0,1379565	0,0040182	0,9999971	0,0323801	0,4463134	0,9734224	0,5681990	0,1209664	0,7454333	0,9533118	0,0230037	0,1294191	0,9998674	0,8925515	0,6884751	0,8932730	0,0985082	0,1058054	0,2277237	0,5667502	0,1469812	0,2868794	0,2163172	0,0086407	0,1168465	0,4776616	0,7932887	0,7242758	0,7368806	0,6014593	0,0024342	0,0542046	0,7408227	0,9679945	0,1995698	0,9962444	0,9291676	0,9313630	0,9967013	0,0226969	0,0503412	0,8512659	0,0205961	0,0122685	0,4236981	0,9218211	0,0436635	0,2308180	0,5122025	0,1320429	0,0297626	0,0745402
360	0,3118505	1,0000000	0,0910682	0,0451200	1,0000000	0,9727868	0,3408095	0,2669742	0,0771855	0,0472324	0,0855784	0,0132737	0,1380161	0,0040182	0,9999978	0,0323728	0,4463134	0,9734224	0,5681990	0,1209664	0,7449842	0,9534751	0,0230037	0,1293473	0,9998674	0,8925314	0,6886352	0,8920736	0,0984870	0,1058054	0,2277201	0,5667504	0,1637089	0,3157828	0,2164428	0,0087302	0,1186696	0,4861355	0,7932893	0,7366191	0,7369652	0,6336347	0,0030905	0,0564054	0,7411759	0,9680111	0,2048695	0,9965805	0,9292663	0,9314164	0,9974747	0,0229706	0,0567797	0,8524607	0,0206038	0,0122686	0,4248184	0,9223003	0,0503057	0,2451203	0,5274020	0,1326563	0,0297627	0,0753925
380	0,3118505	1,0000000	0,0910681	0,0451200	1,0000000	0,9727386	0,3450420	0,2668312	0,0771855	0,0472324	0,0855787	0,0132629	0,1380583	0,0040182	0,9999982	0,0323685	0,4463134	0,9734224	0,5681990	0,1209664	0,7446942	0,9535792	0,0230037	0,1292998	0,9998674	0,8925161	0,6887403	0,8911880	0,0984735	0,1058054	0,2277177	0,5667506	0,1790193	0,3396896	0,2165305	0,0088038	0,1204069	0,4930773	0,7932896	0,7453691	0,7370145	0,6608722	0,0037615	0,0585388	0,7414450	0,9680195	0,2095045	0,9968280	0,9293328	0,9314471	0,9980590	0,0232272	0,0627229	0,8533459	0,0206102	0,0122687	0,4259336	0,9226466	0,0566563	0,2571527	0,5380515	0,1332775	0,0297628	0,0762722
400	0,3118505	1,0000000	0,0910681	0,0451200	1,0000000	0,9726978	0,3480850	0,2667368	0,0771855	0,0472324	0,0855791	0,0132555	0,1380881	0,0040182	0,9999984	0,0323659	0,4463134	0,9734224	0,5681990	0,1209664	0,7445101	0,9536457	0,0230037	0,1292685	0,9998674	0,8925045	0,6888093	0,8905364	0,0984649	0,1058054	0,2277160	0,5667507	0,1926228	0,3589386	0,2165917	0,0088629	0,1219997	0,4986546	0,7932898	0,7515622	0,7370414	0,6835111	0,0044149	0,0605241	0,7416524	0,9680230	0,2134738	0,9970100	0,9293768	0,9314635	0,9985000	0,0234596	0,0680217	0,8540016	0,0206152	0,0122688	0,4269904	0,9228961	0,0624472	0,2670382	0,5454941	0,1338741	0,0297629	0,0771287
420	0,3118505	1,0000000	0,0910681	0,0451200	1,0000000	0,9726642	0,3502512	0,2666744	0,0771855	0,0472324	0,0855794	0,0132506	0,1381092	0,0040182	0,9999985	0,0323643	0,4463134	0,9734224	0,5681990	0,1209664	0,7443957	0,9536880	0,0230037	0,1292478	0,9998674	0,8924958	0,6888546	0,8900582	0,0984594	0,1058054	0,2277149	0,5667507	0,2044102	0,3741239	0,2166344	0,0089094	0,1234131	0,5030627	0,7932899	0,7559510	0,7370544	0,7020499	0,0050257	0,0623083	0,7418132	0,9680238	0,2168126	0,9971436	0,9294054	0,9314711	0,9988325	0,0236642	0,0726086	0,8544870	0,0206191	0,0122689	0,4279500	0,9230755	0,0675208	0,2750001	0,5507049	0,1344218	0,0297630	0,0779224
440	0,3118505	1,0000000	0,0910681	0,0451200	1,0000000	0,9726369	0,3517808	0,2666332	0,0771856	0,0472324	0,0855797	0,0132472	0,1381242	0,0040182	0,9999986	0,0323634	0,4463134	0,9734224	0,5681990	0,1209664	0,7443262	0,9537150	0,0230037	0,1292342	0,9998673	0,8924894	0,6888843	0,8897081	0,0984559	0,1058054	0,2277142	0,5667507	0,2144082	0,3859158	0,2166643	0,0089455	0,1246326	0,5064979	0,7932900	0,7590693	0,7370592	0,7170445	0,0055772	0,0638647	0,7419384	0,9680231	0,2195778	0,9972416	0,9294236	0,9314736	0,9990832	0,0238397	0,0764802	0,8548463	0,0206221	0,0122690	0,4287899	0,9232043	0,0718184	0,2813055	0,5543678	0,1349057	0,0297631	0,0786279
460	0,3118505	1,0000000	0,0910681	0,0451200	1,0000000	0,9726151	0,3528535	0,2666059	0,0771856	0,0472324	0,0855799	0,0132449	0,1381348	0,0040182	0,9999987	0,0323628	0,4463134	0,9734224	0,5681990	0,1209664	0,7442853	0,9537322	0,0230037	0,1292252	0,9998673	0,8924846	0,6889038	0,8894524	0,0984537	0,1058054	0,2277137	0,5667507	0,2227347	0,3949585	0,2166852	0,0089730	0,1256604	0,5091424	0,7932900	0,7612914	0,7370593	0,7290457	0,0060607	0,0651883	0,7420356	0,9680217	0,2218371	0,9973134	0,9294349	0,9314732	0,9992720	0,0239871	0,0796784	0,8551122	0,0206244	0,0122691	0,4295020	0,9232969	0,0753566	0,2862273	0,5569547	0,1353198	0,0297632	0,0792331
480	0,3118505	1,0000000	0,0910681	0,0451200	1,0000000	0,9725980	0,3536014	0,2665879	0,0771856	0,0472324	0,0855801	0,0132434	0,1381423	0,0040182	0,9999987	0,0323625	0,4463134	0,9734224	0,5681990	0,1209664	0,7442624	0,9537432	0,0230037	0,1292193	0,9998673	0,8924810	0,6889166	0,8892658	0,0984523	0,1058054	0,2277134	0,5667507	0,2295605	0,4018224	0,2166998	0,0089938	0,1265091	0,5111561	0,7932899	0,7628794	0,7370569	0,7385644	0,0064743	0,0662895	0,7421109	0,9680200	0,2236611	0,9973660	0,9294415	0,9314714	0,9994142	0,0241087	0,0822714	0,8553089	0,0206261	0,0122691	0,4300900	0,9233634	0,0782003	0,2900212	0,5587898	0,1356645	0,0297632	0,0797372
500	0,3118505	1,0000000	0,0910681	0,0451200	1,0000000	0,9725846	0,3541203	0,2665761	0,0771856	0,0472324	0,0855803	0,0132423	0,1381476	0,0040182	0,9999987	0,0323623	0,4463134	0,9734224	0,5681990	0,1209664	0,7442504	0,9537502	0,0230037	0,1292154	0,9998673	0,8924784	0,6889250	0,8891300	0,0984514	0,1058054	0,2277131	0,5667507	0,2350797	0,4069879	0,2167101	0,0090093	0,1271978	0,5126749	0,7932899	0,7640165	0,7370536	0,7460538	0,0068207	0,0671887	0,7421691	0,9680184	0,2251182	0,9974043	0,9294452	0,9314690	0,9995212	0,0242073	0,0843400	0,8554543	0,0206274	0,0122692	0,4305644	0,9234112	0,0804397	0,2929135	0,5600962	0,1359449	0,0297632	0,0801465
520	0,3118505	1,0000000	0,0910681	0,0451200	1,0000000	0,9725742	0,3544789	0,2665682	0,0771857	0,0472324	0,0855804	0,0132416	0,1381513	0,0040182	0,9999987	0,0323622	0,4463134	0,9734224	0,5681990	0,1209664	0,7442448	0,9537547	0,0230037	0,1292128	0,9998673	0,8924765	0,6889305	0,8890312	0,0984508	0,1058054	0,2277130	0,5667507	0,2394890	0,4108466	0,2167172	0,0090207	0,1277483	0,5138104	0,7932899	0,7648319	0,7370499	0,7519047	0,0071056	0,0679111	0,7422137	0,9680169	0,2262713	0,9974323	0,9294471	0,9314665	0,9996017	0,0242863	0,0859672	0,8555619	0,0206284	0,0122692	0,4309398	0,9234456	0,0821728	0,2950968	0,5610284	0,1361686	0,0297633	0,0804719
540	0,3118505	1,0000000	0,0910681	0,0451200	1,0000000	0,9725662	0,3547258	0,2665630	0,0771857	0,0472324	0,0855806	0,0132411	0,1381540	0,0040182	0,9999987	0,0323621	0,4463134	0,9734224	0,5681990	0,1209664	0,7442430	0,9537575	0,0230037	0,1292112	0,9998673	0,8924751	0,6889341	0,8889595	0,0984504	0,1058054	0,2277129	0,5667507	0,2429745	0,4137102	0,2167222	0,0090291	0,1281826	0,5146529	0,7932899	0,7654168	0,7370464	0,7564462	0,0073365	0,0684833	0,7422477	0,9680156	0,2271761	0,9974525	0,9294478	0,9314641	0,9996623	0,0243487	0,0872314	0,8556413	0,0206290	0,0122692	0,4312319	0,9234703	0,0834944	0,2967307	0,5616946	0,1363439	0,0297633	0,0807258
560	0,3118505	1,0000000	0,0910681	0,0451200	1,0000000	0,9725601	0,3548953	0,2665596	0,0771857	0,0472324	0,0855807	0,0132407	0,1381559	0,0040182	0,9999988	0,0323621	0,4463134	0,9734224	0,5681990	0,1209664	0,7442432	0,9537594	0,0230037	0,1292101	0,9998673	0,8924741	0,6889364	0,8889075	0,0984501	0,1058054	0,2277128	0,5667507	0,2457038	0,4158227	0,2167258	0,0090352	0,1285213	0,5152734	0,7932898	0,7658362	0,7370432	0,7599509	0,0075209	0,0689310	0,7422736	0,9680145	0,2278807	0,9974672	0,9294478	0,9314620	0,9997078	0,0243976	0,0882029	0,8557000	0,0206296	0,0122693	0,4314559	0,9234880	0,0844894	0,2979438	0,5621708	0,1364794	0,0297633	0,0809210
580	0,3118505	1,0000000	0,0910682	0,0451200	1,0000000	0,8689961	0,3367884	0,5154722	0,0771881	0,0472324	0,0855808	0,0132479	0,1169391	0,0040182	0,9999978	0,0790893	0,4463134	0,9734224	0,5681990	0,1209664	0,5694647	0,6120159	0,0230037	0,2083145	0,9998674	0,8922745	0,4865652	0,7410122	0,0989818	0,1058054	0,2277128	0,5667480	0,2476375	0,4171011	0,1580175	0,0090363	0,1103256	0,4320468	0,7932826	0,7660557	0,7360718	0,7624700	0,0076518	0,0692351	0,5181102	0,9676267	0,2283843	0,8860063	0,9290730	0,9308002	0,9480727	0,0244315	0,0888397	0,6387810	0,0206297	0,0122693	0,2827410	0,9234996	0,0850316	0,2986465	0,5623972	0,1365638	0,0297633	0,0810362
600	0,3118505	1,0000000	0,0910686	0,0451200	1,0000000	0,7987224	0,2792127	0,6799097	0,0772005	0,0472324	0,0855809	0,0133460	0,1019218	0,0040182	0,9999839	0,1069886	0,4463134	0,9734224	0,5681990	0,1209664	0,4862673	0,3940578	0,0230037	0,2606556	0,9998674	0,8907914	0,3534667	0,7016811	0,1005139	0,1058054	0,2277129	0,5667346	0,2459479	0,4133098	0,1171410	0,0089886	0,0975536	0,3854797	0,7932435	0,7648011	0,7315288	0,7613460	0,0075095	0,0687696	0,3682934	0,9657808	0,2280537	0,8341969	0,9271964	0,9275690	0,9094515	0,0243915	0,0876097	0,4809050	0,0206269	0,0122692	0,1941863	0,9234867	0,0823050	0,2959561	0,5605815	0,1363268	0,0297633	0,0806144
620	0,3118505	1,0000000	0,0910692	0,0451200	1,0000000	0,7483231	0,2240736	0,7885409	0,0772247	0,0472324	0,0855810	0,0137925	0,0912926	0,0040182	0,9999123	0,1244841	0,4463134	0,9734224	0,5681990	0,1209664	0,4575954	0,2550477	0,0230037	0,2953231	0,9998676	0,8868145	0,2659219	0,7127761	0,1020201	0,1058055	0,2277137	0,5667089	0,2357560	0,3958610	0,0886795	0,0088446	0,0875094	0,3546232	0,7931580	0,7591737	0,7235628	0,7507947	0,0068067	0,0666601	0,2679214	0,9624004	0,2256906	0,8089249	0,9236126	0,9214925	0,8803318	0,0241847	0,0821717	0,3658223	0,0206174	0,0122691	0,1404011	0,9234028	0,0730587	0,2850086	0,5525496	0,1354644	0,0297633	0,0792054
640	0,3118505	1,0000000	0,0910700	0,0451200	1,0000000	0,7102253	0,1858283	0,8603052	0,0772591	0,0472324	0,0855810	0,0148861	0,0837693	0,0040182	0,9997224	0,1358757	0,4463134	0,9734224	0,5681990	0,1209664	0,4533125	0,1663894	0,0230037	0,3183089	0,9998679	0,8803651	0,2083327	0,7373564	0,1031381	0,1058055	0,2277170	0,5666729	0,2164538	0,3601869	0,0688619	0,0086309	0,0790166	0,3292415	0,7930173	0,7459833	0,7135103	0,7268568	0,0056868	0,0631998	0,2005092	0,9578736	0,2208570	0,7947783	0,9186647	0,9131503	0,8579592	0,0238182	0,0728167	0,2816736	0,0206017	0,0122689	0,1071964	0,9231880	0,0596713	0,2649481	0,5333324	0,1342240	0,0297632	0,0773086
660	0,3118505	1,0000000	0,0910707	0,0451200	1,0000000	0,6803178	0,1616361	0,9077144	0,0773024	0,0472324	0,0855811	0,0167032	0,0784443	0,0040182	0,9993913	0,1434771	0,4463134	0,9734224	0,5681990	0,1209664	0,4582260	0,1098446	0,0230037	0,3335664	0,9998683	0,8726272	0,1704451	0,7621932	0,1038945	0,1058056	0,2277266	0,5666294	0,1913866	0,3095463	0,0550630	0,0084009	0,0719084	0,3057471	0,7928164	0,7221433	0,7026750	0,6892499	0,0044808	0,0593135	0,1551784	0,9526582	0,2139798	0,7846892	0,9128396	0,9033104	0,8400997	0,0233724	0,0616803	0,2198271	0,0205829	0,0122687	0,0866626	0,9227663	0,0464403	0,2387226	0,4983077	0,1330094	0,0297630	0,0755758
680	0,3118505	1,0000000	0,0910713	0,0451200	1,0000000	0,6565555	0,1468166	0,9390340	0,0773550	0,0472324	0,0855812	0,0190628	0,0746752	0,0040182	0,9989497	0,1486243	0,4463134	0,9734224	0,5681990	0,1209664	0,4656560	0,0737816	0,0230037	0,3437059	0,9998687	0,8649392	0,1455191	0,7838234	0,1043916	0,1058057	0,2277469	0,5665812	0,1647007	0,2531672	0,0454548	0,0081924	0,0662116	0,2836454	0,7925546	0,6858424	0,6919972	0,6410787	0,0034064	0,0557183	0,1246920	0,9471561	0,2058734	0,7755513	0,9065995	0,8926944	0,8248874	0,0229266	0,0507867	0,1740330	0,0205647	0,0122686	0,0740501	0,9220487	0,0357758	0,2104127	0,4467924	0,1320293	0,0297628	0,0742717
700	0,3118505	1,0000000	0,0910719	0,0451200	1,0000000	0,6380956	0,1378587	0,9597244	0,0774179	0,0472324	0,0855812	0,0216704	0,0720075	0,0040182	0,9984565	0,1521388	0,4463134	0,9734224	0,5681990	0,1209664	0,4728938	0,0507818	0,0230037	0,3504528	0,9998693	0,8581846	0,1291240	0,8018349	0,1047200	0,1058058	0,2277808	0,5665311	0,1394852	0,2003621	0,0387646	0,0080214	0,0618341	0,2634856	0,7922368	0,6383677	0,6820600	0,5874304	0,0025388	0,0527368	0,1041974	0,9416883	0,1973707	0,7662443	0,9003253	0,8819134	0,8108202	0,0225285	0,0412952	0,1398194	0,0205492	0,0122685	0,0663671	0,9209592	0,0281152	0,1834098	0,3851501	0,1313150	0,0297626	0,0733855
720	0,3118505	1,0000000	0,0910724	0,0451200	1,0000000	0,6247347	0,1324765	0,9733930	0,0774910	0,0472324	0,0855812	0,0242549	0,0701193	0,0040182	0,9979683	0,1545500	0,4463134	0,9734224	0,5681990	0,1209664	0,4790010	0,0361137	0,0230037	0,3549482	0,9998699	0,8527278	0,1183461	0,8165272	0,1049439	0,1058060	0,2278285	0,5664813	0,1174010	0,1563949	0,0341062	0,0078899	0,0585746	0,2458843	0,7918754	0,5844809	0,6731941	0,5334884	0,0018738	0,0504224	0,0904275	0,9365107	0,1891370	0,7566898	0,8943149	0,8714835	0,7968784	0,0221972	0,0335984	0,1140326	0,0205371	0,0122684	0,0617210	0,9194737	0,0229668	0,1597607	0,3237448	0,1308227	0,0297625	0,0728171
740	0,3118505	1,0000000	0,0910728	0,0451200	1,0000000	0,6164937	0,1292505	0,9824228	0,0775714	0,0472324	0,0855813	0,0266293	0,0687828	0,0040182	0,9975244	0,1562084	0,4463134	0,9734224	0,5681990	0,1209664	0,4837992	0,0267599	0,0230037	0,3579471	0,9998705	0,8485784	0,1112686	0,8283048	0,1051050	0,1058063	0,2278879	0,5664344	0,0990064	0,1224813	0,0308626	0,0077929	0,0561996	0,2311668	0,7914918	0,5304379	0,6655822	0,4831860	0,0013788	0,0487020	0,0811804	0,9318406	0,1816134	0,7473007	0,8888028	0,8618644	0,7826296	0,0219333	0,0276379	0,0944663	0,0205282	0,0122683	0,0589298	0,9176482	0,0196378	0,1402721	0,2706891	0,1304937	0,0297623	0,0724665
760	0,3118505	1,0000000	0,0910732	0,0451200	1,0000000	0,6132995	0,1273157	0,9883881	0,0776534	0,0472324	0,0855813	0,0286951	0,0678368	0,0040182	0,9971449	0,1573508	0,4463134	0,9734224	0,5681990	0,1209664	0,4874098	0,0207959	0,0230037	0,3599491	0,9998711	0,8455667	0,1066297	0,8375852	0,1052291	0,1058065	0,2279550	0,5663926	0,0842020	0,0975643	0,0286042	0,0077237	0,0544941	0,2193244	0,7911166	0,4814045	0,6593280	0,4388041	0,0010163	0,0474636	0,0749733	0,9278703	0,1750338	0,7386055	0,8839767	0,8534805	0,7681823	0,0217294	0,0231604	0,0795644	0,0205219	0,0122683	0,0572647	0,9156112	0,0175316	0,1249091	0,2291836	0,1302777	0,0297622	0,0722575
780	0,3118505	1,0000000	0,0910735	0,0451200	1,0000000	0,6147977	0,1261502	0,9923289	0,0777282	0,0472324	0,0855813	0,0304220	0,0671673	0,0040182	0,9968349	0,1581383	0,4463134	0,9734224	0,5681990	0,1209664	0,4900473	0,0169941	0,0230037	0,3612851	0,9998717	0,8434639	0,1035981	0,8447878	0,1053310	0,1058069	0,2280255	0,5663581	0,0725733	0,0798137	0,0270316	0,0076754	0,0532812	0,2101031	0,7907866	0,4401980	0,6544862	0,4012136	0,0007535	0,0465964	0,0708080	0,9247606	0,1694725	0,7310148	0,8799831	0,8467051	0,7539787	0,0215749	0,0198660	0,0682057	0,0205175	0,0122683	0,0562807	0,9135248	0,0162143	0,1131904	0,1987546	0,1301373	0,0297621	0,0721381
800	0,3118505	1,0000000	0,0910737	0,0451200	1,0000000	0,6203231	0,1254398	0,9949323	0,0777870	0,0472324	0,0855814	0,0318228	0,0666933	0,0040182	0,9965902	0,1586814	0,4463134	0,9734224	0,5681990	0,1209664	0,4919311	0,0145716	0,0230037	0,3621743	0,9998721	0,8420465	0,1016258	0,8503115	0,1054187	0,1058072	0,2280954	0,5663328	0,0636005	0,0674158	0,0259367	0,0076424	0,0524245	0,2031170	0,7905360	0,4074815	0,6510656	0,3703319	0,0005643	0,0460048	0,0680135	0,9226197	0,1648966	0,7247285	0,8769212	0,8418124	0,7405450	0,0214596	0,0174771	0,0595591	0,0205146	0,0122683	0,0557068	0,9115380	0,0153942	0,1044711	0,1773350	0,1300466	0,0297620	0,0720742
820	0,3118505	1,0000000	0,0910738	0,0451200	1,0000000	0,6289937	0,1249965	0,9966522	0,0778225	0,0472324	0,0855814	0,0329334	0,0663579	0,0040182	0,9964022	0,1590561	0,4463134	0,9734224	0,5681990	0,1209664	0,4932517	0,0130290	0,0230037	0,3627624	0,9998725	0,8411245	0,1003509	0,8545127	0,1054962	0,1058076	0,2281615	0,5663175	0,0567693	0,0588662	0,0251743	0,0076202	0,0518223	0,1979425	0,7903881	0,3825624	0,6490219	0,3455406	0,0004285	0,0456115	0,0661389	0,9214803	0,1612118	0,7197487	0,8748341	0,8389259	0,7283106	0,0213744	0,0157630	0,0529942	0,0205126	0,0122683	0,0553780	0,9097560	0,0148839	0,0981059	0,1626227	0,1299882	0,0297619	0,0720435
840	0,3118505	1,0000000	0,0910739	0,0451200	1,0000000	0,6398514	0,1247088	0,9977883	0,0778315	0,0472324	0,0855814	0,0337983	0,0661205	0,0040182	0,9962608	0,1593146	0,4463134	0,9734224	0,5681990	0,1209664	0,4941622	0,0120476	0,0230037	0,3631465	0,9998727	0,8405484	0,0995343	0,8576919	0,1055654	0,1058079	0,2282218	0,5663123	0,0516214	0,0530184	0,0246434	0,0076052	0,0514004	0,1941788	0,7903489	0,3641458	0,6482537	0,3259855	0,0003315	0,0453553	0,0648815	0,9212915	0,1582956	0,7159434	0,8737029	0,8379926	0,7175315	0,0213120	0,0145427	0,0480251	0,0205112	0,0122683	0,0551935	0,9082317	0,0145652	0,0935270	0,1526579	0,1299506	0,0297619	0,0720315
860	0,3118505	1,0000000	0,0910739	0,0451200	1,0000000	0,6519869	0,1245113	0,9985389	0,0778146	0,0472324	0,0855814	0,0344625	0,0659524	0,0040182	0,9961560	0,1594930	0,4463134	0,9734224	0,5681990	0,1209664	0,4947802	0,0114240	0,0230037	0,3633916	0,9998728	0,8402062	0,0990178	0,8600919	0,1056269	0,1058082	0,2282750	0,5663160	0,0477712	0,0490388	0,0242738	0,0075950	0,0511055	0,1914795	0,7904075	0,3508251	0,6486080	0,3107644	0,0002622	0,0451891	0,0640382	0,9219288	0,1560196	0,7131160	0,8734517	0,8387986	0,7082921	0,0212666	0,0136791	0,0442750	0,0205103	0,0122683	0,0550912	0,9069742	0,0143651	0,0902699	0,1459555	0,1299264	0,0297618	0,0720286
880	0,3118505	1,0000000	0,0910739	0,0451200	1,0000000	0,6646201	0,1243666	0,9990348	0,0777760	0,0472324	0,0855814	0,0349668	0,0658335	0,0040182	0,9960795	0,1596161	0,4463134	0,9734224	0,5681990	0,1209664	0,4951930	0,0110285	0,0230037	0,3635419	0,9998728	0,8400177	0,0986969	0,8619029	0,1056809	0,1058085	0,2283208	0,5663270	0,0449062	0,0463379	0,0240165	0,0075878	0,0508997	0,1895624	0,7905417	0,3413313	0,6498938	0,2990309	0,0002128	0,0450778	0,0634726	0,9232196	0,1542628	0,7110580	0,8739598	0,8410168	0,7005459	0,0212336	0,0130706	0,0414516	0,0205097	0,0122683	0,0550333	0,9059630	0,0142383	0,0879719	0,1414564	0,1299108	0,0297618	0,0720285
