"Time"	flhD	hdfR	qseB	lrhA	flhC	ompR	rcsB	rcsA	csgD	bolA	rstA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtF	mdtE	csgF	csgG	csgE	yhiD	hdeB	hdeA	gadA	gadB	gadC	sra	flgM	flgJ	fliR	rprA	wcaB	flhE	fliQ	fliM	fliH	flgE	flgN	wzc	flgH	fliK	gltI	yhjH	osmB	flhB	fliN	recC	flgD	flgI	fliG	fliF	fliT	fliD	bdm	flhA	ppdC	gadY	flgA	flgG
660	0,8980510	0,8754323	0,0338167	0,0717847	0,2372951	1,0793341	0,7589697	0,7463311	0,4880221	0,1251366	0,8336302	0,7300225	0,7623394	1,0335758	0,9636390	0,6819175	0,3131449	0,3923659	0,6859135	0,9207257	0,8043424	0,2986686	1,0020278	0,3021024	0,3951202	0,7271912	0,7601224	0,7740833	0,6057836	0,4785792	0,4925644	0,6980776	0,7326388	0,2059368	1,0392225	0,1807041	0,2359490	0,7917447	0,4263656	0,3904855	0,7794018	0,3610660	0,3281834	0,1476149	0,0869448	0,6866597	0,7978791	0,3220065	0,8064033	0,4481831	1,0202849	0,9325043	0,5479316	0,0748076	1,0390734	1,0237149	0,2154583	0,8204206	0,3637965	0,0739647	0,3186285	0,9854001	0,6411077	0,5776699
680	0,8953764	0,8895286	0,0353979	0,0694515	0,1965229	1,0788021	0,8433418	0,7859050	0,4252884	0,1196719	0,8813662	0,7129824	0,7974867	1,0467735	0,8985451	0,7251301	0,2907799	0,4055259	0,7258857	0,9182841	0,9201151	0,2542072	0,9779677	0,2730925	0,3957744	0,7632569	0,8101342	0,7165249	0,5191324	0,4736672	0,4851491	0,6328679	0,7749973	0,1925821	1,0285398	0,1822403	0,2786411	0,7752943	0,3069924	0,4095711	0,7533426	0,3519126	0,3073330	0,2115031	0,0535229	0,6803137	0,8632537	0,3347362	0,7219678	0,4340722	1,0191318	0,8196375	0,4885601	0,0811942	1,0100823	1,0436855	0,1180875	0,8487512	0,4107949	0,0481174	0,2975957	1,0198065	0,6795902	0,5438789
700	0,9415057	0,9731980	0,0315940	0,0657838	0,1745987	0,9909187	0,9121838	0,8715533	0,3904344	0,1277024	0,9287476	0,6919465	0,7385948	1,0533986	0,8435275	0,7569273	0,2812038	0,4125016	0,7045336	0,9318298	0,9201873	0,2177682	0,9244673	0,2696312	0,3409290	0,7322146	0,8036734	0,7469711	0,5428022	0,4474668	0,4349072	0,5938336	0,8484370	0,1985097	1,0628300	0,2120433	0,3161979	0,7474204	0,2754217	0,4067245	0,7542154	0,4000923	0,2201083	0,2055791	0,0726489	0,6975722	0,8780911	0,2722291	0,8261842	0,3687659	1,0694631	0,7102095	0,4018351	0,0694946	0,9819131	0,9765652	0,0886275	0,8579203	0,4011346	0,0518493	0,2600993	1,0081245	0,5912768	0,5175235
720	0,9000946	0,9881435	0,0234964	0,0631908	0,1434119	0,9758939	0,8721102	0,8875476	0,3551666	0,1327285	0,9087184	0,7242682	0,8267586	1,0849070	0,7549830	0,7624568	0,2871708	0,4559388	0,6336863	0,9794746	0,9803647	0,1508220	0,9163193	0,2303439	0,3434138	0,6871477	0,8074808	0,7902889	0,5566470	0,4452214	0,3906789	0,6244201	0,8186253	0,2015134	1,0220732	0,1751120	0,2987210	0,7216044	0,2309152	0,4060981	0,7306119	0,4095768	0,2130897	0,2740731	0,0769188	0,7023397	0,7943236	0,2737947	0,7890653	0,3247167	1,0587853	0,6190886	0,3709848	0,0805920	1,0297682	0,9984005	0,0644371	0,8172103	0,4223425	0,0504599	0,2313633	1,0246048	0,4644669	0,4915422
740	0,9417791	1,0268506	0,0261119	0,0481056	0,0991592	0,9948218	0,9283146	0,8202470	0,3514868	0,1002773	0,8942563	0,7144303	0,8717399	1,1142625	0,7619174	0,7973428	0,2657354	0,4830737	0,6175062	0,9069976	1,0145338	0,1465482	0,8900236	0,2254496	0,2992297	0,6681198	0,8916085	0,7294504	0,5786043	0,4390215	0,3430503	0,6007502	0,7743976	0,2071035	1,0148552	0,2067323	0,3008467	0,6680072	0,1620460	0,4126117	0,6710565	0,4204169	0,1536424	0,3427083	0,0533255	0,6660993	0,7742348	0,2458415	0,9288085	0,2641981	1,0111415	0,5328565	0,3201306	0,0686174	1,0135978	0,9553032	0,0575600	0,7652031	0,4417898	0,0518934	0,2070447	0,9839536	0,3547207	0,4207053
760	0,9716999	0,9827410	0,0337556	0,0578359	0,0730388	1,0185471	0,9609100	0,8233779	0,3493380	0,1055969	0,8214660	0,7319779	0,8632998	1,0469182	0,7041065	0,6848677	0,2791374	0,4694294	0,6212236	0,9046649	0,8887426	0,1430025	0,8759764	0,2110113	0,2452748	0,6229188	0,9158662	0,8074316	0,5646870	0,4128105	0,3183381	0,5972624	0,7858940	0,1884703	1,0747081	0,2182321	0,3790781	0,6802273	0,1063836	0,4019620	0,6589990	0,4365048	0,1152340	0,3106926	0,0673807	0,6624108	0,6184354	0,2133729	0,9064569	0,2143780	1,0686620	0,4316275	0,2160297	0,0656302	0,8463137	0,9765682	0,0342694	0,8024910	0,4383161	0,0409499	0,1742960	0,9668485	0,2542568	0,3856528
780	1,0059454	1,0886894	0,0391225	0,0510862	0,0503364	0,9688952	0,9504283	0,9142506	0,3196193	0,1114784	0,8187102	0,7435882	0,8565364	1,0551184	0,7814482	0,6946023	0,3214729	0,4975864	0,6804953	0,8984548	0,8573709	0,1625737	0,8850530	0,2190557	0,2224452	0,6507883	0,9686497	0,7653248	0,5163394	0,4181050	0,2792441	0,5977203	0,7116547	0,1658852	1,0271353	0,2771852	0,4560695	0,6336121	0,0533229	0,3843769	0,6613218	0,4858998	0,0878474	0,3401603	0,0705090	0,6960324	0,5699141	0,1596744	0,8608789	0,1836083	0,9453056	0,3013644	0,1720430	0,0539817	0,7984295	0,9651421	0,0217388	0,7306079	0,4481274	0,0379674	0,1321496	0,9823964	0,1555473	0,3246970
800	1,0017708	1,0912030	0,0317774	0,0483287	0,0472689	0,8837391	1,0057458	0,9465701	0,3531328	0,1053681	0,7656940	0,6940833	0,7644154	1,0561192	0,8897886	0,7359674	0,3056267	0,4820831	0,6996599	0,9080030	0,8208463	0,1893949	0,9112933	0,2064917	0,2043887	0,6731783	0,9534732	0,7446255	0,5764885	0,4429274	0,2818757	0,5861422	0,6062879	0,1738835	0,9503444	0,3103455	0,4077096	0,6319909	0,0352907	0,4547029	0,5960072	0,5081705	0,0978912	0,3605434	0,0657140	0,6548732	0,4661594	0,1447823	0,9058544	0,1392358	0,9159069	0,2300891	0,1753843	0,0810814	0,7437330	1,0181631	0,0112855	0,5647928	0,4731213	0,0360227	0,1030588	0,9010836	0,1003560	0,2577335
820	1,0157147	1,0787249	0,0438578	0,0551831	0,0367904	0,9389585	0,9673812	0,9061958	0,3177648	0,1197277	0,7817430	0,6907288	0,8032633	1,0259134	0,8790167	0,6875582	0,3144131	0,4687936	0,6663265	0,9582459	0,8358251	0,1808417	0,8975490	0,1956978	0,1795315	0,7131289	0,9343583	0,7438992	0,5496638	0,4113545	0,3009957	0,6401377	0,4937721	0,1528087	0,8906540	0,3304990	0,4254280	0,6188615	0,0359781	0,4808214	0,6560422	0,5105879	0,1227838	0,3471855	0,0747941	0,5933246	0,3924757	0,0998055	0,8655242	0,0912352	0,9056244	0,1483495	0,1328596	0,0658424	0,6433900	0,8580502	0,0129335	0,5039602	0,4946456	0,0361771	0,0504476	0,8977209	0,0703151	0,1865407
840	0,9444924	1,0685627	0,0389237	0,0653100	0,0301476	0,9608651	1,0370862	0,9053919	0,2883921	0,1130385	0,7380550	0,7465904	0,7797176	1,0762723	0,8784834	0,7235949	0,3108314	0,4162250	0,6569601	0,9133112	0,8761010	0,1679128	0,9445127	0,1774637	0,1857938	0,6893021	0,8893663	0,7433232	0,5301374	0,3645888	0,2939615	0,6651295	0,4308984	0,1434415	0,9307546	0,3710127	0,4928732	0,5990293	0,0328399	0,4815293	0,6502082	0,5261278	0,1241009	0,3519228	0,0568322	0,5699891	0,2989763	0,0926131	0,8254087	0,0814041	0,8500831	0,1043900	0,1013640	0,0709458	0,5285320	0,8556189	0,0219089	0,4415303	0,4909561	0,0351422	0,0427996	0,9092780	0,0554400	0,1491140
860	1,0346054	1,1024558	0,0262442	0,0700270	0,0268261	0,9742328	0,9278531	0,9511716	0,3181201	0,1295121	0,7518187	0,6959323	0,8001445	1,0359230	0,8781753	0,7292660	0,3002686	0,4188570	0,6036511	0,9240738	0,8367182	0,1595201	0,9000055	0,2131543	0,1767971	0,7277494	0,8601640	0,6855846	0,5379904	0,4179619	0,3064727	0,6656260	0,4330357	0,1103358	0,9304692	0,3984784	0,4867411	0,5771246	0,0252064	0,4567528	0,7204599	0,5451861	0,1451421	0,4024251	0,0346252	0,5746006	0,2032413	0,0871999	0,8639877	0,0763488	0,7293730	0,0678002	0,0818178	0,0630407	0,4293187	0,8199925	0,0097315	0,3839791	0,5076838	0,0406384	0,0320348	0,9708542	0,0536076	0,0986378
880	0,9514267	0,9787221	0,0319944	0,0810369	0,0165453	1,0600574	0,8583133	0,8851684	0,2966345	0,1561699	0,7684433	0,7732344	0,8122907	1,0909323	0,8330295	0,7154492	0,3206349	0,4605987	0,6629338	0,8824863	0,9168003	0,1413379	0,8619118	0,2035215	0,1912477	0,6858663	0,8750829	0,6448334	0,5730100	0,4104025	0,3361973	0,6573995	0,3630490	0,0785023	0,9716227	0,4017449	0,4923427	0,5772360	0,0080350	0,4436497	0,7652381	0,4931798	0,1498085	0,4351721	0,0576667	0,6270404	0,1790237	0,0871527	0,9297235	0,0606557	0,6517312	0,0448172	0,0715330	0,0688128	0,3868824	0,7910941	0,0099085	0,3366974	0,5577331	0,0409351	0,0288726	1,0108004	0,0617040	0,0875608
900	0,9190878	0,9763597	0,0262438	0,0938661	0,0175942	1,0387560	0,8940355	0,8172403	0,2575345	0,1741981	0,7529431	0,7356548	0,7963893	1,0147596	0,8080960	0,7542022	0,2799128	0,4476906	0,6867963	0,9191991	0,9096525	0,1347707	0,9101612	0,2072808	0,2195975	0,6995220	0,8223293	0,6380203	0,5671140	0,3678031	0,3629240	0,6427631	0,3157575	0,0737477	0,9186145	0,4255407	0,4832788	0,5066832	0,0124843	0,4482573	0,7532546	0,5238072	0,1192332	0,3754790	0,0432982	0,5991851	0,1655129	0,0638395	0,7808785	0,0724665	0,5448060	0,0348713	0,0988582	0,0898712	0,3265399	0,8771970	0,0111973	0,2727915	0,5534881	0,0439242	0,0199094	1,0508797	0,0502212	0,0752924
920	1,0001672	1,0206812	0,0310621	0,1089226	0,0150461	0,9878071	0,9334020	0,8606950	0,2888081	0,1524129	0,7582976	0,7013111	0,8696619	1,0170177	0,8043830	0,7033922	0,2793266	0,4061753	0,6926203	0,9101750	0,9659647	0,1532241	0,9398374	0,2007110	0,2413206	0,6965257	0,9000478	0,7572802	0,5492662	0,3774592	0,3850989	0,6186615	0,3991431	0,0930854	0,9102647	0,3997003	0,5101667	0,5088924	0,0029766	0,4484164	0,7579242	0,5202341	0,1111399	0,4108494	0,0666072	0,5540207	0,1284143	0,0504812	0,7470257	0,0463266	0,4778865	0,0207075	0,0746544	0,0743498	0,2499384	0,8898305	0,0127665	0,2240841	0,5029566	0,0421778	0,0197909	1,0449386	0,0267518	0,0642499
940	1,0325777	1,0747049	0,0322838	0,1069881	0,0093073	0,9651427	1,0138494	0,8831132	0,2967157	0,1257218	0,7647523	0,7510909	0,7886654	0,9482073	0,8251207	0,6838540	0,3409023	0,3691833	0,6352631	0,9129966	0,8848653	0,1384324	0,9429955	0,1932190	0,2609052	0,6919463	0,8964249	0,8068917	0,5427971	0,3706044	0,3375654	0,6463256	0,3310136	0,1095846	0,8273498	0,3683734	0,5123351	0,4338478	0,0001123	0,4759018	0,7189093	0,4948673	0,1146084	0,4007000	0,0530081	0,5701914	0,0940887	0,0368106	0,8065031	0,0428728	0,4052512	0,0166195	0,0921075	0,0802058	0,1736013	0,7956147	0,0128404	0,1461905	0,5299254	0,0503885	0,0170100	1,0549783	0,0154887	0,0599946
960	1,0992577	1,1043322	0,0382340	0,1073370	0,0141196	1,0468212	0,9497883	0,8601098	0,2908826	0,1608905	0,8293775	0,7682287	0,8147721	0,9825214	0,8731220	0,6458966	0,3991472	0,4076368	0,5991075	0,9476539	0,8964109	0,1498294	0,9810621	0,2067082	0,2832479	0,6690951	0,8703470	0,7712957	0,5960183	0,4073278	0,3384831	0,6420887	0,3331321	0,1225985	0,7772661	0,3419444	0,5164800	0,4411166	0,0177579	0,4927741	0,6614150	0,5023993	0,1094778	0,4094921	0,0793813	0,5803610	0,0983209	0,0299180	0,7287285	0,0437756	0,3472629	0,0113075	0,0969298	0,0941932	0,1159057	0,8304213	0,0177453	0,1218317	0,4894673	0,0578256	0,0200537	1,0378827	0,0174235	0,0614493
980	1,0822597	1,0527454	0,0492306	0,1094860	0,0135928	1,0702635	0,9433608	0,7878775	0,2485231	0,1440364	0,7806229	0,7769870	0,7869911	0,9900167	0,8836437	0,6320365	0,3362701	0,4537445	0,5796805	0,8981366	0,9140229	0,1356353	0,9480823	0,2026612	0,2780672	0,6690088	0,8112233	0,7644187	0,5402149	0,4200817	0,3235128	0,6520054	0,3365914	0,1113762	0,6750675	0,3867710	0,5073358	0,4095573	0,0088403	0,4851929	0,7192352	0,5534432	0,1263260	0,3830405	0,0623057	0,5390181	0,0816654	0,0289365	0,8549114	0,0546860	0,3099425	0,0066930	0,0919200	0,0743352	0,0823420	0,8791254	0,0210918	0,0953962	0,5012442	0,0595431	0,0148251	1,0104651	0,0203742	0,0405405
1000	1,1066665	1,0574630	0,0458917	0,0967875	0,0122538	1,0569037	0,9215301	0,8025976	0,2733683	0,1498191	0,7938489	0,7708935	0,7659467	0,9221231	0,8663737	0,7336848	0,3158214	0,4617318	0,6329299	0,9174419	0,8944219	0,1540945	0,9575329	0,1777792	0,2659459	0,6538614	0,8558802	0,7466749	0,5115506	0,4740981	0,2942738	0,6768137	0,3240217	0,1147077	0,6625997	0,3895237	0,4844295	0,4158510	0,0178608	0,4764729	0,6843723	0,5386210	0,1144899	0,3384675	0,0776716	0,5415383	0,0755648	0,0326438	0,8070673	0,0537722	0,2572323	0,0081931	0,0701759	0,0695186	0,0832414	0,8365982	0,0305428	0,0942983	0,6152978	0,0624408	0,0134607	0,9740005	0,0217762	0,0411460
1020	1,0718382	0,9823510	0,0600617	0,0861388	0,0235343	1,0128625	0,9211437	0,8268620	0,2638476	0,1681949	0,8003070	0,6793701	0,7873074	0,9064783	0,8748649	0,8121981	0,2907529	0,4200013	0,6880527	0,9658889	0,9497835	0,1542118	0,9605771	0,1488227	0,2489695	0,6621692	0,8346410	0,7490668	0,5710535	0,3928207	0,2810304	0,6725057	0,3602269	0,0831819	0,6933845	0,3489974	0,4284140	0,4870494	0,0097561	0,4732000	0,6539383	0,5708203	0,1405133	0,3469831	0,0694651	0,5405239	0,0816795	0,0413407	0,7207827	0,0639223	0,2084675	0,0058768	0,0779155	0,0786327	0,0957944	0,8868041	0,0191822	0,0970939	0,6079544	0,0618006	0,0104306	1,0026940	0,0173133	0,0313711
1040	1,0420618	0,9656810	0,0366557	0,0756433	0,0215983	1,0563514	0,9370191	0,8583225	0,2973302	0,1491479	0,7598889	0,7369864	0,7027930	0,9548239	0,9514202	0,7084477	0,3008870	0,4425364	0,6722994	0,9667954	0,9612667	0,1485274	0,9379317	0,1549598	0,2819969	0,7007478	0,7932349	0,6413042	0,5127101	0,3779983	0,2783105	0,6911464	0,3822403	0,0770733	0,7218589	0,3188564	0,4812258	0,4862529	0,0104984	0,4891911	0,6824052	0,5984415	0,1135037	0,3574279	0,0667222	0,6028762	0,0780469	0,0539882	0,8184849	0,0583648	0,2185944	0,0120430	0,0660737	0,0736842	0,0840517	0,7975344	0,0204180	0,1053236	0,5574917	0,0652134	0,0087468	0,9411702	0,0158264	0,0381884
1060	0,9205374	0,9605284	0,0267493	0,0663213	0,0141294	1,0280649	1,0015688	0,8666657	0,3125128	0,1613403	0,7568086	0,7602041	0,7374432	1,0219099	0,8858369	0,7506218	0,2697351	0,4409394	0,6888488	0,9326747	0,9502027	0,1453822	0,9068812	0,1963120	0,2479628	0,6679805	0,7990549	0,7593923	0,4927425	0,4080623	0,3033525	0,6409420	0,3327548	0,0933357	0,7329586	0,3122568	0,4514872	0,4650241	0,0170732	0,4742329	0,5991645	0,5186000	0,1171393	0,3806909	0,0971698	0,5964877	0,0919455	0,0429110	0,7439115	0,0422910	0,2317887	0,0139478	0,0584470	0,0764033	0,0710036	0,7892230	0,0168999	0,1284687	0,5055590	0,0557387	0,0061795	0,9822889	0,0210394	0,0390574
1080	0,9777523	1,0286247	0,0231776	0,0711862	0,0095137	1,0331254	1,0604448	0,8515031	0,3234033	0,1697410	0,7499492	0,7214056	0,7272665	1,0365557	0,9733810	0,7451457	0,3298536	0,4230202	0,6299779	0,9615221	1,0157277	0,1376518	0,9290024	0,2321330	0,1940959	0,7353069	0,7797890	0,7596680	0,5078324	0,3740616	0,3084774	0,6755778	0,3010945	0,0831955	0,7190334	0,3227170	0,4909083	0,4611151	0,0199022	0,5467760	0,5940316	0,5150347	0,1263886	0,3830970	0,0872480	0,5884507	0,0739446	0,0512011	0,7705061	0,0584520	0,2367486	0,0057012	0,0781901	0,0756449	0,0710440	0,8066370	0,0101710	0,1529522	0,4962633	0,0355383	0,0024734	1,0347848	0,0201487	0,0364646
1100	1,0073445	1,0315494	0,0326524	0,0740732	0,0027957	1,0449958	1,0595994	0,8562123	0,3553573	0,1375043	0,7947879	0,6846391	0,7999879	0,9674067	0,9186174	0,7840329	0,3423677	0,4612209	0,6409661	0,9759928	1,0109216	0,1460364	0,9262394	0,2293625	0,1778004	0,6886118	0,7854686	0,7136898	0,5447248	0,3868162	0,3010328	0,7008062	0,2918118	0,0942149	0,6671645	0,2997730	0,4867953	0,4525166	0,0192075	0,5405547	0,6579488	0,5111278	0,1125939	0,3707638	0,0702257	0,6374527	0,0427371	0,0527011	0,7718892	0,0437957	0,1993170	0,0053329	0,0542186	0,0736298	0,0378494	0,7624164	0,0086379	0,1140257	0,4854910	0,0241890	0,0023231	0,9822152	0,0183394	0,0433173

0	0,9892180	0,9342378	0,0200479	0,0682137	0,0105455	1,0693726	0,9242101	0,9308257	0,3302805	0,1413554	0,8568601	0,7806842	0,7945286	1,0266228	0,8359349	0,6978256	0,3498568	0,4543718	0,6601932	1,0310417	0,9150384	0,1835468	0,8978363	0,2230529	0,2133257	0,7513093	0,8280023	0,8140514	0,5570665	0,4640914	0,2584868	0,6993163	0,2491657	0,0624986	0,5291881	0,4447912	0,4675907	0,5299912	0,0185299	0,5075316	0,6674522	0,4916894	0,1379306	0,3970574	0,0797059	0,6042061	0,0628301	0,0296424	0,8546311	0,0301103	0,0965439	0,0073674	0,0570003	0,0761808	0,0209595	0,8132527	0,0218321	0,0597145	0,5777567	0,0249389	0,0055398	0,9222532	0,0293561	0,0278480
20	0,9640898	0,7772765	0,0415915	0,0824148	0,0110990	1,0444762	0,9489382	0,9610864	0,2814041	0,1502694	0,8165650	0,6851025	0,8526748	1,0339885	0,8508751	0,7739179	0,2644855	0,4306119	0,7061728	1,0559035	0,9558757	0,1551079	0,9911338	0,2090209	0,2417143	0,6898659	0,8596011	0,7297473	0,5182823	0,3725163	0,3411849	0,7203164	0,3115888	0,0588250	0,5289060	0,4645403	0,4992808	0,5152512	0,1766806	0,5306111	0,7375172	0,5729145	0,1537314	0,4592122	0,0744038	0,6854543	0,0775065	0,0312226	0,9963153	0,0785597	0,1151380	0,0337456	0,0822828	0,0851869	0,0300426	0,8069719	0,0192122	0,0557970	0,5721574	0,0619907	0,0106999	0,9686390	0,0713504	0,0256231
40	0,8309369	0,5301645	0,0317338	0,0793608	0,0075440	1,0946519	0,8764781	0,9556190	0,2381860	0,1474987	0,8890681	0,7530743	0,7951584	0,9821917	0,8327741	0,7377703	0,2736666	0,4208231	0,6850363	1,0123543	0,8966550	0,1599274	0,9955121	0,2949580	0,2228353	0,7285874	0,8207419	0,7516402	0,4880444	0,3900429	0,3180154	0,7044671	0,2865922	0,0774475	0,6592534	0,4666032	0,4682581	0,5094404	0,3301160	0,5241423	0,7297718	0,5807244	0,2051537	0,5071869	0,1161262	0,6832338	0,0908510	0,0227312	0,8928274	0,1236632	0,1050699	0,0687223	0,0736391	0,0752880	0,0326956	0,9127168	0,0229488	0,0790339	0,6180615	0,0660886	0,0065317	1,0129612	0,1767493	0,0819047
60	0,6828312	0,3947398	0,0431192	0,0610351	0,0085254	1,0487987	0,9082845	0,9586870	0,2259298	0,1298538	0,9039060	0,7815554	0,7792893	1,0045219	0,8208108	0,7054502	0,3305514	0,4376798	0,5790339	1,0284241	0,9223992	0,1843553	0,9439179	0,3617251	0,2551825	0,7705573	0,8865926	0,7668745	0,5033454	0,4308950	0,3225252	0,6529350	0,3021289	0,0807540	0,6851957	0,4880615	0,4100930	0,5859457	0,4123448	0,5010888	0,7101879	0,5908473	0,2307871	0,4327805	0,1239118	0,7560810	0,0771908	0,0356284	0,8852271	0,1952445	0,1006749	0,1198501	0,0673979	0,0611490	0,0255193	1,0267346	0,0115918	0,0835888	0,5688519	0,0634203	0,0000000	0,9202844	0,2664829	0,1131664
80	0,5363168	0,2945851	0,0305866	0,0566598	0,0124811	0,9531724	0,9452335	0,9950031	0,2407177	0,0935567	0,8660252	0,8069168	0,8421943	1,0675874	0,8588193	0,7351565	0,2900708	0,4999970	0,5848218	1,0007086	1,0047407	0,1477961	0,9337965	0,4139226	0,2147733	0,7467706	0,9312075	0,8080172	0,4640469	0,4182395	0,3331811	0,6523932	0,3261015	0,0781074	0,6578987	0,4855996	0,3737294	0,5725759	0,5315938	0,4755222	0,6835881	0,5959017	0,2890867	0,4765281	0,1484072	0,8264521	0,0521162	0,0307466	0,8622690	0,2109701	0,0926571	0,1638200	0,0508614	0,0750143	0,0238401	1,0189342	0,0116069	0,0888623	0,6484154	0,0635536	0,0010199	0,8941221	0,3445495	0,1526204
100	0,3880877	0,2053418	0,0320065	0,0574579	0,0310460	0,9358650	0,8279872	0,9537425	0,2237256	0,0980811	0,8313759	0,8564314	0,8349689	1,0099789	0,9165755	0,6953361	0,2712046	0,4702695	0,6170951	1,0181720	1,0553689	0,1164904	0,9611735	0,4245074	0,2000194	0,7239370	0,8952416	0,6924041	0,4988259	0,4423251	0,2538694	0,6610007	0,3380567	0,0689718	0,6348698	0,5246642	0,3800736	0,4993725	0,5996745	0,5137189	0,7451902	0,6260766	0,2450840	0,4478190	0,1674342	0,8802248	0,0457767	0,0253175	0,7976894	0,2088388	0,0885081	0,1756509	0,0423408	0,0809656	0,0323144	1,0057113	0,0111720	0,0809717	0,6371734	0,0502846	0,0037903	0,9208996	0,3679954	0,1507348
120	0,2796713	0,1677732	0,0348559	0,0502534	0,0875880	0,8914215	0,8178987	0,8766088	0,2317366	0,1211398	0,8385497	0,8070885	0,8872376	0,9388475	0,9620400	0,7209521	0,2841507	0,4386628	0,5891062	1,0079110	1,0136462	0,1216734	0,8738560	0,4587226	0,2056016	0,7788786	0,8709960	0,6911738	0,5162927	0,4605842	0,2178639	0,6668958	0,2699983	0,0762645	0,7160901	0,5512307	0,4161638	0,4416919	0,6147231	0,4665012	0,6756839	0,5807819	0,2753908	0,4702703	0,1810642	0,8728815	0,0416919	0,0277550	0,8827031	0,2169733	0,1110453	0,1902684	0,0483885	0,0714714	0,0282135	0,9255476	0,0079998	0,0615341	0,6084439	0,0333401	0,0074550	0,9249548	0,4389561	0,1645464
140	0,2216182	0,1466192	0,0299282	0,0492417	0,1257941	0,9202097	0,7839395	0,8415291	0,2747722	0,1585909	0,8226877	0,8548213	0,8861296	1,0429029	0,9418144	0,7607864	0,3332666	0,4164203	0,6008714	1,0091390	1,0058473	0,1291328	0,8493915	0,4515221	0,1973999	0,7563010	0,9172462	0,8053042	0,5009841	0,4616180	0,2361270	0,6710340	0,3108318	0,0807479	0,7734684	0,5577742	0,4969713	0,3724533	0,6990737	0,4313379	0,6800966	0,5632207	0,2693799	0,4139952	0,1655934	0,9318459	0,0410997	0,0383065	0,9121118	0,2165533	0,1793154	0,1999617	0,0568828	0,0615941	0,0247679	0,9039025	0,0095326	0,0533913	0,5717368	0,0308178	0,0050138	0,8443061	0,4864725	0,1533688
160	0,1777941	0,1339362	0,0278085	0,0597215	0,1885592	0,9063930	0,7647129	0,8517246	0,2677619	0,1306558	0,8420402	1,0005031	0,8974000	0,9867263	0,9050269	0,7779460	0,3158391	0,4286376	0,5700896	0,9870713	0,9387592	0,1484424	0,9028515	0,4252798	0,2245225	0,7093269	0,9336811	0,7983055	0,4989623	0,4522870	0,2661597	0,6422768	0,2867659	0,0924495	0,7981135	0,6185516	0,4968063	0,3013566	0,6345036	0,3870813	0,6179882	0,5042944	0,2654138	0,4311213	0,1599404	0,9773830	0,0668349	0,0558824	0,8674561	0,2892908	0,2452736	0,1948389	0,0882830	0,0626553	0,0191547	0,8815232	0,0064876	0,0294199	0,5697939	0,0468186	0,0134863	0,8334090	0,4801555	0,1496488
180	0,1716277	0,0997949	0,0304557	0,0554514	0,2452437	0,8574163	0,7516723	0,8593252	0,2807825	0,1364137	0,8014803	0,9861646	0,8569245	0,9539674	0,9509536	0,7446631	0,2968160	0,4399933	0,6027678	0,9443211	0,9346113	0,1888649	0,9441302	0,4426913	0,2154102	0,7273139	0,9699601	0,7102498	0,5405456	0,4531838	0,2947967	0,6217111	0,3421178	0,0864320	0,9232363	0,6010561	0,4988044	0,2933025	0,6797973	0,3464802	0,6434090	0,4331736	0,3427159	0,3707003	0,1848477	0,9212337	0,0504491	0,0864534	0,7572596	0,3076525	0,3711915	0,2736902	0,0795825	0,0675800	0,0510411	0,9960845	0,0026515	0,0192309	0,5703348	0,0362086	0,0111052	0,8966515	0,4537398	0,1586382
200	0,1233056	0,0886002	0,0252327	0,0594195	0,2686673	0,9328951	0,7018594	0,9305050	0,2370666	0,1255913	0,8274744	1,0367497	0,8360028	0,9164302	0,8866744	0,7066298	0,2828959	0,4368121	0,6068990	0,9269656	0,8400044	0,1850654	0,8997400	0,4390057	0,2383955	0,7109225	0,9696148	0,7896796	0,5222272	0,4775064	0,2974145	0,6304808	0,4259812	0,0917417	0,9608501	0,6043571	0,4090514	0,2225901	0,5976003	0,3436888	0,6222127	0,4184707	0,3111250	0,3452010	0,1620376	0,9318331	0,0388194	0,1220454	0,7786740	0,3483165	0,4584627	0,3121058	0,0761275	0,0712767	0,0582613	0,9438608	0,0021558	0,0142700	0,5373142	0,0433226	0,0205713	0,8719771	0,4704398	0,1818565
220	0,1093221	0,0664713	0,0369050	0,0625556	0,2686067	0,9655093	0,6700311	0,9487054	0,2663891	0,1183889	0,8096255	1,0015900	0,8595706	1,0576976	0,8831380	0,7193510	0,3063854	0,4092699	0,5796487	0,9193319	0,8377660	0,1621201	0,9515496	0,4679775	0,3131716	0,7838045	0,9636330	0,7720814	0,5468638	0,5055887	0,3158797	0,6061422	0,5233644	0,1145745	1,0258499	0,6093137	0,4441256	0,2395750	0,6292008	0,3285413	0,6148331	0,3922762	0,3087984	0,3535063	0,1241966	0,8722205	0,0540710	0,1389732	0,8195294	0,3637365	0,5471991	0,3764163	0,0754484	0,0722618	0,0645672	0,9267561	0,0057535	0,0101899	0,5680840	0,0402379	0,0084583	0,8958783	0,4800565	0,1838682
