Time	Gene1	Gene2	Gene3	Gene4	Gene5	Gene6	Gene7	Gene8	Gene9	Gene10	Gene11	Gene12	Gene13	Gene14	Gene15	Gene16	Gene17	Gene18	Gene19	Gene20	Gene21	Gene22	Gene23	Gene24	Gene25	Gene26	Gene27	Gene28	Gene29	Gene30	Gene31	Gene32	Gene33	Gene34	Gene35	Gene36	Gene37	Gene38	Gene39	Gene40	Gene41	Gene42	Gene43	Gene44	Gene45	Gene46	Gene47	Gene48	Gene49	Gene50	Gene51	Gene52	Gene53	Gene54	Gene55	Gene56	Gene57	Gene58	Gene59	Gene60	Gene61	Gene62	Gene63	Gene64
8520	0.2170936	0.718318	0.089398	0.6207059	0.0154648	0.4659942	0.5838876	0.1943569	0.0214635	0.4392503	0.4924423	0.8443192	0.573607	0.0047142	0.4439314	0.1918198	0.0510618	0.6668886	0.0108371	0.1084315	0.6143375	0.1746237	0.735538	0.0295779	0.3476995	0.1550946	0.1485889	0.5355133	0.4771744	0.4760598	0.0842168	0.3434225	0.3085927	0.0610246	0.1745017	0.464796	0.039305	0.0057042	0.3162759	0.0018439	0.5332962	0.0310177	0.3934316	0.6599287	0.0790334	0.1895854	0.5869647	0.5547742	0.6634503	0.0792852	0.3136455	0.5590431	0.8248501	0.0581736	0.0205016	0.1830961	0.1318112	0.0171736	0.069861	0.133501	0.0777693	0.5003469	0.0463787	0.498595
8540	0.1401636	0.7265034	0.0951194	0.5830413	0.0081137	0.503577	0.6077233	0.1674209	0.0262759	0.3934689	0.4042494	0.7600191	0.6855857	0.001344	0.2795889	0.1586364	0.0652404	0.688501	0.0134286	0.1405586	0.5015154	0.2331297	0.7233982	0.0236723	0.3437713	0.1881629	0.0992956	0.4621018	0.4142852	0.4630081	0.1622948	0.3081531	0.3686388	0.0436402	0.1448566	0.3668695	0.0261984	0.0051519	0.441113	0.0065772	0.5792592	0.0166195	0.3590864	0.5945231	0.1206773	0.1937005	0.744167	0.6960796	0.7736482	0.1262372	0.3513888	0.6631369	0.7012909	0.0095659	0.0251257	0.2930283	0.1000899	0.0402927	0.0490565	0.124365	0.1210678	0.4561855	0.0265751	0.4919628
8560	0.1664824	0.750842	0.0852259	0.6111311	0.0189577	0.3940208	0.626097	0.2128791	0.0094368	0.4774621	0.3596612	0.6446197	0.5284879	0.0	0.4037546	0.1780967	0.0400505	0.8167662	0.0136844	0.1623515	0.519961	0.2397548	0.6080008	0.01251	0.3506531	0.1161872	0.1070072	0.4447092	0.4019591	0.4839856	0.0905251	0.2405407	0.397867	0.1008719	0.1407216	0.3958333	0.0054327	0.008387	0.3590243	0.0036589	0.6336246	0.0608999	0.3376409	0.5588354	0.1272574	0.2052132	0.633065	0.6155195	0.7433804	0.1603845	0.339769	0.4762977	0.6535599	0.0137768	0.0292185	0.2809081	0.1129711	0.0259623	0.0733392	0.1574381	0.104542	0.4989536	0.0199521	0.5072837
8580	0.2279362	0.6938153	0.1190045	0.6455225	0.0218344	0.3842141	0.5995672	0.1525005	0.03767	0.4066382	0.4650747	0.7329752	0.6269517	0.0001848	0.4277597	0.1729506	0.0682088	0.7466753	0.0105124	0.0786108	0.5452567	0.1904654	0.6246875	0.0354263	0.3942873	0.1481064	0.1590953	0.3812285	0.3563761	0.4020919	0.1088671	0.2666024	0.5170404	0.1054807	0.126343	0.270439	0.0151981	0.0023983	0.4802387	0.0065584	0.732861	0.0661901	0.3614625	0.4955722	0.1415714	0.2024038	0.6321014	0.558932	0.7018788	0.1466713	0.3233386	0.5833901	0.6039757	0.0214837	0.0418063	0.2428973	0.12323	0.0584884	0.0985575	0.1756192	0.0895973	0.4492148	0.0443396	0.5149713
8600	0.1725396	0.69481	0.1134995	0.6605573	0.0215044	0.3370008	0.4878098	0.1764989	0.023067	0.377969	0.5468121	0.6441107	0.7647491	0.0113792	0.4086238	0.1509648	0.0736851	0.7405318	0.0040921	0.143661	0.5853141	0.2584411	0.6652235	0.0179236	0.3981289	0.1760775	0.1365288	0.4251522	0.4673097	0.421028	0.1113214	0.2607226	0.2793878	0.0909358	0.0963633	0.3252141	0.0098786	0.0150368	0.5953168	0.000259	0.6802076	0.0359978	0.3484932	0.6311354	0.106812	0.1940988	0.5541469	0.6826963	0.852241	0.2284845	0.3462423	0.5041312	0.6469874	0.0047694	0.0592713	0.2996301	0.083717	0.0416421	0.0866619	0.1707128	0.0951251	0.5229126	0.0363676	0.5294146
8620	0.2560701	0.7492118	0.0672886	0.6180822	0.0165705	0.3007036	0.4986948	0.246618	0.0262948	0.322904	0.3899699	0.7888211	0.6373932	0.0003996	0.4803156	0.2099318	0.0721744	0.6362039	0.0072185	0.0716997	0.4905366	0.2296508	0.7292191	0.0408733	0.3316381	0.1830213	0.1188757	0.4568441	0.4816044	0.3289783	0.1208992	0.3380389	0.4077022	0.0698411	0.1424237	0.3610623	0.0016297	0.0125718	0.3516123	0.0035512	0.6399941	0.025097	0.3745276	0.6651904	0.1202407	0.1835973	0.6485914	0.694941	0.7085573	0.1744786	0.315132	0.5945056	0.6381559	0.0027732	0.0121373	0.3183946	0.0664909	0.0432434	0.0938405	0.167333	0.1025757	0.6027904	0.0371851	0.5127952
8640	0.2584196	0.6649188	0.0733389	0.675234	0.0101807	0.2476886	0.5311177	0.1365518	0.0211409	0.3792378	0.5272915	0.6479884	0.6658748	0.000796	0.5010002	0.1918078	0.0822595	0.6254125	0.0054042	0.072606	0.6320991	0.1851576	0.6485439	0.0209544	0.3362118	0.160846	0.0915583	0.5075101	0.3738252	0.4384525	0.0878812	0.3004396	0.3933148	0.0298456	0.1242423	0.3553197	0.0044182	0.0056099	0.4577641	0.0046768	0.7290829	0.0184767	0.3544422	0.6308801	0.1056323	0.2550456	0.709506	0.6561603	0.6273935	0.1395648	0.3351202	0.583439	0.7416977	0.0044608	0.0123642	0.3360228	0.0548845	0.0506528	0.0788018	0.1768714	0.0586923	0.4976213	0.0466771	0.4710683
8660	0.2710839	0.7178556	0.0516412	0.6091707	0.0135227	0.2522226	0.4441087	0.1658747	0.0204341	0.3507024	0.5182036	0.6327653	0.6117868	0.0002716	0.4603162	0.179838	0.0713011	0.6982531	0.0216181	0.0815857	0.596355	0.1931474	0.6727626	0.0511428	0.2664765	0.1718864	0.1388077	0.4461365	0.5167921	0.4711931	0.128351	0.350118	0.3350076	0.0589634	0.1526249	0.4424008	0.0023149	0.006321	0.4924583	0.0008357	0.665073	0.0172369	0.4124512	0.7798769	0.1212109	0.2123783	0.5639176	0.7117184	0.5853462	0.2266451	0.2996395	0.5562948	0.6596016	0.0031331	0.0125674	0.3873348	0.097364	0.0398168	0.0823085	0.1691062	0.1226368	0.5457855	0.0517313	0.5366957
8680	0.2737521	0.6785427	0.0963532	0.549484	0.0071206	0.1930115	0.5331211	0.2105067	0.0364288	0.3789909	0.4687949	0.6555366	0.4758328	0.0007565	0.3977242	0.2135623	0.0737412	0.7068009	0.0109064	0.1138149	0.6326317	0.2152591	0.7680976	0.0467787	0.3404598	0.1821422	0.1429649	0.4420875	0.5759881	0.5255151	0.0712442	0.2842922	0.3242614	0.0950347	0.1519406	0.4127676	0.0085421	0.0019395	0.4888817	0.0055767	0.6073899	0.0168281	0.403034	0.6565807	0.1161984	0.2268744	0.6004293	0.4973186	0.6402702	0.3067253	0.3623272	0.6700481	0.6883194	0.002556	0.0122493	0.3425089	0.0699445	0.0280833	0.1239324	0.128216	0.0947355	0.6381449	0.042038	0.5373012
8700	0.2080828	0.6485607	0.0795127	0.6137151	0.014272	0.1373518	0.4675602	0.1894045	0.0548206	0.3505151	0.3828924	0.8460015	0.4672246	0.0006399	0.4506861	0.2544175	0.0617989	0.7222614	0.0209542	0.0987067	0.5492438	0.2006399	0.6844938	0.0608128	0.3413378	0.1486096	0.1174599	0.37606	0.4280143	0.5119828	0.1053783	0.2918719	0.4190631	0.0928393	0.2883747	0.5322406	0.0030657	0.0010767	0.4709339	0.0105621	0.7766028	0.0143604	0.3862632	0.702667	0.149119	0.2869871	0.5879077	0.6395458	0.7905254	0.3071454	0.2984543	0.5413785	0.5637928	0.0006212	0.0054167	0.264798	0.0815918	0.0442838	0.1409481	0.1312751	0.0922389	0.4439223	0.0329809	0.5832506
8720	0.2399773	0.6569573	0.1117233	0.6636915	0.0312738	0.104132	0.5138524	0.2607338	0.0576548	0.3983559	0.3584348	0.6906326	0.6114882	0.0004732	0.5187496	0.1327067	0.1013697	0.6310077	0.0119994	0.1370687	0.561346	0.1926955	0.6339778	0.012004	0.3740636	0.1409175	0.0920087	0.442035	0.4053126	0.5860928	0.0805375	0.3276046	0.4301964	0.0932275	0.2823952	0.3853873	0.0080131	0.0017071	0.5126576	0.0043959	0.6404248	0.0192109	0.264683	0.6194606	0.1013834	0.1772176	0.5965251	0.6592706	0.6795946	0.2772275	0.2635475	0.5813915	0.5415902	0.0075978	0.0140957	0.3312692	0.1123872	0.0341805	0.0864889	0.094294	0.079877	0.5355964	0.0398206	0.583042
8740	0.2212177	0.5988117	0.0971801	0.5395436	0.015908	0.1075914	0.4263433	0.2263171	0.0317413	0.3757352	0.29699	0.6367495	0.6392052	0.0048205	0.4157105	0.2286834	0.086734	0.6270042	0.0165522	0.1006266	0.6077882	0.165614	0.6445698	0.0086396	0.3171305	0.1493282	0.1121233	0.332894	0.3810591	0.4972525	0.074331	0.3002912	0.384901	0.1015747	0.155219	0.4114541	0.001532	0.0015547	0.5067034	0.0016918	0.7312957	0.0150647	0.4086907	0.6406704	0.0913293	0.2070651	0.5245175	0.6072596	0.6831691	0.2594282	0.2979439	0.5916363	0.6392378	0.001778	0.0065438	0.2411399	0.0681557	0.030273	0.0976051	0.1607124	0.1166222	0.4640806	0.0722266	0.50145
8760	0.1901155	0.6257448	0.0707113	0.5379959	0.0069101	0.078497	0.5526117	0.2042396	0.0415205	0.4799462	0.3745087	0.790701	0.6040943	0.0041648	0.5213973	0.1516566	0.0839566	0.7246282	0.0146238	0.1160318	0.4433517	0.181886	0.6415723	0.0114786	0.3644559	0.1957298	0.1340849	0.420776	0.3435623	0.5926437	0.0592124	0.2211816	0.4453238	0.0714805	0.1697021	0.5702659	0.0017121	0.0073285	0.555316	0.0032918	0.6301353	0.0240767	0.3098993	0.6975606	0.1313825	0.1220121	0.6481659	0.718757	0.7119447	0.3501067	0.2889272	0.5374468	0.6520965	0.0228004	0.0105571	0.2624313	0.0735489	0.0177062	0.1299274	0.1769519	0.0923262	0.4671128	0.0791103	0.4212468
8780	0.1734761	0.8026797	0.0592298	0.5254529	0.0082809	0.1030428	0.4715347	0.2279368	0.0271676	0.3866494	0.4046738	0.5704374	0.5219059	0.0063037	0.5178884	0.1450629	0.0825534	0.7448822	0.0247405	0.1495231	0.6729774	0.2059373	0.6942861	0.022775	0.3093333	0.1266187	0.1214697	0.4031554	0.3881151	0.5229492	0.0708406	0.2495779	0.456445	0.0852488	0.1315927	0.3879313	0.0070936	0.004785	0.5688022	0.0025512	0.6719577	0.039738	0.3700725	0.6059044	0.092992	0.1940533	0.5978912	0.6003425	0.6236903	0.2643133	0.206742	0.5673124	0.6873959	0.003447	0.0198354	0.2266952	0.1034545	0.0178075	0.1195558	0.1284482	0.0973083	0.516411	0.0618527	0.4477048
8800	0.2337849	0.6497849	0.0795961	0.458289	0.0173957	0.0628995	0.4308197	0.1993864	0.0199826	0.3753758	0.5155807	0.6228693	0.4548809	0.0029217	0.4262766	0.2101705	0.0910072	0.7008211	0.0069405	0.1442815	0.5418272	0.1758671	0.6413182	0.010369	0.3011674	0.1811656	0.1615048	0.4161771	0.3691879	0.5252659	0.0639666	0.2785322	0.5965073	0.0556287	0.0912987	0.5723605	0.01032	0.0085488	0.5802141	0.0141583	0.7034579	0.0303911	0.4130726	0.6482498	0.0993672	0.137733	0.6909301	0.6032056	0.6537505	0.3119075	0.2310408	0.4937415	0.6558145	0.0025767	0.0089063	0.2943714	0.0948033	0.016867	0.1228781	0.1231465	0.0768065	0.5304446	0.0384934	0.4513914
8820	0.2417313	0.7140484	0.0634119	0.5686654	0.0124297	0.038391	0.48709	0.2401594	0.0280764	0.3612475	0.3656841	0.7436043	0.5183818	0.0016278	0.5129608	0.178762	0.0795024	0.6840112	0.0187954	0.1159793	0.4236146	0.2122388	0.7165121	0.0388273	0.410666	0.1450355	0.111494	0.4716071	0.4210483	0.4566229	0.0990298	0.299264	0.3697194	0.0504968	0.1210796	0.4314813	0.006136	0.0041752	0.5174407	0.0017882	0.7499725	0.0701305	0.3380407	0.6475603	0.1121436	0.3145688	0.4996934	0.6409866	0.6430593	0.2980547	0.2975842	0.7773655	0.6428898	0.0016236	0.0217517	0.2589242	0.1156912	0.0504452	0.0811875	0.1422137	0.0605907	0.4297027	0.0347961	0.5815436
8840	0.1508865	0.6553046	0.0759144	0.54201	0.0133534	0.0312628	0.5045164	0.2225302	0.0279726	0.3655229	0.3287945	0.6972971	0.4475002	0.0030561	0.3905055	0.1833251	0.0601152	0.8202837	0.0088015	0.0897294	0.5722441	0.1650971	0.694827	0.0170227	0.3628476	0.1598295	0.1766841	0.4105436	0.3990232	0.4999906	0.1491807	0.3523764	0.4410721	0.0940223	0.1794245	0.4146199	0.0046211	0.0234154	0.4260945	0.0004096	0.8275894	0.0161807	0.3469357	0.6462462	0.1149764	0.1392751	0.6717011	0.5942364	0.7017987	0.2591182	0.210962	0.6317436	0.6084044	0.0039732	0.0390588	0.2322829	0.1303047	0.0654936	0.1122409	0.1623355	0.0982573	0.3626065	0.0285803	0.5247741
8860	0.2890843	0.8334693	0.1433527	0.5885818	0.0112791	0.0494664	0.4807232	0.1928906	0.0253832	0.413189	0.3773322	0.5594373	0.4445506	0.0014021	0.4025676	0.1922856	0.0669877	0.765978	0.0025521	0.1460022	0.6058359	0.2228806	0.6675287	0.0169427	0.2876577	0.1510995	0.1240023	0.5477644	0.3952953	0.4838453	0.1111315	0.2869437	0.4205699	0.0653405	0.1527065	0.4496499	0.0290322	0.0046767	0.4705823	0.0088369	0.6607279	0.0646242	0.2639753	0.6890471	0.146184	0.2555607	0.5708653	0.6087709	0.6875028	0.3028978	0.265462	0.6231105	0.6370865	0.0014613	0.0247542	0.3484165	0.0938059	0.0380201	0.1072003	0.1542778	0.058147	0.4727177	0.033049	0.5715457
8880	0.2596095	0.7023	0.0775784	0.5201509	0.0133476	0.0901243	0.4898975	0.2122325	0.0232145	0.492368	0.4016123	0.6440603	0.5232011	0.0005324	0.3992984	0.2130003	0.0843115	0.6387692	0.0083615	0.1309064	0.4940464	0.2398861	0.5881835	0.0194143	0.2486411	0.1250918	0.1680801	0.4920165	0.4138335	0.4760931	0.1194891	0.3094647	0.5128259	0.0339078	0.1919134	0.3949139	0.00597	0.0011027	0.4722919	0.0018513	0.6381466	0.0190547	0.327636	0.7374781	0.119934	0.1347906	0.6388734	0.6462896	0.7044497	0.3202666	0.316247	0.5781609	0.6532683	0.0060646	0.0143179	0.2858496	0.1113334	0.0433065	0.0945309	0.2146869	0.0979339	0.3647004	0.0347562	0.4500188
8900	0.2080395	0.8565451	0.0704953	0.6351446	0.0076739	0.0328755	0.4876929	0.1837007	0.0212194	0.3517227	0.3134623	0.5862252	0.5079322	0.0018043	0.3873525	0.2836345	0.1279082	0.7536798	0.0057144	0.1213962	0.6013157	0.2250827	0.5969839	0.0141137	0.3466898	0.1221283	0.1383292	0.4202122	0.4684026	0.4448711	0.0988783	0.2518551	0.6091306	0.0783029	0.1562777	0.4412135	0.0060364	0.0037271	0.5669211	0.0162889	0.7928544	0.0308983	0.3400069	0.6179815	0.1449183	0.1617571	0.5154169	0.5798091	0.746451	0.2654869	0.3806729	0.5708761	0.6065081	0.0017832	0.0084363	0.2318658	0.1215735	0.0371333	0.0982174	0.1969011	0.0786862	0.4630129	0.0292671	0.5446585
8920	0.2889857	0.7786029	0.0974005	0.5112341	0.0136024	0.0159216	0.5177813	0.230876	0.026283	0.4547608	0.279427	0.6056698	0.4742046	1.2e-05	0.4658284	0.2656594	0.1026709	0.7149826	0.0061753	0.1098055	0.5794867	0.2312455	0.5496666	0.0166126	0.3778603	0.1519968	0.0923729	0.5168617	0.4219217	0.4587857	0.1477546	0.1909359	0.4714015	0.0898137	0.1415768	0.5360186	0.0075595	0.0142244	0.668548	0.018047	0.6909109	0.0259302	0.2472554	0.7104799	0.0851094	0.1279063	0.4682267	0.6558731	0.6201821	0.2772749	0.3400374	0.5984555	0.5613439	0.0001688	0.0216979	0.2520175	0.0978767	0.0593991	0.0822625	0.3273413	0.0724653	0.3268431	0.0346519	0.5121282
8940	0.2483479	0.7362896	0.0444061	0.4327667	0.0238647	0.0164729	0.5645167	0.1435456	0.0184165	0.4754603	0.3472636	0.4798378	0.5799481	0.0055355	0.4497342	0.2188126	0.1338459	0.6809963	0.0077639	0.0846566	0.6426142	0.186762	0.6277055	0.0127631	0.3336873	0.1180094	0.0944915	0.4640876	0.4553843	0.5950722	0.1214709	0.3255318	0.5395752	0.1073996	0.1373738	0.4555486	0.0013088	0.007605	0.5665827	0.0126843	0.6551324	0.0498345	0.2454102	0.6621136	0.0946624	0.1377112	0.5249202	0.5514986	0.7752626	0.3509605	0.4170586	0.6614642	0.6778959	0.0031545	0.0144617	0.215692	0.1194815	0.0944447	0.1399306	0.3191575	0.0890766	0.3656425	0.0168416	0.6355287
8960	0.2361829	0.6578862	0.0565265	0.6210076	0.0101877	0.0748757	0.5094118	0.1220247	0.0307968	0.5081971	0.3682526	0.5810726	0.4126327	0.0013472	0.4086027	0.2344334	0.0596526	0.7757303	0.0118237	0.0793373	0.5315771	0.2674347	0.6894819	0.02728	0.3451056	0.1284994	0.1266506	0.5005643	0.3991473	0.4994127	0.0745567	0.2608934	0.381484	0.0757931	0.154866	0.4326037	0.0068956	0.0022214	0.5280423	0.0003819	0.7626391	0.0142843	0.367464	0.7921636	0.1023152	0.2345647	0.6616102	0.6357536	0.6432151	0.3055154	0.3764964	0.4912681	0.6854398	0.0016274	0.009298	0.292751	0.0864172	0.0294051	0.1498563	0.1802563	0.0440873	0.500713	0.0572319	0.5663809
8980	0.2624221	0.633379	0.1079085	0.5479651	0.2549039	0.021395	0.4416843	0.1674872	0.040549	0.4898305	0.3227156	0.7043086	0.2510499	0.0031225	0.3992778	0.1022697	0.1430028	0.7285788	0.0128321	0.3020125	0.5879785	0.0958411	0.5188603	0.0110061	0.3243072	0.2037128	0.1616741	0.3268349	0.4488066	0.4147293	0.084786	0.2868335	0.5724898	0.3332974	0.1777596	0.4495662	0.0025549	0.0077556	0.4349612	0.0199609	0.6516016	0.0343831	0.5117973	0.6394771	0.1267308	0.1439218	0.5073689	0.5886358	0.7355148	0.1708908	0.4133425	0.5360141	0.6329513	0.0884755	0.0132945	0.3161814	0.0409105	0.0442616	0.2715123	0.3812352	0.298951	0.308724	0.0474915	0.517869
9000	0.2598132	0.7037111	0.104632	0.4301518	0.3188204	0.0152317	0.4347966	0.2237925	0.0350452	0.4283253	0.3043707	0.6971503	0.2324804	0.0032674	0.3922329	0.1266458	0.0715797	0.6502547	0.0093586	0.3236075	0.5422303	0.1152189	0.6176069	0.0061105	0.3334758	0.2760437	0.097863	0.3469438	0.31257	0.6003539	0.0819079	0.1601768	0.5023502	0.6016521	0.106001	0.3712326	0.0210954	0.0081599	0.5025145	0.0436816	0.595607	0.0277043	0.5634897	0.6786647	0.107602	0.0794403	0.4862992	0.6548345	0.7631693	0.1563133	0.3133674	0.6095332	0.4933559	0.1133163	0.0113872	0.2740956	0.0831614	0.2667043	0.3470856	0.4383705	0.3402222	0.334993	0.0279994	0.5079414
9020	0.2399194	0.7089391	0.1357068	0.5379879	0.4440827	0.0205642	0.536598	0.2234954	0.0551628	0.4607214	0.3649726	0.5675778	0.282577	0.0050109	0.3857494	0.1673835	0.0489375	0.7276032	0.0345475	0.5952225	0.6238786	0.0548204	0.5083236	0.0102892	0.3667994	0.3121621	0.1391721	0.3902731	0.2906993	0.4904722	0.0909046	0.2175424	0.5326722	0.6496127	0.0912752	0.3209995	0.0147181	0.0078867	0.3615435	0.0404259	0.583426	0.0144394	0.6613316	0.6841451	0.1878176	0.0770121	0.5096947	0.6351809	0.6741494	0.1612847	0.2203794	0.5121611	0.574936	0.2245811	0.0624331	0.2153298	0.1134658	0.5120609	0.277975	0.4783494	0.3697121	0.3294807	0.0421652	0.3931003
9040	0.153619	0.8473139	0.0835525	0.5202239	0.4894805	0.030378	0.4628723	0.1695036	0.04163	0.5043373	0.2822382	0.7606624	0.1977987	0.0031633	0.4801754	0.0572943	0.0851017	0.576187	0.0501583	0.5156644	0.5887712	0.0621365	0.7110889	0.0038825	0.3941623	0.4728902	0.1700764	0.4203475	0.302645	0.5106321	0.0991747	0.2637729	0.4819698	0.5784127	0.1310218	0.2175698	0.0122605	0.0212658	0.3905734	0.05677	0.5141915	0.0205304	0.6159095	0.7257318	0.1510432	0.053168	0.5624684	0.8419201	0.5682286	0.2508349	0.3392278	0.6539745	0.6892469	0.3202181	0.2275517	0.2735899	0.1024808	0.8676062	0.3564369	0.6891263	0.4199064	0.4204797	0.0339254	0.5025859
9060	0.1301332	0.8138068	0.1274951	0.5621698	0.5773411	0.0354863	0.5817798	0.1806623	0.0402368	0.4885904	0.4069489	0.7330934	0.1813231	0.000693	0.4336571	0.1174822	0.1492105	0.6971194	0.1361426	0.535028	0.6041014	0.0471371	0.66703	0.0047473	0.383395	0.5771427	0.2198146	0.3986312	0.3780525	0.5210511	0.0857011	0.3015635	0.3272168	0.4768285	0.1321319	0.1587009	0.0020448	0.0156166	0.6115917	0.0431895	0.6831817	0.0187946	0.7743463	0.7003876	0.1885364	0.0369894	0.5806516	0.6464475	0.6522254	0.1993184	0.2626209	0.6542982	0.7143442	0.3138262	0.4621184	0.1915089	0.1280231	0.6784704	0.3762678	0.6278358	0.4045343	0.4161012	0.054612	0.4687801
9080	0.1650074	0.7110544	0.0847146	0.5824099	0.7085886	0.0376277	0.5726579	0.2213718	0.0725345	0.5084886	0.429439	0.5660567	0.1783522	0.0066436	0.4886347	0.0600985	0.1261104	0.6359229	0.206929	0.4865223	0.5738353	0.0544964	0.7398959	0.0019201	0.4929525	0.5429122	0.2916067	0.3435607	0.378733	0.5185463	0.0435917	0.2824033	0.3454408	0.7781526	0.0609526	0.1643155	0.0024819	0.0097133	0.3929592	0.0821214	0.5921903	0.0246376	0.6479595	0.6324342	0.1628566	0.0544543	0.4961861	0.6714799	0.7096758	0.1972037	0.2965365	0.7635636	0.6842613	0.5455605	0.604741	0.2457238	0.1019682	0.7874987	0.4307913	0.714727	0.5079323	0.4370354	0.0446507	0.5198531
9100	0.0983614	0.7782673	0.0867734	0.5998434	0.6751645	0.0242763	0.5200671	0.1833661	0.0114552	0.4865004	0.5529811	0.6667328	0.2292156	0.0005243	0.4713086	0.0734117	0.1195869	0.6024813	0.3837535	0.5954945	0.6303368	0.0599713	0.5757236	0.0114358	0.5105248	0.5222253	0.3969215	0.357683	0.4502134	0.5041029	0.1048706	0.1825701	0.3934147	0.5799833	0.0628858	0.1734692	0.0176907	0.0038874	0.3549354	0.09747	0.6076164	0.0211818	0.6629624	0.6508612	0.191151	0.1035702	0.4770222	0.6971342	0.7323545	0.247359	0.3977269	0.7756077	0.6215105	0.4923486	0.539708	0.354024	0.0927137	0.7544884	0.3129004	0.5615823	0.4377974	0.4422915	0.0380345	0.4093753
9120	0.120913	0.6190614	0.0849794	0.638458	0.6751538	0.0281042	0.4704778	0.2304162	0.0323324	0.402971	0.5209216	0.6119526	0.2225833	0.0148762	0.4915011	0.0404748	0.2426365	0.7822391	0.4457088	0.5539076	0.5770416	0.0464997	0.7229828	0.0171862	0.4625597	0.4653831	0.2737175	0.4411652	0.4262344	0.4907775	0.0693432	0.3147344	0.3013743	0.588705	0.092283	0.1025576	0.0022717	0.0265525	0.39887	0.0974291	0.6159074	0.0090106	0.8006618	0.4949302	0.2993974	0.0405846	0.4539505	0.5802841	0.6799647	0.2763317	0.3434538	0.8072863	0.7010866	0.6451758	0.5361136	0.3426735	0.158021	0.7255691	0.3479754	0.6875793	0.4210684	0.490143	0.0411346	0.4372382
9140	0.1472765	0.7036984	0.1209623	0.6697102	0.5938855	0.0508036	0.4736379	0.2524523	0.0183233	0.4164172	0.5537515	0.7230786	0.18229	0.0020086	0.4812834	0.062729	0.1632242	0.6504193	0.3740146	0.5192086	0.6919564	0.0725585	0.5278633	0.0101226	0.4726207	0.6070291	0.2988561	0.4467694	0.4102769	0.4295598	0.0696776	0.3820084	0.2913654	0.6458691	0.1180987	0.0999314	0.0064006	0.0201067	0.4723646	0.0931329	0.5866962	0.0172237	0.6748148	0.5939256	0.2823623	0.0443565	0.5146942	0.5209179	0.6050188	0.2114631	0.334279	0.5826337	0.75487	0.4934433	0.7236369	0.3375033	0.1140104	0.602717	0.4411181	0.7822571	0.459976	0.550195	0.0265301	0.4420511
9160	0.1761741	0.7313743	0.1332442	0.6770717	0.6659141	0.0292092	0.4503646	0.2224858	0.0155107	0.3528558	0.4768083	0.6124222	0.197037	0.0017334	0.402236	0.0937734	0.1994802	0.6396122	0.4646079	0.5775778	0.6413061	0.0758844	0.7674581	0.0093175	0.4838007	0.5839234	0.3156543	0.4737284	0.3453434	0.5381922	0.1840817	0.2512749	0.3682921	0.6433509	0.1097574	0.1136079	0.0089969	0.0160084	0.5473568	0.0821106	0.61041	0.0277908	0.6141639	0.7392494	0.206836	0.0305043	0.4642715	0.5420898	0.6358436	0.2471921	0.3228935	0.6566094	0.6224068	0.5351602	0.6343079	0.3265492	0.1680054	0.7529141	0.4050255	0.7171053	0.5137471	0.5600332	0.0497851	0.3466058
9180	0.1502796	0.6043955	0.1419076	0.6900616	0.8044717	0.0372896	0.4950689	0.2866413	0.0355825	0.3316969	0.5637499	0.6883233	0.1562907	0.0023229	0.4389068	0.0678256	0.2320978	0.6264486	0.7313835	0.5668848	0.5454022	0.1465757	0.7225564	0.012479	0.506871	0.5379462	0.3242743	0.5342645	0.3840884	0.4777622	0.1391244	0.4149711	0.2617531	0.7109196	0.0936161	0.1063486	0.0196819	0.0350635	0.4916911	0.0862049	0.5965456	0.0167663	0.5711405	0.7556047	0.2466648	0.0162141	0.4069342	0.6222673	0.8167687	0.3459397	0.3627267	0.623756	0.6659986	0.6205289	0.629539	0.3448813	0.0970432	0.7846305	0.5094844	0.627766	0.5925837	0.5863157	0.0573238	0.5808155
9200	0.1673037	0.7096798	0.0836544	0.7848273	0.640933	0.0177122	0.4921138	0.1869178	0.0132497	0.429695	0.5773154	0.7140507	0.213524	0.0262713	0.3479346	0.0511471	0.3540375	0.7065326	0.6116552	0.5784302	0.6289336	0.2497362	0.727758	0.0230442	0.5358843	0.5225252	0.2819919	0.431919	0.3500437	0.4530839	0.1308394	0.3553425	0.1932255	0.695088	0.0712916	0.0931348	0.0136775	0.0301003	0.6103111	0.1050905	0.6949778	0.0279964	0.8060195	0.5904302	0.192683	0.0117606	0.4913508	0.6428486	0.6566756	0.2462975	0.2665835	0.5596008	0.6489174	0.6185646	0.71018	0.3787848	0.1396709	0.704385	0.5388572	0.8284026	0.4843095	0.5815797	0.0700765	0.5378151
