"Time"	hupB	fis	mtlR	marR	marA	rob	putA	xylR	glcC	hupA	soxS	soxR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	marB	mdtE	mdtF	hdeB	yhiD	hdeA	gadA	micF	gadB	fumC	gadC	zwf	dctR	slp	inaA	nfo	ygiA	ygiC	ygiB	tolC	acrA	acrB	sodA	fpr	gadY	rfaY	poxB	rfaZ	seqA	pqiB	pgm	nemA	pqiA	xylH	hdeD	purA	xylG	xylF	mtlA	mtlD	cadB	cadA	tyrP	ptsG
220	0,4429876	0,4514746	0,2034541	0,2741430	0,1199538	0,3933713	0,2793844	0,5297384	0,3692874	0,2583946	0,1067849	0,4064261	0,5532788	0,2010871	0,4783143	0,5442626	0,4255958	0,5044180	0,1416676	0,0003747	0,5477305	0,4994253	0,0624483	0,1477557	0,2343295	0,5548923	0,6934051	0,2747945	0,0595572	0,2044971	0,2912829	0,0027255	0,4459393	0,4074308	0,1604680	0,3775167	0,3011628	0,2232517	0,6891881	0,0691909	0,1680045	0,1444826	0,5313856	0,0561173	0,2659404	0,1515254	0,0153415	0,7085480	0,1690420	0,1199067	0,0399627	0,0798342	0,2810030	0,6260614	0,6266430	0,3248513	0,3503013	0,3595707	0,1561521	0,1872482	0,4508980	0,7441006	0,5418310	0,2922474
240	0,3473904	0,3684038	0,2141715	0,1729933	0,1465152	0,4943827	0,2613593	0,4726187	0,2736182	0,3057238	0,1203493	0,3150285	0,4301255	0,1721483	0,4796072	0,5249565	0,4694391	0,6136731	0,1606448	0,0010551	0,5534803	0,6014790	0,0664334	0,1947411	0,2366470	0,5981126	0,6592750	0,3827446	0,0602615	0,1842808	0,2616143	0,0111597	0,5461264	0,3645366	0,1705599	0,4143119	0,2667511	0,2422000	0,5262823	0,0417079	0,1102767	0,0527073	0,6004382	0,0323262	0,2674779	0,1676302	0,0207124	0,7521224	0,1352920	0,0959888	0,0279267	0,0660812	0,2526050	0,6367559	0,8021621	0,2602559	0,2772619	0,3456377	0,1324902	0,1741817	0,4935643	0,5752908	0,4860340	0,2629351
260	0,4359765	0,4531877	0,2243187	0,2198738	0,0736557	0,5143801	0,3213631	0,4477122	0,2946439	0,3454005	0,1543760	0,3055065	0,5261442	0,2146128	0,4613104	0,6559863	0,4390344	0,6908929	0,1280040	0,0005884	0,5515446	0,5801611	0,0914123	0,2496537	0,1977663	0,5509316	0,6813954	0,3037610	0,0304650	0,2509305	0,3150500	0,0018548	0,5050467	0,3888829	0,1655003	0,4045679	0,2625578	0,2560813	0,5497053	0,0201613	0,1276647	0,0516387	0,6010204	0,0272303	0,2589637	0,0996649	0,0538070	0,6281858	0,1214294	0,1288291	0,0683906	0,1672142	0,1847356	0,6607891	0,7044134	0,3430306	0,2921392	0,3501825	0,1774475	0,1266498	0,4989409	0,6622830	0,5429885	0,2684816
280	0,3739691	0,3834315	0,2238347	0,1708647	0,0807136	0,5412020	0,2419890	0,4564223	0,3153871	0,2918362	0,1288360	0,3950350	0,5259732	0,1817285	0,5432455	0,5863702	0,4522557	0,6257119	0,1369762	0,0049605	0,5141070	0,5409402	0,0535671	0,2094548	0,2172019	0,4859487	0,6928158	0,2954364	0,0912894	0,2094053	0,3595179	0,0025175	0,5989262	0,4374671	0,1474380	0,4500160	0,2667540	0,2166341	0,6104368	0,0203126	0,1181027	0,0794677	0,5212510	0,0534217	0,2278967	0,1213223	0,0184290	0,6281570	0,1405454	0,0365828	0,0303545	0,1223744	0,1630491	0,5344484	0,7165905	0,3511945	0,2625553	0,3729273	0,1329960	0,1420452	0,4492840	0,6300676	0,4450644	0,3571394
300	0,4621706	0,4461747	0,2463525	0,0890234	0,0506276	0,5118589	0,2039986	0,5499756	0,2459715	0,2484974	0,1856618	0,3724525	0,5663229	0,2432849	0,4043256	0,5721603	0,3646806	0,6453797	0,1132226	0,0028145	0,5309132	0,4883478	0,0567216	0,2017398	0,2242268	0,5814001	0,7091467	0,2971328	0,0503569	0,1700536	0,2965770	0,0034715	0,5130460	0,5334406	0,1329421	0,3832441	0,1756101	0,2366504	0,5961112	0,0353959	0,0790657	0,0695026	0,6447937	0,0491886	0,2064257	0,1043845	0,0182771	0,6527592	0,1617245	0,0450549	0,0283870	0,1441400	0,1825111	0,6141261	0,5992026	0,3244677	0,2278440	0,4114986	0,1490796	0,1120871	0,3838485	0,5891090	0,5097339	0,2805960
320	0,3622939	0,5753775	0,3580587	0,1329771	0,0927141	0,5148169	0,2332991	0,4610819	0,3803505	0,2379671	0,1343431	0,2991912	0,4939700	0,1947163	0,4583360	0,5662006	0,3785424	0,5410848	0,2288264	0,0120426	0,5605050	0,4266079	0,0795424	0,1985306	0,1418406	0,6091111	0,5963778	0,3241323	0,0597586	0,2434316	0,2856910	0,0025772	0,5691176	0,4064688	0,1122677	0,3534489	0,1926369	0,1745338	0,4409645	0,0242037	0,0308565	0,0275298	0,5953770	0,0227536	0,2307097	0,1060005	0,0081255	0,6529025	0,1751398	0,0355646	0,0261032	0,1245005	0,1354806	0,5700869	0,5871191	0,2965726	0,2594924	0,3811953	0,1725114	0,1476589	0,4805211	0,6512296	0,5027857	0,3062797
340	0,4268052	0,3877537	0,2486468	0,1533687	0,0485732	0,6265127	0,2008606	0,5321976	0,3423570	0,2166085	0,1389676	0,3849877	0,4018920	0,1753477	0,4323908	0,5595996	0,4282780	0,6289845	0,1365558	0,0046353	0,4191576	0,5772674	0,0734395	0,2167955	0,2103639	0,4912329	0,5340341	0,2354630	0,0531105	0,2483567	0,3808303	0,0056721	0,4993721	0,4312185	0,1098974	0,4530399	0,2396410	0,2186990	0,5633292	0,0168586	0,0583120	0,0532324	0,5481403	0,0549137	0,2227917	0,0677963	0,0105818	0,6277828	0,1718506	0,0191041	0,0190514	0,1437824	0,1111997	0,6081600	0,6850322	0,3619898	0,3217749	0,3356454	0,1210129	0,1168985	0,4318360	0,7194807	0,5251299	0,3180917
360	0,5283908	0,3941063	0,2485868	0,1534041	0,0665623	0,5637188	0,2137595	0,4414988	0,3112796	0,1690106	0,1825278	0,4344117	0,4217374	0,2312054	0,5520690	0,5342191	0,4136549	0,6513870	0,1614275	0,0144358	0,4962583	0,5179214	0,0787511	0,2650521	0,1650345	0,5554893	0,6473481	0,2343699	0,0770646	0,2602561	0,2949437	0,0034349	0,5031065	0,4153027	0,0721832	0,3132399	0,1562050	0,1793060	0,4245963	0,0249034	0,0598657	0,0346480	0,6487806	0,0210467	0,1639201	0,0684740	0,0386202	0,6871343	0,3156172	0,0389440	0,0218881	0,0758194	0,1590858	0,5547630	0,5817124	0,2821717	0,2060105	0,3254610	0,1470093	0,1553313	0,3752377	0,6631439	0,6863195	0,2239734
380	0,4935362	0,4293778	0,2663169	0,1591829	0,1151146	0,5358600	0,1957110	0,5352772	0,4611109	0,2011358	0,1641898	0,3812730	0,5675167	0,2226973	0,4600725	0,4840019	0,3839478	0,5368041	0,1392465	0,0035182	0,5905776	0,4743828	0,0510808	0,2499706	0,1574739	0,7059881	0,7337519	0,3718869	0,0791190	0,3691570	0,2960846	0,0026951	0,4895931	0,3765156	0,0733457	0,3388997	0,2395886	0,1867274	0,3745352	0,0107139	0,0450609	0,0636522	0,5501074	0,0409775	0,1897178	0,0569588	0,0253374	0,6270048	0,2588031	0,0340030	0,0146627	0,0896561	0,1316347	0,6781083	0,5741498	0,2452444	0,2156454	0,4341072	0,1518599	0,2393150	0,3757018	0,6624486	0,4670926	0,2442515
400	0,3874948	0,4252227	0,2147422	0,1374134	0,0593315	0,5795223	0,2148454	0,5052842	0,4747939	0,1528348	0,1275729	0,3942430	0,4221396	0,2237277	0,5428027	0,6019318	0,4128112	0,5422295	0,2078851	0,0005973	0,5355367	0,5976886	0,0400654	0,1852655	0,2813512	0,5721047	0,5840691	0,2864252	0,0479769	0,2083942	0,3218288	0,0024415	0,5010129	0,4878899	0,0812866	0,3608704	0,2787484	0,3005010	0,4630247	0,0447168	0,0430377	0,0626381	0,4973971	0,0312398	0,2271824	0,0520067	0,0499063	0,5789045	0,1533071	0,0382582	0,0062160	0,0906847	0,1909747	0,5767219	0,6319754	0,2407305	0,2171418	0,3500735	0,1228013	0,1529484	0,3997023	0,8221026	0,4962289	0,2833980
420	0,4863465	0,4073899	0,2837913	0,1836188	0,1025527	0,5830132	0,2989295	0,4328915	0,5156038	0,1582092	0,1419622	0,3958944	0,5177986	0,1619420	0,4647209	0,5850440	0,4976186	0,5871721	0,1751879	0,0029290	0,4210623	0,5944291	0,0677077	0,2126955	0,1758946	0,6657397	0,6764743	0,3110868	0,0546585	0,3382413	0,3073193	0,0005160	0,4620652	0,4197317	0,1356241	0,3189261	0,2647636	0,2898315	0,4998616	0,0172091	0,0645675	0,0775786	0,4904662	0,0441760	0,1614249	0,0567814	0,0126201	0,5171081	0,2041168	0,0609317	0,0044642	0,1053570	0,1612359	0,6029674	0,5455937	0,2901941	0,2128220	0,3350262	0,1968187	0,1582043	0,4086672	0,5165073	0,4998049	0,2343811
440	0,4211242	0,3715942	0,2314489	0,2366951	0,1513233	0,5437420	0,2457739	0,4383355	0,3335788	0,1618828	0,2306997	0,4377316	0,3811292	0,1922263	0,4398232	0,5097674	0,3785944	0,5437156	0,1385250	0,0040617	0,5193917	0,4717760	0,0386518	0,1742200	0,1812192	0,7296164	0,5998717	0,3571303	0,0563078	0,2904025	0,3243412	0,0035314	0,5021681	0,4452228	0,0861105	0,3272510	0,1818423	0,1908714	0,5891639	0,0091209	0,0305374	0,1077909	0,5074510	0,0371531	0,1572334	0,0494934	0,0163628	0,6133427	0,2377231	0,0421349	0,0017907	0,1262325	0,1232272	0,6705815	0,7180990	0,3008751	0,2176568	0,4017631	0,0831731	0,2159081	0,3432397	0,6887612	0,4995128	0,3282460
460	0,4139614	0,4184783	0,3062202	0,1815181	0,1179927	0,5257263	0,2690349	0,4963750	0,3449289	0,1507587	0,2159411	0,4053451	0,5277243	0,2265009	0,5810529	0,5858405	0,4580990	0,7051494	0,2481087	0,0093911	0,4713712	0,5388369	0,0665171	0,2480414	0,2201089	0,6285422	0,5689237	0,2704548	0,0690616	0,3087525	0,1977945	0,0013858	0,4696625	0,4342101	0,1195814	0,3166824	0,2243009	0,2172936	0,5270139	0,0173037	0,0370707	0,0985525	0,4906718	0,0295586	0,1187048	0,0582753	0,0121941	0,6903403	0,1537644	0,0713765	0,0042784	0,1709125	0,1530654	0,6501320	0,6993425	0,2537465	0,2529396	0,3436238	0,1207319	0,1710745	0,4040726	0,6818600	0,5617874	0,3272723
480	0,4681448	0,3643030	0,3073080	0,1562648	0,0980351	0,5746327	0,2840013	0,6173633	0,3152501	0,2194012	0,2460179	0,5743278	0,4872764	0,2203871	0,5773923	0,5184928	0,4135091	0,6892754	0,1448234	0,0014398	0,6342504	0,5183170	0,0963584	0,2360352	0,1953045	0,7201075	0,6445019	0,3625186	0,0549048	0,3411661	0,2549285	0,0033547	0,4457488	0,3547534	0,0982530	0,3449071	0,1990141	0,2225327	0,5641563	0,0102318	0,0558310	0,1249903	0,5286552	0,0263136	0,1536963	0,0341229	0,0148310	0,6479356	0,1540410	0,0401794	0,0043383	0,1339163	0,2788105	0,6575947	0,7238725	0,2313287	0,2220722	0,3441356	0,1269780	0,1410023	0,3707794	0,6494625	0,5659962	0,2637201
500	0,4505402	0,4792757	0,2220245	0,1322267	0,1708638	0,6132466	0,3011073	0,5647301	0,4513784	0,2639649	0,1569411	0,4013965	0,5157603	0,1708364	0,5064130	0,6218254	0,4160580	0,6301562	0,1183435	0,0015406	0,5720797	0,4842051	0,0897646	0,1933417	0,1789516	0,6194443	0,6405123	0,2516234	0,0662678	0,2504588	0,3004386	0,0034069	0,4799952	0,4433486	0,1116472	0,4447494	0,2711369	0,3054480	0,4756899	0,0123108	0,0515773	0,0695509	0,5044759	0,0273233	0,1442047	0,0317838	0,0084517	0,9164156	0,2135432	0,0520653	0,0078846	0,1084335	0,1367317	0,7878300	0,5581350	0,2908901	0,2604813	0,3603779	0,1300277	0,1516104	0,4451514	0,7569665	0,4916412	0,2813949
520	0,3409107	0,4889811	0,1722806	0,1686660	0,1306248	0,6280693	0,2666464	0,4706100	0,3620618	0,2740403	0,1498480	0,3554810	0,5277325	0,2283101	0,5562884	0,5942421	0,3512784	0,5890474	0,1113068	0,0015646	0,4028224	0,4917318	0,0789796	0,2673091	0,2528981	0,5662140	0,6226002	0,3661517	0,0657088	0,2606333	0,2336202	0,0090421	0,4585714	0,3989413	0,1068692	0,3943287	0,2982767	0,3101807	0,5443701	0,0308128	0,0469032	0,0601161	0,6503758	0,0495869	0,1695541	0,0500220	0,0034998	0,8006509	0,2303091	0,0559192	0,0107422	0,0950975	0,2289350	0,6826673	0,5596305	0,3333728	0,2392681	0,3776662	0,1566154	0,1591733	0,3442498	0,6745390	0,5381435	0,3549643
540	0,3730626	0,4734701	0,2311149	0,2051774	0,1375205	0,7741609	0,2571106	0,4817422	0,3898272	0,2396116	0,1312987	0,4324772	0,4979342	0,2284137	0,6371726	0,6050447	0,4418511	0,6278483	0,1669913	0,0023195	0,5034118	0,5885015	0,0685398	0,2863860	0,3227609	0,6272126	0,7323550	0,3936756	0,0478252	0,3567891	0,2937828	0,0055279	0,4985551	0,3738212	0,1314340	0,2933903	0,3285862	0,2781132	0,6095860	0,0118811	0,0520443	0,1180036	0,5605486	0,0756489	0,1323757	0,0376745	0,0079153	0,6839888	0,1442118	0,0667541	0,0096401	0,1335687	0,1666275	0,6577517	0,5288634	0,4017910	0,2497017	0,3570591	0,1301248	0,1393741	0,4424122	0,5443719	0,4842161	0,3931983
560	0,3724771	0,5210727	0,2656014	0,2213682	0,0645536	0,5800091	0,2248949	0,4566121	0,3680876	0,3382664	0,1932555	0,4008062	0,5811841	0,1952809	0,5803470	0,6797903	0,3831108	0,5937935	0,1801067	0,0036709	0,4920236	0,4739936	0,0728296	0,2337619	0,2106699	0,5987839	0,6905729	0,3581145	0,0461083	0,3243846	0,2375554	0,0106637	0,5453500	0,3566663	0,1492614	0,3745026	0,2845292	0,2560352	0,5232532	0,0158389	0,0331777	0,0586323	0,6780076	0,1007763	0,1685128	0,0308658	0,0014847	0,6787885	0,2029681	0,0781017	0,0092380	0,1757799	0,2326289	0,8529656	0,5541291	0,2475122	0,2531142	0,3335769	0,1384006	0,1279288	0,4179572	0,5578925	0,4455756	0,2949261
580	0,5090765	0,4959665	0,2531882	0,1961260	0,1054034	0,5876494	0,1911513	0,3771749	0,3379202	0,3805478	0,1596525	0,3662484	0,4419459	0,1936254	0,5122182	0,5921910	0,4600384	0,5992145	0,0878866	0,0003971	0,4592719	0,5227299	0,0780836	0,1668305	0,3304740	0,6554869	0,7612114	0,3187700	0,0702254	0,2761107	0,2240265	0,0076148	0,4086928	0,3473248	0,1430104	0,4204548	0,2231485	0,2536544	0,5922052	0,0306527	0,0561678	0,0627394	0,6442107	0,0475035	0,1796761	0,0215336	0,0014777	0,6628828	0,2223345	0,0336595	0,0490306	0,1229799	0,2291454	0,6477842	0,7734395	0,3353888	0,2100202	0,2948452	0,1871732	0,2496593	0,4547392	0,6484269	0,4176933	0,3269935
600	0,4205086	0,3968374	0,3531678	0,2595670	0,2146610	0,6517027	0,3037424	0,4265718	0,4030961	0,2894321	0,1468409	0,3744588	0,4719905	0,1054714	0,4763447	0,4867770	0,3765756	0,6284279	0,0953047	0,0043966	0,5265360	0,4673919	0,0866227	0,2274843	0,2897256	0,6315978	0,7079863	0,3222436	0,0562255	0,2105743	0,2556575	0,0304610	0,5232713	0,4467332	0,1222508	0,3308339	0,2691480	0,2474349	0,5995359	0,0187813	0,0678109	0,1078825	0,5675029	0,0347737	0,1727033	0,0409260	0,0085293	0,7180915	0,2190533	0,0672476	0,1141860	0,1443776	0,2005145	0,5769945	0,6467446	0,2728017	0,2114780	0,3971831	0,2320692	0,4089843	0,4013080	0,5461104	0,5389841	0,3031756
620	0,4239303	0,4190851	0,3979746	0,1635450	0,1446719	0,6603260	0,2555777	0,4777132	0,3442021	0,3331385	0,1435019	0,3546799	0,6223634	0,1985289	0,5906111	0,4867722	0,3789180	0,6427657	0,0963906	0,0029466	0,3714966	0,4711362	0,0559794	0,1876527	0,4050581	0,6276290	0,7513565	0,2664762	0,0435928	0,2697384	0,2209087	0,0050536	0,5057600	0,3408432	0,1316359	0,2184307	0,2967701	0,2623138	0,5404956	0,0219949	0,1100156	0,0854471	0,6990385	0,0376706	0,1702719	0,0564687	0,0131716	0,6661118	0,1495326	0,0398783	0,2092897	0,1587881	0,2417530	0,5067666	0,6335138	0,3006381	0,1540989	0,3797237	0,2775110	0,4348489	0,3623456	0,6352627	0,4701607	0,3578998
640	0,4682260	0,4037501	0,4206495	0,2000799	0,2712478	0,6950557	0,2487042	0,5024390	0,4407799	0,3720307	0,1393734	0,3275164	0,6026714	0,1734788	0,4553586	0,5306611	0,3334624	0,5267429	0,0954825	0,0006306	0,3433541	0,3978499	0,1055758	0,2062655	0,3625787	0,5350706	0,7443898	0,4062850	0,0803676	0,2404855	0,3702708	0,0016116	0,4155728	0,3991965	0,1909159	0,1879250	0,2176134	0,2450826	0,7597122	0,0656473	0,2491634	0,0921283	0,6470176	0,0875380	0,1387886	0,0496661	0,0446818	0,6347697	0,1713911	0,0657130	0,3871676	0,1666808	0,3615889	0,4293877	0,7047629	0,3051000	0,1606222	0,3761418	0,3200904	0,4889905	0,4462909	0,6960518	0,5820408	0,2435528
660	0,4038372	0,4447621	0,3313980	0,1940252	0,2793765	0,7106791	0,1987263	0,4159129	0,4154758	0,2831486	0,1014301	0,3405427	0,5459169	0,1900986	0,4100015	0,4071207	0,3610183	0,5635681	0,0431849	0,0011415	0,3603511	0,4442509	0,1182203	0,1562561	0,3830042	0,4926201	0,6517967	0,4003562	0,0293655	0,2498188	0,2723124	0,0021883	0,3869049	0,4879953	0,1575144	0,1183713	0,2300933	0,3192313	0,8156601	0,0802000	0,2374176	0,0757327	0,5464314	0,0319806	0,1555695	0,1207423	0,0432506	0,7519684	0,2382205	0,0982519	0,3621962	0,1395864	0,3742960	0,3692588	0,6337821	0,2990016	0,1710415	0,3501294	0,5523475	0,5589764	0,4966813	0,6282150	0,4857065	0,2977840
680	0,3884524	0,5576542	0,2969880	0,1949832	0,4379394	0,6037437	0,2990214	0,4307531	0,3698957	0,2938924	0,1386051	0,4392181	0,4905990	0,2154519	0,5463505	0,5937341	0,3747764	0,5412378	0,0556611	0,0004976	0,3468049	0,3553477	0,0709896	0,1600561	0,5572458	0,5661234	0,7694191	0,4004849	0,0588788	0,3217188	0,2687377	0,0007629	0,4620264	0,3439519	0,1796657	0,0852264	0,2407039	0,2401041	0,7933999	0,1243527	0,2456428	0,0770056	0,6060269	0,0478235	0,1514506	0,1157018	0,0301153	0,9438795	0,1773373	0,1198722	0,4817612	0,1549983	0,3093160	0,3485039	0,6875814	0,3342448	0,1588709	0,3003562	0,4125793	0,7136658	0,4372469	0,7231271	0,4750906	0,3201794
700	0,3213339	0,4112493	0,3451125	0,2046843	0,5160251	0,6834248	0,2312154	0,4774899	0,3261721	0,3958408	0,1516631	0,4520207	0,5147304	0,1941597	0,3818015	0,5389408	0,4235013	0,4941745	0,0458107	0,0010050	0,2724530	0,4156879	0,0935271	0,1098282	0,5798956	0,5788382	0,7243806	0,3913435	0,0364441	0,2041376	0,3224760	0,0027599	0,4460449	0,4663142	0,2135533	0,0436825	0,2593555	0,3374896	0,7572138	0,1745314	0,3360080	0,0729603	0,5245010	0,0344964	0,1624522	0,1242053	0,0266472	0,5701209	0,2389966	0,1431728	0,4681421	0,1514334	0,4523834	0,2307183	0,5479957	0,2832946	0,1284031	0,2367591	0,3596768	0,7478149	0,4479295	0,6760796	0,4887301	0,2587328
720	0,4197331	0,5064356	0,3925572	0,2833356	0,4075955	0,5465446	0,3292788	0,3820670	0,3868057	0,3840415	0,1321121	0,4379834	0,5327547	0,1759198	0,5367722	0,4721430	0,4558033	0,5670299	0,0283195	0,0135085	0,2868782	0,2872605	0,0829475	0,1293121	0,6216858	0,6786395	0,6257666	0,4906927	0,0485749	0,2185301	0,3317828	0,0037135	0,4545987	0,4280656	0,1586019	0,0155630	0,3491650	0,3483934	0,7708605	0,2069707	0,4332734	0,0949702	0,5954580	0,1124724	0,1846630	0,1245388	0,0259190	0,6752134	0,1755705	0,2919477	0,5013881	0,1509746	0,4299631	0,2584667	0,5883641	0,2964458	0,1227212	0,3680659	0,4786095	0,6140281	0,4526809	0,6841459	0,4752733	0,2344766
740	0,4629068	0,4477201	0,2892774	0,3260203	0,4268502	0,6354622	0,3418095	0,4066609	0,3872006	0,4015062	0,1314654	0,3440593	0,6221920	0,2243538	0,4438668	0,6425942	0,4756046	0,5202630	0,0185047	0,0004745	0,1849312	0,3039622	0,0703857	0,1045568	0,5387400	0,5653177	0,7541836	0,4725130	0,0378428	0,2218183	0,3089971	0,0017105	0,5201147	0,3148927	0,1785383	0,0169896	0,3294005	0,3828078	0,6875347	0,1978851	0,4742975	0,0554338	0,5460051	0,0743783	0,1643217	0,1868556	0,0332580	0,6412278	0,1962804	0,3079056	0,5465480	0,0982707	0,3872872	0,1650167	0,6855167	0,2670798	0,1258401	0,2873200	0,4547821	0,5891767	0,4229348	0,6490306	0,4901935	0,2475440
760	0,3137913	0,4051782	0,2558015	0,2976313	0,4521839	0,6658092	0,3950662	0,4268204	0,2374338	0,4742971	0,1411341	0,5083317	0,4764435	0,2121569	0,5136675	0,4615686	0,4132634	0,5633609	0,0177385	0,0052224	0,2504088	0,2794862	0,0415778	0,1051198	0,6352075	0,5044572	0,6600139	0,3497322	0,0240153	0,1645762	0,2709647	0,0003657	0,5369043	0,2856349	0,1889957	0,0426618	0,3838961	0,4186515	0,7114890	0,1925578	0,4209316	0,0700830	0,5850344	0,0643965	0,0999665	0,2319372	0,0386307	0,6905647	0,2133016	0,2905310	0,6027084	0,1345973	0,4444655	0,1846506	0,5911821	0,3189886	0,1158595	0,2634881	0,3564169	0,5762975	0,4026335	0,6839417	0,6779072	0,1854659
780	0,3318367	0,4202707	0,3691920	0,2753042	0,4619152	0,6254592	0,2976605	0,4691536	0,3596637	0,3321445	0,0785329	0,3707452	0,4105241	0,1957473	0,4820839	0,4496041	0,3816638	0,5328377	0,0140230	0,0087914	0,1886721	0,3005908	0,0465420	0,1542742	0,5553132	0,5638570	0,7117383	0,3158439	0,0280359	0,2142764	0,2421355	0,0007295	0,4582187	0,2784327	0,2029149	0,0270394	0,3272349	0,4504684	0,8649754	0,1984897	0,5263534	0,1423366	0,5001121	0,0646230	0,1764336	0,2439889	0,0458995	0,7970197	0,2112718	0,3996079	0,5769701	0,1471972	0,5044492	0,1888274	0,6973004	0,2509937	0,1264076	0,2929522	0,4453726	0,6267543	0,2672408	0,7902484	0,6108664	0,2521857
800	0,3259392	0,4337319	0,3750709	0,3168143	0,4900881	0,6122867	0,3108129	0,4362347	0,3738483	0,3071363	0,0985539	0,4077949	0,6178011	0,2663017	0,4772068	0,4510850	0,3911125	0,6388813	0,0074107	0,0133816	0,1422620	0,3156230	0,0729190	0,0589910	0,5474751	0,5975150	0,6674643	0,3935955	0,0545660	0,2654713	0,2820204	0,0011673	0,4585110	0,3437258	0,2132636	0,0363312	0,4615216	0,5467504	0,5423805	0,2646709	0,5610302	0,1142656	0,6216796	0,0779545	0,1669450	0,2387433	0,0670678	0,5485199	0,2229690	0,3744229	0,5880700	0,1642338	0,5582014	0,1176315	0,6590388	0,2460561	0,1444317	0,2677370	0,4429646	0,7062597	0,3732421	0,6440288	0,5196970	0,2953843
820	0,3585096	0,4740990	0,2567250	0,2941086	0,4709715	0,5135511	0,4412274	0,4073725	0,3834929	0,3538256	0,1074096	0,4395549	0,4165664	0,1853543	0,4961504	0,5686894	0,4420006	0,5149479	0,0066074	0,0018574	0,2111414	0,2949614	0,0427785	0,0894476	0,4529883	0,6064135	0,7231632	0,3496134	0,0681550	0,2399704	0,3274602	0,0015220	0,4455098	0,3231320	0,2220383	0,0357111	0,3513441	0,4806369	0,6391445	0,1980026	0,5422167	0,1509182	0,6276593	0,0734278	0,1813147	0,2145742	0,1127681	0,6617489	0,2387536	0,2564010	0,5302106	0,1520225	0,5635588	0,1637570	0,6075469	0,1778714	0,1017369	0,3092361	0,3907867	0,6424677	0,5107237	0,6451469	0,6901112	0,2665007
840	0,4153250	0,4827471	0,3471058	0,3202286	0,5104025	0,5664085	0,2845173	0,4804695	0,3430193	0,2873335	0,1054258	0,3979162	0,3609878	0,2386758	0,5108066	0,6705465	0,3945043	0,5315515	0,0184257	0,0162335	0,1940998	0,3054229	0,0608480	0,1389900	0,5507829	0,6011805	0,6086252	0,3460612	0,0638447	0,1882644	0,3615467	0,0026205	0,4096054	0,2877849	0,2442333	0,0155798	0,4058118	0,4705423	0,7297915	0,1870865	0,5261319	0,1577713	0,5714444	0,1068359	0,1399295	0,2866758	0,0531438	0,7137080	0,2409029	0,3921271	0,5824456	0,1262706	0,4970377	0,1701728	0,6468071	0,2295007	0,1514028	0,3279313	0,4256598	0,6229865	0,3946730	0,5961826	0,5508673	0,2388212
860	0,4091318	0,3946944	0,3912597	0,2885746	0,5254049	0,4340286	0,2957936	0,4572319	0,3254062	0,2569112	0,1637379	0,4006196	0,4616730	0,2400808	0,4433024	0,7389011	0,3466720	0,5380579	0,0014795	0,0043273	0,0946072	0,2796806	0,0401138	0,1086907	0,4990297	0,5409510	0,5593198	0,3241963	0,0467654	0,2804002	0,2607082	0,0104370	0,4629363	0,3881692	0,2569575	0,0242765	0,3132698	0,5807967	0,6428232	0,2155950	0,4627937	0,1105998	0,5660716	0,1258093	0,1508430	0,3849092	0,0650868	0,6168160	0,2263431	0,3421564	0,5274482	0,0730632	0,6154220	0,1522884	0,7077458	0,2153209	0,1413306	0,3941002	0,3147966	0,7929568	0,3783326	0,7729804	0,4839088	0,2743289
880	0,5124223	0,4611410	0,3975417	0,2361641	0,4500092	0,6073541	0,2525013	0,6158483	0,3470553	0,2336014	0,1535463	0,4359331	0,4290860	0,2159695	0,4972208	0,6364860	0,3880237	0,4995200	0,0021741	0,0129840	0,1320370	0,3138955	0,0434586	0,1610310	0,5367970	0,5155581	0,6809030	0,3231893	0,0678038	0,2426165	0,3320163	0,0027005	0,4214276	0,2967939	0,2112812	0,0291226	0,2984492	0,5420697	0,7660796	0,2851986	0,5293218	0,0814694	0,5913413	0,1431726	0,1333785	0,2878790	0,0922718	0,6068690	0,2450303	0,2937756	0,5626014	0,1330562	0,6139235	0,1267036	0,5780131	0,2280598	0,1283421	0,3668831	0,3691923	0,7455882	0,3722227	0,5752297	0,6317614	0,2923640
900	0,4448112	0,4082210	0,3008140	0,2855437	0,5637021	0,5664268	0,3377900	0,5691948	0,3437724	0,2301285	0,1972874	0,3864277	0,4696517	0,2028333	0,4433284	0,5293331	0,4368911	0,4237443	0,0022953	0,0037860	0,1881822	0,3236449	0,0744641	0,1217221	0,5704841	0,5549441	0,6446592	0,3048943	0,0703720	0,2473845	0,3010684	0,0025718	0,3419456	0,2357429	0,1978895	0,0079201	0,3526016	0,5478365	0,6527075	0,2437033	0,5370851	0,1230638	0,6819850	0,1076604	0,1811979	0,3681303	0,0865877	0,6446139	0,2244083	0,3155249	0,6478295	0,1375161	0,4902602	0,1546629	0,5225972	0,2362361	0,1487555	0,5138191	0,4687939	0,8109923	0,4224773	0,6391746	0,5087358	0,3297635
