TF	Gene	rank
FBgn0037445	FBgn0000629	11451
FBgn0034945	FBgn0001133	11452
FBgn0037918	FBgn0039740	11453
FBgn0085451	FBgn0034878	11454
FBgn0035993	FBgn0036396	11455
FBgn0030673	FBgn0037920	11456
FBgn0021872	FBgn0037920	11457
FBgn0034217	FBgn0034946	11458
FBgn0038768	FBgn0038551	11459
FBgn0032321	FBgn0029936	11460
FBgn0034945	FBgn0037920	11461
FBgn0024244	FBgn0037446	11462
FBgn0039860	FBgn0034599	11463
FBgn0039712	FBgn0029957	11464
FBgn0032600	FBgn0264075	11465
FBgn0031759	FBgn0029905	11466
FBgn0040929	FBgn0037921	11467
FBgn0259211	FBgn0052772	11468
FBgn0000964	FBgn0035407	11469
FBgn0033185	FBgn0038768	11470
FBgn0085405	FBgn0038128	11471
FBgn0031434	FBgn0000611	11472
FBgn0042085	FBgn0030314	11473
FBgn0037920	FBgn0001185	11474
FBgn0031597	FBgn0005386	11475
FBgn0032858	FBgn0038301	11476
FBgn0030680	FBgn0015602	11477
FBgn0038472	FBgn0039740	11478
FBgn0259176	FBgn0036249	11479
FBgn0030659	FBgn0035036	11480
FBgn0036395	FBgn0038767	11481
FBgn0003396	FBgn0034379	11482
FBgn0039169	FBgn0030314	11483
FBgn0004198	FBgn0085405	11484
FBgn0002521	FBgn0039044	11485
FBgn0034878	FBgn0000541	11486
FBgn0030486	FBgn0029867	11487
FBgn0035702	FBgn0037555	11488
FBgn0037621	FBgn0033185	11489
FBgn0038805	FBgn0039355	11490
FBgn0017578	FBgn0024371	11491
FBgn0039209	FBgn0032816	11492
FBgn0034114	FBgn0032321	11493
FBgn0000964	FBgn0032814	11494
FBgn0037051	FBgn0038768	11495
FBgn0034946	FBgn0250732	11496
FBgn0030432	FBgn0028387	11497
FBgn0027951	FBgn0037620	11498
FBgn0035213	FBgn0000097	11499
FBgn0033782	FBgn0262636	11500
FBgn0036661	FBgn0039712	11501
FBgn0037031	FBgn0034726	11502
FBgn0011763	FBgn0037876	11503
FBgn0016917	FBgn0260741	11504
FBgn0039733	FBgn0053213	11505
FBgn0013753	FBgn0036395	11506
FBgn0265574	FBgn0000307	11507
FBgn0004198	FBgn0003866	11508
FBgn0261963	FBgn0036248	11509
FBgn0030963	FBgn0037446	11510
FBgn0270924	FBgn0033491	11511
FBgn0040929	FBgn0043457	11512
FBgn0039740	FBgn0035690	11513
FBgn0037922	FBgn0039712	11514
FBgn0031597	FBgn0037921	11515
FBgn0052296	FBgn0030314	11516
FBgn0030710	FBgn0043457	11517
FBgn0038301	FBgn0040929	11518
FBgn0004893	FBgn0030505	11519
FBgn0031434	FBgn0039355	11520
FBgn0000575	FBgn0039329	11521
FBgn0002609	FBgn0043364	11522
FBgn0037555	FBgn0032979	11523
FBgn0019650	FBgn0038472	11524
FBgn0029822	FBgn0040372	11525
FBgn0261963	FBgn0040929	11526
FBgn0043001	FBgn0025874	11527
FBgn0004198	FBgn0033581	11528
FBgn0035993	FBgn0039740	11529
FBgn0036004	FBgn0000289	11530
FBgn0030240	FBgn0034961	11531
FBgn0011274	FBgn0043796	11532
FBgn0039209	FBgn0034945	11533
FBgn0032600	FBgn0032816	11534
FBgn0003118	FBgn0263667	11535
FBgn0015371	FBgn0034114	11536
FBgn0260741	FBgn0033185	11537
FBgn0003028	FBgn0031573	11538
FBgn0052767	FBgn0000307	11539
FBgn0036004	FBgn0036661	11540
FBgn0037620	FBgn0030314	11541
FBgn0037877	FBgn0002914	11542
FBgn0013469	FBgn0026160	11543
FBgn0026427	FBgn0034945	11544
FBgn0034878	FBgn0037931	11545
FBgn0031573	FBgn0033185	11546
FBgn0042696	FBgn0003598	11547
FBgn0011655	FBgn0032858	11548
FBgn0000412	FBgn0036248	11549
FBgn0033934	FBgn0037921	11550
FBgn0039044	FBgn0005642	11551
FBgn0005659	FBgn0033782	11552
FBgn0038301	FBgn0038472	11553
FBgn0038016	FBgn0038741	11554
FBgn0002914	FBgn0034217	11555
FBgn0266916	FBgn0267821	11556
FBgn0085450	FBgn0038128	11557
FBgn0000575	FBgn0034379	11558
FBgn0002521	FBgn0040929	11559
FBgn0003459	FBgn0027514	11560
FBgn0034878	FBgn0030240	11561
FBgn0033934	FBgn0043796	11562
FBgn0037555	FBgn0025874	11563
FBgn0033569	FBgn0034726	11564
FBgn0037921	FBgn0034945	11565
FBgn0000575	FBgn0005612	11566
FBgn0037446	FBgn0264075	11567
FBgn0024244	FBgn0011648	11568
FBgn0030010	FBgn0030787	11569
FBgn0267792	FBgn0001222	11570
FBgn0260741	FBgn0032979	11571
FBgn0036396	FBgn0026533	11572
FBgn0001185	FBgn0038767	11573
FBgn0015025	FBgn0022935	11574
FBgn0034726	FBgn0037031	11575
FBgn0039733	FBgn0043796	11576
FBgn0270924	FBgn0039712	11577
FBgn0025635	FBgn0037620	11578
FBgn0020912	FBgn0021872	11579
FBgn0000629	FBgn0051365	11580
FBgn0042085	FBgn0038301	11581
FBgn0003598	FBgn0030963	11582
FBgn0011655	FBgn0001133	11583
FBgn0013263	FBgn0013753	11584
FBgn0011655	FBgn0085451	11585
FBgn0031597	FBgn0039712	11586
FBgn0014343	FBgn0039602	11587
FBgn0000611	FBgn0037794	11588
FBgn0014343	FBgn0010300	11589
FBgn0265574	FBgn0001990	11590
FBgn0038551	FBgn0038768	11591
FBgn0036249	FBgn0036395	11592
FBgn0033185	FBgn0038549	11593
FBgn0003345	FBgn0035518	11594
FBgn0039227	FBgn0013753	11595
FBgn0036248	FBgn0025874	11596
FBgn0038768	FBgn0013799	11597
FBgn0029936	FBgn0030659	11598
FBgn0267821	FBgn0000370	11599
FBgn0265574	FBgn0010355	11600
FBgn0035414	FBgn0001994	11601
FBgn0043001	FBgn0038551	11602
FBgn0032512	FBgn0038767	11603
FBgn0036004	FBgn0029936	11604
FBgn0000520	FBgn0013753	11605
FBgn0052767	FBgn0010328	11606
FBgn0263102	FBgn0032600	11607
FBgn0004050	FBgn0032321	11608
FBgn0052772	FBgn0003964	11609
FBgn0038767	FBgn0250732	11610
FBgn0037555	FBgn0031610	11611
FBgn0038301	FBgn0036396	11612
FBgn0037877	FBgn0038549	11613
FBgn0038768	FBgn0038472	11614
FBgn0036522	FBgn0040929	11615
FBgn0014343	FBgn0034961	11616
FBgn0011763	FBgn0028926	11617
FBgn0024371	FBgn0011648	11618
FBgn0039329	FBgn0260243	11619
FBgn0035993	FBgn0035238	11620
FBgn0039227	FBgn0010328	11621
FBgn0051365	FBgn0043796	11622
FBgn0038805	FBgn0038549	11623
FBgn0086655	FBgn0013753	11624
FBgn0034945	FBgn0053213	11625
FBgn0015602	FBgn0001990	11626
FBgn0037876	FBgn0264075	11627
FBgn0037794	FBgn0035702	11628
FBgn0029867	FBgn0000412	11629
FBgn0036661	FBgn0037621	11630
FBgn0030680	FBgn0034945	11631
FBgn0003866	FBgn0035414	11632
FBgn0026573	FBgn0038768	11633
FBgn0019650	FBgn0037634	11634
FBgn0033998	FBgn0037794	11635
FBgn0032321	FBgn0026533	11636
FBgn0015239	FBgn0036294	11637
FBgn0034946	FBgn0017578	11638
FBgn0035213	FBgn0015664	11639
FBgn0039602	FBgn0015602	11640
FBgn0267033	FBgn0002781	11641
FBgn0037920	FBgn0030680	11642
FBgn0037446	FBgn0029957	11643
FBgn0035690	FBgn0260789	11644
FBgn0037446	FBgn0013799	11645
FBgn0031434	FBgn0030010	11646
FBgn0039712	FBgn0037634	11647
FBgn0029905	FBgn0001133	11648
FBgn0016917	FBgn0033934	11649
FBgn0033581	FBgn0040929	11650
FBgn0035993	FBgn0017578	11651
FBgn0037920	FBgn0043457	11652
FBgn0011648	FBgn0263240	11653
FBgn0002914	FBgn0263490	11654
FBgn0030505	FBgn0004050	11655
FBgn0029957	FBgn0278608	11656
FBgn0032858	FBgn0030314	11657
FBgn0013799	FBgn0036249	11658
FBgn0260741	FBgn0031610	11659
FBgn0038472	FBgn0036249	11660
FBgn0033569	FBgn0032858	11661
FBgn0025185	FBgn0050443	11662
FBgn0004914	FBgn0041092	11663
FBgn0000504	FBgn0003567	11664
FBgn0261239	FBgn0030673	11665
FBgn0033971	FBgn0050443	11666
FBgn0031391	FBgn0040929	11667
FBgn0039227	FBgn0039355	11668
FBgn0035997	FBgn0038741	11669
FBgn0028926	FBgn0042205	11670
FBgn0001168	FBgn0016076	11671
FBgn0030003	FBgn0029936	11672
FBgn0030680	FBgn0039733	11673
FBgn0039740	FBgn0016917	11674
FBgn0027951	FBgn0037794	11675
FBgn0001133	FBgn0037621	11676
FBgn0036661	FBgn0030003	11677
FBgn0000541	FBgn0015664	11678
FBgn0035414	FBgn0030680	11679
FBgn0037031	FBgn0026573	11680
FBgn0003567	FBgn0038551	11681
FBgn0039044	FBgn0027514	11682
FBgn0033581	FBgn0035414	11683
FBgn0038472	FBgn0015664	11684
FBgn0284249	FBgn0039733	11685
FBgn0000567	FBgn0259176	11686
FBgn0030680	FBgn0037920	11687
FBgn0000611	FBgn0040465	11688
FBgn0000611	FBgn0001185	11689
FBgn0051224	FBgn0033934	11690
FBgn0026160	FBgn0039350	11691
FBgn0038472	FBgn0034599	11692
FBgn0001133	FBgn0035993	11693
FBgn0003866	FBgn0043796	11694
FBgn0029672	FBgn0035414	11695
FBgn0019650	FBgn0000567	11696
FBgn0038768	FBgn0031573	11697
FBgn0017578	FBgn0053213	11698
FBgn0043001	FBgn0037922	11699
FBgn0036396	FBgn0038768	11700
FBgn0010300	FBgn0013799	11701
FBgn0086680	FBgn0019650	11702
FBgn0052772	FBgn0036248	11703
FBgn0004893	FBgn0003507	11704
FBgn0034570	FBgn0037920	11705
FBgn0030963	FBgn0038768	11706
FBgn0262937	FBgn0038472	11707
FBgn0035997	FBgn0031759	11708
FBgn0035414	FBgn0035769	11709
FBgn0034961	FBgn0030673	11710
FBgn0000370	FBgn0266411	11711
FBgn0043364	FBgn0000659	11712
FBgn0011236	FBgn0000520	11713
FBgn0013263	FBgn0032730	11714
FBgn0262160	FBgn0038549	11715
FBgn0034878	FBgn0039227	11716
FBgn0024371	FBgn0039712	11717
FBgn0035993	FBgn0029936	11718
FBgn0016076	FBgn0039329	11719
FBgn0264075	FBgn0036395	11720
FBgn0039209	FBgn0034379	11721
FBgn0038805	FBgn0040929	11722
FBgn0013469	FBgn0250732	11723
FBgn0034425	FBgn0033581	11724
FBgn0025635	FBgn0030003	11725
FBgn0020309	FBgn0043364	11726
FBgn0029867	FBgn0015664	11727
FBgn0033569	FBgn0051441	11728
FBgn0260741	FBgn0035690	11729
FBgn0038301	FBgn0033971	11730
FBgn0031597	FBgn0037877	11731
FBgn0025525	FBgn0039509	11732
FBgn0002733	FBgn0029957	11733
FBgn0024371	FBgn0025185	11734
FBgn0002733	FBgn0037931	11735
FBgn0003598	FBgn0264075	11736
FBgn0034240	FBgn0034114	11737
FBgn0033185	FBgn0037621	11738
FBgn0039860	FBgn0036004	11739
FBgn0031610	FBgn0028926	11740
FBgn0010328	FBgn0030003	11741
FBgn0038787	FBgn0039355	11742
FBgn0039740	FBgn0036396	11743
FBgn0003460	FBgn0034650	11744
FBgn0050443	FBgn0037922	11745
FBgn0015903	FBgn0267792	11746
FBgn0002914	FBgn0035702	11747
FBgn0035997	FBgn0016917	11748
FBgn0038244	FBgn0029936	11749
FBgn0030710	FBgn0039712	11750
FBgn0002914	FBgn0003612	11751
FBgn0037051	FBgn0002914	11752
FBgn0021872	FBgn0037876	11753
FBgn0034240	FBgn0001978	11754
FBgn0011236	FBgn0040929	11755
FBgn0051365	FBgn0038768	11756
FBgn0278608	FBgn0033491	11757
FBgn0016917	FBgn0035414	11758
FBgn0029711	FBgn0030432	11759
FBgn0037620	FBgn0037634	11760
FBgn0038301	FBgn0037921	11761
FBgn0264075	FBgn0031610	11762
FBgn0035690	FBgn0037918	11763
FBgn0003345	FBgn0014343	11764
FBgn0030680	FBgn0037634	11765
FBgn0285879	FBgn0032600	11766
FBgn0052264	FBgn0030206	11767
FBgn0025635	FBgn0000520	11768
FBgn0003651	FBgn0031144	11769
FBgn0015025	FBgn0022699	11770
FBgn0002914	FBgn0010328	11771
FBgn0030710	FBgn0039602	11772
FBgn0011655	FBgn0034217	11773
FBgn0037621	FBgn0037931	11774
FBgn0029936	FBgn0003512	11775
FBgn0039044	FBgn0003567	11776
FBgn0036004	FBgn0027514	11777
FBgn0003598	FBgn0037620	11778
FBgn0033934	FBgn0038472	11779
FBgn0015664	FBgn0030314	11780
FBgn0030673	FBgn0028926	11781
FBgn0005659	FBgn0031391	11782
FBgn0264075	FBgn0027514	11783
FBgn0037031	FBgn0051388	11784
FBgn0037621	FBgn0036395	11785
FBgn0000575	FBgn0037921	11786
FBgn0039712	FBgn0026582	11787
FBgn0031391	FBgn0025185	11788
FBgn0002723	FBgn0034425	11789
FBgn0028895	FBgn0260243	11790
FBgn0030486	FBgn0034217	11791
FBgn0040929	FBgn0037876	11792
FBgn0011236	FBgn0043001	11793
FBgn0016917	FBgn0025874	11794
FBgn0015371	FBgn0032730	11795
FBgn0036396	FBgn0037876	11796
FBgn0035993	FBgn0030003	11797
FBgn0030787	FBgn0028926	11798
FBgn0260741	FBgn0022699	11799
FBgn0035518	FBgn0037722	11800
FBgn0035036	FBgn0035518	11801
FBgn0038551	FBgn0035721	11802
FBgn0020912	FBgn0000520	11803
FBgn0005694	FBgn0034114	11804
FBgn0035824	FBgn0036395	11805
FBgn0032816	FBgn0036249	11806
FBgn0016917	FBgn0039355	11807
FBgn0051441	FBgn0034599	11808
FBgn0039733	FBgn0038549	11809
FBgn0032858	FBgn0031391	11810
FBgn0033581	FBgn0038551	11811
FBgn0037722	FBgn0034599	11812
FBgn0032295	FBgn0036395	11813
FBgn0029867	FBgn0039740	11814
FBgn0037717	FBgn0051388	11815
FBgn0036661	FBgn0013753	11816
FBgn0013753	FBgn0034643	11817
FBgn0004396	FBgn0037877	11818
FBgn0000629	FBgn0039509	11819
FBgn0034946	FBgn0284249	11820
FBgn0037120	FBgn0030008	11821
FBgn0034945	FBgn0037634	11822
FBgn0015602	FBgn0036661	11823
FBgn0026160	FBgn0034961	11824
FBgn0032814	FBgn0025185	11825
FBgn0283521	FBgn0027514	11826
FBgn0263112	FBgn0034878	11827
FBgn0000520	FBgn0028926	11828
FBgn0267821	FBgn0000097	11829
FBgn0025635	FBgn0040929	11830
FBgn0026160	FBgn0037920	11831
FBgn0000370	FBgn0034240	11832
FBgn0038549	FBgn0035721	11833
FBgn0034961	FBgn0002914	11834
FBgn0039712	FBgn0034961	11835
FBgn0036395	FBgn0050443	11836
FBgn0051365	FBgn0025874	11837
FBgn0029936	FBgn0039355	11838
FBgn0003459	FBgn0035769	11839
FBgn0035769	FBgn0029824	11840
FBgn0038768	FBgn0042205	11841
FBgn0039169	FBgn0039712	11842
FBgn0085451	FBgn0022699	11843
FBgn0035407	FBgn0032512	11844
FBgn0003612	FBgn0029867	11845
FBgn0034570	FBgn0013799	11846
FBgn0037620	FBgn0028895	11847
FBgn0039712	FBgn0264075	11848
FBgn0051224	FBgn0037555	11849
FBgn0015240	FBgn0037031	11850
FBgn0038301	FBgn0037051	11851
FBgn0031597	FBgn0037918	11852
FBgn0037620	FBgn0043001	11853
FBgn0034961	FBgn0036249	11854
FBgn0001185	FBgn0038549	11855
FBgn0261885	FBgn0033934	11856
FBgn0036004	FBgn0030680	11857
FBgn0026427	FBgn0037794	11858
FBgn0026582	FBgn0025635	11859
FBgn0038549	FBgn0042205	11860
FBgn0025800	FBgn0003512	11861
FBgn0037634	FBgn0036248	11862
FBgn0037445	FBgn0051224	11863
FBgn0011236	FBgn0037922	11864
FBgn0259785	FBgn0013799	11865
FBgn0038767	FBgn0038301	11866
FBgn0033010	FBgn0262636	11867
FBgn0013263	FBgn0038472	11868
FBgn0263112	FBgn0015239	11869
FBgn0001185	FBgn0043457	11870
FBgn0030003	FBgn0005386	11871
FBgn0037920	FBgn0042205	11872
FBgn0019650	FBgn0039329	11873
FBgn0034878	FBgn0036249	11874
FBgn0015664	FBgn0042205	11875
FBgn0034946	FBgn0037621	11876
FBgn0001291	FBgn0031759	11877
FBgn0039733	FBgn0028926	11878
FBgn0033762	FBgn0034114	11879
FBgn0026869	FBgn0035702	11880
FBgn0035213	FBgn0032979	11881
FBgn0034650	FBgn0027503	11882
FBgn0037921	FBgn0034726	11883
FBgn0037918	FBgn0283521	11884
FBgn0028550	FBgn0039602	11885
FBgn0000289	FBgn0036396	11886
FBgn0010355	FBgn0039740	11887
FBgn0025635	FBgn0030240	11888
FBgn0011648	FBgn0265784	11889
FBgn0032814	FBgn0051388	11890
FBgn0036395	FBgn0036248	11891
FBgn0026869	FBgn0037617	11892
FBgn0039712	FBgn0037922	11893
FBgn0038128	FBgn0260741	11894
FBgn0000541	FBgn0003567	11895
FBgn0026582	FBgn0042205	11896
FBgn0036522	FBgn0028895	11897
FBgn0000541	FBgn0033934	11898
FBgn0043457	FBgn0039733	11899
FBgn0033616	FBgn0051388	11900
FBgn0030432	FBgn0001978	11901
FBgn0040465	FBgn0036249	11902
FBgn0034534	FBgn0034878	11903
FBgn0003598	FBgn0037317	11904
FBgn0039169	FBgn0037877	11905
FBgn0036126	FBgn0030008	11906
FBgn0015239	FBgn0033010	11907
FBgn0039355	FBgn0025874	11908
FBgn0267792	FBgn0085424	11909
FBgn0031144	FBgn0029672	11910
FBgn0038551	FBgn0032321	11911
FBgn0043001	FBgn0036004	11912
FBgn0000520	FBgn0034643	11913
FBgn0042696	FBgn0051441	11914
FBgn0024321	FBgn0004510	11915
FBgn0001180	FBgn0013753	11916
FBgn0043364	FBgn0039712	11917
FBgn0037876	FBgn0050020	11918
FBgn0035721	FBgn0028926	11919
FBgn0026533	FBgn0039602	11920
FBgn0033998	FBgn0033934	11921
FBgn0032512	FBgn0053213	11922
FBgn0038767	FBgn0036248	11923
FBgn0036522	FBgn0037621	11924
FBgn0028647	FBgn0037922	11925
FBgn0014018	FBgn0040929	11926
FBgn0043001	FBgn0027514	11927
FBgn0035690	FBgn0039712	11928
FBgn0053213	FBgn0043457	11929
FBgn0030093	FBgn0040929	11930
FBgn0005612	FBgn0043364	11931
FBgn0031759	FBgn0030990	11932
FBgn0052296	FBgn0039733	11933
FBgn0035414	FBgn0015664	11934
FBgn0037634	FBgn0034217	11935
FBgn0034878	FBgn0030680	11936
FBgn0015664	FBgn0038767	11937
FBgn0033934	FBgn0034945	11938
FBgn0037446	FBgn0000412	11939
FBgn0053213	FBgn0051388	11940
FBgn0015239	FBgn0032223	11941
FBgn0030432	FBgn0035238	11942
FBgn0085424	FBgn0003118	11943
FBgn0021872	FBgn0040929	11944
FBgn0030680	FBgn0039712	11945
FBgn0265574	FBgn0016917	11946
FBgn0035690	FBgn0036396	11947
FBgn0028895	FBgn0000611	11948
FBgn0036522	FBgn0028387	11949
FBgn0026533	FBgn0033491	11950
FBgn0034961	FBgn0050020	11951
FBgn0037923	FBgn0039712	11952
FBgn0035849	FBgn0030659	11953
FBgn0037876	FBgn0002914	11954
FBgn0259785	FBgn0004362	11955
FBgn0036124	FBgn0001978	11956
FBgn0038301	FBgn0284249	11957
FBgn0031610	FBgn0037621	11958
FBgn0266916	FBgn0037317	11959
FBgn0038244	FBgn0033934	11960
FBgn0278608	FBgn0031759	11961
FBgn0278608	FBgn0015371	11962
FBgn0035769	FBgn0025185	11963
FBgn0000964	FBgn0037446	11964
FBgn0052772	FBgn0027514	11965
FBgn0020912	FBgn0036248	11966
FBgn0038768	FBgn0000520	11967
FBgn0031391	FBgn0035036	11968
FBgn0026427	FBgn0039044	11969
FBgn0039602	FBgn0010300	11970
FBgn0027951	FBgn0024371	11971
FBgn0039602	FBgn0030240	11972
FBgn0024321	FBgn0003118	11973
FBgn0038472	FBgn0035769	11974
FBgn0030314	FBgn0031391	11975
FBgn0013753	FBgn0028895	11976
FBgn0002914	FBgn0032858	11977
FBgn0025874	FBgn0283521	11978
FBgn0000412	FBgn0038472	11979
FBgn0030680	FBgn0038767	11980
FBgn0032815	FBgn0031144	11981
FBgn0035769	FBgn0030963	11982
FBgn0265574	FBgn0033185	11983
FBgn0039509	FBgn0038128	11984
FBgn0023094	FBgn0037921	11985
FBgn0000659	FBgn0022935	11986
FBgn0033185	FBgn0025185	11987
FBgn0020309	FBgn0033934	11988
FBgn0014931	FBgn0034114	11989
FBgn0031759	FBgn0037918	11990
FBgn0031573	FBgn0039740	11991
FBgn0013753	FBgn0036661	11992
FBgn0025525	FBgn0034878	11993
FBgn0043001	FBgn0034599	11994
FBgn0004050	FBgn0036249	11995
FBgn0042085	FBgn0034945	11996
FBgn0033934	FBgn0038768	11997
FBgn0035721	FBgn0036396	11998
FBgn0037876	FBgn0037621	11999
FBgn0002914	FBgn0004893	12000
FBgn0000629	FBgn0003567	12001
FBgn0013799	FBgn0036124	12002
FBgn0039860	FBgn0030673	12003
FBgn0030093	FBgn0036248	12004
FBgn0000520	FBgn0034217	12005
FBgn0035407	FBgn0034599	12006
FBgn0031610	FBgn0036395	12007
FBgn0039227	FBgn0003598	12008
FBgn0032979	FBgn0260741	12009
FBgn0037920	FBgn0002914	12010
FBgn0036004	FBgn0037931	12011
FBgn0042205	FBgn0031597	12012
FBgn0039602	FBgn0034946	12013
FBgn0022935	FBgn0000370	12014
FBgn0017578	FBgn0028895	12015
FBgn0038805	FBgn0037877	12016
FBgn0000520	FBgn0050020	12017
FBgn0033998	FBgn0260243	12018
FBgn0050020	FBgn0032321	12019
FBgn0039329	FBgn0043796	12020
FBgn0039355	FBgn0038767	12021
FBgn0035769	FBgn0035414	12022
FBgn0013753	FBgn0029957	12023
FBgn0025525	FBgn0031144	12024
FBgn0034643	FBgn0039602	12025
FBgn0051365	FBgn0037794	12026
FBgn0036396	FBgn0000611	12027
FBgn0026160	FBgn0037446	12028
FBgn0000504	FBgn0015602	12029
FBgn0262636	FBgn0035993	12030
FBgn0036004	FBgn0003612	12031
FBgn0004362	FBgn0036396	12032
FBgn0038244	FBgn0039860	12033
FBgn0013263	FBgn0031391	12034
FBgn0023215	FBgn0025874	12035
FBgn0036004	FBgn0036249	12036
FBgn0001297	FBgn0028926	12037
FBgn0039227	FBgn0042205	12038
FBgn0033185	FBgn0001990	12039
FBgn0033616	FBgn0013799	12040
FBgn0037621	FBgn0001133	12041
FBgn0085450	FBgn0005612	12042
FBgn0029672	FBgn0043001	12043
FBgn0038472	FBgn0053213	12044
FBgn0017578	FBgn0034945	12045
FBgn0043001	FBgn0053213	12046
FBgn0000307	FBgn0033934	12047
FBgn0029867	FBgn0001133	12048
FBgn0011274	FBgn0001133	12049
FBgn0053213	FBgn0050020	12050
FBgn0000611	FBgn0038472	12051
FBgn0036004	FBgn0039860	12052
FBgn0011655	FBgn0038741	12053
FBgn0043457	FBgn0038472	12054
FBgn0036661	FBgn0001185	12055
FBgn0259176	FBgn0010768	12056
FBgn0259234	FBgn0037031	12057
FBgn0267978	FBgn0037620	12058
FBgn0033185	FBgn0043796	12059
FBgn0035414	FBgn0035690	12060
FBgn0039712	FBgn0267821	12061
FBgn0250732	FBgn0034945	12062
FBgn0030680	FBgn0002914	12063
FBgn0034946	FBgn0037931	12064
FBgn0053213	FBgn0017578	12065
FBgn0004656	FBgn0016917	12066
FBgn0034726	FBgn0037921	12067
FBgn0259789	FBgn0030990	12068
FBgn0038768	FBgn0001185	12069
FBgn0010278	FBgn0033934	12070
FBgn0085450	FBgn0037621	12071
FBgn0265574	FBgn0037051	12072
FBgn0267821	FBgn0025874	12073
FBgn0034726	FBgn0032814	12074
FBgn0259938	FBgn0037920	12075
FBgn0021872	FBgn0036396	12076
FBgn0267033	FBgn0034961	12077
FBgn0040929	FBgn0037877	12078
FBgn0040929	FBgn0028895	12079
FBgn0260632	FBgn0037931	12080
FBgn0037921	FBgn0036249	12081
FBgn0037931	FBgn0039712	12082
FBgn0033934	FBgn0022699	12083
FBgn0026160	FBgn0039355	12084
FBgn0051388	FBgn0036249	12085
FBgn0037621	FBgn0043001	12086
FBgn0001180	FBgn0035702	12087
FBgn0260789	FBgn0029711	12088
FBgn0002521	FBgn0011648	12089
FBgn0036249	FBgn0028926	12090
FBgn0016076	FBgn0041111	12091
FBgn0030659	FBgn0024371	12092
FBgn0027951	FBgn0031610	12093
FBgn0015664	FBgn0034217	12094
FBgn0000659	FBgn0034114	12095
FBgn0002609	FBgn0014018	12096
FBgn0003598	FBgn0039860	12097
FBgn0036396	FBgn0029957	12098
FBgn0032321	FBgn0034217	12099
FBgn0003651	FBgn0037931	12100
FBgn0035993	FBgn0027514	12101
FBgn0036124	FBgn0037876	12102
FBgn0027339	FBgn0035414	12103
FBgn0031610	FBgn0029957	12104
FBgn0000370	FBgn0035036	12105
FBgn0037555	FBgn0039355	12106
FBgn0037877	FBgn0032321	12107
FBgn0086680	FBgn0085424	12108
FBgn0015239	FBgn0260632	12109
FBgn0025635	FBgn0035721	12110
FBgn0034878	FBgn0026533	12111
FBgn0005642	FBgn0037877	12112
FBgn0022699	FBgn0030003	12113
FBgn0026869	FBgn0032858	12114
FBgn0003598	FBgn0001990	12115
FBgn0002914	FBgn0030673	12116
FBgn0000659	FBgn0259211	12117
FBgn0015239	FBgn0028387	12118
FBgn0005386	FBgn0039169	12119
FBgn0261239	FBgn0015602	12120
FBgn0026582	FBgn0043001	12121
FBgn0005386	FBgn0002914	12122
FBgn0037446	FBgn0036395	12123
FBgn0032587	FBgn0010768	12124
FBgn0031434	FBgn0002521	12125
FBgn0264075	FBgn0034114	12126
FBgn0032730	FBgn0261239	12127
FBgn0085405	FBgn0026582	12128
FBgn0015239	FBgn0035518	12129
FBgn0031610	FBgn0039712	12130
FBgn0003866	FBgn0037923	12131
FBgn0035213	FBgn0038301	12132
FBgn0039329	FBgn0031391	12133
FBgn0038787	FBgn0031597	12134
FBgn0052296	FBgn0001168	12135
FBgn0037445	FBgn0029905	12136
FBgn0038551	FBgn0043796	12137
FBgn0035407	FBgn0035036	12138
FBgn0260243	FBgn0040366	12139
FBgn0250732	FBgn0039740	12140
FBgn0034650	FBgn0000520	12141
FBgn0030659	FBgn0001133	12142
FBgn0034643	FBgn0026533	12143
FBgn0042205	FBgn0038768	12144
FBgn0015239	FBgn0015602	12145
FBgn0001990	FBgn0035036	12146
FBgn0003460	FBgn0042205	12147
FBgn0000504	FBgn0030432	12148
FBgn0037931	FBgn0038301	12149
FBgn0039733	FBgn0040929	12150
FBgn0003866	FBgn0037621	12151
FBgn0030673	FBgn0001185	12152
FBgn0024321	FBgn0051441	12153
FBgn0001297	FBgn0265784	12154
FBgn0000520	FBgn0036004	12155
FBgn0043001	FBgn0036522	12156
FBgn0035769	FBgn0032816	12157
FBgn0039733	FBgn0000520	12158
FBgn0035769	FBgn0034945	12159
FBgn0037920	FBgn0259785	12160
FBgn0039712	FBgn0003512	12161
FBgn0035414	FBgn0038472	12162
FBgn0053213	FBgn0043001	12163
FBgn0025874	FBgn0038767	12164
FBgn0037031	FBgn0263667	12165
FBgn0001180	FBgn0270924	12166
FBgn0030990	FBgn0029936	12167
FBgn0000307	FBgn0033185	12168
FBgn0027503	FBgn0030240	12169
FBgn0250732	FBgn0038551	12170
FBgn0029711	FBgn0037620	12171
FBgn0034650	FBgn0028895	12172
FBgn0001133	FBgn0038768	12173
FBgn0042205	FBgn0250732	12174
FBgn0015239	FBgn0267821	12175
FBgn0037717	FBgn0038316	12176
FBgn0029957	FBgn0028895	12177
FBgn0039740	FBgn0000412	12178
FBgn0035690	FBgn0035769	12179
FBgn0038741	FBgn0025185	12180
FBgn0013263	FBgn0010300	12181
FBgn0038418	FBgn0034114	12182
FBgn0034425	FBgn0031573	12183
FBgn0039602	FBgn0029957	12184
FBgn0026160	FBgn0014343	12185
FBgn0042205	FBgn0040929	12186
