	A_C_0_5	A_C_1	A_C_2	A_C_3	A_C_4	A_C_5	A_C_6	A_C_8	A_C_12	A_C_24	B_C_0_5	B_C_1	B_C_2	B_C_3	B_C_4	B_C_5	B_C_6	B_C_8	B_C_12	B_C_24	C_C_0_5	C_C_1	C_C_4	C_C_5	C_C_6	C_C_8	C_C_12	C_C_24
FBgn0033459	2.879377357432888	4.596317638246643	3.938465830572982	3.2611200744070623	5.4002800063860965	5.607885907006383	5.085740276117944	3.189177418810467	4.105820513480023	5.7634697385264015	4.145165714939826	3.6371308938130977	3.035421812012224	3.8230362772636313	4.932656784827077	3.709748195999203	3.8024202366967694	3.500790699290803	4.9548055330880905	4.529797398442028	3.315480183029956	2.721947899446787	6.076881747496663	4.613984422713149	2.712824421555752	4.400992331671956	3.5075607987905726	6.5681717711386
FBgn0033491	4.568344318032472	4.549502523660727	4.142260583465622	4.022171908050322	4.599164775001013	4.651266487164253	5.056421144563925	4.308056296979701	4.467420225533072	5.658810614572071	4.995804036259785	4.562746780335415	4.815242008213339	4.540946430695113	4.195235204322552	5.060804071665479	4.818283554766374	5.298681333816864	4.224341950752689	4.659439660992457	4.5901515972764	4.3258430890511645	5.883496982719865	4.582970855182421	3.9472795810273777	5.719531338743895	4.954999777576387	6.888920348778397
FBgn0033569	3.2351865800984725	3.0141646585884723	2.971651553508691	3.168929534059981	3.815780203934718	3.860589938441376	4.387394626910607	3.822223298895084	5.106880812422934	3.5909993783599736	3.5698991580582584	3.929321873956274	3.8152687672979857	3.6811507417811176	3.1999353378176547	4.36220182687125	5.402666896943241	3.4994365652323203	5.036761425810383	3.6611788220767583	3.41167413235431	3.1370319147052568	3.734301674571695	4.065348813235187	4.0137720170736415	4.512212944042274	4.908685664404276	4.00863078287423
FBgn0033581	20.047035536032663	20.068334043132374	18.558717347655016	18.1131344430496	21.83084816265453	21.00140556936009	21.490578315914007	18.15259648670461	20.7156105454565	21.075105806219256	23.006856536882065	18.728837503145066	20.56658808564614	20.65775618799284	20.671552747875133	20.14535969020636	21.99559116294502	18.74757163431316	22.083365313443863	19.2682141706279	19.32268462681894	18.700238767891666	20.76003193811309	17.765492379490286	17.90996655280109	19.202094294379787	21.65467592399885	21.2338856572905
FBgn0033616	8.272378478898306	9.682595583309867	8.900160795200046	7.406524777244587	10.597848409751908	9.892713095449809	8.636241539499895	8.845956310761025	10.44397138117722	10.3317932667597	10.711419661529254	10.16042167912137	8.138561439688928	8.76791527384569	9.66103553298465	9.706096427704972	8.389163826596219	9.13296592219298	9.289823423112791	9.383423080504338	8.351262994786598	9.014154844211848	9.284840265913164	8.567449776581851	7.873813288288724	9.029364631874763	10.707600475336973	9.095287815944287
FBgn0033749	2.1453259095881907	1.6973008532482017	2.371128562857201	2.3761409644787355	3.761816519058244	2.8105031098018998	2.174086097997637	3.08628629517518	3.5290889104059437	2.914658665016944	2.286540199946224	2.021272394691477	2.5531202334092247	2.9182993789516805	2.973546774686167	2.8273758179171264	3.300506371699068	3.780260733108857	3.104347671867408	2.3070731521097936	1.9571039582780505	2.117983556890513	2.8542264555578485	2.275931705713507	3.031849492410343	3.0953652467408137	3.3964364800496685	3.3568348600590325
FBgn0033762	32.86882959121955	35.24955000528324	32.64213211694945	33.71033297931594	35.702087645215435	40.19453295916151	37.92686792932615	34.57117045354473	36.51754927069242	43.78086676797511	35.59173350691008	36.10058588613898	36.358454901996005	38.338891667343496	38.83124049871785	41.315654502540994	44.95722961805589	37.58099299998893	34.60160191141737	39.24989021729728	39.63532460399148	38.22162702146677	44.947114830420446	40.86979746996392	36.17791084017932	37.65192395764038	40.55732792987167	49.13374901685202
FBgn0033782	147.45305383664322	87.13678388874098	123.09593354175168	88.34905699656193	141.1420907362225	112.44354758931014	114.56630439885926	151.28940960904444	112.38992327908926	73.63946471001324	126.43687076905908	64.95227002751231	76.58637972727713	89.60607035949124	129.41544830283166	106.45691312743372	100.78607102577882	100.56517616227032	110.89689824314031	80.20685929812687	136.23147500189572	88.03827839850285	97.3295074559316	87.14277992111828	104.9173185336832	69.93068451599784	120.37187850250596	53.59378664774883
FBgn0033934	46.28306470577535	49.428169964394	44.692105659897926	47.04476877156896	47.54719802016846	53.790434028325365	52.33349161982818	44.153183563406174	49.25967106965853	52.530670131365405	53.80239577941418	47.59596556693315	48.67579597871495	54.41237870992971	53.04173444100481	50.10756774396977	53.15810464566685	49.68686905460677	49.84389561813016	51.69125597658613	50.29085151211293	46.6256972374206	53.83573420037803	46.23570894404817	45.36419776860944	43.75184140923525	48.81400171525271	48.31451763971253
FBgn0033971	12.778897666938184	12.871684677082165	12.346058846939435	11.512114083803391	13.54411860804515	13.424157252712565	13.1749050729479	13.113736896205683	14.192524740050963	12.14691191743808	13.501282465886572	12.248858014941094	12.594329648543455	12.797017489963604	13.727207419000104	13.631627066487106	15.049059591796722	11.949781747313862	13.205437255970976	11.975016777568923	12.786895862413518	12.730974387157332	12.314105811203463	12.608069712618542	11.890624220443785	11.227705516729232	13.71080018234894	13.510204464318162
FBgn0033998	22.669849152894773	22.86392622391365	22.354651978137387	22.481343512060263	25.77714674554928	26.52781222446768	25.47245394007773	23.66584482677483	26.500473540005785	27.437340024586856	24.78656929102791	22.119758144587664	23.402679839399248	26.43920538185333	25.0806132908594	26.04460404142225	27.6532019422316	25.099579518827813	25.20700501589257	24.30658050607252	23.263110442333456	23.72090133777277	27.454293667877263	26.05508802685656	24.15835802279233	27.631352579629564	27.638633227641645	28.829280353943037
FBgn0034062	5.170566377589831	5.434862711981136	5.541999038785362	5.667134283080864	5.132893621856822	5.249769062587254	5.6312517583242725	4.36253636392793	5.354440322776319	6.592657057043189	5.822231580499111	5.587823620121228	6.267829639397132	5.590895257464312	5.785750085641799	5.163923869869505	6.215173808286361	4.799657041417854	4.863271895472604	5.654546558593929	5.507160095570836	4.182180822848454	6.9188721091593575	4.470686156082605	4.587313451059265	5.316541142410398	5.52411453094346	6.019324436635632
FBgn0034114	6.716586443124107	7.056579865134676	6.13442580358461	6.579050729594862	6.614451756906641	6.359739988202839	7.395612108993587	6.692935080161204	6.938370285586025	7.962683878056077	6.26370837313254	6.526167947583208	6.238603054735037	6.841251378985004	6.393400965419966	6.067799349332788	6.227112660162097	7.122742264878635	6.415242121872975	6.298969384185461	7.22953778535703	5.7568562489166615	7.4602431405119	7.4851895321022655	6.046132345613948	7.692558691580007	7.859683807232383	8.128794941552778
FBgn0034217	2.915842781786191	3.2664335858647084	2.63509824410086	2.343531272542678	3.8541109962514297	2.455888866031057	3.3154531597491497	2.845094084079653	3.499970374379975	3.164088367718384	3.013070409011412	3.487995061177359	2.488311288553993	3.4748397072979462	2.834137715059641	2.836652320359874	2.9075138304647243	2.6769318139368874	2.8128716824838627	2.718540233556927	3.059761991306369	3.5209978721495947	4.352264135600675	3.215763537210857	3.139634928335017	3.3550865848760383	3.546343687844255	3.6369469087283135
FBgn0034240	15.653067310483658	15.33779766425648	17.92027940383525	16.10114654240374	15.152272009904651	18.241404903153654	16.95451691057718	15.02819020783971	17.194869163421032	19.908206540054177	15.179779960774738	15.199429289424806	18.91286638774628	17.243765382724934	17.590373635869376	17.47132564832385	19.410603040398424	17.282140653668723	14.315229402602156	15.05616897600463	15.940697937774868	15.831050774919497	18.110753873084263	15.794763615562909	14.122901294714309	17.386300303322216	18.666880453943584	19.26934963818645
FBgn0034379	6.414219617070515	6.062094452552554	6.342215156846217	5.796321703317134	6.681194564832265	7.359253647075028	7.409531155250997	6.338620970469605	6.865670559029958	8.138370081651091	6.797863190891755	6.469815842656557	6.635178224858682	6.3509570501658965	7.104199584094472	8.138527331899386	8.20280274174575	5.974010482996105	5.76494311086606	6.577513913706663	6.057729504388232	5.782944088746691	8.807234958963607	6.495759039546075	6.4185534382143645	6.841092805634058	7.781232531769443	9.121333623870662
FBgn0034425	7.0676776002962	7.737396063109527	7.19411147237552	7.010445850951229	8.013125344771257	8.711743780923522	8.312653570698677	8.602753042158216	8.285500184237819	8.082619037538473	7.55450591138208	7.647016648700585	8.514135515453965	7.486102709787562	8.302657216177778	7.681157131705826	7.85683801088001	7.868340450355412	6.683740598745009	6.70611980696042	7.902431750923834	7.0934836053416745	8.041287001563031	6.80553758394376	6.13402300400201	8.412781629558733	8.892353229775187	8.24136041140716
FBgn0034534	126.20635139791672	134.20223211853832	123.49841798558566	127.36245315151824	134.97002099804882	132.34181255554634	133.0052175334933	111.93052393482856	126.50445865503546	162.87245504560437	143.538591329166	146.35900445815295	126.82013005623608	134.8817188599442	129.09279252709615	132.8820347692598	130.17376782356382	126.46971934981926	116.16705720956804	143.19124102332114	115.88115262792572	121.80352281657632	136.22945058502307	112.70566097969596	112.41563840023716	116.02743751610588	117.57667256536232	162.66896534083253
FBgn0034570	26.34178879312212	24.72091185755376	24.410339461532075	24.76676292671224	26.767128683529204	28.569685136890524	25.395118213375024	23.12803175619156	26.9749762795286	24.93148074703125	25.848558144546494	22.69718447744033	24.58389815163694	24.81329610396528	26.602827509922577	27.16154473544774	27.75894937958828	24.38949765844004	23.85739354823193	23.577487998712936	25.222182895458893	24.442678682517556	28.548355983835474	22.554188311000487	20.932830356643283	25.11988521610413	28.00969816863437	24.27187652747716
FBgn0034599	13.909638292839908	11.616501966804291	13.045208446573705	11.002938939572203	12.6210001957498	15.203820355808071	12.16916224213951	11.948953591696016	13.87546255122628	12.2429139309917	11.749493304850372	12.032144535678874	11.17984327123175	11.824422520788888	14.200271106636592	12.455542608570449	14.751428168075677	11.194279990001624	13.196023534507956	11.793005239821223	9.991532606070615	9.07181084161641	11.325767335795623	10.963703235008394	11.584581406568963	10.825523079620112	12.084613000416203	11.406622815282036
FBgn0034643	26.09342102971653	25.005058161507066	25.357367055512142	21.645155461471404	26.666914524871583	28.775827680823998	25.604974947490437	24.36019911021325	27.16829396972348	24.209266820454918	26.60044854606813	21.754492378666587	25.77842321667455	24.292666340488548	27.799308609923543	24.260328802929397	26.323252798235583	24.187739358949077	25.446551843719607	23.498135991199224	21.885151526268366	22.111514860922345	25.09799244601343	22.65668104838964	19.957810600443697	24.439770281628117	28.22608273307111	21.10260455073949
FBgn0034650	14.7183281323673	12.800549019889344	13.060369262681393	13.023575681766692	12.786228534203444	14.746190896378067	14.89798399671968	15.733494071672895	14.288781774155831	11.788844312941764	15.7001103850579	14.08426480010458	14.322016221126342	15.370520127075377	14.52384454554603	14.422155692743043	12.628596697289383	13.410471623118632	11.949919197878405	11.418273705539768	10.811353373854974	11.99655041151339	14.136734177282047	12.33944117032648	12.612040767570996	10.956636437144873	15.075456752976592	9.755994409034225
FBgn0034726	17.179823308508958	14.148771425967986	13.747447831156116	18.15627352251911	19.164904339147892	18.36059614882445	18.99000053428975	17.182578797087046	15.144180237695458	20.25384160282325	14.904667113231646	16.23141003089898	15.672187367964211	16.60360306275207	17.935021918354526	16.596971414204706	18.71273259070268	16.965354056635817	13.282011164695833	17.537097479969376	16.020430895822045	14.063598754814011	23.049080389676188	17.044168396958494	14.808545080497002	15.15919054101592	12.81399977657784	22.103933991563785
FBgn0034878	21.51062937065786	21.37444677669306	19.930508358159766	19.52602214227813	21.71801340521237	21.06214326430461	21.041515427333547	17.272050250652153	19.741442439691884	19.6463067771365	23.34640290686061	20.601910136254222	22.13779450955004	19.72981068660139	21.87774126949752	19.385185796187205	18.07320801770845	18.241024784724683	17.83911275952914	18.023887411404477	18.904754824679785	18.78166545125941	20.058659982032083	17.013418148216356	15.237205763979736	17.67472946574301	20.081199039110587	15.96697321340925
FBgn0034945	15.46832370233212	14.822308137724995	14.041775909137437	16.754206140824767	15.97667069366372	14.95635908365828	20.168002243853014	14.556514702683252	16.7781420450751	17.907256143936362	15.339680148888249	16.04417331772275	14.824380895979658	17.634806667945874	16.3514784705723	17.462981881960093	17.514289639848517	16.39054402928829	14.60288120901974	15.057376842765157	15.7977986805874	13.453570078971248	19.923761563047183	14.866292181584743	15.430853100606155	15.30964821871601	14.747468610172238	20.46304286605572
FBgn0034946	20.12585183846833	20.058479746953623	19.488823396030455	19.245838690966043	22.507699373747386	18.700622871783523	23.397197699562508	19.449243079260405	20.63201637262925	19.599451478965083	21.424363989645727	17.03956713689647	22.89692318182425	22.720683991470416	23.143491384087383	22.27750114660298	21.503571523488983	20.4642429704768	20.44147039386249	18.860087307307214	17.127964109941896	16.16431961270441	22.57381621225962	21.231870191424168	18.042855309359386	21.058695026271536	24.775843556747205	15.568091559062742
FBgn0034961	12.410973341695096	13.287870686572369	13.0152713025202	11.742547174000167	13.816718473097104	13.477911940723846	13.678835234929709	12.239356062376867	15.095364804745664	13.530621025980626	14.794865226179311	12.872457425320718	13.153145137756011	13.533485654056395	14.045899262468131	15.276277156616642	12.430572613396782	13.364172739558752	14.341615400283684	13.767007056204363	12.382819277849956	12.94172165622026	14.890866810588486	12.112387358562122	11.192841877151896	13.78499671438669	16.219964351027713	12.555304090520464
FBgn0035036	7.20136221997333	6.392228399943009	6.021235826313708	6.15211540843233	6.031205412465287	6.13457283845891	8.157852334915408	6.02893543497898	6.653977767962697	7.49928637097852	6.507811997142552	7.0871066174869695	6.169858260044223	5.950932727273286	8.07864759618962	6.280491854197782	7.180157766589956	6.839291560058335	5.64661762691956	6.157177781389494	5.863038120912992	5.490537222521182	7.335032506152534	5.15961812076872	5.481325179598741	6.091526676579763	6.431214957419162	5.816124720139053
FBgn0035213	6.902138864446584	7.175220800027079	10.106146406561612	13.285920029998268	8.596794457895278	10.201329764002816	11.193712716898537	11.62568335713975	11.894940362410312	11.744767755818692	7.621944969897977	7.477820797769431	11.223825561792092	11.508826032253992	10.107318459730436	10.042290413181648	12.5233369754788	13.742858888537317	11.4103252762155	8.678244036973812	7.193288862274648	7.273440647533144	10.932596301706052	11.312731126528996	11.227221777471955	13.98169492822258	11.846990511961865	12.04698360469837
FBgn0035238	24.248003415702858	25.576594346132264	27.15432533248446	22.56399797028216	24.87542662470119	24.858881051095917	26.5995715054634	24.43809427243164	20.478255360399626	24.305523280983685	22.431150472036915	25.13008253606906	24.47836194499842	24.951141969286407	24.356910918625506	26.961221112340333	26.535078890479262	24.50412416010723	22.46660536502217	20.442831936429368	27.4717893036661	22.760367748719105	23.127925168601845	24.938168887746222	23.361697400339967	25.42558684832201	24.081063991825054	25.11845427824018
FBgn0035407	4.548838742459941	4.896421022028734	4.486350174417442	4.953037466531775	4.978155199407262	4.549701457006213	6.884254671013208	4.42162348534364	6.995767194726314	6.040766603086433	4.631348287396352	4.914569286529421	3.86693312459729	5.576038098491257	5.937387605667394	4.463127175837248	6.201909029560355	4.033929583535987	5.94530247856839	4.296500953331062	5.640775649414125	4.875794574399596	6.1864428963382325	4.531238081311288	5.253461396050953	5.381364775002538	6.564750483616201	6.1686386867998335
FBgn0035414	1.5468360679671662	1.6775194236730169	1.67607373722632	1.6003678558954546	2.0871768395267507	1.970198919532254	1.8358420080475548	1.605485491883255	1.964525208020187	2.185584341026978	2.1613438572337773	1.3052023284333716	1.5852250381834248	2.7079897404737205	1.8462666731318624	2.223645423485117	2.59908042460764	2.3010803757485285	1.6165614335904532	1.5915821547630735	1.6412196751759125	1.916173903269052	2.0320566933846447	2.2290977073494083	2.1455604752349866	2.7833857534876167	1.979682088649344	3.0846216132712607
FBgn0035518	4.733202197257997	5.341827168138689	3.941052456304719	5.052792536867536	5.648570932579501	5.924237004746062	6.667579264374353	5.995732540923411	7.068416431874585	6.07875769006754	5.798123140515849	4.613971640818419	4.7030947429217	5.336673121322962	5.764392900256655	7.266986276443895	5.996690274199737	6.554981011599097	6.107458393160682	4.849737366814836	4.98263993997138	4.2706440499277205	6.067811354027527	6.647091406946673	6.476097122819508	7.036753268065168	6.884716869799463	5.410725749931635
FBgn0035690	7.784258854947084	7.922838910395227	7.794619138835366	7.78732190043896	8.822300952356814	10.265821067533969	8.800226064425006	8.221485110612528	8.575994251145598	7.685980281628414	8.113830577522334	8.212084671052395	7.436649829070498	6.514589103849368	9.144655602551335	7.835367602133148	8.449008370992381	8.225988386576892	7.634937423884772	7.714776338472352	7.515540391146263	7.8767150674380995	8.589995004474996	6.801339881200966	6.622667426956715	8.512639898860995	9.700293028515174	6.844532029620662
FBgn0035702	6.789840145288311	6.149715390976392	5.83737454422876	5.174496795944033	7.8061143050719	6.512575024527743	7.618215278843497	5.699529842763396	7.95990484913608	7.557037056720339	7.254887356532189	6.988304224659603	6.773694395781908	7.1919213005546	6.5556684624714165	9.026749366570437	7.240068767549784	7.748600923354172	7.563761307217566	7.1858604204705046	7.421844628339583	6.785384344227992	9.7346414112313	7.188707045226849	6.739794201054102	7.147756944498069	7.731779642237286	9.01792236651523
FBgn0035721	6.944766558765689	7.1217093735234185	6.875927225777001	7.788361155963348	7.542280709337647	8.766339236893678	7.770131980702456	7.1456993860285145	7.248781488065144	7.771522593079744	8.103536145171095	8.114607043730699	6.339140491735718	8.556846655342772	8.279897883723992	7.267275745912572	7.192640997035791	8.345485788687286	7.271426581592985	8.066878882698324	7.092024588792987	8.220339117911022	9.128416572550488	7.139774259574298	8.298512263402287	8.882496245319507	6.277277848865266	9.695142463157731
FBgn0035769	17.476122646679595	17.38517682225221	18.308379871569343	17.66638200655508	18.47248149213438	20.95958555236785	22.06359143305812	24.13004929064351	29.3358641247874	22.28602013869831	19.31307845971669	16.614704748514384	18.21900897226263	17.48928219092503	19.271835097245223	20.89438506718856	25.95920128503608	18.57177778658903	24.905888374777703	17.974426949635603	16.01120908683098	16.57297274304895	17.05504462706677	17.178024131500898	17.186726302773327	19.93799681031747	27.694352400081463	20.880810226262312
FBgn0035824	18.458313383663228	17.910342706863148	17.73404852241339	17.67226104562992	17.486536700999846	20.71671959075167	18.28831106978588	16.932931833872445	15.953353334383111	18.88047490795304	17.025876814556916	17.73890339252514	19.391480346748654	18.27627455103862	17.866669338212184	15.443995966403785	17.36880561377926	14.77707592096122	15.375552595256348	16.868021401968385	16.5201578488834	15.314123545904788	16.14380456096906	15.582421403384096	13.88875616687808	15.351959005753333	16.97354310269371	16.256775923264602
FBgn0035849	25.477364634961997	25.963595737708964	26.46415045557741	25.67412091335793	26.62076536177701	28.897999082026875	26.46170557683277	22.7674502787836	23.75742335315509	28.93033376097487	26.07432152669828	25.137626101726557	27.690672107954654	27.2070108472849	28.21922336472089	27.76904013608888	26.774755957373937	25.32306947268836	24.2156204557458	23.69773319971905	26.1266607150734	25.99715228245652	29.02970202668436	24.220333691468333	22.746519704680072	22.037761201901738	25.392923519130207	29.61097869632959
FBgn0035993	13.396059575617452	11.656038605948948	11.413227747864456	9.971599174031534	9.818458042131798	11.223724650590787	13.408470463713163	9.997723771354613	10.363134784751338	7.804419954727755	12.405906480373485	10.69164782148402	13.710132007274405	11.332873488472716	10.583449718651805	10.235558388309324	8.470913984630924	10.802851018675666	10.030341194643444	9.932415928340212	10.29775867994811	9.46643330301397	10.407597229122878	9.596205799197028	9.722716060165393	9.329655551334104	10.999262553657678	6.800166103020833
FBgn0035997	14.092530826840552	15.898163880722104	14.193974120733897	12.547641937397213	12.748334451842672	14.819900989512888	15.855659328404592	12.003849921512268	12.921569219624857	13.185694981104309	14.280319666479468	14.119909498875918	15.032537899534296	14.27036071968875	14.228935619843297	14.912057144661745	13.524426808162628	13.799636375808904	11.7993143867027	12.484164659951697	13.79631301793205	13.69677748419809	14.51572249419877	13.59278409446764	11.22769119294144	13.34706531366088	13.485637041580514	12.030015643337553
FBgn0036004	21.02488507947821	20.66154039277272	19.388527450412617	19.14208246863007	21.547510846920577	22.4830316380893	20.228913572929105	17.94487508022823	20.33403560168324	23.74994350179249	21.51317907025297	20.00727132404252	21.00011880737469	20.47074443543772	21.9133246946649	22.98469871159582	22.03309375975574	20.573855711307903	18.512561522524567	19.5328772641899	22.22915298118024	21.657371049844706	23.446645466356944	19.43499668302036	17.008546931927896	19.27928707053103	21.73850084334551	24.009844697477437
FBgn0036124	7.89349749221999	7.562928956068656	9.39220826156689	13.645009028234467	11.111806335942244	11.310880562222682	11.08885392062305	12.371013600597168	11.039444768253654	12.633000853680482	7.931064973934434	7.9360381241354	9.680701511871863	12.355856976492277	10.297382905547664	10.835875498770788	12.307804810372865	13.803776889188123	10.636143401961728	8.980990635731283	8.331956904640112	7.105830170259914	10.799513696041442	10.684554893929056	10.686820982120558	13.59977496311279	11.679064990532911	12.359062344337122
FBgn0036126	34.58033824647123	36.0079420372298	34.188181309200345	34.68905406322102	43.02951276546658	36.61726590747401	41.91557653127032	43.35508499083003	40.00834432813313	43.97390428735306	39.29512754032033	40.593109170995184	38.903268144192765	41.3619734420881	38.65054896978317	44.16381091979463	48.50041397655114	40.84116923463462	39.91184735514602	47.70713074574175	47.62687546877447	42.11712991700115	43.126132291275	38.61395371732509	42.470480191986525	46.50931040561555	36.9551485530843	58.70778213783226
FBgn0036134	38.7538571549026	38.98450540737778	40.40581273216961	37.50458672482387	39.54003514957543	40.60231189584235	42.39487380425836	37.12914283361121	42.2960954698233	42.265043965714966	39.131292044406266	36.789169381421566	40.22487298689549	43.151970396718205	44.72852141164178	40.46774595254784	45.21592015183757	40.62136885034074	39.85025395157357	38.710586713881646	38.87662921948135	37.52850596189557	44.31403130632409	39.54001764648343	32.32154707806822	41.50220055948019	42.82082418858868	38.51424435184531
FBgn0036152	18.00393512953678	24.643328145193628	27.44388252313897	17.504771495932758	15.399538044519934	19.09436141506536	20.344412784139568	19.27454940798951	15.9198533115604	16.515619598108383	18.498104733191006	21.44669008383888	25.73769464627832	17.771942161559895	18.935224220220725	17.379426665610836	20.067287330828947	19.66260803983688	16.237288552787287	16.198259658627748	16.49037981214645	23.208508768135854	16.930814430450546	15.941233399228349	13.545015066836848	18.62593133456213	17.83342451024567	14.805412553528036
FBgn0036248	18.074584041008634	16.590788684784556	17.168778026802986	19.694109225073717	20.70397978667437	19.519137282466176	16.981307409115313	21.368067731668983	20.78405364740445	29.666829033259983	18.62517332911921	20.03825143025003	19.783590786943183	20.55266799185081	20.967662605094745	20.76274392382856	22.90707480444789	20.90550529991854	18.6061388666586	26.21805640832415	20.402840386697942	17.925665278657238	19.11683734557538	19.68661651132208	18.498051840081484	21.19743202550924	19.144666285660097	31.09176276158524
FBgn0036249	12.284015294997053	10.947388168271786	11.372204970839006	11.160164619405013	11.694951799335414	13.34663335761881	13.931853250700406	13.542244849617658	16.509793366895767	13.837834159069992	12.338459809813036	12.339978249457127	12.870673487975848	12.08031168961531	13.438218547317309	13.56826668233138	11.763618530263416	15.082535102330777	14.957281359468118	12.52485811744485	13.149704188509864	11.658413599769146	13.345568860722183	13.739185259600974	11.008906927262416	14.402210966243166	16.80507099733396	13.07968827880863
FBgn0036294	20.06717531333472	17.093295416410047	17.29510122141886	14.410719813503023	19.987092288271853	19.261561129977395	18.864876495005017	16.228562524456187	19.17153347393112	19.795391910424662	22.082488383039752	21.094883311515154	18.053672242620237	18.551302991520483	21.446182389914355	18.12617787457875	22.323583219617905	18.454534940383997	16.571685945382587	17.743497591637126	18.52964437797072	16.87062614168491	19.403868602943675	17.395516014337385	14.483582879012872	17.557217875513203	19.73766798245086	18.967244461896225
FBgn0036395	5.390290186714831	5.494126374827383	4.133531355200428	5.019868793780689	6.120845025336595	7.961658945504599	5.666097793113253	6.851416234444843	5.860477770655927	6.101781552030474	5.4139166465566335	7.329161876589399	8.059114566160972	6.086711993945271	5.054119711732006	6.407565078157119	5.244982631077011	6.193290670046757	5.861745562864483	5.497238173434759	5.615205322511102	5.998883837657265	5.281668166435768	5.447534581414328	5.355506508204414	7.154822541368616	6.675045065266895	5.039108557172236
FBgn0036396	3.4468477192412967	3.2689039665892947	3.315278113516571	4.012083130710773	4.406116316471855	3.48594021553034	4.863641842452932	4.737655743788073	4.749993632791206	5.192128886090581	4.234842516779749	4.38047702964986	4.143443884495214	4.9883088455376505	4.417418825179851	4.776779120519599	4.994591218906129	4.145216423216933	4.900183509781577	3.7118845684067674	4.086548431169735	3.6485414761244233	4.323009334536876	3.865410488726286	3.988121514621854	4.912079574924657	5.269414068012177	5.925117990849323
FBgn0036522	1.7477831134571495	1.730826671627937	1.822697997884388	1.4873536595898869	1.7823238150252096	1.895694061334564	2.2670605068538854	1.5856434310672656	1.9387024680684604	1.8430512045070973	2.11297341811801	1.800337121888794	1.7827928372355113	1.93328807850185	1.4938316302656751	2.661648930886888	1.879967398850641	2.254460383855857	1.6679315935770789	1.849723296839877	2.222552601398479	2.054175566590216	2.1702984739041185	1.7410204779620384	1.9299861376662069	1.8357741789292523	2.089408715996087	2.151369394299625
FBgn0036661	27.503852639540224	30.65228876363753	25.712482956968092	23.923359808029605	26.19635179605715	28.41900139561139	35.84441934594511	29.973112647338816	31.33185212561991	31.69859166322892	29.66986824555329	34.305107338518425	33.288306745279165	32.10141314062493	27.744053915608944	31.41961654715562	33.94716775178777	32.7960652719302	27.284039075221497	33.16666187121644	29.226075917750304	30.59966344007996	31.963046090525296	28.86579210530938	25.291929478276373	35.42743850705699	36.61057203705524	38.19219373939512
FBgn0037031	11.457051489737829	11.17763333310464	10.748208120380651	10.566637858536792	10.611843421909734	11.702677329813133	13.421604665026956	11.293305410939771	11.496608537126242	12.91975798208524	10.82150101743104	10.890080649934838	9.927730616598494	12.328607892861177	11.473145342415716	13.686035472517936	11.520515631748363	12.011378063995156	10.537296422886367	12.895963961900089	11.232928576485207	10.697550822315671	13.775461057422682	10.658804504828812	10.657120691939932	12.778853416720372	12.739664354906434	14.552839162670692
FBgn0037051	58.8269119128402	58.02191845565368	64.19609459556226	71.6498690308658	63.75804819404525	68.42104338338358	68.72957069938104	68.57530763408047	64.74320151899161	68.02387125110589	60.87981672156914	52.68426826398236	63.061746704843706	66.0117563582083	65.08890746621124	66.72336477470185	66.06396402844253	66.32802195255269	61.12224190090064	58.44846056384624	50.99671399023491	50.478005267174325	62.28024259550135	54.28120759157656	47.88773388941931	60.693329651158216	64.99697211824208	47.24000613816155
FBgn0037120	32.69645100649348	33.80826609505588	30.43653788106195	28.6283556427986	31.489795300260457	34.807314731471386	35.86629240376172	29.71940730878057	33.81014545989171	40.31647879096485	36.05013322890165	32.612049673858564	35.62970371119334	34.928498408383135	34.319335570913246	37.201021314258334	39.07593809477533	33.1316937315036	30.87866965650452	35.77380419967274	34.99396814313614	35.568403668717814	39.24760821500093	34.692344725497925	28.918571631675626	36.01653810060779	36.73023346461583	43.08543588437176
FBgn0037207	14.533164809277702	20.63707262912901	25.125764632116297	16.297951497688597	12.350754434851236	16.259872743357302	16.396484619352805	17.218790580022294	15.171973583595848	18.331735096323712	15.484766245829784	20.98631551093363	20.0154407645558	15.108001558099128	14.69986673745785	15.650682998514846	16.53523689771847	20.33820672782161	13.30358843719983	16.241544771283696	16.857169560988492	19.943484825266385	15.28398147302249	16.837623127202942	16.324412409616503	17.41586106101939	15.441898687107216	17.872466357133348
FBgn0037317	12.7767108939441	14.225929472223108	11.54641036042114	13.65804867520244	13.269172243113188	13.323334762744212	12.124516005188145	13.0428946614361	14.826581812631318	16.00869900372729	15.110118206690636	13.176404072614218	14.774325005813315	15.830174521692944	14.28600888841862	15.980882378666427	15.015087745643068	13.47535764674188	13.457444181261875	13.590907294489767	13.64675636865198	14.535371385598069	17.421873082931533	14.493508418371226	11.791996088924629	13.80769795188763	15.147704145776654	14.67166390202793
FBgn0037379	12.4560047288911	10.737940021176406	10.590934894898377	11.217701417968486	14.810656745134729	16.495648595068587	16.506516880411397	15.575617824738034	16.94799365068941	15.822809219156394	12.974622085504608	10.69246302856427	12.473620584261	13.56080391857398	16.594108519277768	18.97376224611183	19.25787341317874	17.649669694942002	17.227492264068285	13.73777581231239	11.262098460402273	12.132265407006182	15.687089354990247	15.103652488491909	13.236773376278617	17.603041165118544	18.21765261578614	15.552602480064753
