"Time"	araC	crp	rhaR	rhaS	melR	malI	feaR	zraR	mtlR	rbsR	rbsD	rbsA	araA	rhaA	araB	zraS	araG	rbsB	melA	rbsK	melB	araF	rbsC	rhaB	rhaD	araJ	araD	araE	malX	araH	malY	xylA
860	0,5367514	0,7738838	0,0640874	0,1667710	0,6383258	0,9408043	0,4254663	0,0416159	1,0068366	0,2109357	0,8631090	0,6454113	0,2228729	0,5730729	0,6361249	0,4330101	0,4989548	0,7832560	0,3925195	1,0133577	0,9810893	0,4299371	0,9950931	0,4758896	0,1342643	0,3973551	0,9037050	0,6357878	0,1920319	0,3741455	0,8835297	0,2002058
880	0,5922804	0,7158002	0,0611508	0,1295121	0,5989985	0,9730071	0,4331462	0,0265767	1,0539520	0,2837973	0,8627258	0,6533966	0,2356528	0,5531045	0,6628496	0,4547888	0,4861961	0,7883881	0,4431213	1,0569505	0,9682998	0,4339700	0,9607959	0,4814471	0,1510760	0,3872021	0,8990528	0,6899735	0,2264457	0,3892952	0,8637596	0,2227009
900	0,5711071	0,7242673	0,0521844	0,1348163	0,6408328	0,9625068	0,4350585	0,0257410	1,0203471	0,2499098	0,9172896	0,5894933	0,2075366	0,5822786	0,6215955	0,5110765	0,5532099	0,8803600	0,4282393	1,0429177	0,9725824	0,4318974	0,9719017	0,4490269	0,1337214	0,4296687	0,9700121	0,6788812	0,2133200	0,4296849	0,9317257	0,2430202
920	0,4899747	0,7802990	0,0663691	0,1291715	0,6322108	0,9799817	0,4091244	0,0300975	0,9990771	0,2207633	0,8269624	0,6043613	0,1980807	0,5621578	0,5657169	0,4690809	0,5838280	0,9352038	0,4243939	1,0146518	0,9526761	0,4319181	1,0224124	0,3925165	0,1033846	0,4292334	0,9686650	0,6664697	0,1688478	0,4137389	0,9165636	0,2132945
940	0,5406475	0,7787393	0,0843136	0,1201846	0,6845825	0,9824565	0,4190674	0,0214773	0,9839028	0,2264566	0,8870530	0,5663862	0,2307581	0,5254478	0,6130642	0,5211563	0,5852247	0,8743123	0,3865698	0,9985854	0,9558692	0,4649294	1,0639387	0,4425228	0,1313852	0,4165182	0,9053307	0,6689129	0,2052416	0,4018041	0,9193834	0,2428281
960	0,5669322	0,6473887	0,0667059	0,1435400	0,6759086	1,0265838	0,5432571	0,0344754	0,9581205	0,2627396	0,9290479	0,6689598	0,2200819	0,5253295	0,6015660	0,5730929	0,6121906	0,8546266	0,4033861	1,0178597	1,0405198	0,4572474	1,0051557	0,4846104	0,1217608	0,4658562	0,8719820	0,6350644	0,2222335	0,4252287	0,8649239	0,2635745
980	0,5554842	0,5771250	0,0573475	0,1067575	0,6703186	1,0072910	0,4931262	0,0293044	1,0431342	0,2173080	0,8928458	0,5643429	0,2357574	0,5455819	0,5909083	0,5491691	0,6040689	0,8246356	0,4195582	1,0246796	0,9808947	0,5029915	1,0069696	0,5223488	0,1100465	0,4625360	0,8935296	0,6326137	0,2329062	0,4988888	0,9077466	0,2187113
1000	0,5751399	0,6579444	0,0555233	0,1119913	0,6167049	1,0575309	0,4426477	0,0382736	1,0629916	0,2322595	0,8816568	0,5769479	0,2399693	0,5508163	0,5900966	0,5527270	0,6311620	0,8202061	0,4745679	1,0211032	0,9609299	0,4692656	0,9850249	0,5401399	0,1156736	0,4535399	0,9135936	0,6647041	0,1838524	0,4465799	0,8797149	0,2205379
1020	0,5547061	0,7770687	0,0448850	0,1172051	0,6675824	1,0482436	0,5291631	0,0350699	1,0078814	0,2419444	0,9013150	0,6136348	0,2420358	0,5052521	0,5423636	0,5367633	0,6090316	0,8915821	0,4593615	1,0587873	0,9542785	0,4755429	0,9448432	0,4938744	0,1166557	0,4922811	0,8987858	0,6328187	0,1986118	0,4774282	0,8818832	0,1974352
1040	0,4979007	0,5967364	0,0431398	0,1223281	0,6683775	1,0912684	0,4934824	0,0321637	1,0312949	0,2977171	0,8877664	0,5775904	0,2651811	0,5375696	0,5867188	0,5146144	0,5210216	0,9086854	0,4215093	0,9905615	0,9229409	0,4427198	0,9443495	0,5004741	0,1085917	0,5062247	0,9545394	0,6265088	0,2108702	0,4697425	0,8967414	0,2051743
1060	0,6206113	0,6145514	0,0547771	0,1193540	0,6067731	1,0156415	0,5152466	0,0302750	1,0674318	0,2695362	0,8568180	0,6070692	0,2722098	0,5602160	0,6198888	0,5007014	0,5177929	0,8139106	0,4306874	1,0190599	0,9572221	0,4390610	0,9790165	0,5214248	0,0843525	0,4137414	0,9789168	0,6252141	0,2082004	0,4802393	0,9094001	0,2380718
1080	0,5739101	0,7795430	0,0609696	0,1094094	0,5903306	1,0317554	0,4962188	0,0296916	0,9804624	0,3157325	0,8380014	0,5476324	0,2260053	0,5279804	0,6596690	0,4770971	0,5756720	0,8035631	0,4251761	0,9322417	0,9613993	0,4525319	0,9129921	0,5791225	0,0983580	0,4285969	0,9811322	0,6066925	0,2066584	0,4371441	0,8640188	0,2262592
1100	0,5474051	0,6158365	0,0672536	0,1309801	0,7021372	1,0082644	0,5615909	0,0487278	0,9503250	0,3002848	0,8598061	0,5528272	0,2441339	0,5193172	0,6509432	0,4537016	0,6042906	0,8232604	0,4496335	0,9359388	0,9724696	0,4661074	0,8711122	0,4678760	0,0907704	0,4776925	0,9877094	0,6230839	0,2000853	0,4597563	0,8615102	0,2140634

0	0,6363647	0,7317095	0,0687239	0,0916775	0,7164224	1,0310062	0,4908869	0,0360215	1,0080749	0,3046068	0,8605657	0,6539104	0,2718953	0,4216120	0,6683942	0,5359544	0,5323589	0,8216236	0,4544726	0,9571130	0,9667292	0,4100141	0,9557758	0,4318763	0,0837170	0,4143511	0,8534289	0,6950457	0,2035969	0,3619425	0,8742307	0,2173012
20	0,6508542	0,7977291	0,0722115	0,0998228	0,5987858	1,0690544	0,4942241	0,3097837	0,9514648	0,2414983	0,8763116	0,5385138	0,2442098	0,4395917	0,7133877	0,5821099	0,5557408	0,7696397	0,3883164	0,6153928	0,8967895	0,5871540	0,9553479	0,6620289	0,0716344	0,4345782	0,9664942	0,7278557	0,1197524	0,3775827	0,8137392	0,1889628
40	0,6408574	0,6773183	0,0769214	0,1016260	0,5784957	1,0547950	0,4147597	0,4599106	1,0076956	0,2255241	0,8382534	0,5145564	0,2629779	0,4944084	0,7109541	0,6422788	0,4835436	0,8050042	0,3912968	0,3873608	0,8516710	0,6876923	0,9934499	0,8656004	0,0808309	0,4524077	0,9368194	0,8372477	0,0835610	0,4250879	0,7996968	0,1614357
60	0,5338969	0,6787245	0,0964520	0,1013756	0,6267783	1,0340526	0,4595387	0,5140531	1,0045408	0,2314499	0,9010454	0,4953235	0,2119131	0,5281954	0,6890445	0,8141743	0,5060859	0,7848112	0,4299138	0,2535079	0,8868933	0,7348402	0,9396134	0,8739411	0,0683757	0,4773159	0,9192498	0,8269575	0,0548002	0,3844103	0,7796986	0,1750247
80	0,4520207	0,7015069	0,0750174	0,0995779	0,5575140	1,0276655	0,3686028	0,5536151	1,0534030	0,2154044	0,9177316	0,4823817	0,1736030	0,4954730	0,6928116	0,8534738	0,5091004	0,7717634	0,4190631	0,1936940	0,8952113	0,7672054	0,9184904	0,9009972	0,0877079	0,4855245	0,8808565	0,8751450	0,0471198	0,4014007	0,8164352	0,1974794
100	0,4942432	0,6546804	0,0611297	0,1092648	0,6411559	1,0290412	0,3866302	0,6031224	1,0061245	0,2443637	0,8683534	0,5487760	0,1646474	0,5119768	0,6500579	0,8912439	0,5322721	0,7663621	0,3660176	0,1437664	0,9378970	0,8039517	0,8765320	0,9767467	0,0827033	0,4877058	0,8631910	0,8977971	0,0424455	0,4039414	0,9011439	0,2249300
120	0,5899029	0,7387810	0,0645543	0,1110266	0,5133599	0,9928233	0,4647693	0,6533082	1,0435392	0,2466129	0,8559533	0,4714606	0,1850975	0,5321665	0,6852597	0,9321635	0,5343650	0,7309883	0,3781077	0,1187095	0,9146522	0,7682925	0,9041426	1,0201130	0,0798680	0,3952113	0,8928297	0,8728925	0,0396785	0,3853835	0,9980170	0,2503618
140	0,5535884	0,6391406	0,0591856	0,0999459	0,6276970	0,9955147	0,6026047	0,6774317	1,0824377	0,2593726	0,8931693	0,5107826	0,1735663	0,5071356	0,6777391	0,8906889	0,5634693	0,8080281	0,3835665	0,1539022	0,9077360	0,7688795	0,9104076	1,0267763	0,0856541	0,5040991	0,9081863	0,8958548	0,0267391	0,3985080	0,9742629	0,2437060
160	0,4877674	0,6844738	0,0434645	0,0855526	0,6503681	0,9978709	0,6483579	0,6721932	1,0014344	0,3145456	0,9157537	0,5482455	0,1836921	0,5007913	0,6808993	0,8441138	0,5903291	0,8084860	0,4252357	0,1408390	0,9614311	0,8204879	0,9257251	0,9743947	0,0766833	0,4694534	0,9714175	0,9061715	0,0240881	0,4610540	0,9187445	0,2911365
180	0,4822329	0,7580355	0,0500417	0,0925739	0,6653068	0,9487035	0,5827051	0,6822558	1,0143872	0,3050392	0,9271774	0,4653839	0,2221470	0,4398077	0,7223480	0,8928744	0,5635615	0,9239525	0,4417883	0,1277042	0,9771305	0,8109017	0,8764206	1,0232561	0,0823322	0,4564331	1,0619045	0,8498237	0,0120302	0,4489708	0,9339279	0,2578854
200	0,5208919	0,6247209	0,0589918	0,0828900	0,6858616	0,8881401	0,4965490	0,7371227	1,0319143	0,3160409	0,9287534	0,5046886	0,2741144	0,3814449	0,7877145	0,8195066	0,5486536	0,8948228	0,4124180	0,1314716	0,9760889	0,8906760	0,8724997	1,0359812	0,0893728	0,4634531	0,9571857	0,8446675	0,0246655	0,4377370	0,8854106	0,2268133
220	0,5338664	0,6730199	0,0485284	0,0767103	0,6576511	0,9185639	0,4431192	0,6808993	1,0201394	0,2688414	0,9607694	0,4936444	0,2642113	0,4314273	0,7443945	0,7955544	0,5495666	0,8975436	0,4037301	0,1230295	1,0210756	0,8710721	0,9518879	0,9849549	0,0814869	0,3887624	0,8818193	0,8100585	0,0391615	0,4103998	0,8964485	0,2287348
240	0,5779883	0,7276599	0,0587876	0,0865566	0,5980003	0,9690277	0,4561010	0,6699126	0,9899353	0,2251964	0,9828048	0,4851555	0,2607356	0,4096350	0,7461867	0,8383782	0,5300831	0,8291182	0,4179109	0,0902694	0,9871381	0,9024280	0,9975260	1,0767609	0,0696832	0,3340571	0,9155377	0,8335189	0,0448326	0,3650325	0,8953695	0,2336135
260	0,5618604	0,7143635	0,0537025	0,0846270	0,6164838	0,9732153	0,4680553	0,7113021	0,9560190	0,2994305	0,9825456	0,5323433	0,2306412	0,3741299	0,7511255	0,9490322	0,5004435	0,8043989	0,4256789	0,1288569	1,0390017	0,9000851	0,9928648	1,0903236	0,0669797	0,3629832	0,9237039	0,8472843	0,0345872	0,3851304	0,8786890	0,2328779
280	0,5693647	0,6800617	0,0614907	0,0894271	0,5837898	1,0123448	0,4458083	0,7044926	0,9755764	0,2309072	0,9966234	0,4711596	0,2368244	0,3431375	0,7025223	0,9228044	0,5343283	0,8957751	0,4188255	0,1020869	0,9308165	0,9110852	1,0054837	1,0981012	0,0525262	0,3658981	0,9304659	0,8622370	0,0356342	0,3828727	0,8719936	0,2100650
300	0,5983963	0,7179304	0,0493132	0,1212879	0,5550860	1,0053363	0,3321811	0,6734380	1,0606040	0,2146832	0,8678528	0,5082344	0,2490299	0,3452869	0,6946046	0,9352780	0,4986882	0,9035869	0,4090421	0,1282166	1,0086792	0,8812700	0,9931996	1,1000995	0,0862351	0,3245524	0,9494418	0,8161394	0,0152024	0,3727205	0,8658194	0,2290000
320	0,6080512	0,7012611	0,0583682	0,0948323	0,6079381	0,9832482	0,4672816	0,6625188	1,0236217	0,2403911	0,8827963	0,4693585	0,2513209	0,4277504	0,6831643	0,9344623	0,5663522	0,7897946	0,4778877	0,1363572	0,9832340	0,8707249	1,0111172	1,0411598	0,0778470	0,3287992	0,9774759	0,8346215	0,0357830	0,3619273	0,8353045	0,2274078
340	0,5521862	0,6829940	0,0478699	0,0823200	0,6220965	1,0221052	0,5976730	0,6178983	0,9741374	0,2899587	0,9168547	0,4884247	0,2361318	0,4826821	0,6692957	0,9235348	0,5777082	0,8754938	0,4541998	0,1314454	0,9685288	0,8773905	1,0664969	1,0230661	0,0734733	0,3745755	1,0522062	0,8476208	0,0349370	0,4650224	0,8723463	0,2371479
360	0,4767651	0,6906498	0,0568859	0,0766146	0,6884957	0,9825862	0,4862785	0,6566902	0,9614546	0,2856478	0,9021336	0,5192025	0,2115129	0,4973913	0,7178995	0,8980963	0,5224540	0,8746711	0,4806451	0,1045439	0,9002102	0,8627382	0,9504743	0,9897221	0,0894991	0,4104668	0,9700210	0,8620558	0,0358380	0,4359792	0,9064380	0,2430361
380	0,5371004	0,7341640	0,0701808	0,0824316	0,7198853	0,9835696	0,5259844	0,6553444	0,9856893	0,2798942	0,9531806	0,5241708	0,2243224	0,4531892	0,6934244	0,9538395	0,5076053	0,8688171	0,4621136	0,1299246	0,9510936	0,8151970	0,9384139	0,9873508	0,0680221	0,4556458	1,0495106	0,8735550	0,0440386	0,4253698	0,9129420	0,2250694
400	0,5500358	0,7171114	0,0636471	0,1109459	0,6812826	0,9378903	0,4803861	0,6610006	0,9718568	0,3296951	1,0195969	0,5407723	0,2372394	0,4765163	0,6858432	1,0037204	0,5276683	0,9114846	0,4123934	0,0899391	1,0211092	0,8351171	0,9466185	0,9342025	0,0732446	0,4479494	1,0302555	0,8899479	0,0478007	0,4059965	0,8993221	0,2528814
420	0,5794976	0,8093067	0,0578206	0,1179414	0,6774724	0,9335885	0,3834477	0,6473715	1,0326030	0,2664345	0,9177916	0,5385247	0,2422620	0,4537093	0,7316690	0,8577318	0,4899565	0,8828034	0,3427303	0,0979160	1,0280727	0,8322193	1,0116210	0,9596064	0,0587788	0,3608021	0,9356449	0,9157872	0,0477380	0,3771383	0,8689001	0,2185327
440	0,5798145	0,7190081	0,0534124	0,1061124	0,7078485	0,9124194	0,4749355	0,7806999	0,9200805	0,3044318	0,8716199	0,5304859	0,2216868	0,4594929	0,6506711	0,9684082	0,5471683	0,8697620	0,4202852	0,0900698	0,9730146	0,7738529	0,9777904	0,9684328	0,0556544	0,4438710	1,0233570	0,9432036	0,0433738	0,3746384	0,9092430	0,2292308
460	0,5471399	0,6529252	0,0684017	0,0951959	0,6779362	0,9388018	0,4530668	0,7919246	0,9534890	0,3301672	0,7393312	0,4742649	0,2288299	0,5110401	0,6724004	0,9491542	0,5848142	0,7994007	0,3717569	0,0793461	1,0411117	0,8638167	0,9484503	1,0327631	0,0731733	0,4264647	0,9942137	0,9144254	0,0440009	0,4119562	0,9488903	0,2302306
480	0,5589865	0,7742394	0,0592561	0,1132345	0,6690657	1,0000339	0,4095277	0,7934900	1,0078692	0,2660695	0,8079664	0,5064030	0,2077442	0,5189512	0,6579684	0,9314152	0,5981278	0,8300619	0,3858812	0,0978055	0,9839972	0,8469951	0,9524146	1,0527572	0,0553176	0,3846502	0,9835855	0,9465401	0,0403417	0,4209409	0,8914514	0,2096414
500	0,5877568	0,7483898	0,0516668	0,0918328	0,5839638	0,9710136	0,4410088	0,7590364	1,0163068	0,3037509	0,8605273	0,5267109	0,2727577	0,4976708	0,7000061	0,9489162	0,5328832	0,8656766	0,4371374	0,0943997	0,9962300	0,8403713	0,9538436	1,0371847	0,0797533	0,4424375	0,9497853	0,9630922	0,0243903	0,4050824	0,8397665	0,1850694
520	0,5607080	0,7727229	0,0563755	0,1075342	0,5654414	1,0404090	0,4146943	0,7076137	1,0616308	0,2403125	0,8999150	0,4963410	0,2521415	0,5160125	0,6741460	0,9478632	0,5044535	0,8507469	0,4048469	0,1173067	0,9456125	0,8540999	0,8862862	0,9293561	0,0721996	0,4882465	0,9373675	0,9710110	0,0228217	0,4101610	0,8174986	0,1781901
540	0,5828542	0,6249527	0,0675933	0,1200235	0,6260774	1,0870051	0,4983965	0,6831875	1,1166940	0,2732916	0,9641877	0,5196816	0,2528215	0,4560536	0,7032299	0,9824514	0,5242862	0,8066248	0,3800689	0,1240123	1,0465709	0,8379748	0,9189495	0,8727126	0,0735956	0,5166837	0,8969997	0,9562296	0,0266751	0,4288020	0,7728317	0,2153210
560	0,5380446	0,7909739	0,0640715	0,0901678	0,6143396	1,0666504	0,4490562	0,6682283	1,0541374	0,2717954	0,8653383	0,4737780	0,3015338	0,4783405	0,6925402	0,9047218	0,5272268	0,8291490	0,3971940	0,1026650	1,0618589	0,8472354	0,8935493	0,9017234	0,0808127	0,4444408	0,8865642	0,9320570	0,0182559	0,4284831	0,8787982	0,2201103
580	0,4876267	0,7259697	0,0664771	0,1107942	0,6064924	1,0898789	0,3783029	0,5249661	1,0350978	0,2686407	0,8589194	0,5498195	0,2982988	0,4701486	0,6690397	0,8546877	0,5487812	0,8091400	0,3919287	0,4884584	1,0790013	0,7751643	0,9823375	0,7229633	0,0805973	0,4245842	0,8533419	0,8314745	0,1054300	0,4308506	0,8657495	0,1922138
600	0,5430590	0,6714303	0,0697583	0,1051552	0,6572361	1,0327416	0,5320867	0,4404051	0,9829092	0,3338858	0,9143620	0,5658542	0,2747111	0,4741329	0,7174280	0,8379520	0,5154825	0,8386741	0,3708210	0,7795970	1,1209541	0,6700227	0,9590735	0,6181563	0,0742368	0,4124781	0,9463539	0,7840122	0,1186164	0,4300810	0,9329084	0,1793592
620	0,5716398	0,6545431	0,0605954	0,1006258	0,7237060	1,0124473	0,4747000	0,3966778	1,0237440	0,3025046	0,8501258	0,6496113	0,2672891	0,4526527	0,7252362	0,8601428	0,5155901	0,8393864	0,3865814	0,8657167	1,1024873	0,5822679	0,9452388	0,5723471	0,0682785	0,4274340	0,8768204	0,6749493	0,1591155	0,4718704	0,8552087	0,2057947
640	0,5839473	0,7777803	0,0566845	0,0857470	0,7547509	1,0062705	0,4609971	0,3053471	1,0263156	0,2464636	0,8659715	0,6605408	0,2589276	0,4378254	0,7267584	0,8698059	0,4822088	0,8404045	0,4063240	0,8718599	1,0704122	0,5617954	0,8911826	0,5494592	0,0689511	0,4016951	0,9030274	0,6898127	0,1680057	0,4861613	0,9238917	0,1838000
660	0,5439668	0,6503412	0,0606523	0,0980625	0,7137144	0,9650012	0,5313345	0,2745841	1,0553565	0,2873608	0,8813792	0,5987623	0,2635821	0,4540969	0,6773258	0,8784006	0,5195015	0,8350223	0,3930689	0,9694010	0,9298680	0,5089182	0,9262087	0,5625988	0,0866318	0,5180776	0,9774574	0,6791202	0,1771822	0,4842412	0,8924178	0,2176537
680	0,5186806	0,6939082	0,0800344	0,1305007	0,6886641	0,9637601	0,4448205	0,2189762	0,9586344	0,2638559	0,9142551	0,5985609	0,2584053	0,4472235	0,6561529	0,8890891	0,4881648	0,8295605	0,4085580	0,9827668	0,9157001	0,5023682	0,9042869	0,5142686	0,0931900	0,5177680	0,9301439	0,6598636	0,2039435	0,4703467	0,9406273	0,2058082
700	0,5408997	0,6742664	0,0700769	0,1336237	0,6816336	1,0351800	0,4586979	0,1493679	0,9815615	0,3033534	0,8333819	0,5777097	0,2453317	0,4724798	0,6678097	0,9503419	0,4672383	0,8239328	0,3654179	0,9922453	0,9898967	0,4779372	0,9089487	0,4967354	0,0950640	0,5036244	0,9551628	0,6629079	0,1948147	0,4637780	0,8900376	0,2406209
720	0,5003908	0,7381412	0,0576875	0,1240735	0,5940107	1,0749687	0,4074869	0,0966561	0,9699410	0,2546774	0,8676123	0,5060803	0,2385819	0,4622400	0,6475237	0,9215794	0,5235764	0,7826192	0,3842054	0,9907996	0,9824717	0,4633856	0,9378938	0,5157484	0,0867949	0,4844398	1,0013830	0,6504892	0,2218394	0,3964422	0,9021098	0,2444071
740	0,5576723	0,7121614	0,0547250	0,1264105	0,6952810	1,0402405	0,4318080	0,0734315	0,9500985	0,2112545	0,9133360	0,5176493	0,2126231	0,5050037	0,6633265	0,8535653	0,5305148	0,8075884	0,3547274	1,0365092	0,9744394	0,4241624	0,9469113	0,5050974	0,0802049	0,4658397	0,9252061	0,6274642	0,1991622	0,3931729	0,8900002	0,1852426
760	0,5864966	0,6869699	0,0530073	0,1264561	0,7148896	1,0466328	0,4813242	0,0541628	0,9123603	0,2317017	0,8316855	0,6238777	0,2211326	0,5245671	0,6732311	0,7349781	0,5479376	0,8102375	0,3762150	1,1315248	1,0055119	0,4214668	0,9550611	0,4965948	0,0677950	0,4190091	0,9297954	0,6085520	0,1673246	0,3331362	0,8778913	0,1838830
780	0,6234011	0,6943928	0,0672320	0,1332334	0,6906950	1,0496988	0,5059367	0,0483571	0,9725183	0,2573800	0,9432684	0,6412953	0,2179973	0,5575127	0,6973806	0,6796714	0,5345629	0,8316664	0,3978914	1,1225536	1,0202977	0,4235825	0,9602099	0,5048288	0,0838710	0,3793016	0,9617124	0,5968309	0,1950254	0,4333390	0,9259760	0,1946876
800	0,5838997	0,7393968	0,0607094	0,1259746	0,6052295	1,0555520	0,4385872	0,0509421	1,0238211	0,2372820	0,8647241	0,6000384	0,2040166	0,5270967	0,6673029	0,6553382	0,5552192	0,8580127	0,3727061	1,0533270	1,0013314	0,4392816	0,9541291	0,5029265	0,0917983	0,4114799	0,8872040	0,5863034	0,1654886	0,4419556	0,8733039	0,1967379
820	0,5236443	0,7035263	0,0625641	0,1054520	0,6841028	1,0282680	0,4892086	0,0738540	0,9920414	0,2059986	0,8057620	0,6418040	0,2319475	0,5273241	0,6418676	0,5863563	0,5949114	0,8116145	0,4072951	1,0351872	0,9851558	0,4423467	0,9857725	0,5268772	0,0997873	0,4820050	0,8976784	0,5882022	0,1805186	0,4694276	0,8121986	0,2016406
840	0,5932667	0,6702924	0,0368292	0,1297261	0,6883315	1,0850038	0,5027197	0,0484642	0,9587927	0,2390163	0,9037071	0,7187513	0,2611692	0,4680493	0,6202677	0,5550599	0,5861994	0,8387809	0,3941484	1,0809245	0,9943512	0,4328548	0,9918376	0,5615450	0,1144607	0,4209219	0,8780480	0,5928390	0,1857394	0,4880331	0,8327091	0,2128040
860	0,6027712	0,7120752	0,0354290	0,1338802	0,6751265	1,0948511	0,4425376	0,0295103	0,9264592	0,2233401	0,9625381	0,6659017	0,2263655	0,4721138	0,6244785	0,4863951	0,5923962	0,8125226	0,3945053	1,0620255	0,9440097	0,4003304	1,0200217	0,4989954	0,0825170	0,4569764	0,9132413	0,5771271	0,1918404	0,4620064	0,8211783	0,2506219
880	0,5679764	0,7127699	0,0399351	0,1140033	0,6862847	1,1025555	0,5960321	0,0244173	0,9073177	0,2372907	0,8483871	0,6505358	0,1873557	0,4577389	0,6267668	0,4420995	0,5677460	0,7460242	0,4252132	1,0916442	0,8709565	0,4038007	0,9813497	0,5400232	0,0863073	0,4399431	0,9690850	0,5882053	0,2011428	0,4735105	0,8547874	0,2655076
900	0,5426064	0,6161586	0,0497043	0,1159386	0,7219829	1,1014782	0,5806612	0,0248049	0,9049077	0,3303814	0,7975080	0,6328593	0,2037730	0,4890340	0,6602992	0,4358818	0,5356266	0,7820283	0,4189352	1,0795511	0,9021372	0,4439037	0,9929783	0,5394007	0,0903454	0,5184167	0,9010377	0,6677776	0,1890022	0,5004243	0,8872165	0,2425387
920	0,5203242	0,6656564	0,0594493	0,1081559	0,6243492	1,0696230	0,4840974	0,0194419	0,9162270	0,2974622	0,8289580	0,5507349	0,2015624	0,5602138	0,6034494	0,4578592	0,5719515	0,7725491	0,4367427	1,0238769	0,9156032	0,4249827	0,9624046	0,5126874	0,1060344	0,5465323	0,9397318	0,6728053	0,1976029	0,5065032	0,8472120	0,2258280
940	0,5254966	0,7378162	0,0505207	0,0835210	0,6160617	1,0046068	0,4472839	0,0372989	1,0178879	0,2755831	0,9243919	0,5694597	0,2053635	0,5178570	0,6441495	0,4826317	0,6069951	0,7880088	0,4052757	1,0011474	0,9816532	0,4612397	1,0469021	0,5265520	0,0942385	0,5660254	0,9960687	0,6643602	0,2035279	0,5388676	0,8622091	0,2146902
960	0,5487590	0,7524826	0,0576036	0,0835390	0,6292215	0,9525356	0,4293118	0,0444325	1,0080137	0,2689305	0,8563239	0,5624666	0,1907930	0,5322977	0,6135350	0,4599527	0,5957609	0,7358358	0,4141931	1,0348764	0,9675902	0,4602611	1,0480850	0,4595519	0,0801400	0,4831653	0,9946898	0,5569666	0,1884623	0,5281926	0,8493191	0,2409811
980	0,5600772	0,8487844	0,0572812	0,0879311	0,5901404	0,9356405	0,3867805	0,0291115	0,9819713	0,2411719	0,9377184	0,5783790	0,2048768	0,4782430	0,6254864	0,4286945	0,5564967	0,7406132	0,3867639	1,0177782	0,9198220	0,4837898	1,0219630	0,5289193	0,0784994	0,4648196	1,0125239	0,5844308	0,2046934	0,4441937	0,8139240	0,2258060
1000	0,5805936	0,7409313	0,0651842	0,0847953	0,6758410	0,9043228	0,4469295	0,0393465	0,9350062	0,2315618	0,8982649	0,5667411	0,2132653	0,4258050	0,6222936	0,4856706	0,5254356	0,7639747	0,3258552	1,0317467	0,9370446	0,4367580	0,9478117	0,4881072	0,0782975	0,4756556	0,9565479	0,6456769	0,1860301	0,4470986	0,8878482	0,2508624
1020	0,5510717	0,6839085	0,0752352	0,0851935	0,6293601	0,9283800	0,5168182	0,0330995	1,0229403	0,2657762	0,9433004	0,5529461	0,2169141	0,4114605	0,6003864	0,4687386	0,5462028	0,8163078	0,3680516	1,0331229	1,0302847	0,4434876	0,9592205	0,4988657	0,0718494	0,5020972	0,8852845	0,6873041	0,1774091	0,4390909	0,8456087	0,2380409
1040	0,5533463	0,7048109	0,0730278	0,0727926	0,6981943	1,0089366	0,4807250	0,0341991	1,0581998	0,2460646	0,9290636	0,5767707	0,2336932	0,4183658	0,6345195	0,5213953	0,5419574	0,7963655	0,3077671	1,0249359	1,0266457	0,4111955	0,9807172	0,4550882	0,0719031	0,4366459	0,9335177	0,6931203	0,1683556	0,4090258	0,8353004	0,2573646
1060	0,5005957	0,6452535	0,0732060	0,0786594	0,7914801	1,1010192	0,6361697	0,0438948	1,0420061	0,3252560	0,8694546	0,5894785	0,2195132	0,4187081	0,6207955	0,5511041	0,5231937	0,8046541	0,3237106	1,0085277	1,0034456	0,3937708	0,9360283	0,4665685	0,0698194	0,5001051	1,0022660	0,6819570	0,1886298	0,4399120	0,8506472	0,2598154
1080	0,4777232	0,7371531	0,0935766	0,0909704	0,6085569	1,0419057	0,3709295	0,0571665	1,0556549	0,2491186	0,8686912	0,5786394	0,2011209	0,3921229	0,6563084	0,4970511	0,4916176	0,8210745	0,3712233	0,9680717	0,9936217	0,3964810	0,9713349	0,4533077	0,0567280	0,4241579	0,9536592	0,6435807	0,2207642	0,4168749	0,8164556	0,2825712
