"Time"	argP	dnaA	phoB	recF	dnaN	nrdA	nrdR	fis	mtlR	marR	nrdB	guaB	mtlD	mtlA	guaA	marB	glyU	valX	phnK	lysV	glnV	phnP	phnH	leuV	pheU	psiF	topA	aspV	thrU	phnG	alaW	tyrU
60	0,2644889	0,5638308	0,0200361	0,2941266	0,1858609	0,4146593	0,6646637	0,4581668	0,3605862	0,3825659	0,1787886	0,4132907	0,1154969	0,3739364	0,3010160	0,2638994	0,3676663	0,2219415	0,8340166	0,0319294	0,5760876	0,0272549	0,2786794	0,2090426	0,7434491	0,0383353	0,8085621	0,6205537	0,8337235	0,3661050	0,6749863	0,3615704
80	0,3344435	0,4562959	0,0145738	0,3599798	0,2198258	0,4522486	0,4899508	0,2881725	0,2518494	0,2799980	0,1712533	0,4535653	0,0632700	0,3576162	0,3031925	0,1523474	0,3933251	0,2917247	0,6510032	0,0445608	0,6095693	0,0447181	0,3683535	0,2385092	0,5016970	0,0337742	0,7721333	0,5113406	0,8079958	0,4479639	0,7243715	0,3137620
100	0,4486821	0,5702989	0,0412223	0,3303818	0,2036472	0,5418880	0,6133130	0,3750159	0,2779593	0,2992768	0,1507225	0,6233668	0,0729451	0,3940344	0,2259965	0,2216661	0,4021806	0,2906399	0,7112241	0,0284128	0,6456542	0,0450298	0,3452342	0,2117012	0,6386858	0,0517741	0,9180314	0,5117855	0,7457290	0,4131916	0,6797478	0,3287857
120	0,3428596	0,4544142	0,0848676	0,4457617	0,2613603	0,6022967	0,4901766	0,4541028	0,2455080	0,4202114	0,0995639	0,5623311	0,1010694	0,4129247	0,3120383	0,2164272	0,4165704	0,2683572	0,6898684	0,0412708	0,6910486	0,0236398	0,3467916	0,1550095	0,5123841	0,0529021	0,6670715	0,5995045	0,5832089	0,5378529	0,7513255	0,1792543
140	0,3646401	0,5878829	0,0341708	0,4930837	0,2971499	0,6421526	0,5164220	0,4015919	0,2107623	0,3508020	0,1395731	0,5002695	0,0471902	0,5351071	0,2940712	0,1143424	0,4514594	0,2492175	0,8429964	0,0234321	0,7726206	0,0421257	0,5726821	0,1777115	0,7387673	0,0770464	0,7260658	0,6698930	0,7378752	0,6902733	0,7812973	0,1984738
160	0,4363934	0,6501964	0,0321240	0,4011388	0,2027502	0,5785081	0,5396179	0,4144476	0,1894180	0,3852689	0,1368130	0,5623433	0,0896238	0,3799849	0,3356306	0,1616684	0,4418874	0,2188152	0,6771210	0,0197983	0,6329325	0,0812855	0,4241237	0,3274136	0,6710671	0,0495039	0,7401908	0,6629869	0,6829657	0,7577078	0,7187170	0,2134836
180	0,4145444	0,5996502	0,0287581	0,5314522	0,1870073	0,5248380	0,4874886	0,3728004	0,2868497	0,3076522	0,1081965	0,3788481	0,0566550	0,4482441	0,2682974	0,2268737	0,4681543	0,2164539	0,8539990	0,0595501	0,6867020	0,0141411	0,5601332	0,2371186	0,5381233	0,0502842	0,7461784	0,5944899	0,6981605	0,5778586	0,9250531	0,3002802
200	0,4456148	0,6284769	0,0458196	0,5611816	0,2339070	0,6413234	0,4916506	0,4123188	0,2698218	0,3083523	0,1399738	0,3915282	0,0762788	0,4117073	0,2372106	0,1914377	0,5081566	0,2344594	0,8965286	0,0443447	0,6831552	0,0250119	0,4430421	0,2958824	0,6382452	0,0510624	0,6065507	0,6454617	0,7427268	0,5552956	0,5998062	0,2475278
220	0,4071106	0,6268010	0,0390530	0,5368600	0,2421381	0,5704633	0,3572524	0,3475380	0,2753822	0,2965357	0,1249223	0,4956844	0,0495157	0,4361560	0,3172255	0,1705590	0,4764340	0,2358018	0,7501456	0,0305718	0,6788440	0,0124584	0,4844754	0,1725736	0,5538253	0,0702429	0,8120028	0,5323689	0,6548528	0,6849838	0,6792303	0,2375062
240	0,4235506	0,6624510	0,0396322	0,5939243	0,3204944	0,6827270	0,3284538	0,2808041	0,2550488	0,3945374	0,1426300	0,4774338	0,1138426	0,4230168	0,2830058	0,1409809	0,4553312	0,1980637	0,7594187	0,0307329	0,6522956	0,0252818	0,4560017	0,1965008	0,5616372	0,0310243	0,5432457	0,5911285	0,5989571	0,6180906	0,6208965	0,2630060
260	0,4587455	0,5483818	0,0335791	0,7124582	0,3164689	0,7314107	0,3795858	0,3263022	0,2618627	0,4231213	0,1670772	0,5050053	0,1153480	0,3670591	0,3386182	0,1825596	0,5406412	0,3048520	0,7708084	0,0744312	0,6903954	0,0100810	0,4845198	0,2506049	0,4797892	0,0631572	0,6575708	0,6065869	0,6847059	0,6221620	0,6408784	0,2427615
280	0,4199383	0,5827733	0,0277619	0,7365154	0,2316195	0,6830815	0,3252735	0,3861248	0,2132480	0,3834555	0,2043428	0,4037262	0,1325794	0,4296566	0,2256190	0,1172089	0,4675394	0,1829890	0,8267104	0,0518213	0,6215968	0,0097612	0,4328663	0,2207565	0,4707501	0,0352954	0,6968012	0,6359370	0,5662768	0,6113883	0,5040804	0,2637901
300	0,4838482	0,5309980	0,0264836	0,5778179	0,2793971	0,6295618	0,3308601	0,3187778	0,2503028	0,3915816	0,2758957	0,5418336	0,0945224	0,4099486	0,2464221	0,1353518	0,5098074	0,1801940	0,5921681	0,0401927	0,6290608	0,0185052	0,5038203	0,2093384	0,4621814	0,0244895	0,7446059	0,5601333	0,7053250	0,5297475	0,5623220	0,2159109
320	0,4476216	0,6427111	0,0398126	0,6494506	0,3079898	0,5802516	0,4080816	0,4427599	0,2740153	0,4351412	0,1336785	0,4039439	0,0637546	0,5196093	0,2573086	0,1668558	0,3856145	0,1964318	0,6627551	0,0586126	0,6468190	0,0158261	0,4025017	0,2240551	0,5355473	0,0490302	0,6471841	0,5814962	0,6609711	0,6141457	0,6679514	0,3316256
340	0,4719528	0,6913785	0,0166789	0,7503452	0,2722069	0,6900024	0,3508563	0,4766813	0,2071295	0,4783201	0,1262900	0,4115583	0,1012664	0,5009855	0,2548670	0,1292077	0,4172475	0,2408715	0,6527025	0,0335486	0,7024279	0,0146319	0,6408984	0,1677658	0,5217619	0,0261960	0,6078621	0,5286024	0,6868438	0,5276865	0,6929498	0,2392690
360	0,4534021	0,5871214	0,0099588	0,5839174	0,2851970	0,5466345	0,4131811	0,3929599	0,2505259	0,3426547	0,1884488	0,4359363	0,1059908	0,5026143	0,2669106	0,2004877	0,4687537	0,1930290	0,6494898	0,0510631	0,7670797	0,0381660	0,6326863	0,1815866	0,5471145	0,0335108	0,7045203	0,5360616	0,8215676	0,5889514	0,6565277	0,2360117
380	0,4160799	0,5581189	0,0388505	0,5592037	0,1967196	0,5737977	0,4587542	0,3359510	0,2706940	0,3005206	0,1968327	0,3884261	0,1367804	0,3870385	0,2395250	0,1139314	0,3730689	0,2152739	0,5091578	0,0496686	0,7007763	0,0237955	0,6024975	0,1769153	0,4858847	0,0323397	0,6855747	0,4673861	0,7732706	0,7298349	0,9121264	0,1623554
400	0,5149228	0,5639252	0,0268254	0,5575874	0,2709782	0,6629341	0,4137148	0,3478875	0,2580818	0,3064127	0,1388119	0,3447678	0,1636170	0,4242902	0,2495848	0,1336610	0,3452103	0,1772560	0,5909847	0,0339238	0,5862320	0,0137152	0,6459710	0,2149828	0,6068562	0,0539208	0,6977433	0,5679430	0,6827208	0,6546029	0,6039898	0,2528731
420	0,4993400	0,5121697	0,0251486	0,5827650	0,2927727	0,6247864	0,4853553	0,3940765	0,2189666	0,4395752	0,1099308	0,3583724	0,2010064	0,4787740	0,1953679	0,1410176	0,3185521	0,1884740	0,5490113	0,0411660	0,5622642	0,0032178	0,5448302	0,2074342	0,5366247	0,0484503	0,7294608	0,5270655	0,6253598	0,5268021	0,6220510	0,1628281
440	0,4377498	0,5078709	0,0380246	0,6001044	0,3257446	0,5210107	0,4426800	0,4735196	0,3440028	0,4656325	0,1211295	0,4226816	0,1241652	0,4696157	0,2542737	0,1528790	0,4301140	0,2401381	0,6515433	0,0741284	0,6298631	0,0168678	0,5728854	0,2350251	0,5940877	0,0705337	0,6800486	0,5884215	0,7903173	0,5235709	0,5731589	0,2402778
460	0,3915304	0,4961392	0,0495334	0,7246684	0,2362558	0,6585251	0,4133195	0,3434150	0,2999313	0,3768060	0,1420036	0,4094279	0,1157754	0,5350836	0,3693607	0,1306921	0,4817554	0,2118169	0,7657575	0,0360128	0,6639292	0,0166916	0,5960794	0,1794445	0,5203745	0,0618282	0,6999558	0,6068481	0,7880135	0,5304480	0,6985888	0,2449779
480	0,3875235	0,5178999	0,0405066	0,5909284	0,3253028	0,6779716	0,3251772	0,3118167	0,3327406	0,3694761	0,1084444	0,3354653	0,1314437	0,4325786	0,2535098	0,1680506	0,4354844	0,1386990	0,7602127	0,0243486	0,8262265	0,0227106	0,6052848	0,1495938	0,5011880	0,0538085	0,6527446	0,5399796	0,7679731	0,5542398	0,6675251	0,2203375
500	0,4108105	0,5598287	0,0468326	0,6704973	0,3290263	0,7121255	0,2895472	0,4414143	0,2563565	0,3552500	0,1828044	0,3403462	0,1179939	0,4930859	0,2980136	0,2129800	0,4410338	0,1812788	0,6896044	0,0252452	0,7200890	0,0333248	0,6010044	0,2036670	0,6316879	0,0481157	0,7074321	0,4984247	0,7676331	0,6608860	0,6243065	0,2187169
520	0,4997827	0,5685639	0,0701927	0,6274297	0,2766108	0,5314283	0,3846540	0,4690492	0,1981425	0,2662890	0,1315300	0,2911983	0,1025699	0,5266121	0,2371808	0,1880137	0,4382863	0,1242962	0,8023408	0,0135830	0,7523046	0,0228942	0,6114094	0,1892687	0,4545754	0,0585186	0,5669279	0,5018319	0,6706823	0,6779552	0,7036525	0,1877934
540	0,5374450	0,6367177	0,0367909	0,6873793	0,2952848	0,6309935	0,3778032	0,4060183	0,2423993	0,3460747	0,1000624	0,3718309	0,0911058	0,5732368	0,2331656	0,1864019	0,5013946	0,2098186	0,7939376	0,0311270	0,8267462	0,0239956	0,5513249	0,1952974	0,5498981	0,0399383	0,6995117	0,5038154	0,7858774	0,6557679	0,6927310	0,2706003
560	0,3631864	0,6352208	0,0315889	0,6548748	0,2681215	0,7166567	0,3494389	0,4726892	0,2967591	0,3543657	0,1216440	0,4086500	0,0913848	0,4597208	0,2434375	0,1951845	0,4976083	0,2129372	0,7025816	0,0372762	0,8054332	0,0230180	0,5286537	0,2762983	0,6072460	0,0294103	0,7193335	0,4761643	0,7258915	0,7926533	0,5769143	0,2393184
580	0,3291893	0,7465801	0,0245471	0,5473857	0,2399189	0,6123944	0,4068265	0,4764321	0,2921591	0,4365081	0,1704626	0,3469701	0,0820482	0,5130038	0,3141316	0,1928289	0,5673791	0,2152301	0,7306899	0,0326533	0,8364532	0,0196353	0,4539526	0,2794984	0,6539270	0,0462905	0,7633620	0,5423502	0,7859196	0,5966644	0,7178959	0,2566719
600	0,3616364	0,5513819	0,0375929	0,5112797	0,2129862	0,6222867	0,5870526	0,4415485	0,2859701	0,4726732	0,2241027	0,3903819	0,1003208	0,5204570	0,2611929	0,1870610	0,4104297	0,2312610	0,7358642	0,0516143	0,6703036	0,0059465	0,4652104	0,2302760	0,5846026	0,0412900	0,6215833	0,5658298	0,7618696	0,3821890	0,9221082	0,3027577
620	0,2330144	0,7247350	0,0352479	0,3905779	0,3083359	0,5272296	0,4708120	0,3893250	0,2381015	0,4249538	0,3096209	0,4088127	0,0514675	0,3805545	0,2681623	0,2688889	0,3279500	0,2287844	0,6156830	0,0678793	0,6465950	0,0084779	0,3419471	0,3193612	0,5011567	0,0583237	0,7493765	0,5492861	0,8163235	0,3000981	0,8189272	0,3004272
640	0,1219741	0,5574716	0,0314123	0,2880919	0,2637982	0,5707205	0,6631366	0,3183099	0,2893565	0,3466179	0,3482845	0,3714281	0,0552384	0,5116795	0,3008805	0,2894527	0,2897320	0,2693812	0,7181082	0,0538878	0,5754418	0,0362640	0,2816416	0,1851787	0,5698590	0,0172936	0,7891606	0,5771489	0,6102460	0,1921598	0,7429314	0,2271366
660	0,0610185	0,3705645	0,0334576	0,2315559	0,1785515	0,6107322	0,6099654	0,3089128	0,2388198	0,3050622	0,3208098	0,5100023	0,0712007	0,4888021	0,2710101	0,3307051	0,3166506	0,2209679	0,7162699	0,0616702	0,6229188	0,0169302	0,1763712	0,2862468	0,6050715	0,0565165	0,6600338	0,5689179	0,6418457	0,0646433	0,7085183	0,1736059
680	0,0760283	0,4371236	0,0224085	0,1349236	0,1632253	0,5489631	0,5926677	0,4204541	0,2800182	0,3303051	0,3681523	0,5068709	0,1161357	0,4956535	0,3966041	0,4583558	0,2125899	0,2141911	0,8295210	0,0749217	0,7676574	0,0410567	0,1902797	0,2392821	0,6724635	0,0328297	0,8243118	0,4758023	0,7843798	0,0709017	0,7847617	0,1983869
700	0,0455532	0,3458799	0,0520159	0,0933297	0,2401983	0,4972426	0,7071448	0,4137269	0,3175847	0,3876270	0,2884468	0,4883525	0,0870193	0,4631517	0,4477256	0,3707972	0,2131957	0,3135798	0,7226376	0,0561320	0,6579866	0,0250617	0,1165855	0,2688098	0,5621436	0,0489879	0,8722871	0,5346058	0,8047631	0,0350499	0,6850079	0,2184050
720	0,0177417	0,3180895	0,0688473	0,0979384	0,1516583	0,4969118	0,6353023	0,4302708	0,3649000	0,4050221	0,2660434	0,4469749	0,1158402	0,5327567	0,4455840	0,4074259	0,3150388	0,1908057	0,6387504	0,0255971	0,7179008	0,0214940	0,0877137	0,2734318	0,6070854	0,0653363	0,6329713	0,4083005	0,7502422	0,0241774	0,6998572	0,3258686
740	0,0098316	0,4964979	0,0302468	0,0360255	0,1619844	0,5973326	0,6482692	0,4355599	0,2551409	0,4157606	0,2457750	0,4432937	0,0865954	0,4387624	0,4868997	0,4058577	0,1835996	0,2297029	0,6866819	0,0284720	0,7379975	0,0160315	0,0629708	0,2728826	0,5806907	0,0436477	0,9020463	0,5282861	0,8209551	0,0044454	0,7567151	0,3291007
760	0,0118081	0,4809421	0,0897697	0,0553781	0,1353563	0,4805753	0,5364230	0,4258076	0,2957537	0,4125316	0,3212241	0,6008316	0,0628518	0,4573816	0,4116115	0,3250419	0,1914119	0,2729504	0,6351549	0,0485243	0,7112604	0,0133845	0,0934756	0,3055928	0,5201096	0,0271581	0,9497557	0,5517827	0,8230635	0,0068231	0,7271576	0,2672279
780	0,0137517	0,4491540	0,0119006	0,0370560	0,1555374	0,4679966	0,6731311	0,4522818	0,2827843	0,4606033	0,3000095	0,5479405	0,0917870	0,3600568	0,3972743	0,3507150	0,2389015	0,2252168	0,6656396	0,0532698	0,7302721	0,0390917	0,0411064	0,2976268	0,4574926	0,0283195	0,7852307	0,4617628	0,9164262	0,0017269	0,6952458	0,2130313
800	0,0160504	0,4030936	0,0179548	0,0242042	0,2158645	0,5055066	0,6176443	0,3290753	0,4091756	0,3499633	0,3314394	0,5681832	0,1155654	0,4119852	0,4384110	0,2845902	0,2806814	0,2768086	0,6783769	0,0388151	0,6331928	0,0216220	0,0521254	0,2829864	0,4852505	0,0215445	0,7113901	0,5421508	0,6570799	0,0037277	0,6662054	0,3059882
820	0,0153110	0,5328907	0,0081508	0,0557386	0,2359776	0,4130899	0,8754726	0,4778487	0,3268296	0,4358216	0,2259569	0,5175268	0,0792390	0,5285381	0,3675915	0,3987755	0,2045670	0,2081350	0,7051258	0,0607691	0,6883484	0,0260436	0,0305059	0,3858495	0,5434209	0,0354025	0,6722914	0,6134874	0,6837465	0,0008797	0,6514896	0,2805474
840	0,0056894	0,4619444	0,0191205	0,0304876	0,2198122	0,3775843	0,7295115	0,4765822	0,2973019	0,3199558	0,2175833	0,5316394	0,1000049	0,3596608	0,4277903	0,3250719	0,2782739	0,1334849	0,6202638	0,0439814	0,6193793	0,0153906	0,0515592	0,2821895	0,6038578	0,0468192	0,7449301	0,5543272	0,6026553	0,0027840	0,7137173	0,3178160
860	0,0066757	0,4205425	0,0069490	0,0427513	0,2374873	0,5111317	0,8113645	0,4385440	0,2986806	0,4124452	0,2274858	0,4868752	0,0485742	0,4132490	0,3984517	0,2704739	0,2194523	0,2577220	0,5886324	0,0554227	0,7413252	0,0137866	0,0223569	0,2777111	0,5986134	0,0187518	0,7189002	0,5738292	0,6739731	0,0006106	0,7460409	0,2973031
880	0,0072603	0,5355314	0,0264306	0,0209299	0,2265987	0,5318027	0,8906394	0,3187625	0,3422460	0,3077789	0,1952074	0,5778726	0,0739723	0,4201746	0,3689017	0,3199297	0,2599441	0,2364237	0,6727289	0,0458434	0,8430287	0,0160810	0,0261899	0,2539593	0,5597955	0,1105455	0,6680497	0,5576672	0,6963673	0,0032610	0,6905209	0,2602114
900	0,0142686	0,4912951	0,0450562	0,0160277	0,2006607	0,5119006	0,7603129	0,4618760	0,3440334	0,4320600	0,2326640	0,5169910	0,0718935	0,4219559	0,4833200	0,3672938	0,2477597	0,2213337	0,5401943	0,0700604	0,7507301	0,0116392	0,0456382	0,2682410	0,5559627	0,0229581	0,6356106	0,5785391	0,6676189	0,0037298	0,8131231	0,2528602
920	0,0209054	0,4560662	0,0495094	0,0133319	0,1933828	0,4281225	0,8531877	0,4319928	0,3647238	0,3751784	0,2178660	0,5388832	0,0999245	0,3041594	0,3978252	0,2831118	0,1384354	0,1665565	0,6634580	0,0428095	0,6075138	0,0180572	0,0489356	0,2931897	0,6824248	0,0153931	0,7903416	0,3835520	0,7484131	0,0064396	0,8376048	0,3144613
940	0,0133546	0,4285432	0,0683714	0,0368560	0,1263248	0,4164974	0,8356354	0,4120222	0,2977716	0,4032292	0,2571752	0,4720690	0,1087611	0,3455462	0,3811961	0,3071056	0,2353056	0,2218145	0,7045459	0,0771252	0,6916136	0,0208597	0,0374347	0,2306116	0,5697983	0,0182651	0,7909773	0,4062778	0,7079288	0,0032601	0,6417023	0,2921979
960	0,0033516	0,5090944	0,0397434	0,0079969	0,1512539	0,4518814	0,6874077	0,3295742	0,2963741	0,3263566	0,2303692	0,7236867	0,0910899	0,3914527	0,4066191	0,2935153	0,2381879	0,1796139	0,7034590	0,0725201	0,7433632	0,0227990	0,0451032	0,3160237	0,6099703	0,0183236	0,7276420	0,4436287	0,7052721	0,0024460	0,8359274	0,2890136
980	0,0212218	0,4637188	0,0352747	0,0191054	0,1652643	0,3715497	0,6847259	0,4448190	0,2648171	0,3959562	0,2721253	0,4859171	0,0916622	0,3502463	0,3749295	0,3189888	0,2497206	0,1916476	0,7769277	0,1524472	0,7238827	0,0280142	0,0708486	0,2178762	0,5928721	0,0248735	0,8238101	0,5444066	0,7645195	0,0036570	0,7438083	0,3279889
1000	0,0227889	0,4276845	0,0363798	0,0190635	0,2224557	0,4242223	0,7594810	0,3997586	0,3004057	0,4322956	0,2639166	0,6852352	0,1400067	0,4615582	0,3778420	0,3447603	0,2373808	0,3201636	0,6580739	0,0528179	0,6796040	0,0340567	0,0710832	0,1927395	0,5974172	0,0373195	0,8194340	0,5217128	0,6071511	0,0047324	0,7099960	0,3575910
1020	0,0225095	0,4154098	0,0300474	0,0124851	0,1656369	0,4218713	0,7695519	0,4861189	0,2398139	0,3870396	0,2483643	0,4522770	0,0994279	0,3755268	0,4460375	0,3886202	0,1847060	0,2272618	0,6661993	0,0370352	0,6758302	0,0318927	0,0225037	0,2033891	0,6400889	0,0512789	0,5931876	0,5643900	0,7766326	0,0106862	0,7425825	0,3132093
1040	0,0217514	0,5327439	0,0212807	0,0166683	0,2171138	0,4930611	0,6350046	0,3923158	0,3564626	0,3084338	0,2226761	0,5116949	0,0793746	0,5200059	0,4874477	0,3366738	0,2038713	0,2307196	0,8353229	0,0337065	0,8174151	0,0112046	0,0340560	0,2058256	0,5399184	0,0394768	0,7918113	0,5951161	0,6774874	0,0148576	0,7953902	0,2173812
1060	0,0239320	0,4729324	0,0503789	0,0184716	0,2248174	0,4588159	0,8244326	0,3852011	0,3387248	0,4078662	0,3341233	0,5772132	0,0740367	0,4744114	0,3975271	0,3575249	0,1835826	0,2242779	0,7604267	0,0393136	0,7440685	0,0030632	0,0466760	0,2554096	0,5175711	0,0170445	0,7470040	0,6221986	0,7921795	0,0091515	0,7361082	0,3048291
1080	0,0389855	0,4471280	0,0593494	0,0229410	0,1587675	0,4680523	0,5913995	0,3866176	0,3057375	0,4063617	0,2596820	0,5319527	0,0688468	0,4507495	0,4081559	0,3194057	0,2486574	0,2233551	0,7907361	0,0478183	0,7018249	0,0055215	0,0507174	0,3551839	0,5240222	0,0393112	0,7942653	0,5424660	0,7349458	0,0125708	0,6539795	0,2649334
1100	0,0122589	0,3915161	0,0314822	0,0146260	0,1990170	0,4923938	0,6825097	0,3809194	0,2500716	0,3096688	0,2382520	0,5050967	0,0901814	0,3964351	0,5412651	0,2928687	0,2497340	0,2151846	0,7961176	0,0172456	0,7690624	0,0044699	0,0340518	0,2913178	0,5506373	0,0368538	0,8304022	0,5937236	0,5805663	0,0041607	0,8034524	0,3039397

0	0,0303639	0,4299391	0,0172133	0,0211409	0,2065856	0,4122043	0,6400414	0,4108542	0,2981499	0,4308698	0,2256137	0,3821636	0,1352417	0,3326371	0,3458777	0,4388438	0,3169536	0,1494458	0,7678767	0,0256246	0,8622245	0,0150837	0,0499065	0,2624475	0,5358605	0,0824774	0,8068591	0,5922731	0,6715775	0,0020683	0,6782542	0,3226310
20	0,0131455	0,4294543	0,2038772	0,0439997	0,1675271	0,4859664	0,8220629	0,3265141	0,3530287	0,3660120	0,1726089	0,5660262	0,0614103	0,4103860	0,4298433	0,3904580	0,1812287	0,2305152	0,6677352	0,0561741	0,7129516	0,0573712	0,0317514	0,2284098	0,5992596	0,0996878	0,8100359	0,5763235	0,6097421	0,0636985	0,5899708	0,2619708
40	0,0177218	0,4754297	0,4411767	0,0280267	0,2079714	0,5058076	0,7656664	0,4105316	0,3057586	0,4051728	0,2047295	0,4946073	0,0808379	0,4520452	0,4641379	0,3059985	0,1717172	0,2509187	0,7351107	0,0806419	0,6956660	0,1212958	0,0628682	0,2577243	0,5459193	0,0744968	0,7193232	0,5768652	0,5537534	0,1688649	0,7094916	0,2509458
60	0,0529830	0,4240825	0,4919250	0,0148074	0,1681532	0,3706334	0,7243163	0,4330633	0,3187976	0,3806799	0,2283976	0,4540256	0,0822174	0,4165312	0,4650237	0,3076761	0,1796296	0,2355412	0,7993409	0,0468524	0,7060193	0,3217449	0,1601679	0,4377870	0,7831678	0,1776938	0,7907471	0,6027950	0,6931366	0,2176104	0,6917683	0,2677205
80	0,1370881	0,5666109	0,7791049	0,0173308	0,2187424	0,4432599	0,6690271	0,3224614	0,3252627	0,4211294	0,1752249	0,4374033	0,0827338	0,4846423	0,4340335	0,2720330	0,1659460	0,2088029	0,7543195	0,0450735	0,6892626	0,4594157	0,2177107	0,5152063	0,6773298	0,3319463	0,7014383	0,7248630	0,6824888	0,4561195	0,5753654	0,2704221
100	0,2331706	0,5569754	0,6259089	0,0415861	0,1847452	0,5992005	0,7154755	0,3861948	0,2499375	0,3834244	0,2009972	0,4654235	0,0894947	0,4700166	0,3939866	0,2021152	0,1612343	0,2189106	0,6782946	0,0354812	0,7522300	0,5355727	0,2963205	0,5453896	0,7318400	0,4600898	0,7780123	0,6918582	0,6849988	0,4211795	0,7655503	0,2579449
120	0,3419040	0,4517521	0,7632746	0,0738546	0,2538445	0,5295448	0,6624930	0,3148165	0,2656051	0,3499531	0,2104148	0,4916741	0,0703965	0,3299261	0,4277639	0,1677223	0,2999769	0,2406385	0,6025405	0,0514138	0,6847265	0,4863672	0,3792432	0,5269569	0,6540868	0,4851649	0,7769012	0,6150232	0,5965121	0,4384462	0,6476062	0,3266793
140	0,5282939	0,3861312	0,7395311	0,0467333	0,2341668	0,5142429	0,6161868	0,4370873	0,2605734	0,3660319	0,2600254	0,5534889	0,0640067	0,4431635	0,3691940	0,1921302	0,2528685	0,1813680	0,7240272	0,0446430	0,7310972	0,4316048	0,4473417	0,5229374	0,6950369	0,5525198	0,6180976	0,6248228	0,7009127	0,5484609	0,7152648	0,3647061
160	0,5266452	0,5089731	0,8011206	0,0617697	0,2891344	0,5245320	0,4928356	0,3708559	0,3413692	0,3704118	0,3411671	0,5374307	0,0952193	0,4028738	0,4137750	0,1941974	0,2912091	0,1955249	0,7864035	0,0283394	0,7481633	0,5454446	0,5608846	0,6794766	0,6913124	0,6635589	0,7531869	0,6526424	0,7469205	0,6212808	0,6968032	0,2502881
180	0,5445437	0,5995065	0,6777472	0,1181679	0,1998918	0,4799924	0,5058315	0,3100091	0,2708091	0,3903693	0,2809351	0,6195051	0,0950072	0,4180175	0,4686806	0,1790453	0,2466388	0,3067988	0,9179288	0,0360325	0,7049403	0,6158099	0,5321844	0,6056396	0,5930083	0,5808511	0,8356258	0,8143853	0,7497939	0,5751232	0,7913873	0,2604171
200	0,5153887	0,6041255	0,6023099	0,1229518	0,2700407	0,7515575	0,3392983	0,4322061	0,3156139	0,3741488	0,3123727	0,7060344	0,1165796	0,4887041	0,4007945	0,1711888	0,1979063	0,1777812	0,7846031	0,0196504	0,6551410	0,5945077	0,5940451	0,6716264	0,7194638	0,7102161	0,5547653	0,6964309	0,7606856	0,5646466	0,6539688	0,2853440
220	0,5386055	0,5299742	0,8059690	0,1323830	0,2406962	0,6134922	0,4057521	0,3691191	0,3371627	0,4507142	0,3505792	0,4159712	0,0812847	0,5357950	0,3593848	0,1730682	0,2901272	0,2396180	0,7078617	0,0335557	0,7294528	0,8060448	0,5755597	0,5559103	0,6041802	0,7553362	0,6382771	0,6956284	0,7615485	0,5850316	0,6528259	0,2440566
240	0,5805919	0,5815853	0,8511112	0,1517260	0,2546460	0,6312165	0,4506214	0,3508034	0,3133478	0,3757148	0,3345502	0,3829596	0,1027060	0,4199437	0,3429454	0,1494119	0,3121377	0,2578641	0,6438332	0,0748506	0,8309366	0,6576618	0,5959578	0,5193338	0,7261261	0,7815958	0,6036499	0,6350141	0,7444009	0,4819840	0,6145491	0,2099675
260	0,5086446	0,7161463	0,7703850	0,1761226	0,3322348	0,5670344	0,3842215	0,4017969	0,3613804	0,3532674	0,4359299	0,5206326	0,0467795	0,3914627	0,3992166	0,1631830	0,2925688	0,2788734	0,6427314	0,0222119	0,8023779	0,6538001	0,6071487	0,5367287	0,7263516	0,8687546	0,6609533	0,5849370	0,6859007	0,5820518	0,7842995	0,3429209
280	0,5672566	0,7331322	0,7422373	0,2129580	0,2214234	0,5930331	0,3686490	0,4168591	0,3994697	0,4470971	0,3925944	0,4425083	0,0873029	0,4469089	0,3315037	0,2193421	0,1807623	0,1958112	0,6390311	0,0067445	0,6936111	0,6886369	0,5723727	0,4420548	0,6299029	0,7303245	0,7433834	0,6894839	0,6367577	0,6370980	0,6721178	0,2745866
300	0,5344186	0,6883238	0,6567989	0,1370696	0,2953686	0,7390713	0,3733334	0,4289810	0,3106764	0,4150743	0,3604913	0,4238478	0,0862558	0,3972215	0,3867892	0,2569109	0,2851501	0,1842517	0,8068877	0,0259364	0,6423243	0,8272974	0,5873845	0,7388222	0,6213667	0,9434411	0,6885854	0,5764987	0,7288196	0,5960747	0,6824127	0,2850318
320	0,5414816	0,5983588	0,7345696	0,1461539	0,2702817	0,5673362	0,3869623	0,4591351	0,3018247	0,5707167	0,3811816	0,5028734	0,0764304	0,4343708	0,3786758	0,2170307	0,2066299	0,1756196	0,8109946	0,0356953	0,8338042	0,5923501	0,6536138	0,6645440	0,6763458	0,8311188	0,7371222	0,6458647	0,6784020	0,6567379	0,7737141	0,2726834
340	0,5776625	0,6048257	0,8413354	0,1944280	0,2764783	0,6269731	0,4616592	0,3898245	0,3248566	0,2792031	0,4415557	0,3957650	0,0881214	0,5234735	0,4565331	0,1794336	0,2258802	0,1683878	0,6882821	0,0603748	0,7535604	0,5989175	0,5619512	0,5882352	0,7787508	0,7311082	0,6936128	0,6259952	0,7523696	0,5146228	0,7020249	0,2366881
