"Time"	ihfA	hipB	hipA	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	tdcF	tdcB	tdcE	tdcC	tdcG	tdcD	yiaK	sgbU	yiaO	yiaN	sgbE	sgbH	yiaL	lyxK	yiaM	sra	ompC	csgG	csgF	csgE	ompF	micF
580	0,3499424	0,3429703	0,3642108	0,6201213	0,7104434	0,7804862	0,0850578	0,4926058	0,5727382	0,6275493	0,7553617	0,5731438	0,3069534	0,6050996	0,3988886	0,6420850	0,6805924	0,6124891	0,7042559	0,6878023	0,4962191	0,4282555	0,3594991	0,4399643	0,7234738	0,7106103	0,3946864	0,5293644	0,6367534	0,6199826	0,4585062	0,1475216
600	0,4039010	0,4183588	0,3387385	0,6664272	0,7355429	0,6756621	0,0720099	0,4127821	0,6106298	0,7231573	0,6103888	0,6290698	0,2135538	0,5760237	0,5482266	0,6722391	0,6013193	0,5273500	0,7665524	0,5257084	0,4597618	0,4265598	0,3804219	0,4098063	0,7989044	0,6257724	0,3295562	0,5735329	0,4545387	0,7420537	0,5396136	0,1908457
620	0,4679465	0,4517347	0,2974883	0,5602681	0,6800642	0,7566985	0,0902040	0,3725285	0,5077930	0,6185615	0,6210012	0,6637351	0,2263813	0,6600923	0,4010131	0,6741676	0,6143661	0,6631627	0,7108682	0,4112034	0,5038373	0,5839395	0,2704238	0,3798744	0,6556491	0,7029681	0,4514946	0,5732727	0,5536939	0,6746783	0,4641517	0,3475086
640	0,4298889	0,4239583	0,2090725	0,5764237	0,6211905	0,7345767	0,0607482	0,5515001	0,4784650	0,5397215	0,6270108	0,7654706	0,1363970	0,6626220	0,5269582	0,6996545	0,6181775	0,6798956	0,6344856	0,5205351	0,5692114	0,4226373	0,3077000	0,3505394	0,8688348	0,6446533	0,3714808	0,5853665	0,5804771	0,7547876	0,5513851	0,3239348
660	0,3907723	0,3722259	0,1254380	0,5676780	0,6150271	0,6680421	0,0677730	0,4013854	0,4869806	0,4780978	0,6547863	0,7032391	0,1420503	0,6443384	0,4198750	0,5815108	0,6302154	0,5233388	0,6894715	0,5309474	0,4858052	0,5368712	0,3000167	0,3981939	0,8221188	0,6374273	0,3406445	0,5732449	0,5949219	0,5362497	0,5612360	0,3149029
680	0,3653698	0,3323401	0,1745967	0,5491826	0,6145501	0,7625118	0,0927365	0,4133147	0,5313514	0,5402031	0,6394019	0,6048252	0,1380111	0,5882304	0,5010575	0,6820129	0,5645144	0,5867433	0,7140590	0,5053101	0,5549184	0,4612338	0,3025806	0,3065618	0,7232385	0,6803861	0,3640251	0,4946166	0,4988962	0,6568205	0,3893959	0,3029823
700	0,3544574	0,3912956	0,1344056	0,5950842	0,6728321	0,7287804	0,1550576	0,3921003	0,5882584	0,5772087	0,6615188	0,5825677	0,1234816	0,6147419	0,3820797	0,8136613	0,5758967	0,6254925	0,7352199	0,4820928	0,5228751	0,4046794	0,3778743	0,2966966	0,7881848	0,6715548	0,3630565	0,4681901	0,4797569	0,6268351	0,5039535	0,3845792
720	0,4187266	0,4965110	0,1552018	0,7081514	0,6861950	0,6605398	0,0995262	0,3740066	0,5136843	0,5760131	0,7688237	0,6294717	0,1232730	0,6967551	0,4084057	0,7814514	0,6094770	0,6710541	0,7822582	0,5665586	0,5277616	0,4236018	0,2558189	0,3021420	0,6652277	0,7834589	0,3295249	0,4543109	0,4885743	0,6556077	0,5372040	0,3995882
740	0,3769586	0,3853502	0,1345429	0,6846976	0,6067015	0,7222551	0,1212963	0,4028032	0,5470395	0,5527349	0,6462880	0,7075324	0,0944223	0,5932601	0,4874302	0,7300865	0,5262210	0,5979991	0,7365527	0,3759020	0,5143583	0,4378256	0,2741719	0,2434574	0,6471303	0,6573274	0,3466683	0,3920361	0,5224991	0,6775134	0,5313336	0,3981094
760	0,4728124	0,4399305	0,2357825	0,6843507	0,6708704	0,7093596	0,0887390	0,4353052	0,4739378	0,4186097	0,6711127	0,7550045	0,1066794	0,6679248	0,5388102	0,6471013	0,6453410	0,6702426	0,6060853	0,6035372	0,5033559	0,4179153	0,2725317	0,3444553	0,7292688	0,7832242	0,4233863	0,4823980	0,5940850	0,7020644	0,5860922	0,4638475
780	0,4223965	0,3893231	0,1333061	0,6361491	0,6541047	0,8233444	0,0950253	0,4584586	0,4175202	0,4679729	0,6412878	0,7066813	0,1172378	0,6236390	0,3882767	0,6582067	0,6509585	0,7841034	0,5699627	0,5169348	0,4725468	0,4280391	0,3381648	0,2651573	0,5772374	0,6611235	0,3508895	0,6988117	0,5521887	0,8767922	0,5718866	0,4429378
800	0,4333203	0,4254417	0,1245734	0,7318708	0,6936978	0,6925426	0,0853220	0,3975625	0,4745676	0,5736416	0,7365208	0,8093504	0,1783558	0,5686451	0,5008365	0,7024339	0,4680771	0,5014600	0,5408581	0,5569581	0,4541297	0,4600393	0,2678368	0,3680209	0,6009009	0,6180791	0,4385585	0,6529420	0,5682377	0,6825512	0,5553851	0,3471269
820	0,5334559	0,4830822	0,1554337	0,5737452	0,7483637	0,6866829	0,0536210	0,4145098	0,6261376	0,4694477	0,6532463	0,6779525	0,1610288	0,5830730	0,3433523	0,6990772	0,5764084	0,6532904	0,6503066	0,5273394	0,4958245	0,4432706	0,2570714	0,3681052	0,6412259	0,6646323	0,3871532	0,5302048	0,4655530	0,7639035	0,5812204	0,4518190
840	0,4647777	0,4303655	0,1326108	0,5860790	0,6631328	0,6812525	0,0902540	0,3626860	0,6114711	0,5579187	0,6449589	0,8072116	0,1533823	0,6556568	0,4121871	0,8371655	0,6122970	0,5508423	0,5891194	0,4652672	0,4532757	0,5307456	0,2506116	0,3528613	0,7362041	0,6899988	0,4151268	0,5619417	0,4978662	0,6445291	0,4668368	0,3251128
860	0,4881856	0,3700315	0,1184503	0,6009326	0,6361803	0,6833220	0,0729953	0,3817258	0,5334862	0,5976429	0,6459082	0,8687846	0,2071753	0,5319730	0,4462469	0,6993502	0,6721022	0,5478617	0,6052919	0,4851670	0,4271018	0,4628495	0,2707544	0,3529821	0,6709277	0,6531062	0,4208461	0,4392669	0,5092339	0,6148530	0,4582485	0,3349634
880	0,4084997	0,4643564	0,1399818	0,5630164	0,5610897	0,6624413	0,0985069	0,3732742	0,4689859	0,4296085	0,6929319	0,6486802	0,1364395	0,4815513	0,5045611	0,7287320	0,6731371	0,6299393	0,6436847	0,3781954	0,4873943	0,4356595	0,3117299	0,4220700	0,7162110	0,7227697	0,3700017	0,4333914	0,4752714	0,7615197	0,5021872	0,4549502
900	0,4604276	0,3020471	0,1793594	0,6181857	0,5224976	0,6716840	0,0455814	0,4159251	0,5950660	0,4708095	0,6227432	0,6721577	0,1335080	0,5423214	0,5299022	0,7862819	0,6948727	0,5359821	0,6227601	0,4049621	0,6150540	0,4556658	0,2982840	0,2781374	0,6227364	0,6472349	0,3621060	0,4641776	0,4765438	0,6091190	0,5405453	0,4182092
920	0,4031318	0,3851561	0,1821374	0,6643274	0,6574963	0,7253168	0,0656479	0,4311681	0,5848484	0,5894770	0,5369033	0,6343375	0,2021774	0,5481361	0,3747438	0,6884289	0,4995045	0,6347073	0,8167532	0,4273468	0,5719565	0,5259722	0,2727459	0,3268090	0,6470662	0,6241936	0,4013930	0,6030869	0,5106158	0,5372073	0,4832157	0,3492980
940	0,4461115	0,4100262	0,1638126	0,7128041	0,5493231	0,6157196	0,1131612	0,4133371	0,6104437	0,4856423	0,6680430	0,6482388	0,1505387	0,5636782	0,3820036	0,7282139	0,6045639	0,6439876	0,6336157	0,4592814	0,6071978	0,4877092	0,3410068	0,3907829	0,6561998	0,6638027	0,4585053	0,4845896	0,4984635	0,7493609	0,3988314	0,3950072
960	0,4332987	0,3655827	0,1509807	0,6354910	0,5692735	0,5934402	0,0499709	0,3559286	0,5734237	0,4918624	0,6879514	0,6322093	0,2363657	0,5664169	0,4963700	0,6856405	0,5948066	0,5765905	0,6301212	0,4655613	0,4877819	0,4526797	0,3271881	0,3509687	0,6568169	0,6747295	0,3594273	0,5538896	0,4310994	0,7795901	0,5260628	0,4011012
980	0,4467783	0,3096048	0,1642446	0,6737608	0,5358565	0,6830076	0,1343522	0,3002033	0,5658921	0,4239228	0,5694426	0,6102683	0,1395567	0,5635680	0,4400941	0,7941805	0,6866897	0,7620406	0,6370581	0,5024299	0,5481856	0,4179180	0,3743469	0,2946570	0,6361716	0,5977762	0,4261381	0,5470437	0,5140791	0,7801108	0,4720094	0,3789935
1000	0,4046029	0,3583314	0,2075884	0,6117679	0,6176591	0,6367164	0,0570322	0,3827309	0,5189435	0,4544194	0,6807840	0,6484286	0,1626455	0,5420180	0,4837543	0,6957309	0,6079601	0,6808946	0,7392770	0,4432744	0,4812961	0,3495541	0,3295955	0,3572182	0,7476290	0,8002452	0,4313373	0,5473035	0,4472537	0,6546704	0,4524751	0,3658203
1020	0,4844745	0,3709636	0,2462600	0,5706155	0,6173900	0,6595017	0,0778701	0,3961232	0,5584065	0,4826186	0,6334760	0,7549395	0,1179891	0,5678027	0,5156071	0,6568338	0,5785645	0,4882519	0,5967258	0,4036419	0,4225943	0,5331313	0,2792726	0,3340080	0,6570159	0,6620026	0,4221671	0,5272755	0,5607113	0,6180939	0,5416919	0,3224557
1040	0,4134237	0,4887215	0,2507400	0,6455508	0,6040421	0,7223735	0,0620202	0,4516898	0,5199719	0,5037072	0,7333685	0,6579136	0,1070904	0,5374914	0,4588355	0,7315992	0,5924201	0,4374570	0,5970244	0,4242242	0,5246436	0,4903186	0,3405631	0,3447855	0,5848684	0,7133828	0,3930581	0,4827129	0,6312368	0,5211528	0,5077147	0,3769500
1060	0,3649754	0,4329799	0,2376426	0,7526867	0,5968253	0,5811261	0,0720780	0,3788751	0,4830898	0,4683858	0,5422125	0,7534566	0,1634188	0,6081765	0,4214201	0,6929260	0,5031786	0,5643091	0,6059874	0,4193181	0,5529346	0,4832596	0,3195173	0,3285743	0,6036200	0,5811556	0,3890230	0,5827417	0,5725002	0,6472585	0,5043287	0,3918688
1080	0,4084503	0,4714290	0,1911909	0,5774960	0,5792387	0,6161138	0,0860905	0,4181809	0,5263750	0,4739823	0,6606418	0,7216778	0,1118928	0,5506946	0,4431826	0,6413010	0,5266078	0,4686373	0,7196424	0,4859874	0,4707624	0,5174129	0,3259627	0,3473752	0,5978115	0,7053346	0,4420338	0,5776046	0,5905498	0,7590898	0,5181566	0,3997321
1100	0,3825846	0,4542752	0,1994288	0,5732415	0,6535522	0,6337533	0,1061754	0,5080542	0,5948645	0,5526094	0,7237517	0,5888032	0,0986114	0,4756115	0,4221954	0,6233896	0,5467947	0,7296202	0,6269240	0,5605971	0,5309601	0,4234917	0,3323395	0,4680328	0,5779663	0,6699905	0,4996859	0,5496913	0,4344269	0,6806092	0,4843883	0,3312269

0	0,4724541	0,4279815	0,1245200	0,6458236	0,7810487	0,6339297	0,0961058	0,4651922	0,5417846	0,6260161	0,6684730	0,7484799	0,1498963	0,5238420	0,5490321	0,6742889	0,7020227	0,5609712	0,6172803	0,3975843	0,5020760	0,5203559	0,2331700	0,3431100	0,8413058	0,5200541	0,3169424	0,5628422	0,5847609	0,5910168	0,6627610	0,4922802
20	0,3511095	0,5332503	0,1385116	0,6555766	0,6123781	0,6763891	0,0465137	0,4566735	0,4844549	0,5572149	0,5807161	0,6879995	0,3314281	0,6638079	0,5117607	0,7697764	0,5454714	0,6000665	0,7207436	0,5849797	0,4813146	0,4448720	0,2704741	0,4057389	0,7284470	0,6867098	0,3442728	0,5461255	0,4370812	0,6354165	0,4770744	0,3650850
40	0,3125421	0,5194251	0,1651112	0,6789105	0,6333753	0,6126374	0,0254884	0,3550406	0,5940613	0,5143986	0,7032168	0,7900437	0,4816950	0,4773788	0,4169060	0,7060552	0,6673969	0,5386366	0,7310296	0,5067876	0,4235832	0,3627393	0,3513260	0,3739790	0,8093652	0,8342684	0,3469414	0,7619787	0,5553501	0,6122481	0,6762900	0,3367917
60	0,5281181	0,4718633	0,1619982	0,7109447	0,7462912	0,5314063	0,0306214	0,4276712	0,6445637	0,5000369	0,7329096	0,6739743	0,4715327	0,6320595	0,4964488	0,7763225	0,7270450	0,6253003	0,6597963	0,4464568	0,4898599	0,4801736	0,3379151	0,3687494	0,7465668	0,7656195	0,4533510	0,6321786	0,4508875	0,6062194	0,6284504	0,2976205
80	0,4020153	0,4519394	0,2140662	0,6576534	0,6156273	0,5177339	0,0305586	0,4523714	0,5739666	0,5029110	0,5576452	0,6707937	0,5714423	0,6103073	0,4544089	0,7560580	0,6337444	0,7280635	0,6613492	0,3936368	0,5552088	0,5180471	0,2908826	0,4351420	0,7534008	0,6372245	0,3990558	0,6574189	0,5362341	0,5995282	0,5304832	0,3013603
100	0,3715139	0,4569076	0,1348986	0,6257064	0,7209802	0,6268924	0,0134954	0,3798820	0,5883606	0,5369524	0,6459592	0,6635593	0,5807292	0,6171863	0,3212261	0,5879433	0,6238347	0,7605873	0,7390684	0,5059410	0,5893201	0,4536940	0,4037038	0,3793829	0,7139643	0,7285526	0,3482517	0,6367495	0,4488483	0,6856315	0,6314534	0,3143083
120	0,4980601	0,4022784	0,1130347	0,7418065	0,6324965	0,5396846	0,0193744	0,3869805	0,6238163	0,5841379	0,6554647	0,6376543	0,4598478	0,5965467	0,3775180	0,5963075	0,6176900	0,6850262	0,6804515	0,4832990	0,5447510	0,5036398	0,3410584	0,3026997	0,6884826	0,8321636	0,3113593	0,6264272	0,5829482	0,6638272	0,5478195	0,3338430
140	0,4141009	0,4753599	0,1128362	0,6396161	0,5749465	0,5820101	0,0204381	0,3321716	0,5509683	0,6304900	0,6360085	0,6578577	0,5116942	0,6359425	0,3619567	0,7250374	0,6610914	0,6742257	0,7392886	0,5280789	0,4891570	0,4652053	0,2391192	0,3015403	0,7486817	0,7508920	0,4257536	0,5857121	0,4947399	0,7525609	0,4903755	0,3335989
160	0,4917287	0,4669050	0,1421625	0,6825549	0,5753396	0,5611439	0,0551449	0,4322278	0,6161030	0,4658149	0,5629801	0,7347685	0,4473534	0,6785861	0,4127076	0,6377172	0,6700584	0,7115561	0,5780268	0,4783216	0,4142374	0,4589597	0,2880052	0,3431867	0,7265205	0,6109750	0,4127012	0,8040857	0,5204660	0,6329113	0,4252868	0,3066496
180	0,5037174	0,5043900	0,1149509	0,6967444	0,7677525	0,5281734	0,0277258	0,3396054	0,6197039	0,4617101	0,5585061	0,6341450	0,4843382	0,6991403	0,4000201	0,7191553	0,7073809	0,5267397	0,6347876	0,4403194	0,4720407	0,3644709	0,3416615	0,3598058	0,8206540	0,6862813	0,4967589	0,6667387	0,5749409	0,6627260	0,5607324	0,3222407
200	0,4706593	0,4336285	0,1374814	0,6640348	0,7016746	0,5270463	0,0260947	0,2904795	0,5502952	0,6027494	0,7154932	0,6186604	0,6336783	0,6127401	0,4776474	0,5901261	0,8038751	0,7151169	0,6006283	0,4582910	0,4772134	0,4545152	0,3054463	0,4345822	0,7625008	0,6470146	0,3128889	0,6243617	0,4959535	0,5800136	0,5191251	0,3600157
220	0,4131767	0,4973372	0,0992754	0,6008285	0,5991557	0,6602920	0,0069162	0,3621136	0,6354950	0,5541891	0,5492350	0,6231859	0,5865787	0,6561920	0,3554248	0,6281516	0,6487819	0,6480411	0,6908556	0,4992692	0,4307074	0,5095710	0,3227335	0,4073808	0,6661885	0,6985040	0,3483423	0,6932799	0,5168352	0,7603398	0,6022768	0,3967822
240	0,4176311	0,3928354	0,1482508	0,6465260	0,6573767	0,4748732	0,0108668	0,3971902	0,4705490	0,7400740	0,5866600	0,6505563	0,6335765	0,5351546	0,4090424	0,7421853	0,6434761	0,6997660	0,7190738	0,4676347	0,4210016	0,5074689	0,3155107	0,5573071	0,6782367	0,7420379	0,3148215	0,6385649	0,5298982	0,5871196	0,5520225	0,2426926
260	0,3586555	0,4278090	0,1702941	0,6096656	0,5754027	0,5756070	0,0164299	0,3526316	0,4663595	0,5295352	0,5624952	0,5587566	0,6055712	0,5394537	0,3473798	0,7834970	0,6526732	0,6927580	0,7772808	0,4297380	0,4199588	0,4532260	0,2445018	0,4742033	0,6461716	0,7273972	0,3157868	0,6504649	0,4649069	0,7410541	0,4920202	0,2956139
280	0,4466546	0,3943832	0,1418615	0,5838818	0,6052930	0,5501494	0,0132617	0,4090067	0,5928907	0,5511265	0,7086249	0,5792770	0,5483397	0,5915685	0,4911406	0,9098062	0,6586336	0,7796199	0,6778762	0,5619860	0,4966137	0,4721104	0,2833459	0,4904498	0,7433203	0,6936884	0,4166700	0,6581539	0,5089059	0,6715948	0,4037456	0,2472624
300	0,4231587	0,3884600	0,1745133	0,7177410	0,5712948	0,5680047	0,0143239	0,4040367	0,5970312	0,6685315	0,6238209	0,8265050	0,7002106	0,6434165	0,3455072	0,6206545	0,5538148	0,7064251	0,6265056	0,4384727	0,5069282	0,4042105	0,3037726	0,3432778	0,7276782	0,6613779	0,3907904	0,9125042	0,5127222	0,6279409	0,4404720	0,2858468
320	0,3619075	0,3713190	0,1369179	0,6317111	0,5667966	0,4634103	0,0407049	0,4504170	0,6505155	0,5206222	0,5761008	0,6158720	0,6457274	0,5201784	0,4657877	0,7278512	0,5152512	0,6734035	0,6770687	0,4208691	0,4930783	0,4615832	0,2800975	0,3919357	0,5830641	0,5712118	0,3938651	0,6277642	0,3994443	0,6080121	0,5038871	0,2641611
340	0,4030180	0,3821903	0,1373914	0,8744823	0,6427271	0,5504776	0,0230403	0,3109911	0,6134795	0,4434237	0,6535902	0,5828373	0,6125147	0,5837636	0,3389191	0,7322389	0,7055874	0,7590235	0,6483772	0,5039381	0,4701011	0,4370426	0,2417030	0,3733962	0,7139669	0,7089163	0,3534691	0,5680563	0,5009546	0,7637472	0,5827125	0,3183157
360	0,4028423	0,4348192	0,2261739	0,6665494	0,5055074	0,5821417	0,0193089	0,3786981	0,5939779	0,5064206	0,6656150	0,6309741	0,6254513	0,5687746	0,3865795	0,7375228	0,6260264	0,7326153	0,6166148	0,4658708	0,4544590	0,3980408	0,2939216	0,3855316	0,6754193	0,7697598	0,3359274	0,6732392	0,5074502	0,6470783	0,5821471	0,2938427
380	0,3911428	0,3078307	0,2441852	0,7266344	0,5766891	0,4446294	0,0350434	0,3853868	0,4966034	0,5598648	0,6323574	0,6073489	0,6899882	0,6543872	0,3494893	0,6975911	0,6611946	0,6307289	0,6583419	0,5314672	0,4492166	0,4573638	0,2351592	0,3693767	0,6758880	0,6635435	0,4043960	0,6766832	0,4863851	0,7104707	0,5850129	0,3465299
400	0,4092886	0,3759901	0,2203560	0,6628682	0,6229176	0,4127413	0,0222152	0,3299982	0,5988051	0,6020446	0,6368167	0,8400856	0,6768438	0,4833360	0,3838400	0,7209089	0,7407744	0,6801771	0,5359929	0,4592714	0,4531929	0,4861788	0,2737206	0,4030283	0,6285225	0,7461081	0,3727334	0,7620410	0,3958659	0,5969002	0,5416195	0,3716112
420	0,3439614	0,3814001	0,1728441	0,7456496	0,6461091	0,5483524	0,0170058	0,4230075	0,5532517	0,4054608	0,5902493	1,0000000	0,6823140	0,5023633	0,3853652	0,7093396	0,5815883	0,7257629	0,7189523	0,4404460	0,5430985	0,4930767	0,2783486	0,4955777	0,6721053	0,6698873	0,3524019	0,6512637	0,5243570	0,7199300	0,5749930	0,2647583
440	0,3723906	0,5513488	0,1655593	0,7304418	0,6907046	0,5818010	0,0365293	0,4110216	0,5701720	0,5074098	0,6483688	0,7300906	0,7323095	0,5856608	0,3655820	0,5965747	0,5685340	0,7699147	0,7527218	0,4930760	0,5135080	0,5215201	0,2775109	0,3002312	0,6073749	0,7833031	0,2741982	0,6470100	0,5028815	0,6009402	0,5912924	0,2282220
460	0,3480326	0,4560152	0,1336975	0,6559805	0,5675820	0,5312763	0,0157776	0,3418077	0,5721436	0,4351350	0,5617675	0,6641559	0,6592487	0,5237501	0,3309887	0,7159613	0,5194815	0,7307482	0,7530205	0,3994565	0,4695134	0,4638711	0,3099845	0,4674163	0,6963236	0,5753544	0,3682594	0,7557842	0,4404104	0,6703321	0,4951350	0,3169495
480	0,4600552	0,4565011	0,1307980	0,7366269	0,6189408	0,4800581	0,0248511	0,3518551	0,5194192	0,4168698	0,7329743	0,6429955	0,5779127	0,5053961	0,3972721	0,8357283	0,6806985	0,6624041	0,6247222	0,5670859	0,6018590	0,4906914	0,2564836	0,4012976	0,7352549	0,6816637	0,2857802	0,6373250	0,6117699	0,6551347	0,5458768	0,2232846
500	0,4381185	0,4764425	0,1497623	0,8042643	0,5954341	0,4978563	0,0309806	0,3239209	0,7472651	0,5028836	0,7529960	0,5529433	0,5620192	0,6052945	0,4376562	0,7838685	0,7424479	0,6930257	0,6232815	0,5188010	0,5499695	0,5497965	0,2623016	0,3832795	0,6486412	0,6554853	0,3703200	0,6772900	0,5107266	0,6124535	0,4799460	0,2238004
520	0,3803356	0,4634278	0,2004208	0,7381804	0,5895466	0,5521385	0,0350103	0,4792271	0,5891797	0,4780634	0,6244376	0,6481095	0,5316541	0,4729382	0,4027311	0,6926284	0,5618725	0,7368248	0,5629195	0,4987797	0,5142453	0,5205837	0,3535814	0,4283461	0,7124385	0,6961185	0,4379470	0,6615686	0,4851767	0,6820799	0,4337185	0,4148806
540	0,4133061	0,3010794	0,1427805	0,6326709	0,6689397	0,5869556	0,0151642	0,4906349	0,6561672	0,4480032	0,6754626	0,6431469	0,5940414	0,5051547	0,3674034	0,7384188	0,6119778	0,6107243	0,6070417	0,5888242	0,5332799	0,4037365	0,2357303	0,3342553	0,6559433	0,7423168	0,3797770	0,6086951	0,4941259	0,7068172	0,4822524	0,3332602
560	0,3558767	0,3674401	0,1463837	0,6682623	0,5473550	0,6155320	0,0315926	0,4637054	0,5115939	0,5622267	0,7871072	0,6403633	0,6327880	0,6171429	0,3662168	0,8123444	0,6490004	0,7247626	0,6651870	0,5676814	0,5523559	0,4490786	0,2583826	0,3730869	0,6438392	0,6127353	0,3983370	0,6704951	0,4671674	0,6987101	0,5676557	0,3313221
580	0,4327755	0,4054015	0,1312596	0,5848614	0,6783155	0,6405494	0,0433384	0,4699345	0,4752335	0,5061302	0,7357185	0,6698511	0,4320623	0,6222514	0,3494791	0,6584482	0,6461050	0,7635728	0,7176613	0,4780378	0,5929885	0,5732604	0,3511451	0,4617808	0,7369149	0,6744683	0,4851589	0,5832595	0,5908647	0,7219300	0,4711123	0,3199436
600	0,4163249	0,2994045	0,0952169	0,5952102	0,7330508	0,6579600	0,0691144	0,4168276	0,4635946	0,5179332	0,6802904	0,6665492	0,2366960	0,4697333	0,4666974	0,7047683	0,5568534	0,6539656	0,6606721	0,5311399	0,5890890	0,4365249	0,3379627	0,3969784	0,7204802	0,6672869	0,5138117	0,5646537	0,4715217	0,6709053	0,5467969	0,3215879
620	0,4097866	0,4586868	0,1212279	0,6031565	0,5882282	0,6921294	0,0632281	0,4514920	0,4220539	0,5996607	0,7865334	0,8153797	0,2601886	0,5916558	0,4237005	0,7521484	0,5011764	0,5899619	0,5624327	0,3555472	0,5331385	0,4525128	0,3641136	0,3867606	0,7223584	0,6400744	0,4035482	0,6241757	0,4919700	0,7596786	0,5338349	0,3817174
640	0,4243976	0,3780309	0,1482768	0,6472613	0,6713163	0,7020274	0,1031039	0,4823444	0,3713806	0,5207590	0,6836628	0,8820943	0,2157868	0,5268516	0,4540268	0,7331103	0,6344961	0,6370596	0,5668159	0,5533623	0,5710629	0,4225296	0,3915241	0,4265543	0,6558205	0,7251366	0,3666242	0,5686929	0,4558018	0,7089210	0,5282383	0,3964498
660	0,3833878	0,3489465	0,1665255	0,5612867	0,7600454	0,7007774	0,0519600	0,4170367	0,4327541	0,5848759	0,6708791	0,6936648	0,1494649	0,5155561	0,5098547	0,6501487	0,6662068	0,6058815	0,6952054	0,4664976	0,5832607	0,4593139	0,2883642	0,4404572	0,7600367	0,6804231	0,3672126	0,6056759	0,4328322	0,6720123	0,4958926	0,4254458
680	0,4259612	0,4161451	0,1444649	0,5645850	0,5518652	0,5672076	0,0667620	0,4002024	0,4385791	0,5741132	0,6321417	0,7152270	0,2269237	0,5638344	0,3807627	0,7518005	0,5659266	0,6368682	0,7070467	0,4906905	0,4468370	0,4438997	0,3339763	0,4117707	0,7586725	0,6996880	0,4185523	0,5800145	0,5048400	0,5930739	0,6085823	0,4378553
700	0,3754414	0,4162836	0,1261604	0,6332398	0,5672549	0,7595005	0,0808156	0,4586669	0,4382621	0,5707508	0,6429484	0,6579300	0,1608877	0,7062769	0,4685219	0,6905714	0,6923541	0,5467683	0,6454834	0,4783520	0,5047993	0,4313143	0,3532477	0,3707741	0,5953549	0,7260093	0,4382904	0,6135975	0,5551372	0,6203679	0,5140229	0,4065682
720	0,3264076	0,3984687	0,1894994	0,6342439	0,7338277	0,6784076	0,0709049	0,3833634	0,4969707	0,6296268	0,6978136	0,6093942	0,1426850	0,6019681	0,3988035	0,6093880	0,5908652	0,5784709	0,6966378	0,5885957	0,4400282	0,5135272	0,3048369	0,3713968	0,6945552	0,5668335	0,3985204	0,6259039	0,5566935	0,6565121	0,4606318	0,3632590
740	0,3795681	0,4647792	0,2382814	0,6183981	0,7239830	0,7827905	0,0540372	0,3769683	0,4754820	0,6150078	0,7738943	0,7173587	0,1739494	0,5721952	0,4906642	0,7236014	0,6216382	0,7071960	0,6075644	0,5644744	0,6238128	0,5079379	0,3773389	0,3337063	0,7534987	0,7602685	0,4046924	0,6083657	0,4979750	0,6736217	0,4891431	0,3666395
760	0,4300740	0,4352229	0,1436090	0,6733622	0,6191635	0,7093062	0,0397900	0,3687447	0,5505143	0,5827206	0,5612769	0,6345835	0,1116770	0,5644917	0,4504905	0,7121547	0,6217526	0,6680349	0,5941494	0,5197242	0,5467228	0,5105682	0,2907143	0,5099344	0,5561552	0,7691744	0,3939647	0,5352653	0,5014835	0,5812019	0,5569211	0,3686289
780	0,4132113	0,3789890	0,1209188	0,6485823	0,7222263	0,7386138	0,0512302	0,4840487	0,6270757	0,4715722	0,5610160	0,7211064	0,1616510	0,6312716	0,4486568	0,7432495	0,7607584	0,5518639	0,6921031	0,3882154	0,5638226	0,4711003	0,4204685	0,4119764	0,6418941	0,6648417	0,3814398	0,4576518	0,6385319	0,5621355	0,5556092	0,3152135
800	0,3442644	0,3926200	0,1629950	0,7030443	0,6946450	0,6372166	0,1081652	0,3487152	0,7294827	0,5645484	0,6802587	0,7853563	0,0939809	0,6258860	0,5192290	0,6646415	0,7245645	0,6111014	0,6369121	0,4512841	0,5122629	0,4539423	0,3056000	0,3623548	0,5948632	0,8177670	0,3737698	0,4686022	0,5969358	0,5629822	0,5242070	0,5421145
820	0,3416489	0,4290471	0,1315656	0,5617636	0,6890751	0,8856463	0,0758771	0,4153605	0,7561803	0,4940865	0,6735916	0,7250273	0,1166387	0,6173919	0,4033437	0,6595912	0,6746626	0,4627513	0,7337520	0,4831285	0,4428401	0,5041810	0,2653633	0,3339387	0,6226257	0,6443146	0,4631285	0,5212235	0,4704782	0,6366230	0,4571696	0,3714413
840	0,3815689	0,4148906	0,1437569	0,7017701	0,6658920	0,6935028	0,0542797	0,3904624	0,6308226	0,5923603	0,7186442	0,5626427	0,1055636	0,5746964	0,3599936	0,6383059	0,5389388	0,7552653	0,6723838	0,5026696	0,5411435	0,5118539	0,3819917	0,4024709	0,7299167	0,5482353	0,4091180	0,4935014	0,4986748	0,5944884	0,4850160	0,3456847
860	0,4266670	0,3428751	0,1477365	0,5978333	0,6901974	0,8178404	0,0802216	0,3685418	0,4663579	0,4543957	0,7326828	0,7890444	0,1559160	0,6116845	0,4563838	0,6269536	0,5234566	0,6444399	0,5327829	0,4761446	0,5295913	0,5530162	0,3029350	0,2882586	0,7162658	0,6770878	0,3332099	0,5257843	0,5709985	0,7768585	0,4699426	0,3477681
