"Time"	lldR	arcA	betI	xylR	gadX	torR	rutR	gadW	nemR	gadE	gadA	hdeB	yhiD	hdeA	gadC	cadA	cadB	gadB	mdtE	mdtF	betB	betT	lldD	gadY	betA	lldP	nemA	slp	dctR	hdeD	rutD	rutA
260	0,2301362	1,0000000	0,5002163	0,1551957	0,8477840	0,6210314	0,6400573	0,3958679	0,3955130	0,6810415	0,9817146	0,6012167	0,9029883	0,7809999	0,7171234	0,6658108	0,0587356	0,8932734	0,7899600	0,8320210	0,1108108	0,0997300	0,0038063	0,8167507	0,5452329	0,1870828	0,8096677	0,7366032	0,9996767	0,9329177	0,9314177	0,6113308
280	0,2274277	1,0000000	0,5002163	0,1551976	0,8474218	0,6210314	0,6400573	0,3960486	0,3955130	0,6802281	0,9815829	0,5996625	0,9020170	0,7801267	0,7159745	0,6648106	0,0587352	0,8922608	0,7887898	0,8311566	0,1108108	0,0987809	0,0033666	0,8164215	0,5442465	0,1851718	0,8096677	0,7364988	0,9996941	0,9360004	0,9343264	0,6113308
300	0,2249706	1,0000000	0,5002163	0,1551993	0,8471789	0,6210314	0,6400573	0,3961650	0,3955130	0,6795399	0,9814823	0,5984975	0,9012720	0,7793986	0,7151190	0,6639349	0,0587349	0,8914770	0,7878306	0,8303954	0,1108108	0,0980643	0,0030899	0,8161865	0,5435541	0,1833544	0,8096677	0,7364296	0,9997031	0,9381223	0,9363464	0,6113308
320	0,2227408	1,0000000	0,5002163	0,1552008	0,8470162	0,6210314	0,6400573	0,3962388	0,3955130	0,6789559	0,9814069	0,5976385	0,9007087	0,7787961	0,7144791	0,6631757	0,0587347	0,8908746	0,7870486	0,8297324	0,1108108	0,0975255	0,0029224	0,8160199	0,5430705	0,1816381	0,8096677	0,7363834	0,9997079	0,9395755	0,9377433	0,6113308
340	0,2207168	1,0000000	0,5002163	0,1552021	0,8469075	0,6210314	0,6400573	0,3962844	0,3955130	0,6784592	0,9813511	0,5970145	0,9002880	0,7783003	0,7139968	0,6625222	0,0587344	0,8904139	0,7864129	0,8291590	0,1108108	0,0971220	0,0028272	0,8159024	0,5427340	0,1800265	0,8096677	0,7363521	0,9997104	0,9405654	0,9387057	0,6113308
360	0,2188789	1,0000000	0,5002163	0,1552032	0,8468351	0,6210314	0,6400573	0,3963116	0,3955130	0,6780357	0,9813105	0,5965673	0,8999773	0,7778939	0,7136297	0,6619624	0,0587343	0,8900626	0,7858967	0,8286654	0,1108108	0,0968209	0,0027793	0,8158199	0,5425008	0,1785201	0,8096677	0,7363306	0,9997117	0,9412358	0,9393666	0,6113308
380	0,2172096	1,0000000	0,5002163	0,1552042	0,8467871	0,6210314	0,6400573	0,3963269	0,3955130	0,6776742	0,9812812	0,5962507	0,8997501	0,7775615	0,7133472	0,6614845	0,0587341	0,8897952	0,7854772	0,8282416	0,1108108	0,0965967	0,0027618	0,8157620	0,5423397	0,1771173	0,8096677	0,7363156	0,9997123	0,9416867	0,9398193	0,6113308
400	0,2156931	1,0000000	0,5002163	0,1552051	0,8467554	0,6210314	0,6400573	0,3963346	0,3955130	0,6773650	0,9812603	0,5960293	0,8995855	0,7772900	0,7131272	0,6610773	0,0587340	0,8895914	0,7851357	0,8278784	0,1108108	0,0964303	0,0027636	0,8157215	0,5422287	0,1758152	0,8096677	0,7363050	0,9997127	0,9419874	0,9401286	0,6113308
420	0,2143151	1,0000000	0,5002163	0,1552058	0,8467348	0,6210314	0,6400573	0,3963376	0,3955130	0,6771003	0,9812455	0,5958765	0,8994673	0,7770680	0,7129538	0,6607307	0,0587339	0,8894359	0,7848568	0,8275674	0,1108108	0,0963071	0,0027772	0,8156931	0,5421524	0,1746095	0,8096677	0,7362973	0,9997129	0,9421858	0,9403395	0,6113308
440	0,2130627	1,0000000	0,5002163	0,1552065	0,8467214	0,6210314	0,6400573	0,3963376	0,3955130	0,6768736	0,9812351	0,5957725	0,8993831	0,7768865	0,7128155	0,6604358	0,0587339	0,8893168	0,7846283	0,8273012	0,1108108	0,0962160	0,0027975	0,8156732	0,5421001	0,1734955	0,8096677	0,7362917	0,9997130	0,9423150	0,9404829	0,6113308
460	0,2119242	1,0000000	0,5002163	0,1552071	0,8467130	0,6210314	0,6400573	0,3963360	0,3955130	0,6766792	0,9812279	0,5957028	0,8993236	0,7767376	0,7127039	0,6601847	0,0587338	0,8892253	0,7844403	0,8270733	0,1108108	0,0961488	0,0028215	0,8156592	0,5420644	0,1724682	0,8096677	0,7362875	0,9997130	0,9423974	0,9405804	0,6113308
480	0,2108892	1,0000000	0,5002163	0,1552076	0,8467077	0,6210314	0,6400573	0,3963334	0,3955130	0,6765125	0,9812228	0,5956571	0,8992820	0,7766154	0,7126130	0,6599710	0,0587338	0,8891546	0,7842849	0,8268783	0,1108108	0,0960992	0,0028471	0,8156493	0,5420400	0,1715223	0,8096677	0,7362844	0,9997130	0,9424485	0,9406465	0,6113308
500	0,2099481	1,0000000	0,5002163	0,1552080	0,8467046	0,6210314	0,6400573	0,3963304	0,3955130	0,6763695	0,9812194	0,5956278	0,8992531	0,7765146	0,7125383	0,6597888	0,0587337	0,8890995	0,7841559	0,8267112	0,1108108	0,0960628	0,0028728	0,8156423	0,5420234	0,1706524	0,8096677	0,7362819	0,9997130	0,9424789	0,9406913	0,6113308
520	0,2090922	1,0000000	0,5002163	0,1552084	0,8467028	0,6210314	0,6400573	0,3963274	0,3955130	0,6762467	0,9812170	0,5956098	0,8992334	0,7764314	0,7124763	0,6596335	0,0587337	0,8890565	0,7840484	0,8265680	0,1108108	0,0960361	0,0028981	0,8156373	0,5420120	0,1698533	0,8096677	0,7362800	0,9997130	0,9424957	0,9407216	0,6113308
540	0,2083138	1,0000000	0,5002163	0,1552087	0,8467019	0,6210314	0,6400573	0,3963244	0,3955130	0,6761413	0,9812154	0,5955993	0,8992200	0,7763624	0,7124247	0,6595010	0,0587336	0,8890225	0,7839585	0,8264453	0,1108108	0,0960164	0,0029223	0,8156337	0,5420044	0,1691201	0,8096677	0,7362786	0,9997130	0,9425038	0,9407420	0,6113308
560	0,2076058	1,0000000	0,5002163	0,1552090	0,8467016	0,6210314	0,6400573	0,3963216	0,3955130	0,6760508	0,9812143	0,5955938	0,8992112	0,7763049	0,7123813	0,6593877	0,0587336	0,8889954	0,7838829	0,8263401	0,1108108	0,0960020	0,0029452	0,8156310	0,5419992	0,1684477	0,8096677	0,7362774	0,9997130	0,9425063	0,9407558	0,6113308
580	0,2097123	1,0000000	0,5002163	0,1552093	0,8643111	0,6210314	0,6400573	0,3961615	0,3955130	0,6760752	0,9812158	0,5956706	0,8992649	0,7762872	0,7126508	0,6593044	0,0587336	0,8890893	0,7838904	0,8214859	0,1108108	0,0993504	0,0136738	0,8156959	0,5506257	0,1678509	0,8096677	0,7363938	0,9894566	0,8989874	0,9102427	0,6113308
600	0,2148816	1,0000000	0,5002163	0,1552095	0,8939933	0,6210314	0,6400573	0,3949184	0,3955130	0,6768812	0,9812404	0,5964261	0,8998163	0,7765367	0,7151549	0,6593526	0,0587338	0,8900620	0,7844817	0,8129516	0,1108108	0,1066866	0,0346661	0,8162861	0,5683918	0,1674897	0,8096677	0,7373121	0,9740637	0,8135041	0,8483538	0,6113308
620	0,2210244	1,0000000	0,5002163	0,1552097	0,9203872	0,6210314	0,6400573	0,3923116	0,3955130	0,6788243	0,9813222	0,5984791	0,9012476	0,7772719	0,7208287	0,6596526	0,0587344	0,8923570	0,7860360	0,8054853	0,1108108	0,1153129	0,0562580	0,8176978	0,5879194	0,1675718	0,8096677	0,7391989	0,9624914	0,7245627	0,7814374	0,6113308
640	0,2272473	1,0000000	0,5002163	0,1552099	0,9402160	0,6210314	0,6400573	0,3889884	0,3955130	0,6815738	0,9814870	0,6019551	0,9035356	0,7785080	0,7286843	0,6602673	0,0587352	0,8956805	0,7884487	0,8004911	0,1108108	0,1237954	0,0745540	0,8197482	0,6058497	0,1681916	0,8096677	0,7415228	0,9554611	0,6474425	0,7209782	0,6113308
660	0,2331841	1,0000000	0,5002163	0,1552101	0,9540834	0,6210314	0,6400573	0,3856826	0,3955130	0,6846095	0,9817367	0,6065603	0,9064101	0,7801259	0,7372273	0,6612013	0,0587363	0,8994959	0,7913873	0,7978717	0,1108108	0,1314463	0,0885288	0,8220684	0,6209421	0,1693290	0,8096677	0,7437310	0,9516542	0,5862649	0,6708802	0,6113308
680	0,2386995	1,0000000	0,5002163	0,1552102	0,9634557	0,6210314	0,6400573	0,3828376	0,3955130	0,6875309	0,9820501	0,6117914	0,9095408	0,7819625	0,7453040	0,6624079	0,0587375	0,9033366	0,7945086	0,7970407	0,1108108	0,1380043	0,0984419	0,8243344	0,6330086	0,1708948	0,8096677	0,7455268	0,9497383	0,5402881	0,6314301	0,6113308
700	0,2437590	1,0000000	0,5002163	0,1552103	0,9696883	0,6210314	0,6400573	0,3806053	0,3955130	0,6901228	0,9823947	0,6171301	0,9126428	0,7838661	0,7522866	0,6638065	0,0587386	0,9068953	0,7975499	0,7973743	0,1108108	0,1434396	0,1050190	0,8263459	0,6423332	0,1727725	0,8096677	0,7468439	0,9488144	0,5070123	0,6013890	0,6113308
720	0,2483704	1,0000000	0,5002163	0,1552104	0,9738048	0,6210314	0,6400573	0,3789591	0,3955130	0,6923136	0,9827383	0,6221639	0,9155159	0,7857185	0,7579684	0,6653037	0,0587396	0,9100119	0,8003446	0,7983703	0,1108108	0,1478386	0,1090606	0,8280176	0,6493666	0,1748458	0,8096677	0,7477418	0,9483714	0,4836213	0,5790483	0,6113308
740	0,2525592	1,0000000	0,5002163	0,1552105	0,9765182	0,6210314	0,6400573	0,3777962	0,3955130	0,6941151	0,9830565	0,6266305	0,9180454	0,7874404	0,7623992	0,6668123	0,0587406	0,9126329	0,8028076	0,7996747	0,1108108	0,1513365	0,1112772	0,8293428	0,6545768	0,1770134	0,8096677	0,7483219	0,9481497	0,4675815	0,5627234	0,6113308
760	0,2563564	1,0000000	0,5002163	0,1552106	0,9783069	0,6210314	0,6400573	0,3769991	0,3955130	0,6955762	0,9833346	0,6304087	0,9201860	0,7889866	0,7657517	0,6682627	0,0587414	0,9147713	0,8049126	0,8010611	0,1108108	0,1540800	0,1122383	0,8303574	0,6583826	0,1791943	0,8096677	0,7486822	0,9480276	0,4568343	0,5509546	0,6113308
780	0,2597944	1,0000000	0,5002163	0,1552106	0,9794871	0,6210314	0,6400573	0,3764645	0,3955130	0,6967556	0,9835670	0,6334844	0,9219411	0,7903383	0,7682346	0,6696070	0,0587421	0,9164762	0,8066706	0,8023970	0,1108108	0,1562088	0,1123727	0,8311140	0,6611316	0,1813279	0,8096677	0,7488996	0,9479522	0,4498025	0,5425605	0,6113308
800	0,2629043	1,0000000	0,5002163	0,1552107	0,9802664	0,6210314	0,6400573	0,3761116	0,3955130	0,6977084	0,9837541	0,6359114	0,9233433	0,7914955	0,7700472	0,6708176	0,0587426	0,9178113	0,8081134	0,8036141	0,1108108	0,1578462	0,1119897	0,8316670	0,6630993	0,1833721	0,8096677	0,7490285	0,9479012	0,4453242	0,5366250	0,6113308
820	0,2657157	1,0000000	0,5002163	0,1552108	0,9807813	0,6210314	0,6400573	0,3758816	0,3955130	0,6984811	0,9839004	0,6377778	0,9244397	0,7924698	0,7713584	0,6718837	0,0587431	0,9188423	0,8092822	0,8046845	0,1108108	0,1590965	0,1113046	0,8320652	0,6644969	0,1852998	0,8096677	0,7491041	0,9478651	0,4425676	0,5324576	0,6113308
840	0,2682558	1,0000000	0,5002163	0,1552108	0,9811214	0,6210314	0,6400573	0,3757333	0,3955130	0,6991112	0,9840121	0,6391826	0,9252818	0,7932794	0,7723030	0,6728065	0,0587435	0,9196299	0,8102201	0,8056043	0,1108108	0,1600454	0,1104627	0,8323484	0,6654833	0,1870957	0,8096677	0,7491486	0,9478395	0,4409501	0,5295489	0,6113308
860	0,2705497	1,0000000	0,5002163	0,1552108	0,9813459	0,6210314	0,6400573	0,3756389	0,3955130	0,6996277	0,9840956	0,6402210	0,9259186	0,7939454	0,7729833	0,6735949	0,0587438	0,9202267	0,8109677	0,8063826	0,1108108	0,1607619	0,1095589	0,8325480	0,6661757	0,1887533	0,8096677	0,7491751	0,9478216	0,4400713	0,5275289	0,6113308
880	0,2726203	1,0000000	0,5002163	0,1552109	0,9814939	0,6210314	0,6400573	0,3755796	0,3955130	0,7000535	0,9841571	0,6409766	0,9263938	0,7944888	0,7734747	0,6742617	0,0587440	0,9206762	0,8115612	0,8070345	0,1108108	0,1613006	0,1086528	0,8326877	0,6666593	0,1902721	0,8096677	0,7491912	0,9478094	0,4396603	0,5261321	0,6113308
900	0,2744889	1,0000000	0,5002163	0,1552109	0,9815913	0,6210314	0,6400573	0,3755430	0,3955130	0,7004060	0,9842016	0,6415190	0,9267445	0,7949297	0,7738319	0,6748218	0,0587442	0,9210133	0,8120313	0,8075769	0,1108108	0,1617040	0,1077804	0,8327849	0,6669958	0,1916561	0,8096677	0,7492014	0,9478014	0,4395369	0,5251697	0,6113308
920	0,2761745	1,0000000	0,5002163	0,1552109	0,9816552	0,6210314	0,6400573	0,3755211	0,3955130	0,7006990	0,9842335	0,6419037	0,9270005	0,7952857	0,7740938	0,6752900	0,0587443	0,9212654	0,8124035	0,8080266	0,1108108	0,1620051	0,1069614	0,8328523	0,6672290	0,1929116	0,8096677	0,7492081	0,9477964	0,4395827	0,5245087	0,6113308
940	0,2776946	1,0000000	0,5002163	0,1552110	0,9816970	0,6210314	0,6400573	0,3755084	0,3955130	0,7009433	0,9842562	0,6421734	0,9271858	0,7955726	0,7742879	0,6756800	0,0587445	0,9214538	0,8126986	0,8083987	0,1108108	0,1622293	0,1062053	0,8328988	0,6673901	0,1940470	0,8096677	0,7492127	0,9477935	0,4397216	0,5240561	0,6113308
960	0,2790650	1,0000000	0,5002163	0,1552110	0,9817243	0,6210314	0,6400573	0,3755017	0,3955130	0,7011476	0,9842721	0,6423605	0,9273188	0,7958033	0,7744334	0,6760044	0,0587446	0,9215946	0,8129331	0,8087064	0,1108108	0,1623956	0,1055152	0,8329309	0,6675011	0,1950712	0,8096677	0,7492160	0,9477919	0,4399056	0,5237468	0,6113308
980	0,2803003	1,0000000	0,5002163	0,1552110	0,9817419	0,6210314	0,6400573	0,3754986	0,3955130	0,7013187	0,9842832	0,6424889	0,9274135	0,7959887	0,7745440	0,6762740	0,0587446	0,9217000	0,8131199	0,8089611	0,1108108	0,1625189	0,1048901	0,8329531	0,6675774	0,1959932	0,8096677	0,7492185	0,9477913	0,4401051	0,5235359	0,6113308
1000	0,2814135	1,0000000	0,5002163	0,1552110	0,9817533	0,6210314	0,6400573	0,3754977	0,3955130	0,7014624	0,9842909	0,6425761	0,9274804	0,7961379	0,7746291	0,6764980	0,0587447	0,9217791	0,8132695	0,8091721	0,1108108	0,1626099	0,1043267	0,8329684	0,6676296	0,1968222	0,8096677	0,7492204	0,9477912	0,4403027	0,5233925	0,6113308
1020	0,2824164	1,0000000	0,5002163	0,1552110	0,9817605	0,6210314	0,6400573	0,3754981	0,3955130	0,7015831	0,9842962	0,6426345	0,9275274	0,7962580	0,7746954	0,6766843	0,0587447	0,9218386	0,8133897	0,8093471	0,1108108	0,1626771	0,1038208	0,8329789	0,6676654	0,1975668	0,8096677	0,7492219	0,9477914	0,4404888	0,5232950	0,6113308
1040	0,2833199	1,0000000	0,5002163	0,1552110	0,9817650	0,6210314	0,6400573	0,3754991	0,3955130	0,7016846	0,9842998	0,6426731	0,9275601	0,7963550	0,7747477	0,6768393	0,0587448	0,9218837	0,8134868	0,8094926	0,1108108	0,1627267	0,1033675	0,8329862	0,6676898	0,1982350	0,8096677	0,7492232	0,9477918	0,4406586	0,5232289	0,6113308
1060	0,2841337	1,0000000	0,5002163	0,1552110	0,9817678	0,6210314	0,6400573	0,3755005	0,3955130	0,7017701	0,9843023	0,6426982	0,9275827	0,7964334	0,7747894	0,6769685	0,0587448	0,9219181	0,8135655	0,8096138	0,1108108	0,1627631	0,1029619	0,8329913	0,6677064	0,1988345	0,8096677	0,7492242	0,9477923	0,4408103	0,5231841	0,6113308
1080	0,2848665	1,0000000	0,5002163	0,1552111	0,9817694	0,6210314	0,6400573	0,3755020	0,3955130	0,7018421	0,9843039	0,6427141	0,9275981	0,7964969	0,7748230	0,6770763	0,0587449	0,9219444	0,8136297	0,8097148	0,1108108	0,1627898	0,1025992	0,8329948	0,6677177	0,1993722	0,8096677	0,7492250	0,9477928	0,4409437	0,5231538	0,6113308
1100	0,2855263	1,0000000	0,5002163	0,1552111	0,9817704	0,6210314	0,6400573	0,3755035	0,3955130	0,7019028	0,9843051	0,6427239	0,9276086	0,7965486	0,7748502	0,6771663	0,0587449	0,9219646	0,8136822	0,8097992	0,1108108	0,1628095	0,1022750	0,8329973	0,6677254	0,1998543	0,8096677	0,7492257	0,9477933	0,4410599	0,5231334	0,6113308

0	0,2935006	1,0000000	0,5002163	0,1551229	0,9817716	0,6210314	0,6400573	0,3755086	0,3955130	0,7020779	0,9843074	0,6427402	0,9276313	0,7966949	0,7749254	0,6774241	0,0587449	0,9220179	0,8138291	0,8100403	0,1108108	0,1628631	0,0985862	0,8330028	0,6677415	0,2054770	0,8096677	0,7492276	0,9477949	0,4414087	0,5230910	0,6113308
20	0,2875984	1,0000000	0,5002163	0,1551339	0,9287919	0,6210314	0,6400573	0,3759179	0,3925884	0,7078301	0,9843046	0,6688085	0,9274972	0,7942456	0,7927644	0,6774971	0,0687362	0,9291757	0,8283404	0,8099366	0,1108108	0,1628630	0,0987022	0,8328431	0,6677415	0,2053115	0,8097526	0,7489956	0,9476314	0,4688702	0,5288697	0,6113308
40	0,2755414	1,0000000	0,5002163	0,1551436	0,8395001	0,6210314	0,6400573	0,3793169	0,3874059	0,7172051	0,9842621	0,7147685	0,9261648	0,7886232	0,8171423	0,6778657	0,0871067	0,9415759	0,8570919	0,8086882	0,1108108	0,1628630	0,0990614	0,8313151	0,6677415	0,2049093	0,8105303	0,7469052	0,9462048	0,5228573	0,5405879	0,6113308
60	0,2617001	1,0000000	0,5002163	0,1551521	0,7601286	0,6210314	0,6400573	0,3870458	0,3827923	0,7240484	0,9840758	0,7561927	0,9223685	0,7813024	0,8309760	0,6785790	0,1050814	0,9524923	0,8872359	0,8054022	0,1108108	0,1628630	0,0999724	0,8272663	0,6677415	0,2039527	0,8124505	0,7416087	0,9428138	0,5787400	0,5532575	0,6113308
80	0,2479283	1,0000000	0,5002163	0,1551595	0,7005231	0,6210314	0,6400573	0,3978220	0,3795484	0,7267596	0,9836114	0,7855820	0,9156198	0,7730289	0,8337146	0,6791965	0,1199032	0,9599346	0,9134312	0,8001986	0,1108108	0,1628629	0,1016232	0,8207042	0,6677415	0,2022447	0,8153033	0,7332937	0,9379401	0,6260792	0,5647044	0,6113308
100	0,2349576	1,0000000	0,5002163	0,1551660	0,6588000	0,6210314	0,6400573	0,4095357	0,3775918	0,7259248	0,9827772	0,8024502	0,9062465	0,7642876	0,8292113	0,6791018	0,1312157	0,9638621	0,9341124	0,7938343	0,1108108	0,1628629	0,1040689	0,8124754	0,6677415	0,1997339	0,8185558	0,7231510	0,9325703	0,6617442	0,5741895	0,6113308
120	0,2230275	1,0000000	0,5002163	0,1551716	0,6304678	0,6210314	0,6400573	0,4204953	0,3765662	0,7228422	0,9815686	0,8090041	0,8951222	0,7554617	0,8212154	0,6778611	0,1394948	0,9649853	0,9494698	0,7871476	0,1108108	0,1628629	0,1072728	0,8036760	0,6677415	0,1964751	0,8216997	0,7126208	0,9275528	0,6862703	0,5816586	0,6113308
140	0,2121684	1,0000000	0,5002163	0,1551766	0,6114047	0,6210314	0,6400573	0,4297863	0,3761141	0,7187111	0,9800652	0,8082100	0,8833046	0,7468714	0,8122498	0,6753729	0,1454043	0,9641961	0,9603758	0,7807474	0,1108108	0,1628629	0,1111483	0,7952316	0,6677415	0,1925836	0,8244085	0,7028525	0,9233519	0,7017335	0,5873462	0,6113308
160	0,2023272	1,0000000	0,5002163	0,1551809	0,5985409	0,6210314	0,6400573	0,4371489	0,3759696	0,7143461	0,9783961	0,8028829	0,8717364	0,7387704	0,8037100	0,6718207	0,1495567	0,9622945	0,9678460	0,7749549	0,1108108	0,1628629	0,1155888	0,7877298	0,6677415	0,1881996	0,8265490	0,6944966	0,9200885	0,7105309	0,5915760	0,6113308
180	0,1934225	1,0000000	0,5002163	0,1551847	0,5897814	0,6210314	0,6400573	0,4427176	0,3759649	0,7101913	0,9766978	0,7952851	0,8610911	0,7313382	0,7962295	0,6675413	0,1524447	0,9598863	0,9728004	0,7698720	0,1108108	0,1628629	0,1204851	0,7814302	0,6677415	0,1834649	0,8281275	0,6877537	0,9176783	0,7147888	0,5946667	0,6113308
200	0,1853671	1,0000000	0,5002163	0,1551880	0,5837511	0,6210314	0,6400573	0,4467979	0,3760082	0,7064348	0,9750838	0,7870205	0,8517481	0,7246795	0,7899962	0,6629003	0,1544397	0,9573764	0,9759826	0,7654741	0,1108108	0,1628629	0,1257346	0,7763553	0,6677415	0,1785100	0,8292266	0,6825318	0,9159550	0,7161624	0,5968949	0,6113308
220	0,1780779	1,0000000	0,5002163	0,1551909	0,5795575	0,6210314	0,6400573	0,4497254	0,3760565	0,7031212	0,9736306	0,7790938	0,8438442	0,7188330	0,7849653	0,6582141	0,1558116	0,9550046	0,9779552	0,7616812	0,1108108	0,1628629	0,1312450	0,7723906	0,6677415	0,1734478	0,8299552	0,6786001	0,9147454	0,7158372	0,5984841	0,6113308
240	0,1714786	1,0000000	0,5002163	0,1551934	0,5766184	0,6210314	0,6400573	0,4517977	0,3760942	0,7002270	0,9723773	0,7720428	0,8373481	0,7137857	0,7809877	0,6537170	0,1567520	0,9528923	0,9791244	0,7584004	0,1108108	0,1628629	0,1369351	0,7693625	0,6677415	0,1683717	0,8304178	0,6756938	0,9139030	0,7146102	0,5996079	0,6113308
260	0,1655009	1,0000000	0,5002163	0,1551957	0,5745475	0,6210314	0,6400573	0,4532525	0,3761187	0,6977051	0,9713331	0,7660816	0,8321301	0,7094886	0,7778824	0,6495584	0,1573952	0,9510838	0,9797746	0,7555462	0,1108108	0,1628629	0,1427342	0,7670878	0,6677415	0,1633565	0,8307005	0,6735704	0,9133164	0,7129881	0,6003969	0,6113308
280	0,1600833	1,0000000	0,5002163	0,1551976	0,5730840	0,6210314	0,6400573	0,4542682	0,3761325	0,6955046	0,9704871	0,7612235	0,8280157	0,7058714	0,7754738	0,6458165	0,1578346	0,9495774	0,9800990	0,7530473	0,1108108	0,1628629	0,1485809	0,7653995	0,6677415	0,1584599	0,8308677	0,6720295	0,9129062	0,7112747	0,6009476	0,6113308
300	0,1551712	1,0000000	0,5002163	0,1551993	0,5720485	0,6210314	0,6400573	0,4549744	0,3761392	0,6935795	0,9698170	0,7573726	0,8248198	0,7028536	0,7736088	0,6425164	0,1581343	0,9483474	0,9802256	0,7508468	0,1108108	0,1628629	0,1544219	0,7641574	0,6677415	0,1537252	0,8309638	0,6709158	0,9126172	0,7096387	0,6013300	0,6113308
320	0,1507158	1,0000000	0,5002163	0,1552008	0,5713159	0,6210314	0,6400573	0,4554633	0,3761418	0,6918906	0,9692961	0,7543853	0,8223679	0,7003531	0,7721612	0,6396477	0,1583387	0,9473577	0,9802377	0,7489001	0,1108108	0,1628629	0,1602112	0,7632492	0,6677415	0,1491837	0,8310178	0,6701127	0,9124122	0,7081630	0,6015945	0,6113308
340	0,1466733	1,0000000	0,5002163	0,1552021	0,5707981	0,6210314	0,6400573	0,4557998	0,3761424	0,6904052	0,9688972	0,7521078	0,8205063	0,6982914	0,7710316	0,6371791	0,1584779	0,9465698	0,9801877	0,7471720	0,1108108	0,1628629	0,1659090	0,7625881	0,6677415	0,1448563	0,8310478	0,6695345	0,9122658	0,7068784	0,6017767	0,6113308
360	0,1430045	1,0000000	0,5002163	0,1552032	0,5704328	0,6210314	0,6400573	0,4560297	0,3761421	0,6890962	0,9685955	0,7503960	0,8191053	0,6965971	0,7701432	0,6350690	0,1585728	0,9459474	0,9801078	0,7456343	0,1108108	0,1628629	0,1714817	0,7621085	0,6677415	0,1407563	0,8310644	0,6691185	0,9121606	0,7057863	0,6019018	0,6113308
380	0,1396742	1,0000000	0,5002163	0,1552042	0,5701757	0,6210314	0,6400573	0,4561850	0,3761417	0,6879410	0,9683698	0,7491249	0,8180587	0,6952072	0,7694378	0,6332722	0,1586373	0,9454583	0,9800173	0,7442640	0,1108108	0,1628629	0,1769008	0,7617612	0,6677415	0,1368904	0,8310736	0,6688196	0,9120847	0,7048724	0,6019875	0,6113308
400	0,1366508	1,0000000	0,5002163	0,1552051	0,5699953	0,6210314	0,6400573	0,4562881	0,3761412	0,6869201	0,9682023	0,7481910	0,8172822	0,6940675	0,7688719	0,6317448	0,1586813	0,9450752	0,9799269	0,7430418	0,1108108	0,1628629	0,1821428	0,7615101	0,6677415	0,1332604	0,8310789	0,6686049	0,9120297	0,7041154	0,6020461	0,6113308
420	0,1339055	1,0000000	0,5002163	0,1552058	0,5698693	0,6210314	0,6400573	0,4563551	0,3761410	0,6860171	0,9680790	0,7475117	0,8167094	0,6931321	0,7684129	0,6304465	0,1587112	0,9447756	0,9798422	0,7419513	0,1108108	0,1628629	0,1871887	0,7613286	0,6677415	0,1298640	0,8310820	0,6684508	0,9119896	0,7034927	0,6020860	0,6113308
440	0,1314126	1,0000000	0,5002163	0,1552065	0,5697817	0,6210314	0,6400573	0,4563970	0,3761408	0,6852179	0,9679887	0,7470221	0,8162893	0,6923630	0,7680366	0,6293415	0,1587315	0,9445412	0,9797657	0,7409782	0,1108108	0,1628629	0,1920242	0,7611975	0,6677415	0,1266963	0,8310839	0,6683403	0,9119604	0,7029821	0,6021131	0,6113308
460	0,1291487	1,0000000	0,5002163	0,1552071	0,5697213	0,6210314	0,6400573	0,4564217	0,3761407	0,6845100	0,9679231	0,7466728	0,8159828	0,6917289	0,7677249	0,6283988	0,1587454	0,9443575	0,9796982	0,7401101	0,1108108	0,1628629	0,1966383	0,7611027	0,6677415	0,1237501	0,8310851	0,6682610	0,9119390	0,7025639	0,6021316	0,6113308
480	0,1270927	1,0000000	0,5002163	0,1552076	0,5696801	0,6210314	0,6400573	0,4564347	0,3761406	0,6838828	0,9678756	0,7464263	0,8157603	0,6912042	0,7674641	0,6275924	0,1587548	0,9442131	0,9796394	0,7393358	0,1108108	0,1628629	0,2010242	0,7610341	0,6677415	0,1210166	0,8310858	0,6682041	0,9119232	0,7022212	0,6021441	0,6113308
500	0,1252254	1,0000000	0,5002163	0,1552080	0,5696522	0,6210314	0,6400573	0,4564399	0,3761406	0,6833269	0,9678414	0,7462544	0,8155996	0,6907682	0,7672440	0,6269002	0,1587612	0,9440991	0,9795887	0,7386453	0,1108108	0,1628629	0,2051779	0,7609844	0,6677415	0,1184860	0,8310863	0,6681633	0,9119115	0,7019396	0,6021526	0,6113308
520	0,1235296	1,0000000	0,5002163	0,1552084	0,5696337	0,6210314	0,6400573	0,4564399	0,3761406	0,6828339	0,9678169	0,7461363	0,8154843	0,6904042	0,7670567	0,6263041	0,1587655	0,9440086	0,9795451	0,7380299	0,1108108	0,1628629	0,2090984	0,7609483	0,6677415	0,1161478	0,8310866	0,6681340	0,9119028	0,7017075	0,6021583	0,6113308
