"Time"	fur	rcnR	metJ	metR	oxyR	purR	soxS	soxR	marR	marA	fumC	marB	sodA	rfaY	poxB	glyA	fpr	ahpF	ahpC	uof	pqiA	fhuF	rcnA	pqiB	rfaZ	metE	metA	metH	purA	mntH	nfo	inaA
560	1,0025611	0,4500815	0,1193071	0,6369193	0,2053163	0,0501538	0,1486907	0,6315443	0,4460121	0,9137239	0,7906312	0,3539971	0,7042833	0,1365117	0,2559082	0,5820920	0,4710954	0,5233583	0,9482841	0,0962713	0,8312043	0,0716784	0,1203983	0,8853626	0,7097420	0,9017731	1,0022471	0,8250367	0,6334940	0,5360809	0,3969492	0,6564098
580	0,9237973	0,3873188	0,1288635	0,6355679	0,1984274	0,1584235	0,2112167	0,6022432	0,6259283	0,9008963	0,8728542	0,3240832	0,7062521	0,1537233	0,1837934	0,5754970	0,4792038	0,4586856	0,9808959	0,0966018	0,7665940	0,0589127	0,2826372	0,7913870	0,5288542	0,8016261	1,0446360	0,8176715	0,6441455	0,5584186	0,4200382	0,6179928
600	0,8843209	0,4262270	0,1127729	0,6487858	0,2130252	0,1674918	0,2042088	0,5306652	0,6613975	0,8953023	0,9451176	0,3314058	0,6921411	0,1280575	0,1285671	0,4812322	0,4965640	0,5105778	0,9813601	0,0686855	0,7541681	0,0569623	0,3561940	0,8189751	0,3935652	0,8561145	1,0467409	0,8544283	0,5928401	0,6086804	0,3763050	0,6272830
620	0,8470589	0,3854287	0,1095886	0,6123949	0,2280141	0,1168634	0,2112433	0,5100244	0,6513679	0,8032968	0,9329114	0,2683489	0,7232030	0,1443315	0,1132403	0,4007836	0,5406257	0,4860137	1,0047813	0,0857322	0,7913092	0,0480740	0,3951976	0,8236571	0,3195974	0,8704990	0,9750641	0,8364478	0,5509482	0,6450549	0,4099555	0,6451297
640	0,8621029	0,3640549	0,1265429	0,5894737	0,2043124	0,1362907	0,1993919	0,5252535	0,6914907	0,7718977	0,9224106	0,2355331	0,7446879	0,1908033	0,0996041	0,3340548	0,5981030	0,5232079	1,0395413	0,1019496	0,8163483	0,0406118	0,3865582	0,8416078	0,2501160	0,9088653	0,9509395	0,8819339	0,5133259	0,6794738	0,4353571	0,6740461
660	0,8492327	0,3611629	0,1419541	0,5503973	0,2166985	0,1505378	0,1262355	0,5042095	0,7657910	0,7029204	0,9779868	0,2346798	0,7158497	0,2352675	0,0827122	0,2814944	0,6156861	0,5533097	1,0142476	0,1162184	0,7650918	0,0426447	0,4041874	0,8187301	0,2550680	0,8404179	0,9894123	0,9351845	0,4920095	0,7183348	0,4643827	0,6583602
680	0,8407765	0,3560878	0,1451635	0,5770896	0,2490951	0,1356213	0,1435960	0,5407830	0,7293323	0,6722994	0,9517827	0,1806019	0,7390023	0,2316569	0,0830501	0,2475594	0,5992747	0,5615699	0,9396664	0,1335256	0,8057418	0,0409233	0,4136715	0,7487313	0,2481748	0,8531537	0,9893334	0,9250768	0,4608675	0,7296339	0,5018874	0,5774081
700	0,8157021	0,4138734	0,1259151	0,5524812	0,2330205	0,1456141	0,1739815	0,5419300	0,6669989	0,6988286	0,8586695	0,1555305	0,7973612	0,2097694	0,0805504	0,2244615	0,5341503	0,5721914	0,9252908	0,1350042	0,8023287	0,0481872	0,4415951	0,7204452	0,2279232	0,8805742	1,0151621	0,8897420	0,4217863	0,7827256	0,4638138	0,5976168
720	0,7657037	0,4449585	0,1389874	0,5239127	0,2110697	0,1375594	0,1653464	0,4946400	0,6623146	0,6690136	0,8236910	0,1245474	0,7279028	0,1809734	0,0691291	0,2096290	0,5008584	0,5017327	0,9191220	0,1203219	0,8268020	0,0763591	0,4883148	0,7762463	0,2053132	0,8791043	1,0796593	0,9240877	0,4091260	0,7525937	0,4221738	0,5663053
740	0,6951703	0,4181345	0,1604866	0,4758220	0,2221802	0,1623237	0,1829861	0,4651874	0,6807123	0,6975400	0,9019211	0,1453965	0,7050540	0,1789660	0,0733393	0,2155009	0,5278018	0,5283506	0,9917461	0,1388387	0,8563796	0,0972304	0,5041544	0,7119998	0,2034936	0,8210126	1,0365159	0,9330184	0,3789692	0,8004648	0,4381064	0,6241531
760	0,6504094	0,4270330	0,1958691	0,4365347	0,2389252	0,1569639	0,1615497	0,5430378	0,7360182	0,6184442	0,8311697	0,1425798	0,6766102	0,1548049	0,0739523	0,1901515	0,5139198	0,4569532	0,9644094	0,1267324	0,8119432	0,1218364	0,4772442	0,6775533	0,1868557	0,8445919	0,9707229	0,8613622	0,3689204	0,7760943	0,3929526	0,6376289
780	0,6789671	0,4794880	0,2122092	0,4701815	0,2220189	0,1562670	0,1929971	0,5880415	0,7371952	0,6786819	0,8413149	0,1391021	0,6280447	0,1514816	0,0811251	0,2007607	0,4563697	0,5199010	0,9653418	0,1285686	0,8485002	0,1243957	0,4919654	0,6797172	0,1688126	0,8554618	0,8636050	0,8524259	0,3914974	0,7985222	0,3359201	0,5256885
800	0,7113868	0,4518281	0,1959285	0,5095983	0,2190948	0,1945181	0,1913637	0,5259268	0,6420116	0,6351052	0,8500575	0,1778366	0,7060396	0,1696246	0,0718476	0,1837687	0,4692047	0,5408190	0,9035818	0,1210250	0,8212946	0,1155884	0,5177234	0,6532873	0,1552791	0,7960676	0,9434592	0,8509233	0,3842477	0,8344239	0,3028887	0,5465550
820	0,6857867	0,4235665	0,1876119	0,4959560	0,2138197	0,1931653	0,1893982	0,6095775	0,6700946	0,6943885	0,8695215	0,1848729	0,7226581	0,1779163	0,0683823	0,2091206	0,4620421	0,5629618	0,8873430	0,1314783	0,7633247	0,1165833	0,5329578	0,6396301	0,1705321	0,8455785	0,9949461	0,9007220	0,3917287	0,8659142	0,3346104	0,5783358
840	0,6911507	0,3736072	0,2366810	0,4887025	0,2424360	0,1748050	0,1987467	0,6087173	0,6781136	0,6786502	0,9399515	0,2186651	0,7231935	0,1912619	0,0847237	0,1858565	0,4952380	0,5233796	0,8910666	0,1515775	0,7719695	0,1504146	0,5136497	0,6549818	0,1543108	0,7541927	0,9875602	0,8901601	0,4131844	0,8993509	0,2628148	0,6446425
860	0,6961412	0,3666409	0,2412517	0,4445666	0,2187764	0,1527395	0,1538758	0,5193625	0,6603025	0,6474130	0,9067188	0,2156531	0,7468557	0,2187894	0,0750511	0,1970345	0,5797024	0,4488493	0,9138936	0,1269802	0,7730721	0,1664171	0,5516285	0,6994373	0,1509695	0,8665894	1,0016386	0,8952102	0,4099264	0,8671252	0,2784443	0,6471811
880	0,7026413	0,3599215	0,2453275	0,4914894	0,2223821	0,1999996	0,1793661	0,5265010	0,6506717	0,6552821	0,8662593	0,1972305	0,7142777	0,2540961	0,0706797	0,1935855	0,5414284	0,5070984	0,8983133	0,1227670	0,7465085	0,1831947	0,6119483	0,7470050	0,1667032	0,8744876	1,0180545	0,8934358	0,3747061	0,8775417	0,2745985	0,6245439
900	0,7057675	0,3938024	0,2429494	0,4716680	0,2009289	0,1626198	0,1789951	0,5321754	0,6822885	0,6248880	0,8122186	0,1930070	0,7081635	0,2238794	0,0965224	0,2037173	0,5286798	0,4622990	0,8931630	0,1214128	0,7201569	0,1967885	0,6336699	0,7193254	0,1534609	0,8144416	1,0319449	0,9239509	0,3691695	0,8778700	0,2843651	0,6018193
920	0,6931730	0,4096023	0,2546094	0,4673306	0,2245387	0,1691604	0,1546327	0,5233745	0,6779194	0,6444964	0,7996847	0,1486070	0,6997300	0,2209368	0,1091176	0,1970811	0,4737369	0,4333273	0,9134924	0,1007500	0,7611150	0,1835932	0,5994061	0,6748450	0,1792499	0,7818705	0,9824790	0,8995359	0,4057285	0,8245283	0,2866930	0,6367137
940	0,6514518	0,4309489	0,2619094	0,4856365	0,2421347	0,1899627	0,1407763	0,5214428	0,6299006	0,6465468	0,8687924	0,1366131	0,7161651	0,2189159	0,0670156	0,1982399	0,5073978	0,4347098	0,9121432	0,1027148	0,7903945	0,1860375	0,6364026	0,7112136	0,1945726	0,6954310	1,0076394	1,0252720	0,4025535	0,8444464	0,2552159	0,6004943
960	0,6522977	0,4213500	0,2718509	0,4977891	0,2320146	0,2300031	0,1707808	0,4814007	0,6230895	0,6949239	0,8343481	0,1760463	0,7083974	0,1871072	0,0728613	0,2121119	0,4436705	0,4329684	0,8478361	0,0867422	0,7614466	0,2068183	0,5751005	0,6907623	0,1875063	0,6670540	0,8873989	1,0815805	0,3988215	0,8271073	0,2306751	0,4973650
980	0,6735317	0,4041982	0,2588470	0,4597475	0,2756231	0,2238850	0,1989963	0,5451780	0,6358420	0,6699144	0,8579076	0,1797001	0,7335189	0,1534471	0,0962924	0,1645292	0,4479956	0,5000966	0,8903640	0,0817056	0,8100119	0,2393962	0,5717179	0,7440029	0,1650847	0,6093542	0,9852750	1,0337629	0,3729892	0,7791602	0,2468321	0,5370316
1000	0,6772426	0,3866201	0,2472375	0,4503871	0,2287429	0,2086499	0,2111349	0,5123009	0,6164350	0,6669211	0,9380595	0,1980460	0,7506723	0,1863977	0,0851421	0,1408021	0,4606489	0,4182295	0,8487571	0,1150575	0,7907236	0,2292374	0,5131585	0,7224512	0,1632693	0,5991573	0,9718061	1,0229076	0,3791742	0,8048425	0,2606721	0,5376155
1020	0,7017553	0,3752665	0,2391488	0,4462045	0,1969918	0,1938423	0,1821651	0,5528793	0,6006573	0,6903341	0,8888205	0,2037413	0,8161791	0,2219986	0,0836718	0,1347139	0,4526977	0,4815398	0,9003417	0,1272440	0,7530146	0,2073483	0,4851534	0,6916355	0,1858151	0,6100774	0,8817845	1,0025726	0,3677162	0,8337951	0,2555962	0,6001842
1040	0,7383973	0,3763918	0,2168849	0,4229622	0,1946481	0,1962134	0,1687490	0,5620321	0,6641969	0,7599968	0,9367562	0,1899781	0,7975111	0,2133265	0,0807016	0,1445835	0,5132561	0,4960477	0,8906455	0,1358273	0,8058650	0,1980861	0,4772169	0,7236035	0,1927165	0,7180922	0,8969727	0,9311879	0,3469045	0,8589494	0,2855157	0,6388824
1060	0,7456648	0,3551354	0,2237902	0,4118325	0,2412510	0,1674199	0,1852015	0,5468970	0,7177804	0,7220081	0,9734256	0,1744965	0,7964059	0,2090708	0,1002872	0,1606228	0,5375789	0,4908940	0,9464394	0,1205015	0,8797827	0,1705236	0,5106962	0,7457982	0,1955850	0,7791300	0,8683735	0,9162420	0,3382123	0,8300568	0,2935852	0,6136274
1080	0,7452124	0,3803916	0,2481718	0,3962299	0,2349185	0,1657951	0,1841708	0,5473160	0,6660094	0,7080993	1,0366267	0,1980492	0,7764059	0,2437661	0,1008747	0,1590054	0,5189536	0,4611977	0,9380563	0,1229198	0,8372121	0,1490578	0,5674663	0,7489147	0,1996210	0,7574272	0,8768482	0,9339147	0,3455999	0,7945251	0,2912327	0,6373955
1100	0,7408775	0,3900607	0,2587353	0,4048422	0,2329292	0,1560157	0,2265183	0,5038516	0,7180857	0,7326441	1,0287357	0,1852246	0,7299232	0,2098710	0,0966885	0,1994629	0,5286424	0,4761649	0,9568724	0,1168708	0,8050321	0,1407242	0,5187626	0,7135509	0,1795048	0,7030471	1,0029272	0,9147256	0,3836558	0,7952370	0,2857288	0,6281456

0	0,8004518	0,4020618	0,2268802	0,5095178	0,1863098	0,1766486	0,1794384	0,5037739	0,6506091	0,7317475	0,9207980	0,1976558	0,7630840	0,1951824	0,0723023	0,1970653	0,4548925	0,6031309	0,8791663	0,1542725	0,8054258	0,1168284	0,4988873	0,6847857	0,1884421	0,7465315	0,9239459	0,9167762	0,4443676	0,8943548	0,2916980	0,6018907
20	0,7270702	0,3861274	0,2236770	0,5081199	0,2128385	0,1876826	0,2175956	0,5150288	0,6495943	0,7094741	0,9119520	0,1815157	0,7405869	0,1984887	0,0773823	0,1760785	0,4599482	0,4375401	0,9114047	0,4586989	0,8437605	0,1252168	0,4941650	0,7224246	0,2357369	0,7545508	0,5839326	0,8440974	0,3834614	0,7877037	0,2756382	0,6518662
40	0,7032152	0,3019895	0,1867668	0,5287629	0,2372245	0,2067672	0,1957072	0,5306702	0,6154931	0,7095693	0,9204231	0,1769931	0,7614575	0,1760562	0,0758558	0,2118851	0,4781480	0,5367362	0,8467389	0,6626383	0,9861683	0,1685398	0,4355187	0,7109894	0,2464430	0,8442380	0,3520111	0,9381238	0,4062192	0,6705937	0,2621851	0,5987171
60	0,7190081	0,2850861	0,2194690	0,4703233	0,2359254	0,2045741	0,1902984	0,4976052	0,6347562	0,6392512	0,8770529	0,1405000	0,6793122	0,2081582	0,0789633	0,2102441	0,4773277	0,4871564	0,8707520	0,7536755	1,0117203	0,1408955	0,5028089	0,6926580	0,2762383	0,7794645	0,3206250	0,9256057	0,4057907	0,6309608	0,2541131	0,6007981
80	0,7285877	0,3164926	0,2285091	0,4290634	0,2385244	0,1893052	0,1766529	0,5249560	0,6304338	0,6985774	0,9372155	0,1353825	0,6666795	0,2111509	0,0758981	0,2094243	0,3998776	0,5426386	0,9337928	0,7999048	0,9551798	0,1118062	0,5107680	0,6862137	0,2600887	0,7682850	0,2494942	0,9498083	0,4249884	0,5606612	0,2340226	0,5728766
100	0,6586201	0,3413839	0,2375451	0,4398018	0,2345771	0,1836839	0,1723104	0,5151642	0,6894128	0,7381798	0,9502410	0,1682880	0,7304315	0,2050782	0,0883302	0,1871067	0,4052812	0,5202433	0,9599968	0,8895679	0,9018913	0,1072266	0,4893425	0,7168627	0,3008143	0,7369973	0,2561312	0,8888383	0,3990872	0,5194514	0,2212912	0,5793239
120	0,6747157	0,3832340	0,2296619	0,4829766	0,2410825	0,2008620	0,1751115	0,4842065	0,7039587	0,7305752	0,9701106	0,1942022	0,6987398	0,2298852	0,0955023	0,1726864	0,3580681	0,6053911	0,9585817	0,9148947	0,9527165	0,1053621	0,5557300	0,7460784	0,3029888	0,8547406	0,2232541	0,9114002	0,3776159	0,4725797	0,2742506	0,6178991
140	0,6268731	0,3798651	0,2353273	0,4734658	0,2050704	0,2092198	0,1604879	0,5170224	0,6657010	0,6444509	0,8928246	0,1768687	0,6858897	0,2387454	0,0877650	0,2004606	0,4350598	0,5734871	0,8817345	0,9486835	1,0240446	0,1098233	0,5964990	0,7887259	0,3124893	0,8703691	0,2253748	0,8428922	0,3545197	0,4823613	0,2775801	0,6013760
160	0,6363456	0,4021145	0,2030596	0,4533969	0,1981351	0,2006545	0,2026558	0,4832490	0,6766260	0,7064192	0,9477444	0,2018848	0,7039556	0,2473362	0,0998126	0,1785288	0,4685467	0,5738851	0,8859447	0,9022821	1,0067847	0,1197448	0,5582786	0,7783470	0,3092779	0,7794543	0,2246334	0,8532489	0,3423126	0,4885050	0,2551576	0,5404401
180	0,6471564	0,3844905	0,1817710	0,4568639	0,1888697	0,1770796	0,1861277	0,5458522	0,6582417	0,7127203	0,9711408	0,2201575	0,7260753	0,2496681	0,1047099	0,1740828	0,4952484	0,4757496	0,9132736	0,8862846	1,0450005	0,1147728	0,5300244	0,7755904	0,3211037	0,8248880	0,2211076	0,8422324	0,3785704	0,4556136	0,2841397	0,5820378
200	0,6907656	0,4037831	0,2082885	0,4320029	0,2061016	0,2238190	0,1746011	0,5296524	0,6445941	0,7054723	0,9987448	0,2353668	0,7235670	0,2595607	0,0932135	0,1689556	0,5114211	0,4981728	0,9324343	0,9336593	1,0085418	0,1409190	0,6034676	0,7518561	0,2604867	0,8652757	0,2198876	0,8480784	0,4004854	0,4811554	0,3372882	0,6381545
220	0,6433262	0,3845552	0,2564425	0,4597006	0,2169137	0,2163409	0,1826510	0,5334406	0,6953856	0,7257863	0,9645242	0,1982883	0,6928235	0,2649346	0,0942892	0,1874069	0,4907115	0,4646358	1,0286292	0,8672666	1,0164133	0,1552931	0,5879683	0,7025367	0,2527408	0,8358314	0,1805914	0,8835099	0,4072306	0,4955303	0,3095882	0,5801714
240	0,6792643	0,3381772	0,2821243	0,4537293	0,2099678	0,1943767	0,1222255	0,5541486	0,6773832	0,7240633	0,9928532	0,1572267	0,6759003	0,2255650	0,1028650	0,1627342	0,4658284	0,4248888	1,0114858	0,9278490	1,0073170	0,1931616	0,5984562	0,7211859	0,2473602	0,7638544	0,2399456	0,9082846	0,3668734	0,4619083	0,2713944	0,5836065
260	0,6361909	0,3171737	0,3016999	0,4373009	0,2546319	0,1880426	0,1630659	0,5800398	0,6278889	0,7389838	0,9133931	0,1605602	0,6920184	0,2009896	0,0976862	0,1554103	0,4464884	0,4126841	0,9801642	0,8742791	0,9289400	0,2100928	0,5965602	0,6417702	0,2897886	0,7639369	0,2380215	0,8917702	0,3592331	0,4524839	0,2414062	0,5739969
280	0,6289001	0,3418983	0,2920908	0,4269004	0,2801665	0,1730256	0,1610506	0,5367095	0,6084975	0,8011891	0,8729669	0,1743207	0,7470419	0,1781585	0,0859055	0,1412305	0,4109714	0,4742138	0,9719214	0,8721877	0,9781373	0,1924805	0,6221175	0,6281983	0,3004073	0,6855810	0,2317228	0,9332757	0,3566153	0,4277379	0,2524632	0,5792013
300	0,6132035	0,3369115	0,2552932	0,4630380	0,2388399	0,2217919	0,1296197	0,5439640	0,6240012	0,7846078	0,9649127	0,1985436	0,7798752	0,1940589	0,0932095	0,1404657	0,4561843	0,4925823	0,9599520	0,9109717	0,9863270	0,2037715	0,7264784	0,6546465	0,2942950	0,7361017	0,2706132	0,9536160	0,3745189	0,3956579	0,2694808	0,6405413
320	0,6670655	0,3182813	0,2966805	0,4948149	0,2044876	0,2396979	0,1866228	0,5667653	0,6957248	0,7523807	1,0300289	0,2269432	0,7467605	0,1710299	0,0865763	0,1674040	0,4630800	0,4531143	1,0089886	0,9425925	1,0443968	0,1970488	0,6664759	0,6526672	0,3076756	0,7876441	0,2561925	0,9549202	0,3536059	0,4001898	0,2797798	0,6486066
340	0,6562845	0,3462380	0,2737447	0,4640132	0,1946331	0,2143113	0,1784049	0,6383534	0,6032522	0,7269560	0,9372714	0,1725435	0,7560769	0,1661289	0,0795702	0,1958029	0,4345031	0,5174208	0,9552456	0,8590566	1,0024302	0,1662793	0,6440126	0,6341494	0,3213155	0,7730931	0,2060050	0,8489052	0,3844831	0,3992688	0,2902027	0,6061380
360	0,6627131	0,3291466	0,2353300	0,4312381	0,2402340	0,1774820	0,1720289	0,6345140	0,5914953	0,7471561	0,9575489	0,1397133	0,7385931	0,1645384	0,0971874	0,1833351	0,3704059	0,5086620	0,9416918	0,9093672	0,9555695	0,1361467	0,6282948	0,6513074	0,3280592	0,7113697	0,2001165	0,8408542	0,3951775	0,4356080	0,2913859	0,6432445
380	0,6718071	0,3200409	0,2268442	0,4461961	0,2619454	0,1814852	0,2150289	0,6020416	0,6719135	0,7856377	0,9495070	0,1852209	0,7793636	0,1878023	0,0892088	0,1683500	0,4589507	0,4603512	0,9175448	0,8801544	0,9767559	0,1530996	0,5544275	0,6833731	0,3128536	0,6663635	0,1608860	0,8722233	0,4148875	0,4644720	0,3408458	0,5940698
400	0,6459919	0,3245994	0,2643103	0,4077011	0,2461461	0,1899032	0,2028764	0,5622305	0,7037425	0,7732115	1,0427890	0,2096979	0,7664824	0,2353111	0,0906182	0,1727070	0,5425385	0,5025081	0,9684265	0,9340643	0,9676022	0,1757757	0,5830632	0,6995038	0,3137253	0,6928967	0,1873762	0,9039626	0,4069086	0,3744932	0,3392992	0,6430894
420	0,6646788	0,3619250	0,2699713	0,3788804	0,2705744	0,1942858	0,2360953	0,5135666	0,7058455	0,7153877	1,0534440	0,1865146	0,7677710	0,2417239	0,1003101	0,1989497	0,5424112	0,4901821	0,8877591	0,8927583	0,9693133	0,1855472	0,5698853	0,7432380	0,2961821	0,7151914	0,1749047	0,9278757	0,3858881	0,4137878	0,3448697	0,5944302
440	0,7246349	0,3745569	0,3038230	0,4089858	0,2620783	0,1832365	0,1998949	0,4757451	0,7282864	0,6990841	0,9962896	0,1918810	0,7603876	0,2328604	0,0710764	0,1915177	0,5642501	0,4404894	0,9271355	0,9118660	0,9940921	0,1942597	0,5644644	0,7063495	0,3028451	0,6758581	0,2288807	0,8556204	0,3733731	0,4075914	0,3502507	0,6125806
460	0,6958102	0,4068786	0,2876469	0,3819857	0,2828093	0,1541826	0,2054242	0,4932633	0,6639505	0,6585280	0,9064687	0,1905277	0,6955394	0,2329791	0,0684506	0,1532973	0,5516906	0,5114204	0,9589906	0,9050681	1,0450918	0,1786434	0,4985568	0,7162222	0,2828880	0,7029015	0,1569065	0,8952702	0,3916027	0,4288406	0,2966937	0,6118673
480	0,7044052	0,3743763	0,2358568	0,4054433	0,2521143	0,1761475	0,1755107	0,4902294	0,6505427	0,7155021	0,9240616	0,1771975	0,6826459	0,2086521	0,0676117	0,1550232	0,5203314	0,5132413	0,8859016	0,9247897	1,0562330	0,1612777	0,5227740	0,6558229	0,2725489	0,6668326	0,1536057	0,8550213	0,3551299	0,4463098	0,2700037	0,6284546
500	0,6906824	0,3788922	0,2353098	0,4039168	0,2251627	0,1486545	0,1748638	0,5250612	0,6350993	0,6561411	0,9282685	0,2308464	0,6845945	0,2325888	0,0864858	0,1681915	0,4561639	0,4963610	0,8698042	0,9563034	1,0535767	0,1553863	0,5396919	0,6063990	0,2893430	0,6858949	0,1489560	0,8090319	0,3833090	0,4812063	0,2697257	0,5893349
520	0,6970332	0,3506289	0,2083887	0,4037799	0,2364353	0,1410650	0,1470661	0,5333710	0,6983383	0,5932180	0,9131545	0,1670042	0,6623959	0,1928424	0,0776887	0,2001326	0,4448675	0,4497959	0,8898330	0,9175269	0,9898190	0,1364080	0,5258676	0,6058341	0,2860916	0,6945390	0,1646504	0,8341496	0,3906171	0,4589610	0,2667646	0,5775675
540	0,6756419	0,3558350	0,2159584	0,4226231	0,2565435	0,1897299	0,1644452	0,5606507	0,7239212	0,6873179	0,8781164	0,1481135	0,7320536	0,1927458	0,0913927	0,1933509	0,4906128	0,5394255	0,9563190	0,9194002	0,9282808	0,1634141	0,4557526	0,6287425	0,2908339	0,6978937	0,1541613	0,8369644	0,4176922	0,4303344	0,2387163	0,4918980
560	0,6628926	0,3519019	0,2197428	0,4535982	0,2010163	0,2302712	0,2037347	0,5011504	0,7127462	0,7097683	0,8841909	0,1473250	0,7436093	0,1920802	0,0841564	0,1888940	0,4631369	0,4993723	0,9969196	0,9034781	0,9146586	0,1501857	0,5139045	0,5776124	0,2719850	0,7403776	0,1971019	0,8565026	0,4500274	0,4232293	0,2136349	0,5550165
580	0,7030497	0,3950485	0,2148595	0,4544655	0,1971947	0,2133178	0,1410842	0,5071230	0,6467659	0,6859359	0,9267225	0,1542235	0,7283130	0,1687488	0,0629750	0,2196824	0,4824848	0,5493597	0,9818079	0,5717914	0,8712250	0,1338562	0,4963581	0,6157368	0,2532155	0,7871406	0,6337532	0,8643795	0,4628716	0,5136401	0,2077531	0,5591880
600	0,6477007	0,4469209	0,2142964	0,4820104	0,2139366	0,2368214	0,1566555	0,4927251	0,6335837	0,7280208	0,9096810	0,1826654	0,7382063	0,1910759	0,1030063	0,2043719	0,4684514	0,4622010	0,9230088	0,3934780	0,8390299	0,1429493	0,4824714	0,6756255	0,2372538	0,8322903	0,8227888	0,7942964	0,4771642	0,6025464	0,2695841	0,6406457
620	0,6977936	0,4297250	0,2131693	0,4808166	0,2344746	0,2064989	0,1751463	0,5115689	0,6563811	0,7212397	0,8382149	0,1864075	0,7414340	0,1610480	0,0953717	0,1795794	0,4823973	0,4957818	0,9477297	0,2863094	0,7949594	0,1523166	0,5493116	0,6655603	0,2355422	0,8866247	0,9042745	0,8246730	0,4258768	0,6775616	0,2799600	0,6193441
640	0,6815746	0,4472219	0,2472702	0,4764771	0,2153082	0,1611356	0,1323687	0,5468752	0,6565418	0,7516356	0,8594563	0,2146703	0,7429481	0,1887405	0,0961285	0,1790843	0,5467169	0,5115432	0,9526352	0,2049981	0,7165364	0,1594789	0,5645018	0,7529221	0,2158392	0,8944621	0,9190996	0,8494897	0,3861354	0,6741827	0,2968311	0,5468368
660	0,7223338	0,4429759	0,2496315	0,4781520	0,2051201	0,1708012	0,1365071	0,5029088	0,6260874	0,7112116	0,8470799	0,1871466	0,7214865	0,1836335	0,0870562	0,1708795	0,4918528	0,4927639	0,9353825	0,1620963	0,7424132	0,1471657	0,5748896	0,7565112	0,2136741	0,8073403	1,0330035	0,8689241	0,3941025	0,7040948	0,3623335	0,5715093
680	0,7407872	0,4121425	0,2436075	0,5012717	0,2040480	0,1666975	0,1485505	0,5551121	0,6345338	0,7380641	0,8556111	0,2376953	0,7502963	0,1890257	0,0805411	0,1775133	0,4749170	0,4284387	0,9208472	0,1496196	0,7598183	0,1424735	0,4764636	0,7521518	0,2252752	0,8343982	0,9298761	0,9167087	0,3938826	0,7105376	0,3523227	0,6149942
700	0,7879423	0,3795158	0,2430732	0,4783262	0,2303112	0,1731545	0,1671417	0,5366871	0,6158703	0,6594083	0,9022059	0,1833367	0,7678410	0,1698361	0,1009857	0,1708312	0,4933464	0,5052841	1,0172048	0,1219667	0,7793444	0,1350404	0,4463248	0,6454771	0,2014905	0,8067693	0,8078884	0,9010468	0,4076455	0,7347395	0,3462515	0,5292426
720	0,7664842	0,3920149	0,2264985	0,4648512	0,2323796	0,1947271	0,1669393	0,4779127	0,6043987	0,6912015	0,8864350	0,2063825	0,7212611	0,2106170	0,0924028	0,1761484	0,4254218	0,4502975	0,9972269	0,1240898	0,8144938	0,1650642	0,4850571	0,6426405	0,1670591	0,7369734	0,9364736	0,8951285	0,4244898	0,6833729	0,3141273	0,5891447
740	0,7410397	0,4112560	0,2094698	0,4189914	0,2199554	0,1812231	0,1760796	0,5008327	0,6434863	0,7364940	0,8286977	0,1824053	0,7004712	0,2073557	0,0946711	0,1999061	0,4931968	0,4506499	0,9276623	0,1336422	0,7716830	0,1244418	0,4150707	0,6105124	0,1500635	0,7953000	0,9112332	0,8965526	0,4308740	0,6526440	0,2848521	0,6007897
760	0,8005572	0,3682105	0,2060418	0,4504056	0,2089231	0,1602548	0,1693542	0,4856983	0,6529941	0,6830512	0,8472418	0,2310042	0,6596771	0,2054330	0,0859131	0,2016536	0,4835805	0,5296022	0,9388702	0,1452840	0,8103866	0,1079684	0,4299879	0,6374209	0,1380931	0,6957162	1,0008710	0,9194883	0,4835661	0,6408940	0,2746643	0,6174308
780	0,7974100	0,3653119	0,1878891	0,3932645	0,1979516	0,2035822	0,1668371	0,5026930	0,6864780	0,7188364	0,9096718	0,2497166	0,6388071	0,2167792	0,0840595	0,2017735	0,4968465	0,4458946	0,9397864	0,1815266	0,8112836	0,1048805	0,5023286	0,6617820	0,1322269	0,7490667	1,0080158	0,8971904	0,4550671	0,7124195	0,2706010	0,5541855
800	0,7730647	0,3686504	0,1811777	0,3997445	0,2090307	0,2005689	0,1511250	0,4489564	0,7078017	0,7616172	0,9553632	0,1653132	0,6308340	0,2193028	0,0802464	0,1866012	0,4856617	0,4504936	0,9098749	0,1468691	0,7766844	0,1132611	0,5041177	0,6671064	0,1716392	0,6765374	1,0456300	0,8319967	0,4238514	0,7671771	0,2825692	0,5559731
820	0,7728668	0,3411609	0,1699680	0,4495571	0,2007526	0,1848562	0,1560593	0,4859989	0,6716105	0,7754249	0,9023523	0,1778202	0,6558666	0,1918070	0,0622240	0,1727377	0,5600793	0,5219455	0,9445382	0,1432941	0,8261598	0,1459688	0,5271689	0,6982887	0,1829640	0,6514487	0,9902120	0,7970559	0,4146259	0,7685040	0,3320476	0,5647922
840	0,7461299	0,3395264	0,1630378	0,4761802	0,2088913	0,1640623	0,1540366	0,5105885	0,6711111	0,7547346	0,8106016	0,1568679	0,6285051	0,1670197	0,0689486	0,1735992	0,5110397	0,5289864	0,9768524	0,1694725	0,8240797	0,1330465	0,5769865	0,6852084	0,1734194	0,6240050	1,0662546	0,8112975	0,3917824	0,8222962	0,2885598	0,5574969
