"Time"	araC	crp	rhaR	rhaS	melR	malI	feaR	zraR	mtlR	rbsR	rbsD	rbsA	araA	rhaA	araB	zraS	araG	rbsB	melA	rbsK	melB	araF	rbsC	rhaB	rhaD	araJ	araD	araE	malX	araH	malY	xylA
880	0,5511139	0,7045223	0,0618656	0,1303109	0,6572450	0,9990685	0,4590286	0,0340355	0,9929803	0,2595833	0,8620444	0,6107884	0,2375835	0,5316205	0,6248511	0,4954426	0,5467938	0,8298495	0,4082024	0,9946059	0,9730889	0,4329303	0,9581337	0,4806398	0,1238358	0,4333359	0,9479951	0,6263464	0,2006487	0,4230353	0,8648423	0,2151749
900	0,5511139	0,7045223	0,0614767	0,1258286	0,6572452	0,9990685	0,4590286	0,0340355	0,9950374	0,2595833	0,8620449	0,6107884	0,2375835	0,5296303	0,6246631	0,4954426	0,5467938	0,8298021	0,4074245	0,9962592	0,9734744	0,4329303	0,9608738	0,4803105	0,1160705	0,4332550	0,9479951	0,6261904	0,2006487	0,4230353	0,8649868	0,2151749
920	0,5511139	0,7045223	0,0611651	0,1218995	0,6572453	0,9990685	0,4590286	0,0340355	0,9964903	0,2595833	0,8620453	0,6107884	0,2375835	0,5274099	0,6245391	0,4954426	0,5467938	0,8297685	0,4068727	0,9974052	0,9737390	0,4329303	0,9627902	0,4800460	0,1095965	0,4332061	0,9479951	0,6260951	0,2006487	0,4230353	0,8650757	0,2151749
940	0,5511139	0,7045223	0,0609152	0,1184623	0,6572454	0,9990685	0,4590286	0,0340355	0,9975152	0,2595833	0,8620454	0,6107884	0,2375835	0,5249799	0,6244576	0,4954426	0,5467938	0,8297447	0,4064819	0,9981991	0,9739198	0,4329303	0,9641263	0,4798339	0,1042092	0,4331767	0,9479951	0,6260372	0,2006487	0,4230353	0,8651301	0,2151749
960	0,5511139	0,7045223	0,0607146	0,1154605	0,6572454	0,9990685	0,4590286	0,0340355	0,9982375	0,2595833	0,8620455	0,6107884	0,2375835	0,5223723	0,6244041	0,4954426	0,5467938	0,8297279	0,4062057	0,9987488	0,9740431	0,4329303	0,9650553	0,4796640	0,0997302	0,4331589	0,9479951	0,6260021	0,2006487	0,4230353	0,8651634	0,2151749
980	0,5511139	0,7045223	0,0605531	0,1128433	0,6572454	0,9990685	0,4590286	0,0340355	0,9987460	0,2595833	0,8620456	0,6107884	0,2375835	0,5196279	0,6243691	0,4954426	0,5467938	0,8297160	0,4060105	0,9991293	0,9741268	0,4329303	0,9656995	0,4795280	0,0960066	0,4331482	0,9479951	0,6259808	0,2006487	0,4230353	0,8651837	0,2151749
1000	0,5511139	0,7045223	0,0604226	0,1105644	0,6572454	0,9990685	0,4590286	0,0340355	0,9991039	0,2595833	0,8620456	0,6107884	0,2375835	0,5167924	0,6243462	0,4954426	0,5467938	0,8297077	0,4058729	0,9993927	0,9741835	0,4329303	0,9661453	0,4794188	0,0929094	0,4331417	0,9479951	0,6259679	0,2006487	0,4230353	0,8651961	0,2151749
1020	0,5511139	0,7045223	0,0603169	0,1085827	0,6572454	0,9990685	0,4590286	0,0340355	0,9993555	0,2595833	0,8620456	0,6107884	0,2375835	0,5139138	0,6243313	0,4954426	0,5467938	0,8297017	0,4057758	0,9995749	0,9742218	0,4329303	0,9664533	0,4793311	0,0903303	0,4331379	0,9479951	0,6259602	0,2006487	0,4230353	0,8652035	0,2151749
1040	0,5511139	0,7045223	0,0602309	0,1068611	0,6572454	0,9990685	0,4590286	0,0340355	0,9995324	0,2595833	0,8620456	0,6107884	0,2375835	0,5110389	0,6243216	0,4954426	0,5467938	0,8296976	0,4057074	0,9997009	0,9742477	0,4329303	0,9666655	0,4792605	0,0881796	0,4331355	0,9479951	0,6259555	0,2006487	0,4230353	0,8652081	0,2151749
1060	0,5511139	0,7045223	0,0601607	0,1053670	0,6572454	0,9990685	0,4590286	0,0340355	0,9996568	0,2595833	0,8620456	0,6107884	0,2375835	0,5082111	0,6243153	0,4954426	0,5467938	0,8296946	0,4056592	0,9997881	0,9742651	0,4329303	0,9668116	0,4792035	0,0863827	0,4331341	0,9479951	0,6259527	0,2006487	0,4230353	0,8652108	0,2151749
1080	0,5511139	0,7045223	0,0601031	0,1040714	0,6572454	0,9990685	0,4590286	0,0340355	0,9997441	0,2595833	0,8620457	0,6107884	0,2375835	0,5054681	0,6243112	0,4954426	0,5467938	0,8296925	0,4056253	0,9998484	0,9742768	0,4329303	0,9669120	0,4791573	0,0848785	0,4331333	0,9479951	0,6259510	0,2006487	0,4230353	0,8652125	0,2151749
1100	0,5511139	0,7045223	0,0600556	0,1029486	0,6572454	0,9990685	0,4590286	0,0340355	0,9998054	0,2595833	0,8620457	0,6107884	0,2375835	0,5028414	0,6243085	0,4954426	0,5467938	0,8296910	0,4056014	0,9998902	0,9742847	0,4329303	0,9669809	0,4791198	0,0836167	0,4331328	0,9479951	0,6259500	0,2006487	0,4230353	0,8652135	0,2151749

0	0,5511139	0,7045223	0,0597909	0,0952432	0,6572454	0,9990691	0,4590286	0,0340355	0,9999499	0,2595832	0,8620456	0,6107937	0,2375856	0,4752666	0,6242997	0,4954422	0,5467924	0,8296262	0,4055473	0,9999837	0,9742654	0,4328864	0,9671637	0,4789033	0,0760717	0,4331310	0,9479898	0,6259471	0,2006484	0,4230337	0,8652153	0,2151841
20	0,5511139	0,7045223	0,0597929	0,0953184	0,6474693	0,9990690	0,4590286	0,1019115	0,9999499	0,2595833	0,8731068	0,5990741	0,2375849	0,4756552	0,6328284	0,5144462	0,5467930	0,8296442	0,4056026	0,9239957	0,9742582	0,4624186	0,9671533	0,5156584	0,0761354	0,4331314	0,9479918	0,6550118	0,1750657	0,4230343	0,8652152	0,2151808
40	0,5511139	0,7045223	0,0597947	0,0953833	0,6345433	0,9990689	0,4590286	0,2171250	0,9999499	0,2595833	0,8896836	0,5769106	0,2375844	0,4759876	0,6494852	0,5594321	0,5467933	0,8296569	0,4060867	0,7777763	0,9740998	0,5238592	0,9671461	0,5892953	0,0761904	0,4331316	0,9479931	0,7082084	0,1333852	0,4230347	0,8652151	0,2151787
60	0,5511139	0,7045223	0,0597963	0,0954392	0,6263446	0,9990688	0,4590286	0,3220485	0,9999499	0,2595833	0,9026525	0,5547479	0,2375841	0,4762721	0,6667599	0,6275643	0,5467935	0,8296659	0,4072175	0,6278448	0,9737096	0,5922025	0,9671411	0,6679656	0,0762380	0,4331318	0,9479938	0,7595125	0,0980890	0,4230350	0,8652150	0,2151773
80	0,5511139	0,7045223	0,0597976	0,0954874	0,6223177	0,9990687	0,4590286	0,4060006	0,9999499	0,2595833	0,9112225	0,5362575	0,2375839	0,4765160	0,6817243	0,7022089	0,5467936	0,8296723	0,4088213	0,4987226	0,9731435	0,6557302	0,9671376	0,7382943	0,0762792	0,4331319	0,9479943	0,8007911	0,0731964	0,4230351	0,8652150	0,2151765
100	0,5511139	0,7045223	0,0597988	0,0955290	0,6206626	0,9990687	0,4590286	0,4714073	0,9999499	0,2595833	0,9164849	0,5221218	0,2375837	0,4767253	0,6936125	0,7684891	0,5467937	0,8296767	0,4105904	0,3961729	0,9725104	0,7098732	0,9671352	0,7960402	0,0763147	0,4331319	0,9479946	0,8312326	0,0571144	0,4230352	0,8652150	0,2151759
120	0,5511139	0,7045223	0,0597998	0,0955649	0,6200969	0,9990686	0,4590286	0,5222745	0,9999499	0,2595833	0,9195956	0,5118590	0,2375836	0,4769049	0,7025879	0,8208708	0,5467937	0,8296799	0,4122750	0,3183478	0,9719027	0,7537105	0,9671336	0,8411659	0,0763454	0,4331319	0,9479948	0,8525600	0,0472460	0,4230353	0,8652150	0,2151756
140	0,5511139	0,7045223	0,0598007	0,0955959	0,6199522	0,9990686	0,4590286	0,5618047	0,9999499	0,2595833	0,9213953	0,5046580	0,2375836	0,4770593	0,7091414	0,8595055	0,5467938	0,8296821	0,4137361	0,2609291	0,9713736	0,7880205	0,9671324	0,8753169	0,0763719	0,4331320	0,9479949	0,8670061	0,0413920	0,4230353	0,8652150	0,2151753
160	0,5511139	0,7045223	0,0598014	0,0956225	0,6199400	0,9990686	0,4590286	0,5923973	0,9999499	0,2595833	0,9224234	0,4997266	0,2375835	0,4771920	0,7138149	0,8867735	0,5467938	0,8296837	0,4149275	0,2193462	0,9709422	0,8142353	0,9671316	0,9005941	0,0763948	0,4331320	0,9479950	0,8765607	0,0380014	0,4230353	0,8652150	0,2151752
180	0,5511139	0,7045223	0,0598021	0,0956456	0,6199558	0,9990686	0,4590286	0,6159194	0,9999499	0,2595833	0,9230061	0,4964101	0,2375835	0,4773061	0,7170900	0,9054602	0,5467938	0,8296848	0,4158589	0,1896128	0,9706062	0,8339083	0,9671311	0,9190034	0,0764146	0,4331320	0,9479950	0,8827691	0,0360720	0,4230353	0,8652150	0,2151751
200	0,5511139	0,7045223	0,0598027	0,0956654	0,6199701	0,9990686	0,4590286	0,6338742	0,9999499	0,2595833	0,9233349	0,4942107	0,2375835	0,4774042	0,7193546	0,9180094	0,5467938	0,8296856	0,4165663	0,1685419	0,9703528	0,8484682	0,9671307	0,9322492	0,0764317	0,4331320	0,9479950	0,8867485	0,0349891	0,4230353	0,8652150	0,2151750
220	0,5511139	0,7045223	0,0598031	0,0956825	0,6199783	0,9990686	0,4590286	0,6474849	0,9999499	0,2595833	0,9235198	0,4927685	0,2375835	0,4774887	0,7209039	0,9263204	0,5467938	0,8296862	0,4170928	0,1537053	0,9701662	0,8591251	0,9671305	0,9416912	0,0764464	0,4331320	0,9479950	0,8892718	0,0343878	0,4230353	0,8652150	0,2151750
240	0,5511139	0,7045223	0,0598036	0,0956973	0,6199821	0,9990686	0,4590286	0,6577398	0,9999499	0,2595833	0,9236236	0,4918315	0,2375835	0,4775615	0,7219550	0,9317734	0,5467938	0,8296865	0,4174791	0,1433071	0,9700311	0,8668551	0,9671303	0,9483726	0,0764592	0,4331320	0,9479951	0,8908579	0,0340567	0,4230353	0,8652150	0,2151750
260	0,5511139	0,7045223	0,0598039	0,0957101	0,6199835	0,9990686	0,4590286	0,6654273	0,9999499	0,2595833	0,9236818	0,4912272	0,2375835	0,4776241	0,7226630	0,9353308	0,5467938	0,8296868	0,4177597	0,1360444	0,9699347	0,8724203	0,9671302	0,9530730	0,0764701	0,4331320	0,9479951	0,8918476	0,0338758	0,4230353	0,8652150	0,2151750
280	0,5511139	0,7045223	0,0598042	0,0957210	0,6199840	0,9990686	0,4590286	0,6711665	0,9999499	0,2595833	0,9237144	0,4908401	0,2375835	0,4776781	0,7231371	0,9376448	0,5467938	0,8296870	0,4179620	0,1309845	0,9698666	0,8764017	0,9671301	0,9563642	0,0764796	0,4331320	0,9479951	0,8924616	0,0337776	0,4230353	0,8652150	0,2151750
300	0,5511139	0,7045223	0,0598045	0,0957305	0,6199841	0,9990686	0,4590286	0,6754374	0,9999499	0,2595833	0,9237327	0,4905934	0,2375835	0,4777245	0,7234531	0,9391494	0,5467938	0,8296872	0,4181071	0,1274659	0,9698188	0,8792347	0,9671300	0,9586599	0,0764878	0,4331320	0,9479951	0,8928405	0,0337245	0,4230353	0,8652150	0,2151750
320	0,5511139	0,7045223	0,0598047	0,0957387	0,6199841	0,9990686	0,4590286	0,6786075	0,9999499	0,2595833	0,9237429	0,4904370	0,2375835	0,4777646	0,7236629	0,9401295	0,5467938	0,8296873	0,4182107	0,1250226	0,9697856	0,8812413	0,9671300	0,9602562	0,0764948	0,4331320	0,9479951	0,8930733	0,0336959	0,4230353	0,8652150	0,2151749
340	0,5511139	0,7045223	0,0598049	0,0957457	0,6199841	0,9990686	0,4590286	0,6809560	0,9999499	0,2595833	0,9237487	0,4903382	0,2375835	0,4777991	0,7238016	0,9407701	0,5467938	0,8296873	0,4182844	0,1233276	0,9697626	0,8826567	0,9671300	0,9613633	0,0765009	0,4331320	0,9479951	0,8932158	0,0336806	0,4230353	0,8652150	0,2151749
360	0,5511139	0,7045223	0,0598051	0,0957518	0,6199841	0,9990686	0,4590286	0,6826934	0,9999499	0,2595833	0,9237519	0,4902761	0,2375835	0,4778289	0,7238930	0,9411909	0,5467938	0,8296874	0,4183367	0,1221527	0,9697467	0,8836516	0,9671299	0,9621295	0,0765062	0,4331320	0,9479951	0,8933028	0,0336724	0,4230353	0,8652150	0,2151749
380	0,5511139	0,7045223	0,0598053	0,0957571	0,6199840	0,9990686	0,4590286	0,6839771	0,9999499	0,2595833	0,9237537	0,4902371	0,2375835	0,4778545	0,7239531	0,9414692	0,5467938	0,8296874	0,4183738	0,1213389	0,9697359	0,8843487	0,9671299	0,9626588	0,0765107	0,4331320	0,9479951	0,8933557	0,0336680	0,4230353	0,8652150	0,2151749
400	0,5511139	0,7045223	0,0598054	0,0957616	0,6199840	0,9990686	0,4590286	0,6849250	0,9999499	0,2595833	0,9237547	0,4902128	0,2375835	0,4778766	0,7239925	0,9416546	0,5467938	0,8296874	0,4184000	0,1207753	0,9697284	0,8848358	0,9671299	0,9630239	0,0765146	0,4331320	0,9479951	0,8933878	0,0336657	0,4230353	0,8652150	0,2151749
420	0,5511139	0,7045223	0,0598055	0,0957655	0,6199840	0,9990686	0,4590286	0,6856244	0,9999499	0,2595833	0,9237552	0,4901976	0,2375835	0,4778957	0,7240184	0,9417791	0,5467938	0,8296874	0,4184186	0,1203852	0,9697234	0,8851753	0,9671299	0,9632754	0,0765180	0,4331320	0,9479951	0,8934072	0,0336644	0,4230353	0,8652150	0,2151749
440	0,5511139	0,7045223	0,0598056	0,0957689	0,6199840	0,9990685	0,4590286	0,6861402	0,9999499	0,2595833	0,9237555	0,4901881	0,2375835	0,4779121	0,7240352	0,9418634	0,5467938	0,8296875	0,4184316	0,1201152	0,9697200	0,8854114	0,9671299	0,9634485	0,0765209	0,4331320	0,9479951	0,8934190	0,0336638	0,4230353	0,8652150	0,2151749
460	0,5511139	0,7045223	0,0598057	0,0957718	0,6199840	0,9990685	0,4590286	0,6865204	0,9999499	0,2595833	0,9237557	0,4901823	0,2375835	0,4779263	0,7240462	0,9419211	0,5467938	0,8296875	0,4184409	0,1199284	0,9697176	0,8855753	0,9671299	0,9635675	0,0765234	0,4331320	0,9479951	0,8934261	0,0336635	0,4230353	0,8652150	0,2151749
480	0,5511139	0,7045223	0,0598057	0,0957743	0,6199840	0,9990685	0,4590286	0,6868007	0,9999499	0,2595833	0,9237558	0,4901786	0,2375835	0,4779385	0,7240534	0,9419609	0,5467938	0,8296875	0,4184474	0,1197992	0,9697161	0,8856888	0,9671299	0,9636492	0,0765256	0,4331320	0,9479951	0,8934304	0,0336633	0,4230353	0,8652150	0,2151749
500	0,5511139	0,7045223	0,0598058	0,0957764	0,6199840	0,9990685	0,4590286	0,6870073	0,9999499	0,2595833	0,9237559	0,4901764	0,2375835	0,4779491	0,7240581	0,9419885	0,5467938	0,8296875	0,4184519	0,1197098	0,9697150	0,8857673	0,9671299	0,9637054	0,0765275	0,4331320	0,9479951	0,8934329	0,0336632	0,4230353	0,8652150	0,2151749
520	0,5511139	0,7045223	0,0598059	0,0957783	0,6199840	0,9990685	0,4590286	0,6871595	0,9999499	0,2595833	0,9237559	0,4901750	0,2375835	0,4779582	0,7240611	0,9420079	0,5467938	0,8296875	0,4184552	0,1196480	0,9697143	0,8858215	0,9671299	0,9637439	0,0765291	0,4331320	0,9479951	0,8934345	0,0336631	0,4230353	0,8652150	0,2151749
540	0,5511139	0,7045223	0,0598059	0,0957799	0,6199840	0,9990685	0,4590286	0,6872716	0,9999499	0,2595833	0,9237559	0,4901741	0,2375835	0,4779660	0,7240631	0,9420216	0,5467938	0,8296875	0,4184574	0,1196052	0,9697138	0,8858589	0,9671299	0,9637703	0,0765305	0,4331320	0,9479951	0,8934354	0,0336631	0,4230353	0,8652150	0,2151749
560	0,5511139	0,7045223	0,0598059	0,0957813	0,6199840	0,9990685	0,4590286	0,6873542	0,9999499	0,2595833	0,9237559	0,4901736	0,2375835	0,4779727	0,7240643	0,9420313	0,5467938	0,8296875	0,4184590	0,1195756	0,9697135	0,8858846	0,9671299	0,9637884	0,0765317	0,4331320	0,9479951	0,8934359	0,0336631	0,4230353	0,8652150	0,2151749
580	0,5511139	0,7045223	0,0598060	0,0957825	0,6299130	0,9990685	0,4590286	0,6412702	0,9999499	0,2595833	0,9126948	0,5018909	0,2375835	0,4779786	0,7155378	0,9378993	0,5467938	0,8296875	0,4183974	0,1955432	0,9697365	0,8563839	0,9671299	0,9270546	0,0765327	0,4331320	0,9479951	0,8643722	0,0592459	0,4230353	0,8652150	0,2151749
600	0,5511139	0,7045223	0,0598060	0,0957835	0,6429737	0,9990685	0,4590286	0,5572578	0,9999499	0,2595833	0,8961180	0,5240530	0,2375835	0,4779836	0,6988824	0,9301261	0,5467938	0,8296875	0,4178700	0,3417484	0,9699304	0,7949650	0,9671299	0,8534328	0,0765336	0,4331320	0,9479951	0,8111761	0,1009264	0,4230353	0,8652150	0,2151749
620	0,5511139	0,7045223	0,0598060	0,0957844	0,6511653	0,9990685	0,4590286	0,4696210	0,9999499	0,2595833	0,8831491	0,5462148	0,2375835	0,4779879	0,6816087	0,9217490	0,5467938	0,8296875	0,4166751	0,4916701	0,9703660	0,7266365	0,9671299	0,7747733	0,0765343	0,4331320	0,9479951	0,7598722	0,1362227	0,4230353	0,8652150	0,2151749
640	0,5511139	0,7045223	0,0598061	0,0957852	0,6551129	0,9990685	0,4590286	0,3865483	0,9999499	0,2595833	0,8745791	0,5647046	0,2375835	0,4779917	0,6666448	0,9129123	0,5467938	0,8296875	0,4150239	0,6207856	0,9709642	0,6631191	0,9671299	0,7044521	0,0765350	0,4331320	0,9479951	0,7185938	0,1611152	0,4230353	0,8652150	0,2151749
660	0,5511139	0,7045223	0,0598061	0,0957859	0,6566847	0,9990685	0,4590286	0,3100789	0,9999499	0,2595833	0,8693167	0,5788399	0,2375835	0,4779949	0,6547571	0,9020508	0,5467938	0,8296875	0,4132378	0,7233306	0,9716085	0,6089830	0,9671299	0,6467115	0,0765356	0,4331320	0,9479951	0,6881525	0,1771973	0,4230353	0,8652150	0,2151749
680	0,5511139	0,7045223	0,0598061	0,0957864	0,6571911	0,9990685	0,4590286	0,2420114	0,9999499	0,2595833	0,8662060	0,5891025	0,2375835	0,4779977	0,6457819	0,8858997	0,5467938	0,8296875	0,4115613	0,8011524	0,9722113	0,5651505	0,9671299	0,6015895	0,0765361	0,4331320	0,9479951	0,6668252	0,1870657	0,4230353	0,8652150	0,2151749
700	0,5511139	0,7045223	0,0598061	0,0957869	0,6573019	0,9990685	0,4590286	0,1844432	0,9999499	0,2595833	0,8644063	0,5963033	0,2375835	0,4780001	0,6392286	0,8595472	0,5467938	0,8296875	0,4101224	0,8585689	0,9727266	0,5308438	0,9671299	0,5674411	0,0765365	0,4331320	0,9479951	0,6523790	0,1929197	0,4230353	0,8652150	0,2151749
720	0,5511139	0,7045223	0,0598061	0,0957873	0,6572978	0,9990685	0,4590286	0,1386551	0,9999499	0,2595833	0,8633782	0,6012346	0,2375835	0,4780022	0,6345552	0,8188900	0,5467938	0,8296875	0,4089582	0,9001502	0,9731414	0,5046312	0,9671299	0,5421657	0,0765369	0,4331320	0,9479951	0,6428245	0,1963104	0,4230353	0,8652150	0,2151749
740	0,5511139	0,7045223	0,0598061	0,0957877	0,6572754	0,9990685	0,4590286	0,1043788	0,9999499	0,2595833	0,8627954	0,6045511	0,2375835	0,4780039	0,6312802	0,7655263	0,5467938	0,8296875	0,4080531	0,9298826	0,9734616	0,4849597	0,9671299	0,5237577	0,0765372	0,4331320	0,9479951	0,6366161	0,1982397	0,4230353	0,8652150	0,2151749
760	0,5511139	0,7045223	0,0598061	0,0957880	0,6572591	0,9990685	0,4590286	0,0800365	0,9999499	0,2595833	0,8624667	0,6067504	0,2375835	0,4780055	0,6290156	0,7073672	0,5467938	0,8296875	0,4073686	0,9509528	0,9737014	0,4704009	0,9671299	0,5105128	0,0765375	0,4331320	0,9479951	0,6326367	0,1993226	0,4230353	0,8652150	0,2151749
780	0,5511139	0,7045223	0,0598061	0,0957883	0,6572506	0,9990685	0,4590286	0,0634665	0,9999499	0,2595833	0,8622818	0,6081926	0,2375835	0,4780068	0,6274663	0,6531164	0,5467938	0,8296875	0,4068606	0,9657888	0,9738771	0,4597447	0,9671299	0,5010714	0,0765377	0,4331320	0,9479951	0,6301134	0,1999240	0,4230353	0,8652150	0,2151749
800	0,5511139	0,7045223	0,0598062	0,0957885	0,6572470	0,9990685	0,4590286	0,0525500	0,9999499	0,2595833	0,8621780	0,6091297	0,2375835	0,4780080	0,6264153	0,6079319	0,5467938	0,8296875	0,4064887	0,9761867	0,9740038	0,4520151	0,9671299	0,4943904	0,0765379	0,4331320	0,9479951	0,6285274	0,2002550	0,4230353	0,8652150	0,2151749
820	0,5511139	0,7045223	0,0598062	0,0957887	0,6572457	0,9990685	0,4590286	0,0455336	0,9999499	0,2595833	0,8621198	0,6097339	0,2375835	0,4780090	0,6257073	0,5731558	0,5467938	0,8296875	0,4062190	0,9834491	0,9740940	0,4464503	0,9671299	0,4896903	0,0765381	0,4331320	0,9479951	0,6275376	0,2004359	0,4230353	0,8652150	0,2151749
840	0,5511139	0,7045223	0,0598062	0,0957889	0,6572454	0,9990685	0,4590286	0,0411066	0,9999499	0,2595833	0,8620872	0,6101210	0,2375835	0,4780098	0,6252331	0,5478272	0,5467938	0,8296875	0,4060248	0,9885088	0,9741576	0,4424691	0,9671299	0,4863993	0,0765382	0,4331320	0,9479951	0,6269236	0,2005342	0,4230353	0,8652150	0,2151749
860	0,5511139	0,7045223	0,0598062	0,0957891	0,6572454	0,9990685	0,4590286	0,0383520	0,9999499	0,2595833	0,8620689	0,6103677	0,2375835	0,4780105	0,6249171	0,5300912	0,5467938	0,8296875	0,4058856	0,9920273	0,9742021	0,4396362	0,9671299	0,4841037	0,0765384	0,4331320	0,9479951	0,6265447	0,2005873	0,4230353	0,8652150	0,2151749
880	0,5511139	0,7045223	0,0598062	0,0957892	0,6572454	0,9990685	0,4590286	0,0366557	0,9999499	0,2595833	0,8620587	0,6105241	0,2375835	0,4780112	0,6247074	0,5180236	0,5467938	0,8296875	0,4057863	0,9944706	0,9742331	0,4376298	0,9671299	0,4825075	0,0765385	0,4331320	0,9479951	0,6263119	0,2006159	0,4230353	0,8652150	0,2151749
900	0,5511139	0,7045223	0,0598062	0,0957893	0,6572454	0,9990685	0,4590286	0,0356192	0,9999499	0,2595833	0,8620529	0,6106229	0,2375835	0,4780117	0,6245687	0,5099877	0,5467938	0,8296875	0,4057157	0,9961655	0,9742544	0,4362145	0,9671299	0,4814005	0,0765386	0,4331320	0,9479951	0,6261694	0,2006312	0,4230353	0,8652150	0,2151749
920	0,5511139	0,7045223	0,0598062	0,0957894	0,6572454	0,9990685	0,4590286	0,0349897	0,9999499	0,2595833	0,8620497	0,6106850	0,2375835	0,4780122	0,6244773	0,5047240	0,5467938	0,8296875	0,4056656	0,9973403	0,9742692	0,4352196	0,9671299	0,4806344	0,0765387	0,4331320	0,9479951	0,6260824	0,2006394	0,4230353	0,8652150	0,2151749
940	0,5511139	0,7045223	0,0598062	0,0957895	0,6572454	0,9990685	0,4590286	0,0346090	0,9999499	0,2595833	0,8620479	0,6107240	0,2375835	0,4780126	0,6244172	0,5013201	0,5467938	0,8296875	0,4056301	0,9981542	0,9742792	0,4345225	0,9671299	0,4801051	0,0765387	0,4331320	0,9479951	0,6260295	0,2006437	0,4230353	0,8652150	0,2151749
960	0,5511139	0,7045223	0,0598062	0,0957896	0,6572454	0,9990685	0,4590286	0,0343795	0,9999499	0,2595833	0,8620469	0,6107483	0,2375835	0,4780130	0,6243777	0,4991412	0,5467938	0,8296875	0,4056050	0,9987177	0,9742861	0,4340354	0,9671299	0,4797401	0,0765388	0,4331320	0,9479951	0,6259974	0,2006461	0,4230353	0,8652150	0,2151749
980	0,5511139	0,7045223	0,0598062	0,0957896	0,6572454	0,9990685	0,4590286	0,0342416	0,9999499	0,2595833	0,8620464	0,6107635	0,2375835	0,4780133	0,6243519	0,4977580	0,5467938	0,8296875	0,4055872	0,9991078	0,9742908	0,4336959	0,9671299	0,4794886	0,0765388	0,4331320	0,9479951	0,6259780	0,2006473	0,4230353	0,8652150	0,2151749
1000	0,5511139	0,7045223	0,0598062	0,0957897	0,6572454	0,9990685	0,4590286	0,0341588	0,9999499	0,2595833	0,8620461	0,6107730	0,2375835	0,4780135	0,6243350	0,4968857	0,5467938	0,8296875	0,4055747	0,9993778	0,9742940	0,4334598	0,9671299	0,4793155	0,0765389	0,4331320	0,9479951	0,6259662	0,2006479	0,4230353	0,8652150	0,2151749
1020	0,5511139	0,7045223	0,0598062	0,0957897	0,6572454	0,9990685	0,4590286	0,0341092	0,9999499	0,2595833	0,8620459	0,6107789	0,2375835	0,4780137	0,6243240	0,4963387	0,5467938	0,8296875	0,4055659	0,9995646	0,9742961	0,4332960	0,9671299	0,4791965	0,0765389	0,4331320	0,9479951	0,6259592	0,2006483	0,4230353	0,8652150	0,2151749
1040	0,5511139	0,7045223	0,0598062	0,0957898	0,6572454	0,9990685	0,4590286	0,0340795	0,9999499	0,2595833	0,8620458	0,6107825	0,2375835	0,4780139	0,6243169	0,4959972	0,5467938	0,8296875	0,4055596	0,9996938	0,9742976	0,4331825	0,9671299	0,4791148	0,0765390	0,4331320	0,9479951	0,6259549	0,2006485	0,4230353	0,8652150	0,2151749
1060	0,5511139	0,7045223	0,0598062	0,0957898	0,6572454	0,9990685	0,4590286	0,0340618	0,9999499	0,2595833	0,8620457	0,6107847	0,2375835	0,4780141	0,6243122	0,4957849	0,5467938	0,8296875	0,4055553	0,9997832	0,9742985	0,4331040	0,9671299	0,4790586	0,0765390	0,4331320	0,9479951	0,6259523	0,2006486	0,4230353	0,8652150	0,2151749
1080	0,5511139	0,7045223	0,0598062	0,0957898	0,6572454	0,9990685	0,4590286	0,0340512	0,9999499	0,2595833	0,8620457	0,6107861	0,2375835	0,4780142	0,6243092	0,4956534	0,5467938	0,8296875	0,4055522	0,9998450	0,9742992	0,4330498	0,9671299	0,4790201	0,0765390	0,4331320	0,9479951	0,6259508	0,2006486	0,4230353	0,8652150	0,2151749
1100	0,5511139	0,7045223	0,0598062	0,0957899	0,6572454	0,9990685	0,4590286	0,0340448	0,9999499	0,2595833	0,8620457	0,6107870	0,2375835	0,4780144	0,6243072	0,4955721	0,5467938	0,8296875	0,4055500	0,9998878	0,9742996	0,4330124	0,9671299	0,4789937	0,0765390	0,4331320	0,9479951	0,6259499	0,2006486	0,4230353	0,8652150	0,2151749
