"Time"	ihfB	hipA	hipB	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	tdcG	tdcF	tdcB	tdcD	tdcE	tdcC	lyxK	yiaN	yiaO	sgbH	sgbE	sgbU	yiaK	yiaL	yiaM	sra	ompC	csgG	csgF	csgE	ompF	micF
580	0,3877397	0,2276889	0,4344787	0,6852625	0,8475038	0,9570926	0,8255845	0,8788942	0,1345538	0,8853826	0,9100112	0,9780370	0,5874582	1,0184135	0,8389200	0,6043671	0,5469366	0,4967239	0,9532451	0,2799803	0,4268874	0,1514841	0,0061356	0,1589880	0,6032666	0,4998059	0,4506412	0,4918520	0,3050822	0,9725207	0,3551634	0,6038985
600	0,4112886	0,2115053	0,4528824	0,6762600	0,8637400	0,9377498	0,7735547	0,9064332	0,2502902	0,9386143	0,9349470	0,8742218	0,6150908	1,0236486	0,8243456	0,6370751	0,4538029	0,3410906	1,0019833	0,3071817	0,3910728	0,2367299	0,0077939	0,1852292	0,6088751	0,5046583	0,5132009	0,4796760	0,3387149	0,9438140	0,4300506	0,8679415
620	0,4561235	0,2289980	0,4479631	0,7212764	0,7574829	0,9533566	0,7533523	0,9287866	0,3291455	0,9323084	0,8893623	0,8347892	0,5930794	1,0830307	0,7823551	0,6105024	0,4218517	0,2613012	0,9892279	0,2539263	0,3636181	0,2954606	0,0055479	0,1310257	0,6054882	0,5284350	0,5522993	0,4990726	0,3539034	0,9199054	0,5084854	0,9469552
640	0,4651913	0,2101993	0,4448521	0,7193589	0,7469958	0,9728895	0,8664089	0,8972835	0,3539505	0,9352730	0,9136087	0,8846622	0,6027894	1,0677165	0,7399947	0,6188260	0,3758483	0,1980899	1,0236951	0,2807435	0,3747327	0,3925816	0,0094691	0,1494107	0,6422650	0,5570621	0,6058637	0,4670698	0,3672079	0,9821539	0,5569929	1,0254470
660	0,5009609	0,2180569	0,4310923	0,6927872	0,8073304	1,0496244	0,8429987	0,8374436	0,4023926	0,9231066	0,9207604	0,8757003	0,5901633	1,0234169	0,7544548	0,6256057	0,3400732	0,1541016	1,0330687	0,2428386	0,3748861	0,3997399	0,0086383	0,1513436	0,6155482	0,5229265	0,6971424	0,4451807	0,3846612	1,0108147	0,5981955	0,9978412
680	0,4699985	0,2028451	0,4409324	0,6829231	0,7726542	1,0080610	0,8432456	0,8371485	0,4091001	0,9497169	0,9711558	0,8484762	0,5417651	1,0076090	0,8085993	0,6221533	0,3619523	0,1184214	1,0867749	0,2618226	0,4240701	0,4244730	0,0145776	0,1749814	0,6378123	0,5683217	0,6895387	0,4581906	0,4257906	1,0023513	0,6145407	1,0535124
700	0,5020738	0,2282350	0,4330204	0,6745247	0,7363794	1,0199370	0,8672698	0,8541137	0,4163651	0,8411471	0,9765777	0,8733883	0,5263761	1,0450490	0,7817615	0,5610973	0,3385900	0,1015461	1,0340089	0,2824201	0,3834627	0,4263716	0,0139202	0,1237604	0,6014395	0,5423407	0,7486274	0,4742662	0,4605922	1,0374084	0,6189479	1,0947170
720	0,5104085	0,1931204	0,5106684	0,6572141	0,7800586	0,9654294	0,8704952	0,8074077	0,3968860	0,9184304	0,9585266	0,8111098	0,5396049	1,0610631	0,7469277	0,5915455	0,3176491	0,0879650	1,0785674	0,2581423	0,3932063	0,4209511	0,0136427	0,1202160	0,5537830	0,4883665	0,6976614	0,4976648	0,4335361	0,9999068	0,6663279	1,0861659
740	0,4919738	0,1916620	0,5058014	0,6750520	0,7636533	1,0276687	0,8761438	0,8074625	0,4182372	0,9250415	1,0004591	0,8306035	0,5298148	1,0617295	0,7468900	0,5991003	0,3374313	0,0657503	1,0264188	0,2791958	0,3479361	0,4127647	0,0141590	0,1423192	0,5227719	0,5248432	0,7073879	0,4707925	0,3961182	1,0147970	0,6828585	0,9678531
760	0,5320386	0,1728228	0,5057077	0,7132324	0,7749825	0,9833546	0,8524272	0,8344880	0,4187223	0,9527047	0,9700342	0,8777203	0,5678255	1,0399384	0,7472624	0,5690161	0,2919522	0,0573527	0,9544932	0,2666068	0,3546842	0,4009049	0,0062731	0,1464889	0,4967812	0,5164231	0,7208894	0,4367490	0,3891322	1,0190130	0,7129284	1,1099398
780	0,5180710	0,1741421	0,5397847	0,7573745	0,7996017	1,0186460	0,8538085	0,8469605	0,3839151	0,9810344	0,9439633	0,8967155	0,5870444	1,0029011	0,7897531	0,5837646	0,3030641	0,0530322	0,9706012	0,2491637	0,3738198	0,4303091	0,0107974	0,1796035	0,5497883	0,4938505	0,7475699	0,4554606	0,4081462	0,9486020	0,7583892	1,0919863
800	0,5288205	0,1750194	0,5255388	0,7666559	0,7749587	1,0254439	0,8665179	0,9562756	0,3869328	0,9773649	0,9402267	0,9344054	0,5806369	1,0170365	0,8159135	0,5663235	0,3358145	0,0583044	0,9113778	0,2374802	0,4253992	0,4283561	0,0057853	0,1320632	0,5242338	0,4483042	0,7546863	0,4913970	0,3864656	0,9281581	0,7824171	1,0674611
820	0,4928781	0,1497407	0,5112582	0,7013960	0,8043868	0,9751479	0,8416916	0,9200116	0,3954109	0,9672619	0,9366898	0,9816554	0,5756227	1,0210437	0,7787703	0,5644396	0,3957726	0,0345897	1,0060358	0,2104060	0,4321246	0,4299669	0,0039586	0,1422884	0,5095573	0,4490923	0,7785009	0,4511554	0,4124858	0,9071652	0,7891770	1,0187111
840	0,5015144	0,1716763	0,5119403	0,7212523	0,8051299	1,0166698	0,8234737	0,9009623	0,3675940	0,9748060	0,9694846	0,9536170	0,5869275	0,9526694	0,7672484	0,5864849	0,3309607	0,0455555	1,0291686	0,2835175	0,4074679	0,3903713	0,0083647	0,1819541	0,5535396	0,4533135	0,7974992	0,4922479	0,4313130	0,9475388	0,7408861	1,0640339
860	0,5301723	0,1990228	0,4985282	0,7099816	0,8002926	0,9787911	0,8651827	0,8606770	0,4021773	0,9407211	0,9603589	0,8416678	0,5316350	0,9595736	0,7381006	0,5736675	0,3501376	0,0554996	1,0667790	0,3100002	0,4203890	0,3867007	0,0089417	0,1517689	0,5921182	0,4727770	0,7801706	0,5268473	0,3926370	0,9058517	0,7471827	1,0356611
880	0,5641111	0,2035866	0,4835940	0,6920112	0,8534864	0,9517326	0,8392877	0,8558508	0,4166614	0,9221072	0,9900025	0,8546854	0,5922002	0,9113828	0,7516336	0,6191770	0,3366543	0,0495592	1,0019348	0,2846168	0,4064647	0,4294126	0,0170906	0,1718590	0,6200267	0,4784493	0,8022054	0,5557620	0,3992540	0,8972350	0,7559539	1,0398076
900	0,4782856	0,1725108	0,4514933	0,6907837	0,8181082	0,9693432	0,8275896	0,8222408	0,3934604	0,9828629	1,0191059	0,9486418	0,6541382	0,9502016	0,7401765	0,6215470	0,3555663	0,0461556	1,0046071	0,2438768	0,4616452	0,3745196	0,0103383	0,1738301	0,6207357	0,4993454	0,7418276	0,5413512	0,4112688	0,9452351	0,7523951	1,0310029
920	0,4551766	0,1809070	0,4909041	0,6178173	0,8020486	0,8953123	0,8414884	0,8044885	0,4241740	0,8846277	0,9962146	0,9172517	0,6248982	0,9341055	0,7315214	0,6003770	0,3725270	0,0545094	0,9649511	0,2953754	0,4765377	0,4325152	0,0094496	0,1730261	0,5913007	0,5202159	0,7066490	0,5067628	0,3962432	1,0136988	0,7523568	1,0287942
940	0,4740691	0,2152635	0,4688005	0,5966438	0,7910367	0,9701576	0,8747233	0,8290495	0,4653989	0,8711340	1,0617039	0,8854358	0,6067925	0,9519285	0,7655683	0,6258466	0,4072180	0,0494254	0,9621261	0,2883267	0,4667738	0,4326115	0,0114165	0,1365430	0,6043935	0,5530130	0,6837895	0,4761771	0,3855040	0,9865503	0,6718788	0,9658326
960	0,4436527	0,2064660	0,4657385	0,5627990	0,7986247	0,9580812	0,8321554	0,7933755	0,4030956	0,7650005	1,0273084	0,9286397	0,5572932	0,9233312	0,8515402	0,5876830	0,4185603	0,0516134	0,9509621	0,2875153	0,4571979	0,4334298	0,0145793	0,1313571	0,5483378	0,5685539	0,6546218	0,4886619	0,3624159	0,9491357	0,6362857	1,0214239
980	0,4545654	0,1666787	0,4466457	0,5563524	0,7679513	1,0296356	0,8452882	0,8035084	0,4569872	0,7473774	1,0571630	0,9228253	0,5352340	0,9441402	0,8257337	0,5986729	0,3839492	0,0459548	0,9455277	0,2638827	0,4397840	0,4601763	0,0150962	0,1200590	0,5496295	0,5902423	0,7332201	0,4320205	0,3568023	0,9496637	0,7229644	0,9997818
1000	0,4785538	0,1864708	0,4403069	0,6135929	0,7816275	1,0296585	0,8054726	0,7591446	0,4252468	0,7744284	1,0217285	0,9217238	0,5498226	0,9627837	0,7837730	0,5649471	0,3431727	0,0475761	0,9582503	0,2903289	0,4232623	0,4733821	0,0144779	0,1694570	0,5514068	0,5624450	0,6726606	0,4338213	0,3477271	0,9620804	0,7575697	1,0171415
1020	0,4827502	0,1767141	0,4933856	0,6395792	0,8391759	1,0108025	0,8144447	0,7813370	0,4464193	0,8055231	0,9926129	0,8542796	0,5931850	0,9249525	0,8035371	0,5654847	0,3743821	0,0525154	0,9062509	0,2634895	0,4213599	0,4419775	0,0277361	0,1044238	0,5012232	0,5049396	0,7286116	0,4018574	0,3062845	0,9696631	0,7602881	0,9795688
1040	0,5293083	0,1935596	0,4844139	0,5946277	0,8474672	0,9807223	0,8752937	0,7988873	0,4330690	0,8034090	0,9753531	0,8735411	0,5845770	0,9179025	0,7709350	0,5413240	0,3246333	0,0402306	0,9465096	0,3166272	0,4109465	0,3916208	0,0153389	0,1208361	0,4827088	0,5490130	0,7275760	0,4625085	0,3183317	0,9412917	0,7336871	1,0463486
1060	0,4992939	0,1707278	0,5031350	0,5527498	0,9120043	0,9186290	0,7734842	0,8229169	0,4254006	0,7970134	0,9895038	0,9425891	0,6144613	0,9380393	0,7987465	0,5650036	0,3349644	0,0429524	0,8957858	0,3072216	0,4747762	0,3813520	0,0194189	0,1557278	0,4576989	0,5637627	0,7497239	0,4476427	0,3358477	0,9083467	0,6964430	0,9963023
1080	0,5104015	0,1943789	0,4782789	0,5658115	0,8560666	0,9234903	0,7861507	0,7767875	0,4024806	0,7968857	1,0151117	0,8627201	0,6066158	1,0081956	0,7665469	0,5836897	0,4074597	0,0336754	0,8741251	0,3269628	0,4535280	0,4306965	0,0169272	0,1434913	0,5068218	0,5204628	0,7540941	0,5156915	0,3387557	0,9277017	0,6545527	0,9894983
1100	0,4799555	0,2216198	0,5010992	0,5898945	0,7807187	0,8952229	0,8082062	0,7387813	0,4020554	0,9003148	1,0059468	0,8929975	0,6176628	1,0127757	0,7263585	0,5407354	0,4111756	0,0426743	0,9659015	0,3161681	0,4645911	0,4140659	0,0139137	0,1457980	0,5627060	0,4998168	0,7352626	0,5128041	0,3254699	0,9621741	0,6063029	1,0304473

0	0,5600967	0,2065908	0,4852157	0,6124620	0,7339061	1,0173116	0,7653388	0,8375585	0,4231247	0,8618818	1,0483658	0,9232449	0,6236752	0,9864146	0,7565256	0,6282470	0,3830982	0,0543313	0,9466988	0,2374628	0,4384205	0,4154814	0,0129113	0,1410081	0,5526293	0,5232871	0,8176112	0,4950229	0,3016902	0,9700298	0,7908216	1,0506278
20	0,3370972	0,1699390	0,4982800	0,7729211	0,8053584	0,5815535	0,8982140	0,7266195	0,4778307	0,6979422	0,9805016	0,9616215	0,6386038	0,9041516	0,7624937	0,6226521	0,4708853	0,0467320	1,0339524	0,3153935	0,4418371	0,4561267	0,4782105	0,1997798	0,5987295	0,6190865	0,7039122	0,4576959	0,2706493	0,8931953	0,6268345	1,0030993
40	0,3088663	0,1703629	0,4484043	0,7736343	0,7593733	0,3997271	0,9296194	0,8053134	0,4891809	0,7931201	0,9293246	0,8982738	0,5961034	0,8631450	0,7525172	0,5964069	0,4372774	0,0571675	1,0012695	0,2733262	0,4064999	0,4743604	0,7452725	0,1542029	0,6052926	0,6231661	0,7689515	0,3333901	0,2811143	0,9000018	0,5786297	1,0367535
60	0,2775913	0,1653127	0,4550742	0,7134959	0,5979283	0,2772807	0,9214595	0,8925495	0,5073948	0,8306617	0,8854043	0,7537726	0,5180985	0,8545676	0,7380332	0,5404490	0,4748931	0,0587411	1,0131428	0,2684059	0,3745322	0,4164601	0,8314342	0,1175684	0,6061815	0,5459787	0,7526042	0,3749704	0,2592115	0,9194337	0,5213421	0,9928302
80	0,2785716	0,1525879	0,4575213	0,6976644	0,4082340	0,2474023	0,9329877	0,9307746	0,4700427	0,9042233	0,7024434	0,6141777	0,4651002	0,9073384	0,7071863	0,5068149	0,4573853	0,0543379	1,0022382	0,2167090	0,3716391	0,3869772	0,8959307	0,0877876	0,5369371	0,5207116	0,7668001	0,4349000	0,2742687	0,9770194	0,4395508	0,9811147
100	0,2737551	0,1382703	0,5055682	0,7221658	0,2913309	0,2454720	0,9720510	0,9748508	0,4083202	0,9210521	0,5292257	0,5145763	0,3793056	0,9490228	0,5994048	0,4437306	0,4984778	0,0490022	0,9661079	0,2175799	0,3213733	0,3552827	0,9233414	0,1108629	0,5285734	0,5079914	0,8079437	0,4098188	0,3349567	0,9310312	0,4216338	1,0141134
120	0,2741791	0,1491917	0,5260790	0,6927914	0,2034753	0,2010815	0,9436312	0,9665942	0,3575787	0,9487302	0,3933366	0,4223005	0,2893220	0,9733650	0,5244371	0,3447780	0,5146375	0,0732314	0,9342124	0,1980520	0,2795311	0,2979548	0,8912314	0,0710238	0,4928001	0,4654572	0,8507320	0,4753712	0,3530221	0,9717679	0,4162113	1,0012128
140	0,2538332	0,1340898	0,5003291	0,7119505	0,1442890	0,1506256	1,0149802	0,9790288	0,3568430	0,8966374	0,2714461	0,3490308	0,1931912	0,9841570	0,4729574	0,2794781	0,5727176	0,0791001	0,9472513	0,1869422	0,2605665	0,3048087	0,8917405	0,0695237	0,4773133	0,4236061	0,8915146	0,4884814	0,3857300	0,8968359	0,3721122	0,9826514
160	0,2970480	0,1289859	0,4792275	0,6170367	0,1136739	0,1339873	1,0091668	0,9570979	0,4085128	0,9904231	0,1922726	0,2438522	0,1466505	0,9666182	0,4075748	0,2119378	0,5333356	0,0628942	0,9750227	0,1928956	0,2381453	0,2459884	0,9507535	0,0658820	0,4350998	0,4219254	0,8721438	0,4844347	0,3788256	0,9229358	0,4095051	1,0012581
180	0,3203466	0,1324741	0,4768486	0,6470141	0,0992366	0,1760199	0,9918630	0,9494879	0,3856492	0,9079410	0,1241039	0,1335739	0,1068834	0,9666019	0,3797177	0,1759072	0,5066849	0,0665355	0,9841144	0,1832484	0,2383842	0,2507861	0,9428765	0,0488421	0,4275445	0,4550040	0,8968400	0,5275080	0,3948784	0,9309289	0,4243164	0,9515493
200	0,3046471	0,1392358	0,5384399	0,5748452	0,0650480	0,1506485	0,9159962	1,0677684	0,4120466	0,9485022	0,0868166	0,0747857	0,0930782	0,9495639	0,3674809	0,1606935	0,5183741	0,0454363	0,9070079	0,1851047	0,2132083	0,2427506	0,9575138	0,0576818	0,4163764	0,3986742	0,8864267	0,4966168	0,3937692	0,9494118	0,4460722	1,0214199
220	0,2825694	0,1187831	0,5049548	0,5821737	0,0504303	0,1734988	0,9453899	1,0374346	0,3870438	0,9759091	0,0623692	0,0550264	0,0665988	0,9633393	0,3664260	0,1557526	0,5284797	0,0490515	0,9718383	0,1855066	0,2165817	0,2644485	1,0093247	0,0687764	0,4497938	0,4069520	0,8807868	0,4986863	0,3834422	1,0283267	0,3998771	1,2005842
240	0,2728203	0,1378013	0,5285006	0,5254374	0,0564425	0,1589315	0,9032039	1,0293940	0,3919206	0,9625884	0,0473791	0,0395051	0,0553180	0,9381183	0,3388504	0,1233957	0,5017688	0,0411273	0,9666813	0,2018797	0,2115925	0,2535684	0,9693576	0,0639107	0,3816236	0,4410576	0,8148990	0,5107212	0,3994489	0,9776632	0,3829025	1,2220979
260	0,2428999	0,1649025	0,5251538	0,5293095	0,0661562	0,1582409	0,8815647	1,0246373	0,3827864	1,0380096	0,0353425	0,0188315	0,0551321	0,8970543	0,3420828	0,1075030	0,4809607	0,0421599	0,9532425	0,2009057	0,2240076	0,2400966	0,9387826	0,0718590	0,3774383	0,4392473	0,8320607	0,6064351	0,4394435	0,9542465	0,3773537	1,1649329
280	0,2235155	0,1236540	0,4823881	0,5289547	0,0542687	0,1557108	0,9078117	1,0519476	0,3468536	0,9566613	0,0331394	0,0315619	0,0449162	0,8327028	0,3275455	0,1244509	0,4813755	0,0349425	1,0032976	0,1864229	0,2053541	0,2428466	0,9596724	0,0652451	0,3814048	0,3950532	0,8255032	0,6167805	0,4796880	0,9881937	0,3753180	1,0435452
300	0,2201446	0,1233273	0,4673539	0,4786036	0,0757588	0,1518827	0,8983327	1,0430508	0,3298428	0,9337671	0,0322786	0,0371473	0,0431020	0,8926484	0,3330683	0,1158278	0,4920980	0,0314203	0,9996967	0,2161825	0,1744841	0,2674037	0,9247627	0,0524292	0,3835967	0,3993503	0,8259480	0,7328562	0,5006646	0,9548801	0,4047955	1,0223029
320	0,2630843	0,1105145	0,4691072	0,4756621	0,0549562	0,1506734	0,8652659	1,0199208	0,3507343	1,0338791	0,0255553	0,0339986	0,0284251	0,8536036	0,3093726	0,1087602	0,4610472	0,0365924	1,0407092	0,2095784	0,1899658	0,2727054	0,9386971	0,0476163	0,3387063	0,3852991	0,8363580	0,6829421	0,4556622	0,9996241	0,3853504	0,9974488
340	0,2382598	0,1275942	0,5204437	0,4993498	0,0526084	0,1707694	0,8584795	1,0465487	0,3402465	1,0216721	0,0231201	0,0380437	0,0308211	0,7856309	0,3255309	0,0817262	0,4700505	0,0337659	1,0115223	0,1704607	0,2097378	0,2479954	0,8935155	0,0574149	0,3839419	0,3916544	0,8550669	0,6622513	0,4303129	0,9703199	0,3621693	1,0329463
360	0,2275266	0,1326927	0,5132771	0,4590553	0,0621611	0,1377134	0,8779276	0,9570413	0,2883301	0,9226106	0,0172832	0,0378578	0,0453664	0,7943047	0,3032042	0,0786364	0,4433186	0,0467974	0,9892727	0,1734485	0,1967359	0,2352386	1,0313996	0,0667099	0,4056639	0,3889519	0,8564540	0,5907378	0,4144580	0,9349699	0,3827475	1,0181318
380	0,2322763	0,1256782	0,4875911	0,4770035	0,0454332	0,1610419	0,8696787	0,9669081	0,2749178	0,9574078	0,0115582	0,0281951	0,0325532	0,8256497	0,3327065	0,0627855	0,4837580	0,0436090	0,9726314	0,1774724	0,2134561	0,2859838	0,9490358	0,0626287	0,4371012	0,4175123	0,8617140	0,5531064	0,4222454	0,9464043	0,3776408	1,0496227
400	0,2693812	0,1159108	0,4880723	0,5471614	0,0437138	0,1429372	0,9320955	1,0400622	0,3009538	0,8704980	0,0057117	0,0171645	0,0333505	0,8149396	0,3428031	0,0699790	0,4689046	0,0440062	1,0188358	0,2112145	0,2177013	0,2997448	0,8911027	0,0873151	0,4393725	0,4233839	0,8418539	0,5613358	0,4491749	0,9438281	0,4050353	1,0395841
420	0,2345528	0,0938526	0,5190894	0,5700845	0,0432668	0,1707399	0,9225761	1,0225955	0,2960192	0,9707012	0,0098391	0,0117612	0,0277426	0,7883852	0,3563305	0,0702514	0,4136829	0,0443554	0,9952737	0,2364912	0,2283101	0,2871278	0,9626469	0,0673341	0,4854558	0,4521454	0,8451362	0,5766844	0,4572129	0,9666449	0,3908034	0,9724837
440	0,2155871	0,1157723	0,4829316	0,5636134	0,0526634	0,1924450	0,9134673	1,0320873	0,3577869	0,8536715	0,0104777	0,0167714	0,0334717	0,8498178	0,3820593	0,0667720	0,4712547	0,0430401	0,9228754	0,2230013	0,2272859	0,2885457	0,9688668	0,0659638	0,4660968	0,4210897	0,8381899	0,5591799	0,4512478	0,9749981	0,4105532	1,0532126
460	0,2374431	0,1510929	0,4956642	0,5563057	0,0529361	0,1865754	0,9235208	0,9981765	0,3384136	0,8816379	0,0122287	0,0169470	0,0358470	0,8186281	0,4187036	0,0662441	0,4628271	0,0415494	0,9660491	0,2271061	0,2565874	0,3048852	1,0211705	0,0721657	0,4509467	0,4202805	0,8581710	0,5281131	0,4760493	0,9920035	0,3534743	0,9649816
480	0,2763305	0,1638466	0,4648704	0,5354453	0,0494858	0,1474490	0,8944394	0,9942061	0,3660151	0,8824507	0,0124297	0,0287148	0,0389769	0,8226307	0,3805023	0,0808537	0,4684703	0,0629993	0,9951964	0,2152539	0,2489765	0,2872884	0,9591694	0,0966967	0,4654565	0,4478753	0,8487237	0,5000170	0,4765223	0,9303032	0,3346402	0,9971170
500	0,2561796	0,1624100	0,5089522	0,5257318	0,0368151	0,1766472	0,9441530	1,0167586	0,3403712	0,8874932	0,0152418	0,0140148	0,0439896	0,8362130	0,3607096	0,1131837	0,4998335	0,0625255	1,0378577	0,2298721	0,2269661	0,2791766	0,9015715	0,0787461	0,4780612	0,4660295	0,9149859	0,4902250	0,4152018	0,9278213	0,3480216	0,9747090
520	0,2399708	0,1454948	0,5034095	0,5495063	0,0574511	0,1721158	0,9736451	0,9780942	0,3261667	0,9449235	0,0101916	0,0273982	0,0388555	0,8763555	0,3159459	0,1084254	0,5015241	0,0536431	1,0183613	0,2245318	0,2004107	0,2725915	0,9333859	0,0536692	0,4760500	0,4749229	0,8789362	0,4986524	0,3909853	0,9527232	0,3466968	1,0330465
540	0,2478424	0,1330108	0,4433171	0,5742166	0,0607351	0,1773656	0,9955308	0,9953450	0,3227917	0,9498677	0,0117581	0,0340817	0,0304223	0,8662045	0,3116669	0,0995355	0,4609821	0,0632044	1,0607825	0,2028283	0,1985623	0,2522647	1,0158173	0,0758743	0,4585719	0,4159124	0,8678461	0,4946223	0,3703101	0,9434081	0,3842248	1,0306757
560	0,2573655	0,1196759	0,4544070	0,6081711	0,0668468	0,1615127	0,9913712	0,9981195	0,2934832	1,0441189	0,0118002	0,0183550	0,0348095	0,8584754	0,3023312	0,0898998	0,4959762	0,0528005	1,0325168	0,1802492	0,2198418	0,2288691	0,9722489	0,0631659	0,5187213	0,3987994	0,9335636	0,5485839	0,4166647	0,9325151	0,4040689	1,0368203
580	0,3659393	0,1288457	0,4471361	0,5897302	0,0592501	0,5402060	1,0013860	1,0259950	0,2636799	0,9754457	0,0093182	0,0205278	0,0320125	0,8348689	0,3201175	0,0639875	0,3877375	0,0386261	0,9942862	0,1764842	0,2262762	0,2597841	0,4967108	0,0737364	0,4862988	0,4075350	0,9372036	0,5631788	0,4368373	0,9156517	0,5806792	1,0390443
600	0,4182056	0,1424185	0,5216258	0,5918144	0,0499796	0,8048287	0,9325529	0,9797195	0,2968129	0,9374362	0,0043239	0,0391353	0,0554327	0,8805847	0,3162379	0,1373469	0,2612444	0,0374986	0,9660158	0,2139522	0,2210074	0,2950298	0,2694721	0,0950996	0,4488817	0,4228784	0,8860059	0,5686460	0,4439055	0,8923662	0,6053244	1,0525025
620	0,4389744	0,2042423	0,5754655	0,5556875	0,0507193	0,9877447	0,9403447	0,9682089	0,2604704	0,9844180	0,0110843	0,0919747	0,0730046	0,9386346	0,4004185	0,2400366	0,2602784	0,0424312	1,0251988	0,1908595	0,2594031	0,3153458	0,1547085	0,1070847	0,4790187	0,4653767	0,8361698	0,5559208	0,4658599	0,8794430	0,6649635	1,0675456
640	0,4500994	0,2136878	0,5853238	0,6470147	0,0559316	1,0014275	0,9180781	0,8862559	0,2952822	1,0158658	0,0114042	0,1833917	0,1487253	0,9631494	0,4152900	0,3033851	0,2848946	0,0444780	1,0838623	0,2037048	0,3169707	0,3391502	0,0927592	0,1036402	0,5060576	0,4226744	0,7774290	0,5736095	0,4251494	0,8353464	0,6999447	1,0810609
660	0,4940237	0,2020141	0,5025730	0,6570234	0,0640319	1,0554520	0,9519379	0,9624540	0,3290533	0,9372738	0,0159049	0,2142877	0,2132565	0,9104468	0,4643532	0,4185840	0,2758936	0,0524486	1,0976160	0,1777931	0,2956222	0,3114588	0,0564623	0,0889530	0,5306237	0,4851617	0,7525443	0,4655373	0,4116197	0,8662258	0,6909694	1,1449935
680	0,5169389	0,1713502	0,4302961	0,6376317	0,1047516	1,0369258	0,8524943	0,8961191	0,3476994	0,9323258	0,0465000	0,3379670	0,2810723	0,9109524	0,4709384	0,4502346	0,2857269	0,0403831	1,0910949	0,2146279	0,3305194	0,3517878	0,0293675	0,1149169	0,5315266	0,4590967	0,8256696	0,5078827	0,4285749	0,8291187	0,6761326	1,0990789
700	0,4991978	0,1856702	0,4822020	0,6248928	0,1411649	0,9937734	0,8037429	0,8927194	0,3025558	0,9122286	0,0735542	0,3194045	0,3043464	0,9848244	0,4947075	0,4733219	0,3615881	0,0474570	0,9941354	0,2377561	0,3634029	0,3865025	0,0175470	0,1876552	0,5614120	0,4467971	0,8290281	0,5809851	0,4398832	0,8580615	0,5978891	1,0705824
720	0,4897212	0,1861892	0,4635016	0,5853403	0,2498131	0,9681879	0,8066495	0,8302296	0,3100569	0,8710336	0,1282696	0,4133604	0,3438127	1,0403906	0,5989655	0,4675238	0,3728101	0,0404677	0,9511675	0,2598714	0,4442841	0,4340930	0,0152110	0,1323533	0,5375859	0,4774209	0,8973664	0,5365974	0,4450463	0,9065918	0,5808597	1,1251456
740	0,4327777	0,1710287	0,4515306	0,5414364	0,3925454	0,9908235	0,8116718	0,8818893	0,3296255	0,9274755	0,2364309	0,4368212	0,3588732	1,0444072	0,6310199	0,4587243	0,3715324	0,0431597	1,0320699	0,3004515	0,4050190	0,4499020	0,0149094	0,1704852	0,5444664	0,5225066	0,8230190	0,5892979	0,4298186	0,9417272	0,6207727	1,0911730
760	0,4407174	0,1765273	0,4361336	0,5760049	0,4449233	0,9845346	0,7532282	0,8817749	0,3636098	0,9515342	0,3656013	0,5220676	0,3435731	1,0206595	0,6279218	0,4863916	0,3389397	0,0279517	1,0265360	0,2654790	0,3901207	0,4550199	0,0088539	0,1142174	0,5766598	0,5176421	0,8264605	0,5820008	0,4086711	0,9167095	0,5987855	1,0647955
780	0,4735897	0,1759157	0,4233062	0,5761737	0,4745046	1,0827527	0,8282658	0,8935476	0,3066914	0,9767914	0,4880388	0,6214154	0,3759986	1,0056916	0,6490692	0,4603686	0,3404077	0,0353877	0,9641537	0,2325326	0,3807804	0,4210600	0,0081247	0,1131142	0,5607532	0,5271521	0,8155839	0,5651390	0,4306826	0,9608141	0,6124720	1,0469020
800	0,4988718	0,1869327	0,5114778	0,5454906	0,5495112	1,1006403	0,7936759	0,8894864	0,3341695	0,9765695	0,6437458	0,7011145	0,3920762	1,0031411	0,6369173	0,4602709	0,3621070	0,0474327	0,9778570	0,2380219	0,3937940	0,4472779	0,0054883	0,1548491	0,5397511	0,4842480	0,7744850	0,5596223	0,4054867	1,0370663	0,6155714	1,0300233
820	0,5011588	0,2096876	0,5051740	0,5475701	0,6266237	0,9635384	0,8418387	0,8350653	0,3513742	0,8966940	0,7279510	0,6717755	0,3872729	0,9577868	0,6704866	0,5095085	0,3738950	0,0457088	0,9152525	0,2602552	0,3975210	0,4551214	0,0069770	0,1275779	0,5254893	0,5269511	0,7928764	0,5640072	0,3814318	0,9496572	0,6094486	0,9912039
840	0,5366184	0,1986812	0,4863400	0,5826714	0,6465204	1,0382716	0,8939230	0,7982782	0,3771266	0,8681331	0,7906823	0,7474341	0,4340162	0,9048142	0,6676907	0,5118405	0,3732367	0,0563290	0,9567493	0,2821086	0,3844734	0,4641080	0,0104092	0,1667189	0,5393621	0,4974074	0,8286469	0,5301581	0,3680316	0,9309523	0,6019745	1,0100357
860	0,5335621	0,2182534	0,4777941	0,5395876	0,7640935	1,0460648	0,8076006	0,8645293	0,3982934	0,8822534	0,8530999	0,8411234	0,5103942	0,9998001	0,6966881	0,5541488	0,4084893	0,0632087	1,0089437	0,3316483	0,4742106	0,4402687	0,0054820	0,1331082	0,5638716	0,4733964	0,8166933	0,5710517	0,3940303	0,9894107	0,6707929	1,0472703
