"Time"	araC	crp	rhaR	rhaS	melR	malI	feaR	zraR	mtlR	rbsR	rbsD	rbsA	araA	rhaA	araB	zraS	araG	rbsB	melA	rbsK	melB	araF	rbsC	rhaB	rhaD	araJ	araD	araE	malX	araH	malY	xylA
560	0,4704805	0,6817117	0,1020735	0,1160113	0,6239855	1,0027948	0,5880305	0,8709741	1,0489513	0,8932975	0,3485383	0,4184441	0,1980612	0,7257210	0,6038894	0,9051150	0,6177765	0,8225816	0,1387428	1,0371153	0,9437306	0,4609266	0,1714999	0,4577553	0,0675579	0,3477239	0,9197377	0,5434461	0,2338434	0,2756558	0,6899365	0,2218375
580	0,5182302	0,6555909	0,0803753	0,1124231	0,6426005	1,0876762	0,5178237	0,8394454	0,9870566	0,8223487	0,3556012	0,4181363	0,2037424	0,6769507	0,6482122	0,9247641	0,6158649	0,7724212	0,1542807	1,0467466	0,9390102	0,4122528	0,2080034	0,4658244	0,0818394	0,3466502	0,8956466	0,5852096	0,2510110	0,2685159	0,6917675	0,2081369
600	0,5879189	0,6872826	0,0817265	0,1160691	0,6557771	1,0209592	0,5083395	0,7250687	0,9161940	0,6851987	0,4136422	0,4162555	0,2273814	0,6101219	0,6182678	0,7968950	0,6023934	0,7540583	0,1919455	1,0609889	0,9949154	0,4075799	0,2312049	0,5286898	0,0618314	0,3412062	0,9150358	0,6638552	0,2187074	0,2886632	0,7100661	0,2066465
620	0,6076455	0,7074407	0,0741125	0,0949817	0,6490178	0,9943985	0,4401074	0,5732513	0,9361417	0,5614615	0,4737443	0,4226260	0,2123879	0,6090387	0,6249521	0,8500655	0,6010002	0,7558334	0,2447776	0,9741116	0,9480804	0,4470882	0,3296004	0,5679948	0,0707349	0,3470986	0,8785033	0,6149570	0,1687478	0,4261958	0,8049033	0,2056752
640	0,5956548	0,6929060	0,0933324	0,0801888	0,6823762	0,9885532	0,4309059	0,4671805	0,9560649	0,4141106	0,5604187	0,4301686	0,2301690	0,6016112	0,5976585	0,7746374	0,5690638	0,7602217	0,2689191	0,9728861	0,9181294	0,5160699	0,3785900	0,5261155	0,0826227	0,4003239	0,8986685	0,6712472	0,1943328	0,4649524	0,8520514	0,2137744
660	0,5980455	0,6339736	0,0598613	0,0872554	0,6211359	0,9491577	0,4436781	0,3880463	1,0014476	0,3789213	0,7020307	0,3932753	0,2117529	0,5853600	0,5724724	0,8056609	0,6310114	0,7042801	0,2975559	0,9641791	0,9993386	0,4734182	0,5238557	0,5515266	0,0864503	0,4628221	0,9196531	0,6177355	0,2320705	0,4749932	0,8867971	0,1894896
680	0,5690824	0,6559760	0,0602843	0,0787763	0,4840320	0,9427461	0,3501818	0,3087507	1,0363855	0,3408253	0,7429635	0,4468921	0,2732597	0,4863802	0,5890599	0,8108234	0,6494165	0,7977770	0,3977002	1,0438944	1,0295392	0,4468562	0,6229007	0,5251061	0,0880499	0,4317835	0,9180980	0,6515403	0,2192277	0,4317088	0,9203352	0,2088898
700	0,5173065	0,6923280	0,0509034	0,0766999	0,5362399	0,9463913	0,4144724	0,2627857	1,0067906	0,2851562	0,7687662	0,4516948	0,2566278	0,5167946	0,5895473	0,9024151	0,6199270	0,8204591	0,4147258	1,0464880	0,9914589	0,4489084	0,6957821	0,5087474	0,0878529	0,4446741	0,9461250	0,6520219	0,1994818	0,4549468	0,9318703	0,2411618
720	0,5119321	0,6812031	0,0452101	0,0776767	0,6225403	0,9405970	0,4381639	0,2321625	1,0479201	0,2491010	0,8234313	0,4955979	0,2714101	0,4870548	0,5691801	0,8682938	0,6141248	0,8591135	0,4283800	1,0264322	0,9749034	0,4640868	0,7227703	0,4061392	0,0827386	0,4854026	0,9794083	0,5980092	0,2163220	0,4538718	0,9335436	0,2662376
740	0,5929597	0,7111345	0,0632245	0,1000873	0,6012624	0,9954976	0,4246851	0,1895703	0,9737975	0,2607345	0,8577559	0,4587330	0,2795031	0,5089864	0,5237014	0,8370301	0,6516761	0,8086823	0,4666315	1,0630259	0,9727591	0,4328306	0,7709833	0,4724819	0,0826991	0,4886306	0,9730995	0,6074936	0,1704271	0,4293502	0,9393599	0,2607506
760	0,5458801	0,7015856	0,0934620	0,0913411	0,6349762	0,9967247	0,4169623	0,1466587	0,9765114	0,2432606	0,9003349	0,4908984	0,2607721	0,5143413	0,5389507	0,7420638	0,6222588	0,7597647	0,4475366	1,0977955	0,9712291	0,4462199	0,8322330	0,4619499	0,0782936	0,4749201	0,9986842	0,5944050	0,1587428	0,3991713	0,9605166	0,2447113
780	0,5416209	0,6565927	0,0818158	0,1049010	0,6719298	1,0042732	0,3900993	0,1146000	1,0042841	0,2689343	0,8918357	0,4937986	0,2464258	0,4849905	0,5249442	0,7169709	0,6207094	0,7749029	0,4048987	1,1360743	0,9298003	0,4266769	0,8652595	0,4483601	0,0815000	0,4485758	1,0092971	0,6247891	0,1732735	0,4580674	0,9190255	0,2610592
800	0,5514534	0,7126771	0,0647209	0,1239717	0,6542087	0,9819666	0,3810041	0,1080764	0,9774012	0,2467777	0,8704381	0,5194397	0,2479075	0,4478238	0,5718995	0,7443990	0,6007001	0,7703667	0,3713084	1,0548957	0,9432640	0,4685522	0,9184497	0,4815657	0,1099129	0,3725919	1,0436034	0,6097995	0,1571993	0,4011987	0,8694408	0,2903071
820	0,5432331	0,6167369	0,0694185	0,1223295	0,6501919	0,9388055	0,4444462	0,0721107	0,9022180	0,2335901	0,8955617	0,5606664	0,2880970	0,4856839	0,6207160	0,6781071	0,5566070	0,7954125	0,3911703	1,1052950	0,9781537	0,5030103	0,8930124	0,4653826	0,0914250	0,3923093	0,9932788	0,6362890	0,1760126	0,4117381	0,8183432	0,2783331
840	0,5360848	0,7154227	0,0660004	0,1104182	0,6240335	0,9218283	0,4031791	0,0456886	0,9511153	0,2391457	0,8521654	0,6069552	0,2655840	0,5196834	0,6339019	0,6527072	0,5284751	0,8674846	0,3946450	1,0487522	0,9570749	0,4597279	0,8705300	0,4691087	0,1141283	0,3770452	0,9484810	0,6149383	0,2160408	0,3992572	0,8328876	0,2733492
860	0,4977797	0,7110817	0,0602265	0,1195048	0,6605281	1,0366218	0,4341532	0,0376198	0,9604212	0,2556224	0,8644734	0,6331070	0,2250324	0,5573772	0,6046373	0,5548801	0,5197428	0,8281265	0,3702300	1,0395821	0,9558509	0,4617341	0,9410578	0,4400145	0,1079346	0,3779095	0,9711093	0,6536943	0,2801442	0,4526715	0,7935921	0,2358422
880	0,5959503	0,7185386	0,0676648	0,1037411	0,7060727	1,0383908	0,5028074	0,0281428	0,9823484	0,2868203	0,8754288	0,5839500	0,2514363	0,5631376	0,5790524	0,5023328	0,4999953	0,7655890	0,3861959	0,9941827	0,9404056	0,4889588	0,9671017	0,4436182	0,1121376	0,3752131	0,9165743	0,6805366	0,2710906	0,4134616	0,7569240	0,2309659
900	0,6263340	0,7527402	0,0653946	0,0928630	0,7160049	1,0499728	0,4710665	0,0412337	0,9845109	0,2860392	0,8461227	0,5851033	0,2711838	0,5279747	0,6252120	0,5236066	0,5384573	0,7447909	0,4036288	0,9640274	0,8814022	0,4522808	0,9325412	0,4559948	0,1020877	0,4520978	0,9153256	0,7101208	0,2564934	0,4415655	0,7485274	0,2402120
920	0,5467420	0,7180627	0,0388418	0,0950651	0,6732008	0,9991676	0,4827952	0,0631389	1,0092328	0,2862865	0,8398834	0,6015354	0,2281705	0,5853026	0,5940251	0,5558688	0,5475094	0,7732827	0,3769927	1,0193548	0,9217093	0,4444704	1,0501803	0,4550953	0,1083274	0,4670660	0,9318720	0,7425347	0,2365151	0,4520084	0,8055731	0,2129938
940	0,5735697	0,7154884	0,0543731	0,0898358	0,6509181	0,9567500	0,4669463	0,0638727	0,9552808	0,2669477	0,8590307	0,6184767	0,1967934	0,5470581	0,6708391	0,5395562	0,5396889	0,8004507	0,3739515	0,9974123	0,9081060	0,4422450	1,0179659	0,4355183	0,0914432	0,4807786	0,8964264	0,6921864	0,1933614	0,4471003	0,8184175	0,2340030
960	0,5070029	0,6669856	0,0575828	0,1117550	0,6045942	1,0220355	0,4915342	0,0618458	0,9028503	0,2652317	0,9612833	0,6453462	0,2040141	0,5606377	0,6364007	0,5268181	0,5066548	0,8353641	0,4333150	1,0450067	0,9474427	0,4857540	1,0561417	0,4020067	0,0908203	0,3919355	0,8272760	0,6374214	0,1805528	0,4601973	0,8653222	0,2309653
980	0,4889094	0,7285612	0,0668592	0,0948722	0,7254078	1,0607630	0,4442588	0,0467657	0,9240315	0,2534591	0,8492025	0,6230020	0,2288259	0,5383082	0,6660515	0,5399702	0,5432818	0,8529693	0,4644015	1,0240242	0,9831661	0,4515344	1,0360641	0,4390314	0,0873225	0,4448464	0,8459663	0,6034582	0,1724777	0,4429658	0,8742774	0,2512878
1000	0,5265905	0,7061671	0,0761768	0,1062260	0,6783973	1,0607247	0,4959002	0,0519573	0,9567667	0,2486108	0,8005372	0,6539923	0,2878354	0,5002202	0,6761642	0,4774006	0,4926734	0,8267610	0,4697624	1,0018570	0,9632625	0,4631639	1,0048464	0,4369301	0,0915795	0,4355120	0,8508965	0,5726017	0,1992007	0,3709330	0,8219143	0,2400866
1020	0,6023900	0,6810351	0,0798328	0,0981722	0,6265049	1,0418432	0,4745586	0,0609888	0,9841583	0,2635628	0,8693471	0,5627082	0,2477659	0,5215399	0,6299308	0,4891896	0,5303642	0,8285262	0,4804992	0,9345354	0,9836812	0,4688112	1,0013770	0,4313208	0,0788596	0,4577086	0,8425850	0,5987110	0,2045503	0,3840345	0,8889938	0,2008483
1040	0,5636069	0,6505449	0,0831828	0,0768723	0,6293712	1,0057511	0,5099892	0,0570341	0,9940742	0,2677594	0,9050189	0,5327854	0,2590404	0,4878453	0,5852315	0,5055663	0,5232834	0,7716038	0,4677145	0,9254064	1,0043777	0,4586992	1,0855185	0,4869543	0,0710010	0,4777705	0,9963293	0,5488340	0,2231239	0,3929338	0,7948072	0,1964254
1060	0,5644690	0,7129525	0,0947645	0,0745104	0,5410875	1,0472379	0,4499586	0,0320873	1,0031588	0,2620382	0,8776787	0,6143802	0,2739681	0,5491917	0,5878964	0,4885408	0,6329710	0,7999219	0,4090718	0,9551629	1,0152509	0,4589235	1,0901256	0,4342813	0,0560609	0,4733724	1,0056511	0,5641529	0,2205040	0,4100767	0,7968625	0,2148403
1080	0,5229674	0,7557970	0,0795997	0,0976384	0,5778457	1,0284956	0,4638777	0,0273955	0,9328608	0,2592018	0,8390321	0,6332826	0,2874396	0,4559281	0,6021593	0,4631937	0,5950305	0,8693270	0,3828828	0,9563860	0,9612100	0,4696723	1,0597279	0,4539122	0,0593949	0,4731712	0,9797620	0,5200990	0,1938317	0,4347153	0,8361236	0,2175657
1100	0,5729070	0,7664613	0,0720393	0,0811982	0,6601827	1,0041308	0,4929386	0,0290584	0,9095574	0,2761664	0,8408705	0,6262185	0,2621709	0,5045227	0,5816430	0,4775349	0,5412329	0,9133864	0,3699859	0,9601806	1,0191867	0,4244465	1,0601623	0,4449418	0,0548450	0,4304658	0,9173457	0,5076664	0,2167065	0,4126615	0,8102878	0,1996994

0	0,5688219	0,6783846	0,0514745	0,0772508	0,7748274	1,0457210	0,4852681	0,0429120	1,0379478	0,2420843	0,8798812	0,6299280	0,3077243	0,3142809	0,5849098	0,6071207	0,5655945	0,8826969	0,4698425	0,9893594	0,9661592	0,4108802	0,9481092	0,4600966	0,0757053	0,3815099	0,9158978	0,6558839	0,2264773	0,3921258	0,8089617	0,1819946
20	0,5334398	0,7071777	0,0706678	0,0846242	0,6895049	1,0441167	0,5114307	0,0381628	1,0417042	0,2938004	0,8833576	0,6576082	0,2838502	0,4635206	0,5756178	0,4704850	0,6064750	0,7923540	0,4007746	1,0515863	1,0062217	0,4095000	0,8881085	0,5015783	0,0954184	0,4881416	0,9801024	0,6994119	0,1627757	0,5405200	0,7787443	0,1880456
40	0,5555840	0,7542311	0,0843575	0,0755574	0,5695562	1,0747188	0,4906105	0,0410829	0,9805891	0,2705522	0,9245564	0,6559040	0,2381009	0,5455977	0,6035856	0,4967076	0,6773223	0,7946821	0,4267637	1,0333462	1,0120475	0,4110246	0,8312910	0,4742391	0,0938264	0,5287177	0,9059245	0,7418113	0,1771406	0,5281771	0,6202568	0,1839781
60	0,5903545	0,6564857	0,0612998	0,0762698	0,5644083	1,0444156	0,5253529	0,0427879	0,9902848	0,2940171	0,9482151	0,6426244	0,2163768	0,6449155	0,6341746	0,5201866	0,6953692	0,8179363	0,4059581	1,0898346	1,0311345	0,4053661	0,7439851	0,5224022	0,0963780	0,5579854	1,0036525	0,8118625	0,1684757	0,6107249	0,4309908	0,2140788
80	0,5571355	0,7234769	0,0597726	0,0762083	0,6041966	0,9656868	0,4778345	0,0511629	1,0398816	0,2911738	0,9444692	0,6680060	0,2218640	0,6671676	0,6467260	0,4843904	0,7133112	0,8653966	0,4099746	1,1246874	1,0685425	0,3612179	0,6482977	0,5090463	0,0908234	0,5421756	1,0043544	0,7324698	0,1838924	0,7124483	0,3477440	0,2227794
100	0,5114876	0,6678418	0,0448451	0,0798278	0,5964081	0,9731868	0,4595539	0,0548474	1,0007878	0,2806299	0,7745443	0,6735443	0,2338690	0,6584836	0,6902658	0,5005947	0,7286949	0,8331725	0,3754595	1,0636406	0,9766038	0,3736402	0,5703737	0,5291775	0,0808989	0,5262735	1,0199094	0,6651382	0,1763356	0,7041672	0,2728372	0,2102392
120	0,4891914	0,6466667	0,0415668	0,0950048	0,6277949	1,0033473	0,4719016	0,0408190	1,0402081	0,2821882	0,8459770	0,6214842	0,2433230	0,6274740	0,6993909	0,4794546	0,7568647	0,8236929	0,4084872	1,0212280	0,9646951	0,3875054	0,4887259	0,4664412	0,0799952	0,4816699	0,9329525	0,7004477	0,2083332	0,6358044	0,1989596	0,2107407
140	0,5709489	0,6951632	0,0360764	0,0703216	0,6203238	1,0133672	0,4287685	0,0533931	1,0102096	0,2815070	0,8422251	0,6404189	0,2900879	0,6643834	0,6935537	0,4491190	0,7858170	0,7764193	0,4006903	1,0657561	1,0522554	0,3999788	0,4131403	0,4639516	0,0891356	0,5215968	0,9646890	0,7190478	0,2165343	0,6391471	0,1756602	0,2019467
160	0,6029220	0,6619714	0,0253892	0,0952699	0,6115800	0,9329325	0,3732019	0,0510393	1,0279775	0,2582998	0,9305402	0,5964059	0,2847829	0,7092790	0,6277616	0,4571997	0,8360802	0,8037736	0,4176578	1,0878209	1,0180838	0,4109596	0,3554565	0,4838465	0,0998855	0,5463506	0,9290636	0,7303190	0,2274725	0,6964165	0,1471155	0,2211986
180	0,5457811	0,6859468	0,0263914	0,1015001	0,5977364	0,9392548	0,3852878	0,0529418	0,9928823	0,2332504	0,9150751	0,6242782	0,2569728	0,7290738	0,6743642	0,4826027	0,8148458	0,7540893	0,4429159	1,0446586	1,0768229	0,3741965	0,3553027	0,4475122	0,0668627	0,5521808	0,9651062	0,6756113	0,2209697	0,6883165	0,0988957	0,2491146
200	0,5261660	0,7189798	0,0494567	0,0999579	0,6347802	0,9523313	0,3977038	0,0557719	1,0521804	0,2384147	0,9348348	0,5866924	0,2746192	0,7789975	0,6058018	0,5131863	0,8288646	0,7460719	0,3989423	1,0121303	1,0330156	0,4425404	0,3434044	0,4562986	0,0791220	0,5995391	0,9560832	0,7156643	0,2463113	0,8181000	0,0612686	0,2238244
220	0,5010224	0,7682649	0,0472744	0,0998443	0,6713619	0,9577503	0,4146629	0,0583817	1,0199014	0,2677705	0,8545672	0,5889785	0,2574726	0,7598033	0,6923760	0,5378468	0,8262783	0,8398198	0,4336485	1,0131314	0,9179091	0,4785570	0,2964710	0,4212047	0,0745534	0,6248769	1,0548989	0,7307732	0,1985825	0,8242879	0,0586831	0,2230334
240	0,5021382	0,7740817	0,0610326	0,1139885	0,6834136	0,9711129	0,4803047	0,0553621	1,0016079	0,2492568	0,8544577	0,5842894	0,2361631	0,7126755	0,6963567	0,5751577	0,8868977	0,7919040	0,4452156	0,9166300	0,9540056	0,4746171	0,3415334	0,4659601	0,0838033	0,5684055	0,9069719	0,7310807	0,1842873	0,8122915	0,0492107	0,2210042
260	0,5507748	0,7268658	0,0624524	0,0990662	0,6413484	1,0223842	0,4486554	0,0464702	1,0247333	0,2582400	0,8688482	0,5703165	0,2741207	0,7806582	0,7856268	0,6025920	0,8073041	0,8290680	0,4243301	0,9559252	1,0257914	0,4902237	0,3197905	0,4562544	0,0983242	0,5379288	0,9576190	0,7584814	0,1748006	0,8707639	0,0312822	0,2218894
280	0,5846645	0,7094466	0,0428894	0,1001686	0,6680314	1,0944438	0,4271021	0,0391251	0,9213551	0,2479282	0,8833995	0,6326326	0,2876376	0,7749908	0,7074786	0,5715486	0,8183444	0,8187555	0,4644664	0,9996004	1,0328353	0,4761077	0,3428372	0,4337390	0,0812955	0,5158859	1,0321836	0,8170109	0,1682077	0,8596856	0,0506319	0,2422974
300	0,5913200	0,7087003	0,0536316	0,0807008	0,6151095	1,1508179	0,4454275	0,0504931	0,9755288	0,2630212	0,8783664	0,6548991	0,3128196	0,7633526	0,6641528	0,5424033	0,8638717	0,8067256	0,4641544	0,9830504	1,0042031	0,4792203	0,3454307	0,4261641	0,0862495	0,5515822	0,9809215	0,8149621	0,1715444	0,8170924	0,0607512	0,2409599
320	0,5978716	0,7025536	0,0656031	0,0631893	0,7141816	1,0680803	0,5288608	0,0396402	1,0005472	0,2672973	0,8950763	0,6392643	0,3005543	0,7402292	0,6915704	0,5049915	0,9545006	0,7931609	0,4486181	1,0379246	1,0220187	0,5007393	0,2924398	0,4013605	0,0901810	0,5291843	0,9174832	0,8232347	0,1754322	0,7732954	0,0495137	0,2504975
340	0,5231887	0,6990597	0,0636988	0,0662925	0,6571950	1,0855128	0,4688852	0,0346191	0,9951705	0,2806580	0,8543345	0,6020644	0,2448537	0,7613620	0,6805021	0,4980035	0,8816977	0,7914166	0,5042916	1,0179968	1,0299115	0,4747099	0,3110877	0,4539052	0,0924954	0,5424562	0,9642141	0,8437510	0,2313808	0,7468863	0,0489318	0,2772719
360	0,5159297	0,6840302	0,0667125	0,0786632	0,6197316	1,0142195	0,4535289	0,0383215	0,9430719	0,2828794	0,8839176	0,6482236	0,2496397	0,7187534	0,6507301	0,5255074	0,9167313	0,7990599	0,4516922	1,0034336	0,9753853	0,4555948	0,3143488	0,4459297	0,0799033	0,5272181	0,9729408	0,7271814	0,2260647	0,7377912	0,0548378	0,2712231
380	0,5155170	0,6499258	0,0619999	0,0688544	0,6484691	0,9792398	0,4783900	0,0333413	0,9432042	0,2762954	0,9503694	0,6106918	0,2660677	0,7744223	0,6488117	0,5691026	0,8771597	0,7355274	0,4138673	0,9915096	0,9559476	0,4045004	0,3252887	0,4351985	0,1114462	0,5211171	1,1032188	0,7945392	0,1952396	0,7827601	0,0539606	0,2304611
400	0,5419612	0,6548582	0,0466295	0,0846785	0,6661671	0,9623139	0,4107400	0,0246179	0,9774475	0,2680784	0,8979021	0,5593420	0,1689770	0,6879523	0,6419653	0,5637187	0,8495416	0,8084970	0,3806949	0,9995413	0,9586197	0,4408292	0,3212395	0,5029889	0,0920646	0,4883728	1,0601452	0,8661996	0,2100836	0,7698362	0,0385865	0,2017969
420	0,6009007	0,6473547	0,0592842	0,1037972	0,5972070	1,0033175	0,3873961	0,0212526	1,0084268	0,2764854	0,8894403	0,5661493	0,1948552	0,6744920	0,6820097	0,4839679	0,7683473	0,8891618	0,3809616	1,0427342	0,9455673	0,4616202	0,3185533	0,4770180	0,0818090	0,4834269	1,0909622	0,8068411	0,2521543	0,7599307	0,0318106	0,1815809
440	0,5851061	0,7568777	0,0679403	0,1165006	0,5719997	0,9585660	0,3443651	0,0225834	1,0037814	0,2621400	0,9558160	0,5605502	0,2257334	0,6520372	0,7025266	0,4944132	0,7465028	0,7941663	0,3838737	1,0647040	0,9208524	0,3895738	0,3722575	0,5283699	0,0903667	0,5237766	1,0999746	0,8089368	0,2192100	0,7392452	0,0232884	0,2031343
460	0,5551827	0,7272009	0,0887042	0,1127705	0,6082884	1,0145738	0,4071354	0,0295257	0,9942510	0,2649194	0,9717111	0,5858583	0,2753270	0,6259557	0,6197541	0,4970170	0,7887912	0,7876039	0,3869546	1,0454192	1,0328647	0,3935464	0,3676248	0,5096066	0,0864543	0,5513240	1,0044129	0,8713975	0,2241254	0,7849338	0,0223603	0,1919784
480	0,5222801	0,7403124	0,0781064	0,1042599	0,6563483	0,9847703	0,4834411	0,0260159	1,0096203	0,2373894	0,9682860	0,5687292	0,2944168	0,6855065	0,6975837	0,5143095	0,8296027	0,7936597	0,3738994	1,0465380	0,9938517	0,4258297	0,3915888	0,5320838	0,0908652	0,5391558	1,0092240	0,9241607	0,2313219	0,8173879	0,0348215	0,2442564
500	0,5802319	0,6426477	0,0822299	0,0986861	0,6400687	1,0124287	0,4442649	0,0354470	0,9640388	0,2440117	0,9206678	0,5973477	0,2644603	0,6400161	0,6150697	0,5044065	0,8192809	0,7761836	0,3540172	1,0057406	0,9226629	0,4989161	0,4111214	0,5077080	0,0788501	0,5213167	1,0060364	0,8724090	0,2374498	0,8167931	0,0451918	0,2312123
520	0,5634421	0,7177677	0,0731430	0,0836544	0,5946679	1,0599266	0,4700131	0,0349651	1,0344882	0,2278399	0,9242030	0,5366697	0,2478995	0,7491633	0,5917329	0,5074741	0,8728598	0,8030751	0,3250476	1,0016234	0,8981946	0,5390650	0,3914867	0,5066504	0,0949532	0,5265906	0,9931426	0,8746166	0,2325385	0,7772103	0,0537867	0,2112206
540	0,5500184	0,7044435	0,0723446	0,0820678	0,6404494	1,0609952	0,4420027	0,0434981	0,9659978	0,2254387	0,8903601	0,5782097	0,2730911	0,8060838	0,6363188	0,4848924	0,8448343	0,7981381	0,3237133	1,0158543	0,8413625	0,5350330	0,3306947	0,4636916	0,0791153	0,5742266	0,9741170	0,8510221	0,2270379	0,7901564	0,0570410	0,2382185
560	0,5419610	0,7391618	0,0471434	0,0895463	0,6515656	1,0968410	0,4665199	0,0403321	0,9667169	0,2096354	0,9021050	0,5992698	0,2720767	0,8063909	0,6384229	0,4621722	0,8793781	0,8071240	0,3084267	0,9721001	0,8426590	0,5058507	0,3248336	0,4517969	0,0931005	0,5329409	0,9633905	0,8438043	0,2164327	0,7985043	0,0568665	0,2344584
580	0,5253732	0,7581276	0,0418269	0,0869752	0,6444006	1,0522967	0,5256841	0,0280280	0,9343593	0,1929241	0,9147426	0,5897467	0,2395825	0,7396092	0,5728817	0,5190674	0,8406810	0,8307842	0,3496537	0,9812366	0,9024592	0,4946928	0,3368094	0,4697798	0,1034804	0,5280593	0,9900256	0,7712120	0,2053932	0,7291228	0,1659970	0,2513185
600	0,5585458	0,6640963	0,0358990	0,0950397	0,7257242	0,9916875	0,5310048	0,0190176	0,9410922	0,1992672	0,8950898	0,6495591	0,2553048	0,6548547	0,6091966	0,5338446	0,7918127	0,8101660	0,3689270	0,9996167	0,9179292	0,5133879	0,3889920	0,4745551	0,0880084	0,4833281	1,0075231	0,7437634	0,1910465	0,6568971	0,3760026	0,2164415
620	0,5217590	0,7046703	0,0253559	0,0989859	0,7332339	1,0020967	0,4995180	0,0318145	0,9543904	0,2294359	0,9161118	0,6680190	0,2323927	0,6040230	0,5884565	0,4897490	0,6294865	0,7702043	0,3635091	0,9817559	1,0198203	0,5583609	0,4841654	0,4567901	0,0887294	0,4299953	0,9849788	0,6763667	0,2264644	0,5749234	0,4668803	0,1663837
640	0,5645502	0,7004081	0,0376594	0,0952780	0,7170909	1,0141780	0,4864093	0,0529245	0,9521297	0,2544708	0,8788117	0,6558435	0,2331357	0,5803307	0,6218765	0,4720077	0,6582494	0,7987499	0,3523103	1,0399275	0,9722874	0,5608442	0,6827678	0,4625824	0,0621330	0,4297344	0,9625522	0,6811552	0,1770195	0,5594843	0,5274425	0,1562651
660	0,5397893	0,6262217	0,0448678	0,0955894	0,7275819	1,0199882	0,4500714	0,0458889	0,9753459	0,2795879	0,9437080	0,6338475	0,2327064	0,5506128	0,6155368	0,5136825	0,6154524	0,9399270	0,3951547	1,0341330	0,9824904	0,5403510	0,7322536	0,5032898	0,0420896	0,3824716	0,8781926	0,6371549	0,2128012	0,4825857	0,6212949	0,1540919
680	0,5891194	0,7098512	0,0479233	0,0897075	0,7523426	0,9950783	0,4549224	0,0535506	0,9935913	0,2806424	0,8716606	0,6463619	0,2293374	0,4570627	0,6397381	0,4984581	0,6132707	0,9705590	0,3899789	0,9734312	1,0522558	0,5474712	0,8046609	0,4915423	0,0502962	0,3892394	0,9305477	0,6548328	0,2613070	0,4378897	0,7337906	0,1322910
700	0,5844278	0,6787598	0,0634144	0,0872775	0,6711131	0,9618710	0,4461364	0,0429102	0,9393166	0,2911840	0,7816377	0,6150148	0,1881126	0,4521476	0,5786710	0,5500933	0,5709255	0,9125769	0,3904339	0,9370687	0,9975308	0,5226822	0,8973849	0,5076670	0,0682140	0,4071587	0,9252537	0,6799694	0,2471219	0,3976509	0,8187105	0,1593080
720	0,5095269	0,6844180	0,0581492	0,0760839	0,5598861	1,0979182	0,3999165	0,0410407	1,0051734	0,3039026	0,7934177	0,5980388	0,2017369	0,4665305	0,5346844	0,5482528	0,5650501	0,9040232	0,3883764	0,9220817	0,9789874	0,4788814	0,9133859	0,4724180	0,0680097	0,4439293	0,9228213	0,7106844	0,2469942	0,3923003	0,8113914	0,1653930
740	0,5359287	0,6334719	0,0585111	0,0761594	0,5783839	1,1007597	0,3687042	0,0292397	0,9722507	0,2953006	0,8476095	0,6646674	0,1910101	0,4379532	0,5866041	0,5614516	0,5259719	0,7781076	0,4284426	0,9578879	1,0631720	0,5042419	0,9468218	0,4564411	0,0687682	0,4721610	0,9811208	0,6456820	0,2074605	0,4060635	0,9327180	0,1749792
760	0,5147940	0,6412346	0,0782204	0,0563219	0,5646730	1,0321965	0,3294506	0,0390978	0,9504646	0,2986869	0,8782174	0,6236407	0,1705459	0,4074642	0,5607116	0,5256405	0,5082454	0,8368133	0,4398474	0,9576476	1,0281433	0,4832414	0,9527560	0,4510650	0,0587566	0,4156251	0,9573875	0,6303295	0,1970575	0,3494240	0,9697199	0,1722752
780	0,4877208	0,6641131	0,0791039	0,0695820	0,5182004	0,9933496	0,2689595	0,0342988	1,0064726	0,2625746	0,9554332	0,5659810	0,1676246	0,4161839	0,5961852	0,4914299	0,4952826	0,6993299	0,4522421	0,9649286	0,9475699	0,4654441	0,9769745	0,4536097	0,0711186	0,3571801	0,9470686	0,6148611	0,2158572	0,3794511	0,8777637	0,1662469
800	0,5455371	0,6481476	0,0896930	0,0819412	0,5937396	0,9858312	0,3033350	0,0228662	0,9693314	0,2561650	0,9055267	0,6291123	0,1633739	0,4207229	0,5804583	0,4527997	0,4846808	0,7329503	0,4471927	0,9603240	0,9744149	0,4184025	1,0010705	0,4386874	0,0959162	0,3162280	0,9258268	0,6239422	0,2076239	0,3569911	0,9400223	0,1699650
820	0,5146569	0,7321315	0,0568953	0,0980497	0,6384045	0,9844773	0,3504717	0,0334719	1,0332961	0,2673005	0,8826319	0,5910239	0,1940338	0,3930361	0,6039290	0,4459775	0,5321296	0,7532152	0,4450327	0,9661868	0,9115466	0,3626825	1,0310849	0,4111864	0,0663259	0,2942390	0,8572813	0,6079974	0,1935546	0,3503163	0,9465264	0,1623319
840	0,5350880	0,7501232	0,0607625	0,0979890	0,6695419	0,9384917	0,4174678	0,0213387	1,0706799	0,2844295	0,8338879	0,5587625	0,2342736	0,4428368	0,5851934	0,4644263	0,5361503	0,7482402	0,4003394	0,9391199	0,9602745	0,3565341	1,0484384	0,3718599	0,0813340	0,3216391	0,8788568	0,5483406	0,2010769	0,3848826	0,9284973	0,1865477
